id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/10/value,keyPass,qualifier/11/value,qualifier/12/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId
2438509585,8,1,1,0,16,2989v3kho9h5jaboe1nr7lx21,1,75.5,94,2022-07-23T18:47:14.877Z,2022-07-24T12:08:02Z,3665843057,141,82.4,3665843049,56,Left,3667212545,178,,3665843063,213,5.8,3665843061,212,18.7,3665843053,140,91.6,,,,,,,bk9fq3chnhmw3u36qz5vf1vjd,A. Koita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2438509597,9,1,1,0,18,2989v3kho9h5jaboe1nr7lx21,0,92.3,87.3,2022-07-23T18:47:16.969Z,2022-07-24T12:08:02Z,3665843133,141,52.1,3665843135,212,24.0,3666201173,224,,3666201175,72,,3665843125,2,,3665843127,155,,3665843129,56,Center,3665843131,140,91.0,a375qgbjxnpucpz3hprf2fkr9,C. Brüls,3667212581,178,3665843137,213,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2438509619,4,12,1,0,19,ecj1gmc7pqcjo4sc9hvghj5u3,1,8.9,43,2022-07-23T18:47:18.383Z,2022-07-24T12:08:02Z,3667212733,178,,3665843233,140,23.7,3665843235,141,32.5,3665843239,213,5.9,3666201383,15,,3665843237,212,17.1,3665843231,56,Back,,,,5w0ohhrm0ojscyjh3e0o8ffmd,C. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2438509625,10,13,1,0,21,2989v3kho9h5jaboe1nr7lx21,1,76.3,63.6,2022-07-23T18:47:19.671Z,2022-07-24T12:08:01Z,3665847479,328,,3665846839,72,,3665847493,231,49.4,3665847471,73,,3665847489,147,73.3,3667212917,178,,3665847477,215,,3665843261,56,Center,9rwn5wckqcb5inw1dhhmpj1t5,F. Boya,3665847487,146,3665847485,458,,95.0,3665843257,22,3666202169,18,3665846843,153,3665847491,230,98.3,3665847475,103,30.6,3665847473,102,98.2,,,,,,,,,,,,,,,
2438509637,5,1,1,0,23,ecj1gmc7pqcjo4sc9hvghj5u3,0,9.7,29.9,2022-07-23T18:47:22.339Z,2022-07-24T12:08:01Z,3665843361,213,5.7,3665843355,140,24.2,3665843353,56,Back,3665843357,141,14.7,3665843359,212,18.4,3667213047,178,,3665843351,3,,,,,7bwjxz6bwt7h070dbv1l8woyy,I. Kandouss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2438509667,11,1,1,0,25,2989v3kho9h5jaboe1nr7lx21,0,76.6,83.9,2022-07-23T18:47:24.513Z,2022-07-24T12:08:01Z,3667213449,388,,3665843483,3,,3665843485,56,Left,3665843491,212,25.9,3665843489,141,81.5,3665843487,140,100.0,3665843493,213,6.2,,,,12lkxylg8puzxow8ewpsd0b11,R. Bauer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2438509675,6,5,1,0,28,ecj1gmc7pqcjo4sc9hvghj5u3,1,-1.4,19,2022-07-23T18:47:27.049Z,2022-07-24T07:39:45Z,3665843519,56,Back,3665843525,233,12,3665843521,346,,,,,,,,,,,,,,,,,7bwjxz6bwt7h070dbv1l8woyy,I. Kandouss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2438509669,12,5,1,0,28,2989v3kho9h5jaboe1nr7lx21,0,101.4,81,2022-07-23T18:47:27.049Z,2022-07-24T07:39:46Z,3665843497,346,,3665843495,56,Left,3665843531,233,6,,,,,,,,,,,,,,,,12lkxylg8puzxow8ewpsd0b11,R. Bauer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2438509797,7,1,1,0,45,ecj1gmc7pqcjo4sc9hvghj5u3,1,5.3,39.1,2022-07-23T18:47:44.353Z,2022-07-24T12:08:00Z,3665844123,213,2.0,3665844113,124,,3665844115,56,Back,3665844127,237,,3665844119,141,49.5,3665844117,140,2.6,3665844121,212,7.6,,,,7bwjxz6bwt7h070dbv1l8woyy,I. Kandouss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2438509809,8,43,1,0,50,ecj1gmc7pqcjo4sc9hvghj5u3,1,0,0,2022-07-23T18:47:49.132Z,2022-07-23T21:49:12Z,3666204185,144,1,3665844191,141,51.8,3665844193,212,10.0,3665844195,213,4.5,3665844189,140,8.6,3665844187,56,Back,,,,,,,1i1xcco82x0ppbac6j5z59x49,S. Van der Heyden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2438577071,887,1,1,0,50,ecj1gmc7pqcjo4sc9hvghj5u3,1,8.7,52.8,2022-07-23T18:47:49.259Z,2022-07-24T12:07:59Z,3667215405,178,,3666203625,140,17.9,3666203623,56,Back,3666203629,212,28.2,3666203627,141,13.9,3666203631,213,5.1,,,,,,,a8kdcx3797ityilpw31jaj4r9,A. Moris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2438509833,9,43,1,0,52,ecj1gmc7pqcjo4sc9hvghj5u3,1,0,0,2022-07-23T18:47:50.821Z,2022-07-23T21:49:17Z,3665844343,140,22.3,3665844345,141,6.8,3665844353,1,0,3666204259,144,1,3665844339,56,Back,3665844349,213,5.2,3665844347,212,32.2,,,,a8kdcx3797ityilpw31jaj4r9,A. Moris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2438509871,10,1,1,0,56,ecj1gmc7pqcjo4sc9hvghj5u3,1,24,9.6,2022-07-23T18:47:55.287Z,2022-07-24T12:07:57Z,3665844561,212,12.3,3665844555,56,Back,3665844559,141,18.2,3665844557,140,34.3,3665844563,213,0.5,3667215491,178,,,,,,,,7bwjxz6bwt7h070dbv1l8woyy,I. Kandouss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2438509885,11,1,1,0,59,ecj1gmc7pqcjo4sc9hvghj5u3,1,41.4,14.9,2022-07-23T18:47:58.290Z,2022-07-24T12:07:56Z,3665844635,56,Back,3665844643,213,4.3,3665844637,140,38.7,3665844639,141,4.6,3667215623,178,,3665844641,212,7.6,,,,,,,39tod1iad3ztq17qveh8pwp9l,S. Lynen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2438509913,12,1,1,1,0,ecj1gmc7pqcjo4sc9hvghj5u3,1,42.3,2.1,2022-07-23T18:47:59.578Z,2022-07-24T12:07:55Z,3665844793,56,Back,3665844795,140,20.9,3667215751,178,,3665844797,141,27.3,3665844799,212,28.3,3665844801,213,2.5,,,,,,,5j13tgvpwi7m3y6rjd8q08tt5,L. Amani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2438509925,13,1,1,1,4,ecj1gmc7pqcjo4sc9hvghj5u3,1,19.7,25.9,2022-07-23T18:48:03.377Z,2022-07-24T12:07:55Z,3665844865,140,24.3,3665844863,56,Back,3665844869,212,30.5,3665844867,141,70.2,3667215831,178,,3665844871,213,1.4,,,,,,,7bwjxz6bwt7h070dbv1l8woyy,I. Kandouss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2438509939,14,1,1,1,7,ecj1gmc7pqcjo4sc9hvghj5u3,1,21.4,72.2,2022-07-23T18:48:05.770Z,2022-07-24T12:07:54Z,3665844951,212,10.1,3667215925,178,,3665844947,140,23.3,3665844949,141,57.6,3665844945,56,Back,3665844953,213,4.9,,,,,,,1i1xcco82x0ppbac6j5z59x49,S. Van der Heyden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2438509947,15,1,1,1,10,ecj1gmc7pqcjo4sc9hvghj5u3,1,25.6,52.2,2022-07-23T18:48:08.983Z,2022-07-24T12:07:53Z,3665844993,213,4.9,3665844989,141,24.6,3665844987,140,28.9,3665844991,212,19.1,3667216053,178,,3665844985,56,Back,,,,,,,5w0ohhrm0ojscyjh3e0o8ffmd,C. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2438509963,16,1,1,1,12,ecj1gmc7pqcjo4sc9hvghj5u3,1,33.5,21.7,2022-07-23T18:48:11.554Z,2022-07-24T12:07:52Z,3665845043,212,15.7,3665845045,213,5.5,3665845041,141,5.2,3665845037,56,Back,3667216213,178,,3665845039,140,43.9,,,,,,,7bwjxz6bwt7h070dbv1l8woyy,I. Kandouss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2438509981,17,1,1,1,14,ecj1gmc7pqcjo4sc9hvghj5u3,1,44.5,2.4,2022-07-23T18:48:13.612Z,2022-07-24T12:07:52Z,3665845115,56,Back,3665845123,213,2.5,3667216321,178,,3665845121,212,20.5,3665845117,140,28.6,3665845119,141,19.8,,,,,,,aajft01g5yggw0is5fbfh3105,B. Nieuwkoop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2438509991,18,1,1,1,19,ecj1gmc7pqcjo4sc9hvghj5u3,1,31.2,27.8,2022-07-23T18:48:18.042Z,2022-07-24T12:07:50Z,3665845165,56,Back,3665845173,213,2.0,3667216389,178,,3665845171,212,16.2,3665845169,141,49.4,3665845167,140,24.7,,,,,,,7bwjxz6bwt7h070dbv1l8woyy,I. Kandouss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2438510011,19,1,1,1,21,ecj1gmc7pqcjo4sc9hvghj5u3,1,26.2,49.9,2022-07-23T18:48:20.114Z,2022-07-24T12:07:49Z,3665845293,141,88.6,3665845287,56,Back,3665845289,140,34.4,3665845299,213,1.3,3665845297,212,27.7,3667216477,178,,,,,,,,5w0ohhrm0ojscyjh3e0o8ffmd,C. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2438510021,20,1,1,1,25,ecj1gmc7pqcjo4sc9hvghj5u3,1,44.3,90.6,2022-07-23T18:48:24.048Z,2022-07-24T12:07:47Z,3665845331,56,Left,3665845337,212,11.7,3665845339,213,0.3,3665845333,140,55.0,3667216579,178,,3665845335,141,95.6,,,,,,,1i1xcco82x0ppbac6j5z59x49,S. Van der Heyden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2438510047,21,1,1,1,26,ecj1gmc7pqcjo4sc9hvghj5u3,1,56.4,98.3,2022-07-23T18:48:25.006Z,2022-07-24T12:07:46Z,3665845487,212,18.9,3665845479,56,Back,3665845481,140,47.7,3665845491,213,4.2,3665845483,141,73.9,3667216695,178,,,,,,,,ai5p5wgft6c09bjbldz9sfeac,S. Adingra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2438510057,22,1,1,1,27,ecj1gmc7pqcjo4sc9hvghj5u3,1,47.2,71.9,2022-07-23T18:48:26.336Z,2022-07-24T12:07:46Z,3665845525,56,Back,3665845533,213,2.2,3665845527,140,39.4,3665845529,141,86.9,3665845531,212,13.1,3667216897,178,,,,,,,,39tod1iad3ztq17qveh8pwp9l,S. Lynen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2438510071,23,1,1,1,30,ecj1gmc7pqcjo4sc9hvghj5u3,1,39.3,93.3,2022-07-23T18:48:28.843Z,2022-07-24T12:07:45Z,3665845601,140,42.5,3665845599,56,Back,3665845607,213,5.0,3667217149,178,,3665845605,212,12.2,3665845603,141,76.0,,,,,,,1i1xcco82x0ppbac6j5z59x49,S. Van der Heyden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2438510097,24,1,1,1,33,ecj1gmc7pqcjo4sc9hvghj5u3,1,39.5,71.9,2022-07-23T18:48:31.623Z,2022-07-24T12:07:44Z,3665845733,141,12.6,3665845735,212,40.5,3665845729,56,Back,3665845727,196,,3665845731,140,43.1,3667217287,178,,3665845739,1,,3665845737,213,4.8,39tod1iad3ztq17qveh8pwp9l,S. Lynen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2438768487,900,83,1,1,35,2989v3kho9h5jaboe1nr7lx21,1,56.3,80.6,2022-07-23T18:48:34.615Z,2022-07-24T12:07:43Z,3667271489,399,475900,,,,,,,,,,,,,,,,,,,,,,a375qgbjxnpucpz3hprf2fkr9,C. Brüls,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2438510101,25,61,1,1,36,ecj1gmc7pqcjo4sc9hvghj5u3,1,44.7,17.3,2022-07-23T18:48:34.895Z,2022-07-24T12:07:43Z,3667217843,178,,3665845761,56,Back,,,,,,,,,,,,,,,,,,,7bwjxz6bwt7h070dbv1l8woyy,I. Kandouss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2438510121,26,1,1,1,37,ecj1gmc7pqcjo4sc9hvghj5u3,0,47.6,3.7,2022-07-23T18:48:36.141Z,2022-07-24T12:07:42Z,3665845887,1,,3665845879,140,85.8,3665845885,213,0.4,3665845883,212,42.9,3665845877,56,Center,3665845881,141,26.2,3667217911,178,,,,,aajft01g5yggw0is5fbfh3105,B. Nieuwkoop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2438577521,711,59,1,1,41,2989v3kho9h5jaboe1nr7lx21,1,0,0,2022-07-23T18:48:39.654Z,2022-07-24T11:42:50Z,3666206259,56,Back,,,,,,,,,,,,,,,,,,,,,,5q4wztjkk6nuwapm7qgey9w45,D. Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2438510139,13,1,1,1,41,2989v3kho9h5jaboe1nr7lx21,0,17.2,78,2022-07-23T18:48:39.766Z,2022-07-24T12:07:42Z,3667218237,178,,3665845991,213,0.2,3665845983,56,Back,3665845985,140,38.0,3665845987,141,84.7,3665845989,212,22.3,3665845993,1,,3665845981,157,,5q4wztjkk6nuwapm7qgey9w45,D. Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2438510135,27,61,1,1,42,ecj1gmc7pqcjo4sc9hvghj5u3,1,65.7,24.6,2022-07-23T18:48:40.884Z,2022-07-24T12:07:41Z,3667218453,178,,3665845965,56,Center,,,,,,,,,,,,,,,,,,,6xam5bquregefbepxd9rwfdh,T. Teuma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2438577645,889,3,1,1,45,ecj1gmc7pqcjo4sc9hvghj5u3,0,66.9,17.2,2022-07-23T18:48:43.874Z,2022-07-24T12:07:40Z,3667218797,178,,3666207057,286,,3666207059,465,,3666207055,56,Right,3666207061,467,bk9fq3chnhmw3u36qz5vf1vjd,,,,,,,,,,5j13tgvpwi7m3y6rjd8q08tt5,L. Amani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2438510207,29,4,1,1,46,ecj1gmc7pqcjo4sc9hvghj5u3,1,71.4,25.9,2022-07-23T18:48:45.025Z,2022-07-24T12:07:40Z,3665846377,56,Center,3665846379,152,,3665846381,265,,3665846433,233,14,3665846375,13,,3665846383,286,,,,,,,,5j13tgvpwi7m3y6rjd8q08tt5,L. Amani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2438510211,14,4,1,1,46,2989v3kho9h5jaboe1nr7lx21,0,28.6,74.1,2022-07-23T18:48:45.026Z,2022-07-24T12:07:40Z,3665846399,285,,3665846397,265,,3667219491,178,,3665846391,13,,3665846463,233,29,3665846393,56,Back,3665846395,152,,,,,bk9fq3chnhmw3u36qz5vf1vjd,A. Koita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2438510147,28,43,1,2,0,ecj1gmc7pqcjo4sc9hvghj5u3,1,0,0,2022-07-23T18:48:59.058Z,2022-07-23T19:38:10Z,3665962441,144,50,3665846049,286,0,3665846047,56,Right,,,,,,,,,,,,,,,,5j13tgvpwi7m3y6rjd8q08tt5,L. Amani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2438510443,30,1,1,2,31,ecj1gmc7pqcjo4sc9hvghj5u3,0,69.7,23.3,2022-07-23T18:49:30.278Z,2022-07-24T12:07:39Z,3667219709,178,,3665847653,2,,3665847655,5,,3665847661,56,Center,3665847669,213,0.7,3666208433,20,,3665847657,155,,3666208431,224,,39tod1iad3ztq17qveh8pwp9l,S. Lynen,3665847667,212,3665847663,140,89.2,27.9,3665847665,141,3665847659,152,,,,,,,,,,,,51.2,,,,,,,,,,,,,,
2438510455,15,12,1,2,32,2989v3kho9h5jaboe1nr7lx21,1,10.6,49.3,2022-07-23T18:49:31.549Z,2022-07-24T12:07:39Z,3667219967,388,,3665847731,212,17.3,3665847741,15,,3665847727,140,0.0,3665847729,141,30.7,3665847725,56,Back,3665847733,213,4.0,3665847787,167,,3krglbuxncb1fvl3p1sezhoq2,A. Al-Dakhil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2438510459,16,6,1,2,34,2989v3kho9h5jaboe1nr7lx21,0,5,39.8,2022-07-23T18:49:33.478Z,2022-07-24T07:44:12Z,3665847865,233,31,3665847779,56,Back,3665847781,73,,,,,,,,,,,,,,,,,b24ytr3apnyp7z17c124tu1yi,D. Hayashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2438510469,31,6,1,2,34,ecj1gmc7pqcjo4sc9hvghj5u3,1,95,60.2,2022-07-23T18:49:33.478Z,2022-07-24T07:44:12Z,3665847843,73,,3665847841,56,Center,3665847861,233,16,,,,,,,,,,,,,,,,39tod1iad3ztq17qveh8pwp9l,S. Lynen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2438510541,32,1,1,2,54,ecj1gmc7pqcjo4sc9hvghj5u3,1,99.5,99.5,2022-07-23T18:49:53.266Z,2022-07-24T07:44:21Z,3665848313,141,90.0,3665848315,212,12.5,3665848317,213,3.7,3665848311,140,89.3,3667220359,178,,3665848309,56,Left,3665848307,6,,,,,39tod1iad3ztq17qveh8pwp9l,S. Lynen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2438510563,33,1,1,2,55,ecj1gmc7pqcjo4sc9hvghj5u3,1,90.1,90.4,2022-07-23T18:49:54.266Z,2022-07-24T12:07:38Z,3665848427,212,14.4,3665848429,213,2.9,3665848421,56,Left,3665848425,141,95.0,3667220469,178,,3665848423,140,76.7,,,,,,,ai5p5wgft6c09bjbldz9sfeac,S. Adingra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2438510579,34,1,1,2,56,ecj1gmc7pqcjo4sc9hvghj5u3,1,87.4,98.4,2022-07-23T18:49:55.507Z,2022-07-24T12:07:38Z,3666208969,223,,3665848517,212,46.3,3666208971,20,,3665848509,155,,3665848521,1,,3665848513,140,94.6,3665848515,141,31.2,3665854025,154,,39tod1iad3ztq17qveh8pwp9l,S. Lynen,3665854023,210,3665848519,213,4.9,13,3665848507,2,3665848511,56,3667220525,178,,,,,,,,,,,1,Center,,,,,,,,,,,,
