id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,keyPass,qualifier/9/value,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,assist,qualifier/12/value,qualifier/13/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/21/id,qualifier/21/qualifierId,qualifier/21/value,qualifier/19/value
2496079319,4,1,1,0,10,1uk609mhtsfhokhaewjapb26,1,46.3,6.6,2023-01-08T20:02:44.901Z,2023-01-09T09:52:27Z,3971125877,3,,3971125885,212,14.1,3971125879,56,Right,3971125887,213,0.7,3971125883,141,20.1,3971125881,140,56.5,3971410171,388,,,,,5n522jpifzyf9qu0z41kuf7my,João Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496138477,798,67,1,0,11,1uk609mhtsfhokhaewjapb26,1,54.6,17.1,2023-01-08T20:02:46.044Z,2023-01-09T09:52:27Z,3971431675,233,815,,,,,,,,,,,,,,,,,,,,,,280b4j6oidfonglcbr2vlj59m,S. Tanaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496138475,815,67,1,0,11,bw9wm8pqfzcchumhiwdt2w15c,0,45.4,82.9,2023-01-08T20:02:46.045Z,2023-01-09T09:52:26Z,3971431685,233,798,,,,,,,,,,,,,,,,,,,,,,73z9v9oz73hlmnswrzp860yj9,C. De Norre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496079323,5,1,1,0,11,1uk609mhtsfhokhaewjapb26,1,54.2,17,2023-01-08T20:02:46.095Z,2023-01-09T09:52:26Z,3971125913,141,29.9,3971125917,213,0.7,3971125909,56,Center,3971410275,389,,3971125911,140,63.8,3971125915,212,13.4,,,,,,,280b4j6oidfonglcbr2vlj59m,S. Tanaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496079327,6,49,1,0,12,1uk609mhtsfhokhaewjapb26,1,59.7,24,2023-01-08T20:02:47.032Z,2023-01-09T09:52:26Z,,,,,,,,,,,,,,,,,,,,,,,,,8b95khn8h8qz3y4u4coajs5at,F. Selemani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496079347,7,3,1,0,15,1uk609mhtsfhokhaewjapb26,0,67.8,5.6,2023-01-08T20:02:49.372Z,2023-01-09T09:52:23Z,3971126065,286,,3971410519,178,,3971296657,465,,3971126225,211,,3971126063,56,Right,,,,,,,,,,8b95khn8h8qz3y4u4coajs5at,F. Selemani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496079353,8,43,1,0,17,1uk609mhtsfhokhaewjapb26,1,0,0,2023-01-08T20:02:52.210Z,2023-01-08T20:02:55Z,3971126161,144,49,,,,,,,,,,,,,,,,,,,,,,8b95khn8h8qz3y4u4coajs5at,F. Selemani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496079357,7,12,1,0,18,bw9wm8pqfzcchumhiwdt2w15c,1,8.9,91.5,2023-01-08T20:02:52.791Z,2023-02-02T09:57:05Z,3971410605,178,,3971126101,141,100.0,3971126105,213,0.7,3971126099,140,16.4,3971126097,56,Back,3971126103,212,10.6,3971126115,167,,,,,4juerzftkeiuzctoiei6dmtp1,F. Ricca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496079359,8,5,1,0,19,bw9wm8pqfzcchumhiwdt2w15c,0,16.2,101.6,2023-01-08T20:02:54.195Z,2023-01-09T04:23:55Z,3971126245,233,9,3971126107,56,Back,3971126109,347,,,,,,,,,,,,,,,,,4juerzftkeiuzctoiei6dmtp1,F. Ricca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496079375,9,5,1,0,19,1uk609mhtsfhokhaewjapb26,1,83.8,-1.6,2023-01-08T20:02:54.195Z,2023-01-09T04:23:54Z,3971126221,56,Right,3971126223,347,,3971126233,233,8,,,,,,,,,,,,,,,,8b95khn8h8qz3y4u4coajs5at,F. Selemani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496079467,10,1,1,0,40,1uk609mhtsfhokhaewjapb26,1,87.3,0,2023-01-08T20:03:14.981Z,2023-01-09T09:52:22Z,3971126823,56,Center,3971126831,213,1.4,3971126829,212,20.1,3971126827,141,27.9,3971126825,140,90.1,3971126821,107,,,,,,,,5lbzx05vthw9nbhpmzw5e1562,O. Sych,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496079469,11,1,1,0,42,1uk609mhtsfhokhaewjapb26,0,93.4,21.4,2023-01-08T20:03:16.764Z,2023-01-09T09:52:22Z,3971126843,141,53.0,3971126839,56,Center,3971126847,213,1.6,3971126845,212,21.5,3971126835,3,,3971410765,388,,3971126841,140,93.1,,,,9n5wjnjloy0c2euwhsu9u1y39,F. Avenatti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496079479,10,12,1,0,43,bw9wm8pqfzcchumhiwdt2w15c,1,8.1,64.1,2023-01-08T20:03:17.577Z,2023-01-09T09:52:22Z,3971126895,141,35.4,3971126891,56,Back,3971410893,178,,3971126897,212,24.4,3971126899,213,5.4,3971126893,140,22.0,,,,,,,4juerzftkeiuzctoiei6dmtp1,F. Ricca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496079481,11,49,1,0,46,bw9wm8pqfzcchumhiwdt2w15c,1,24.2,40.6,2023-01-08T20:03:20.566Z,2023-01-09T09:52:21Z,,,,,,,,,,,,,,,,,,,,,,,,,a8pgjuz5yrbxyf1t905gj327d,Mousa Al Tamari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496079497,12,1,1,0,52,bw9wm8pqfzcchumhiwdt2w15c,1,34.3,9.7,2023-01-08T20:03:26.773Z,2023-01-09T09:52:19Z,3971127011,212,18.4,3971127009,141,28.3,3971127007,140,21.6,3971127005,56,Back,3971127013,213,2.4,3971411013,178,,,,,,,,a8pgjuz5yrbxyf1t905gj327d,Mousa Al Tamari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496079529,13,1,1,0,55,bw9wm8pqfzcchumhiwdt2w15c,1,21.2,30.4,2023-01-08T20:03:29.850Z,2023-01-09T09:52:17Z,3971127237,141,56.0,3971127239,212,22.3,3971127233,56,Back,3971411053,178,,3971127241,213,2.2,3971127235,140,8.0,,,,,,,1abf0y93zbw1sw183nblqoicp,E. Pletinckx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496079545,14,1,1,1,2,bw9wm8pqfzcchumhiwdt2w15c,0,15.7,50.6,2023-01-08T20:03:37.200Z,2023-01-09T09:52:15Z,3971411121,178,,3971127325,56,Left,3971298647,157,,3971127333,213,0.5,3971127331,212,61.7,3971127335,1,,3971127327,140,67.2,3971127329,141,94.4,49vbniwasp2kyt27jw0cv6m6t,V. Cojocaru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496079543,12,49,1,1,7,1uk609mhtsfhokhaewjapb26,1,33.3,14.2,2023-01-08T20:03:41.622Z,2023-01-09T09:52:15Z,,,,,,,,,,,,,,,,,,,,,,,,,5lbzx05vthw9nbhpmzw5e1562,O. Sych,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496079559,13,1,1,1,8,1uk609mhtsfhokhaewjapb26,1,33.2,17.4,2023-01-08T20:03:43.260Z,2023-01-09T09:52:13Z,3971127433,213,0.9,3971411915,178,,3971127423,56,Back,3971127431,212,7.5,3971127429,141,26.4,3971127427,140,37.4,,,,,,,5lbzx05vthw9nbhpmzw5e1562,O. Sych,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496079569,14,1,1,1,11,1uk609mhtsfhokhaewjapb26,1,30.8,30.8,2023-01-08T20:03:45.392Z,2023-01-09T09:52:12Z,3971411999,178,,3971127481,140,34.9,3971127485,212,16.9,3971127479,56,Back,3971127483,141,54.9,3971127487,213,1.3,,,,,,,5n522jpifzyf9qu0z41kuf7my,João Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496079591,15,1,1,1,13,1uk609mhtsfhokhaewjapb26,1,32.7,58.8,2023-01-08T20:03:48.274Z,2023-01-09T09:52:11Z,3971127621,140,41.2,3971412047,178,,3971127625,141,82.7,3971127633,213,1.1,3971127619,56,Back,3971127629,212,18.5,,,,,,,6fdwd71dx2qu7uzzs3ozm9x7u,T. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496079599,16,1,1,1,18,1uk609mhtsfhokhaewjapb26,1,49.5,92.6,2023-01-08T20:03:52.767Z,2023-01-09T09:52:10Z,3971127667,140,60.7,3971127669,141,87.5,3971127673,213,6.0,3971127665,56,Left,3971412145,178,,3971127671,212,12.3,,,,,,,5zdapzrncz7vch3yrgftfp5g,N. Mehssatou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496079611,17,1,1,1,19,1uk609mhtsfhokhaewjapb26,1,57.1,87.5,2023-01-08T20:03:53.665Z,2023-01-09T09:52:10Z,3971412223,178,,3971127733,140,51.0,3971127737,212,6.7,3971127739,213,2.8,3971127731,56,Left,3971127735,141,90.5,,,,,,,8b95khn8h8qz3y4u4coajs5at,F. Selemani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496079637,18,1,1,1,21,1uk609mhtsfhokhaewjapb26,1,48.9,83.1,2023-01-08T20:03:56.137Z,2023-01-09T09:52:09Z,3971412301,178,,3971127857,1,,3971127853,212,38.9,3971127855,213,4.6,3971127851,141,26.5,3971127849,140,43.5,3971127847,56,Back,,,,5zdapzrncz7vch3yrgftfp5g,N. Mehssatou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496079653,19,1,1,1,26,1uk609mhtsfhokhaewjapb26,1,51.3,17.8,2023-01-08T20:04:00.648Z,2023-01-09T09:52:07Z,3971412339,178,,3971127955,56,Right,3971127961,212,17.0,3971127963,213,6.1,3971127957,140,67.2,3971127959,141,12.9,,,,,,,5n522jpifzyf9qu0z41kuf7my,João Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496079655,20,1,1,1,27,1uk609mhtsfhokhaewjapb26,0,71.3,21.4,2023-01-08T20:04:01.688Z,2023-01-09T09:52:07Z,3971127991,213,4.1,3971127981,155,,3971127985,140,63.8,3971127983,56,Right,3971127987,141,5.8,3971127989,212,13.2,3971412375,178,,,,,9n5wjnjloy0c2euwhsu9u1y39,F. Avenatti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496079663,15,12,1,1,29,bw9wm8pqfzcchumhiwdt2w15c,1,30.1,94.4,2023-01-08T20:04:03.760Z,2023-01-09T09:52:06Z,3971128033,56,Back,3971412411,178,,3971128037,141,100.0,3971128039,212,6.5,3971128035,140,34.1,3971128053,167,,3971128041,213,0.9,,,,2vmpkyku0hwv0zdbbzunt2xux,S. Kiyine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496079665,16,5,1,1,31,bw9wm8pqfzcchumhiwdt2w15c,0,35.2,101.5,2023-01-08T20:04:05.381Z,2023-01-09T04:26:30Z,3971128155,233,21,3971128045,347,,3971128043,56,Back,,,,,,,,,,,,,,,,2vmpkyku0hwv0zdbbzunt2xux,S. Kiyine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496079683,21,5,1,1,31,1uk609mhtsfhokhaewjapb26,1,64.8,-1.5,2023-01-08T20:04:05.381Z,2023-01-09T04:26:30Z,3971128133,347,,3971128151,233,16,3971128131,56,Right,,,,,,,,,,,,,,,,9n5wjnjloy0c2euwhsu9u1y39,F. Avenatti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496079695,22,1,1,1,38,1uk609mhtsfhokhaewjapb26,1,72.3,0,2023-01-08T20:04:13.211Z,2023-01-09T09:52:06Z,3971128245,107,,3971128253,212,19.0,3971128247,56,Center,3971128249,140,68.2,3971128251,141,25.6,3971128255,213,1.8,,,,,,,5lbzx05vthw9nbhpmzw5e1562,O. Sych,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496079697,23,50,1,1,40,1uk609mhtsfhokhaewjapb26,1,69.1,22.8,2023-01-08T20:04:14.921Z,2023-01-09T09:52:05Z,3971128263,56,Center,3971128319,233,17,3971128265,286,,,,,,,,,,,,,,,,,9n5wjnjloy0c2euwhsu9u1y39,F. Avenatti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496079705,17,7,1,1,40,bw9wm8pqfzcchumhiwdt2w15c,0,30.9,77.2,2023-01-08T20:04:15.272Z,2023-01-09T09:52:05Z,3971412809,178,,3971128311,233,23,3971300265,385,,3971128309,285,,3971128307,56,Back,,,,,,,,,,cjf412x9sg56vos0jkj85k3ys,M. Keita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496079713,24,1,1,1,43,1uk609mhtsfhokhaewjapb26,0,48.8,9.3,2023-01-08T20:04:17.914Z,2023-01-09T09:52:05Z,3971128381,213,6.1,3971128377,141,6.2,3971128379,212,15.4,3971128373,56,Right,3971128375,140,63.3,3971128371,3,,3971412953,178,,,,,6fdwd71dx2qu7uzzs3ozm9x7u,T. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496079715,18,49,1,1,45,bw9wm8pqfzcchumhiwdt2w15c,1,33.7,96.3,2023-01-08T20:04:19.830Z,2023-01-09T09:52:04Z,,,,,,,,,,,,,,,,,,,,,,,,,2vmpkyku0hwv0zdbbzunt2xux,S. Kiyine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496079731,19,1,1,1,46,bw9wm8pqfzcchumhiwdt2w15c,0,32.3,98.1,2023-01-08T20:04:20.681Z,2023-02-02T10:00:36Z,3971128459,212,1.4,3971128457,141,96.4,3971128453,56,Back,3971128455,140,31.6,3971413203,178,,3971128461,213,4.1,,,,,,,2vmpkyku0hwv0zdbbzunt2xux,S. Kiyine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496079723,25,61,1,1,46,1uk609mhtsfhokhaewjapb26,1,68.3,1.2,2023-01-08T20:04:20.785Z,2023-02-02T09:59:44Z,3971413365,178,,3971128423,56,Right,,,,,,,,,,,,,,,,,,,280b4j6oidfonglcbr2vlj59m,S. Tanaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496079735,20,61,1,1,47,bw9wm8pqfzcchumhiwdt2w15c,0,24.6,87,2023-01-08T20:04:21.856Z,2023-01-09T09:52:02Z,3971413497,388,,3971128469,56,Back,3971413495,15,,,,,,,,,,,,,,,,,4juerzftkeiuzctoiei6dmtp1,F. Ricca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496079737,26,49,1,1,49,1uk609mhtsfhokhaewjapb26,1,87.1,30,2023-01-08T20:04:24.195Z,2023-01-09T09:52:02Z,,,,,,,,,,,,,,,,,,,,,,,,,6437iwpplyfh71o9b7uxdylii,P. Guèye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496079741,27,61,1,1,51,1uk609mhtsfhokhaewjapb26,0,92.6,31.1,2023-01-08T20:04:25.278Z,2023-02-02T10:01:41Z,3971128485,56,Center,3971413637,178,,,,,,,,,,,,,,,,,,,,6437iwpplyfh71o9b7uxdylii,P. Guèye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496079743,21,49,1,1,51,bw9wm8pqfzcchumhiwdt2w15c,1,7.9,67.9,2023-01-08T20:04:26.088Z,2023-01-09T09:52:00Z,,,,,,,,,,,,,,,,,,,,,,,,,1abf0y93zbw1sw183nblqoicp,E. Pletinckx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496079763,22,1,1,1,54,bw9wm8pqfzcchumhiwdt2w15c,1,15.4,78.5,2023-01-08T20:04:28.512Z,2023-01-09T09:51:59Z,3971128605,140,28.4,3971128607,141,85.3,3971128609,212,14.4,3971128611,213,0.3,3971128603,56,Back,3971413705,178,,,,,,,,1abf0y93zbw1sw183nblqoicp,E. Pletinckx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496079783,23,1,1,1,55,bw9wm8pqfzcchumhiwdt2w15c,1,31.9,85.4,2023-01-08T20:04:30.179Z,2023-01-09T09:51:58Z,3971413779,178,,3971128697,213,1.4,3971128693,141,95.1,3971128689,56,Back,3971128695,212,6.8,3971128691,140,33.3,,,,,,,73z9v9oz73hlmnswrzp860yj9,C. De Norre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496079785,24,1,1,2,0,bw9wm8pqfzcchumhiwdt2w15c,0,56,69.4,2023-01-08T20:04:35.081Z,2023-01-09T09:51:56Z,3971128709,212,18.0,3971128707,141,57.9,3971128705,140,71.4,3971413875,178,,3971128711,213,5.8,3971128703,56,Center,,,,,,,2vmpkyku0hwv0zdbbzunt2xux,S. Kiyine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496079789,28,49,1,2,1,1uk609mhtsfhokhaewjapb26,1,29.5,45.7,2023-01-08T20:04:36.271Z,2023-01-09T09:51:56Z,,,,,,,,,,,,,,,,,,,,,,,,,4o8lvm1ffxrywogokfztc6sb9,S. Lončar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496079809,29,1,1,2,3,1uk609mhtsfhokhaewjapb26,1,31,43.1,2023-01-08T20:04:37.639Z,2023-01-09T09:51:54Z,3971128877,213,5.5,3971128869,56,Back,3971128873,141,23.9,3971413969,178,,3971128871,140,42.6,3971128875,212,17.9,,,,,,,4o8lvm1ffxrywogokfztc6sb9,S. Lončar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
