id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/9/value,qualifier/11/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/12/value,qualifier/14/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/18/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2454254623,12,1,1,0,23,8y3iucyxguipljcmf87a11bk9,1,45.3,94.5,2022-09-01T18:30:32.041Z,2022-09-02T09:48:27Z,3749678815,141,69.4,3749678817,212,18.8,3749678813,140,37.7,3750006793,178,,3749678819,213,4.3,3749678811,56,Back,,,,,,,fs5utga62tud5s06xj27qdat,J. Torunarigha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454254629,13,1,1,0,24,8y3iucyxguipljcmf87a11bk9,1,37.4,70,2022-09-01T18:30:33.352Z,2022-09-02T09:48:27Z,3749678841,56,Back,3749678843,140,44.8,3749678849,213,6.1,3750006833,178,,3749678845,141,67.5,3749678847,212,8.0,,,,,,,etos5xv3v2ptiktdk5yuhrjkl,M. Ngadeu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454254641,14,1,1,0,26,8y3iucyxguipljcmf87a11bk9,1,44.4,70.3,2022-09-01T18:30:34.371Z,2022-09-02T09:48:27Z,3750006869,178,,3749678915,213,4.5,3749678909,140,38.0,3749678907,56,Back,3749678911,141,27.0,3749678913,212,30.2,,,,,,,18pgjfpl9s8qy32mblzygsyc5,S. Kums,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454254651,15,1,1,0,28,8y3iucyxguipljcmf87a11bk9,1,36.9,27.9,2022-09-01T18:30:36.663Z,2022-09-02T09:48:26Z,3749678967,212,17.8,3749678965,141,23.7,3750006885,178,,3749678969,213,6.1,3749678963,140,53.6,3749678961,56,Center,,,,,,,ettrapmxg36vw2egivejegzc9,J. Okumu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454254653,16,1,1,0,31,8y3iucyxguipljcmf87a11bk9,0,54.6,15.1,2022-09-01T18:30:40.085Z,2022-09-02T09:48:25Z,3750006931,178,,3749678987,213,0.0,3749678985,212,6.6,3749679007,233,3,3749679005,236,,3749678983,141,15.5,3749678981,140,60.9,3749679011,286,,9hiut57u02lly1nfdixef8bth,V. Odjidja-Ofoe,3749678979,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454254655,3,74,1,0,31,6vyr13j6kbwdtxjwm1m4m8nu2,1,43.3,84.2,2022-09-01T18:30:40.200Z,2022-09-02T09:48:25Z,3749679017,233,16,3750006947,178,,3749678991,285,,3749678989,56,Back,,,,,,,,,,,,,cu3a4pb4a9g6d0qir3oakd46i,M. Kana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454254749,4,5,1,0,34,6vyr13j6kbwdtxjwm1m4m8nu2,0,39.1,101.6,2022-09-01T18:30:42.783Z,2022-09-02T04:01:57Z,3749713761,233,17,3749679511,56,Back,3749679513,347,,,,,,,,,,,,,,,,,cu3a4pb4a9g6d0qir3oakd46i,M. Kana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454254707,17,5,1,0,34,8y3iucyxguipljcmf87a11bk9,1,60.9,-1.6,2022-09-01T18:30:42.783Z,2022-09-02T04:01:57Z,3749679233,56,Right,3749679235,347,,3749713757,233,4,,,,,,,,,,,,,,,,9hiut57u02lly1nfdixef8bth,V. Odjidja-Ofoe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454254713,18,1,1,0,41,8y3iucyxguipljcmf87a11bk9,1,62.8,0,2022-09-01T18:30:49.517Z,2022-09-02T09:48:25Z,3749679259,107,,3749679267,212,9.8,3749679265,141,10.4,3749679261,56,Right,3749679263,140,58.1,3749679269,213,2.1,,,,,,,7s4ws0u4erq1jfobqpsj0aoes,M. Samoise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454254717,19,1,1,0,42,8y3iucyxguipljcmf87a11bk9,1,58.8,9.2,2022-09-01T18:30:50.670Z,2022-09-02T09:48:24Z,3750007003,388,,3749679295,140,59.8,3749679297,141,3.4,3749679293,56,Right,3749679299,212,4.1,3749679301,213,5.0,,,,,,,18pgjfpl9s8qy32mblzygsyc5,S. Kums,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454254735,20,1,1,0,43,8y3iucyxguipljcmf87a11bk9,1,62.3,16.5,2022-09-01T18:30:51.437Z,2022-09-02T09:48:24Z,3749679419,155,,3749679421,56,Back,3750007027,178,,3749679423,140,35.6,3749679429,213,2.4,3749679425,141,55.2,3749679427,212,38.5,3749679431,1,,9hiut57u02lly1nfdixef8bth,V. Odjidja-Ofoe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454254743,21,1,1,0,49,8y3iucyxguipljcmf87a11bk9,1,44.8,65.5,2022-09-01T18:30:57.869Z,2022-09-02T09:48:23Z,3749679469,140,54.5,3749679471,141,92.4,3749679473,212,20.9,3749679467,56,Left,3750007073,178,,3749679475,213,1.1,,,,,,,etos5xv3v2ptiktdk5yuhrjkl,M. Ngadeu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454254745,22,1,1,0,52,8y3iucyxguipljcmf87a11bk9,1,55.5,89.2,2022-09-01T18:31:00.668Z,2022-09-02T09:48:22Z,3749679495,213,0.3,3749679487,56,Left,3749679489,140,67.3,3750007095,178,,3749679493,212,12.9,3749679491,141,94.4,,,,,,,fs5utga62tud5s06xj27qdat,J. Torunarigha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454254751,23,1,1,0,53,8y3iucyxguipljcmf87a11bk9,0,64.8,99.2,2022-09-01T18:31:01.637Z,2022-09-02T09:48:22Z,3749679523,213,4.9,3749679521,212,19.5,3749679515,56,Center,3749679517,140,67.8,3750007109,178,,3749679519,141,70.9,,,,,,,7dayrhr0c60zbc1b6lig8pm8l,A. Castro-Montes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454254755,5,49,1,0,55,6vyr13j6kbwdtxjwm1m4m8nu2,1,35.4,30.7,2022-09-01T18:31:03.379Z,2022-09-02T09:48:22Z,,,,,,,,,,,,,,,,,,,,,,,,,cu3a4pb4a9g6d0qir3oakd46i,M. Kana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454254759,6,1,1,0,55,6vyr13j6kbwdtxjwm1m4m8nu2,1,35.4,30.5,2022-09-01T18:31:03.413Z,2022-09-02T09:48:21Z,3749679569,141,23.0,3749679571,212,8.6,3749679573,213,5.6,3749679567,140,42.0,3749679565,56,Back,3750007173,178,,,,,,,,cu3a4pb4a9g6d0qir3oakd46i,M. Kana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454254765,7,1,1,0,56,6vyr13j6kbwdtxjwm1m4m8nu2,1,42.6,20.4,2022-09-01T18:31:05.064Z,2022-09-02T09:48:21Z,3749679627,212,13.9,3749679625,141,12.6,3750007203,178,,3749679621,56,Back,3749679623,140,30.4,3749679629,213,3.5,,,,,,,7snt4uu7f2d0g7utjm2xfis8a,Fábio Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454316779,978,83,1,0,59,8y3iucyxguipljcmf87a11bk9,1,67.2,88.3,2022-09-01T18:31:08.334Z,2022-09-02T09:48:20Z,3750028103,399,204401,,,,,,,,,,,,,,,,,,,,,,7dayrhr0c60zbc1b6lig8pm8l,A. Castro-Montes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454254769,8,1,1,1,0,6vyr13j6kbwdtxjwm1m4m8nu2,1,32.9,12.3,2022-09-01T18:31:08.432Z,2022-09-02T09:48:19Z,3749679675,212,12.5,3749679677,213,1.2,3750007243,178,,3749679673,141,29.2,3749679669,56,Back,3749679671,140,37.6,,,,,,,b3vvxolwxcukqk76hb4scvh79,A. Murillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454254779,24,45,1,1,1,8y3iucyxguipljcmf87a11bk9,0,65.2,74.8,2022-09-01T18:31:10.138Z,2022-09-02T09:48:18Z,3750242449,285,,3749682749,233,38,3749679745,56,Center,,,,,,,,,,,,,,,,1d2fpmtdglpqwyhnc657n77it,A. Hjulsager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454255247,38,3,1,1,1,6vyr13j6kbwdtxjwm1m4m8nu2,1,34.8,25.2,2022-09-01T18:31:10.138Z,2022-09-02T09:48:18Z,3750007263,178,,3749682745,233,24,3749682727,56,Back,3749881357,464,,3750242443,286,,,,,,,,,,,cu3a4pb4a9g6d0qir3oakd46i,M. Kana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454254777,9,1,1,1,2,6vyr13j6kbwdtxjwm1m4m8nu2,1,31.9,24.3,2022-09-01T18:31:11.116Z,2022-09-02T09:48:17Z,3749679729,140,24.4,3749679735,213,3.9,3749679733,212,10.5,3749679731,141,14.0,3750007293,178,,3749679727,56,Back,,,,,,,cu3a4pb4a9g6d0qir3oakd46i,M. Kana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454254793,10,1,1,1,4,6vyr13j6kbwdtxjwm1m4m8nu2,1,21.3,13,2022-09-01T18:31:12.952Z,2022-09-02T09:48:17Z,3749679867,213,1.9,3749679865,212,34.3,3749679859,56,Back,3749679863,141,60.8,3749679869,1,,3750007317,178,,3749679861,140,10.9,,,,88nmn961vtb3bnt9v9rye1h0q,Z. Debast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454254805,11,1,1,1,7,6vyr13j6kbwdtxjwm1m4m8nu2,1,8,57.1,2022-09-01T18:31:16.346Z,2022-09-02T09:48:16Z,3749679955,140,14.9,3749679957,141,95.7,3749679961,213,1.3,3750007341,178,,3749679959,212,27.2,3749679953,56,Back,,,,,,,3z37ancgteqhbhpygl0brzzdh,H. Van Crombrugge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454254819,12,1,1,1,10,6vyr13j6kbwdtxjwm1m4m8nu2,1,13.6,86.6,2022-09-01T18:31:18.608Z,2022-09-02T09:48:16Z,3749680059,141,84.8,3750007361,178,,3749680061,212,17.3,3749680055,56,Back,3749680057,140,30.0,3749680063,213,6.2,,,,,,,1qqhtdvpixhe5zt9mq9omsoh5,H. Delcroix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454254837,13,1,1,1,13,6vyr13j6kbwdtxjwm1m4m8nu2,1,31.3,83.5,2022-09-01T18:31:21.538Z,2022-09-02T09:48:15Z,3749680185,212,17.5,3749680179,56,Back,3749680183,141,94.5,3749680189,213,0.4,3750007391,178,,3749680181,140,46.4,,,,,,,av0ok8e56osu0z8sxtlvvw9ud,W. Hoedt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454254851,14,1,1,1,17,6vyr13j6kbwdtxjwm1m4m8nu2,1,62.2,84.7,2022-09-01T18:31:26.049Z,2022-09-02T09:48:13Z,3750007429,178,,3749680273,140,72.4,3749680279,213,0.5,3749680271,56,Left,3749680275,141,94.1,3749680277,212,12.5,,,,,,,5don85s7097g5df42m429b8ix,F. Amuzu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454254881,15,1,1,1,19,6vyr13j6kbwdtxjwm1m4m8nu2,1,72.1,91.4,2022-09-01T18:31:28.117Z,2022-09-02T09:48:12Z,3749680413,141,94.8,3750007481,178,,3749680411,140,97.8,3749680415,212,27.1,3749680417,213,0.1,3749680409,56,Left,,,,,,,8lj9hc8u1351oczzu81mryluc,M. Stroeykens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454254901,16,1,1,1,26,6vyr13j6kbwdtxjwm1m4m8nu2,1,94.7,93.8,2022-09-01T18:31:34.388Z,2022-09-02T09:48:11Z,3750007511,178,,3749680557,212,11.0,3749680555,141,95.7,3749680553,140,84.3,3749680559,213,3.0,3749680551,56,Left,,,,,,,5don85s7097g5df42m429b8ix,F. Amuzu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454254909,17,1,1,1,33,6vyr13j6kbwdtxjwm1m4m8nu2,0,76.5,92.5,2022-09-01T18:31:41.547Z,2022-09-02T09:48:08Z,3749680603,141,79.4,3750007545,178,,3749680601,140,77.9,3749680607,213,4.9,3749680605,212,9.0,3749680599,56,Left,,,,,,,8lj9hc8u1351oczzu81mryluc,M. Stroeykens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454254919,25,49,1,1,33,8y3iucyxguipljcmf87a11bk9,1,20.6,15.9,2022-09-01T18:31:42.316Z,2022-09-02T09:48:08Z,,,,,,,,,,,,,,,,,,,,,,,,,18pgjfpl9s8qy32mblzygsyc5,S. Kums,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454254935,26,1,1,1,34,8y3iucyxguipljcmf87a11bk9,1,20.9,15.6,2022-09-01T18:31:42.374Z,2022-09-02T09:48:07Z,3750007599,178,,3749680741,213,0.4,3749680735,140,38.5,3749680737,141,28.2,3749680733,56,Back,3749680739,212,20.4,,,,,,,18pgjfpl9s8qy32mblzygsyc5,S. Kums,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454254945,27,1,1,1,37,8y3iucyxguipljcmf87a11bk9,0,42.4,26.7,2022-09-01T18:31:46.208Z,2022-09-02T09:48:05Z,3749680781,213,6.1,3749680773,56,Right,3750007657,178,,3749680779,212,28.4,3749680777,141,18.3,3749680775,140,68.9,,,,,,,8fs5klbsyx06c5ds9s1i3xu96,Hong Hyun-Seok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454254949,18,8,1,1,40,6vyr13j6kbwdtxjwm1m4m8nu2,1,36.9,85.3,2022-09-01T18:31:48.366Z,2022-09-02T09:48:05Z,3749680787,56,Back,3750007743,389,,3749881585,384,,,,,,,,,,,,,,,,,cu3a4pb4a9g6d0qir3oakd46i,M. Kana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454254951,19,49,1,1,42,6vyr13j6kbwdtxjwm1m4m8nu2,1,17.8,72.2,2022-09-01T18:31:51.257Z,2022-09-02T09:48:04Z,,,,,,,,,,,,,,,,,,,,,,,,,av0ok8e56osu0z8sxtlvvw9ud,W. Hoedt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454254955,20,1,1,1,42,6vyr13j6kbwdtxjwm1m4m8nu2,1,17.4,71.6,2022-09-01T18:31:51.337Z,2022-09-02T09:48:04Z,3749680823,56,Back,3749680829,212,20.7,3750007839,178,,3749680831,213,3.9,3749680825,140,3.5,3749680827,141,50.1,,,,,,,av0ok8e56osu0z8sxtlvvw9ud,W. Hoedt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454254967,21,1,1,1,45,6vyr13j6kbwdtxjwm1m4m8nu2,1,4.5,53.9,2022-09-01T18:31:53.928Z,2022-09-02T09:48:03Z,3749680883,56,Back,3749680889,212,21.7,3749680891,213,1.3,3750007867,178,,3749680885,140,10.9,3749680887,141,84.2,,,,,,,3z37ancgteqhbhpygl0brzzdh,H. Van Crombrugge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454254973,22,1,1,1,49,6vyr13j6kbwdtxjwm1m4m8nu2,1,11.7,89.7,2022-09-01T18:31:57.936Z,2022-09-02T09:48:03Z,3750007893,178,,3749680931,140,20.8,3749680933,141,93.6,3749680937,213,0.3,3749680935,212,9.9,3749680929,56,Back,,,,,,,av0ok8e56osu0z8sxtlvvw9ud,W. Hoedt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454254985,23,1,1,1,51,6vyr13j6kbwdtxjwm1m4m8nu2,1,19.8,97.1,2022-09-01T18:31:59.815Z,2022-09-02T09:48:02Z,3750007971,178,,3749680997,140,12.0,3749680995,56,Back,3749680999,141,85.1,3749681001,212,11.6,3749681003,213,3.9,,,,,,,1qqhtdvpixhe5zt9mq9omsoh5,H. Delcroix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454254987,24,1,1,1,52,6vyr13j6kbwdtxjwm1m4m8nu2,0,12.7,93.5,2022-09-01T18:32:01.242Z,2022-09-02T09:48:01Z,3749681033,213,6.2,3749681031,212,31.9,3749681025,56,Back,3749681027,140,43.0,3749681023,155,,3750008007,178,,3749681029,141,89.6,,,,av0ok8e56osu0z8sxtlvvw9ud,W. Hoedt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454254995,28,1,1,1,54,8y3iucyxguipljcmf87a11bk9,1,58.5,7.8,2022-09-01T18:32:02.951Z,2022-09-02T09:48:01Z,3749681069,141,14.6,3750008055,178,,3749681071,212,9.3,3749681073,213,0.5,3749681067,140,66.2,3749681065,56,Right,,,,,,,ettrapmxg36vw2egivejegzc9,J. Okumu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
