id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,keyPass,qualifier/11/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/18/value
2527365599,9,1,1,0,15,bw9wm8pqfzcchumhiwdt2w15c,1,27.4,96.9,2023-04-02T11:31:12.172Z,2023-04-03T05:15:42Z,4156997039,56,Back,4156997049,213,4.4,4156997043,141,70.2,4160341241,178,,4156997041,140,21.8,4156997047,212,19.1,,,,,,,9fvwcsajeousbo5o0e84cj2sp,H. Mendyl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527365683,10,1,1,0,17,bw9wm8pqfzcchumhiwdt2w15c,1,22.2,72.3,2023-04-02T11:31:13.971Z,2023-04-03T05:15:45Z,4156997469,212,20.5,4156997467,141,45.8,4156997463,56,Back,4160341317,178,,4156997471,213,4.2,4156997465,140,12.8,,,,,,,4juerzftkeiuzctoiei6dmtp1,F. Ricca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527365761,11,1,1,0,22,bw9wm8pqfzcchumhiwdt2w15c,1,9.8,45.8,2023-04-02T11:31:18.932Z,2023-04-03T05:15:48Z,4156997803,213,1.6,4156997797,140,9.3,4156997795,56,Back,4156997801,212,18.7,4156997799,141,73.3,4160341357,178,,,,,,,,49vbniwasp2kyt27jw0cv6m6t,V. Cojocaru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527365813,12,1,1,0,25,bw9wm8pqfzcchumhiwdt2w15c,1,14.5,78.1,2023-04-02T11:31:22.762Z,2023-04-03T05:15:50Z,4156998079,213,6.2,4160341421,178,,4156998071,56,Back,4156998077,212,29.3,4156998073,140,42.3,4156998075,141,74.5,,,,,,,4juerzftkeiuzctoiei6dmtp1,F. Ricca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527365867,14,4,1,0,27,bw9wm8pqfzcchumhiwdt2w15c,1,38.6,77,2023-04-02T11:31:24.441Z,2023-04-03T05:15:53Z,4156998309,265,,4156998769,233,4,4156998307,152,,4156998305,56,Back,4156998303,13,,4156998311,286,,,,,,,,f3e9qk9oz4feldhgetdpcd0ph,M. Maertens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527365951,4,4,1,0,27,89xivtxk59uzvhdsd6miao6tm,0,61.4,23,2023-04-02T11:31:24.442Z,2023-04-03T05:15:53Z,4156998683,265,,4156998685,285,,4156998679,56,Center,4156998681,152,,4160341463,178,,4156998677,13,,4156999499,233,14,,,,68vmg4qgr11vppc48hs8402jt,C. Cuesta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527365825,13,43,1,0,28,bw9wm8pqfzcchumhiwdt2w15c,1,0,0,2023-04-02T11:31:25.580Z,2023-04-02T11:31:30Z,4156998143,56,Back,4156998151,213,1.7,4156998145,140,41.0,4156998147,141,92.7,4156998433,144,1,4156998149,212,12.5,,,,,,,f3e9qk9oz4feldhgetdpcd0ph,M. Maertens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527365817,3,43,1,0,28,89xivtxk59uzvhdsd6miao6tm,1,0,0,2023-04-02T11:31:25.645Z,2023-04-02T11:31:30Z,4156998467,144,49,,,,,,,,,,,,,,,,,,,,,,3yb66hal4fvr04bawz0y3efhl,D. Muñoz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527366343,15,1,1,0,50,bw9wm8pqfzcchumhiwdt2w15c,0,31.8,75.1,2023-04-02T11:31:47.913Z,2023-04-03T05:16:01Z,4157000595,213,6.0,4157000593,212,52.3,4157000589,140,80.1,4157000591,141,56.6,4157000587,56,Center,4157000581,5,,4160341659,178,,4157000585,152,,1fdi6uzonmsod2drzro8bj3rp,S. Schrijvers,4157000599,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527366379,5,1,1,0,52,89xivtxk59uzvhdsd6miao6tm,1,29.5,47.2,2023-04-02T11:31:49.202Z,2023-04-03T05:16:05Z,4157000743,212,11.7,4157000737,56,Back,4157000745,213,0.7,4157000741,141,58.7,4157000739,140,37.8,4160341735,388,,,,,,,,5enjhxrx2jrjqtgb9wwq0baax,M. McKenzie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527366389,6,49,1,0,53,89xivtxk59uzvhdsd6miao6tm,1,37.2,58.5,2023-04-02T11:31:50.450Z,2023-04-03T05:16:09Z,,,,,,,,,,,,,,,,,,,,,,,,,ama1ibpjcfu206icrfmkgfavp,P. Hrošovský,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527366403,7,1,1,0,54,89xivtxk59uzvhdsd6miao6tm,1,37.2,58.5,2023-04-02T11:31:51.257Z,2023-04-03T05:16:12Z,4157000877,141,66.3,4157000873,56,Back,4157000875,140,30.5,4157000879,212,8.8,4160341851,178,,4157000881,213,2.5,,,,,,,ama1ibpjcfu206icrfmkgfavp,P. Hrošovský,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527366431,8,1,1,0,56,89xivtxk59uzvhdsd6miao6tm,1,30.5,66.3,2023-04-02T11:31:53.145Z,2023-04-03T05:16:17Z,4157001023,141,57.5,4157001025,212,8.5,4157001013,56,Back,4157001027,213,3.9,4157001019,140,24.7,4160341985,178,,,,,,,,d1rgv9cgncdgr1h61phrxoc89,G. Arteaga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527366563,9,1,1,0,57,89xivtxk59uzvhdsd6miao6tm,1,24.1,56.3,2023-04-02T11:31:54.849Z,2023-04-03T05:16:20Z,4157001675,141,29.8,4157001673,140,22.0,4157001677,212,18.2,4157001671,56,Back,4157001679,213,4.6,4160342085,178,,,,,,,,5enjhxrx2jrjqtgb9wwq0baax,M. McKenzie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527366623,10,1,1,1,5,89xivtxk59uzvhdsd6miao6tm,1,38.6,17.3,2023-04-02T11:32:02.233Z,2023-04-03T05:16:23Z,4160342135,178,,4157001943,56,Right,4157001945,140,59.5,4157001951,213,0.1,4157001947,141,20.0,4157001949,212,22.0,,,,,,,68vmg4qgr11vppc48hs8402jt,C. Cuesta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527366735,11,1,1,1,9,89xivtxk59uzvhdsd6miao6tm,1,53,31.2,2023-04-02T11:32:06.184Z,2023-04-03T05:16:28Z,4157002469,213,2.3,4157002463,140,37.5,4157002465,141,55.5,4160342241,178,,4157002467,212,23.2,4157002461,56,Back,,,,,,,1b6ab1mqzvhk547p0bdzbccfd,J. Paintsil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527366829,12,1,1,1,15,89xivtxk59uzvhdsd6miao6tm,0,54.5,66.3,2023-04-02T11:32:12.441Z,2023-04-03T05:16:31Z,4157002973,141,85.3,4157002967,56,Left,4157002977,212,41.7,4157002981,1,,4157002969,140,92.3,4157002979,213,0.3,4160342299,178,,,,,5enjhxrx2jrjqtgb9wwq0baax,M. McKenzie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527366781,16,8,1,1,18,bw9wm8pqfzcchumhiwdt2w15c,1,15.6,17.6,2023-04-02T11:32:14.926Z,2023-04-03T05:44:50Z,4157002749,56,Back,4160342453,389,,4159708039,385,,,,,,,,,,,,,,,,,dmk8usvqtzv60bwkoxk7kfqxg,L. Patris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527366833,13,15,1,1,20,89xivtxk59uzvhdsd6miao6tm,1,89.7,71.5,2023-04-02T11:32:17.538Z,2023-04-03T05:16:41Z,4160342535,178,,4157009035,147,68.8,4157009019,80,,4157002995,22,,4157009029,146,90.6,4157004097,20,,4157009023,103,18.1,4157009025,458,,9pvc7e65cfgtuipfen5zt463t,M. Trésor,4157002999,56,Center,4157009021,102,45.9,4157009041,231,50,4157004101,82,4157009039,230,99.1,4157004123,233,17,4157002997,64,,,,,,,,,,,,,,,,,,,,,
2527366879,17,10,1,1,20,bw9wm8pqfzcchumhiwdt2w15c,1,7.4,32.1,2023-04-02T11:32:17.691Z,2023-04-03T05:16:47Z,4157003209,94,,4157004157,233,13,4160342613,21,,4160342611,178,,4157003211,56,Back,,,,,,,,,,1abf0y93zbw1sw183nblqoicp,E. Pletinckx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527366887,14,6,1,1,23,89xivtxk59uzvhdsd6miao6tm,1,91.7,68.6,2023-04-02T11:32:20.033Z,2023-04-03T05:16:51Z,4157003409,233,18,4157003245,73,,4157003243,56,Center,,,,,,,,,,,,,,,,9pvc7e65cfgtuipfen5zt463t,M. Trésor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527366917,18,6,1,1,23,bw9wm8pqfzcchumhiwdt2w15c,0,8.3,31.4,2023-04-02T11:32:20.033Z,2023-04-03T05:16:51Z,4157003483,233,14,4157003361,56,Back,4157003363,73,,,,,,,,,,,,,,,,,1abf0y93zbw1sw183nblqoicp,E. Pletinckx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527367221,15,1,1,1,31,89xivtxk59uzvhdsd6miao6tm,1,99.5,99.5,2023-04-02T11:32:28.392Z,2023-04-03T05:45:52Z,4157004959,212,20.0,4157004949,6,,4157004957,141,85.9,4157004955,140,82.6,4157004953,56,Left,4160382767,178,,4157004963,213,3.6,,,,9pvc7e65cfgtuipfen5zt463t,M. Trésor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527367243,16,1,1,1,35,89xivtxk59uzvhdsd6miao6tm,0,85.3,85.7,2023-04-02T11:32:32.152Z,2023-04-03T05:45:57Z,4157005053,155,,4157005055,56,Center,4157005051,2,,4157005063,213,5.2,4159709989,223,,4157005061,212,25.4,4159709991,20,,4157005057,140,97.0,1b6ab1mqzvhk547p0bdzbccfd,J. Paintsil,4160382907,178,,4157005287,233,19,4157005059,141,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527367275,19,41,1,1,36,bw9wm8pqfzcchumhiwdt2w15c,1,5,45.6,2023-04-02T11:32:33.520Z,2023-04-03T05:46:06Z,4157005195,141,39.0,4159710195,377,,4157005193,140,25.8,4157005197,212,22.3,4160383129,388,,4157005321,233,16,4157005199,213,6.1,,,,49vbniwasp2kyt27jw0cv6m6t,V. Cojocaru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527882631,712,49,1,1,38,bw9wm8pqfzcchumhiwdt2w15c,1,29.5,36,2023-04-02T11:32:35.309Z,2023-04-03T05:46:13Z,,,,,,,,,,,,,,,,,,,,,,,,,9fvwcsajeousbo5o0e84cj2sp,H. Mendyl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527882647,713,1,1,1,38,bw9wm8pqfzcchumhiwdt2w15c,0,28.9,39.8,2023-04-02T11:32:35.375Z,2023-04-03T05:46:17Z,4159711571,56,Back,4160383409,178,,4159711577,212,13.5,4159711573,140,39.0,4159711575,141,52.2,4159711579,213,0.7,4159711581,1,,4159711569,157,,9fvwcsajeousbo5o0e84cj2sp,H. Mendyl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527882735,854,49,1,1,39,89xivtxk59uzvhdsd6miao6tm,1,63.9,51,2023-04-02T11:32:36.793Z,2023-04-03T05:46:22Z,,,,,,,,,,,,,,,,,,,,,,,,,ama1ibpjcfu206icrfmkgfavp,P. Hrošovský,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527367449,18,1,1,1,39,89xivtxk59uzvhdsd6miao6tm,1,70.2,38.8,2023-04-02T11:32:36.842Z,2023-04-03T05:46:27Z,4157006039,141,85.6,4160383647,178,,4157006037,140,87.5,4157006045,1,,4157006043,213,1.1,4157006031,155,,4157006041,212,36.6,4157006033,56,Left,ama1ibpjcfu206icrfmkgfavp,P. Hrošovský,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527367327,17,43,1,1,42,89xivtxk59uzvhdsd6miao6tm,1,0,0,2023-04-02T11:32:38.922Z,2023-04-02T11:32:48Z,4157006415,144,49,,,,,,,,,,,,,,,,,,,,,,ama1ibpjcfu206icrfmkgfavp,P. Hrošovský,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527367465,19,1,1,1,47,89xivtxk59uzvhdsd6miao6tm,0,84.9,60.2,2023-04-02T11:32:44.409Z,2023-04-03T05:46:34Z,4157006133,213,5.5,4157006127,140,87.0,4160383781,178,,4157006131,212,3.2,4157006125,56,Center,4157006129,141,56.7,,,,,,,1b6ab1mqzvhk547p0bdzbccfd,J. Paintsil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527883165,714,61,1,1,47,bw9wm8pqfzcchumhiwdt2w15c,1,13.9,47.3,2023-04-02T11:32:44.561Z,2023-04-03T05:46:44Z,4160384023,178,,4159714345,56,Back,,,,,,,,,,,,,,,,,,,1abf0y93zbw1sw183nblqoicp,E. Pletinckx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527367493,20,49,1,1,48,bw9wm8pqfzcchumhiwdt2w15c,1,13.6,54.8,2023-04-02T11:32:45.259Z,2023-04-03T05:46:50Z,,,,,,,,,,,,,,,,,,,,,,,,,4juerzftkeiuzctoiei6dmtp1,F. Ricca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527367553,21,1,1,1,49,bw9wm8pqfzcchumhiwdt2w15c,0,13.6,54.8,2023-04-02T11:32:46.582Z,2023-04-03T05:47:14Z,4157006587,141,77.5,4157006581,155,,4157006585,140,57.6,4157006583,56,Center,4157006589,212,48.7,4157006593,1,,4160384789,178,,4157006591,213,0.3,4juerzftkeiuzctoiei6dmtp1,F. Ricca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527367605,20,1,1,1,52,89xivtxk59uzvhdsd6miao6tm,0,55.1,22.4,2023-04-02T11:32:49.342Z,2023-04-03T05:47:18Z,4157006867,56,Right,4157006875,141,0.0,4157006877,212,16.3,4157006865,3,,4157006871,140,59.6,4160384929,388,,4157006879,213,5.0,,,,d1rgv9cgncdgr1h61phrxoc89,G. Arteaga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527367615,21,5,1,1,55,89xivtxk59uzvhdsd6miao6tm,0,58.2,-0.8,2023-04-02T11:32:52.546Z,2023-04-03T05:47:21Z,4157006903,56,Right,4157006911,347,,4157008933,233,22,,,,,,,,,,,,,,,,d1rgv9cgncdgr1h61phrxoc89,G. Arteaga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527367979,22,5,1,1,55,bw9wm8pqfzcchumhiwdt2w15c,1,41.8,100.8,2023-04-02T11:32:52.546Z,2023-04-03T05:47:20Z,4157008881,233,21,4157008837,56,Back,4157008839,347,,,,,,,,,,,,,,,,,4juerzftkeiuzctoiei6dmtp1,F. Ricca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527368025,23,1,1,2,14,bw9wm8pqfzcchumhiwdt2w15c,1,40.8,100,2023-04-02T11:33:11.748Z,2023-04-03T05:47:23Z,4157009181,213,4.2,4157009179,212,19.3,4157009173,56,Back,4157009175,140,32.3,4157009177,141,75.9,4157009171,107,,,,,,,,9fvwcsajeousbo5o0e84cj2sp,H. Mendyl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527368107,24,1,1,2,16,bw9wm8pqfzcchumhiwdt2w15c,0,34.5,73.2,2023-04-02T11:33:13.515Z,2023-04-03T05:47:26Z,4160385041,178,,4157009625,56,Back,4157009631,212,17.9,4157009633,213,3.1,4157009629,141,75.4,4157009627,140,17.5,,,,,,,1fdi6uzonmsod2drzro8bj3rp,S. Schrijvers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527368159,25,1,1,2,20,bw9wm8pqfzcchumhiwdt2w15c,1,24.8,71.1,2023-04-02T11:33:16.974Z,2023-04-03T05:47:29Z,4157009899,212,27.6,4157009895,141,30.6,4160385171,178,,4157009889,56,Back,4157009901,213,4.6,4157009891,140,22.9,,,,,,,4juerzftkeiuzctoiei6dmtp1,F. Ricca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527368307,26,1,1,2,23,bw9wm8pqfzcchumhiwdt2w15c,1,25.2,30.1,2023-04-02T11:33:20.315Z,2023-04-03T05:47:34Z,4157010591,212,24.3,4160385293,178,,4157010593,213,1.5,4157010589,141,65.8,4157010585,56,Back,4157010587,140,26.0,,,,,,,1abf0y93zbw1sw183nblqoicp,E. Pletinckx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527368355,27,1,1,2,29,bw9wm8pqfzcchumhiwdt2w15c,1,27.9,68.1,2023-04-02T11:33:26.797Z,2023-04-03T05:47:38Z,4157010835,141,31.8,4157010833,140,25.4,4157010831,56,Back,4157010837,212,24.8,4160385347,178,,4157010839,213,4.6,,,,,,,4juerzftkeiuzctoiei6dmtp1,F. Ricca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527368477,28,1,1,2,32,bw9wm8pqfzcchumhiwdt2w15c,1,25.4,31.8,2023-04-02T11:33:29.088Z,2023-04-03T05:47:44Z,4157011401,56,Back,4157011413,213,1.6,4157011417,1,,4157011405,140,26.0,4157011411,212,40.5,4157011393,155,,4157011409,141,91.4,4160385477,178,,1abf0y93zbw1sw183nblqoicp,E. Pletinckx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527368511,29,1,1,2,38,bw9wm8pqfzcchumhiwdt2w15c,0,30.5,89,2023-04-02T11:33:35.211Z,2023-04-03T05:47:47Z,4157011583,56,Center,4157011585,140,75.7,4157011581,155,,4160385513,178,,4157011587,141,67.5,4157011591,213,6.0,4157011593,1,,4157011589,212,49.7,9fvwcsajeousbo5o0e84cj2sp,H. Mendyl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
