id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/9/value,qualifier/11/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,keyPass,qualifier/14/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/18/value,assist
2522466991,8,1,1,0,16,6vyr13j6kbwdtxjwm1m4m8nu2,1,26,50,2023-03-19T15:02:15.020Z,2023-03-20T12:41:48Z,4110174875,212,17.5,4110174869,56,Back,4112353071,178,,4110174873,141,25.0,4110174877,213,4.9,4110174871,140,29.8,,,,,,,78fx1xqqtcqm2g4h1dj8beml1,J. Vertonghen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522467011,9,1,1,0,19,6vyr13j6kbwdtxjwm1m4m8nu2,1,32.8,20.7,2023-03-19T15:02:17.791Z,2023-03-20T12:41:47Z,4110174971,213,5.8,4110174965,140,41.3,4110174963,56,Back,4112353135,178,,4110174969,212,9.9,4110174967,141,14.4,,,,,,,88nmn961vtb3bnt9v9rye1h0q,Z. Debast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522467123,10,1,1,0,21,6vyr13j6kbwdtxjwm1m4m8nu2,1,44,13.4,2023-03-19T15:02:19.879Z,2023-03-20T12:41:46Z,4110175527,141,25.5,4110175529,212,10.8,4110175531,213,2.3,4112353181,178,,4110175525,140,37.4,4110175523,56,Back,,,,,,,8f77xyqg4womglj1o8udq77qh,M. Ashimeru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522467161,11,1,1,0,28,6vyr13j6kbwdtxjwm1m4m8nu2,1,47.6,29.6,2023-03-19T15:02:26.415Z,2023-03-20T12:41:43Z,4110175707,140,37.5,4110175711,212,20.9,4110175709,141,56.1,4112353219,178,,4110175713,213,2.1,4110175705,56,Back,,,,,,,88nmn961vtb3bnt9v9rye1h0q,Z. Debast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522467179,12,1,1,0,30,6vyr13j6kbwdtxjwm1m4m8nu2,1,38.3,49.3,2023-03-19T15:02:28.815Z,2023-03-20T12:41:42Z,4110175813,213,1.1,4110175805,56,Back,4110175807,140,44.0,4110175811,212,12.5,4110175809,141,65.4,4112353261,178,,,,,,,,78fx1xqqtcqm2g4h1dj8beml1,J. Vertonghen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522467225,13,1,1,0,31,6vyr13j6kbwdtxjwm1m4m8nu2,1,45.4,64,2023-03-19T15:02:29.887Z,2023-03-20T12:41:42Z,4110176041,140,34.8,4110176053,213,3.8,4110176049,212,14.6,4110176037,56,Back,4110176045,141,50.1,4112353347,178,,,,,,,,143brmwsfow8o0svtdq98tiw9,A. Diawara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522467249,14,1,1,0,33,6vyr13j6kbwdtxjwm1m4m8nu2,1,36.1,49.8,2023-03-19T15:02:32.182Z,2023-03-20T12:41:41Z,4110176183,140,36.4,4110176185,141,32.1,4112353435,178,,4110176189,213,4.7,4110176181,56,Back,4110176187,212,12.0,,,,,,,78fx1xqqtcqm2g4h1dj8beml1,J. Vertonghen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522467263,15,1,1,0,37,6vyr13j6kbwdtxjwm1m4m8nu2,1,42.8,20.2,2023-03-19T15:02:36.210Z,2023-03-20T12:41:39Z,4110176263,212,9.8,4110176265,213,1.2,4110176259,140,46.2,4112353475,178,,4110176257,56,Back,4110176261,141,33.6,,,,,,,88nmn961vtb3bnt9v9rye1h0q,Z. Debast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522467281,16,1,1,0,39,6vyr13j6kbwdtxjwm1m4m8nu2,1,48.3,29.9,2023-03-19T15:02:37.270Z,2023-03-20T12:41:39Z,4112353501,178,,4110176371,212,6.9,4110176365,56,Back,4110176367,140,41.7,4110176373,213,3.2,4110176369,141,29.4,,,,,,,8f77xyqg4womglj1o8udq77qh,M. Ashimeru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522467335,17,1,1,0,40,6vyr13j6kbwdtxjwm1m4m8nu2,1,42,22.7,2023-03-19T15:02:38.606Z,2023-03-20T12:41:39Z,4110176629,56,Back,4110176631,140,35.0,4112353591,178,,4110176637,213,1.9,4110176633,141,54.5,4110176635,212,22.8,,,,,,,88nmn961vtb3bnt9v9rye1h0q,Z. Debast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522467443,18,1,1,0,44,6vyr13j6kbwdtxjwm1m4m8nu2,1,40.2,50.4,2023-03-19T15:02:42.886Z,2023-03-20T12:41:37Z,4110177117,141,30.0,4110177119,212,15.1,4112353653,178,,4110177121,213,5.1,4110177113,56,Back,4110177115,140,45.9,,,,,,,78fx1xqqtcqm2g4h1dj8beml1,J. Vertonghen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522468293,6,4,1,0,45,bw9wm8pqfzcchumhiwdt2w15c,1,28.8,52.4,2023-03-19T15:02:43.805Z,2023-03-20T12:41:37Z,4110181343,56,Back,4110181339,13,,4110181341,294,,4110181345,152,,4110181347,285,,4110181877,233,22,,,,,,,4juerzftkeiuzctoiei6dmtp1,F. Ricca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522468355,22,4,1,0,45,6vyr13j6kbwdtxjwm1m4m8nu2,0,71.2,47.6,2023-03-19T15:02:43.806Z,2023-03-20T12:41:36Z,4110181653,13,,4110181655,294,,4110181919,286,,4110181659,152,,4112353815,178,,4110181915,233,6,4110181657,56,Center,,,,9jiectkc8rk0ivxn80l87ic45,I. Slimani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522467457,19,43,1,0,51,6vyr13j6kbwdtxjwm1m4m8nu2,1,0,0,2023-03-19T15:02:50.073Z,2023-03-19T15:03:02Z,4110177191,265,0,4110177195,285,0,4110177183,56,Center,4110177969,144,4,4110177187,152,0,4110177177,13,0,,,,,,,9jiectkc8rk0ivxn80l87ic45,I. Slimani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522467627,20,43,1,1,4,6vyr13j6kbwdtxjwm1m4m8nu2,1,0,0,2023-03-19T15:03:03.009Z,2023-03-19T15:03:57Z,4110181839,144,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522467731,4,43,1,1,11,bw9wm8pqfzcchumhiwdt2w15c,1,0,0,2023-03-19T15:03:09.411Z,2023-03-19T15:04:05Z,4110178527,53,169323,4110178525,41,Injury,4110182541,144,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522468105,21,43,1,1,42,6vyr13j6kbwdtxjwm1m4m8nu2,1,0,0,2023-03-19T15:03:40.961Z,2023-03-19T15:03:58Z,4110181945,144,28,4110180399,55,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522468235,5,43,1,1,50,bw9wm8pqfzcchumhiwdt2w15c,1,0,0,2023-03-19T15:03:48.739Z,2023-03-19T15:04:07Z,4110182727,144,28,4110181051,55,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522468447,7,1,1,1,59,bw9wm8pqfzcchumhiwdt2w15c,1,29.8,58.8,2023-03-19T15:03:57.291Z,2023-03-20T12:41:36Z,4112353935,178,,4110182187,213,4.6,4110182177,140,27.8,4110182181,141,15.0,4110182171,5,,4110182173,152,,4110182183,212,29.9,4110182175,56,Back,4juerzftkeiuzctoiei6dmtp1,F. Ricca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522468483,8,1,1,2,1,bw9wm8pqfzcchumhiwdt2w15c,1,25.7,26,2023-03-19T15:04:00.008Z,2023-03-20T12:41:35Z,4110182329,213,5.5,4110182321,56,Back,4110182327,212,20.0,4110182325,141,4.3,4110182323,140,38.5,4112353989,178,,,,,,,,1abf0y93zbw1sw183nblqoicp,E. Pletinckx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522468499,9,1,1,2,3,bw9wm8pqfzcchumhiwdt2w15c,0,40.4,2.8,2023-03-19T15:04:01.272Z,2023-03-20T12:41:35Z,4110182387,213,0.5,4112354049,178,,4110182379,56,Back,4110182381,140,49.9,4110182385,212,11.5,4110182383,141,11.1,,,,,,,dmk8usvqtzv60bwkoxk7kfqxg,L. Patris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522468469,23,8,1,2,4,6vyr13j6kbwdtxjwm1m4m8nu2,1,50.6,91.2,2023-03-19T15:04:02.503Z,2023-03-20T12:41:34Z,4110182263,56,Left,4111920267,384,,4112354139,178,,,,,,,,,,,,,,,,,143brmwsfow8o0svtdq98tiw9,A. Diawara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522468485,24,49,1,2,5,6vyr13j6kbwdtxjwm1m4m8nu2,1,50.5,90.2,2023-03-19T15:04:03.677Z,2023-03-20T12:41:34Z,,,,,,,,,,,,,,,,,,,,,,,,,bu7cw3305zs2u7uj2ed5t867e,Y. Verschaeren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522877309,753,83,1,2,7,bw9wm8pqfzcchumhiwdt2w15c,1,58.3,18.5,2023-03-19T15:04:05.338Z,2023-03-20T12:41:33Z,4112380027,399,438012,,,,,,,,,,,,,,,,,,,,,,dmk8usvqtzv60bwkoxk7kfqxg,L. Patris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522468585,10,45,1,2,7,bw9wm8pqfzcchumhiwdt2w15c,0,60.2,21.1,2023-03-19T15:04:05.860Z,2023-03-20T12:41:31Z,4110182905,233,25,4110182823,56,Right,4110182825,285,,,,,,,,,,,,,,,,,cinzr4hnryu433l6z40j5x49h,Mario González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522468571,25,3,1,2,7,6vyr13j6kbwdtxjwm1m4m8nu2,1,39.8,78.9,2023-03-19T15:04:05.860Z,2023-03-20T12:41:31Z,4110182769,56,Back,4112354331,178,,4110182771,286,,4110182895,233,10,4111920473,465,,,,,,,,,,,bu7cw3305zs2u7uj2ed5t867e,Y. Verschaeren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522468627,26,1,1,2,8,6vyr13j6kbwdtxjwm1m4m8nu2,1,38.6,69.1,2023-03-19T15:04:07.197Z,2023-03-20T12:41:31Z,4110183015,213,5.3,4110183013,212,11.9,4110183007,56,Back,4110183011,141,54.8,4112354385,178,,4110183009,140,45.1,,,,,,,bu7cw3305zs2u7uj2ed5t867e,Y. Verschaeren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522468665,27,50,1,2,11,6vyr13j6kbwdtxjwm1m4m8nu2,1,43.9,38.5,2023-03-19T15:04:09.700Z,2023-03-20T12:41:29Z,4110183223,56,Back,4112019931,233,745,4111921867,286,,,,,,,,,,,,,,,,,8f77xyqg4womglj1o8udq77qh,M. Ashimeru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522789647,745,7,1,2,11,bw9wm8pqfzcchumhiwdt2w15c,1,56.1,61.5,2023-03-19T15:04:10.014Z,2023-03-20T12:41:29Z,4112019923,233,27,4112354907,178,,4111922187,385,,4111922083,56,Center,4111922085,285,,,,,,,,,,,73z9v9oz73hlmnswrzp860yj9,C. De Norre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522468691,28,1,1,2,14,6vyr13j6kbwdtxjwm1m4m8nu2,0,34.4,23.2,2023-03-19T15:04:12.254Z,2023-03-20T12:41:28Z,4110183357,213,3.0,4112354963,178,,4110183351,140,25.3,4110183355,212,9.7,4110183353,141,25.8,4110183349,56,Back,,,,,,,b3vvxolwxcukqk76hb4scvh79,A. Murillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522468757,11,49,1,2,15,bw9wm8pqfzcchumhiwdt2w15c,1,72.5,77.1,2023-03-19T15:04:13.535Z,2023-03-20T12:41:28Z,,,,,,,,,,,,,,,,,,,,,,,,,73z9v9oz73hlmnswrzp860yj9,C. De Norre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522468831,13,15,1,2,18,bw9wm8pqfzcchumhiwdt2w15c,1,84.7,60.4,2023-03-19T15:04:16.302Z,2023-03-20T12:41:26Z,4110185159,147,52.9,4110185203,233,31,4110185157,146,96.5,4110185155,458,,4110183985,56,Center,4112355243,178,,4110185153,215,,4110183981,22,,73z9v9oz73hlmnswrzp860yj9,C. De Norre,4110185151,103,4.4,4110184485,20,4110185149,102,52.8,4112858385,17,4110185147,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522468861,31,10,1,2,18,6vyr13j6kbwdtxjwm1m4m8nu2,1,3.1,46.1,2023-03-19T15:04:17.122Z,2023-03-20T12:41:25Z,4110185217,233,13,4110184135,177,,4110184141,56,Back,4110184139,182,,4110184137,179,,4111923029,376,,,,,,,,3wwi5vf2l1qbz7e5zdjoy8yga,B. Verbruggen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522468857,30,52,1,2,19,6vyr13j6kbwdtxjwm1m4m8nu2,1,2.8,45.3,2023-03-19T15:04:17.304Z,2023-03-20T12:41:25Z,4112355437,179,,4111923167,376,,,,,,,,,,,,,,,,,,,,3wwi5vf2l1qbz7e5zdjoy8yga,B. Verbruggen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522468823,12,43,1,2,19,bw9wm8pqfzcchumhiwdt2w15c,1,0,0,2023-03-19T15:04:18.176Z,2023-03-19T15:04:38Z,4110183955,286,0,4110183953,56,Center,4110185331,144,3,,,,,,,,,,,,,,,,73z9v9oz73hlmnswrzp860yj9,C. De Norre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522468775,29,43,1,2,19,6vyr13j6kbwdtxjwm1m4m8nu2,1,0,0,2023-03-19T15:04:18.176Z,2023-03-19T15:04:30Z,4110184631,144,45,4110183721,56,Back,4110184035,233,12,4110183723,285,0,,,,,,,,,,,,,88nmn961vtb3bnt9v9rye1h0q,Z. Debast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522469029,32,1,1,2,31,6vyr13j6kbwdtxjwm1m4m8nu2,1,1.6,42.2,2023-03-19T15:04:29.582Z,2023-03-20T12:41:24Z,4110186153,189,,4110185065,141,57.5,4110185063,140,17.9,4110185059,123,,4110185067,212,20.0,4112355545,178,,4110185061,56,Back,4110185069,213,0.5,3wwi5vf2l1qbz7e5zdjoy8yga,B. Verbruggen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522469059,33,1,1,2,32,6vyr13j6kbwdtxjwm1m4m8nu2,1,20,51.6,2023-03-19T15:04:30.755Z,2023-03-20T12:41:24Z,4110186021,189,,4110185237,56,Back,4112355615,178,,4110185251,213,1.5,4110185245,141,89.1,4110185247,212,25.5,4110185241,140,20.6,,,,143brmwsfow8o0svtdq98tiw9,A. Diawara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522469117,34,1,1,2,37,6vyr13j6kbwdtxjwm1m4m8nu2,0,21.6,94.9,2023-03-19T15:04:35.312Z,2023-03-20T12:41:23Z,4112355765,178,,4110185513,212,57.4,4110185515,213,6.0,4110185517,1,,4110185509,140,74.6,4110185499,155,,4110185507,56,Center,4110185511,141,74.5,8q8qxzmb9j1vntg5llyqa35uy,K. Sardella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522469207,14,49,1,2,43,bw9wm8pqfzcchumhiwdt2w15c,1,14.8,36.2,2023-03-19T15:04:41.791Z,2023-03-20T12:41:22Z,,,,,,,,,,,,,,,,,,,,,,,,,49vbniwasp2kyt27jw0cv6m6t,V. Cojocaru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522469501,15,1,1,2,56,bw9wm8pqfzcchumhiwdt2w15c,0,16.9,42.3,2023-03-19T15:04:54.314Z,2023-03-20T12:41:18Z,4110187635,213,6.1,4110187623,155,,4110187625,56,Center,4110187633,212,57.3,4110187631,141,26.8,4110187629,140,70.5,4110187637,1,,4112356033,178,,49vbniwasp2kyt27jw0cv6m6t,V. Cojocaru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522469467,35,1,1,2,59,6vyr13j6kbwdtxjwm1m4m8nu2,1,31.3,76,2023-03-19T15:04:57.619Z,2023-03-20T12:41:18Z,4110187467,212,8.0,4110187459,3,,4110187461,56,Back,4110187469,213,0.1,4112356197,178,,4110187465,141,77.0,4110187463,140,38.9,,,,8q8qxzmb9j1vntg5llyqa35uy,K. Sardella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522469475,36,49,1,3,0,6vyr13j6kbwdtxjwm1m4m8nu2,1,41.5,79.7,2023-03-19T15:04:58.953Z,2023-03-20T12:41:18Z,,,,,,,,,,,,,,,,,,,,,,,,,bu7cw3305zs2u7uj2ed5t867e,Y. Verschaeren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522469693,37,1,1,3,2,6vyr13j6kbwdtxjwm1m4m8nu2,1,35.2,75.9,2023-03-19T15:05:00.903Z,2023-03-20T12:41:16Z,4110188687,141,50.5,4112356353,178,,4110188691,213,3.7,4110188689,212,35.2,4110188683,56,Back,4110188693,1,,4110188685,140,6.0,,,,bu7cw3305zs2u7uj2ed5t867e,Y. Verschaeren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522469737,38,1,1,3,9,6vyr13j6kbwdtxjwm1m4m8nu2,1,9,49.6,2023-03-19T15:05:07.894Z,2023-03-20T12:41:14Z,4112356535,178,,4110188929,140,33.0,4110188937,213,6.2,4110188935,212,25.3,4110188933,141,46.0,4110188925,56,Back,,,,,,,3wwi5vf2l1qbz7e5zdjoy8yga,B. Verbruggen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
