id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/8/value,qualifier/9/value,assist,qualifier/13/value,qualifier/18/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/21/id,qualifier/21/qualifierId,qualifier/12/value,qualifier/19/value
2527244995,1090,67,1,0,11,5z1b7fuvpqe6vnigvopomvecu,1,35.1,85.8,2023-04-01T18:47:32.975Z,2023-04-02T09:06:58Z,4156393729,233,862,,,,,,,,,,,,,,,,,,,,,,93hp5gm29ke90ugdimd9xf949,A. Dønnum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527244989,862,67,1,0,11,2b57rbw94i9ohnbch52owvqtq,0,64.9,14.2,2023-04-01T18:47:32.976Z,2023-04-02T08:27:53Z,4156393755,233,1090,,,,,,,,,,,,,,,,,,,,,,17x4fqsde2cdp2s9q5odmkr8p,K. Arase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526857761,5,1,1,0,11,5z1b7fuvpqe6vnigvopomvecu,1,35.6,85,2023-04-01T18:47:33.006Z,2023-04-02T09:06:58Z,4154266329,56,Back,4154266335,212,4.4,4154266333,141,78.5,4154266331,140,35.7,4154266337,213,4.7,4156333199,178,,,,,,,,93hp5gm29ke90ugdimd9xf949,A. Dønnum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526857769,6,49,1,0,11,5z1b7fuvpqe6vnigvopomvecu,1,35.7,78.5,2023-04-01T18:47:33.709Z,2023-04-02T07:55:08Z,,,,,,,,,,,,,,,,,,,,,,,,,69ivqkcipxp15b7x5jl83ud49,S. Alzate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526857785,7,1,1,0,12,5z1b7fuvpqe6vnigvopomvecu,1,35.7,78.5,2023-04-01T18:47:34.362Z,2023-04-02T07:55:13Z,4154266447,140,24.9,4154266449,141,83.5,4154266453,213,2.9,4154266445,56,Back,4154266451,212,11.8,4156333475,178,,,,,,,,69ivqkcipxp15b7x5jl83ud49,S. Alzate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526857833,8,1,1,0,15,5z1b7fuvpqe6vnigvopomvecu,1,24.9,83.5,2023-04-01T18:47:36.891Z,2023-04-02T07:55:16Z,4154266699,212,24.0,4156333543,178,,4154266697,141,54.5,4154266691,56,Back,4154266705,213,4.1,4154266695,140,11.8,,,,,,,corn6i066rh7c7veva0sm3oid,K. Laifis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526857941,9,1,1,0,18,5z1b7fuvpqe6vnigvopomvecu,1,11.7,50.9,2023-04-01T18:47:39.862Z,2023-04-02T07:55:18Z,4154267389,213,5.1,4154267385,141,20.0,4154267383,140,19.0,4154267381,56,Back,4154267387,212,22.4,4156333591,178,,,,,,,,bxcwnf87pf8ijzbxy70ewcfe1,A. Bodart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526857985,10,1,1,0,22,5z1b7fuvpqe6vnigvopomvecu,0,20.2,4.1,2023-04-01T18:47:44.011Z,2023-04-02T07:55:22Z,4154267627,140,67.0,4154267629,141,3.4,4154267635,1,,4154267633,213,6.3,4156333647,178,,4154267623,155,,4154267625,56,Right,4154267631,212,49.1,48f3zlksc3r230qb78c5emnyt,N. Dussenne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526858017,7,12,1,0,26,2b57rbw94i9ohnbch52owvqtq,1,29.9,96.8,2023-04-01T18:47:48.267Z,2023-04-02T07:55:30Z,4154267789,140,28.9,4154267791,141,100.0,4154267787,56,Back,4154267793,212,3.7,4154267795,213,1.9,4154267805,167,,4156333883,178,,,,,7y7wrtvktvxfki86p41ptoell,M. Rodin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526858019,8,5,1,0,28,2b57rbw94i9ohnbch52owvqtq,0,30.2,101.4,2023-04-01T18:47:50.376Z,2023-04-02T07:55:32Z,4154269395,233,11,4154267801,56,Back,4154267803,347,,,,,,,,,,,,,,,,,7y7wrtvktvxfki86p41ptoell,M. Rodin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526858283,11,5,1,0,28,5z1b7fuvpqe6vnigvopomvecu,1,69.8,-1.4,2023-04-01T18:47:50.376Z,2023-04-02T07:55:31Z,4154269349,347,,4154269351,233,8,4154269347,56,Right,,,,,,,,,,,,,,,,48f3zlksc3r230qb78c5emnyt,N. Dussenne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526858343,12,1,1,0,44,5z1b7fuvpqe6vnigvopomvecu,1,69.5,0,2023-04-01T18:48:06.442Z,2023-04-02T07:55:34Z,4154269709,141,9.7,4154269711,212,11.8,4154269707,140,60.9,4154269703,107,,4154269705,56,Right,4154269713,213,2.4,,,,,,,eg2u042cthz9undb4xz0pu8rt,M. Fossey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526858359,13,1,1,0,46,5z1b7fuvpqe6vnigvopomvecu,1,71.7,7.6,2023-04-01T18:48:08.714Z,2023-04-02T07:55:45Z,4154269815,141,3.4,4154269809,56,Right,4154269819,213,3.6,4154269817,212,6.7,4156334061,178,,4154269811,140,65.9,,,,,,,69ivqkcipxp15b7x5jl83ud49,S. Alzate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526858403,14,1,1,0,48,5z1b7fuvpqe6vnigvopomvecu,1,65.9,3.4,2023-04-01T18:48:10.372Z,2023-04-02T07:55:48Z,4154270079,212,17.5,4154270077,141,29.1,4154270081,213,1.6,4154270073,56,Center,4154270075,140,65.1,4156334381,178,,,,,,,,eg2u042cthz9undb4xz0pu8rt,M. Fossey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526858449,15,1,1,0,51,5z1b7fuvpqe6vnigvopomvecu,1,65.1,30.9,2023-04-01T18:48:13.302Z,2023-04-02T07:55:52Z,4154270319,140,65.8,4154270325,213,1.5,4154270323,212,14.1,4154270317,56,Center,4154270321,141,51.6,4156334463,178,,,,,,,,d6r3vkalhudms84f6fs415wid,P. Zinckernagel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526858521,16,1,1,0,54,5z1b7fuvpqe6vnigvopomvecu,1,66.3,54.3,2023-04-01T18:48:16.561Z,2023-04-02T07:55:55Z,4154270779,212,12.7,4154270777,141,70.5,4154270781,213,1.0,4156334527,178,,4154270773,56,Center,4154270775,140,72.4,,,,,,,corn6i066rh7c7veva0sm3oid,K. Laifis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526858559,17,1,1,0,57,5z1b7fuvpqe6vnigvopomvecu,1,73.5,82,2023-04-01T18:48:19.808Z,2023-04-02T07:55:58Z,4154270969,141,40.0,4154270975,1,,4154270973,213,5.2,4154270967,140,88.9,4156334575,178,,4154270971,212,32.8,4154270965,56,Center,4154270963,155,,d6r3vkalhudms84f6fs415wid,P. Zinckernagel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526858563,18,61,1,1,0,5z1b7fuvpqe6vnigvopomvecu,0,93.7,37.6,2023-04-01T18:48:22.116Z,2023-04-02T07:56:05Z,4154270991,56,Center,4156334729,178,,,,,,,,,,,,,,,,,,,,eg2u042cthz9undb4xz0pu8rt,M. Fossey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527245421,868,67,1,1,1,2b57rbw94i9ohnbch52owvqtq,1,4.2,62.2,2023-04-01T18:48:22.891Z,2023-04-02T09:06:59Z,4156396409,233,1123,,,,,,,,,,,,,,,,,,,,,,3m13ipluel0m6cotha7n7vrop,T. Ndicka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527245419,1123,67,1,1,1,5z1b7fuvpqe6vnigvopomvecu,0,95.8,37.8,2023-04-01T18:48:22.892Z,2023-04-02T08:29:46Z,4156396413,233,868,,,,,,,,,,,,,,,,,,,,,,eg2u042cthz9undb4xz0pu8rt,M. Fossey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526858575,9,12,1,1,1,2b57rbw94i9ohnbch52owvqtq,1,4.8,62.3,2023-04-01T18:48:22.901Z,2023-04-02T09:06:59Z,4156149329,212,6.5,4156149327,141,65.8,4154271023,167,,4154271025,56,Back,4156149331,213,2.8,4156149325,140,0.0,4156334829,178,,,,,3m13ipluel0m6cotha7n7vrop,T. Ndicka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526858583,10,6,1,1,2,2b57rbw94i9ohnbch52owvqtq,0,6.2,63.2,2023-04-01T18:48:23.841Z,2023-04-02T07:56:10Z,4154271195,233,19,4154271095,73,,4154271093,56,Back,,,,,,,,,,,,,,,,3m13ipluel0m6cotha7n7vrop,T. Ndicka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526858595,19,6,1,1,2,5z1b7fuvpqe6vnigvopomvecu,1,93.8,36.8,2023-04-01T18:48:23.841Z,2023-04-02T07:56:10Z,4154271145,56,Center,4154271179,233,10,4154271147,75,,,,,,,,,,,,,,,,,eg2u042cthz9undb4xz0pu8rt,M. Fossey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526858909,20,1,1,1,27,5z1b7fuvpqe6vnigvopomvecu,0,99.5,0.5,2023-04-01T18:48:49.504Z,2023-04-02T07:56:13Z,4154273099,213,2.0,4154273097,212,31.6,4154273089,6,,4154273091,56,Center,4156334931,178,,4154273095,141,42.7,4154273093,140,86.9,,,,93hp5gm29ke90ugdimd9xf949,A. Dønnum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526858925,11,12,1,1,29,2b57rbw94i9ohnbch52owvqtq,1,9.1,59.2,2023-04-01T18:48:50.939Z,2023-04-02T07:56:17Z,4154275637,212,40.2,4154273163,56,Back,4154275639,213,0.1,4156334979,178,,4154275635,141,65.3,4154275633,140,47.2,,,,,,,b3y2ov2ju75fr5u5e2rerj1ex,F. Hornby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526859137,21,1,1,1,37,5z1b7fuvpqe6vnigvopomvecu,1,42.9,48.8,2023-04-01T18:48:59.376Z,2023-04-02T07:56:22Z,4154274221,155,,4154274227,141,12.0,4154274229,212,37.1,4154274233,1,,4154274225,140,69.0,4154274223,56,Right,4156335067,178,,4154274231,213,5.5,bxcwnf87pf8ijzbxy70ewcfe1,A. Bodart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526859155,22,1,1,1,40,5z1b7fuvpqe6vnigvopomvecu,0,69,12,2023-04-01T18:49:02.681Z,2023-04-02T07:56:27Z,4154274371,140,79.3,4154274377,213,6.2,4156335187,178,,4154274369,56,Right,4154274373,141,11.4,4154274375,212,10.8,4154274367,3,,,,,eg2u042cthz9undb4xz0pu8rt,M. Fossey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526859147,12,1,1,1,42,2b57rbw94i9ohnbch52owvqtq,1,19.8,82.7,2023-04-01T18:49:04.030Z,2023-04-02T07:56:37Z,4156335451,388,,4154274297,56,Back,4154274299,140,22.3,4154274301,141,72.0,4154274295,3,,4154274303,212,7.7,4154274305,213,5.1,,,,3m13ipluel0m6cotha7n7vrop,T. Ndicka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526859153,13,49,1,1,43,2b57rbw94i9ohnbch52owvqtq,1,22.2,71.7,2023-04-01T18:49:05.474Z,2023-04-02T07:56:51Z,,,,,,,,,,,,,,,,,,,,,,,,,c8ikdrxdufewp5jzds3s24xjp,M. Barać,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526859205,14,1,1,1,43,2b57rbw94i9ohnbch52owvqtq,0,22.2,71.7,2023-04-01T18:49:05.522Z,2023-04-02T07:56:54Z,4154274671,1,,4154274655,56,Center,4154274653,157,,4154274663,212,30.7,4156336017,178,,4154274657,140,51.1,4154274667,213,0.1,4154274659,141,78.4,c8ikdrxdufewp5jzds3s24xjp,M. Barać,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526859221,23,44,1,1,47,5z1b7fuvpqe6vnigvopomvecu,1,45.8,17.5,2023-04-01T18:49:08.935Z,2023-04-02T09:07:00Z,4154274751,56,Back,4154274753,285,,4154274797,233,15,,,,,,,,,,,,,,,,48f3zlksc3r230qb78c5emnyt,N. Dussenne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526859215,15,44,1,1,47,2b57rbw94i9ohnbch52owvqtq,0,54.2,82.5,2023-04-01T18:49:08.936Z,2023-04-02T07:56:57Z,4154274721,286,,4154274823,233,23,4154274719,56,Left,,,,,,,,,,,,,,,,b3y2ov2ju75fr5u5e2rerj1ex,F. Hornby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526859243,24,12,1,1,47,5z1b7fuvpqe6vnigvopomvecu,1,43.3,12.2,2023-04-01T18:49:09.046Z,2023-04-02T09:07:00Z,4154274871,140,37.6,4154274877,213,4.1,4154275245,15,,4154274869,56,Back,4156336211,388,,4154274873,141,0.0,4154274875,212,11.2,4154275247,167,,48f3zlksc3r230qb78c5emnyt,N. Dussenne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526859371,16,5,1,1,50,2b57rbw94i9ohnbch52owvqtq,1,58.8,101.4,2023-04-01T18:49:12.223Z,2023-04-02T07:57:05Z,4154275599,56,Left,4154275601,347,,4154275661,233,25,,,,,,,,,,,,,,,,b3y2ov2ju75fr5u5e2rerj1ex,F. Hornby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526859249,25,5,1,1,50,5z1b7fuvpqe6vnigvopomvecu,0,41.2,-1.4,2023-04-01T18:49:12.223Z,2023-04-02T07:57:05Z,4154275707,233,16,4154274895,56,Back,4154274897,347,,,,,,,,,,,,,,,,,48f3zlksc3r230qb78c5emnyt,N. Dussenne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526859469,17,1,1,1,59,2b57rbw94i9ohnbch52owvqtq,0,55.2,100,2023-04-01T18:49:21.367Z,2023-04-02T07:57:57Z,4154276165,107,,4154276171,141,91.5,4154276167,56,Left,4154276169,140,70.9,4154276173,212,17.7,4154276175,213,5.9,,,,,,,3m13ipluel0m6cotha7n7vrop,T. Ndicka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526859477,18,44,1,2,0,2b57rbw94i9ohnbch52owvqtq,1,75.3,86,2023-04-01T18:49:22.764Z,2023-04-02T09:07:00Z,4154276237,56,Left,4154280057,233,26,4154276239,286,,,,,,,,,,,,,,,,,b3y2ov2ju75fr5u5e2rerj1ex,F. Hornby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526859475,26,44,1,2,0,5z1b7fuvpqe6vnigvopomvecu,0,24.7,14,2023-04-01T18:49:22.765Z,2023-04-02T07:58:00Z,4154276223,56,Back,4154276225,285,,4154278977,233,18,,,,,,,,,,,,,,,,48f3zlksc3r230qb78c5emnyt,N. Dussenne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526859931,25,1,1,2,1,2b57rbw94i9ohnbch52owvqtq,0,75.8,79.6,2023-04-01T18:49:22.843Z,2023-04-02T09:07:01Z,4154278861,213,3.6,4154278859,212,5.7,4154278851,3,,4154278857,141,76.1,4154278853,56,Center,4154278855,140,70.9,4156338165,388,,4156151325,156,,b3y2ov2ju75fr5u5e2rerj1ex,F. Hornby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526859517,27,43,1,2,2,5z1b7fuvpqe6vnigvopomvecu,1,0,0,2023-04-01T18:49:24.393Z,2023-04-01T18:50:11Z,4154279967,144,44,4154276433,285,0,4154276465,233,18,4154276431,56,Back,,,,,,,,,,,,,69ivqkcipxp15b7x5jl83ud49,S. Alzate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526859543,20,43,1,2,2,2b57rbw94i9ohnbch52owvqtq,1,0,0,2023-04-01T18:49:24.394Z,2023-04-01T18:50:11Z,4154279945,144,44,4154276619,56,Left,4154279001,233,27,4154276621,286,0,,,,,,,,,,,,,2rn8mnhlrtrbm6du97f54zckq,T. Sakamoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526859541,28,1,1,2,2,5z1b7fuvpqe6vnigvopomvecu,0,26.4,17.7,2023-04-01T18:49:24.425Z,2023-04-02T07:58:06Z,4154276605,140,33.6,4154276613,213,6.0,4154276603,56,Back,4156338271,388,,4154276607,141,15.0,4154276611,212,7.8,4154276601,3,,,,,69ivqkcipxp15b7x5jl83ud49,S. Alzate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526859525,19,1,1,2,3,2b57rbw94i9ohnbch52owvqtq,0,60.1,84.2,2023-04-01T18:49:25.438Z,2023-04-02T07:58:10Z,4154276509,155,,4154276519,213,5.9,4154276511,56,Center,4154276517,212,21.9,4154276513,140,79.4,4154276515,141,72.1,4156338393,178,,,,,3s0tyude1pghox634ij87srft,S. Dewaele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526859561,29,12,1,2,5,5z1b7fuvpqe6vnigvopomvecu,1,20,21,2023-04-01T18:49:27.046Z,2023-04-02T07:58:14Z,4154276757,15,,4154276725,56,Back,4154276731,212,10.4,4154276727,140,29.1,4156338553,388,,4154276733,213,0.4,4154276729,141,27.1,,,,76y4awqbdef5yxiovt27i57th,M. Bokadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527201975,1029,49,1,2,6,5z1b7fuvpqe6vnigvopomvecu,1,28.5,37.5,2023-04-01T18:49:28.160Z,2023-04-02T07:58:16Z,,,,,,,,,,,,,,,,,,,,,,,,,187wxh3jjn8hqbu7fyw7wullh,G. Cimirot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
