id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/9/value,qualifier/11/value,qualifier/13/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/17/value,assist
2508767389,6,1,1,0,25,89xivtxk59uzvhdsd6miao6tm,0,15,96.3,2023-02-17T19:47:10.970Z,2023-02-18T10:12:59Z,4038495537,178,,4037784215,141,100.0,4037784213,140,34.2,4037784211,56,Back,4037784219,213,0.1,4037784217,212,20.4,4037784207,155,,,,,d1rgv9cgncdgr1h61phrxoc89,G. Arteaga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508767433,6,5,1,0,27,b7jmo07lqav0wfe2mtlzyspak,1,67.3,-1.3,2023-02-17T19:47:12.997Z,2023-02-18T04:25:03Z,4037784463,347,,4037784467,233,7,4037784461,56,Right,,,,,,,,,,,,,,,,9svafwvk8lle1ex1m2y279905,D. Wouters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508767391,7,5,1,0,27,89xivtxk59uzvhdsd6miao6tm,0,32.7,101.3,2023-02-17T19:47:12.997Z,2023-02-18T04:25:04Z,4037784225,347,,4037784223,56,Back,4037784501,233,6,,,,,,,,,,,,,,,,d1rgv9cgncdgr1h61phrxoc89,G. Arteaga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508767455,7,1,1,0,32,b7jmo07lqav0wfe2mtlzyspak,1,74.1,0,2023-02-17T19:47:18.015Z,2023-02-18T10:12:59Z,4037784599,141,13.8,4037784597,140,77.3,4037784603,213,1.3,4037784595,56,Right,4037784593,107,,4037784601,212,11.2,,,,,,,b6hva6wki38za3hipscirr4h6,J. Van Hecke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508767465,8,1,1,0,33,b7jmo07lqav0wfe2mtlzyspak,1,82.9,11.5,2023-02-17T19:47:19.593Z,2023-02-18T10:12:58Z,4038495653,178,,4037784649,140,75.9,4037784655,213,3.5,4037784653,212,7.8,4037784647,56,Right,4037784651,141,7.6,,,,,,,3q5uylbjjiaoj3mn2l7p93jyt,K. Mrabti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508767485,9,1,1,0,34,b7jmo07lqav0wfe2mtlzyspak,1,84.4,1.5,2023-02-17T19:47:20.244Z,2023-02-18T10:12:57Z,4037784745,56,Right,4037784751,212,16.8,4037784749,141,11.6,4037784753,213,2.7,4037784747,140,69.8,4038495717,178,,,,,,,,3eywxsna9qzi1egis1uj4l6mt,G. Hairemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508767495,10,1,1,0,36,b7jmo07lqav0wfe2mtlzyspak,1,77.5,6.9,2023-02-17T19:47:22.249Z,2023-02-18T10:12:57Z,4037784811,56,Right,4037784819,213,2.9,4037784817,212,6.0,4037784813,140,72.0,4037784815,141,9.1,4038495775,178,,,,,,,,b6hva6wki38za3hipscirr4h6,J. Van Hecke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508767517,11,1,1,0,37,b7jmo07lqav0wfe2mtlzyspak,1,80.7,0.4,2023-02-17T19:47:23.678Z,2023-02-18T10:12:56Z,4037784901,141,15.8,4037784899,140,85.2,4037784897,56,Right,4037784903,212,11.5,4037784905,213,1.1,4038495783,178,,,,,,,,3eywxsna9qzi1egis1uj4l6mt,G. Hairemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508767523,12,1,1,0,40,b7jmo07lqav0wfe2mtlzyspak,0,93.4,12.4,2023-02-17T19:47:25.749Z,2023-02-18T10:12:54Z,4037784931,141,29.7,4037784927,56,Center,4037784929,140,90.1,4037784933,212,12.3,4037784935,213,1.9,4038495917,178,,,,,,,,b6hva6wki38za3hipscirr4h6,J. Van Hecke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508767527,8,61,1,0,40,89xivtxk59uzvhdsd6miao6tm,1,7.7,73.6,2023-02-17T19:47:26.297Z,2023-02-18T10:12:54Z,4037784957,56,Back,4038495989,178,,,,,,,,,,,,,,,,,,,,ama1ibpjcfu206icrfmkgfavp,P. Hrošovský,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508767553,13,1,1,0,42,b7jmo07lqav0wfe2mtlzyspak,1,88.4,29.5,2023-02-17T19:47:27.805Z,2023-02-18T10:12:53Z,4037785111,56,Center,4038496045,178,,4037785117,212,8.9,4037785121,213,1.3,4037785115,141,42.1,4037785113,140,90.6,,,,,,,3q5uylbjjiaoj3mn2l7p93jyt,K. Mrabti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508767583,14,1,1,0,42,b7jmo07lqav0wfe2mtlzyspak,1,85.6,39.8,2023-02-17T19:47:28.656Z,2023-02-18T10:12:53Z,4038496135,178,,4037785283,213,0.3,4037785279,141,41.9,4037785277,140,89.5,4037785281,212,4.3,4037785275,56,Center,,,,,,,3nr55odndzunwlb658bsnlwx5,J. Ngoy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508767633,15,1,1,0,45,b7jmo07lqav0wfe2mtlzyspak,1,84.8,38.6,2023-02-17T19:47:31.222Z,2023-02-18T10:12:51Z,4037785521,56,Right,4038496175,178,,4037785529,213,4.1,4037785527,212,16.9,4037785523,140,75.8,4037785525,141,18.0,,,,,,,3q5uylbjjiaoj3mn2l7p93jyt,K. Mrabti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508767645,16,1,1,0,47,b7jmo07lqav0wfe2mtlzyspak,0,80.9,19.8,2023-02-17T19:47:33.630Z,2023-02-18T10:12:51Z,4037785611,56,Right,4037785617,212,16.2,4037785619,213,5.2,4038496207,178,,4037785613,140,87.6,4037785615,141,0.0,,,,,,,3eywxsna9qzi1egis1uj4l6mt,G. Hairemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508767661,9,5,1,0,49,89xivtxk59uzvhdsd6miao6tm,1,12.8,101.7,2023-02-17T19:47:35.528Z,2023-02-18T04:26:01Z,4037785689,347,,4037785687,56,Back,4037785703,233,17,,,,,,,,,,,,,,,,d1rgv9cgncdgr1h61phrxoc89,G. Arteaga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508767647,17,5,1,0,49,b7jmo07lqav0wfe2mtlzyspak,0,87.2,-1.7,2023-02-17T19:47:35.528Z,2023-02-18T04:26:01Z,4037785707,233,9,4037785623,56,Right,4037785625,347,,,,,,,,,,,,,,,,,3eywxsna9qzi1egis1uj4l6mt,G. Hairemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508859063,867,43,1,0,57,89xivtxk59uzvhdsd6miao6tm,1,0,0,2023-02-17T19:47:43.012Z,2023-02-18T03:26:50Z,4038267631,212,0,4038267629,141,93.9,4038267627,140,30.1,4038267623,157,0,4038267625,56,Back,4038267635,1,0,4038459073,144,1,4038267633,213,0,boehs62sf23wlas5wb4l5s2y,T. Arokodare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508767777,10,1,1,0,59,89xivtxk59uzvhdsd6miao6tm,0,14.2,100,2023-02-17T19:47:45.083Z,2023-02-18T10:12:51Z,4037786265,56,Back,4037786275,1,,4037786273,213,5.6,4037786263,107,,4037786271,212,23.3,4037786267,140,32.1,4037786269,141,81.4,,,,d1rgv9cgncdgr1h61phrxoc89,G. Arteaga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508767781,11,44,1,1,1,89xivtxk59uzvhdsd6miao6tm,1,30.4,92.9,2023-02-17T19:47:46.775Z,2023-02-18T10:12:50Z,4037786295,285,,4037786293,56,Back,4037786375,233,18,,,,,,,,,,,,,,,,boehs62sf23wlas5wb4l5s2y,T. Arokodare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508767783,18,44,1,1,1,b7jmo07lqav0wfe2mtlzyspak,0,69.6,7.1,2023-02-17T19:47:46.776Z,2023-02-18T10:12:50Z,4037786319,233,11,4037786299,286,,4037786297,56,Right,,,,,,,,,,,,,,,,b6hva6wki38za3hipscirr4h6,J. Van Hecke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508859057,866,1,1,1,1,89xivtxk59uzvhdsd6miao6tm,0,30.5,93.9,2023-02-17T19:47:46.807Z,2023-02-18T10:12:49Z,4038496471,388,,4038267601,213,3.1,4038267595,140,30.1,4038267593,56,Back,4038267591,3,,4038267599,212,0.4,4038267597,141,93.9,,,,boehs62sf23wlas5wb4l5s2y,T. Arokodare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508767793,19,61,1,1,1,b7jmo07lqav0wfe2mtlzyspak,1,69.7,6.9,2023-02-17T19:47:46.976Z,2023-02-18T10:12:49Z,4038496989,388,,4038496987,21,,4037786347,56,Right,,,,,,,,,,,,,,,,b6hva6wki38za3hipscirr4h6,J. Van Hecke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508767801,20,49,1,1,2,b7jmo07lqav0wfe2mtlzyspak,1,72.9,1.2,2023-02-17T19:47:48.075Z,2023-02-18T10:12:48Z,,,,,,,,,,,,,,,,,,,,,,,,,3eywxsna9qzi1egis1uj4l6mt,G. Hairemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508767831,21,1,1,1,2,b7jmo07lqav0wfe2mtlzyspak,1,72.6,0.9,2023-02-17T19:47:48.196Z,2023-02-18T10:12:48Z,4037786587,213,2.5,4037786581,140,57.4,4037786579,56,Right,4037786583,141,18.3,4037786585,212,19.9,4038496813,178,,,,,,,,3eywxsna9qzi1egis1uj4l6mt,G. Hairemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508767857,22,1,1,1,4,b7jmo07lqav0wfe2mtlzyspak,1,63.3,6.9,2023-02-17T19:47:49.839Z,2023-02-18T10:12:47Z,4038890367,1,,4038497317,178,,4037786717,141,37.0,4037786719,212,33.9,4037786713,56,Back,4037786715,140,37.6,4037786721,213,2.5,,,,btz2lf5s3h6svre1o5jgmvf85,D. Bates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508767871,23,1,1,1,7,b7jmo07lqav0wfe2mtlzyspak,1,43.1,30.6,2023-02-17T19:47:53.696Z,2023-02-18T10:12:46Z,4037786795,56,Back,4037786803,213,4.1,4038497351,178,,4037786801,212,6.6,4037786797,140,39.6,4037786799,141,22.5,,,,,,,9svafwvk8lle1ex1m2y279905,D. Wouters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508767895,24,1,1,1,10,b7jmo07lqav0wfe2mtlzyspak,1,38.1,12.4,2023-02-17T19:47:56.307Z,2023-02-18T10:12:45Z,4037786909,56,Back,4037786917,213,2.6,4037786911,140,13.5,4037786915,212,30.6,4037786913,141,36.6,4038497401,178,,,,,,,,btz2lf5s3h6svre1o5jgmvf85,D. Bates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508767961,25,1,1,1,15,b7jmo07lqav0wfe2mtlzyspak,1,14.7,39.9,2023-02-17T19:48:01.212Z,2023-02-18T10:12:44Z,4038497463,178,,4037787299,56,Back,4037787303,141,66.1,4037787305,212,21.1,4037787301,140,25.5,4037787307,213,1.0,,,,,,,1psqmd0h77b385bljq2emftgp,G. Coucke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508767991,26,1,1,1,22,b7jmo07lqav0wfe2mtlzyspak,1,30.3,63.4,2023-02-17T19:48:08.057Z,2023-02-18T10:12:42Z,4037787463,141,29.7,4037787465,212,23.7,4037787467,213,4.5,4038497479,178,,4037787459,56,Back,4037787461,140,24.7,,,,,,,9svafwvk8lle1ex1m2y279905,D. Wouters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508768033,27,1,1,1,26,b7jmo07lqav0wfe2mtlzyspak,1,19.5,21.8,2023-02-17T19:48:11.887Z,2023-02-18T10:12:41Z,4037787673,213,2.1,4037787663,56,Back,4037787665,140,7.4,4038497643,178,,4037787669,212,26.7,4037787667,141,56.3,,,,,,,btz2lf5s3h6svre1o5jgmvf85,D. Bates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508768071,28,1,1,1,30,b7jmo07lqav0wfe2mtlzyspak,1,9.6,59.5,2023-02-17T19:48:16.133Z,2023-02-18T10:12:40Z,4037787871,141,89.7,4038497723,178,,4037787867,56,Back,4037787877,1,,4037787869,140,46.2,4037787875,213,0.5,4037787865,155,,4037787873,212,43.6,1psqmd0h77b385bljq2emftgp,G. Coucke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508768085,29,1,1,1,33,b7jmo07lqav0wfe2mtlzyspak,0,50,85.5,2023-02-17T19:48:19.379Z,2023-02-18T10:12:40Z,4037787975,212,15.7,4037787973,141,100.0,4037787981,156,,4037787977,213,2.3,4037787969,56,Back,4038497761,178,,4037787971,140,39.6,,,,9aafa664l1husrkrgqv25l42d,N. Storm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508768097,12,5,1,1,35,89xivtxk59uzvhdsd6miao6tm,1,60.2,-1.7,2023-02-17T19:48:21.293Z,2023-02-18T04:28:17Z,4037788015,347,,4037788021,233,30,4037788011,56,Right,,,,,,,,,,,,,,,,3yb66hal4fvr04bawz0y3efhl,D. Muñoz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508768093,30,5,1,1,35,b7jmo07lqav0wfe2mtlzyspak,0,39.8,101.7,2023-02-17T19:48:21.293Z,2023-02-18T04:28:17Z,4037788027,233,12,4037788003,56,Back,4037788005,347,,,,,,,,,,,,,,,,,9aafa664l1husrkrgqv25l42d,N. Storm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508768161,13,1,1,1,42,89xivtxk59uzvhdsd6miao6tm,1,59.4,0,2023-02-17T19:48:28.324Z,2023-02-18T10:12:39Z,4037788307,213,2.0,4037788301,140,53.2,4037788303,141,18.5,4037788305,212,15.0,4037788299,56,Right,4037788297,107,,,,,,,,3yb66hal4fvr04bawz0y3efhl,D. Muñoz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508768183,14,1,1,1,44,89xivtxk59uzvhdsd6miao6tm,1,56.6,7.4,2023-02-17T19:48:30.424Z,2023-02-18T10:12:38Z,4037788405,213,3.6,4037788403,212,2.7,4038497909,178,,4037788401,141,5.5,4037788399,140,54.3,4037788397,56,Right,,,,,,,ama1ibpjcfu206icrfmkgfavp,P. Hrošovský,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508768217,15,1,1,1,45,89xivtxk59uzvhdsd6miao6tm,0,54.2,1.1,2023-02-17T19:48:31.285Z,2023-02-18T10:12:38Z,4037788587,155,,4037788589,56,Back,4037788593,141,57.0,4037788595,212,40.4,4038497949,178,,4037788591,140,41.2,4037788599,1,,4037788597,213,1.9,3yb66hal4fvr04bawz0y3efhl,D. Muñoz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508768223,31,3,1,1,49,b7jmo07lqav0wfe2mtlzyspak,1,58.5,49.4,2023-02-17T19:48:35.735Z,2023-02-18T10:12:36Z,4037788643,56,Center,4038498097,178,,4038458775,233,868,4038268039,286,,4038268043,464,,,,,,,,,,,3eywxsna9qzi1egis1uj4l6mt,G. Hairemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508859149,868,45,1,1,49,89xivtxk59uzvhdsd6miao6tm,0,41.5,50.6,2023-02-17T19:48:35.735Z,2023-02-18T10:12:37Z,4038458783,233,31,4038268079,285,,4038268077,56,Back,,,,,,,,,,,,,,,,d1rgv9cgncdgr1h61phrxoc89,G. Arteaga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508768233,32,49,1,1,51,b7jmo07lqav0wfe2mtlzyspak,1,60.3,41.4,2023-02-17T19:48:36.928Z,2023-02-18T10:12:36Z,,,,,,,,,,,,,,,,,,,,,,,,,3eywxsna9qzi1egis1uj4l6mt,G. Hairemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508768267,33,1,1,1,53,b7jmo07lqav0wfe2mtlzyspak,1,65.1,27.4,2023-02-17T19:48:39.288Z,2023-02-18T10:12:34Z,4037788837,212,22.4,4037788839,213,6.3,4037788831,56,Center,4037788833,140,86.4,4037788835,141,26.5,4038498199,178,,,,,,,,3eywxsna9qzi1egis1uj4l6mt,G. Hairemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508768275,34,1,1,1,58,b7jmo07lqav0wfe2mtlzyspak,1,80.9,26.3,2023-02-17T19:48:43.816Z,2023-02-18T10:12:33Z,4037788895,56,Right,4037788903,213,4.1,4037788899,141,14.9,4037788897,140,76.2,4038498245,178,,4037788901,212,9.2,,,,,,,3nr55odndzunwlb658bsnlwx5,J. Ngoy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508768283,35,1,1,1,59,b7jmo07lqav0wfe2mtlzyspak,1,81.8,10.7,2023-02-17T19:48:45.432Z,2023-02-18T10:12:32Z,4037788967,212,10.9,4037788969,213,2.7,4037788961,56,Right,4037788965,141,17.3,4037788963,140,72.3,4038498285,178,,,,,,,,b6hva6wki38za3hipscirr4h6,J. Van Hecke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508768317,36,1,1,2,1,b7jmo07lqav0wfe2mtlzyspak,1,79.3,14.2,2023-02-17T19:48:47.200Z,2023-02-18T10:12:31Z,4037789185,212,8.7,4037789183,141,19.5,4037789179,56,Right,4038498317,178,,4037789181,140,86.8,4037789187,213,0.4,,,,,,,3eywxsna9qzi1egis1uj4l6mt,G. Hairemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508768319,37,61,1,2,3,b7jmo07lqav0wfe2mtlzyspak,0,89.6,24.9,2023-02-17T19:48:49.568Z,2023-02-18T10:12:30Z,4037789191,56,Center,4038498603,178,,,,,,,,,,,,,,,,,,,,1df9uegp2hsbc4813no3mdvx1,Alessio Da Cruz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508768315,16,49,1,2,5,89xivtxk59uzvhdsd6miao6tm,1,3.5,69.7,2023-02-17T19:48:50.771Z,2023-02-18T10:12:30Z,,,,,,,,,,,,,,,,,,,,,,,,,9pvc7e65cfgtuipfen5zt463t,M. Trésor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
