id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/13/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/15/value,qualifier/16/value,qualifier/19/id,qualifier/19/qualifierId,assist,qualifier/20/id,qualifier/20/qualifierId,qualifier/19/value
2538151275,1,34,16,0,0,bw9wm8pqfzcchumhiwdt2w15c,1,0,0,2023-04-23T15:35:16.069Z,2023-04-23T15:35:16Z,4214271169,30,"49vbniwasp2kyt27jw0cv6m6t, dmk8usvqtzv60bwkoxk7kfqxg, 9fvwcsajeousbo5o0e84cj2sp, 1fdi6uzonmsod2drzro8bj3rp, 1abf0y93zbw1sw183nblqoicp, 4juerzftkeiuzctoiei6dmtp1, a8pgjuz5yrbxyf1t905gj327d, 73z9v9oz73hlmnswrzp860yj9, 983yy0ez1onytwj2k1nqw61p0, f3e9qk9oz4feldhgetdpcd0ph, 1kst4u41rlyirggwoo1m8ovdh, cni0rxu9fo9lfqqhggmqrdvpx, dvomh2gx3wd5x5v1dmlnkdpzp, 6u73l7tuxx0958ij9kvdizjrp, 6d05w3h1odtki5z4wqojf6z56, 58b30n3a3qc1s5tpfn8er7tw4, amc2rculxvgo2wanilkna8s2c, 73pmo92alzawlt2yo2bfartn9",4214271175,130,8,4214271181,194,f3e9qk9oz4feldhgetdpcd0ph,4214271177,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0",4214271173,59,"12, 25, 20, 8, 28, 14, 11, 24, 21, 33, 7, 5, 6, 29, 30, 43, 52, 77",4214271191,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",4214271185,197,8055,4214271171,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 3, 3, 5, 5, 5, 5, 5, 5, 5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538151675,1,34,16,0,0,5z1b7fuvpqe6vnigvopomvecu,1,0,0,2023-04-23T15:35:39.407Z,2023-04-23T16:59:36Z,4214273467,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",4214273463,197,16111,4214273445,30,"bxcwnf87pf8ijzbxy70ewcfe1, eg2u042cthz9undb4xz0pu8rt, 93hp5gm29ke90ugdimd9xf949, corn6i066rh7c7veva0sm3oid, 76y4awqbdef5yxiovt27i57th, 48f3zlksc3r230qb78c5emnyt, bxudrqx99a3zv5gajdzxz38id, 69ivqkcipxp15b7x5jl83ud49, 2bz8ey1mxuv6uo8duu7if6k4q, 3z1lfdoy92bq8airglbhx32tw, cllq8xizuqut48xxqc3btz97u, 464o8uslv6z2fdm269j97gt4a, aplp0s17kil5g82uz5sicn622, 6a0e28nxlyyw7ghe4wzumlzh1, bci3k14ed9oqcchpmtq37rnx1, 504qkt70jvof5yzffmwwo5c5x, cmz88mcio5yihc2hcp6y38tii, eq5hfgqm32c7qmj6xwp7j9iqc",4214273461,194,48f3zlksc3r230qb78c5emnyt,4214273453,130,13,4214273457,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0",4214273449,44,"1, 3, 3, 2, 2, 2, 3, 3, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5",4214273451,59,"16, 13, 11, 34, 20, 6, 21, 14, 10, 61, 22, 17, 25, 28, 30, 38, 46, 51",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538206329,2,32,1,0,0,bw9wm8pqfzcchumhiwdt2w15c,1,0,0,2023-04-23T16:30:50.709Z,2023-04-24T06:57:10Z,4214567269,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538206339,2,32,1,0,0,5z1b7fuvpqe6vnigvopomvecu,1,0,0,2023-04-23T16:30:50.709Z,2023-04-23T16:30:53Z,4214567379,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538206387,3,1,1,0,0,bw9wm8pqfzcchumhiwdt2w15c,1,49.9,50.1,2023-04-23T16:30:50.760Z,2023-04-24T07:33:53Z,4216730389,178,,4214567619,140,37.4,4214567617,56,Back,4214567625,213,3.4,4214567623,212,13.5,4214567627,279,S,4214567621,141,45.2,,,,983yy0ez1onytwj2k1nqw61p0,N. Opoku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538206415,4,1,1,0,2,bw9wm8pqfzcchumhiwdt2w15c,1,36.1,51.2,2023-04-23T16:30:53.458Z,2023-04-24T11:50:57Z,4214567791,212,18.6,4214567793,213,2.3,4216730535,178,,4214567787,140,23.7,4214567789,141,70.8,4214567783,56,Back,,,,,,,73z9v9oz73hlmnswrzp860yj9,C. De Norre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538206475,5,1,1,0,5,bw9wm8pqfzcchumhiwdt2w15c,1,22.1,68.5,2023-04-23T16:30:55.903Z,2023-04-24T11:50:57Z,4214568047,56,Back,4214568059,212,17.9,4214568051,140,8.7,4214568063,213,3.8,4214568055,141,52.2,4216730735,178,,,,,,,,4juerzftkeiuzctoiei6dmtp1,F. Ricca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538206567,6,4,1,0,8,bw9wm8pqfzcchumhiwdt2w15c,1,7.1,40,2023-04-23T16:30:59.172Z,2023-04-24T11:50:56Z,4214568605,13,,4214568611,265,,4214568641,233,3,4214568607,56,Back,4214568613,285,,4214568609,152,,,,,,,,49vbniwasp2kyt27jw0cv6m6t,V. Cojocaru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538206551,3,4,1,0,8,5z1b7fuvpqe6vnigvopomvecu,0,92.9,60,2023-04-23T16:30:59.173Z,2023-04-24T11:50:55Z,4216730893,178,,4214568517,56,Center,4214568519,152,,4214568521,265,,4214568677,233,6,4214568515,13,,4214568523,286,,,,,2bz8ey1mxuv6uo8duu7if6k4q,N. Ohio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538206903,7,1,1,0,26,bw9wm8pqfzcchumhiwdt2w15c,1,9.6,47.7,2023-04-23T16:31:16.815Z,2023-04-24T11:50:55Z,4214570393,141,79.0,4214570397,213,1.4,4214570385,5,,4214570391,140,13.1,4216731007,178,,4214570389,56,Back,4214570387,152,,4214570395,212,21.6,49vbniwasp2kyt27jw0cv6m6t,V. Cojocaru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538206967,8,1,1,0,32,bw9wm8pqfzcchumhiwdt2w15c,1,19.1,73.8,2023-04-23T16:31:23.608Z,2023-04-24T11:50:53Z,4214570765,212,20.0,4214570759,56,Back,4214570761,140,8.3,4214570767,213,4.1,4214570763,141,49.6,4216731179,178,,,,,,,,4juerzftkeiuzctoiei6dmtp1,F. Ricca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538207057,9,1,1,0,36,bw9wm8pqfzcchumhiwdt2w15c,1,10.2,48,2023-04-23T16:31:27.204Z,2023-04-24T11:50:52Z,4216731337,178,,4214571245,213,1.5,4214571231,56,Back,4214571233,140,12.2,4214571241,212,19.6,4214571237,141,76.7,,,,,,,49vbniwasp2kyt27jw0cv6m6t,V. Cojocaru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538207111,10,1,1,0,40,bw9wm8pqfzcchumhiwdt2w15c,0,20.6,84.1,2023-04-23T16:31:31.198Z,2023-04-24T11:50:51Z,4214571505,213,5.7,4216731433,178,,4214571497,56,Back,4214571499,140,44.9,4214571495,155,,4214571501,141,61.2,4214571503,212,29.9,,,,4juerzftkeiuzctoiei6dmtp1,F. Ricca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538207139,4,44,1,0,42,5z1b7fuvpqe6vnigvopomvecu,1,52.7,38.8,2023-04-23T16:31:33.618Z,2023-04-24T11:50:50Z,4214571629,56,Center,4214571653,233,11,4214571631,286,,,,,,,,,,,,,,,,,76y4awqbdef5yxiovt27i57th,M. Bokadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538207117,11,44,1,0,42,bw9wm8pqfzcchumhiwdt2w15c,0,47.3,61.2,2023-04-23T16:31:33.619Z,2023-04-24T11:50:50Z,4214571545,56,Back,4214571547,285,,4214571669,233,4,,,,,,,,,,,,,,,,f3e9qk9oz4feldhgetdpcd0ph,M. Maertens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538207209,5,1,1,0,42,5z1b7fuvpqe6vnigvopomvecu,1,52.7,38.3,2023-04-23T16:31:33.648Z,2023-04-24T11:50:50Z,4214572011,56,Center,4216731621,388,,4214572013,140,54.8,4214572019,213,5.6,4214572009,3,,4214572017,212,2.7,4214572015,141,35.9,,,,76y4awqbdef5yxiovt27i57th,M. Bokadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538207217,6,49,1,0,44,5z1b7fuvpqe6vnigvopomvecu,1,57.8,40.4,2023-04-23T16:31:35.084Z,2023-04-24T11:50:49Z,,,,,,,,,,,,,,,,,,,,,,,,,69ivqkcipxp15b7x5jl83ud49,S. Alzate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538207239,7,1,1,0,47,5z1b7fuvpqe6vnigvopomvecu,1,65.5,41.2,2023-04-23T16:31:37.908Z,2023-04-24T11:50:48Z,4214572163,141,73.6,4214572167,213,1.5,4214572157,56,Center,4214572159,140,66.1,4214572165,212,22.0,4216731995,178,,,,,,,,69ivqkcipxp15b7x5jl83ud49,S. Alzate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538207249,8,1,1,0,49,5z1b7fuvpqe6vnigvopomvecu,1,68.2,69,2023-04-23T16:31:39.967Z,2023-04-24T11:50:47Z,4214572225,212,6.2,4214572219,56,Center,4216732129,178,,4214572227,213,4.1,4214572223,141,61.8,4214572221,140,64.6,,,,,,,93hp5gm29ke90ugdimd9xf949,A. Dønnum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538617795,912,83,1,0,50,bw9wm8pqfzcchumhiwdt2w15c,1,34.6,46.7,2023-04-23T16:31:41.335Z,2023-04-24T11:50:47Z,4216781655,399,235382,,,,,,,,,,,,,,,,,,,,,,983yy0ez1onytwj2k1nqw61p0,N. Opoku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538207277,9,1,1,0,50,5z1b7fuvpqe6vnigvopomvecu,1,65.4,53.2,2023-04-23T16:31:41.362Z,2023-04-24T11:50:46Z,4216732749,389,,4214572389,212,7.8,4214572383,56,Center,4214572387,141,41.8,4214572385,140,65.2,4214572391,213,4.7,,,,,,,69ivqkcipxp15b7x5jl83ud49,S. Alzate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538207293,10,1,1,0,51,5z1b7fuvpqe6vnigvopomvecu,1,65.1,40.5,2023-04-23T16:31:41.914Z,2023-04-24T11:50:46Z,4214572485,56,Back,4216732951,178,,4214572493,213,2.8,4214572487,140,44.5,4214572491,212,22.7,4214572489,141,50.4,,,,,,,bxudrqx99a3zv5gajdzxz38id,F. Melegoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538207343,11,1,1,0,53,5z1b7fuvpqe6vnigvopomvecu,1,49.8,45.6,2023-04-23T16:31:43.915Z,2023-04-24T11:50:45Z,4214572779,141,26.7,4214572777,140,45.4,4216733085,178,,4214572783,213,4.4,4214572775,56,Back,4214572781,212,13.7,,,,,,,76y4awqbdef5yxiovt27i57th,M. Bokadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538207371,12,1,1,0,56,5z1b7fuvpqe6vnigvopomvecu,1,48.9,32.2,2023-04-23T16:31:46.934Z,2023-04-24T11:50:44Z,4214572927,140,51.4,4214572929,141,54.8,4216733185,178,,4214572931,212,15.6,4214572933,213,1.4,4214572925,56,Center,,,,,,,48f3zlksc3r230qb78c5emnyt,N. Dussenne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538207389,13,1,1,0,57,5z1b7fuvpqe6vnigvopomvecu,1,51.1,52.3,2023-04-23T16:31:48.175Z,2023-04-24T11:50:44Z,4214573087,140,43.4,4214573089,141,47.2,4214573091,212,8.8,4216733257,178,,4214573085,56,Back,4214573093,213,3.5,,,,,,,69ivqkcipxp15b7x5jl83ud49,S. Alzate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538207571,14,1,1,0,59,5z1b7fuvpqe6vnigvopomvecu,1,42.6,49.5,2023-04-23T16:31:50.120Z,2023-04-24T11:50:43Z,4216733375,178,,4214573971,140,44.4,4214573979,213,4.8,4214573973,141,24.0,4214573975,212,17.4,4214573969,56,Back,,,,,,,76y4awqbdef5yxiovt27i57th,M. Bokadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538207657,15,1,1,1,7,5z1b7fuvpqe6vnigvopomvecu,1,40.2,29.1,2023-04-23T16:31:58.222Z,2023-04-24T11:50:41Z,4214574471,213,2.5,4214574459,56,Back,4214574467,141,46.7,4216733419,178,,4214574469,212,19.2,4214574463,140,25.9,,,,,,,48f3zlksc3r230qb78c5emnyt,N. Dussenne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538207679,16,1,1,1,11,5z1b7fuvpqe6vnigvopomvecu,1,22.8,50.4,2023-04-23T16:32:02.403Z,2023-04-24T11:50:40Z,4214574563,212,10.7,4216733549,178,,4214574561,141,61.8,4214574559,140,29.8,4214574557,56,Back,4214574565,213,0.8,,,,,,,bxcwnf87pf8ijzbxy70ewcfe1,A. Bodart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538207805,17,1,1,1,16,5z1b7fuvpqe6vnigvopomvecu,1,30.1,66.7,2023-04-23T16:32:07.341Z,2023-04-24T11:50:38Z,4216736863,178,,4214575235,56,Back,4214575243,213,0.3,4214575237,140,47.7,4214575239,141,76.0,4214575241,212,19.5,,,,,,,76y4awqbdef5yxiovt27i57th,M. Bokadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538207845,18,1,1,1,20,5z1b7fuvpqe6vnigvopomvecu,1,55.9,88.1,2023-04-23T16:32:10.901Z,2023-04-24T11:50:37Z,4214575429,141,94.5,4214575427,140,60.0,4216737073,178,,4214575425,56,Left,4214575433,213,0.8,4214575431,212,6.1,,,,,,,cllq8xizuqut48xxqc3btz97u,W. Balikwisha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538207893,19,1,1,1,23,5z1b7fuvpqe6vnigvopomvecu,1,64.9,80,2023-04-23T16:32:14.409Z,2023-04-24T11:50:36Z,4214575699,196,,4214575697,155,,4214575701,56,Right,4214575707,212,53.8,4214575709,213,5.0,4214575711,1,,4216737217,178,,4214575703,140,78.8,93hp5gm29ke90ugdimd9xf949,A. Dønnum,4214575705,141,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538207913,20,1,1,1,28,5z1b7fuvpqe6vnigvopomvecu,0,78.3,10.2,2023-04-23T16:32:18.764Z,2023-04-24T11:50:35Z,4216737325,178,,4214575831,56,Right,4214575839,213,5.8,4214575833,140,81.7,4214575837,212,4.0,4214575835,141,7.6,,,,,,,eg2u042cthz9undb4xz0pu8rt,M. Fossey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538207887,12,8,1,1,28,bw9wm8pqfzcchumhiwdt2w15c,1,22.3,81.2,2023-04-23T16:32:19.085Z,2023-04-24T11:50:35Z,4216515677,385,,4214575663,56,Back,4216737401,178,,,,,,,,,,,,,,,,,1fdi6uzonmsod2drzro8bj3rp,S. Schrijvers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538207937,21,1,1,1,31,5z1b7fuvpqe6vnigvopomvecu,1,78.7,11.1,2023-04-23T16:32:22.102Z,2023-04-24T11:50:33Z,4214575973,213,2.6,4214575965,56,Right,4214575971,212,6.0,4216737525,178,,4214575969,141,15.5,4214575967,140,73.7,,,,,,,eg2u042cthz9undb4xz0pu8rt,M. Fossey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538208045,22,1,1,1,33,5z1b7fuvpqe6vnigvopomvecu,1,73.2,19.6,2023-04-23T16:32:24.299Z,2023-04-24T11:50:32Z,4214576533,140,76.7,4214576539,213,5.1,4214576537,212,9.8,4214576531,56,Right,4216737593,178,,4214576535,141,6.2,,,,,,,bxudrqx99a3zv5gajdzxz38id,F. Melegoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538271313,432,1,1,1,34,5z1b7fuvpqe6vnigvopomvecu,1,76.4,5.1,2023-04-23T16:32:25.139Z,2023-04-24T11:50:32Z,4214919039,212,10.5,4214919033,56,Right,4214919041,213,2.4,4216737769,178,,4214919037,141,15.3,4214919035,140,68.9,,,,,,,3z1lfdoy92bq8airglbhx32tw,C. Çanak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538271757,433,1,1,1,35,5z1b7fuvpqe6vnigvopomvecu,1,69.4,10.6,2023-04-23T16:32:26.290Z,2023-04-24T11:50:32Z,4214921393,213,0.0,4214921385,56,Right,4214921391,212,4.6,4214921387,140,73.8,4216737875,178,,4214921389,141,10.9,,,,,,,bxudrqx99a3zv5gajdzxz38id,F. Melegoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538618855,1016,67,1,1,36,5z1b7fuvpqe6vnigvopomvecu,1,77.6,11.6,2023-04-23T16:32:26.925Z,2023-04-24T11:50:31Z,4216786375,233,953,,,,,,,,,,,,,,,,,,,,,,eg2u042cthz9undb4xz0pu8rt,M. Fossey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538618853,953,67,1,1,36,bw9wm8pqfzcchumhiwdt2w15c,0,22.4,88.4,2023-04-23T16:32:26.926Z,2023-04-24T11:50:31Z,4216786391,233,1016,,,,,,,,,,,,,,,,,,,,,,9fvwcsajeousbo5o0e84cj2sp,H. Mendyl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538321807,825,61,1,1,36,5z1b7fuvpqe6vnigvopomvecu,1,76.2,12,2023-04-23T16:32:26.962Z,2023-04-24T11:50:31Z,4215198987,56,Right,4216737977,178,,,,,,,,,,,,,,,,,,,,eg2u042cthz9undb4xz0pu8rt,M. Fossey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538208051,23,1,1,1,36,5z1b7fuvpqe6vnigvopomvecu,0,75.1,9.1,2023-04-23T16:32:27.655Z,2023-04-24T11:50:30Z,4214576575,141,9.4,4214576579,213,0.1,4214576573,140,76.7,4214576577,212,1.7,4216738249,178,,4214576571,56,Right,,,,,,,3z1lfdoy92bq8airglbhx32tw,C. Çanak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538208037,13,49,1,1,38,bw9wm8pqfzcchumhiwdt2w15c,1,21.8,95.2,2023-04-23T16:32:29.453Z,2023-04-24T11:50:30Z,,,,,,,,,,,,,,,,,,,,,,,,,9fvwcsajeousbo5o0e84cj2sp,H. Mendyl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538208079,14,1,1,1,40,bw9wm8pqfzcchumhiwdt2w15c,0,20.9,98.4,2023-04-23T16:32:31.256Z,2023-04-24T11:50:29Z,4214576755,213,0.1,4214576753,212,20.5,4216738577,178,,4214576747,56,Back,4214576749,140,40.4,4214576751,141,100.0,,,,,,,9fvwcsajeousbo5o0e84cj2sp,H. Mendyl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538208081,15,5,1,1,41,bw9wm8pqfzcchumhiwdt2w15c,0,38.8,101,2023-04-23T16:32:32.655Z,2023-04-24T07:38:19Z,4214576763,347,,4214576761,56,Back,4214576987,233,24,,,,,,,,,,,,,,,,9fvwcsajeousbo5o0e84cj2sp,H. Mendyl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538208113,24,5,1,1,41,5z1b7fuvpqe6vnigvopomvecu,1,61.2,-1,2023-04-23T16:32:32.655Z,2023-04-24T07:38:19Z,4214576983,233,15,4214576949,347,,4214576947,56,Right,,,,,,,,,,,,,,,,3z1lfdoy92bq8airglbhx32tw,C. Çanak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538208219,25,1,1,1,51,5z1b7fuvpqe6vnigvopomvecu,1,65.2,0,2023-04-23T16:32:42.215Z,2023-04-24T11:50:29Z,4214577525,141,8.3,4214577519,107,,4214577527,212,6.8,4214577529,213,1.8,4214577523,140,63.8,4214577521,56,Right,,,,,,,eg2u042cthz9undb4xz0pu8rt,M. Fossey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538208223,26,1,1,1,53,5z1b7fuvpqe6vnigvopomvecu,0,62.2,11.5,2023-04-23T16:32:44.383Z,2023-04-24T11:50:28Z,4214577555,141,9.2,4214577793,236,,4214577795,233,16,4214577553,140,57.7,4214577799,286,,4214577551,56,Right,4216738967,178,,4214577557,212,5.0,bxudrqx99a3zv5gajdzxz38id,F. Melegoni,4214577559,213,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538208253,16,74,1,1,53,bw9wm8pqfzcchumhiwdt2w15c,1,41.4,88.1,2023-04-23T16:32:44.453Z,2023-04-24T11:50:28Z,4214577743,285,,4216739067,178,,4214577823,233,26,4214577741,56,Back,,,,,,,,,,,,,983yy0ez1onytwj2k1nqw61p0,N. Opoku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538208317,27,1,1,1,55,5z1b7fuvpqe6vnigvopomvecu,1,57.4,13.4,2023-04-23T16:32:45.993Z,2023-04-24T11:50:27Z,4214578099,141,34.8,4214578097,140,45.9,4214578103,213,2.3,4216739269,178,,4214578101,212,18.9,4214578095,56,Back,,,,,,,bxudrqx99a3zv5gajdzxz38id,F. Melegoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538208377,28,1,1,2,0,5z1b7fuvpqe6vnigvopomvecu,1,56.2,59.3,2023-04-23T16:32:51.451Z,2023-04-24T11:50:26Z,4214578411,213,0.6,4214578401,140,66.7,4214578409,212,13.6,4216739371,178,,4214578405,141,71.1,4214578397,56,Center,,,,,,,76y4awqbdef5yxiovt27i57th,M. Bokadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538619425,957,83,1,2,2,bw9wm8pqfzcchumhiwdt2w15c,1,33.4,23.8,2023-04-23T16:32:52.920Z,2023-04-24T11:50:26Z,4216789135,399,459420,,,,,,,,,,,,,,,,,,,,,,73z9v9oz73hlmnswrzp860yj9,C. De Norre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538208395,29,1,1,2,3,5z1b7fuvpqe6vnigvopomvecu,1,65.9,80.3,2023-04-23T16:32:54.370Z,2023-04-24T11:50:25Z,4214578507,213,1.2,4214578497,140,70.0,4214578505,212,11.4,4214578495,56,Left,4216739515,178,,4214578501,141,95.9,,,,,,,cllq8xizuqut48xxqc3btz97u,W. Balikwisha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538208407,30,1,1,2,4,5z1b7fuvpqe6vnigvopomvecu,0,67.6,98.2,2023-04-23T16:32:55.379Z,2023-04-24T11:50:25Z,4216739631,178,,4214578565,141,95.9,4214578705,236,,4214578569,213,6.0,4214578563,140,73.6,4214578707,233,17,4214578567,212,6.5,4214578711,286,,93hp5gm29ke90ugdimd9xf949,A. Dønnum,4214578561,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538208419,17,74,1,2,4,bw9wm8pqfzcchumhiwdt2w15c,1,30.5,4.1,2023-04-23T16:32:55.562Z,2023-04-24T11:50:24Z,4216739723,178,,4214578759,233,30,4214578625,285,,4214578623,56,Back,,,,,,,,,,,,,dmk8usvqtzv60bwkoxk7kfqxg,L. Patris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538208455,18,5,1,2,6,bw9wm8pqfzcchumhiwdt2w15c,0,31,-1.6,2023-04-23T16:32:57.254Z,2023-04-24T07:38:56Z,4214578813,347,,4214578873,233,31,4214578811,56,Back,,,,,,,,,,,,,,,,dmk8usvqtzv60bwkoxk7kfqxg,L. Patris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538208449,31,5,1,2,6,5z1b7fuvpqe6vnigvopomvecu,1,69,101.6,2023-04-23T16:32:57.254Z,2023-04-24T07:38:56Z,4214578795,347,,4214578839,233,18,4214578793,56,Left,,,,,,,,,,,,,,,,93hp5gm29ke90ugdimd9xf949,A. Dønnum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538208619,32,1,1,2,14,5z1b7fuvpqe6vnigvopomvecu,1,68.8,100,2023-04-23T16:33:04.747Z,2023-04-24T11:50:24Z,4214579625,140,70.8,4214579631,212,8.6,4214579621,107,,4214579623,56,Left,4214579629,141,89.7,4214579635,213,5.0,,,,,,,93hp5gm29ke90ugdimd9xf949,A. Dønnum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538208667,33,1,1,2,15,5z1b7fuvpqe6vnigvopomvecu,1,66.4,92.4,2023-04-23T16:33:06.361Z,2023-04-24T11:50:23Z,4214579865,56,Left,4216740115,178,,4214579871,212,3.9,4214579873,213,0.8,4214579867,140,68.9,4214579869,141,96.6,,,,,,,cllq8xizuqut48xxqc3btz97u,W. Balikwisha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
