id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/12/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/15/value,assist
2533861897,7,1,1,0,9,2989v3kho9h5jaboe1nr7lx21,1,56,19.7,2023-04-15T16:16:59.568Z,2023-04-16T12:44:10Z,4194225513,388,,4191504429,3,,4191504435,140,67.6,4191504437,141,12.2,4191504441,213,5.9,4191504433,56,Right,4191504439,212,13.2,4191504431,168,,9rwn5wckqcb5inw1dhhmpj1t5,F. Boya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533861903,8,1,1,0,14,2989v3kho9h5jaboe1nr7lx21,0,71.9,5.2,2023-04-15T16:17:04.766Z,2023-04-16T12:44:09Z,4191504479,213,1.2,4191504473,140,78.8,4191504477,212,22.6,4194225631,178,,4191504471,56,Center,4191504469,155,,4191504475,141,36.7,,,,e5oet393vired282yco4i7gfd,D. Hashioka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533861925,5,1,1,0,16,3ix9om1svhd6obl0mbk1otgop,0,20,59.5,2023-04-15T16:17:06.740Z,2023-04-16T12:44:08Z,4191504607,140,38.1,4191504609,141,68.7,4191504603,3,,4191504613,213,0.3,4191504611,212,20.0,4194225717,178,,4191504605,56,Back,,,,bmbn4q2uorkgosgaig6migpux,B. Popović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533861937,9,44,1,0,18,2989v3kho9h5jaboe1nr7lx21,1,61.6,29.4,2023-04-15T16:17:08.557Z,2023-04-16T12:44:08Z,4191504683,233,6,4191504677,56,Center,4191504679,286,,,,,,,,,,,,,,,,,esvfsx8gxqw8h0codqz5xmnmc,M. Smets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533861927,6,44,1,0,18,3ix9om1svhd6obl0mbk1otgop,0,38.4,70.6,2023-04-15T16:17:08.558Z,2023-04-16T12:44:08Z,4191504625,56,Back,4191504627,285,,4191504687,233,9,,,,,,,,,,,,,,,,8d0ffyx2qnnp0limf5aou92ei,A. Ueda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533861943,10,1,1,0,18,2989v3kho9h5jaboe1nr7lx21,0,61.7,27.6,2023-04-15T16:17:08.636Z,2023-04-16T12:44:07Z,4194225915,388,,4191504705,56,Center,4191504707,140,77.6,4191504709,141,27.0,4191504703,3,,4191504713,213,6.3,4191504711,212,16.7,,,,esvfsx8gxqw8h0codqz5xmnmc,M. Smets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533861971,7,1,1,0,20,3ix9om1svhd6obl0mbk1otgop,0,20.1,68,2023-04-15T16:17:11.333Z,2023-04-16T12:44:07Z,4194226061,178,,4191504895,213,0.0,4191504887,56,Back,4191504889,140,37.3,4191504885,3,,4191504893,212,18.1,4191504891,141,69.0,,,,52qemp1py9mm9unjvxaphv209,J. Daland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533861965,11,44,1,0,23,2989v3kho9h5jaboe1nr7lx21,1,68.9,31.7,2023-04-15T16:17:13.698Z,2023-04-16T12:30:43Z,4191504859,286,,4191504857,56,Center,4191504917,233,8,,,,,,,,,,,,,,,,9rwn5wckqcb5inw1dhhmpj1t5,F. Boya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533861975,8,44,1,0,23,3ix9om1svhd6obl0mbk1otgop,0,31.1,68.3,2023-04-15T16:17:13.699Z,2023-04-16T12:30:43Z,4191504913,56,Back,4191504933,233,11,4191504915,285,,,,,,,,,,,,,,,,,3l1v52usaf9mmi9dwowdwv3e,A. Francis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533861981,12,1,1,0,23,2989v3kho9h5jaboe1nr7lx21,0,69.5,26.6,2023-04-15T16:17:13.726Z,2023-04-16T12:44:06Z,4191504951,56,Center,4191504949,3,,4191504953,140,81.3,4191504959,213,0.8,4191504957,212,17.2,4191504955,141,44.2,4194226241,388,,,,,9rwn5wckqcb5inw1dhhmpj1t5,F. Boya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533861989,9,1,1,0,24,3ix9om1svhd6obl0mbk1otgop,0,20.6,54.1,2023-04-15T16:17:15.251Z,2023-04-16T12:44:06Z,4191504991,3,,4191504997,141,67.2,4191504993,56,Back,4191504999,212,21.8,4191504995,140,39.5,4194226335,178,,4191505001,213,0.4,,,,bmbn4q2uorkgosgaig6migpux,B. Popović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533861995,13,44,1,0,26,2989v3kho9h5jaboe1nr7lx21,1,68.8,35.9,2023-04-15T16:17:17.185Z,2023-04-16T12:44:06Z,4191505211,233,10,4191505031,56,Center,4191505033,286,,,,,,,,,,,,,,,,,9rwn5wckqcb5inw1dhhmpj1t5,F. Boya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533862017,10,44,1,0,26,3ix9om1svhd6obl0mbk1otgop,0,31.2,64.1,2023-04-15T16:17:17.186Z,2023-04-16T12:44:05Z,4191505161,56,Back,4191505163,285,,4191505215,233,13,,,,,,,,,,,,,,,,3l1v52usaf9mmi9dwowdwv3e,A. Francis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533862021,14,1,1,0,26,2989v3kho9h5jaboe1nr7lx21,0,68,32.5,2023-04-15T16:17:17.222Z,2023-04-16T12:44:05Z,4194226535,388,,4191505177,140,74.4,4191505179,141,31.8,4191505173,3,,4191505175,56,Center,4191505181,212,6.7,4191505183,213,6.2,,,,9rwn5wckqcb5inw1dhhmpj1t5,F. Boya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533862075,11,1,1,0,28,3ix9om1svhd6obl0mbk1otgop,0,26.1,66.1,2023-04-15T16:17:19.025Z,2023-04-16T12:44:05Z,4191505511,212,10.5,4194226627,178,,4191505509,141,56.4,4191505503,3,,4191505513,213,5.6,4191505507,140,33.9,4191505505,56,Back,,,,5wn1xudozb4s78x0m8ch7vn8q,O. Deman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533862055,15,1,1,0,30,2989v3kho9h5jaboe1nr7lx21,0,67.1,43.2,2023-04-15T16:17:20.621Z,2023-04-16T12:44:04Z,4191505389,140,67.8,4191505387,56,Center,4191505395,213,0.2,4191505393,212,0.7,4191505391,141,43.4,4194226817,178,,,,,,,,bc5vmdnoyshdi5hcgu8dgqxyi,R. Reitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533862089,12,61,1,0,30,3ix9om1svhd6obl0mbk1otgop,1,33,56.3,2023-04-15T16:17:20.730Z,2023-04-16T12:44:04Z,4194226875,178,,4191505565,56,Back,4194226873,15,,,,,,,,,,,,,,,,,a0ecz4nlxrr62dcwixtmjiwyy,T. Somers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533862109,16,1,1,0,31,2989v3kho9h5jaboe1nr7lx21,1,64.4,48.5,2023-04-15T16:17:22.126Z,2023-04-16T12:44:04Z,4191505655,213,2.2,4191505649,140,57.1,4191505647,56,Center,4191505653,212,12.5,4191505651,141,63.1,4194226973,178,,,,,,,,bc5vmdnoyshdi5hcgu8dgqxyi,R. Reitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533862125,17,1,1,0,33,2989v3kho9h5jaboe1nr7lx21,1,55.3,67.9,2023-04-15T16:17:24.373Z,2023-04-16T12:44:03Z,4194227045,178,,4191505765,141,63.4,4191505767,212,30.6,4191505769,213,3.2,4191505763,140,26.3,4191505761,56,Back,,,,,,,12lkxylg8puzxow8ewpsd0b11,R. Bauer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533862179,18,1,1,0,37,2989v3kho9h5jaboe1nr7lx21,0,34.5,63.2,2023-04-15T16:17:27.641Z,2023-04-16T12:44:03Z,4191505995,1,,4191505983,155,,4191505989,141,14.0,4191505987,140,60.8,4194227151,178,,4191505991,212,43.4,4191505985,56,Right,4191505993,213,5.4,5a2sf4o445ei5pqiinvmjmpcl,Jorge Teixeira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533862203,13,44,1,0,39,3ix9om1svhd6obl0mbk1otgop,1,36.4,86.8,2023-04-15T16:17:30.297Z,2023-04-16T12:44:02Z,4191506081,285,,4191506079,56,Back,4191506091,233,19,,,,,,,,,,,,,,,,5wn1xudozb4s78x0m8ch7vn8q,O. Deman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533862191,19,44,1,0,39,2989v3kho9h5jaboe1nr7lx21,0,63.6,13.2,2023-04-15T16:17:30.298Z,2023-04-16T12:44:02Z,4191506113,233,13,4191506021,56,Right,4191506023,286,,,,,,,,,,,,,,,,,e5oet393vired282yco4i7gfd,D. Hashioka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533862213,14,1,1,0,39,3ix9om1svhd6obl0mbk1otgop,0,36.5,86.6,2023-04-15T16:17:30.313Z,2023-04-16T12:44:01Z,4191506143,212,10.0,4191506137,56,Back,4191506139,140,40.1,4191506141,141,73.0,4191506135,3,,4191506145,213,5.1,4194227519,388,,,,,5wn1xudozb4s78x0m8ch7vn8q,O. Deman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533862219,20,1,1,0,42,2989v3kho9h5jaboe1nr7lx21,0,52.7,37.4,2023-04-15T16:17:32.764Z,2023-04-16T12:44:01Z,4191506173,3,,4191506179,141,15.8,4191506177,140,66.5,4191506183,213,5.5,4194227655,178,,4191506175,56,Right,4191506181,212,20.6,,,,9rwn5wckqcb5inw1dhhmpj1t5,F. Boya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533862279,15,1,1,0,43,3ix9om1svhd6obl0mbk1otgop,1,30.6,77.7,2023-04-15T16:17:34.174Z,2023-04-16T12:44:01Z,4191506515,141,90.3,4191506521,1,,4191506511,56,Back,4194227803,178,,4191506519,213,0.6,4191506509,157,,4191506513,140,42.3,4191506517,212,15.0,52qemp1py9mm9unjvxaphv209,J. Daland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533862285,16,49,1,0,46,3ix9om1svhd6obl0mbk1otgop,1,46.5,88.1,2023-04-15T16:17:37.012Z,2023-04-16T12:44:00Z,,,,,,,,,,,,,,,,,,,,,,,,,ez9zc94k1nj4qxjf2hrvj5dgq,Y. Gboho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533862325,17,50,1,0,48,3ix9om1svhd6obl0mbk1otgop,1,47.2,99.5,2023-04-15T16:17:39.405Z,2023-04-16T12:30:50Z,4191506783,286,,4191506781,56,Back,4191506843,233,21,,,,,,,,,,,,,,,,ez9zc94k1nj4qxjf2hrvj5dgq,Y. Gboho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533862333,21,7,1,0,49,2989v3kho9h5jaboe1nr7lx21,0,52.8,0.5,2023-04-15T16:17:39.704Z,2023-04-16T12:30:50Z,4192879537,385,,4191506817,285,,4191506819,233,17,4191506815,56,Right,4194228575,178,,,,,,,,,,,esvfsx8gxqw8h0codqz5xmnmc,M. Smets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533862331,18,61,1,0,49,3ix9om1svhd6obl0mbk1otgop,1,46.6,96.4,2023-04-15T16:17:40.052Z,2023-04-16T12:43:59Z,4191506813,56,Back,4194228697,178,,,,,,,,,,,,,,,,,,,,ez9zc94k1nj4qxjf2hrvj5dgq,Y. Gboho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533862355,19,5,1,0,50,3ix9om1svhd6obl0mbk1otgop,0,45.6,101.8,2023-04-15T16:17:40.832Z,2023-04-16T08:46:06Z,4191506947,347,,4191507645,233,22,4191506945,56,Back,,,,,,,,,,,,,,,,ez9zc94k1nj4qxjf2hrvj5dgq,Y. Gboho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533862477,22,5,1,0,50,2989v3kho9h5jaboe1nr7lx21,1,54.4,-1.8,2023-04-15T16:17:40.832Z,2023-04-16T08:46:05Z,4191507565,56,Right,4191507567,347,,4191507587,233,19,,,,,,,,,,,,,,,,esvfsx8gxqw8h0codqz5xmnmc,M. Smets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533862509,23,1,1,0,57,2989v3kho9h5jaboe1nr7lx21,1,52.9,0,2023-04-15T16:17:48.216Z,2023-04-16T12:43:59Z,4191507773,1,,4191507765,140,31.2,4191507771,213,2.9,4191507769,212,23.3,4191507763,56,Back,4191507767,141,5.0,4191507761,107,,,,,e5oet393vired282yco4i7gfd,D. Hashioka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533862593,24,1,1,0,59,2989v3kho9h5jaboe1nr7lx21,1,33.3,5.9,2023-04-15T16:17:50.066Z,2023-04-16T12:43:58Z,4191508237,213,2.4,4191508233,141,42.4,4191508231,140,9.9,4194228887,178,,4191508229,56,Back,4191508235,212,34.9,4195009627,1,,,,,esvfsx8gxqw8h0codqz5xmnmc,M. Smets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533862643,25,1,1,1,8,2989v3kho9h5jaboe1nr7lx21,0,8.9,39.4,2023-04-15T16:17:58.853Z,2023-04-16T12:43:57Z,4191508495,56,Back,4191508501,212,41.5,4191508503,213,5.8,4191508505,1,,4194229031,178,,4191508499,141,10.0,4191508493,155,,4191508497,140,43.5,5q4wztjkk6nuwapm7qgey9w45,D. Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533862669,20,1,1,1,11,3ix9om1svhd6obl0mbk1otgop,0,52.1,86.7,2023-04-15T16:18:02.179Z,2023-04-16T12:43:57Z,4191508627,56,Left,4191508635,213,0.3,4191508629,140,59.9,4191508631,141,90.2,4191508633,212,8.5,4191508625,3,,4194229273,178,,,,,3l1v52usaf9mmi9dwowdwv3e,A. Francis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533862723,26,1,1,1,12,2989v3kho9h5jaboe1nr7lx21,1,35.4,13.8,2023-04-15T16:18:03.052Z,2023-04-16T12:43:57Z,4191508805,140,45.3,4191508811,213,0.5,4191508801,155,,4191508803,56,Back,4191508809,212,11.6,4191508807,141,21.5,4194229373,178,,,,,esvfsx8gxqw8h0codqz5xmnmc,M. Smets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533862745,27,1,1,1,14,2989v3kho9h5jaboe1nr7lx21,0,43.3,23.7,2023-04-15T16:18:04.698Z,2023-04-16T12:43:56Z,4191508965,157,,4194229453,178,,4191508971,141,17.9,4191508977,1,,4191508973,212,23.0,4191508975,213,6.1,4191508969,140,64.9,4191508967,56,Right,9rwn5wckqcb5inw1dhhmpj1t5,F. Boya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533862767,21,1,1,1,17,3ix9om1svhd6obl0mbk1otgop,0,33,79.4,2023-04-15T16:18:07.662Z,2023-04-16T12:43:56Z,4194229523,178,,4191509135,140,44.2,4191509133,56,Back,4191509141,213,5.6,4191509139,212,15.0,4191509137,141,65.7,4191509131,3,,,,,52qemp1py9mm9unjvxaphv209,J. Daland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533862833,28,1,1,1,18,2989v3kho9h5jaboe1nr7lx21,0,53.3,30.8,2023-04-15T16:18:09.078Z,2023-04-16T12:43:55Z,4191509383,140,90.0,4191509389,213,0.4,4191509387,212,42.7,4194229689,178,,4191509381,56,Center,4191509391,1,,4191509379,155,,4191509385,141,57.9,9rwn5wckqcb5inw1dhhmpj1t5,F. Boya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533862851,22,52,1,1,22,3ix9om1svhd6obl0mbk1otgop,1,11.3,41.6,2023-04-15T16:18:13.060Z,2023-04-16T12:43:55Z,4192881851,378,,4194229985,388,,,,,,,,,,,,,,,,,,,,d5ecnjd6h89iepxrvrlfn97ft,R. Majecki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533863059,23,80,1,1,38,3ix9om1svhd6obl0mbk1otgop,0,16.3,39.3,2023-04-15T16:18:28.892Z,2023-04-16T12:43:55Z,4194230111,178,,,,,,,,,,,,,,,,,,,,,,,d5ecnjd6h89iepxrvrlfn97ft,R. Majecki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533863239,24,1,1,1,41,3ix9om1svhd6obl0mbk1otgop,1,17.8,37.7,2023-04-15T16:18:31.934Z,2023-04-16T12:43:54Z,4191511193,56,Center,4191511203,1,,4191511189,157,,4191511195,140,63.4,4194230149,178,,4191511191,198,,4191511201,213,6.2,4191511199,212,48.2,d5ecnjd6h89iepxrvrlfn97ft,R. Majecki,4191511197,141,29.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533869191,103,1,1,1,44,3ix9om1svhd6obl0mbk1otgop,0,67.1,34.6,2023-04-15T16:18:35.376Z,2023-04-16T12:43:54Z,4191541401,140,64.9,4191541395,3,,4191541407,213,3.7,4191541403,141,32.4,4191541405,212,2.8,4194230219,388,,4191541397,168,,4191541399,56,Center,2jhi0lbbo65dsfv4ho9pmlgix,Leonardo Lopes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533863197,29,1,1,1,45,2989v3kho9h5jaboe1nr7lx21,0,25.7,66.8,2023-04-15T16:18:36.246Z,2023-04-16T12:43:54Z,4191511077,1,,4191511073,212,10.3,4191511065,157,,4191511071,141,60.6,4191511069,140,34.7,4191511067,56,Back,4194230309,178,,4191511075,213,5.9,12lkxylg8puzxow8ewpsd0b11,R. Bauer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
