id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/9/value,keyPass,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,assist,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/16/value,qualifier/18/value,qualifier/15/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId
2498467607,8,1,1,0,13,7zibyotq1x1hq6pmgibhr0e6s,1,45.8,22.8,2023-01-18T17:31:09.094Z,2023-01-19T09:36:06Z,3983680357,213,1.3,3984272765,178,,3983680351,140,51.6,3983680353,141,53.1,3983680349,56,Center,3983680355,212,21.5,,,,,,,9tgbdheyuooa8cfz06l577end,C. Stengs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498467615,9,1,1,0,15,7zibyotq1x1hq6pmgibhr0e6s,1,50.7,43.3,2023-01-18T17:31:10.532Z,2023-01-19T09:36:06Z,3983680403,213,6.1,3984272805,178,,3983680397,140,58.6,3983680395,56,Center,3983680401,212,8.4,3983680399,141,41.5,,,,,,,d19yalwh3i2olvpwoi89feqjt,J. Ekkelenkamp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498467625,10,1,1,0,16,7zibyotq1x1hq6pmgibhr0e6s,1,55,36.2,2023-01-18T17:31:11.689Z,2023-01-19T09:36:05Z,3984273115,178,,3983680445,56,Center,3983680451,212,25.8,3983680447,140,52.2,3983680449,141,73.9,3983680453,213,1.7,,,,,,,9tgbdheyuooa8cfz06l577end,C. Stengs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498467649,11,1,1,0,18,7zibyotq1x1hq6pmgibhr0e6s,1,52.6,68.3,2023-01-18T17:31:13.687Z,2023-01-19T09:36:05Z,3984273129,178,,3983680581,141,93.9,3983680577,56,Left,3983680583,212,25.8,3983680585,213,0.7,3983680579,140,70.7,,,,,,,70h2g33o2w7f32dtx76wji99m,G. Ávila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498467673,12,1,1,0,22,7zibyotq1x1hq6pmgibhr0e6s,1,77.7,79.2,2023-01-18T17:31:17.517Z,2023-01-19T09:36:03Z,3983680741,56,Center,3983680745,141,73.2,3983680743,140,91.9,3984273133,178,,3983680747,212,15.5,3983680749,213,6.0,,,,,,,dcjf15sf1dbb6w17foz25uuei,M. Balikwisha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498467675,13,1,1,0,24,7zibyotq1x1hq6pmgibhr0e6s,0,93.7,70.4,2023-01-18T17:31:19.717Z,2023-01-19T09:36:02Z,3983680757,141,70.8,3983680759,212,2.3,3983680865,286,,3983680753,56,Center,3983680755,140,95.9,3983680761,213,0.1,3983680859,233,4,3984273161,178,,d19yalwh3i2olvpwoi89feqjt,J. Ekkelenkamp,3983680857,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498467685,4,74,1,0,24,2b57rbw94i9ohnbch52owvqtq,1,5.2,34,2023-01-18T17:31:19.839Z,2023-01-19T09:36:02Z,3983680881,233,13,3983680827,56,Back,3984273189,178,,3983680831,285,,,,,,,,,,,,,,7y7wrtvktvxfki86p41ptoell,M. Rodin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498467729,14,1,1,0,25,7zibyotq1x1hq6pmgibhr0e6s,0,96.7,69.9,2023-01-18T17:31:21.225Z,2023-01-19T09:36:02Z,3983680989,140,100.0,3983680987,56,Center,3983680995,213,4.9,3983680993,212,24.6,3984273209,178,,3983680991,141,34.3,3983680985,155,,,,,d19yalwh3i2olvpwoi89feqjt,J. Ekkelenkamp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498467739,5,5,1,0,28,2b57rbw94i9ohnbch52owvqtq,1,-1.1,65.7,2023-01-18T17:31:23.489Z,2023-01-19T04:24:58Z,3983681043,233,15,3983681037,56,Back,3983681039,346,,,,,,,,,,,,,,,,,7y7wrtvktvxfki86p41ptoell,M. Rodin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498467731,15,5,1,0,28,7zibyotq1x1hq6pmgibhr0e6s,0,101.1,34.3,2023-01-18T17:31:23.489Z,2023-01-19T04:24:58Z,3983681059,233,5,3983680997,56,Center,3983680999,346,,,,,,,,,,,,,,,,,d19yalwh3i2olvpwoi89feqjt,J. Ekkelenkamp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498467927,6,1,1,0,57,2b57rbw94i9ohnbch52owvqtq,1,2.8,59.2,2023-01-18T17:31:52.922Z,2023-01-19T09:36:01Z,3983681961,74,,3983681955,213,0.3,3983681953,212,53.6,3983681949,140,51.9,3983681947,56,Left,3983681951,141,80.5,3983681945,124,,3983681957,1,,d0itp0eyxewvnm2shm0manw7p,D. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498467929,7,44,1,1,0,2b57rbw94i9ohnbch52owvqtq,1,50.6,85,2023-01-18T17:31:56.183Z,2023-01-19T09:36:01Z,3983682043,233,16,3983681967,286,,3983681965,56,Left,,,,,,,,,,,,,,,,2hj88r72bbwnhqx12tv13jmqx,A. Tanghe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498467939,16,44,1,1,0,7zibyotq1x1hq6pmgibhr0e6s,0,49.4,15,2023-01-18T17:31:56.184Z,2023-01-19T09:36:00Z,3983682013,56,Back,3983682015,285,,3983682059,233,7,,,,,,,,,,,,,,,,9tgbdheyuooa8cfz06l577end,C. Stengs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498467933,8,1,1,1,0,2b57rbw94i9ohnbch52owvqtq,1,49.8,85.5,2023-01-18T17:31:56.229Z,2023-01-19T09:36:00Z,3983681993,141,83.5,3983681985,3,,3983681997,213,6.1,3983681995,212,10.1,3983681991,140,59.3,3984273299,388,,3983681989,56,Left,3983681987,168,,2hj88r72bbwnhqx12tv13jmqx,A. Tanghe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498467957,9,1,1,1,2,2b57rbw94i9ohnbch52owvqtq,1,55.5,90,2023-01-18T17:31:57.492Z,2023-01-19T09:35:59Z,3983682105,56,Left,3983682111,212,13.7,3983682103,3,,3983682113,213,6.0,3983682109,141,83.5,3983682107,140,67.8,3984273323,388,,,,,58qrdtv5emnvcojqkmnpx5ffu,N. Bätzner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498467975,10,1,1,1,2,2b57rbw94i9ohnbch52owvqtq,1,61.1,88.3,2023-01-18T17:31:58.418Z,2023-01-19T09:35:59Z,3984028191,3,,3983682209,212,2.0,3983682197,56,Left,3983682205,141,91.2,3984273343,388,,3983682201,140,60.6,3983682213,213,1.8,,,,9m3bkbdedtddfeix57rj2f7c9,D. Atanga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498467977,11,1,1,1,4,2b57rbw94i9ohnbch52owvqtq,0,61.5,91.7,2023-01-18T17:31:59.872Z,2023-01-19T09:35:58Z,3983682231,213,5.9,3984273361,178,,3983682229,212,34.6,3983682227,141,74.8,3983682233,1,,3983682221,155,,3983682225,140,92.6,3983682223,56,Center,58qrdtv5emnvcojqkmnpx5ffu,N. Bätzner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498579985,861,67,1,1,7,7zibyotq1x1hq6pmgibhr0e6s,1,11.3,23.1,2023-01-18T17:32:03.234Z,2023-01-19T09:35:57Z,3984287469,233,892,,,,,,,,,,,,,,,,,,,,,,ecwzzrkn1snbua5yu4gehxm2,W. Pacho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498579981,892,67,1,1,7,2b57rbw94i9ohnbch52owvqtq,0,88.7,76.9,2023-01-18T17:32:03.235Z,2023-01-19T09:35:57Z,3984287473,233,861,,,,,,,,,,,,,,,,,,,,,,1yq8ig3ffq1j5imjci3g3tfdg,A. Musayev,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498467995,17,12,1,1,7,7zibyotq1x1hq6pmgibhr0e6s,1,10.9,24.6,2023-01-18T17:32:03.242Z,2023-01-19T09:35:57Z,3983682313,140,1.9,3983682315,141,0.0,3983682311,56,Back,3983682329,167,,3983682319,213,4.2,3983682317,212,20.3,3984273373,178,,,,,ecwzzrkn1snbua5yu4gehxm2,W. Pacho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498468201,12,5,1,1,10,2b57rbw94i9ohnbch52owvqtq,1,95.4,102,2023-01-18T17:32:06.009Z,2023-01-19T04:25:27Z,3983683411,56,Left,3983683413,347,,3983683415,233,18,,,,,,,,,,,,,,,,2hj88r72bbwnhqx12tv13jmqx,A. Tanghe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498467997,18,5,1,1,10,7zibyotq1x1hq6pmgibhr0e6s,0,4.6,-2,2023-01-18T17:32:06.009Z,2023-01-19T04:25:28Z,3983683419,233,12,3983682323,347,,3983682321,56,Back,,,,,,,,,,,,,,,,ecwzzrkn1snbua5yu4gehxm2,W. Pacho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498468213,13,1,1,1,48,2b57rbw94i9ohnbch52owvqtq,1,92.7,100,2023-01-18T17:32:43.778Z,2023-01-19T09:35:56Z,3983683503,140,94.5,3983683511,1,,3983683505,141,70.2,3983683499,107,,3983683501,56,Center,3983683509,213,4.8,3983683507,212,21.5,,,,ew1thxs8j5mwwqh075kzsjq0a,O. Urhoghide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498532019,859,44,1,1,49,2b57rbw94i9ohnbch52owvqtq,1,98,64.4,2023-01-18T17:32:45.411Z,2023-01-19T09:35:56Z,3984031177,286,,3984256707,233,818,3984031175,56,Center,,,,,,,,,,,,,,,,7y7wrtvktvxfki86p41ptoell,M. Rodin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498532023,818,44,1,1,49,7zibyotq1x1hq6pmgibhr0e6s,0,2,35.6,2023-01-18T17:32:45.412Z,2023-01-19T09:35:55Z,3984256711,233,859,3984031183,56,Back,3984031185,285,,,,,,,,,,,,,,,,,d19yalwh3i2olvpwoi89feqjt,J. Ekkelenkamp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498468223,14,1,1,1,50,2b57rbw94i9ohnbch52owvqtq,0,98.3,64.2,2023-01-18T17:32:45.512Z,2023-01-19T09:35:55Z,3983683559,140,90.0,3983683557,56,Center,3984273433,388,,3983683561,141,57.5,3983683555,3,,3983683563,212,9.8,3983683565,213,3.6,,,,7y7wrtvktvxfki86p41ptoell,M. Rodin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498468255,19,12,1,1,51,7zibyotq1x1hq6pmgibhr0e6s,1,5.5,43.5,2023-01-18T17:32:46.477Z,2023-01-19T09:35:54Z,3983683717,213,6.1,3983683709,56,Back,3983683715,212,31.5,3983683713,141,32.8,3984273503,178,,3983683711,140,34.7,,,,,,,a7ip51ik4rkqcvgdsh64ln09g,A. Vermeeren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502814125,1512,61,1,1,54,2b57rbw94i9ohnbch52owvqtq,1,72.7,68.9,2023-01-18T17:32:49.952Z,2023-02-01T11:38:12Z,4006450417,56,Center,,,,,,,,,,,,,,,,,,,,,,b81lneik0objvk15uf6m4cewa,P. Dwomoh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498468257,20,43,1,1,54,7zibyotq1x1hq6pmgibhr0e6s,1,0,0,2023-01-18T17:32:50.413Z,2023-02-01T11:37:46Z,4006450271,144,61,3984273561,178,0,3984273559,15,0,3983683719,56,Back,,,,,,,,,,,,,cl2mi40x3gjsan1iifpbwec4p,A. Muja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498589517,1505,67,1,1,56,2b57rbw94i9ohnbch52owvqtq,1,69.4,71.2,2023-01-18T17:32:51.950Z,2023-01-19T09:35:53Z,3984327989,233,1223,,,,,,,,,,,,,,,,,,,,,,ew1thxs8j5mwwqh075kzsjq0a,O. Urhoghide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498589515,1223,67,1,1,56,7zibyotq1x1hq6pmgibhr0e6s,0,30.6,28.8,2023-01-18T17:32:51.951Z,2023-01-19T09:35:53Z,3984327993,233,1505,,,,,,,,,,,,,,,,,,,,,,d19yalwh3i2olvpwoi89feqjt,J. Ekkelenkamp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498468271,15,1,1,1,56,2b57rbw94i9ohnbch52owvqtq,1,67.6,73.9,2023-01-18T17:32:51.978Z,2023-01-19T09:35:53Z,3983683789,212,15.8,3983683787,141,60.3,3984273567,178,,3983683785,140,79.8,3983683791,213,5.7,3983683783,56,Center,3983683781,155,,,,,ew1thxs8j5mwwqh075kzsjq0a,O. Urhoghide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498468275,16,61,1,1,59,2b57rbw94i9ohnbch52owvqtq,0,79.7,57.3,2023-01-18T17:32:55.207Z,2023-01-19T09:35:52Z,3983683811,56,Center,3984273609,178,,,,,,,,,,,,,,,,,,,,9m3bkbdedtddfeix57rj2f7c9,D. Atanga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498468287,21,1,1,2,0,7zibyotq1x1hq6pmgibhr0e6s,1,20.4,46.3,2023-01-18T17:32:55.983Z,2023-01-19T09:35:51Z,3983683905,141,38.0,3983683903,140,31.0,3984273645,178,,3983683901,56,Back,3983683909,213,5.8,3983683907,212,12.5,,,,,,,ecwzzrkn1snbua5yu4gehxm2,W. Pacho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498468289,22,61,1,2,1,7zibyotq1x1hq6pmgibhr0e6s,0,30.1,43.5,2023-01-18T17:32:57.156Z,2023-01-19T09:35:51Z,3984273687,178,,3983683913,56,Back,,,,,,,,,,,,,,,,,,,d19yalwh3i2olvpwoi89feqjt,J. Ekkelenkamp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498468291,17,61,1,2,2,2b57rbw94i9ohnbch52owvqtq,1,71.2,54.4,2023-01-18T17:32:57.771Z,2023-01-19T09:35:50Z,3983683915,56,Center,3984273783,178,,,,,,,,,,,,,,,,,,,,ew1thxs8j5mwwqh075kzsjq0a,O. Urhoghide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498580123,896,67,1,2,3,2b57rbw94i9ohnbch52owvqtq,1,73.5,47.5,2023-01-18T17:32:58.747Z,2023-01-19T09:35:50Z,3984288127,233,865,,,,,,,,,,,,,,,,,,,,,,9m3bkbdedtddfeix57rj2f7c9,D. Atanga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498580121,865,67,1,2,3,7zibyotq1x1hq6pmgibhr0e6s,0,26.5,52.5,2023-01-18T17:32:58.748Z,2023-01-19T09:35:49Z,3984288135,233,896,,,,,,,,,,,,,,,,,,,,,,ecwzzrkn1snbua5yu4gehxm2,W. Pacho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498533139,860,1,1,2,3,2b57rbw94i9ohnbch52owvqtq,0,72.5,48.8,2023-01-18T17:32:58.763Z,2023-01-19T09:35:49Z,3984037211,141,55.6,3984037215,213,2.3,3984273801,178,,3984037213,212,6.0,3984037209,140,68.9,3984037207,56,Center,,,,,,,9m3bkbdedtddfeix57rj2f7c9,D. Atanga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498533211,819,61,1,2,3,7zibyotq1x1hq6pmgibhr0e6s,1,28.8,48.3,2023-01-18T17:32:58.925Z,2023-01-19T09:35:48Z,3984273837,178,,3984037657,56,Back,,,,,,,,,,,,,,,,,,,d19yalwh3i2olvpwoi89feqjt,J. Ekkelenkamp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498468329,24,49,1,2,5,7zibyotq1x1hq6pmgibhr0e6s,1,33,31.6,2023-01-18T17:33:00.973Z,2023-01-19T09:35:48Z,,,,,,,,,,,,,,,,,,,,,,,,,9tgbdheyuooa8cfz06l577end,C. Stengs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498468327,23,43,1,2,5,7zibyotq1x1hq6pmgibhr0e6s,1,0,0,2023-01-18T17:33:01.041Z,2023-01-18T21:00:00Z,3983684079,141,20.3,3983684083,213,5.2,3983684077,140,35.8,3984036707,144,1,3983684081,212,12.8,3983684075,56,Back,,,,,,,d19yalwh3i2olvpwoi89feqjt,J. Ekkelenkamp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498468393,25,1,1,2,5,7zibyotq1x1hq6pmgibhr0e6s,1,33.7,31.7,2023-01-18T17:33:01.125Z,2023-01-19T09:35:48Z,3983684297,213,5.6,3983684289,56,Right,3984274293,178,,3983684293,141,4.3,3983684295,212,31.3,3983684291,140,57.6,,,,,,,9tgbdheyuooa8cfz06l577end,C. Stengs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498468433,28,4,1,2,10,7zibyotq1x1hq6pmgibhr0e6s,1,55,3.3,2023-01-18T17:33:06.260Z,2023-02-01T11:39:24Z,3983684493,286,,3983684485,13,,3983684697,233,18,4006450741,295,,3983684489,152,,3983684487,56,Right,,,,,,,cl2mi40x3gjsan1iifpbwec4p,A. Muja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498468417,18,4,1,2,10,2b57rbw94i9ohnbch52owvqtq,0,45,96.7,2023-01-18T17:33:06.261Z,2023-02-01T11:39:27Z,3983684671,13,,3983684673,152,,3983684391,56,Back,4006450757,295,,3984273967,178,,3983684701,233,28,3983684393,285,,,,,3m13ipluel0m6cotha7n7vrop,T. Ndicka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498468399,26,43,1,2,14,7zibyotq1x1hq6pmgibhr0e6s,1,0,0,2023-01-18T17:33:10.160Z,2023-01-18T17:33:19Z,3983684637,144,50,3983684421,233,18,3983684317,56,Right,3983684319,286,0,,,,,,,,,,,,,cl2mi40x3gjsan1iifpbwec4p,A. Muja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
