id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/9/value,keyPass,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/14/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,assist,qualifier/17/value
2506545547,849,49,1,0,13,2nhn3ikl1ciq34w3hcp883d6p,1,46.8,61.9,2023-02-11T15:01:22.405Z,2023-02-12T08:21:28Z,,,,,,,,,,,,,,,,,,,,,,,,,8hl43dvm1d57g011yacyoooa1,M. Fixelles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506275507,3,1,1,0,13,2nhn3ikl1ciq34w3hcp883d6p,0,46.6,62.1,2023-02-11T15:01:22.442Z,2023-02-12T08:21:28Z,4024622109,56,Center,4024622115,212,14.8,4024622107,155,,4024622113,141,68.1,4024622117,213,0.3,4027337967,178,,4024622111,140,60.1,,,,8hl43dvm1d57g011yacyoooa1,M. Fixelles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506275555,9,1,1,0,15,8y3iucyxguipljcmf87a11bk9,1,41.8,29.3,2023-02-11T15:01:24.272Z,2023-02-12T08:21:27Z,4024622303,140,39.1,4024622305,141,49.6,4024622311,213,1.8,4024622301,56,Back,4027338223,178,,4024622307,212,14.1,,,,,,,99tf4co0pm09ayca13ma3lql1,J. De Sart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506545917,923,49,1,0,16,8y3iucyxguipljcmf87a11bk9,1,40.6,36.4,2023-02-11T15:01:25.296Z,2023-02-12T08:21:27Z,,,,,,,,,,,,,,,,,,,,,,,,,18pgjfpl9s8qy32mblzygsyc5,S. Kums,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506275571,10,1,1,0,16,8y3iucyxguipljcmf87a11bk9,0,40.6,36.2,2023-02-11T15:01:25.342Z,2023-02-12T08:21:27Z,4024622349,140,52.2,4024622355,212,13.4,4027338723,178,,4024622357,213,0.4,4024622351,141,44.5,4024622345,56,Center,,,,,,,18pgjfpl9s8qy32mblzygsyc5,S. Kums,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506275577,4,49,1,0,17,2nhn3ikl1ciq34w3hcp883d6p,1,50.2,66.2,2023-02-11T15:01:26.352Z,2023-02-12T08:21:26Z,,,,,,,,,,,,,,,,,,,,,,,,,8hl43dvm1d57g011yacyoooa1,M. Fixelles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506275625,5,1,1,0,19,2nhn3ikl1ciq34w3hcp883d6p,0,56.1,67.2,2023-02-11T15:01:27.782Z,2023-02-12T08:21:25Z,4024622531,56,Center,4024622539,213,4.7,4024622537,212,2.6,4024622603,236,,4024622607,233,11,4024622533,140,56.0,4027339025,178,,4024622615,286,,8hl43dvm1d57g011yacyoooa1,M. Fixelles,4024622535,141,63.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506275635,11,74,1,0,19,8y3iucyxguipljcmf87a11bk9,1,43.2,34.2,2023-02-11T15:01:27.870Z,2023-02-12T08:21:25Z,4024622575,56,Back,4024622577,285,,4027339145,178,,4024622629,233,5,,,,,,,,,,,,,18pgjfpl9s8qy32mblzygsyc5,S. Kums,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506275683,6,1,1,0,20,2nhn3ikl1ciq34w3hcp883d6p,1,58.9,70.5,2023-02-11T15:01:29.446Z,2023-02-12T08:21:24Z,4024622837,212,7.6,4027339195,389,,4024622839,213,2.5,4024622831,56,Center,4024622835,141,77.2,4024622833,140,53.1,,,,,,,8hl43dvm1d57g011yacyoooa1,M. Fixelles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506275703,7,1,1,0,22,2nhn3ikl1ciq34w3hcp883d6p,1,52.9,79.6,2023-02-11T15:01:30.795Z,2023-02-12T08:21:23Z,4027339417,178,,4024622927,140,51.5,4024622933,213,4.4,4024622929,141,71.7,4024622925,56,Center,4024622931,212,5.6,,,,,,,bjhjz96omjukrg6tj3mny39t6,M. De Cuyper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506275773,8,1,1,0,22,2nhn3ikl1ciq34w3hcp883d6p,1,52.3,75.6,2023-02-11T15:01:31.302Z,2023-02-12T08:21:23Z,4024623249,141,89.6,4024623253,213,1.2,4027339459,178,,4024623247,140,55.8,4024623245,56,Left,4024623251,212,10.2,,,,,,,auqy1bigw2a1owxg441wojzyt,L. Van Eenoo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506275859,9,1,1,0,25,2nhn3ikl1ciq34w3hcp883d6p,1,59.6,97.3,2023-02-11T15:01:33.996Z,2023-02-12T08:21:22Z,4024623651,213,5.6,4024623645,141,84.5,4027339539,178,,4024623643,140,69.7,4024623647,212,13.7,4024623639,56,Left,,,,,,,dd711ekg0nlaosmsy2lz13syy,T. Van den Keybus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506275863,10,50,1,0,26,2nhn3ikl1ciq34w3hcp883d6p,1,69.5,86.2,2023-02-11T15:01:35.454Z,2023-02-12T08:21:21Z,4024623783,233,12,4024623671,56,Left,4024623673,286,,,,,,,,,,,,,,,,,2j8y06wuinnx87eetadj55zo5,N. Chadli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506275869,12,7,1,0,27,8y3iucyxguipljcmf87a11bk9,0,30.5,13.8,2023-02-11T15:01:35.917Z,2023-02-12T08:21:21Z,4024623717,285,,4024623751,233,10,4027339697,178,,4026039157,384,,4024623713,56,Back,,,,,,,,,,99tf4co0pm09ayca13ma3lql1,J. De Sart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506275903,11,3,1,0,28,2nhn3ikl1ciq34w3hcp883d6p,0,75.2,93.6,2023-02-11T15:01:37.097Z,2023-02-12T08:21:20Z,4026039757,464,,4024623883,56,Left,4024624173,233,13,4024623885,286,,4027339847,178,,,,,,,,,,,dd711ekg0nlaosmsy2lz13syy,T. Van den Keybus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506275945,13,7,1,0,28,8y3iucyxguipljcmf87a11bk9,1,24.8,6.4,2023-02-11T15:01:37.142Z,2023-02-12T08:21:20Z,4024624061,56,Back,4024624161,233,11,4026039899,385,,4027339905,178,,4024624065,285,,4024624057,167,,,,,,,,bhh6z1ezmsngsu3isbsur2mp6,K. Piątkowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506276033,12,5,1,0,29,2nhn3ikl1ciq34w3hcp883d6p,1,74.4,102,2023-02-11T15:01:37.993Z,2023-02-12T02:53:00Z,4024624465,233,14,4024624435,347,,4024624433,56,Left,,,,,,,,,,,,,,,,dd711ekg0nlaosmsy2lz13syy,T. Van den Keybus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506275955,14,5,1,0,29,8y3iucyxguipljcmf87a11bk9,0,25.6,-2,2023-02-11T15:01:37.993Z,2023-02-12T02:53:00Z,4024624111,56,Back,4024624521,233,12,4024624113,347,,,,,,,,,,,,,,,,,bhh6z1ezmsngsu3isbsur2mp6,K. Piątkowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506276397,13,1,1,0,46,2nhn3ikl1ciq34w3hcp883d6p,1,71.4,100,2023-02-11T15:01:55.355Z,2023-02-12T08:21:19Z,4024626027,141,89.1,4024626021,56,Left,4024626033,213,4.2,4024626031,212,10.0,4024626019,107,,4024626023,140,66.8,,,,,,,bjhjz96omjukrg6tj3mny39t6,M. De Cuyper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506276463,14,1,1,0,48,2nhn3ikl1ciq34w3hcp883d6p,1,65.3,86.9,2023-02-11T15:01:57.313Z,2023-02-12T08:21:18Z,4024626317,140,53.0,4024626319,141,80.2,4024626323,213,3.5,4024626315,56,Left,4027340177,178,,4024626321,212,13.7,,,,,,,2j8y06wuinnx87eetadj55zo5,N. Chadli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506276527,15,1,1,0,50,2nhn3ikl1ciq34w3hcp883d6p,1,49.2,74.9,2023-02-11T15:01:59.459Z,2023-02-12T08:21:17Z,4024626643,141,44.5,4024626635,140,46.8,4024626649,212,20.8,4024626631,56,Back,4024626653,213,4.6,4027340333,178,,,,,,,,5ujoracvgg00kzd0a8rh8oa1h,R. Neustädter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506276617,16,1,1,0,52,2nhn3ikl1ciq34w3hcp883d6p,1,45.8,52,2023-02-11T15:02:01.596Z,2023-02-12T08:21:16Z,4027340437,178,,4024627043,140,13.3,4024627051,1,,4024627045,141,34.8,4024627049,213,3.5,4024627041,56,Back,4024627047,212,36.1,,,,8hl43dvm1d57g011yacyoooa1,M. Fixelles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506276791,17,1,1,0,57,2nhn3ikl1ciq34w3hcp883d6p,1,14.8,36.4,2023-02-11T15:02:05.807Z,2023-02-12T08:21:16Z,4024627907,212,29.7,4027340539,178,,4024627901,56,Back,4024627909,213,5.5,4024627905,141,4.7,4024627903,140,34.3,,,,,,,6qlfe04qjldj3rkeeme6gdi39,S. Bolat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506276799,18,50,1,1,1,2nhn3ikl1ciq34w3hcp883d6p,1,47.7,8.9,2023-02-11T15:02:09.821Z,2023-02-12T08:00:40Z,4024627953,286,,4026959951,233,15,4024627949,56,Back,,,,,,,,,,,,,,,,e2z19y8is5m24brpa3gzn02qx,B. Reynolds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506276813,15,7,1,1,2,8y3iucyxguipljcmf87a11bk9,0,52.3,91.1,2023-02-11T15:02:10.819Z,2023-02-12T08:00:40Z,4024628057,285,,4026042633,383,,4024628089,233,18,4024628055,56,Left,4027340867,178,,,,,,,,,,,7dayrhr0c60zbc1b6lig8pm8l,A. Castro-Montes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506386403,413,61,1,1,3,2nhn3ikl1ciq34w3hcp883d6p,1,55.7,2.7,2023-02-11T15:02:12.074Z,2023-02-12T08:21:14Z,4027341471,178,,4025196619,56,Right,,,,,,,,,,,,,,,,,,,96xomdtz505yoaz35i5bb8f84,N. Dorgeles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506276841,19,50,1,1,4,2nhn3ikl1ciq34w3hcp883d6p,1,53.7,8.3,2023-02-11T15:02:13.353Z,2023-02-12T08:21:14Z,4024628209,286,,4024628563,233,16,4024628207,56,Right,,,,,,,,,,,,,,,,e2z19y8is5m24brpa3gzn02qx,B. Reynolds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506276893,16,7,1,1,5,8y3iucyxguipljcmf87a11bk9,0,46.3,91.7,2023-02-11T15:02:13.722Z,2023-02-12T08:21:13Z,4024628471,285,,4024628469,56,Back,4024628515,233,19,4026043287,383,,4027341683,178,,,,,,,,,,,18pgjfpl9s8qy32mblzygsyc5,S. Kums,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506276969,20,1,1,1,7,2nhn3ikl1ciq34w3hcp883d6p,1,52.5,14.4,2023-02-11T15:02:15.825Z,2023-02-12T08:21:12Z,4024628841,212,14.5,4024628837,141,21.3,4024628843,213,2.8,4027341719,178,,4024628833,56,Back,4024628835,140,39.4,,,,,,,96xomdtz505yoaz35i5bb8f84,N. Dorgeles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506277077,21,1,1,1,9,2nhn3ikl1ciq34w3hcp883d6p,1,44.8,28.8,2023-02-11T15:02:18.476Z,2023-02-12T08:21:11Z,4024629283,213,4.2,4024629275,56,Back,4024629279,141,13.5,4024629281,212,11.8,4024629277,140,39.4,4027341937,178,,,,,,,,auqy1bigw2a1owxg441wojzyt,L. Van Eenoo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506277123,22,1,1,1,12,2nhn3ikl1ciq34w3hcp883d6p,1,46.8,20.6,2023-02-11T15:02:21.628Z,2023-02-12T08:21:10Z,4024629447,141,32.7,4024629449,212,14.0,4027342045,178,,4024629451,213,2.5,4024629445,140,36.0,4024629443,56,Back,,,,,,,8hl43dvm1d57g011yacyoooa1,M. Fixelles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506277197,23,1,1,1,15,2nhn3ikl1ciq34w3hcp883d6p,0,39.8,36.7,2023-02-11T15:02:23.773Z,2023-02-12T08:21:09Z,4024629819,212,49.9,4024629823,1,,4024629811,155,,4027342115,178,,4024629817,141,90.6,4024629821,213,0.8,4024629813,56,Left,4024629815,140,72.0,auqy1bigw2a1owxg441wojzyt,L. Van Eenoo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506277235,17,8,1,1,18,8y3iucyxguipljcmf87a11bk9,1,32,11,2023-02-11T15:02:26.741Z,2023-02-12T08:21:08Z,4026044661,385,,4024629989,56,Back,4027342219,178,,,,,,,,,,,,,,,,,bhh6z1ezmsngsu3isbsur2mp6,K. Piątkowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506277371,24,1,1,1,22,2nhn3ikl1ciq34w3hcp883d6p,1,46.9,88.7,2023-02-11T15:02:30.728Z,2023-02-12T08:21:07Z,4024630627,141,84.7,4024630629,212,21.1,4024630625,140,27.0,4027342325,178,,4024630623,56,Back,4024630631,213,3.3,,,,,,,bjhjz96omjukrg6tj3mny39t6,M. De Cuyper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506277451,25,1,1,1,25,2nhn3ikl1ciq34w3hcp883d6p,1,28,87.7,2023-02-11T15:02:33.998Z,2023-02-12T08:21:06Z,4024630927,212,17.8,4024630921,56,Back,4024630929,213,5.6,4027342449,178,,4024630925,141,70.6,4024630923,140,40.8,,,,,,,9kywhmzih4xhuz5d1rrxjcpd6,R. Tagir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506277461,26,50,1,1,28,2nhn3ikl1ciq34w3hcp883d6p,1,40.1,81.5,2023-02-11T15:02:37.073Z,2023-02-12T08:21:05Z,4024630959,56,Back,4024631599,233,18,4024630963,286,,,,,,,,,,,,,,,,,auqy1bigw2a1owxg441wojzyt,L. Van Eenoo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506277597,18,7,1,1,28,8y3iucyxguipljcmf87a11bk9,1,59.9,18.5,2023-02-11T15:02:37.218Z,2023-02-12T08:21:04Z,4024631565,233,26,4026045901,384,,4024631543,285,,4027342863,178,,4024631541,56,Right,,,,,,,,,,1khy4w78z012p8z20gcp0nrvt,H. Cuypers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506277619,19,8,1,1,30,8y3iucyxguipljcmf87a11bk9,1,51,8.7,2023-02-11T15:02:39.076Z,2023-02-12T08:21:04Z,4026046847,384,,4024631629,56,Right,4027342961,178,,,,,,,,,,,,,,,,,bhh6z1ezmsngsu3isbsur2mp6,K. Piątkowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506277629,20,5,1,1,31,8y3iucyxguipljcmf87a11bk9,0,58.4,-1.8,2023-02-11T15:02:40.099Z,2023-02-12T02:55:47Z,4024631675,347,,4024632393,233,27,4024631673,56,Right,,,,,,,,,,,,,,,,bhh6z1ezmsngsu3isbsur2mp6,K. Piątkowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506277773,27,5,1,1,31,2nhn3ikl1ciq34w3hcp883d6p,1,41.6,101.8,2023-02-11T15:02:40.099Z,2023-02-12T02:55:47Z,4024632313,56,Back,4024632351,233,20,4024632315,347,,,,,,,,,,,,,,,,,auqy1bigw2a1owxg441wojzyt,L. Van Eenoo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506277821,28,1,1,1,34,2nhn3ikl1ciq34w3hcp883d6p,1,42,100,2023-02-11T15:02:43.599Z,2023-02-12T08:21:03Z,4024632545,1,,4024632535,140,24.1,4024632533,56,Back,4024632537,141,83.5,4024632531,107,,4024632541,213,3.7,4024632539,212,22.5,,,,bjhjz96omjukrg6tj3mny39t6,M. De Cuyper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506277925,29,1,1,1,38,2nhn3ikl1ciq34w3hcp883d6p,1,26.2,77.9,2023-02-11T15:02:47.575Z,2023-02-12T08:21:03Z,4027343343,178,,4024632955,56,Back,4024632969,213,4.7,4024632961,141,37.1,4024632957,140,25.0,4024632965,212,27.8,,,,,,,9kywhmzih4xhuz5d1rrxjcpd6,R. Tagir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506277995,30,1,1,1,42,2nhn3ikl1ciq34w3hcp883d6p,1,21.5,39,2023-02-11T15:02:50.985Z,2023-02-12T08:21:01Z,4024633283,213,2.9,4024633275,56,Back,4024633279,141,43.4,4024633281,212,13.3,4024633277,140,9.2,4027343411,178,,,,,,,,5ujoracvgg00kzd0a8rh8oa1h,R. Neustädter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506278037,31,1,1,1,45,2nhn3ikl1ciq34w3hcp883d6p,1,9.6,49.3,2023-02-11T15:02:53.910Z,2023-02-12T08:21:00Z,4024633509,141,46.1,4027343481,178,,4024633507,140,27.0,4024633513,213,6.2,4024633505,56,Back,4024633511,212,18.4,,,,,,,6qlfe04qjldj3rkeeme6gdi39,S. Bolat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506278063,32,1,1,1,46,2nhn3ikl1ciq34w3hcp883d6p,1,22.7,49.2,2023-02-11T15:02:55.206Z,2023-02-12T08:21:00Z,4024633649,140,13.4,4024633655,213,4.3,4024633647,56,Back,4024633653,212,23.0,4027343669,178,,4024633651,141,18.5,,,,,,,auqy1bigw2a1owxg441wojzyt,L. Van Eenoo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
