id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/8/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/16/value,assist,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2466583271,1,34,16,0,0,1uk609mhtsfhokhaewjapb26,1,0,0,2022-10-02T15:33:50.778Z,2022-10-03T11:16:12Z,3815178245,194,6vh5n14h1knmx7yut84q2f2l1,3815178231,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 3, 5, 5, 5, 5, 5, 5, 5",3815178249,197,8054,3815178235,130,2,3815178229,30,"2unnytu55d7lvws7h3r86yhud, 5lbzx05vthw9nbhpmzw5e1562, 6vh5n14h1knmx7yut84q2f2l1, bd4cjnn4k45ry7ci5tsaawf10, 6fdwd71dx2qu7uzzs3ozm9x7u, ezb815xw3yx3r3ey51zovop91, 6t7ezta9mftdtk20pgxa30r85, 280b4j6oidfonglcbr2vlj59m, 8yy638bmdymhzkbrvho3qezft, 9n5wjnjloy0c2euwhsu9u1y39, 8b95khn8h8qz3y4u4coajs5at, 6yegi163rq5fsloppfubi3sh5, 6eg8vaxpqsd6cyh736h7bq4x6, 93weoj4q60xtxdntko7hobg4q, 2jdqgegksd1hreeqf4phdnsru, 5zdapzrncz7vch3yrgftfp5g, esrwjtmubaz21j01ndpollrrp, 4o8lvm1ffxrywogokfztc6sb9",3815178255,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",3815178241,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0",3815178233,59,"31, 6, 30, 12, 4, 66, 77, 32, 22, 20, 10, 1, 7, 9, 11, 25, 26, 33",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466587615,1,34,16,0,0,7zibyotq1x1hq6pmgibhr0e6s,1,0,0,2022-10-02T15:37:53.623Z,2022-10-02T15:37:53Z,3815202823,30,"r0hm6ahwcvdu57bgfi5zkslx, cyh16toqa9wxmxepg635ecgve, 5u6h6cptsad9e6n4uv76q0fl5, cefs6b83ei4gcyuscfopw32ay, 9tc6mprxpu2rc5ptlp5ljw7h1, ecwzzrkn1snbua5yu4gehxm2, 9tgbdheyuooa8cfz06l577end, 5jywyphhwu9j4bphz0720kb9, eg4piy0kcdtdopqpd3lcl5j2t, awsiaxyma4vmsrpthdyep2ket, 5tsrmx2p5f3mrpwt8gpx4x979, 1h9jdj5ag99myeoirxzh92od1, cl2mi40x3gjsan1iifpbwec4p, 2hr7skflmxmpiiauz04h185ey, d19yalwh3i2olvpwoi89feqjt, 4114auk4o8n6higc918qymc4p, 1v75zo1ivju4o2xwgwn9az88a, 8yo1cv2wlhnk1lu50cu3iul79",3815202831,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0",3815202827,59,"1, 34, 21, 8, 23, 51, 14, 16, 18, 4, 19, 2, 11, 17, 24, 26, 55, 61",3815202825,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 3, 3, 5, 5, 5, 5, 5, 5, 5",3815202833,194,9tc6mprxpu2rc5ptlp5ljw7h1,3815202837,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",3815202835,197,5711,3815202829,130,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466636743,2,32,1,0,0,7zibyotq1x1hq6pmgibhr0e6s,1,0,0,2022-10-02T16:31:54.834Z,2022-10-02T16:31:57Z,3815474647,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466636733,2,32,1,0,0,1uk609mhtsfhokhaewjapb26,1,0,0,2022-10-02T16:31:54.834Z,2022-10-03T01:15:48Z,3815474593,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466636749,3,1,1,0,0,7zibyotq1x1hq6pmgibhr0e6s,1,49.9,50.3,2022-10-02T16:31:54.902Z,2022-10-03T04:49:09Z,3815474679,212,2.8,3815474683,213,5.0,3815474671,56,Center,3815474687,279,S,3815474675,141,46.4,3816865599,178,,3815474673,140,50.6,,,,awsiaxyma4vmsrpthdyep2ket,R. Nainggolan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466636787,4,1,1,0,0,7zibyotq1x1hq6pmgibhr0e6s,1,51.1,46.4,2022-10-02T16:31:55.123Z,2022-10-03T11:58:59Z,3815474895,56,Back,3815474897,140,38.0,3815474901,212,14.0,3815474903,213,3.0,3815474899,141,49.9,3816865717,178,,,,,,,,eg4piy0kcdtdopqpd3lcl5j2t,V. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466636805,5,1,1,0,1,7zibyotq1x1hq6pmgibhr0e6s,1,41.2,56,2022-10-02T16:31:56.703Z,2022-10-03T11:58:58Z,3815475043,140,30.6,3815475045,141,29.5,3815475047,212,21.2,3816865775,178,,3815475041,56,Back,3815475049,213,4.2,,,,,,,cefs6b83ei4gcyuscfopw32ay,A. Yusuf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466636827,6,1,1,0,4,7zibyotq1x1hq6pmgibhr0e6s,1,29.6,38.8,2022-10-02T16:31:58.909Z,2022-10-03T11:58:58Z,3815475195,212,15.3,3815475197,213,1.8,3816865811,178,,3815475193,141,60.8,3815475189,56,Back,3815475191,140,26.7,,,,,,,9tc6mprxpu2rc5ptlp5ljw7h1,T. Alderweireld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466636863,7,1,1,0,6,7zibyotq1x1hq6pmgibhr0e6s,1,25.3,67.8,2022-10-02T16:32:01.666Z,2022-10-03T11:58:57Z,3815475391,56,Back,3816865871,178,,3815475399,213,3.9,3815475393,140,8.6,3815475397,212,23.2,3815475395,141,45.4,,,,,,,ecwzzrkn1snbua5yu4gehxm2,W. Pacho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466898787,1144,43,1,0,7,7zibyotq1x1hq6pmgibhr0e6s,1,0,0,2022-10-02T16:32:01.995Z,2022-10-03T05:36:33Z,3816901065,144,82,3816901013,178,0,,,,,,,,,,,,,,,,,,,r0hm6ahwcvdu57bgfi5zkslx,J. Butez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466636909,8,1,1,0,9,7zibyotq1x1hq6pmgibhr0e6s,1,7.8,52.2,2022-10-02T16:32:03.963Z,2022-10-03T11:58:57Z,3815475683,141,28.8,3815475685,212,17.4,3815475687,213,5.1,3816865913,178,,3815475677,56,Back,3815475681,140,14.6,,,,,,,r0hm6ahwcvdu57bgfi5zkslx,J. Butez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466636951,9,1,1,0,11,7zibyotq1x1hq6pmgibhr0e6s,1,15.8,34.9,2022-10-02T16:32:06.816Z,2022-10-03T11:58:56Z,3815475901,140,18.8,3816865949,178,,3815475899,56,Back,3815475903,141,67.3,3815475905,212,22.3,3815475907,213,1.4,,,,,,,9tc6mprxpu2rc5ptlp5ljw7h1,T. Alderweireld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466637107,10,1,1,0,15,7zibyotq1x1hq6pmgibhr0e6s,1,20.4,75,2022-10-02T16:32:10.647Z,2022-10-03T11:58:55Z,3815476705,56,Back,3815476713,212,23.9,3815476715,213,4.0,3815476711,141,49.6,3815476709,140,4.7,3816865985,178,,,,,,,,ecwzzrkn1snbua5yu4gehxm2,W. Pacho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466898829,1154,43,1,0,15,7zibyotq1x1hq6pmgibhr0e6s,1,0,0,2022-10-02T16:32:10.745Z,2022-10-03T05:36:55Z,3816901259,144,82,3816901237,178,0,,,,,,,,,,,,,,,,,,,r0hm6ahwcvdu57bgfi5zkslx,J. Butez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466637153,11,1,1,0,23,7zibyotq1x1hq6pmgibhr0e6s,1,12.9,58.1,2022-10-02T16:32:18.528Z,2022-10-03T11:58:53Z,3815476981,212,17.5,3815476977,140,25.6,3815476975,56,Back,3816866019,178,,3815476979,141,74.7,3815476983,213,0.7,,,,,,,r0hm6ahwcvdu57bgfi5zkslx,J. Butez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466637171,12,1,1,0,27,7zibyotq1x1hq6pmgibhr0e6s,1,25.8,79.5,2022-10-02T16:32:22.004Z,2022-10-03T11:58:52Z,3815477103,213,4.0,3816866075,178,,3815477099,141,50.7,3815477095,56,Back,3815477097,140,9.5,3815477101,212,26.0,,,,,,,ecwzzrkn1snbua5yu4gehxm2,W. Pacho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466637201,13,1,1,0,30,7zibyotq1x1hq6pmgibhr0e6s,1,11.8,56.7,2022-10-02T16:32:25.491Z,2022-10-03T11:58:52Z,3815477263,212,8.4,3816866193,178,,3815477257,56,Back,3815477265,213,5.0,3815477261,141,44.8,3815477259,140,14.1,,,,,,,r0hm6ahwcvdu57bgfi5zkslx,J. Butez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466637237,14,1,1,0,32,7zibyotq1x1hq6pmgibhr0e6s,1,16.4,49.6,2022-10-02T16:32:27.742Z,2022-10-03T11:58:51Z,3816866253,178,,3815477461,56,Back,3815477463,140,20.2,3815477469,213,1.4,3815477465,141,78.8,3815477467,212,20.3,,,,,,,9tc6mprxpu2rc5ptlp5ljw7h1,T. Alderweireld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466637267,15,1,1,0,36,7zibyotq1x1hq6pmgibhr0e6s,1,26.7,90.4,2022-10-02T16:32:31.211Z,2022-10-03T11:58:50Z,3816866293,178,,3815477611,212,15.1,3815477603,140,30.6,3815477599,56,Back,3815477613,213,5.0,3815477607,141,69.0,,,,,,,ecwzzrkn1snbua5yu4gehxm2,W. Pacho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
