id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/9/value,assist,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,keyPass,qualifier/13/value,qualifier/14/value,qualifier/18/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/12/value,qualifier/15/value
2482378029,236,1,1,23,36,1oyb7oym5nwzny8vxf03szd2h,1,57.1,46.2,2022-11-06T12:54:19.678Z,2022-11-07T06:00:54Z,3898872503,213,6.2,3898872495,56,Center,3901234537,178,,3898872497,140,66.1,3898872499,141,45.4,3898872501,212,9.5,,,,,,,9mlj7fxon5zy1qmktvvcwjrl6,Ferran Jutglà,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482378045,237,1,1,23,40,1oyb7oym5nwzny8vxf03szd2h,1,67.1,37.8,2022-11-06T12:54:23.264Z,2022-11-07T06:00:53Z,3898872713,213,5.1,3901234739,178,,3898872707,140,68.3,3898872709,141,33.3,3898872711,212,3.3,3898872705,56,Center,,,,,,,mkq18lpl3d44wxq974mci5wq,R. Onyedika,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482378065,238,1,1,23,45,1oyb7oym5nwzny8vxf03szd2h,1,67.3,15.8,2022-11-06T12:54:28.323Z,2022-11-07T06:00:51Z,3898872829,212,24.8,3898872827,141,52.1,3898872825,140,65.0,3901234913,178,,3898872831,213,1.7,3898872823,56,Center,,,,,,,x3g0yyxs0j4o8fxphxtf0st1,H. Vanaken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482378083,239,1,1,23,47,1oyb7oym5nwzny8vxf03szd2h,1,67.1,54.1,2022-11-06T12:54:30.888Z,2022-11-07T06:00:51Z,3898872995,140,56.3,3898872993,56,Center,3898872999,212,17.8,3898872997,141,74.2,3901235107,178,,3898873001,213,2.3,,,,,,,1hlvnmu8we38d44sdexhhxcyd,E. Sobol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482378107,240,1,1,23,49,1oyb7oym5nwzny8vxf03szd2h,1,58.1,69.8,2022-11-06T12:54:32.369Z,2022-11-07T06:00:50Z,3898873161,56,Left,3898873167,212,20.1,3898873169,213,0.8,3901235253,178,,3898873165,141,91.2,3898873163,140,71.3,,,,,,,16o074zua15qkk7x0me7gi1w4,B. Meijer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482378125,241,1,1,23,53,1oyb7oym5nwzny8vxf03szd2h,0,73.6,92,2022-11-06T12:54:36.539Z,2022-11-07T06:00:49Z,3898873265,56,Center,3898873271,212,35.4,3898873273,213,5.2,3900111765,20,,3898873263,155,,3900111759,223,,3898873267,140,90.8,3898873269,141,47.2,ecnh65kkhku5mdkr3il4fl6tx,C. Nielsen,3901235463,178,,3898873275,1,3898873261,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482378133,208,44,1,23,55,8y3iucyxguipljcmf87a11bk9,1,8.9,57.9,2022-11-06T12:54:38.687Z,2022-11-07T06:00:49Z,3898873313,285,,3898873329,233,242,3898873311,56,Back,,,,,,,,,,,,,,,,fs5utga62tud5s06xj27qdat,J. Torunarigha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482378127,242,44,1,23,55,1oyb7oym5nwzny8vxf03szd2h,0,91.1,42.1,2022-11-06T12:54:38.688Z,2022-11-07T06:00:48Z,3898873335,233,208,3898873283,56,Center,3898873285,286,,,,,,,,,,,,,,,,,x3g0yyxs0j4o8fxphxtf0st1,H. Vanaken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482378149,210,12,1,23,55,8y3iucyxguipljcmf87a11bk9,1,8.6,56.2,2022-11-06T12:54:38.827Z,2022-11-07T06:00:48Z,3898873383,140,10.6,3898873397,213,1.3,3898873379,56,Back,3898873391,212,9.5,3898873387,141,69.9,3898873439,15,,3901235775,388,,,,,fs5utga62tud5s06xj27qdat,J. Torunarigha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482378139,209,43,1,23,56,8y3iucyxguipljcmf87a11bk9,1,0,0,2022-11-06T12:54:40.087Z,2022-11-06T12:54:45Z,3898873651,144,3,3898873345,285,0,3898873343,56,Back,,,,,,,,,,,,,,,,fs5utga62tud5s06xj27qdat,J. Torunarigha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482378173,211,12,1,23,57,8y3iucyxguipljcmf87a11bk9,1,10.5,67.6,2022-11-06T12:54:40.644Z,2022-11-07T06:00:48Z,3898873523,213,1.0,3898873515,56,Back,3898873517,140,20.8,3901236011,178,,3898873519,141,94.5,3900114333,15,,3898873521,212,21.2,,,,c517lc5fmsd9ugk638s2o9iad,Núrio Fortuna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482378219,243,3,1,24,1,1oyb7oym5nwzny8vxf03szd2h,0,74.3,7.2,2022-11-06T12:54:44.838Z,2022-11-07T06:00:47Z,3901236257,178,,3900117935,286,,3900592847,233,800,3900118153,464,,3898873719,56,Right,,,,,,,,,,4f8xb5sbyksacxmifi375h7qi,K. Sowah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482611679,800,7,1,24,1,8y3iucyxguipljcmf87a11bk9,1,25.7,92.8,2022-11-06T12:54:44.999Z,2022-11-07T06:00:47Z,3900119073,285,,3900119075,385,,3901237467,178,,3900119071,56,Back,3900592831,233,243,,,,,,,,,,1khy4w78z012p8z20gcp0nrvt,H. Cuypers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482378653,221,61,1,24,2,8y3iucyxguipljcmf87a11bk9,0,30.6,99.9,2022-11-06T12:54:46.238Z,2022-11-07T06:00:46Z,3898875909,56,Back,3901237855,178,,,,,,,,,,,,,,,,,,,,1khy4w78z012p8z20gcp0nrvt,H. Cuypers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482378263,244,1,1,24,3,1oyb7oym5nwzny8vxf03szd2h,1,62.3,2.2,2022-11-06T12:54:47.097Z,2022-11-07T06:00:46Z,3901238103,178,,3898873961,141,27.6,3898873957,56,Center,3898873959,140,63.4,3898873963,212,17.3,3898873965,213,1.5,,,,,,,99jqn2osue4tyo1l7yb93s639,D. Boyata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482378275,245,1,1,24,7,1oyb7oym5nwzny8vxf03szd2h,1,70.5,27.8,2022-11-06T12:54:51.191Z,2022-11-07T06:00:45Z,3898874015,56,Center,3898874023,212,20.1,3898874025,213,1.7,3898874021,141,57.2,3898874019,140,68.4,3901238499,178,,,,,,,,4f8xb5sbyksacxmifi375h7qi,K. Sowah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482378281,246,1,1,24,8,1oyb7oym5nwzny8vxf03szd2h,1,75.9,48.5,2022-11-06T12:54:52.164Z,2022-11-07T06:00:45Z,3898874065,213,3.4,3898874063,212,2.9,3898874059,140,73.2,3898874057,56,Center,3901238597,178,,3898874061,141,47.5,,,,,,,9mlj7fxon5zy1qmktvvcwjrl6,Ferran Jutglà,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482378311,247,1,1,24,9,1oyb7oym5nwzny8vxf03szd2h,1,74.7,39.7,2022-11-06T12:54:52.929Z,2022-11-07T06:00:44Z,3898874191,212,19.2,3901238745,178,,3898874187,140,72.5,3898874193,213,1.7,3898874185,56,Center,3898874189,141,67.8,,,,,,,x3g0yyxs0j4o8fxphxtf0st1,H. Vanaken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482378321,248,1,1,24,13,1oyb7oym5nwzny8vxf03szd2h,0,76.7,60.4,2022-11-06T12:54:56.370Z,2022-11-07T06:00:43Z,3898874255,56,Center,3898874253,155,,3898874263,213,5.4,3898874257,140,85.5,3901238891,178,,3898874259,141,44.3,3898874261,212,14.3,,,,1hlvnmu8we38d44sdexhhxcyd,E. Sobol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482378343,212,12,1,24,13,8y3iucyxguipljcmf87a11bk9,1,15.1,66.7,2022-11-06T12:54:56.835Z,2022-11-07T06:00:42Z,3901239293,178,,3898874343,141,82.4,3898874339,56,Back,3898874345,212,21.1,3898874347,213,0.5,3898874341,140,32.4,,,,,,,c517lc5fmsd9ugk638s2o9iad,Núrio Fortuna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482378349,213,49,1,24,17,8y3iucyxguipljcmf87a11bk9,1,32.9,73.6,2022-11-06T12:55:00.264Z,2022-11-07T06:00:42Z,,,,,,,,,,,,,,,,,,,,,,,,,1khy4w78z012p8z20gcp0nrvt,H. Cuypers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482378391,214,1,1,24,17,8y3iucyxguipljcmf87a11bk9,1,33,73.4,2022-11-06T12:55:00.488Z,2022-11-07T06:00:42Z,3901239667,178,,3898874555,56,Back,3898874553,155,,3898874563,213,5.7,3898874557,140,41.6,3898874559,141,64.2,3898874561,212,11.0,,,,1khy4w78z012p8z20gcp0nrvt,H. Cuypers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482378429,215,1,1,24,21,8y3iucyxguipljcmf87a11bk9,1,44.2,53,2022-11-06T12:55:04.572Z,2022-11-07T06:00:41Z,3898874749,212,14.9,3898874747,141,33.1,3901239997,178,,3898874745,140,38.2,3898874743,56,Back,3898874751,213,4.3,,,,,,,8fs5klbsyx06c5ds9s1i3xu96,Hong Hyun-Seok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482378453,216,1,1,24,22,8y3iucyxguipljcmf87a11bk9,1,38.7,42.7,2022-11-06T12:55:05.876Z,2022-11-07T06:00:40Z,3898874891,213,1.0,3898874885,140,42.2,3898874883,56,Back,3901240263,178,,3898874887,141,50.4,3898874889,212,6.4,,,,,,,18pgjfpl9s8qy32mblzygsyc5,S. Kums,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482378517,217,1,1,24,23,8y3iucyxguipljcmf87a11bk9,1,40,52,2022-11-06T12:55:06.649Z,2022-11-07T06:00:40Z,3901240395,178,,3898875213,213,4.8,3898875209,141,8.3,3898875207,140,43.8,3898875211,212,30.0,3898875205,56,Back,,,,,,,9hiut57u02lly1nfdixef8bth,V. Odjidja-Ofoe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482378529,218,1,1,24,27,8y3iucyxguipljcmf87a11bk9,1,45.1,13,2022-11-06T12:55:10.768Z,2022-11-07T06:00:39Z,3898875271,140,43.9,3901240635,178,,3898875277,213,1.7,3898875273,141,25.6,3898875269,56,Back,3898875275,212,8.7,,,,,,,1d2fpmtdglpqwyhnc657n77it,A. Hjulsager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482378547,219,1,1,24,30,8y3iucyxguipljcmf87a11bk9,1,47.8,25,2022-11-06T12:55:13.467Z,2022-11-07T06:00:38Z,3898875389,141,5.6,3898875393,213,5.3,3898875387,140,55.7,3901240749,178,,3898875391,212,15.6,3898875385,56,Right,,,,,,,18pgjfpl9s8qy32mblzygsyc5,S. Kums,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482378567,220,1,1,24,31,8y3iucyxguipljcmf87a11bk9,0,56.2,6.8,2022-11-06T12:55:14.650Z,2022-11-07T06:00:38Z,3898875479,155,,3898875491,1,,3898875483,140,86.4,3898875485,141,34.6,3898875481,56,Center,3901240843,178,,3898875489,213,0.5,3898875487,212,36.9,8fs5klbsyx06c5ds9s1i3xu96,Hong Hyun-Seok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482378573,249,49,1,24,35,1oyb7oym5nwzny8vxf03szd2h,1,9.9,66,2022-11-06T12:55:18.296Z,2022-11-07T06:00:37Z,,,,,,,,,,,,,,,,,,,,,,,,,byfrgpc6tgz8lto1gor03y5sl,S. Mignolet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482378635,250,1,1,24,36,1oyb7oym5nwzny8vxf03szd2h,1,10.6,66.2,2022-11-06T12:55:19.818Z,2022-11-07T06:00:37Z,3898875823,56,Back,3898875831,213,0.6,3898875825,140,15.7,3898875827,141,71.2,3901241145,178,,3898875829,212,6.3,,,,,,,byfrgpc6tgz8lto1gor03y5sl,S. Mignolet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482378647,251,1,1,24,41,1oyb7oym5nwzny8vxf03szd2h,1,21,65.1,2022-11-06T12:55:24.861Z,2022-11-07T06:00:36Z,3898875879,213,5.6,3898875877,212,15.2,3898875871,56,Back,3898875873,140,32.6,3898875875,141,51.8,3901241317,178,,,,,,,,l6y4o9t2b0jxaxo85oztok45,B. Mechele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482378669,252,1,1,24,42,1oyb7oym5nwzny8vxf03szd2h,1,33.1,46,2022-11-06T12:55:25.858Z,2022-11-07T06:00:35Z,3898875995,56,Back,3898876001,212,11.8,3901241483,178,,3898876003,213,3.5,3898875999,141,39.8,3898875997,140,22.6,,,,,,,mkq18lpl3d44wxq974mci5wq,R. Onyedika,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482378695,253,1,1,24,45,1oyb7oym5nwzny8vxf03szd2h,1,21.1,32.6,2022-11-06T12:55:28.434Z,2022-11-07T06:00:35Z,3898876101,141,70.0,3898876103,212,25.4,3898876097,56,Back,3901241855,178,,3898876099,140,21.9,3898876105,213,1.5,,,,,,,99jqn2osue4tyo1l7yb93s639,D. Boyata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482378743,254,1,1,24,47,1oyb7oym5nwzny8vxf03szd2h,1,22.4,63.4,2022-11-06T12:55:30.709Z,2022-11-07T06:00:34Z,3898876361,56,Back,3898876367,212,24.1,3898876369,213,1.2,3901242035,178,,3898876365,141,95.9,3898876363,140,31.5,,,,,,,l6y4o9t2b0jxaxo85oztok45,B. Mechele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482378781,255,1,1,24,50,1oyb7oym5nwzny8vxf03szd2h,1,35.6,91.1,2022-11-06T12:55:33.901Z,2022-11-07T06:00:33Z,3901242237,178,,3898876585,141,81.2,3898876583,140,34.9,3898876581,56,Back,3898876589,213,4.6,3898876587,212,6.8,,,,,,,16o074zua15qkk7x0me7gi1w4,B. Meijer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482378831,256,1,1,24,53,1oyb7oym5nwzny8vxf03szd2h,1,40.5,76.6,2022-11-06T12:55:36.716Z,2022-11-07T06:00:32Z,3901242401,178,,3898876825,141,89.4,3898876821,140,52.3,3898876817,56,Left,3898876827,212,15.1,3898876829,213,0.6,,,,,,,x3g0yyxs0j4o8fxphxtf0st1,H. Vanaken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482378899,257,1,1,24,57,1oyb7oym5nwzny8vxf03szd2h,0,65.5,69.8,2022-11-06T12:55:40.753Z,2022-11-07T06:00:30Z,3898877177,1,,3898877165,196,,3898877171,141,0.0,3898877175,213,5.3,3898877173,212,59.1,3898877167,56,Right,3898877169,140,98.0,3901242551,178,,16o074zua15qkk7x0me7gi1w4,B. Meijer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482378977,222,5,1,25,4,8y3iucyxguipljcmf87a11bk9,1,2.5,101.5,2022-11-06T12:55:47.566Z,2022-11-06T21:25:55Z,3898877493,347,,3898877515,233,258,3898877491,56,Back,,,,,,,,,,,,,,,,1khy4w78z012p8z20gcp0nrvt,H. Cuypers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482378905,258,5,1,25,4,1oyb7oym5nwzny8vxf03szd2h,0,97.5,-1.5,2022-11-06T12:55:47.566Z,2022-11-06T21:25:55Z,3898877531,233,222,3898877199,347,,3898877197,56,Right,,,,,,,,,,,,,,,,16o074zua15qkk7x0me7gi1w4,B. Meijer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482379257,223,1,1,25,30,8y3iucyxguipljcmf87a11bk9,1,6.6,100,2022-11-06T12:56:14.228Z,2022-11-07T06:00:30Z,3898878755,1,,3898878753,213,6.0,3898878749,141,90.0,3898878747,140,30.5,3898878745,56,Back,3898878751,212,26.3,3898878743,107,,,,,c517lc5fmsd9ugk638s2o9iad,Núrio Fortuna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482882617,1112,67,1,25,32,8y3iucyxguipljcmf87a11bk9,1,24.7,95.4,2022-11-06T12:56:16.098Z,2022-11-07T06:00:30Z,3901610987,233,1249,,,,,,,,,,,,,,,,,,,,,,1khy4w78z012p8z20gcp0nrvt,H. Cuypers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482882611,1249,67,1,25,32,1oyb7oym5nwzny8vxf03szd2h,0,75.3,4.6,2022-11-06T12:56:16.099Z,2022-11-07T06:00:29Z,3901610997,233,1112,,,,,,,,,,,,,,,,,,,,,,99jqn2osue4tyo1l7yb93s639,D. Boyata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482379287,224,1,1,25,34,8y3iucyxguipljcmf87a11bk9,1,25.6,91.7,2022-11-06T12:56:17.385Z,2022-11-07T06:00:29Z,3898878923,213,5.6,3898878915,56,Back,3898878921,212,12.2,3898878917,140,34.3,3901242909,389,,3898878919,141,79.7,,,,,,,1khy4w78z012p8z20gcp0nrvt,H. Cuypers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482882791,1122,67,1,25,34,8y3iucyxguipljcmf87a11bk9,1,28.3,87.6,2022-11-06T12:56:17.978Z,2022-11-07T06:00:28Z,3901611837,233,1250,,,,,,,,,,,,,,,,,,,,,,cxa3j4u8eh5w947p1iba47yfo,I. Salah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482882789,1250,67,1,25,34,1oyb7oym5nwzny8vxf03szd2h,0,71.7,12.4,2022-11-06T12:56:17.979Z,2022-11-07T06:00:28Z,3901611845,233,1122,,,,,,,,,,,,,,,,,,,,,,mkq18lpl3d44wxq974mci5wq,R. Onyedika,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482379291,225,3,1,25,34,8y3iucyxguipljcmf87a11bk9,0,28.2,86.7,2022-11-06T12:56:18.035Z,2022-11-07T06:00:27Z,3901757491,285,,3898878947,56,Back,3900592883,233,259,3901243151,178,,3900131891,465,,,,,,,,,,,cxa3j4u8eh5w947p1iba47yfo,I. Salah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482379295,259,7,1,25,35,1oyb7oym5nwzny8vxf03szd2h,1,71.8,13.3,2022-11-06T12:56:18.271Z,2022-11-07T06:00:27Z,3901243375,178,,3900132039,383,,3898878975,56,Right,3901757485,286,,3900592871,233,225,,,,,,,,,,mkq18lpl3d44wxq974mci5wq,R. Onyedika,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482379315,260,49,1,25,35,1oyb7oym5nwzny8vxf03szd2h,1,72.1,14.7,2022-11-06T12:56:18.503Z,2022-11-07T06:00:27Z,,,,,,,,,,,,,,,,,,,,,,,,,mkq18lpl3d44wxq974mci5wq,R. Onyedika,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482379343,261,1,1,25,36,1oyb7oym5nwzny8vxf03szd2h,1,72.5,18.2,2022-11-06T12:56:19.304Z,2022-11-07T06:00:26Z,3898879179,56,Center,3901243967,178,,3898879905,210,13,3898879183,141,41.2,3898879185,212,15.7,3898879181,140,71.4,3898879187,213,1.6,,,,mkq18lpl3d44wxq974mci5wq,R. Onyedika,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
2482379345,262,13,1,25,38,1oyb7oym5nwzny8vxf03szd2h,1,75.8,42.9,2022-11-06T12:56:21.941Z,2022-11-07T06:00:25Z,3898879197,56,Center,3898879921,230,95.5,3898879923,231,49.2,3898879909,29,,3898879907,84,,3898879193,22,,3898879915,102,42.0,3898879911,55,261,x3g0yyxs0j4o8fxphxtf0st1,H. Vanaken,3901244243,178,,3898879919,215,3898879917,103,6.9,3898879577,72,,,,3898879195,18,,,,,,,,,,,,,,,,,,,,,,,,,
2482379339,226,5,1,25,39,8y3iucyxguipljcmf87a11bk9,1,-0.9,60.1,2022-11-06T12:56:22.957Z,2022-11-06T21:26:41Z,3898879275,233,263,3898879173,346,,3898879171,56,Back,,,,,,,,,,,,,,,,cxa3j4u8eh5w947p1iba47yfo,I. Salah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482379355,263,5,1,25,39,1oyb7oym5nwzny8vxf03szd2h,0,100.9,39.9,2022-11-06T12:56:22.957Z,2022-11-06T21:26:40Z,3898879235,346,,3898879233,56,Center,3898879283,233,226,,,,,,,,,,,,,,,,x3g0yyxs0j4o8fxphxtf0st1,H. Vanaken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482379493,227,1,1,26,3,8y3iucyxguipljcmf87a11bk9,1,5,44.1,2022-11-06T12:56:46.992Z,2022-11-07T06:00:24Z,3898880033,212,7.0,3898880035,213,0.7,3898880029,140,10.0,3898880027,56,Back,3898880039,237,,3898880031,141,51.0,3898880025,124,,,,,6q53ei01tbb5kxjr1mhfjysph,P. Nardi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482379523,228,1,1,26,6,8y3iucyxguipljcmf87a11bk9,1,8,48.5,2022-11-06T12:56:49.470Z,2022-11-07T06:00:23Z,3898880271,212,25.6,3898880265,56,Back,3901244743,178,,3898880273,213,5.1,3898880267,140,18.0,3898880269,141,14.1,,,,,,,etos5xv3v2ptiktdk5yuhrjkl,M. Ngadeu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482379531,229,1,1,26,10,8y3iucyxguipljcmf87a11bk9,1,24.4,11.1,2022-11-06T12:56:53.803Z,2022-11-07T06:00:22Z,3898880315,212,16.6,3901244869,178,,3898880313,141,12.2,3898880309,56,Back,3898880317,213,0.0,3898880311,140,40.2,,,,,,,ettrapmxg36vw2egivejegzc9,J. Okumu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482379571,230,1,1,26,12,8y3iucyxguipljcmf87a11bk9,1,36.2,14.1,2022-11-06T12:56:55.310Z,2022-11-07T06:00:22Z,3898880565,141,16.8,3898880563,140,59.3,3898880571,212,24.3,3898880573,213,0.1,3901245145,178,,3898880561,56,Right,,,,,,,18pgjfpl9s8qy32mblzygsyc5,S. Kums,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482882997,1128,67,1,26,13,8y3iucyxguipljcmf87a11bk9,1,53.3,13.2,2022-11-06T12:56:56.409Z,2022-11-07T06:00:21Z,3901612987,233,1257,,,,,,,,,,,,,,,,,,,,,,cxa3j4u8eh5w947p1iba47yfo,I. Salah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482882995,1257,67,1,26,13,1oyb7oym5nwzny8vxf03szd2h,0,46.7,86.8,2022-11-06T12:56:56.410Z,2022-11-07T06:00:21Z,3901613021,233,1128,,,,,,,,,,,,,,,,,,,,,,16o074zua15qkk7x0me7gi1w4,B. Meijer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482379577,231,61,1,26,13,8y3iucyxguipljcmf87a11bk9,0,52.7,11.8,2022-11-06T12:56:56.424Z,2022-11-07T06:00:21Z,3898880595,56,Right,3901245517,178,,,,,,,,,,,,,,,,,,,,cxa3j4u8eh5w947p1iba47yfo,I. Salah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482379611,264,49,1,26,15,1oyb7oym5nwzny8vxf03szd2h,1,44.9,76.8,2022-11-06T12:56:58.379Z,2022-11-07T06:00:20Z,,,,,,,,,,,,,,,,,,,,,,,,,mkq18lpl3d44wxq974mci5wq,R. Onyedika,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482883083,1258,67,1,26,15,1oyb7oym5nwzny8vxf03szd2h,1,43.8,78.2,2022-11-06T12:56:58.534Z,2022-11-07T06:00:20Z,3901613497,233,1135,,,,,,,,,,,,,,,,,,,,,,mkq18lpl3d44wxq974mci5wq,R. Onyedika,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482883079,1135,67,1,26,15,8y3iucyxguipljcmf87a11bk9,0,56.2,21.8,2022-11-06T12:56:58.535Z,2022-11-07T06:00:19Z,3901613501,233,1258,,,,,,,,,,,,,,,,,,,,,,cxa3j4u8eh5w947p1iba47yfo,I. Salah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482379659,265,1,1,26,18,1oyb7oym5nwzny8vxf03szd2h,0,24,90.3,2022-11-06T12:57:01.540Z,2022-11-07T06:00:18Z,3898880995,213,1.4,3898880987,56,Back,3898880989,140,24.9,3898881021,286,,3901246421,178,,3898880993,212,5.2,3898881013,233,232,3898881011,236,,mkq18lpl3d44wxq974mci5wq,R. Onyedika,3898880991,141,97.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482379661,232,74,1,26,18,8y3iucyxguipljcmf87a11bk9,1,74.1,7.5,2022-11-06T12:57:01.708Z,2022-11-07T06:00:18Z,3898880997,56,Right,3898881027,233,265,3898880999,285,,3901246535,178,,,,,,,,,,,,,,1khy4w78z012p8z20gcp0nrvt,H. Cuypers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482379669,233,5,1,26,19,8y3iucyxguipljcmf87a11bk9,0,74.4,-1.8,2022-11-06T12:57:03.038Z,2022-11-06T21:27:39Z,3898881035,56,Right,3898881037,347,,3898882035,233,266,,,,,,,,,,,,,,,,1khy4w78z012p8z20gcp0nrvt,H. Cuypers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
