id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/10/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/13/value,assist,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value
2527734763,7,1,1,0,38,ecj1gmc7pqcjo4sc9hvghj5u3,0,53.8,5.3,2023-04-02T17:16:22.049Z,2023-04-02T17:17:21Z,4158912071,212,2.3,4158912069,141,5.6,4158912113,286,,4158912109,233,4,4158912073,213,0.1,4158912107,236,,4158912067,140,56.0,4158912065,56,Right,aajft01g5yggw0is5fbfh3105,B. Nieuwkoop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527734745,4,74,1,0,38,2989v3kho9h5jaboe1nr7lx21,1,39.4,90.9,2023-04-02T17:16:22.050Z,2023-04-02T18:11:14Z,4158911981,56,Back,4158911983,285,,4158912117,233,7,,,,,,,,,,,,,,,,9rwn5wckqcb5inw1dhhmpj1t5,F. Boya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527734767,5,5,1,0,40,2989v3kho9h5jaboe1nr7lx21,0,49.2,101.8,2023-04-02T17:16:24.547Z,2023-04-02T17:16:54Z,4158912081,56,Back,4158913159,233,8,4158912083,347,,,,,,,,,,,,,,,,,7d57au4z5cuxc5k6tu6qgp94a,M. Konaté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527734961,8,5,1,0,40,ecj1gmc7pqcjo4sc9hvghj5u3,1,50.8,-1.8,2023-04-02T17:16:24.547Z,2023-04-02T18:11:21Z,4158913127,56,Right,4158913151,233,5,4158913129,347,,,,,,,,,,,,,,,,,aajft01g5yggw0is5fbfh3105,B. Nieuwkoop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527735055,9,1,1,0,54,ecj1gmc7pqcjo4sc9hvghj5u3,1,50.1,0,2023-04-02T17:16:38.273Z,2023-04-02T17:16:44Z,4158913607,213,1.9,4158913605,212,48.4,4158913601,140,33.7,4158913593,107,,4158913603,141,65.1,4158913595,56,Back,4158913609,1,,,,,f0ean6buvvp9l4rh1ayvnnill,R. Sykes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527735147,10,1,1,0,59,ecj1gmc7pqcjo4sc9hvghj5u3,0,33.2,66,2023-04-02T17:16:43.825Z,2023-04-02T17:16:48Z,4158914071,1,,4158914069,213,0.3,4158914063,140,76.9,4158914061,56,Left,4158914065,141,88.6,4158914059,157,,4158914067,212,48.4,,,,1i1xcco82x0ppbac6j5z59x49,S. Van der Heyden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527735143,6,49,1,1,4,2989v3kho9h5jaboe1nr7lx21,1,20.1,5.3,2023-04-02T17:16:48.458Z,2023-04-02T17:16:48Z,,,,,,,,,,,,,,,,,,,,,,,,,esvfsx8gxqw8h0codqz5xmnmc,M. Smets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527735159,7,1,1,1,5,2989v3kho9h5jaboe1nr7lx21,0,19.8,4,2023-04-02T17:16:49.202Z,2023-04-02T17:16:50Z,4158914133,140,23.7,4158914145,1,,4158914203,233,11,4158914139,212,4.1,4158914201,236,,4158914137,141,4.1,4158914129,157,,4158914131,56,Back,esvfsx8gxqw8h0codqz5xmnmc,M. Smets,4158914143,213,0.0,4158914207,286,,,,,,,,,,,,,,,,,,,,,,,,
2527735169,11,74,1,1,5,ecj1gmc7pqcjo4sc9hvghj5u3,1,77,92.1,2023-04-02T17:16:49.203Z,2023-04-02T18:11:14Z,4158914171,56,Left,4158914173,285,,4158914229,233,7,,,,,,,,,,,,,,,,ai5p5wgft6c09bjbldz9sfeac,S. Adingra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527735219,8,5,1,1,6,2989v3kho9h5jaboe1nr7lx21,1,23.2,-0.6,2023-04-02T17:16:50.203Z,2023-04-02T17:16:54Z,4158914399,347,,4158914447,233,12,4158914395,56,Back,,,,,,,,,,,,,,,,esvfsx8gxqw8h0codqz5xmnmc,M. Smets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527735185,12,5,1,1,6,ecj1gmc7pqcjo4sc9hvghj5u3,0,76.8,100.6,2023-04-02T17:16:50.203Z,2023-04-02T18:11:22Z,4158914241,56,Left,4158914491,233,8,4158914243,347,,,,,,,,,,,,,,,,,ai5p5wgft6c09bjbldz9sfeac,S. Adingra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527735535,9,1,1,1,22,2989v3kho9h5jaboe1nr7lx21,1,24,0,2023-04-02T17:17:06.124Z,2023-04-02T17:17:09Z,4158916015,56,Back,4158916017,140,36.5,4158916021,212,16.6,4158916023,213,0.7,4158916019,141,13.8,4158916013,107,,,,,,,,e5oet393vired282yco4i7gfd,D. Hashioka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527735553,10,1,1,1,25,2989v3kho9h5jaboe1nr7lx21,1,36.8,12.2,2023-04-02T17:17:09.322Z,2023-04-02T17:17:10Z,4158916093,141,2.9,4158916089,56,Back,4158916097,213,3.7,4158916091,140,26.4,4158916095,212,12.6,,,,,,,,,,9mmwn9yt1olhyr54j45e28xcl,G. Bruno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527735577,11,1,1,1,26,2989v3kho9h5jaboe1nr7lx21,0,26.4,2.9,2023-04-02T17:17:10.026Z,2023-04-02T17:17:11Z,4158916241,213,0.1,4158916233,56,Back,4158916237,141,6.2,4158916235,140,42.2,4158916239,212,16.7,,,,,,,,,,e5oet393vired282yco4i7gfd,D. Hashioka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527735589,13,49,1,1,27,ecj1gmc7pqcjo4sc9hvghj5u3,1,55.8,88,2023-04-02T17:17:11.681Z,2023-04-02T17:17:11Z,,,,,,,,,,,,,,,,,,,,,,,,,1i1xcco82x0ppbac6j5z59x49,S. Van der Heyden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527735613,14,1,1,1,27,ecj1gmc7pqcjo4sc9hvghj5u3,1,55.8,88,2023-04-02T17:17:11.897Z,2023-04-02T17:17:13Z,4158916399,141,93.9,4158916395,56,Left,4158916403,213,0.5,4158916401,212,8.4,4158916397,140,62.8,,,,,,,,,,1i1xcco82x0ppbac6j5z59x49,S. Van der Heyden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527735665,15,1,1,1,29,ecj1gmc7pqcjo4sc9hvghj5u3,1,62.8,93.9,2023-04-02T17:17:13.024Z,2023-04-02T17:17:15Z,4158916641,56,Left,4158916645,141,84.5,4158916647,212,7.2,4158916649,213,5.2,4158916643,140,65.9,,,,,,,,,,e44w6g1c1ojf854svzswpl0x5,L. Lapoussin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527735697,16,1,1,1,31,ecj1gmc7pqcjo4sc9hvghj5u3,0,65.6,86.2,2023-04-02T17:17:15.416Z,2023-04-02T17:17:17Z,4158916821,1,,4158916817,212,35.7,4158916813,140,95.6,4158916809,56,Center,4158916819,213,5.8,4158916815,141,61.4,,,,,,,6xam5bquregefbepxd9rwfdh,T. Teuma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527735705,12,52,1,1,33,2989v3kho9h5jaboe1nr7lx21,1,2.6,44.5,2023-04-02T17:17:17.307Z,2023-04-02T17:17:17Z,,,,,,,,,,,,,,,,,,,,,,,,,5q4wztjkk6nuwapm7qgey9w45,D. Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527735851,13,1,1,1,40,2989v3kho9h5jaboe1nr7lx21,1,13.5,48.1,2023-04-02T17:17:24.811Z,2023-04-02T17:17:27Z,4158917609,212,24.6,4158917603,140,24.2,4158917595,123,,4158917599,56,Back,4158917607,141,15.9,4158917611,213,5.2,,,,,,,5q4wztjkk6nuwapm7qgey9w45,D. Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527735881,14,1,1,1,43,2989v3kho9h5jaboe1nr7lx21,1,24.2,15,2023-04-02T17:17:27.091Z,2023-04-02T17:17:29Z,4158917739,140,13.9,4158917743,212,20.7,4158917745,213,2.1,4158917737,56,Back,4158917741,141,41.0,,,,,,,,,,esvfsx8gxqw8h0codqz5xmnmc,M. Smets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527735927,15,1,1,1,45,2989v3kho9h5jaboe1nr7lx21,0,14.5,40.1,2023-04-02T17:17:29.266Z,2023-04-02T17:17:32Z,4158917975,141,64.5,4158917969,157,,4158917971,56,Center,4158917977,212,52.0,4158917981,1,,4158917979,213,0.3,4158917973,140,61.4,,,,5q4wztjkk6nuwapm7qgey9w45,D. Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527735965,17,1,1,1,49,ecj1gmc7pqcjo4sc9hvghj5u3,0,32.7,38,2023-04-02T17:17:33.585Z,2023-04-02T17:17:34Z,4158918179,3,,4158918183,140,58.8,4158918189,213,5.9,4158918187,212,29.9,4158918181,56,Right,4158918185,141,20.3,,,,,,,f0ean6buvvp9l4rh1ayvnnill,R. Sykes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527736007,16,1,1,1,51,2989v3kho9h5jaboe1nr7lx21,0,45.7,70.6,2023-04-02T17:17:35.818Z,2023-04-02T18:04:02Z,4158918389,141,63.7,4158918395,213,6.1,4158918383,3,,4158918391,212,21.5,4158918385,56,Center,4158918387,140,65.7,,,,,,,12lkxylg8puzxow8ewpsd0b11,R. Bauer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527736065,18,1,1,1,54,ecj1gmc7pqcjo4sc9hvghj5u3,1,29.5,46.4,2023-04-02T17:17:38.904Z,2023-04-02T17:17:40Z,4158918701,56,Back,4158918705,141,59.7,4158918713,213,0.7,4158918709,212,14.8,4158918703,140,40.6,4158918695,3,,,,,,,,7bwjxz6bwt7h070dbv1l8woyy,I. Kandouss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527736073,19,61,1,1,56,ecj1gmc7pqcjo4sc9hvghj5u3,0,41.1,55.6,2023-04-02T17:17:40.792Z,2023-04-02T18:08:56Z,4158918739,56,Back,,,,,,,,,,,,,,,,,,,,,,e44w6g1c1ojf854svzswpl0x5,L. Lapoussin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527736077,17,1,1,1,56,2989v3kho9h5jaboe1nr7lx21,1,59.1,43.5,2023-04-02T17:17:40.793Z,2023-04-02T18:09:02Z,4158918751,56,Center,4159117129,141,52.8,4159117135,213,2.0,4159117131,212,7.1,4159117127,140,56.0,,,,,,,,,,9mmwn9yt1olhyr54j45e28xcl,G. Bruno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527736133,19,50,1,1,58,2989v3kho9h5jaboe1nr7lx21,1,49.5,52.9,2023-04-02T17:17:41.922Z,2023-04-02T18:04:19Z,4158918991,56,Back,4158919129,233,20,4158918993,286,,,,,,,,,,,,,,,,,e5oet393vired282yco4i7gfd,D. Hashioka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527736121,20,7,1,1,58,ecj1gmc7pqcjo4sc9hvghj5u3,1,50.5,47.1,2023-04-02T17:17:41.923Z,2023-04-02T17:17:45Z,4158918945,56,Center,4158918947,285,,4158919045,233,19,,,,,,,,,,,,,,,,e44w6g1c1ojf854svzswpl0x5,L. Lapoussin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527736129,21,49,1,1,59,ecj1gmc7pqcjo4sc9hvghj5u3,1,55.3,40.4,2023-04-02T17:17:42.920Z,2023-04-02T17:17:52Z,,,,,,,,,,,,,,,,,,,,,,,,,5j13tgvpwi7m3y6rjd8q08tt5,L. Amani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527736137,22,50,1,1,59,ecj1gmc7pqcjo4sc9hvghj5u3,1,54.6,39.8,2023-04-02T17:17:43.250Z,2023-04-02T17:17:45Z,4158919173,233,18,4158919001,286,,4158918999,56,Center,,,,,,,,,,,,,,,,5j13tgvpwi7m3y6rjd8q08tt5,L. Amani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527736125,18,7,1,1,59,2989v3kho9h5jaboe1nr7lx21,1,45.4,60.2,2023-04-02T17:17:43.251Z,2023-04-02T17:17:45Z,4158918973,56,Back,4158919097,233,22,4158918975,285,,,,,,,,,,,,,,,,,9rwn5wckqcb5inw1dhhmpj1t5,F. Boya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527736195,20,43,1,2,0,2989v3kho9h5jaboe1nr7lx21,1,0,0,2023-04-02T17:17:44.419Z,2023-04-02T18:04:35Z,4158919329,56,Back,4159102165,144,7,4158919331,285,0,,,,,,,,,,,,,,,,9rwn5wckqcb5inw1dhhmpj1t5,F. Boya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527736199,21,49,1,2,2,2989v3kho9h5jaboe1nr7lx21,1,41,61.1,2023-04-02T17:17:46.882Z,2023-04-02T18:05:04Z,,,,,,,,,,,,,,,,,,,,,,,,,7d57au4z5cuxc5k6tu6qgp94a,M. Konaté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527736247,22,1,1,2,4,2989v3kho9h5jaboe1nr7lx21,1,41.8,61.4,2023-04-02T17:17:48.218Z,2023-04-02T17:17:50Z,4158919649,213,2.1,4158919635,56,Back,4158919643,141,77.8,4158919645,212,12.9,4158919639,140,35.6,,,,,,,,,,7d57au4z5cuxc5k6tu6qgp94a,M. Konaté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527736289,23,1,1,2,6,2989v3kho9h5jaboe1nr7lx21,1,34.6,77.3,2023-04-02T17:17:49.914Z,2023-04-02T17:17:53Z,4158919823,140,36.9,4158919827,212,9.6,4158919829,213,5.0,4158919821,56,Back,4158919825,141,63.7,,,,,,,,,,12lkxylg8puzxow8ewpsd0b11,R. Bauer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527736295,24,43,1,2,9,2989v3kho9h5jaboe1nr7lx21,1,0,0,2023-04-02T17:17:53.234Z,2023-04-02T18:04:55Z,4159103373,144,49,,,,,,,,,,,,,,,,,,,,,,b24ytr3apnyp7z17c124tu1yi,D. Hayashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527736339,25,1,1,2,9,2989v3kho9h5jaboe1nr7lx21,1,37.3,62.7,2023-04-02T17:17:53.762Z,2023-04-02T18:04:58Z,4158920119,56,Back,4158920123,141,35.7,4158920127,213,4.3,4158920121,140,29.3,4158920125,212,20.2,,,,,,,,,,7d57au4z5cuxc5k6tu6qgp94a,M. Konaté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527736377,26,1,1,2,12,2989v3kho9h5jaboe1nr7lx21,1,28.9,37.6,2023-04-02T17:17:56.218Z,2023-04-02T17:18:00Z,4158920363,212,16.4,4158920355,140,28.6,4158920367,213,1.6,4158920351,56,Back,4158920359,141,61.7,,,,,,,,,,esvfsx8gxqw8h0codqz5xmnmc,M. Smets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527736405,27,1,1,2,16,2989v3kho9h5jaboe1nr7lx21,1,29,66.3,2023-04-02T17:18:00.074Z,2023-04-02T17:18:01Z,4158920487,140,37.1,4158920491,212,13.9,4158920485,56,Back,4158920493,213,0.9,4158920489,141,82.4,,,,,,,,,,5a2sf4o445ei5pqiinvmjmpcl,Jorge Teixeira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527736427,28,1,1,2,17,2989v3kho9h5jaboe1nr7lx21,0,37.7,83.9,2023-04-02T17:18:01.643Z,2023-04-02T17:18:03Z,4158920629,140,87.7,4158920633,212,55.7,4158920625,155,,4158920637,1,,4158920631,141,56.7,4158920627,56,Center,4158920635,213,5.9,,,,12lkxylg8puzxow8ewpsd0b11,R. Bauer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527736473,23,52,1,2,21,ecj1gmc7pqcjo4sc9hvghj5u3,1,9.4,48.1,2023-04-02T17:18:05.416Z,2023-04-02T17:18:05Z,,,,,,,,,,,,,,,,,,,,,,,,,a8kdcx3797ityilpw31jaj4r9,A. Moris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527736571,24,1,1,2,22,ecj1gmc7pqcjo4sc9hvghj5u3,1,9.4,48.1,2023-04-02T17:18:05.929Z,2023-04-02T17:18:12Z,4158921405,56,Back,4158921415,1,,4158921407,140,41.7,4158921411,212,37.5,4158921413,213,0.4,4158921409,141,71.5,4158921403,123,,,,,a8kdcx3797ityilpw31jaj4r9,A. Moris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527736589,25,43,1,2,27,ecj1gmc7pqcjo4sc9hvghj5u3,1,0,0,2023-04-02T17:18:11.783Z,2023-04-02T18:10:16Z,4158921505,141,90.9,4159120851,144,1,4158921501,56,Back,4158921507,212,12.5,4158921509,213,1.5,4158921503,140,42.4,,,,,,,6xam5bquregefbepxd9rwfdh,T. Teuma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527736623,26,1,1,2,29,ecj1gmc7pqcjo4sc9hvghj5u3,1,42.4,92.7,2023-04-02T17:18:13.855Z,2023-04-02T18:10:04Z,4158921667,56,Back,4158921673,212,13.6,4158921669,140,32.6,4158921671,141,79.6,4158921675,213,3.9,,,,,,,,,,e44w6g1c1ojf854svzswpl0x5,L. Lapoussin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527736635,27,1,1,2,32,ecj1gmc7pqcjo4sc9hvghj5u3,1,32.6,79.6,2023-04-02T17:18:16.024Z,2023-04-02T17:18:17Z,4158921737,141,50.1,4158921735,140,30.5,4158921733,56,Back,4158921741,213,4.6,4158921739,212,20.2,,,,,,,,,,1i1xcco82x0ppbac6j5z59x49,S. Van der Heyden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527736677,28,1,1,2,33,ecj1gmc7pqcjo4sc9hvghj5u3,1,30.5,50.1,2023-04-02T17:18:17.239Z,2023-04-02T17:18:21Z,4158921951,56,Back,4158921955,141,8.3,4158921957,212,34.3,4158921959,213,5.3,4158921961,1,,4158921953,140,48.7,,,,,,,7bwjxz6bwt7h070dbv1l8woyy,I. Kandouss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527736701,29,1,1,2,37,ecj1gmc7pqcjo4sc9hvghj5u3,1,58,8,2023-04-02T17:18:21.576Z,2023-04-02T17:18:25Z,4158922087,213,1.0,4158922085,212,13.4,4158922081,140,65.0,4158922083,141,24.4,4158922079,56,Center,,,,,,,,,,f0ean6buvvp9l4rh1ayvnnill,R. Sykes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527736715,30,1,1,2,41,ecj1gmc7pqcjo4sc9hvghj5u3,1,63.2,21.2,2023-04-02T17:18:25.055Z,2023-04-02T17:18:27Z,4158922179,213,2.9,4158922171,56,Back,4158922175,141,29.4,4158922173,140,44.0,4158922177,212,20.9,,,,,,,,,,a6cke0ad2pvuyahweuch772ay,V. Boniface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
