id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/9/value,qualifier/14/value,qualifier/12/value,qualifier/11/value,qualifier/15/value,assist,qualifier/17/value
2537909561,182,5,1,20,52,2989v3kho9h5jaboe1nr7lx21,1,-0.8,60,2023-04-23T11:51:09.030Z,2023-04-23T20:42:24Z,4213017891,56,Back,4213017893,346,,4213018107,233,200,,,,,,,,,,,,,,,,eakj3xa0pa88pajbvasbwqwdm,E. Bocat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537909599,200,5,1,20,52,7zibyotq1x1hq6pmgibhr0e6s,0,100.8,40,2023-04-23T11:51:09.030Z,2023-04-23T20:42:24Z,4213018073,56,Center,4213018075,346,,4213018123,233,182,,,,,,,,,,,,,,,,70h2g33o2w7f32dtx76wji99m,G. Ávila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537909983,183,1,1,21,15,2989v3kho9h5jaboe1nr7lx21,1,4.6,52,2023-04-23T11:51:32.197Z,2023-04-24T08:16:23Z,4213020069,140,10.3,4213020075,213,1.2,4213020073,212,16.9,4213020067,56,Back,4213020071,141,75.3,4213020065,124,,4213020079,237,,,,,5q4wztjkk6nuwapm7qgey9w45,D. Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537909989,184,1,1,21,17,2989v3kho9h5jaboe1nr7lx21,1,15.1,78,2023-04-23T11:51:33.931Z,2023-04-24T08:16:23Z,4213020111,56,Back,4213020117,212,15.5,4213020119,213,0.7,4213020115,141,92.6,4215672043,178,,4213020113,140,26.4,,,,,,,12lkxylg8puzxow8ewpsd0b11,R. Bauer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537910033,185,1,1,21,20,2989v3kho9h5jaboe1nr7lx21,1,27.8,95.4,2023-04-23T11:51:37.068Z,2023-04-24T08:16:22Z,4213020353,213,4.4,4213020345,56,Back,4213020349,141,76.4,4215672135,178,,4213020347,140,24.3,4213020351,212,13.4,,,,,,,eakj3xa0pa88pajbvasbwqwdm,E. Bocat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537910045,186,1,1,21,24,2989v3kho9h5jaboe1nr7lx21,0,35.6,72.9,2023-04-23T11:51:40.942Z,2023-04-24T08:16:21Z,4215672255,178,,4213020443,140,68.0,4213020439,155,,4213020445,141,91.5,4213020449,213,0.4,4213020441,56,Left,4213020451,1,,4213020447,212,36.3,12lkxylg8puzxow8ewpsd0b11,R. Bauer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537910079,201,8,1,21,25,7zibyotq1x1hq6pmgibhr0e6s,1,36.4,15.5,2023-04-23T11:51:42.662Z,2023-04-24T08:16:21Z,4213020633,15,,4215204765,385,,4215673443,178,,4213020611,56,Back,,,,,,,,,,,,,cjf412x9sg56vos0jkj85k3ys,M. Keita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537910095,187,1,1,21,29,2989v3kho9h5jaboe1nr7lx21,1,50.1,96.5,2023-04-23T11:51:46.061Z,2023-04-24T08:16:21Z,4215673589,178,,4213020699,213,3.6,4213020697,212,22.7,4213020691,56,Back,4213020693,140,30.6,4213020695,141,82.0,,,,,,,eakj3xa0pa88pajbvasbwqwdm,E. Bocat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537910133,188,1,1,21,31,2989v3kho9h5jaboe1nr7lx21,1,33.1,86.6,2023-04-23T11:51:48.613Z,2023-04-24T08:16:20Z,4213020885,213,3.9,4213020877,56,Back,4213020879,140,12.5,4213020883,212,30.4,4215673665,178,,4213020881,141,55.2,,,,,,,12lkxylg8puzxow8ewpsd0b11,R. Bauer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537910173,189,1,1,21,35,2989v3kho9h5jaboe1nr7lx21,1,13.7,56.3,2023-04-23T11:51:52.109Z,2023-04-24T08:16:19Z,4213021121,212,39.7,4213021113,155,,4213021115,56,Back,4213021119,141,9.8,4213021125,1,,4215673763,178,,4213021123,213,5.4,4213021117,140,36.6,5q4wztjkk6nuwapm7qgey9w45,D. Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537910211,190,1,1,21,40,2989v3kho9h5jaboe1nr7lx21,1,38.2,19.9,2023-04-23T11:51:57.453Z,2023-04-24T08:16:17Z,4213021277,56,Back,4213021285,213,5.3,4213021279,140,44.4,4213021283,212,11.9,4213021281,141,5.2,4215674051,178,,,,,,,,9qafk5ke1yzqggkcmf1zqevp,W. Janssens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537910239,191,1,1,21,43,2989v3kho9h5jaboe1nr7lx21,1,43,6.5,2023-04-23T11:51:59.821Z,2023-04-24T08:16:17Z,4213021421,141,12.5,4213021419,140,23.2,4213021425,213,2.9,4213021423,212,21.2,4215674143,178,,4213021417,56,Back,,,,,,,4rwvkp9xlyv314ceglbauou6t,S. Okazaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537910273,192,1,1,21,45,2989v3kho9h5jaboe1nr7lx21,1,21.3,11.7,2023-04-23T11:52:02.688Z,2023-04-24T08:16:16Z,4213021611,212,27.7,4213021607,140,4.3,4213021609,141,42.8,4215674223,178,,4213021605,56,Back,4213021613,213,2.3,,,,,,,esvfsx8gxqw8h0codqz5xmnmc,M. Smets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537910289,193,1,1,21,49,2989v3kho9h5jaboe1nr7lx21,1,5.4,41.6,2023-04-23T11:52:05.928Z,2023-04-24T08:16:15Z,4213021685,140,18.8,4213021683,56,Back,4215674325,178,,4213021687,141,45.5,4213021691,213,0.2,4213021689,212,14.3,,,,,,,5q4wztjkk6nuwapm7qgey9w45,D. Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537910325,194,1,1,21,50,2989v3kho9h5jaboe1nr7lx21,1,19,46.1,2023-04-23T11:52:07.313Z,2023-04-24T08:16:15Z,4213021863,56,Back,4213021871,213,3.1,4213021865,140,7.3,4215674447,178,,4213021869,212,12.3,4213021867,141,46.7,,,,,,,4fc3xit5tx2o583prbwhkq8d1,T. Leistner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537910381,195,1,1,21,53,2989v3kho9h5jaboe1nr7lx21,1,8,50.1,2023-04-23T11:52:09.968Z,2023-04-24T08:16:14Z,4213022181,212,22.0,4213022175,56,Back,4213022179,141,19.4,4213022183,213,5.0,4213022177,140,14.7,4215674553,178,,,,,,,,5q4wztjkk6nuwapm7qgey9w45,D. Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537910443,196,1,1,21,55,2989v3kho9h5jaboe1nr7lx21,1,14.7,18.6,2023-04-23T11:52:12.455Z,2023-04-24T08:16:13Z,4215674649,178,,4213022471,140,33.3,4213022477,213,0.2,4213022475,212,20.0,4213022469,56,Back,4213022473,141,24.8,,,,,,,esvfsx8gxqw8h0codqz5xmnmc,M. Smets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538323587,821,1,1,21,57,2989v3kho9h5jaboe1nr7lx21,1,27.7,24.7,2023-04-23T11:52:14.105Z,2023-04-24T08:16:13Z,4215208533,56,Back,4215208541,213,3.9,4215208535,140,19.5,4215208539,212,11.6,4215208537,141,13.3,4215674747,178,,,,,,,,bc5vmdnoyshdi5hcgu8dgqxyi,R. Reitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538323779,822,1,1,21,59,2989v3kho9h5jaboe1nr7lx21,1,21.1,13.1,2023-04-23T11:52:15.913Z,2023-04-24T08:16:12Z,4215209575,141,11.5,4215209573,140,37.4,4215209571,56,Back,4215209577,212,17.1,4215209579,213,6.2,4215674929,178,,,,,,,,esvfsx8gxqw8h0codqz5xmnmc,M. Smets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537910449,197,50,1,22,1,2989v3kho9h5jaboe1nr7lx21,1,33.3,7.8,2023-04-23T11:52:18.607Z,2023-04-24T07:59:07Z,4213022501,56,Back,4213022563,233,202,4216777917,285,,,,,,,,,,,,,,,,,4rwvkp9xlyv314ceglbauou6t,S. Okazaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537910453,202,7,1,22,2,7zibyotq1x1hq6pmgibhr0e6s,0,66.7,92.2,2023-04-23T11:52:18.937Z,2023-04-24T07:59:07Z,4213022549,233,197,4213022525,56,Left,4215675443,178,,4215209803,383,,4216777921,286,,,,,,,,,,,cl2mi40x3gjsan1iifpbwec4p,A. Muja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537910465,198,50,1,22,3,2989v3kho9h5jaboe1nr7lx21,1,35.9,12.5,2023-04-23T11:52:19.839Z,2023-04-24T08:16:11Z,4213022585,286,,4213043689,233,244,4213022583,56,Back,,,,,,,,,,,,,,,,bc5vmdnoyshdi5hcgu8dgqxyi,R. Reitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537913337,244,7,1,22,3,7zibyotq1x1hq6pmgibhr0e6s,1,64.1,87.5,2023-04-23T11:52:20.336Z,2023-04-24T08:16:11Z,4215676277,178,,4213043673,285,,4213043671,56,Left,4213043679,233,198,4215210301,383,,,,,,,,,,,9tgbdheyuooa8cfz06l577end,C. Stengs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537910505,203,1,1,22,4,7zibyotq1x1hq6pmgibhr0e6s,1,64.4,94.3,2023-04-23T11:52:20.939Z,2023-04-24T08:16:10Z,4213022755,213,5.1,4213022753,212,12.7,4213022747,56,Center,4213022751,141,76.9,4215676673,178,,4213022749,140,68.8,,,,,,,cl2mi40x3gjsan1iifpbwec4p,A. Muja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537910509,204,49,1,22,5,7zibyotq1x1hq6pmgibhr0e6s,1,67.6,83.4,2023-04-23T11:52:22.214Z,2023-04-24T08:16:10Z,,,,,,,,,,,,,,,,,,,,,,,,,9tgbdheyuooa8cfz06l577end,C. Stengs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537910587,205,1,1,22,9,7zibyotq1x1hq6pmgibhr0e6s,1,81.5,57.8,2023-04-23T11:52:26.026Z,2023-04-24T08:16:07Z,4213023201,212,12.7,4213023197,140,86.1,4213023199,141,40.6,4213024243,154,,4213023205,213,5.1,4213024241,210,15,4213023195,56,Center,4215677585,178,,9tgbdheyuooa8cfz06l577end,C. Stengs,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
2537910593,206,15,1,22,10,7zibyotq1x1hq6pmgibhr0e6s,1,83.8,34.5,2023-04-23T11:52:27.190Z,2023-04-24T08:16:07Z,4213024249,154,,4213024259,328,,4213024257,103,17.1,4213024251,55,205,4213024293,233,199,4213024247,29,,4215677951,178,,4216702321,63,,1rqpbl0ivf8qwdvi6gqpgxz9x,G. Kerk,4213023225,56,Center,4213024261,146,4213023429,20,,,4213024255,102,4213024245,78,4213023221,22,,4213024265,147,,,,,,,,94.1,48.3,,51.2,,,
2537910581,199,10,1,22,10,2989v3kho9h5jaboe1nr7lx21,1,5.6,54.7,2023-04-23T11:52:27.737Z,2023-04-24T08:16:06Z,4213023159,56,Back,4213023157,182,,4213023153,173,,4213023781,233,206,4213023155,178,,4215211239,377,,,,,,,,5q4wztjkk6nuwapm7qgey9w45,D. Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537910599,200,52,1,22,11,2989v3kho9h5jaboe1nr7lx21,1,5.5,55,2023-04-23T11:52:27.991Z,2023-04-24T08:16:06Z,4215678235,178,,4215211319,377,,,,,,,,,,,,,,,,,,,,5q4wztjkk6nuwapm7qgey9w45,D. Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537910785,201,1,1,22,24,2989v3kho9h5jaboe1nr7lx21,1,12.8,48.8,2023-04-23T11:52:41.725Z,2023-04-24T08:16:06Z,4213024303,141,29.1,4213024297,199,,4213024299,56,Back,4213024305,212,31.2,4213024663,189,,4213024307,213,5.8,4213024301,140,39.6,,,,5q4wztjkk6nuwapm7qgey9w45,D. Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538325223,823,1,1,22,26,2989v3kho9h5jaboe1nr7lx21,0,41.2,25.9,2023-04-23T11:52:43.022Z,2023-04-24T08:16:05Z,4215217289,213,1.6,4215217287,212,12.2,4215217281,56,Back,4215217283,140,40.8,4215678815,178,,4215217285,141,43.8,4215217855,189,,,,,9mmwn9yt1olhyr54j45e28xcl,G. Bruno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537910875,207,8,1,22,27,7zibyotq1x1hq6pmgibhr0e6s,1,60.6,57.1,2023-04-23T11:52:43.808Z,2023-04-24T08:16:05Z,4213185555,56,Center,4215678933,178,,4215218921,383,,,,,,,,,,,,,,,,,9tgbdheyuooa8cfz06l577end,C. Stengs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537910811,202,49,1,22,28,2989v3kho9h5jaboe1nr7lx21,1,50.6,56.1,2023-04-23T11:52:44.807Z,2023-04-24T08:16:04Z,,,,,,,,,,,,,,,,,,,,,,,,,7d57au4z5cuxc5k6tu6qgp94a,M. Konaté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537910853,203,1,1,22,30,2989v3kho9h5jaboe1nr7lx21,1,61.3,64.7,2023-04-23T11:52:47.094Z,2023-04-24T08:16:04Z,4213024651,141,89.9,4213024647,56,Left,4213024649,140,80.4,4213024655,213,0.7,4215679271,178,,4213024653,212,26.4,,,,,,,7d57au4z5cuxc5k6tu6qgp94a,M. Konaté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537910887,204,1,1,22,37,2989v3kho9h5jaboe1nr7lx21,0,89.2,78.8,2023-04-23T11:52:54.016Z,2023-04-24T07:45:19Z,4213024845,212,11.9,4213024839,56,Center,4213024843,141,61.4,4213024847,213,4.8,4213024841,140,90.0,4215679419,178,,,,,,,,eakj3xa0pa88pajbvasbwqwdm,E. Bocat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537910907,209,8,1,22,37,7zibyotq1x1hq6pmgibhr0e6s,1,9,34.4,2023-04-23T11:52:54.422Z,2023-04-24T08:16:03Z,4215679819,178,,4213024963,56,Back,4215220175,385,,,,,,,,,,,,,,,,,cjf412x9sg56vos0jkj85k3ys,M. Keita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537910911,210,12,1,22,38,7zibyotq1x1hq6pmgibhr0e6s,1,11.1,27.7,2023-04-23T11:52:55.019Z,2023-04-24T08:16:02Z,4213187723,141,40.8,4215680297,388,,4213187719,56,Back,4213187725,212,10.1,4213187891,15,,4213187727,213,1.1,4213187721,140,15.7,,,,cyh16toqa9wxmxepg635ecgve,J. Bataille,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537910927,211,12,1,22,39,7zibyotq1x1hq6pmgibhr0e6s,1,16.3,39.4,2023-04-23T11:52:56.430Z,2023-04-24T08:16:02Z,4215680711,178,,4213189457,140,47.3,4213189459,141,42.9,4213189463,213,0.1,4213189461,212,32.6,4213189455,56,Back,,,,,,,a7ip51ik4rkqcvgdsh64ln09g,A. Vermeeren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537910935,205,61,1,22,42,2989v3kho9h5jaboe1nr7lx21,0,55.9,50,2023-04-23T11:52:59.311Z,2023-04-24T08:16:02Z,4213025151,56,Center,4215680885,178,,,,,,,,,,,,,,,,,,,,esvfsx8gxqw8h0codqz5xmnmc,M. Smets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538572707,1264,67,1,22,43,7zibyotq1x1hq6pmgibhr0e6s,1,32.9,40,2023-04-23T11:53:00.648Z,2023-04-24T08:16:01Z,4216556005,233,1216,,,,,,,,,,,,,,,,,,,,,,9tgbdheyuooa8cfz06l577end,C. Stengs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538572705,1216,67,1,22,43,2989v3kho9h5jaboe1nr7lx21,0,67.1,60,2023-04-23T11:53:00.649Z,2023-04-24T08:16:01Z,4216556009,233,1264,,,,,,,,,,,,,,,,,,,,,,bc5vmdnoyshdi5hcgu8dgqxyi,R. Reitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537910975,212,1,1,22,44,7zibyotq1x1hq6pmgibhr0e6s,1,34.6,40,2023-04-23T11:53:00.890Z,2023-04-24T08:16:01Z,4213025349,140,31.5,4213025351,141,57.8,4213025347,56,Back,4213025353,212,12.5,4213025355,213,1.8,4215681323,178,,,,,,,,9tgbdheyuooa8cfz06l577end,C. Stengs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537910967,206,43,1,22,44,2989v3kho9h5jaboe1nr7lx21,1,0,0,2023-04-23T11:53:01.209Z,2023-04-23T12:31:18Z,4213025305,56,Center,4213223055,144,61,,,,,,,,,,,,,,,,,,,bc5vmdnoyshdi5hcgu8dgqxyi,R. Reitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537910979,213,49,1,22,44,7zibyotq1x1hq6pmgibhr0e6s,1,35.9,45.9,2023-04-23T11:53:01.567Z,2023-04-24T08:16:00Z,,,,,,,,,,,,,,,,,,,,,,,,,a7ip51ik4rkqcvgdsh64ln09g,A. Vermeeren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537911055,214,1,1,22,45,7zibyotq1x1hq6pmgibhr0e6s,1,36.3,46.4,2023-04-23T11:53:02.264Z,2023-04-24T08:16:00Z,4213025767,141,80.0,4215681625,178,,4213025769,212,30.3,4213025765,140,55.3,4213025771,213,0.9,4213025759,56,Left,,,,,,,a7ip51ik4rkqcvgdsh64ln09g,A. Vermeeren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537911075,215,1,1,22,51,7zibyotq1x1hq6pmgibhr0e6s,0,80,74,2023-04-23T11:53:08.742Z,2023-04-24T08:15:58Z,4215222459,224,,4213025879,213,5.2,4215681889,178,,4213025871,56,Center,4213025877,212,17.1,4213025867,2,,4213025873,140,87.2,4213025869,155,,cl2mi40x3gjsan1iifpbwec4p,A. Muja,4213025875,141,51.5,4215222461,72,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537911087,207,12,1,22,53,2989v3kho9h5jaboe1nr7lx21,1,13.5,50.2,2023-04-23T11:53:09.821Z,2023-04-24T08:15:58Z,4213025953,15,,4213025939,56,Back,4213025943,141,41.3,4213025941,140,22.0,4213025947,213,5.7,4213025945,212,10.8,4215682141,178,,,,,12lkxylg8puzxow8ewpsd0b11,R. Bauer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537911099,208,49,1,22,55,2989v3kho9h5jaboe1nr7lx21,1,20.4,38.5,2023-04-23T11:53:11.903Z,2023-04-24T08:15:58Z,,,,,,,,,,,,,,,,,,,,,,,,,9qafk5ke1yzqggkcmf1zqevp,W. Janssens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537911133,209,1,1,22,55,2989v3kho9h5jaboe1nr7lx21,1,20.7,39,2023-04-23T11:53:11.976Z,2023-04-24T08:15:57Z,4213026197,141,93.9,4213026201,213,1.6,4213026199,212,37.4,4215682807,178,,4213026195,140,19.2,4213026203,1,,4213026193,56,Back,,,,9qafk5ke1yzqggkcmf1zqevp,W. Janssens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537911167,210,1,1,23,0,2989v3kho9h5jaboe1nr7lx21,1,18.1,97,2023-04-23T11:53:17.640Z,2023-04-24T08:15:57Z,4213026421,140,5.3,4213026419,56,Back,4213026427,213,3.8,4213026425,212,17.1,4215683271,178,,4213026423,141,81.5,,,,,,,eakj3xa0pa88pajbvasbwqwdm,E. Bocat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537911199,211,1,1,23,4,2989v3kho9h5jaboe1nr7lx21,1,6.5,81.6,2023-04-23T11:53:21.464Z,2023-04-24T08:15:56Z,4215683457,178,,4213026603,213,4.5,4213026595,56,Back,4213026599,141,54.6,4213026597,140,2.4,4213026601,212,18.9,,,,,,,12lkxylg8puzxow8ewpsd0b11,R. Bauer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537911243,212,1,1,23,7,2989v3kho9h5jaboe1nr7lx21,0,2.1,52.2,2023-04-23T11:53:24.386Z,2023-04-24T08:15:55Z,4213026813,212,51.3,4213026803,155,,4213026815,213,5.5,4213026809,140,36.4,4213026811,141,0.0,4213026807,56,Back,4213026817,1,,4215683773,178,,5q4wztjkk6nuwapm7qgey9w45,D. Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537911245,213,5,1,23,12,2989v3kho9h5jaboe1nr7lx21,0,41.2,-1.3,2023-04-23T11:53:29.753Z,2023-04-23T20:46:47Z,4213026823,56,Back,4213027545,233,216,4213026825,347,,,,,,,,,,,,,,,,,5q4wztjkk6nuwapm7qgey9w45,D. Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537911377,216,5,1,23,12,7zibyotq1x1hq6pmgibhr0e6s,1,58.8,101.3,2023-04-23T11:53:29.753Z,2023-04-23T20:46:48Z,4213027491,56,Left,4213027493,347,,4213027507,233,213,,,,,,,,,,,,,,,,cl2mi40x3gjsan1iifpbwec4p,A. Muja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537911409,217,1,1,23,18,7zibyotq1x1hq6pmgibhr0e6s,1,44.7,100,2023-04-23T11:53:35.136Z,2023-04-24T08:15:55Z,4213027629,1,,4213027621,140,32.4,4213027627,213,4.1,4213027617,107,,4213027623,141,73.8,4213027619,56,Back,4213027625,212,22.7,,,,70h2g33o2w7f32dtx76wji99m,G. Ávila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537911425,218,1,1,23,22,7zibyotq1x1hq6pmgibhr0e6s,1,34,66.4,2023-04-23T11:53:38.847Z,2023-04-24T08:15:54Z,4213027721,141,53.9,4215686933,178,,4213027725,213,5.7,4213027719,140,45.4,4213027717,56,Back,4213027723,212,14.7,,,,,,,ecwzzrkn1snbua5yu4gehxm2,W. Pacho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537911439,219,1,1,23,25,7zibyotq1x1hq6pmgibhr0e6s,1,45.1,47.6,2023-04-23T11:53:42.713Z,2023-04-24T08:15:53Z,4213027781,213,3.8,4213027775,140,30.4,4213027773,56,Back,4213027777,141,30.9,4213027779,212,19.2,4215687137,178,,,,,,,,cjf412x9sg56vos0jkj85k3ys,M. Keita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537911465,220,1,1,23,27,7zibyotq1x1hq6pmgibhr0e6s,1,35.1,29.1,2023-04-23T11:53:44.430Z,2023-04-24T08:15:53Z,4213027955,141,10.7,4213027953,140,39.4,4213027957,212,13.3,4215687215,178,,4213027951,56,Back,4213027959,213,5.1,,,,,,,9tc6mprxpu2rc5ptlp5ljw7h1,T. Alderweireld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537911477,221,1,1,23,29,7zibyotq1x1hq6pmgibhr0e6s,1,42.8,9,2023-04-23T11:53:46.672Z,2023-04-24T08:15:52Z,4213028029,212,21.9,4213028031,213,2.2,4213028027,141,35.5,4215687365,178,,4213028023,56,Back,4213028025,140,30.9,,,,,,,cyh16toqa9wxmxepg635ecgve,J. Bataille,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537911507,222,1,1,23,32,7zibyotq1x1hq6pmgibhr0e6s,1,34.7,26.9,2023-04-23T11:53:48.912Z,2023-04-24T08:15:51Z,4215687479,178,,4213028175,140,34.1,4213028181,213,1.6,4213028177,141,63.4,4213028179,212,24.8,4213028173,56,Back,,,,,,,9tc6mprxpu2rc5ptlp5ljw7h1,T. Alderweireld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537911563,223,1,1,23,34,7zibyotq1x1hq6pmgibhr0e6s,1,36.4,51.8,2023-04-23T11:53:51.170Z,2023-04-24T08:15:51Z,4213028527,213,1.4,4213028525,212,23.8,4213028519,56,Back,4213028521,140,39.4,4213028523,141,86.5,4215687599,178,,,,,,,,ecwzzrkn1snbua5yu4gehxm2,W. Pacho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537911589,224,1,1,23,39,7zibyotq1x1hq6pmgibhr0e6s,1,45.2,73.5,2023-04-23T11:53:56.239Z,2023-04-24T08:15:49Z,4215687681,178,,4213028661,141,61.7,4213028663,212,11.8,4213028659,140,37.0,4213028657,56,Back,4213028665,213,3.9,,,,,,,70h2g33o2w7f32dtx76wji99m,G. Ávila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537911669,225,1,1,23,41,7zibyotq1x1hq6pmgibhr0e6s,1,38.7,54,2023-04-23T11:53:58.576Z,2023-04-24T08:15:48Z,4213029077,213,5.0,4215687771,178,,4213029071,140,45.1,4213029069,56,Back,4213029075,212,26.0,4213029073,141,17.0,,,,,,,ecwzzrkn1snbua5yu4gehxm2,W. Pacho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537911739,226,1,1,23,46,7zibyotq1x1hq6pmgibhr0e6s,1,49.4,15.3,2023-04-23T11:54:03.234Z,2023-04-24T08:15:47Z,4213029393,212,22.9,4213029395,213,2.4,4213029389,140,33.4,4213029391,141,38.2,4215687887,178,,4213029387,56,Back,,,,,,,cyh16toqa9wxmxepg635ecgve,J. Bataille,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537911783,227,1,1,23,50,7zibyotq1x1hq6pmgibhr0e6s,1,34.5,39.9,2023-04-23T11:54:07.758Z,2023-04-24T08:15:45Z,4215687985,178,,4213029619,141,67.2,4213029625,213,1.7,4213029623,212,18.6,4213029613,56,Back,4213029615,140,33.0,,,,,,,9tc6mprxpu2rc5ptlp5ljw7h1,T. Alderweireld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537911855,228,1,1,23,53,7zibyotq1x1hq6pmgibhr0e6s,1,32.1,63.3,2023-04-23T11:54:10.193Z,2023-04-24T08:15:45Z,4213029985,213,1.4,4213029977,56,Back,4213029983,212,18.4,4213029979,140,35.1,4215688185,178,,4213029981,141,89.9,,,,,,,ecwzzrkn1snbua5yu4gehxm2,W. Pacho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
