id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/11/value,qualifier/10/value,qualifier/12/value,qualifier/9/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/13/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2475654273,9,1,1,0,15,bw9wm8pqfzcchumhiwdt2w15c,1,4.3,80,2022-10-22T16:16:06.109Z,2022-10-23T07:07:16Z,3863396147,140,14.6,3863396153,213,0.8,3865212577,178,,3863396145,56,Back,3863396149,141,95.1,3863396151,212,14.9,,,,,,,4juerzftkeiuzctoiei6dmtp1,F. Ricca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475654297,10,1,1,0,18,bw9wm8pqfzcchumhiwdt2w15c,0,15.7,96.5,2022-10-22T16:16:08.764Z,2022-10-23T07:07:16Z,3863396267,56,Left,3863396277,1,,3863396273,212,40.4,3863396269,140,53.6,3863396265,155,,3863396275,213,6.1,3863396271,141,85.9,3865212631,178,,9fvwcsajeousbo5o0e84cj2sp,H. Mendyl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475654367,3,1,1,0,19,2989v3kho9h5jaboe1nr7lx21,1,47.7,15.4,2022-10-22T16:16:10.581Z,2022-10-23T07:07:15Z,3863396679,56,Center,3863396687,213,1.0,3863396683,141,53.3,3865212689,178,,3863396685,212,31.6,3863396681,140,65.1,3863396677,3,,,,,4fc3xit5tx2o583prbwhkq8d1,T. Leistner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475654369,4,49,1,0,23,2989v3kho9h5jaboe1nr7lx21,1,69.8,40.6,2022-10-22T16:16:13.770Z,2022-10-23T07:07:15Z,,,,,,,,,,,,,,,,,,,,,,,,,77487qauk9fkzlesgze21odsl,S. Kagawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475654383,5,1,1,0,23,2989v3kho9h5jaboe1nr7lx21,1,69.8,40.7,2022-10-22T16:16:13.819Z,2022-10-23T07:07:15Z,3863396757,56,Center,3863396763,212,6.2,3865212843,178,,3863396761,141,45.8,3863396765,213,2.5,3863396759,140,64.9,,,,,,,77487qauk9fkzlesgze21odsl,S. Kagawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475654385,6,61,1,0,24,2989v3kho9h5jaboe1nr7lx21,0,72.6,35.8,2022-10-22T16:16:14.643Z,2022-10-23T07:07:14Z,3865212957,178,,3863396769,56,Center,,,,,,,,,,,,,,,,,,,4rwvkp9xlyv314ceglbauou6t,S. Okazaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475654393,11,61,1,0,25,bw9wm8pqfzcchumhiwdt2w15c,1,32.2,59.2,2022-10-22T16:16:15.948Z,2022-10-23T07:07:14Z,3863396803,56,Back,3865213091,178,,,,,,,,,,,,,,,,,,,,f3e9qk9oz4feldhgetdpcd0ph,M. Maertens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475654411,12,49,1,0,27,bw9wm8pqfzcchumhiwdt2w15c,1,31.8,54.3,2022-10-22T16:16:17.703Z,2022-10-23T07:07:13Z,,,,,,,,,,,,,,,,,,,,,,,,,91qd93lqgpe700ps0b6a7ntn9,K. Malinov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475654419,13,2,1,0,28,bw9wm8pqfzcchumhiwdt2w15c,1,35.4,52.5,2022-10-22T16:16:18.771Z,2022-10-23T07:07:13Z,3865213337,178,,3863397707,7,cinzr4hnryu433l6z40j5x49h,3863396901,140,62.0,3863396905,141,31.8,3863396899,56,Center,,,,,,,,,,91qd93lqgpe700ps0b6a7ntn9,K. Malinov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475654477,9,55,1,0,28,2989v3kho9h5jaboe1nr7lx21,1,48.8,54.1,2022-10-22T16:16:18.772Z,2022-10-23T07:07:12Z,,,,,,,,,,,,,,,,,,,,,,,,,3krglbuxncb1fvl3p1sezhoq2,A. Al-Dakhil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475654441,7,43,1,0,30,2989v3kho9h5jaboe1nr7lx21,1,0,0,2022-10-22T16:16:21.181Z,2022-10-22T16:16:39Z,3863396997,140,37.6,3863397003,213,5.4,3863398141,144,1,3863396993,3,0,3863396999,141,67.3,3863396995,56,Back,3863397001,212,5.2,,,,3krglbuxncb1fvl3p1sezhoq2,A. Al-Dakhil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475654445,8,43,1,0,32,2989v3kho9h5jaboe1nr7lx21,1,0,0,2022-10-22T16:16:22.717Z,2022-10-22T16:16:33Z,3863397793,144,49,,,,,,,,,,,,,,,,,,,,,,4fc3xit5tx2o583prbwhkq8d1,T. Leistner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475654553,10,1,1,0,34,2989v3kho9h5jaboe1nr7lx21,0,49.1,58.8,2022-10-22T16:16:25.578Z,2022-10-23T07:07:12Z,3863397513,213,6.2,3863397505,56,Center,3863397501,155,,3863397509,141,56.0,3863397515,1,,3863397511,212,37.3,3863397499,5,,3863397503,241,,4fc3xit5tx2o583prbwhkq8d1,T. Leistner,3863397507,140,84.6,3865213469,178,,,,,,,,,,,,,,,,,,,,,,,,,,
2475654611,14,52,1,0,38,bw9wm8pqfzcchumhiwdt2w15c,1,17,52,2022-10-22T16:16:29.013Z,2022-10-23T07:07:12Z,3865213529,178,,3864223153,376,,,,,,,,,,,,,,,,,,,,49vbniwasp2kyt27jw0cv6m6t,V. Cojocaru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475654633,15,1,1,0,40,bw9wm8pqfzcchumhiwdt2w15c,1,16.1,49.6,2022-10-22T16:16:31.402Z,2022-10-23T07:07:11Z,3863397889,141,31.0,3863397885,56,Back,3863397893,213,5.4,3865213559,178,,3863397887,140,26.2,3863397891,212,16.5,3863397883,123,,,,,49vbniwasp2kyt27jw0cv6m6t,V. Cojocaru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475654645,16,1,1,0,43,bw9wm8pqfzcchumhiwdt2w15c,1,20,33.6,2022-10-22T16:16:34.436Z,2022-10-23T07:07:11Z,3863397937,56,Back,3863397943,212,16.7,3863397945,213,0.1,3863397941,141,35.1,3863397939,140,35.9,3865213597,178,,,,,,,,1abf0y93zbw1sw183nblqoicp,E. Pletinckx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475654665,17,1,1,0,44,bw9wm8pqfzcchumhiwdt2w15c,1,30,35.3,2022-10-22T16:16:35.429Z,2022-10-23T07:07:10Z,3865213641,178,,3863398021,212,7.2,3863398015,56,Back,3863398019,141,30.0,3863398017,140,24.1,3863398023,213,3.7,,,,,,,91qd93lqgpe700ps0b6a7ntn9,K. Malinov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475654713,18,1,1,0,46,bw9wm8pqfzcchumhiwdt2w15c,1,19.1,35.6,2022-10-22T16:16:37.365Z,2022-10-23T07:07:09Z,3863398203,213,1.6,3863398197,140,17.7,3865213663,178,,3863398199,141,64.0,3863398195,56,Back,3863398201,212,19.4,,,,,,,1abf0y93zbw1sw183nblqoicp,E. Pletinckx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475654763,19,1,1,0,49,bw9wm8pqfzcchumhiwdt2w15c,1,21.3,66.3,2022-10-22T16:16:40.060Z,2022-10-23T07:07:09Z,3863398401,141,72.3,3863398397,56,Back,3863398399,140,35.9,3863398407,213,0.3,3865213683,178,,3863398403,212,15.9,,,,,,,4juerzftkeiuzctoiei6dmtp1,F. Ricca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475654819,20,1,1,0,51,bw9wm8pqfzcchumhiwdt2w15c,1,34.5,75.6,2022-10-22T16:16:42.394Z,2022-10-23T07:07:08Z,3865213707,178,,3863398689,212,19.0,3863398685,140,47.5,3863398683,56,Back,3863398691,213,0.8,3863398687,141,95.0,,,,,,,73z9v9oz73hlmnswrzp860yj9,C. De Norre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475654829,21,1,1,0,56,bw9wm8pqfzcchumhiwdt2w15c,0,46.9,88.1,2022-10-22T16:16:47.475Z,2022-10-23T07:07:06Z,3863398743,56,Center,3863398747,141,65.2,3863398751,213,5.6,3863398749,212,25.2,3865213761,178,,3863398745,140,65.8,,,,,,,2vmpkyku0hwv0zdbbzunt2xux,S. Kiyine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475654839,11,1,1,0,58,2989v3kho9h5jaboe1nr7lx21,1,33.5,34.5,2022-10-22T16:16:48.594Z,2022-10-23T07:07:06Z,3863398797,56,Back,3864224343,212,7.9,3864224345,213,5.5,3864224341,141,26.0,3864224339,140,38.6,3865213823,178,,,,,,,,4fc3xit5tx2o583prbwhkq8d1,T. Leistner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475654861,12,49,1,0,59,2989v3kho9h5jaboe1nr7lx21,1,41.7,22.8,2022-10-22T16:16:49.779Z,2022-10-23T07:07:05Z,,,,,,,,,,,,,,,,,,,,,,,,,9rwn5wckqcb5inw1dhhmpj1t5,F. Boya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475654913,13,1,1,1,0,2989v3kho9h5jaboe1nr7lx21,1,41.2,22.5,2022-10-22T16:16:50.815Z,2022-10-23T07:07:05Z,3863399115,141,52.1,3863399111,56,Back,3863399119,213,1.5,3863399113,140,42.1,3865213893,178,,3863399117,212,20.2,,,,,,,9rwn5wckqcb5inw1dhhmpj1t5,F. Boya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475654973,14,1,1,1,2,2989v3kho9h5jaboe1nr7lx21,1,45,56.9,2022-10-22T16:16:53.557Z,2022-10-23T07:07:04Z,3863399439,56,Left,3863399441,140,57.1,3863399445,212,30.0,3863399443,141,96.9,3865213949,178,,3863399447,213,1.1,,,,,,,7d57au4z5cuxc5k6tu6qgp94a,M. Konaté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475655003,15,1,1,1,10,2989v3kho9h5jaboe1nr7lx21,1,74.4,78.8,2022-10-22T16:17:00.618Z,2022-10-23T07:07:02Z,3863399627,212,12.3,3863399623,140,70.6,3865213989,178,,3863399629,213,4.4,3863399625,141,61.7,3863399621,56,Center,,,,,,,eakj3xa0pa88pajbvasbwqwdm,E. Bocat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475655013,16,1,1,1,11,2989v3kho9h5jaboe1nr7lx21,0,79.5,60.8,2022-10-22T16:17:01.896Z,2022-10-23T07:07:01Z,3863399673,212,11.1,3863399667,56,Center,3865214065,178,,3863399665,155,,3863399671,141,73.9,3863399675,213,0.9,3863399669,140,85.8,,,,77487qauk9fkzlesgze21odsl,S. Kagawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475655067,22,8,1,1,11,bw9wm8pqfzcchumhiwdt2w15c,1,17.3,32.2,2022-10-22T16:17:02.484Z,2022-10-23T07:07:01Z,3863399825,56,Back,3865214115,178,,3863402467,15,,3864226713,385,,,,,,,,,,,,,,dvomh2gx3wd5x5v1dmlnkdpzp,J. Dom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475655085,23,49,1,1,13,bw9wm8pqfzcchumhiwdt2w15c,1,16.9,38.7,2022-10-22T16:17:03.707Z,2022-10-23T07:07:01Z,,,,,,,,,,,,,,,,,,,,,,,,,1abf0y93zbw1sw183nblqoicp,E. Pletinckx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475655095,24,1,1,1,13,bw9wm8pqfzcchumhiwdt2w15c,0,17,38.8,2022-10-22T16:17:03.749Z,2022-10-23T07:07:00Z,3863399973,140,47.3,3863399981,1,,3863399977,212,35.2,3865214235,178,,3863399979,213,5.8,3863399969,157,,3863399971,56,Back,3863399975,141,16.5,1abf0y93zbw1sw183nblqoicp,E. Pletinckx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475655133,17,1,1,1,17,2989v3kho9h5jaboe1nr7lx21,0,54.1,82.3,2022-10-22T16:17:07.761Z,2022-10-23T07:07:00Z,3863400183,213,0.1,3865214349,178,,3863400175,56,Left,3863400179,141,84.8,3863400173,3,,3863400177,140,75.3,3863400181,212,22.3,,,,3krglbuxncb1fvl3p1sezhoq2,A. Al-Dakhil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475655163,25,1,1,1,20,bw9wm8pqfzcchumhiwdt2w15c,0,24.8,22.3,2022-10-22T16:17:11.269Z,2022-10-23T07:07:00Z,3863400349,140,37.4,3865214421,178,,3863400355,213,0.8,3864228231,157,,3863400351,141,41.5,3863400353,212,18.6,3864228233,1,,3863400347,56,Back,91qd93lqgpe700ps0b6a7ntn9,K. Malinov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475655167,18,49,1,1,23,2989v3kho9h5jaboe1nr7lx21,1,66.9,62.8,2022-10-22T16:17:13.656Z,2022-10-23T07:06:59Z,,,,,,,,,,,,,,,,,,,,,,,,,b24ytr3apnyp7z17c124tu1yi,D. Hayashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475655237,19,1,1,1,23,2989v3kho9h5jaboe1nr7lx21,1,66.9,63.1,2022-10-22T16:17:13.712Z,2022-10-23T07:06:59Z,3863400749,140,63.1,3863400751,141,74.5,3863400755,213,2.0,3863400747,56,Center,3863400753,212,8.7,3865214675,178,,,,,,,,b24ytr3apnyp7z17c124tu1yi,D. Hayashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475655265,20,1,1,1,27,2989v3kho9h5jaboe1nr7lx21,1,71.7,68.7,2022-10-22T16:17:18.275Z,2022-10-23T07:06:57Z,3863400873,140,70.0,3865214779,178,,3863400877,141,53.1,3863400885,213,4.5,3863400881,212,10.8,3863400869,56,Center,,,,,,,7d57au4z5cuxc5k6tu6qgp94a,M. Konaté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475655305,21,1,1,1,28,2989v3kho9h5jaboe1nr7lx21,0,74.5,51.2,2022-10-22T16:17:19.073Z,2022-10-23T07:06:57Z,3863401103,213,0.3,3863401099,141,60.0,3863401095,56,Center,3865214797,178,,3863401093,155,,3863401097,140,95.9,3863401101,212,23.3,,,,b24ytr3apnyp7z17c124tu1yi,D. Hayashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475655313,26,49,1,1,31,bw9wm8pqfzcchumhiwdt2w15c,1,3.8,39.3,2022-10-22T16:17:22.286Z,2022-10-23T07:06:56Z,,,,,,,,,,,,,,,,,,,,,,,,,49vbniwasp2kyt27jw0cv6m6t,V. Cojocaru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475655437,27,1,1,1,33,bw9wm8pqfzcchumhiwdt2w15c,1,5.9,41,2022-10-22T16:17:24.341Z,2022-10-23T07:06:55Z,3863401495,213,1.3,3863401491,141,64.5,3863401487,56,Back,3865214955,178,,3863401489,140,10.6,3863401493,212,16.7,,,,,,,49vbniwasp2kyt27jw0cv6m6t,V. Cojocaru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475655463,28,1,1,1,37,bw9wm8pqfzcchumhiwdt2w15c,1,12.7,66.3,2022-10-22T16:17:27.784Z,2022-10-23T07:06:55Z,3863401643,213,5.5,3865215007,178,,3863401637,140,29.8,3863401641,212,25.3,3863401635,56,Back,3863401639,141,40.0,,,,,,,4juerzftkeiuzctoiei6dmtp1,F. Ricca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475655509,29,1,1,1,40,bw9wm8pqfzcchumhiwdt2w15c,1,23.8,39.1,2022-10-22T16:17:30.818Z,2022-10-23T07:06:54Z,3863401913,213,5.4,3863401905,56,Back,3863401909,141,7.4,3865215063,178,,3863401907,140,41.3,3863401911,212,28.3,,,,,,,91qd93lqgpe700ps0b6a7ntn9,K. Malinov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475655553,30,1,1,1,44,bw9wm8pqfzcchumhiwdt2w15c,1,34.2,16.1,2022-10-22T16:17:35.116Z,2022-10-23T07:06:53Z,3863402207,213,2.5,3863402197,56,Back,3863402203,212,13.8,3865215145,178,,3863402201,141,28.6,3863402199,140,23.8,,,,,,,dvomh2gx3wd5x5v1dmlnkdpzp,J. Dom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475655599,31,1,1,1,47,bw9wm8pqfzcchumhiwdt2w15c,1,21.5,36.4,2022-10-22T16:17:37.732Z,2022-10-23T07:06:52Z,3863402519,141,69.3,3863402515,56,Back,3863402521,212,22.4,3863402517,140,22.4,3863402523,213,1.5,3865215167,178,,,,,,,,1abf0y93zbw1sw183nblqoicp,E. Pletinckx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475655629,32,1,1,1,52,bw9wm8pqfzcchumhiwdt2w15c,1,28.5,67.8,2022-10-22T16:17:43.255Z,2022-10-23T07:06:51Z,3865215259,178,,3863402715,212,25.6,3863402711,140,36.5,3863402709,56,Back,3863402713,141,32.2,3863402717,213,5.0,,,,,,,4juerzftkeiuzctoiei6dmtp1,F. Ricca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475655649,33,1,1,1,54,bw9wm8pqfzcchumhiwdt2w15c,0,32.5,29.1,2022-10-22T16:17:45.451Z,2022-10-23T07:06:50Z,3863402831,212,26.6,3863402829,141,50.9,3863402825,56,Center,3863402833,213,0.6,3863402827,140,53.5,3865215293,178,,,,,,,,1abf0y93zbw1sw183nblqoicp,E. Pletinckx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475991753,830,43,1,1,56,2989v3kho9h5jaboe1nr7lx21,1,0,0,2022-10-22T16:17:47.073Z,2022-10-23T04:08:41Z,3865250423,144,82,3865250403,178,0,,,,,,,,,,,,,,,,,,,9rwn5wckqcb5inw1dhhmpj1t5,F. Boya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475655643,22,49,1,1,56,2989v3kho9h5jaboe1nr7lx21,1,49.5,49.8,2022-10-22T16:17:47.075Z,2022-10-23T07:06:50Z,,,,,,,,,,,,,,,,,,,,,,,,,9rwn5wckqcb5inw1dhhmpj1t5,F. Boya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475655683,23,1,1,1,59,2989v3kho9h5jaboe1nr7lx21,1,48.1,42.6,2022-10-22T16:17:50.224Z,2022-10-23T07:06:49Z,3863403053,140,27.8,3863403057,212,21.3,3865215499,178,,3863403059,213,3.1,3863403051,56,Back,3863403055,141,42.7,,,,,,,9rwn5wckqcb5inw1dhhmpj1t5,F. Boya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475655787,24,1,1,2,1,2989v3kho9h5jaboe1nr7lx21,1,33.4,41.6,2022-10-22T16:17:52.403Z,2022-10-23T07:06:48Z,3863403483,141,53.9,3863403487,213,2.8,3863403479,56,Back,3865215525,178,,3863403485,212,25.7,3863403481,140,10.3,,,,,,,9qafk5ke1yzqggkcmf1zqevp,W. Janssens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
