id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/14/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,assist,qualifier/17/value,qualifier/18/value
2514692787,4,5,1,0,9,2b57rbw94i9ohnbch52owvqtq,0,33.9,101.8,2023-03-03T19:46:17.160Z,2023-03-04T03:52:05Z,4069060317,347,,4069060315,56,Back,4069060525,233,8,,,,,,,,,,,,,,,,3m13ipluel0m6cotha7n7vrop,T. Ndicka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514692799,8,5,1,0,9,1oyb7oym5nwzny8vxf03szd2h,1,66.1,-1.8,2023-03-03T19:46:17.160Z,2023-03-04T03:52:05Z,4069060381,56,Right,4069060383,347,,4069060515,233,4,,,,,,,,,,,,,,,,4f8xb5sbyksacxmifi375h7qi,K. Sowah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514692823,9,1,1,0,18,1oyb7oym5nwzny8vxf03szd2h,1,56.2,0,2023-03-03T19:46:26.402Z,2023-03-04T12:01:55Z,4069060501,141,13.8,4069060499,140,63.4,4069060497,56,Right,4069060505,213,1.0,4069060495,107,,4069060503,212,13.1,,,,,,,6tvnsmtj9mma96e8famksevv9,Clinton Mata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514692839,10,1,1,0,19,1oyb7oym5nwzny8vxf03szd2h,1,59.8,8.7,2023-03-03T19:46:27.225Z,2023-03-04T12:01:54Z,4069060603,141,4.9,4069060601,140,56.7,4069060607,213,3.8,4069060599,56,Right,4069790621,178,,4069060605,212,4.2,,,,,,,4f8xb5sbyksacxmifi375h7qi,K. Sowah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514692877,11,1,1,0,21,1oyb7oym5nwzny8vxf03szd2h,0,53.8,1.9,2023-03-03T19:46:28.490Z,2023-03-04T12:01:54Z,4069060801,212,34.8,4069060795,56,Right,4069060797,140,85.3,4069060799,141,17.9,4069060805,1,,4069790653,178,,4069060803,213,0.3,4069060793,155,,6tvnsmtj9mma96e8famksevv9,Clinton Mata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514692869,5,49,1,0,24,2b57rbw94i9ohnbch52owvqtq,1,13.3,81.6,2023-03-03T19:46:32.051Z,2023-03-04T12:01:53Z,,,,,,,,,,,,,,,,,,,,,,,,,7y7wrtvktvxfki86p41ptoell,M. Rodin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514692889,6,1,1,0,24,2b57rbw94i9ohnbch52owvqtq,0,12.2,81.4,2023-03-03T19:46:32.343Z,2023-03-04T12:01:53Z,4069060881,56,Back,4069060889,212,1.4,4069060891,213,2.0,4069060885,141,83.3,4069790739,178,,4069060883,140,11.7,4069060893,1,,4069060879,157,,7y7wrtvktvxfki86p41ptoell,M. Rodin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514692901,12,61,1,0,25,1oyb7oym5nwzny8vxf03szd2h,1,85,16.5,2023-03-03T19:46:32.493Z,2023-03-04T12:01:53Z,4069790777,178,,4069060953,56,Right,4069790775,21,,,,,,,,,,,,,,,,,9mlj7fxon5zy1qmktvvcwjrl6,Ferran Jutglà,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514692899,7,5,1,0,27,2b57rbw94i9ohnbch52owvqtq,1,-0.8,81,2023-03-03T19:46:34.748Z,2023-03-04T03:52:28Z,4069060951,346,,4069061005,233,13,4069060949,56,Back,,,,,,,,,,,,,,,,7y7wrtvktvxfki86p41ptoell,M. Rodin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514692909,13,5,1,0,27,1oyb7oym5nwzny8vxf03szd2h,0,100.8,19,2023-03-03T19:46:34.748Z,2023-03-04T03:52:28Z,4069061009,233,7,4069060999,346,,4069060997,56,Right,,,,,,,,,,,,,,,,9mlj7fxon5zy1qmktvvcwjrl6,Ferran Jutglà,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514693209,8,1,1,0,45,2b57rbw94i9ohnbch52owvqtq,0,4.4,58.5,2023-03-03T19:46:52.740Z,2023-03-04T12:01:52Z,4069062593,213,0.1,4069062583,124,,4069062597,74,,4069062591,212,72.6,4069062589,141,68.5,4069062587,140,73.2,4069062595,1,,4069062585,56,Center,99eumu17h5sxriw5vfczvdb6d,G. Hubert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514693197,14,1,1,0,49,1oyb7oym5nwzny8vxf03szd2h,1,34.3,28.1,2023-03-03T19:46:57.409Z,2023-03-04T12:01:52Z,4069790875,388,,4069062545,213,4.2,4069062541,212,2.9,4069062533,3,,4069062535,56,Back,4069062537,140,33.0,4069062539,141,24.3,,,,l6y4o9t2b0jxaxo85oztok45,B. Mechele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514693217,15,49,1,0,51,1oyb7oym5nwzny8vxf03szd2h,1,40.6,15.4,2023-03-03T19:46:59.139Z,2023-03-04T12:01:51Z,,,,,,,,,,,,,,,,,,,,,,,,,acx78ftnm61hm01wpmme77hbe,T. Buchanan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514693269,16,1,1,0,51,1oyb7oym5nwzny8vxf03szd2h,1,40.6,15,2023-03-03T19:46:59.314Z,2023-03-04T12:01:51Z,4069062887,140,53.2,4069062889,141,22.1,4069790995,178,,4069062891,212,14.1,4069062885,56,Center,4069062893,213,0.3,,,,,,,acx78ftnm61hm01wpmme77hbe,T. Buchanan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514693385,10,4,1,0,54,2b57rbw94i9ohnbch52owvqtq,1,46.7,85.9,2023-03-03T19:47:02.159Z,2023-03-04T12:01:50Z,4069063465,265,,4069063459,13,,4069132237,233,17,4069063467,286,,4069063463,152,,4069063461,56,Back,,,,,,,3s0tyude1pghox634ij87srft,S. Dewaele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514693279,17,4,1,0,54,1oyb7oym5nwzny8vxf03szd2h,0,53.3,14.1,2023-03-03T19:47:02.160Z,2023-03-04T12:01:49Z,4069063471,13,,4069062941,56,Right,4069063477,285,,4069132281,233,10,4069063475,265,,4069063473,152,,4069791023,178,,,,,4f8xb5sbyksacxmifi375h7qi,K. Sowah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514693309,9,43,1,0,55,2b57rbw94i9ohnbch52owvqtq,1,0,0,2023-03-03T19:47:02.849Z,2023-03-03T19:47:15Z,4069063533,144,45,4069063059,56,Back,4069063113,233,17,4069063063,285,0,,,,,,,,,,,,,2rn8mnhlrtrbm6du97f54zckq,T. Sakamoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514693609,11,1,1,1,17,2b57rbw94i9ohnbch52owvqtq,0,40.9,82.6,2023-03-03T19:47:25.428Z,2023-03-04T12:01:49Z,4069064681,5,,4069064689,140,75.4,4069064687,56,Center,4069791099,178,,4069064691,141,30.1,4069064699,1,,4069064685,152,,4069064695,213,5.5,c8ikdrxdufewp5jzds3s24xjp,M. Barać,4069064683,155,4069064693,212,50.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514693587,18,1,1,1,20,1oyb7oym5nwzny8vxf03szd2h,1,21.9,51.1,2023-03-03T19:47:27.970Z,2023-03-04T12:01:49Z,4069064545,140,32.1,4069064547,141,53.6,4069064549,212,10.8,4069064551,213,0.2,4069064539,3,,4069791161,178,,4069064543,56,Back,,,,cn6uwymow3ewbnr6niqumao0k,A. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514693703,21,49,1,1,21,1oyb7oym5nwzny8vxf03szd2h,1,27.5,54.4,2023-03-03T19:47:28.992Z,2023-03-04T12:01:48Z,,,,,,,,,,,,,,,,,,,,,,,,,x3g0yyxs0j4o8fxphxtf0st1,H. Vanaken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514693613,19,1,1,1,21,1oyb7oym5nwzny8vxf03szd2h,0,27.1,55.2,2023-03-03T19:47:29.087Z,2023-03-04T12:01:48Z,4069064713,213,0.6,4069791227,178,,4069064707,140,48.4,4069064709,141,78.7,4069064705,56,Back,4069064711,212,27.5,,,,,,,x3g0yyxs0j4o8fxphxtf0st1,H. Vanaken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514693621,20,43,1,1,24,1oyb7oym5nwzny8vxf03szd2h,1,0,0,2023-03-03T19:47:31.825Z,2023-03-03T19:48:57Z,4069070799,144,61,4069064747,56,Back,,,,,,,,,,,,,,,,,,,7ew7g18qo649t8ld44omgib55,N. Lang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514693735,13,49,1,1,24,2b57rbw94i9ohnbch52owvqtq,1,55.4,17.4,2023-03-03T19:47:32.294Z,2023-03-04T12:01:47Z,,,,,,,,,,,,,,,,,,,,,,,,,2hj88r72bbwnhqx12tv13jmqx,A. Tanghe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514693731,12,1,1,1,25,2b57rbw94i9ohnbch52owvqtq,1,54.4,17.3,2023-03-03T19:47:32.504Z,2023-03-04T12:01:47Z,4069065293,1,,4069791507,178,,4069065283,56,Back,4069065291,213,2.3,4069065289,212,38.8,4069065287,141,60.8,4069065285,140,30.5,,,,2hj88r72bbwnhqx12tv13jmqx,A. Tanghe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514693771,14,1,1,1,27,2b57rbw94i9ohnbch52owvqtq,1,33.9,46.5,2023-03-03T19:47:35.133Z,2023-03-04T12:01:46Z,4069065493,212,20.8,4069791557,178,,4069065479,56,Back,4069065489,141,42.5,4069065495,213,3.3,4069065485,140,14.3,,,,,,,c8ikdrxdufewp5jzds3s24xjp,M. Barać,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514693803,15,1,1,1,30,2b57rbw94i9ohnbch52owvqtq,0,7.1,34.2,2023-03-03T19:47:38.227Z,2023-03-04T12:01:46Z,4069065689,1,,4069065681,140,46.2,4069065687,213,6.2,4069065685,212,41.3,4069065675,157,,4069065683,141,27.1,4069791579,178,,4069065679,56,Back,99eumu17h5sxriw5vfczvdb6d,G. Hubert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514693823,22,1,1,1,34,1oyb7oym5nwzny8vxf03szd2h,1,50.9,77.4,2023-03-03T19:47:42.008Z,2023-03-04T12:01:45Z,4069065759,140,59.2,4069065757,56,Center,4069791625,178,,4069065763,212,14.4,4069065755,3,,4069065765,213,5.4,4069065761,141,60.5,,,,x3g0yyxs0j4o8fxphxtf0st1,H. Vanaken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514693827,23,49,1,1,36,1oyb7oym5nwzny8vxf03szd2h,1,62.3,62.8,2023-03-03T19:47:43.489Z,2023-03-04T12:01:45Z,,,,,,,,,,,,,,,,,,,,,,,,,4f8xb5sbyksacxmifi375h7qi,K. Sowah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514693849,24,1,1,1,36,1oyb7oym5nwzny8vxf03szd2h,0,62.1,63.1,2023-03-03T19:47:43.592Z,2023-03-04T12:01:44Z,4069065845,141,60.6,4069065849,213,6.2,4069065841,56,Center,4069065847,212,17.5,4069791687,178,,4069065843,140,78.7,,,,,,,4f8xb5sbyksacxmifi375h7qi,K. Sowah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514693869,16,49,1,1,37,2b57rbw94i9ohnbch52owvqtq,1,26.2,33.1,2023-03-03T19:47:45.441Z,2023-03-04T12:01:44Z,,,,,,,,,,,,,,,,,,,,,,,,,7y7wrtvktvxfki86p41ptoell,M. Rodin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514693909,17,1,1,1,38,2b57rbw94i9ohnbch52owvqtq,1,25.9,32.4,2023-03-03T19:47:45.556Z,2023-03-04T12:01:44Z,4069791745,178,,4069066169,56,Back,4069066181,212,10.6,4069066179,141,16.8,4069066183,213,4.7,4069066175,140,25.9,,,,,,,7y7wrtvktvxfki86p41ptoell,M. Rodin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514693945,18,1,1,1,40,2b57rbw94i9ohnbch52owvqtq,0,25.3,17.8,2023-03-03T19:47:47.556Z,2023-03-04T12:01:43Z,4069066371,212,36.2,4069066363,155,,4069066375,1,,4069066369,141,5.5,4069066373,213,6.0,4069066367,140,58.8,4069791771,178,,4069066365,56,Right,2hj88r72bbwnhqx12tv13jmqx,A. Tanghe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514693949,25,49,1,1,43,1oyb7oym5nwzny8vxf03szd2h,1,42.1,97.5,2023-03-03T19:47:50.520Z,2023-03-04T12:01:42Z,,,,,,,,,,,,,,,,,,,,,,,,,cn6uwymow3ewbnr6niqumao0k,A. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514693957,26,61,1,1,43,1oyb7oym5nwzny8vxf03szd2h,0,42.5,98.9,2023-03-03T19:47:50.662Z,2023-03-04T12:01:42Z,4069066431,56,Back,4069791985,178,,,,,,,,,,,,,,,,,,,,cn6uwymow3ewbnr6niqumao0k,A. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514694003,19,5,1,1,45,2b57rbw94i9ohnbch52owvqtq,1,55,-1.8,2023-03-03T19:47:52.669Z,2023-03-04T03:54:26Z,4069066661,347,,4069066691,233,27,4069066659,56,Right,,,,,,,,,,,,,,,,17x4fqsde2cdp2s9q5odmkr8p,K. Arase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514693973,27,5,1,1,45,1oyb7oym5nwzny8vxf03szd2h,0,45,101.8,2023-03-03T19:47:52.669Z,2023-03-04T03:54:26Z,4069066499,56,Back,4069066501,347,,4069066717,233,19,,,,,,,,,,,,,,,,cn6uwymow3ewbnr6niqumao0k,A. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514694051,20,1,1,1,47,2b57rbw94i9ohnbch52owvqtq,1,52.7,0,2023-03-03T19:47:55.290Z,2023-03-04T12:01:41Z,4069066925,213,1.5,4069066917,56,Right,4069066919,140,53.2,4069066921,141,4.7,4069066915,107,,4069066973,189,,4069066923,212,4.4,,,,17x4fqsde2cdp2s9q5odmkr8p,K. Arase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514857993,938,67,1,1,49,2b57rbw94i9ohnbch52owvqtq,1,55.3,5.5,2023-03-03T19:47:57.056Z,2023-03-04T12:01:41Z,4069941947,233,1731,,,,,,,,,,,,,,,,,,,,,,92ajo8iiqwlmjwndtf7yt6l05,C. McGeehan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514857987,1731,67,1,1,49,1oyb7oym5nwzny8vxf03szd2h,0,44.7,94.5,2023-03-03T19:47:57.057Z,2023-03-04T12:01:40Z,4069941959,233,938,,,,,,,,,,,,,,,,,,,,,,x3g0yyxs0j4o8fxphxtf0st1,H. Vanaken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514694089,21,1,1,1,50,2b57rbw94i9ohnbch52owvqtq,1,53.3,3.5,2023-03-03T19:47:58.257Z,2023-03-04T12:01:40Z,4069067103,212,11.6,4069067097,56,Back,4069067099,140,42.3,4069067105,213,3.0,4069792145,178,,4069067101,141,5.5,,,,,,,92ajo8iiqwlmjwndtf7yt6l05,C. McGeehan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514694169,22,1,1,1,52,2b57rbw94i9ohnbch52owvqtq,1,37.5,3.7,2023-03-03T19:47:59.801Z,2023-03-04T12:01:39Z,4069067573,1,,4069067569,212,40.9,4069067561,157,,4069067567,141,25.3,4069067565,140,73.9,4069067571,213,0.4,4069067563,56,Center,4069792193,178,,2hj88r72bbwnhqx12tv13jmqx,A. Tanghe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514694173,23,44,1,1,57,2b57rbw94i9ohnbch52owvqtq,1,79.6,20.1,2023-03-03T19:48:05.003Z,2023-03-04T12:01:39Z,4069067633,233,28,4069067589,56,Right,4069067591,286,,,,,,,,,,,,,,,,,65js4yds9vyg0iyck8xh10frp,T. Ambrose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514694133,28,44,1,1,57,1oyb7oym5nwzny8vxf03szd2h,0,20.4,79.9,2023-03-03T19:48:05.004Z,2023-03-04T12:01:38Z,4069067367,285,,4069067365,56,Back,4069067643,233,23,,,,,,,,,,,,,,,,l6y4o9t2b0jxaxo85oztok45,B. Mechele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514694191,24,1,1,1,57,2b57rbw94i9ohnbch52owvqtq,0,79.4,18.2,2023-03-03T19:48:05.080Z,2023-03-04T12:01:38Z,4069067689,3,,4069792287,388,,4069067709,213,2.1,4069067701,140,76.0,4069067707,212,7.0,4069067697,56,Center,4069067691,168,,4069067705,141,27.1,65js4yds9vyg0iyck8xh10frp,T. Ambrose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514694175,29,1,1,1,58,1oyb7oym5nwzny8vxf03szd2h,1,20.7,74.3,2023-03-03T19:48:06.290Z,2023-03-04T12:01:37Z,4069067603,141,73.2,4069792359,178,,4069067599,56,Back,4069067607,213,6.3,4069067597,155,,4069067601,140,44.9,4069067605,212,25.4,,,,ecnh65kkhku5mdkr3il4fl6tx,C. Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514859713,1733,67,1,2,0,1oyb7oym5nwzny8vxf03szd2h,1,41.3,76.6,2023-03-03T19:48:08.193Z,2023-03-04T12:01:37Z,4069950425,233,939,,,,,,,,,,,,,,,,,,,,,,9mlj7fxon5zy1qmktvvcwjrl6,Ferran Jutglà,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514859705,939,67,1,2,0,2b57rbw94i9ohnbch52owvqtq,0,58.7,23.4,2023-03-03T19:48:08.194Z,2023-03-04T12:01:36Z,4069950445,233,1733,,,,,,,,,,,,,,,,,,,,,,7y7wrtvktvxfki86p41ptoell,M. Rodin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
