id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/8/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,assist,qualifier/14/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/13/value,qualifier/15/value,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,keyPass
2452324319,8,1,1,0,11,7zibyotq1x1hq6pmgibhr0e6s,1,59.7,95,2022-08-28T11:31:16.363Z,2022-08-29T08:25:53Z,3741903495,178,,3739395475,56,Left,3739395483,213,3.9,3739395481,212,4.7,3739395477,140,56.4,3739395479,141,90.3,,,,,,,5u6h6cptsad9e6n4uv76q0fl5,S. Vines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452324323,9,1,1,0,13,7zibyotq1x1hq6pmgibhr0e6s,1,49.2,90,2022-08-28T11:31:18.257Z,2022-08-28T21:45:04Z,3739395505,140,54.9,3741903863,178,,3739395511,213,5.5,3739395507,141,80.5,3739395509,212,8.8,3739395503,56,Left,,,,,,,cefs6b83ei4gcyuscfopw32ay,A. Yusuf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452324367,10,1,1,0,14,7zibyotq1x1hq6pmgibhr0e6s,1,54.9,80.5,2022-08-28T11:31:19.107Z,2022-08-28T21:45:16Z,3739395725,213,0.6,3741904479,178,,3739395719,140,68.2,3739395717,56,Left,3739395721,141,93.9,3739395723,212,16.7,,,,,,,awsiaxyma4vmsrpthdyep2ket,R. Nainggolan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452324405,11,1,1,0,18,7zibyotq1x1hq6pmgibhr0e6s,1,56.6,93.6,2022-08-28T11:31:22.636Z,2022-08-29T08:25:46Z,3739395891,56,Back,3739395899,213,3.0,3739395893,140,46.1,3739395897,212,11.1,3741904855,178,,3739395895,141,95.6,,,,,,,5u6h6cptsad9e6n4uv76q0fl5,S. Vines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452324461,12,1,1,0,20,7zibyotq1x1hq6pmgibhr0e6s,1,45.4,95,2022-08-28T11:31:24.907Z,2022-08-28T21:45:30Z,3739396165,140,13.4,3739396173,1,,3739396171,213,3.8,3741905083,178,,3739396167,141,52.7,3739396169,212,44.2,3739396163,56,Back,,,,cefs6b83ei4gcyuscfopw32ay,A. Yusuf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452324515,13,1,1,0,24,7zibyotq1x1hq6pmgibhr0e6s,1,11.9,44.8,2022-08-28T11:31:28.637Z,2022-08-29T08:25:04Z,3739396407,212,24.9,3741905265,178,,3739396409,213,5.5,3739396403,140,28.3,3739396401,56,Back,3739396405,141,18.3,,,,,,,r0hm6ahwcvdu57bgfi5zkslx,J. Butez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452324573,14,1,1,0,27,7zibyotq1x1hq6pmgibhr0e6s,1,30,17.3,2022-08-28T11:31:32.088Z,2022-08-28T21:45:48Z,3739396669,212,25.3,3739396663,56,Back,3741905587,178,,3739396667,141,33.4,3739396671,213,2.7,3739396665,140,8.3,,,,,,,8yo1cv2wlhnk1lu50cu3iul79,Dinis Almeida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452324623,15,1,1,0,31,7zibyotq1x1hq6pmgibhr0e6s,1,3.6,24.6,2022-08-28T11:31:35.867Z,2022-08-29T08:25:00Z,3739396905,213,5.8,3739396897,56,Back,3739396899,140,23.0,3741905779,178,,3739396903,212,23.0,3739396901,141,8.9,,,,,,,r0hm6ahwcvdu57bgfi5zkslx,J. Butez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452324645,16,1,1,0,35,7zibyotq1x1hq6pmgibhr0e6s,0,30.3,2.7,2022-08-28T11:31:39.744Z,2022-08-29T08:24:56Z,3739397035,140,70.7,3739397043,1,,3739397041,213,0.3,3739397037,141,24.7,3739397029,155,,3739397033,56,Center,3739397039,212,45.0,3741906573,178,,8yo1cv2wlhnk1lu50cu3iul79,Dinis Almeida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452324659,5,1,1,0,38,8y3iucyxguipljcmf87a11bk9,0,29.2,85.7,2022-08-28T11:31:42.557Z,2022-08-28T21:46:21Z,3739397105,3,,3739397115,213,0.0,3741906965,178,,3739397113,212,16.0,3739397111,141,86.2,3739397107,56,Back,3739397109,140,44.4,,,,ettrapmxg36vw2egivejegzc9,J. Okumu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452324693,17,1,1,0,39,7zibyotq1x1hq6pmgibhr0e6s,1,53.7,13.7,2022-08-28T11:31:44.376Z,2022-08-29T08:25:40Z,3739397315,56,Center,3739397323,213,0.5,3739397321,212,15.3,3741907171,388,,3739397313,3,,3739397319,141,24.0,3739397317,140,66.7,,,,5jywyphhwu9j4bphz0720kb9,P. Gerkens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452324699,18,1,1,0,41,7zibyotq1x1hq6pmgibhr0e6s,0,63.4,14.3,2022-08-28T11:31:45.707Z,2022-08-28T21:46:31Z,3740030999,213,3.1,3740030993,140,47.4,3740030997,212,16.8,3741907317,178,,3739397335,56,Back,3740030995,141,15.3,,,,,,,awsiaxyma4vmsrpthdyep2ket,R. Nainggolan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452324765,6,1,1,0,42,8y3iucyxguipljcmf87a11bk9,1,45.3,90.2,2022-08-28T11:31:46.566Z,2022-08-28T21:47:02Z,3739397671,213,2.7,3739397665,140,38.2,3739397663,56,Back,3739397669,212,8.3,3739397667,141,95.4,3741908785,388,,,,,,,,1khy4w78z012p8z20gcp0nrvt,H. Cuypers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452324785,8,43,1,0,42,8y3iucyxguipljcmf87a11bk9,1,0,0,2022-08-28T11:31:47.050Z,2022-08-28T14:12:20Z,3740031583,144,7,3739397795,56,Back,3739397797,285,0,3739415311,233,18,,,,,,,,,,,,,1d2fpmtdglpqwyhnc657n77it,A. Hjulsager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452324771,7,1,1,0,44,8y3iucyxguipljcmf87a11bk9,1,38.2,95.4,2022-08-28T11:31:48.668Z,2022-08-28T21:47:37Z,3741910411,178,,3739397695,212,3.5,3740032643,1,,3740032631,157,,3739397697,213,5.8,3739397693,141,92.9,3739397689,56,Back,3739397691,140,41.1,1d2fpmtdglpqwyhnc657n77it,A. Hjulsager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452325305,13,61,1,0,45,8y3iucyxguipljcmf87a11bk9,0,44.7,93.8,2022-08-28T11:31:50.318Z,2022-08-28T21:47:53Z,3741911139,178,,3739400321,56,Back,,,,,,,,,,,,,,,,,,,1khy4w78z012p8z20gcp0nrvt,H. Cuypers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452324813,19,50,1,0,46,7zibyotq1x1hq6pmgibhr0e6s,1,59.8,2.1,2022-08-28T11:31:51.140Z,2022-08-29T08:24:49Z,3739397927,56,Right,3740039123,286,,3741498343,233,864,,,,,,,,,,,,,,,,cyh16toqa9wxmxepg635ecgve,J. Bataille,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452453579,864,7,1,0,46,8y3iucyxguipljcmf87a11bk9,1,40.2,97.9,2022-08-28T11:31:51.326Z,2022-08-29T08:24:50Z,3741912863,388,,3740039731,56,Back,3740039733,285,,3740040235,384,,3741498335,233,19,,,,,,,,,,1d2fpmtdglpqwyhnc657n77it,A. Hjulsager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452324851,20,1,1,0,48,7zibyotq1x1hq6pmgibhr0e6s,0,47.1,2.3,2022-08-28T11:31:53.268Z,2022-08-29T08:24:35Z,3739398075,141,60.6,3739398069,157,,3741913651,178,,3739398081,1,,3739398077,212,58.4,3739398073,140,88.0,3739398071,56,Center,3739398079,213,0.7,8yo1cv2wlhnk1lu50cu3iul79,Dinis Almeida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452324861,9,52,1,0,53,8y3iucyxguipljcmf87a11bk9,1,13.2,39.4,2022-08-28T11:31:58.039Z,2022-08-28T21:49:09Z,3740041141,377,,3741913971,178,,,,,,,,,,,,,,,,,,,,be0ws51ws5cm9wzmcp3ozmklx,D. Roef,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452324969,10,1,1,0,57,8y3iucyxguipljcmf87a11bk9,1,13.2,39.4,2022-08-28T11:32:02.058Z,2022-08-28T21:50:25Z,3741917415,178,,3739398705,140,18.5,3739398711,213,0.6,3739398707,141,45.4,3739398709,212,6.9,3739398703,56,Back,3739398701,123,,,,,be0ws51ws5cm9wzmcp3ozmklx,D. Roef,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452325093,11,1,1,1,0,8y3iucyxguipljcmf87a11bk9,1,18.5,45.4,2022-08-28T11:32:05.309Z,2022-08-28T21:50:32Z,3739399255,213,5.1,3741917727,178,,3739399247,56,Back,3739399249,140,25.4,3739399253,212,21.2,3739399251,141,16.1,,,,,,,etos5xv3v2ptiktdk5yuhrjkl,M. Ngadeu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452325183,12,2,1,1,10,8y3iucyxguipljcmf87a11bk9,1,65.5,7,2022-08-28T11:32:14.838Z,2022-08-28T21:50:39Z,3739399727,7,1khy4w78z012p8z20gcp0nrvt,3739399733,141,16.5,3739399731,140,78.8,3739399729,56,Right,3741917935,178,,,,,,,,,,,dnt7ahwfj8endqngxwfll1tjp,A. Hanche-Olsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452325173,21,55,1,1,10,7zibyotq1x1hq6pmgibhr0e6s,1,25.8,76.3,2022-08-28T11:32:14.839Z,2022-08-28T21:50:39Z,,,,,,,,,,,,,,,,,,,,,,,,,ecwzzrkn1snbua5yu4gehxm2,W. Pacho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452325415,22,1,1,1,25,7zibyotq1x1hq6pmgibhr0e6s,1,22.6,74.2,2022-08-28T11:32:29.511Z,2022-08-28T21:50:44Z,3739400873,56,Back,3739400879,141,53.6,3739400909,189,,3739400877,140,7.7,3739400865,5,,3739400869,241,,3739400881,212,21.0,3739400883,213,3.9,ecwzzrkn1snbua5yu4gehxm2,W. Pacho,3741918129,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452457745,835,1,1,1,29,7zibyotq1x1hq6pmgibhr0e6s,1,7.8,49.3,2022-08-28T11:32:33.656Z,2022-08-28T21:50:57Z,3740062427,56,Back,3740062433,212,19.3,3740062431,141,47.0,3740062429,140,26.1,3741918667,178,,3740062435,213,6.2,,,,,,,r0hm6ahwcvdu57bgfi5zkslx,J. Butez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452325435,23,1,1,1,30,7zibyotq1x1hq6pmgibhr0e6s,0,17.8,47,2022-08-28T11:32:35.240Z,2022-08-29T08:24:05Z,3741919099,178,,3739401003,212,16.4,3739400993,56,Back,3739400999,141,28.8,3739400995,140,28.0,3739401005,213,5.4,,,,,,,5jywyphhwu9j4bphz0720kb9,P. Gerkens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452325985,23,8,1,1,32,8y3iucyxguipljcmf87a11bk9,1,76.2,76.9,2022-08-28T11:32:37.029Z,2022-08-28T21:51:40Z,3741919435,178,,3739403833,56,Center,3740063323,383,,,,,,,,,,,,,,,,,8fs5klbsyx06c5ds9s1i3xu96,Hong Hyun-Seok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452325431,14,49,1,1,33,8y3iucyxguipljcmf87a11bk9,1,78.7,82.9,2022-08-28T11:32:38.070Z,2022-08-28T21:51:50Z,,,,,,,,,,,,,,,,,,,,,,,,,8fs5klbsyx06c5ds9s1i3xu96,Hong Hyun-Seok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452325461,15,1,1,1,34,8y3iucyxguipljcmf87a11bk9,1,78.7,82.9,2022-08-28T11:32:38.871Z,2022-08-28T21:51:56Z,3741921001,178,,3739401135,141,56.4,3739401131,56,Center,3739401133,140,75.2,3739401139,213,4.5,3739401137,212,18.4,,,,,,,8fs5klbsyx06c5ds9s1i3xu96,Hong Hyun-Seok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452325511,16,1,1,1,36,8y3iucyxguipljcmf87a11bk9,1,75.2,56.4,2022-08-28T11:32:40.651Z,2022-08-28T21:52:06Z,3739401421,140,70.8,3739401423,141,34.6,3739401427,213,4.4,3739401425,212,15.5,3739401419,56,Center,3741921525,178,,,,,,,,b9wew8z92aj36vvxfj3q7kxcl,L. Depoitre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452325529,17,1,1,1,40,8y3iucyxguipljcmf87a11bk9,1,70.5,23.7,2022-08-28T11:32:44.611Z,2022-08-28T21:52:16Z,3739401539,212,15.0,3739401533,56,Right,3741921955,178,,3739401537,141,8.0,3739401541,213,5.5,3739401535,140,80.6,,,,,,,18pgjfpl9s8qy32mblzygsyc5,S. Kums,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452325565,18,1,1,1,42,8y3iucyxguipljcmf87a11bk9,1,78,7,2022-08-28T11:32:46.921Z,2022-08-28T21:52:22Z,3741922193,178,,3739401769,56,Right,3739401775,212,8.7,3739401771,140,69.8,3739401773,141,9.1,3739401777,213,3.0,,,,,,,7s4ws0u4erq1jfobqpsj0aoes,M. Samoise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452325619,19,1,1,1,45,8y3iucyxguipljcmf87a11bk9,1,67.4,8.6,2022-08-28T11:32:49.721Z,2022-08-28T21:52:30Z,3741922469,178,,3739402097,213,3.1,3739402089,56,Back,3739402093,141,10.6,3739402091,140,45.0,3739402095,212,23.6,,,,,,,18pgjfpl9s8qy32mblzygsyc5,S. Kums,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452325671,20,1,1,1,47,8y3iucyxguipljcmf87a11bk9,1,45,10.6,2022-08-28T11:32:51.731Z,2022-08-28T21:52:37Z,3739402367,212,14.8,3739402363,140,37.3,3739402369,213,2.1,3739402361,56,Back,3739402365,141,28.8,3741922731,178,,,,,,,,dnt7ahwfj8endqngxwfll1tjp,A. Hanche-Olsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452325699,21,1,1,1,52,8y3iucyxguipljcmf87a11bk9,0,39.4,37.3,2022-08-28T11:32:56.922Z,2022-08-28T21:52:42Z,3739402463,1,,3739402461,213,6.1,3741922903,178,,3739402459,212,39.2,3739402451,155,,3739402453,56,Center,3739402457,141,24.0,3739402455,140,75.7,etos5xv3v2ptiktdk5yuhrjkl,M. Ngadeu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452325759,24,1,1,1,54,7zibyotq1x1hq6pmgibhr0e6s,0,28.3,82.3,2022-08-28T11:32:59.256Z,2022-08-28T21:52:56Z,3739402739,140,32.1,3739402745,213,1.0,3739402737,56,Back,3741923517,178,,3739402741,141,91.7,3739402743,212,7.5,3739402735,3,,,,,5u6h6cptsad9e6n4uv76q0fl5,S. Vines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452325823,22,1,1,1,58,8y3iucyxguipljcmf87a11bk9,0,73.1,6.7,2022-08-28T11:33:03.122Z,2022-08-28T21:53:03Z,3739403043,1,,3740066929,386,,3739403041,213,1.2,3740066927,225,,3739403035,140,88.6,3739403031,155,,3739403033,56,Center,3740066931,20,,7s4ws0u4erq1jfobqpsj0aoes,M. Samoise,3741923807,178,3739403039,212,45.6,3739403029,2,3739403037,141,69.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452325845,25,1,1,2,1,7zibyotq1x1hq6pmgibhr0e6s,1,14.6,33.1,2022-08-28T11:33:05.513Z,2022-08-28T21:53:20Z,3739403139,56,Back,3739403145,212,11.9,3741924255,21,,3741924253,178,,3739403141,140,4.7,3739403143,141,41.5,3739403147,213,2.6,,,,cyh16toqa9wxmxepg635ecgve,J. Bataille,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452325863,26,52,1,2,2,7zibyotq1x1hq6pmgibhr0e6s,1,4.7,41.5,2022-08-28T11:33:06.672Z,2022-08-28T21:53:28Z,3740067415,376,,3741924469,179,,,,,,,,,,,,,,,,,,,,r0hm6ahwcvdu57bgfi5zkslx,J. Butez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452326009,27,1,1,2,9,7zibyotq1x1hq6pmgibhr0e6s,1,9.6,41.8,2022-08-28T11:33:14.111Z,2022-08-28T21:54:09Z,3741925529,178,,3739403937,213,5.3,3739403929,56,Back,3739403933,141,21.3,3739403931,140,18.1,3739403927,123,,3739403935,212,16.6,3739403975,189,,r0hm6ahwcvdu57bgfi5zkslx,J. Butez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452326055,28,1,1,2,15,7zibyotq1x1hq6pmgibhr0e6s,1,18.1,21.3,2022-08-28T11:33:19.813Z,2022-08-28T21:54:06Z,3739404233,141,31.5,3739404231,140,5.0,3739404237,213,2.7,3739404229,56,Back,3741925475,178,,3739404235,212,15.4,,,,,,,8yo1cv2wlhnk1lu50cu3iul79,Dinis Almeida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
