id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,keyPass,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/9/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/13/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,assist,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/17/value
2479790667,254,1,1,19,8,7zibyotq1x1hq6pmgibhr0e6s,1,49.4,64.8,2022-10-30T20:20:23.651Z,2022-10-31T10:01:55Z,3885382381,140,42.9,3885382387,213,4.2,3885382379,56,Back,3885382385,212,15.2,3885382383,141,44.8,3886066307,178,,,,,,,,ecwzzrkn1snbua5yu4gehxm2,W. Pacho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479790701,255,1,1,19,11,7zibyotq1x1hq6pmgibhr0e6s,1,41.7,49.5,2022-10-30T20:20:26.256Z,2022-10-31T10:01:55Z,3885382547,213,4.8,3886066359,178,,3885382541,140,43.6,3885382539,56,Back,3885382543,141,17.1,3885382545,212,22.1,,,,,,,9tc6mprxpu2rc5ptlp5ljw7h1,T. Alderweireld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479790785,256,1,1,19,14,7zibyotq1x1hq6pmgibhr0e6s,0,42.4,12.4,2022-10-30T20:20:29.361Z,2022-10-31T10:01:54Z,3885382977,140,85.5,3886066399,178,,3885382983,213,6.1,3885382985,1,,3885382973,155,,3885382979,141,0.0,3885382981,212,46.2,3885382975,56,Right,1h9jdj5ag99myeoirxzh92od1,R. De Laet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479790897,125,5,1,19,19,920raeoumft3q2wmvc296uceo,1,11.2,102,2022-10-30T20:20:34.720Z,2022-10-31T06:04:14Z,3885383587,347,,3885383593,233,258,3885383585,56,Back,,,,,,,,,,,,,,,,4pbx40gvdmacim2n0k2qt41cl,J. Kayembe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479790801,258,5,1,19,19,7zibyotq1x1hq6pmgibhr0e6s,0,88.8,-2,2022-10-30T20:20:34.720Z,2022-10-31T06:04:14Z,3885383055,347,,3885383053,56,Right,3885383601,233,125,,,,,,,,,,,,,,,,9tgbdheyuooa8cfz06l577end,C. Stengs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479790789,257,43,1,19,21,7zibyotq1x1hq6pmgibhr0e6s,1,0,0,2022-10-30T20:20:36.985Z,2022-10-30T20:20:39Z,3885383001,56,Right,3885383161,144,61,,,,,,,,,,,,,,,,,,,9tgbdheyuooa8cfz06l577end,C. Stengs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479790905,126,1,1,19,36,920raeoumft3q2wmvc296uceo,0,10.9,100,2022-10-30T20:20:51.817Z,2022-10-31T10:01:54Z,3885383657,212,22.2,3885383649,107,,3885383651,56,Back,3885383659,213,6.1,3885383653,140,31.6,3886305289,1,,3885383655,141,95.3,,,,4pbx40gvdmacim2n0k2qt41cl,J. Kayembe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479790909,259,8,1,19,38,7zibyotq1x1hq6pmgibhr0e6s,1,73.5,4.2,2022-10-30T20:20:53.324Z,2022-10-31T10:01:53Z,3885383677,56,Right,3885383681,15,,3886066681,178,,3885854911,385,,,,,,,,,,,,,,1h9jdj5ag99myeoirxzh92od1,R. De Laet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479790919,127,1,1,19,38,920raeoumft3q2wmvc296uceo,1,22.8,88.3,2022-10-30T20:20:54.041Z,2022-10-31T10:01:53Z,3885855293,140,30.5,3885855299,213,5.6,3885383721,56,Back,3885855295,141,78.1,3886066777,178,,3885855297,212,10.7,,,,,,,8zz5lnxo7twq8ntb7e0qfvbv9,M. Ilaimaharitra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479790937,128,1,1,19,41,920raeoumft3q2wmvc296uceo,1,31,71.6,2022-10-30T20:20:56.242Z,2022-10-31T10:01:53Z,3885383857,141,59.1,3885383855,140,49.7,3885383861,213,5.9,3885383859,212,21.4,3886067011,178,,3885383853,56,Back,,,,,,,5ecklu1u6t21rhh8fh4zoq2cq,A. Zorgane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479790991,129,1,1,19,45,920raeoumft3q2wmvc296uceo,1,52,56.9,2022-10-30T20:21:00.289Z,2022-10-31T10:01:51Z,3886067193,178,,3885384147,212,28.4,3885384141,56,Right,3885384149,213,5.0,3885384143,140,58.8,3885384145,141,16.5,,,,,,,87d73x3gkomc4soukr5uweqc5,I. Mbenza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479791007,130,1,1,19,52,920raeoumft3q2wmvc296uceo,1,73.6,9.7,2022-10-30T20:21:08.122Z,2022-10-31T10:01:49Z,3885384227,141,19.4,3885384229,212,14.3,3886067273,178,,3885384223,56,Right,3885384231,213,2.7,3885384225,140,61.5,,,,,,,6n1rvd0axpp159h9wkkd7lwfe,K. Nkuba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479791043,131,1,1,19,55,920raeoumft3q2wmvc296uceo,1,62.5,22.9,2022-10-30T20:21:10.682Z,2022-10-31T10:01:48Z,3885384391,140,47.8,3885384397,213,2.3,3885384395,212,23.9,3885384393,141,49.7,3885384389,56,Back,3886067335,178,,,,,,,,7hi9yit8aifyojt7i0kg69as5,J. Bager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479791081,132,1,1,19,58,920raeoumft3q2wmvc296uceo,1,46.9,50.5,2022-10-30T20:21:13.779Z,2022-10-31T10:01:47Z,3885384589,213,1.5,3885384583,140,49.4,3885384585,141,85.3,3885384587,212,23.8,3885384581,56,Back,3886067409,178,,,,,,,,ae26s08xs4l50sfm0r6jbsley,S. Andreou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479791151,133,1,1,20,2,920raeoumft3q2wmvc296uceo,1,55.4,88.8,2022-10-30T20:21:17.527Z,2022-10-31T10:01:46Z,3885384897,212,18.4,3885384891,56,Left,3886067477,178,,3885384893,140,72.6,3885384899,213,0.2,3885384895,141,94.1,,,,,,,eb1rih67f03kwljbge37id1ck,M. Wasinski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479791155,134,3,1,20,6,920raeoumft3q2wmvc296uceo,1,75.6,90.7,2022-10-30T20:21:21.437Z,2022-10-31T10:01:45Z,3885855703,464,,3885384911,56,Left,3885384929,233,260,3885384913,286,,3886067619,178,,,,,,,,,,,4pbx40gvdmacim2n0k2qt41cl,J. Kayembe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479791135,260,45,1,20,6,7zibyotq1x1hq6pmgibhr0e6s,0,24.4,9.3,2022-10-30T20:21:21.437Z,2022-10-31T10:01:45Z,3885384829,56,Back,3885384831,285,,3885384947,233,134,,,,,,,,,,,,,,,,1h9jdj5ag99myeoirxzh92od1,R. De Laet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479791163,135,3,1,20,7,920raeoumft3q2wmvc296uceo,0,78.3,83.2,2022-10-30T20:21:22.251Z,2022-10-31T10:01:44Z,3885384953,286,,3885855843,464,,3885384951,56,Left,3886067667,178,,3885385017,233,261,,,,,,,,,,4pbx40gvdmacim2n0k2qt41cl,J. Kayembe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479791167,261,7,1,20,7,7zibyotq1x1hq6pmgibhr0e6s,1,21.7,16.8,2022-10-30T20:21:22.567Z,2022-10-31T10:01:44Z,3885384979,285,,3885384985,233,135,3885384977,56,Back,3886067735,178,,3885855795,384,,,,,,,,,,,9tgbdheyuooa8cfz06l577end,C. Stengs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479791169,262,49,1,20,9,7zibyotq1x1hq6pmgibhr0e6s,1,22.4,17.1,2022-10-30T20:21:24.344Z,2022-10-31T10:01:43Z,,,,,,,,,,,,,,,,,,,,,,,,,1h9jdj5ag99myeoirxzh92od1,R. De Laet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479791245,263,4,1,20,9,7zibyotq1x1hq6pmgibhr0e6s,1,23.9,19.2,2022-10-30T20:21:25.067Z,2022-10-31T10:01:43Z,3885385371,152,,3885385369,56,Back,3885385365,13,,3885385367,295,,3885385379,233,136,3885385373,285,,,,,,,,1h9jdj5ag99myeoirxzh92od1,R. De Laet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479791231,136,4,1,20,9,920raeoumft3q2wmvc296uceo,0,76.1,80.8,2022-10-30T20:21:25.068Z,2022-10-31T10:01:42Z,3885385387,233,263,3885385285,295,,3885385281,13,,3886068009,178,,3885385297,286,,3885385289,56,Left,3885385293,152,,,,,4pbx40gvdmacim2n0k2qt41cl,J. Kayembe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479791331,264,1,1,20,25,7zibyotq1x1hq6pmgibhr0e6s,1,23.6,20.1,2022-10-30T20:21:41.105Z,2022-10-31T10:01:42Z,3885385821,212,21.1,3885385817,140,12.6,3885385811,5,,3885385819,141,46.1,3885385813,152,,3886068199,178,,3885385815,56,Back,3885385823,213,2.1,9tc6mprxpu2rc5ptlp5ljw7h1,T. Alderweireld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479791375,265,1,1,20,28,7zibyotq1x1hq6pmgibhr0e6s,1,13.4,49.1,2022-10-30T20:21:43.467Z,2022-10-31T10:01:42Z,3885386017,56,Back,3885386021,141,87.2,3886068267,178,,3885386025,213,1.0,3885386019,140,29.5,3885386023,212,30.9,,,,,,,r0hm6ahwcvdu57bgfi5zkslx,J. Butez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479791417,266,1,1,20,33,7zibyotq1x1hq6pmgibhr0e6s,0,41.6,81.3,2022-10-30T20:21:48.520Z,2022-10-31T10:01:41Z,3885386227,212,52.7,3885386221,56,Center,3885386231,1,,3885386229,213,6.2,3885386223,140,91.4,3886068393,178,,3885386225,141,71.8,3885386219,155,,5u6h6cptsad9e6n4uv76q0fl5,S. Vines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479791413,137,52,1,20,37,920raeoumft3q2wmvc296uceo,1,7.9,27,2022-10-30T20:21:52.288Z,2022-10-31T10:01:41Z,3886068519,178,,3885856167,377,,,,,,,,,,,,,,,,,,,,btyk45f7gmz3ck2dafpp22yg9,H. Koffi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479791517,138,1,1,20,40,920raeoumft3q2wmvc296uceo,1,15.2,37.9,2022-10-30T20:21:55.800Z,2022-10-31T10:01:40Z,3885386679,140,18.7,3885386675,123,,3885386681,141,74.1,3885386677,56,Back,3885386683,212,24.9,3885386685,213,1.4,3886068617,178,,,,,btyk45f7gmz3ck2dafpp22yg9,H. Koffi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479791561,139,1,1,20,46,920raeoumft3q2wmvc296uceo,1,27.9,64.5,2022-10-30T20:22:01.579Z,2022-10-31T10:01:38Z,3886068715,178,,3885386841,141,43.1,3885386839,140,34.9,3885386845,213,5.2,3885386837,56,Back,3885386843,212,16.3,,,,,,,eb1rih67f03kwljbge37id1ck,M. Wasinski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479791573,140,1,1,20,48,920raeoumft3q2wmvc296uceo,1,31.1,42.5,2022-10-30T20:22:03.589Z,2022-10-31T10:01:38Z,3885386911,141,38.3,3885386907,56,Back,3885386915,213,6.1,3885386909,140,45.4,3886068767,178,,3885386913,212,15.3,,,,,,,8zz5lnxo7twq8ntb7e0qfvbv9,M. Ilaimaharitra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479791581,141,1,1,20,49,920raeoumft3q2wmvc296uceo,1,44,35.4,2022-10-30T20:22:04.629Z,2022-10-31T10:01:37Z,3885386949,56,Back,3885386957,213,2.0,3886068811,178,,3885386951,140,39.5,3885386953,141,52.8,3885386955,212,12.7,,,,,,,5ecklu1u6t21rhh8fh4zoq2cq,A. Zorgane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479791609,142,1,1,20,50,920raeoumft3q2wmvc296uceo,1,38.2,48.5,2022-10-30T20:22:05.441Z,2022-10-31T10:01:37Z,3885387115,56,Back,3886068871,178,,3885387123,213,4.0,3885387119,141,29.8,3885387121,212,16.2,3885387117,140,28.6,,,,,,,87d73x3gkomc4soukr5uweqc5,I. Mbenza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479791635,143,1,1,20,53,920raeoumft3q2wmvc296uceo,1,35.5,15.9,2022-10-30T20:22:09.075Z,2022-10-31T10:01:36Z,3885387225,141,6.5,3885387229,212,11.7,3885387223,140,44.8,3886068941,178,,3885387221,56,Back,3885387233,213,5.7,,,,,,,7hi9yit8aifyojt7i0kg69as5,J. Bager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479791639,144,1,1,20,55,920raeoumft3q2wmvc296uceo,0,45.4,2.3,2022-10-30T20:22:10.435Z,2022-10-31T10:01:36Z,3885387245,141,10.7,3886069091,178,,3885387241,56,Back,3885387243,140,44.9,3885387249,213,1.7,3885387247,212,5.7,,,,,,,6n1rvd0axpp159h9wkkd7lwfe,K. Nkuba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479791645,267,61,1,20,55,7zibyotq1x1hq6pmgibhr0e6s,1,53.2,96.9,2022-10-30T20:22:10.725Z,2022-10-31T10:01:36Z,3886069171,178,,3885387281,56,Left,,,,,,,,,,,,,,,,,,,5u6h6cptsad9e6n4uv76q0fl5,S. Vines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479791705,145,1,1,20,57,920raeoumft3q2wmvc296uceo,1,40.5,15.1,2022-10-30T20:22:12.631Z,2022-10-31T10:01:35Z,3885387631,213,2.5,3885387629,212,33.9,3885387623,140,13.8,3886304503,1,,3885387625,141,43.0,3886069269,178,,3885387621,56,Back,,,,6n1rvd0axpp159h9wkkd7lwfe,K. Nkuba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479791743,146,1,1,21,1,920raeoumft3q2wmvc296uceo,1,4.9,38.8,2022-10-30T20:22:16.807Z,2022-10-31T10:01:35Z,3885387785,56,Back,3885387789,140,18.2,3885387799,213,1.1,3885387793,141,76.6,3885387797,212,29.3,3886069347,178,,,,,,,,btyk45f7gmz3ck2dafpp22yg9,H. Koffi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479791763,147,1,1,21,5,920raeoumft3q2wmvc296uceo,1,18.4,86.4,2022-10-30T20:22:20.835Z,2022-10-31T10:01:34Z,3885387895,212,21.7,3885387889,56,Back,3885387893,141,71.8,3885387891,140,36.8,3886069413,178,,3885387897,213,5.8,,,,,,,eb1rih67f03kwljbge37id1ck,M. Wasinski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479791783,148,1,1,21,9,920raeoumft3q2wmvc296uceo,1,26.4,72,2022-10-30T20:22:24.768Z,2022-10-31T10:01:33Z,3885387987,56,Back,3885387991,141,75.0,3885387993,212,9.5,3886069591,178,,3885387989,140,17.6,3885387995,213,2.9,,,,,,,72xzl0yjdetvqp2n1pmzyqvze,A. Hosseinzadeh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479791821,149,1,1,21,11,920raeoumft3q2wmvc296uceo,1,17,76.9,2022-10-30T20:22:26.300Z,2022-10-31T10:01:32Z,3885388171,56,Back,3885388177,212,29.5,3885388175,141,79.9,3885388173,140,45.0,3885388179,213,0.1,3886069623,178,,,,,,,,eb1rih67f03kwljbge37id1ck,M. Wasinski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479791839,150,1,1,21,14,920raeoumft3q2wmvc296uceo,1,43.4,85.6,2022-10-30T20:22:29.445Z,2022-10-31T10:01:31Z,3886069741,178,,3885388281,212,28.4,3885388275,56,Center,3885388279,141,50.6,3885388283,213,5.3,3885388277,140,58.2,,,,,,,5ecklu1u6t21rhh8fh4zoq2cq,A. Zorgane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479791873,151,1,1,21,17,920raeoumft3q2wmvc296uceo,1,61.7,49.1,2022-10-30T20:22:32.949Z,2022-10-31T10:01:30Z,3885388443,56,Right,3885388449,212,31.8,3885388445,140,83.4,3885388451,213,5.5,3886069881,178,,3885388447,141,16.5,,,,,,,8zz5lnxo7twq8ntb7e0qfvbv9,M. Ilaimaharitra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479791903,152,1,1,21,21,920raeoumft3q2wmvc296uceo,1,83.3,23.5,2022-10-30T20:22:36.558Z,2022-10-31T10:01:29Z,3885388555,56,Center,3885388561,212,14.9,3885389047,210,13,3885388559,141,45.2,3885389051,154,,3885388563,213,1.4,3885388557,140,85.4,3886069963,178,,6n1rvd0axpp159h9wkkd7lwfe,K. Nkuba,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479791909,153,13,1,21,22,920raeoumft3q2wmvc296uceo,1,85.1,47.4,2022-10-30T20:22:37.364Z,2022-10-31T10:01:29Z,3885389089,230,97.8,3885389083,102,77.1,3885389077,154,,3885857091,391,,3885389073,73,,3885389087,328,,3885389079,55,152,3885388707,20,,8zz5lnxo7twq8ntb7e0qfvbv9,M. Ilaimaharitra,3886070039,178,,,3885388577,22,3885389085,103,3885388579,17,,,5.6,3885389091,231,46.9,3885388581,56,3885389075,29,,,,Center,,,,,,,,,,,,,,,,
2479791915,154,5,1,21,24,920raeoumft3q2wmvc296uceo,0,101.1,62.4,2022-10-30T20:22:39.506Z,2022-10-31T06:07:46Z,3885388603,346,,3885388725,233,268,3885388601,56,Center,,,,,,,,,,,,,,,,8zz5lnxo7twq8ntb7e0qfvbv9,M. Ilaimaharitra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479791939,268,5,1,21,24,7zibyotq1x1hq6pmgibhr0e6s,1,-1.1,37.6,2022-10-30T20:22:39.506Z,2022-10-31T06:07:46Z,3885388713,346,,3885388719,233,154,3885388711,56,Back,,,,,,,,,,,,,,,,9tgbdheyuooa8cfz06l577end,C. Stengs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479876613,1036,1,1,21,39,7zibyotq1x1hq6pmgibhr0e6s,1,5.2,59.9,2022-10-30T20:22:55.073Z,2022-10-31T10:01:28Z,3885858003,56,Back,3885858009,212,6.8,3885858005,140,5.2,3885858049,189,,3885858015,237,,3885858007,141,49.9,3885858011,213,4.7,3885858001,124,,ecwzzrkn1snbua5yu4gehxm2,W. Pacho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479792137,269,1,1,21,42,7zibyotq1x1hq6pmgibhr0e6s,1,6.4,49.6,2022-10-30T20:22:57.516Z,2022-10-31T10:01:28Z,3885389703,141,7.4,3885389695,56,Back,3886070273,178,,3885389707,212,31.7,3885389711,213,5.2,3885389701,140,19.3,,,,,,,r0hm6ahwcvdu57bgfi5zkslx,J. Butez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479792159,270,1,1,21,45,7zibyotq1x1hq6pmgibhr0e6s,0,19.3,12.5,2022-10-30T20:23:00.466Z,2022-10-31T10:01:27Z,3885389829,213,0.5,3885389823,140,65.8,3885389831,1,,3886070559,178,,3885389825,141,51.8,3885389819,155,,3885389827,212,55.7,3885389821,56,Center,1h9jdj5ag99myeoirxzh92od1,R. De Laet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479792177,155,1,1,21,48,920raeoumft3q2wmvc296uceo,1,36.1,47.7,2022-10-30T20:23:03.794Z,2022-10-31T10:01:27Z,3885389883,3,,3885389889,141,49.4,3885389893,213,1.8,3885389885,56,Back,3886070791,178,,3885389887,140,35.8,3885389891,212,1.2,,,,7hi9yit8aifyojt7i0kg69as5,J. Bager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479792181,156,49,1,21,50,920raeoumft3q2wmvc296uceo,1,34.9,62.2,2022-10-30T20:23:06.200Z,2022-10-31T10:01:27Z,,,,,,,,,,,,,,,,,,,,,,,,,ae26s08xs4l50sfm0r6jbsley,S. Andreou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479792217,157,1,1,21,51,920raeoumft3q2wmvc296uceo,1,34.9,62.5,2022-10-30T20:23:06.243Z,2022-10-31T10:01:26Z,3886081701,178,,3885390047,141,51.6,3885390045,140,12.6,3885390051,213,3.4,3885390043,56,Back,3885390049,212,24.6,,,,,,,ae26s08xs4l50sfm0r6jbsley,S. Andreou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479792257,158,1,1,21,53,920raeoumft3q2wmvc296uceo,1,16,52.1,2022-10-30T20:23:08.687Z,2022-10-31T10:01:26Z,3885390263,141,70.9,3885390265,212,15.7,3885390267,213,1.0,3885390259,56,Back,3886081773,178,,3885390261,140,24.6,,,,,,,btyk45f7gmz3ck2dafpp22yg9,H. Koffi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479792303,159,1,1,21,56,920raeoumft3q2wmvc296uceo,1,20.7,73,2022-10-30T20:23:11.817Z,2022-10-31T10:01:25Z,3885390543,141,26.4,3886304073,1,,3885390545,212,32.0,3885390547,213,4.9,3885390539,56,Back,3885390541,140,25.2,3886081875,178,,,,,eb1rih67f03kwljbge37id1ck,M. Wasinski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479792327,160,1,1,22,1,920raeoumft3q2wmvc296uceo,1,35.4,26.9,2022-10-30T20:23:16.373Z,2022-10-31T10:01:24Z,3885390657,141,4.4,3885390651,56,Back,3885390665,213,5.4,3886082049,178,,3885390653,140,46.5,3885390661,212,19.2,,,,,,,7hi9yit8aifyojt7i0kg69as5,J. Bager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479792345,161,1,1,22,4,920raeoumft3q2wmvc296uceo,1,49.8,3.6,2022-10-30T20:23:19.437Z,2022-10-31T10:01:23Z,3886082125,178,,3885390761,212,11.2,3885390755,56,Back,3885390759,141,18.3,3885390763,213,2.0,3885390757,140,45.0,,,,,,,6n1rvd0axpp159h9wkkd7lwfe,K. Nkuba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479792383,162,1,1,22,6,920raeoumft3q2wmvc296uceo,1,47.4,16.2,2022-10-30T20:23:21.670Z,2022-10-31T10:01:22Z,3885390927,213,2.2,3885390917,140,31.8,3885390921,141,49.9,3885390923,212,28.2,3886082183,178,,3885390913,56,Back,,,,,,,87d73x3gkomc4soukr5uweqc5,I. Mbenza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479792399,163,1,1,22,9,920raeoumft3q2wmvc296uceo,1,32.8,43.2,2022-10-30T20:23:24.595Z,2022-10-31T10:01:21Z,3885391001,56,Back,3885391007,212,23.8,3885391005,141,78.2,3886082245,178,,3885391009,213,1.5,3885391003,140,33.4,,,,,,,ae26s08xs4l50sfm0r6jbsley,S. Andreou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479792425,164,1,1,22,11,920raeoumft3q2wmvc296uceo,1,34.1,75.7,2022-10-30T20:23:26.836Z,2022-10-31T10:01:20Z,3885391131,56,Back,3885391137,212,17.2,3886082335,178,,3885391135,141,94.2,3885391139,213,0.8,3885391133,140,45.3,,,,,,,eb1rih67f03kwljbge37id1ck,M. Wasinski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479792477,165,1,1,22,13,920raeoumft3q2wmvc296uceo,1,47.6,95.9,2022-10-30T20:23:29.048Z,2022-10-31T10:01:20Z,3886082383,178,,3885391417,213,6.3,3885391411,140,72.4,3885391413,141,95.4,3885391409,56,Left,3885391415,212,26.0,,,,,,,4pbx40gvdmacim2n0k2qt41cl,J. Kayembe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479792481,166,3,1,22,19,920raeoumft3q2wmvc296uceo,0,84.6,84.7,2022-10-30T20:23:34.918Z,2022-10-31T10:01:18Z,3886082561,178,,3885391433,56,Left,3885391539,233,271,3885391435,286,,3885860227,465,,,,,,,,,,,72xzl0yjdetvqp2n1pmzyqvze,A. Hosseinzadeh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479792503,271,7,1,22,19,7zibyotq1x1hq6pmgibhr0e6s,1,15.4,15.3,2022-10-30T20:23:35.016Z,2022-10-31T10:01:18Z,3885860233,385,,3885391513,167,,3885391515,56,Back,3885391517,285,,3886082611,178,,3885391535,233,166,,,,,,,9tc6mprxpu2rc5ptlp5ljw7h1,T. Alderweireld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479792677,167,5,1,22,21,920raeoumft3q2wmvc296uceo,1,84.7,101.6,2022-10-30T20:23:36.951Z,2022-10-31T06:19:35Z,3885392405,347,,3885392427,233,272,3885392403,56,Left,,,,,,,,,,,,,,,,72xzl0yjdetvqp2n1pmzyqvze,A. Hosseinzadeh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479792505,272,5,1,22,21,7zibyotq1x1hq6pmgibhr0e6s,0,15.3,-1.6,2022-10-30T20:23:36.951Z,2022-10-31T06:19:36Z,3885391523,56,Back,3885392455,233,167,3885391525,347,,,,,,,,,,,,,,,,,1h9jdj5ag99myeoirxzh92od1,R. De Laet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
