id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/9/value,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/12/value,keyPass,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/15/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId
2451844133,7,1,1,0,8,2989v3kho9h5jaboe1nr7lx21,1,66,2.3,2022-08-27T18:45:21.122Z,2022-08-28T14:52:47Z,3736772027,141,14.3,3736772039,213,2.9,3739191631,178,,3736772019,56,Back,3736772033,212,32.4,3736772021,140,36.1,3740187443,1,,,,,e5oet393vired282yco4i7gfd,D. Hashioka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451844255,8,1,1,0,11,2989v3kho9h5jaboe1nr7lx21,1,37.8,15.2,2022-08-27T18:45:23.578Z,2022-08-28T14:52:47Z,3736772655,56,Back,3740187409,1,,3736772665,213,2.5,3739191745,178,,3736772663,212,32.4,3736772661,141,44.2,3736772657,140,13.3,,,,9qafk5ke1yzqggkcmf1zqevp,W. Janssens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451844421,9,1,1,0,17,2989v3kho9h5jaboe1nr7lx21,1,14.4,42.1,2022-08-27T18:45:29.700Z,2022-08-28T14:52:46Z,3736773525,212,61.7,3736773529,1,,3736773527,213,6.1,3736773517,157,,3736773521,140,71.6,3739191947,178,,3736773523,141,21.5,3736773519,56,Center,5q4wztjkk6nuwapm7qgey9w45,D. Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451980265,787,44,1,0,21,2989v3kho9h5jaboe1nr7lx21,1,72.7,25.4,2022-08-27T18:45:34.486Z,2022-08-28T14:52:46Z,3737746117,233,807,3737527279,286,,3737527277,56,Center,,,,,,,,,,,,,,,,4rwvkp9xlyv314ceglbauou6t,S. Okazaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451980199,807,44,1,0,21,b7jmo07lqav0wfe2mtlzyspak,0,27.3,74.6,2022-08-27T18:45:34.487Z,2022-08-28T14:52:45Z,3737526931,56,Back,3737526933,285,,3737746121,233,787,,,,,,,,,,,,,,,,56sjqxlsf5iitgww0hogez8ph,J. Vanlerberghe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451980355,788,61,1,0,22,2989v3kho9h5jaboe1nr7lx21,0,72.3,25.5,2022-08-27T18:45:34.613Z,2022-08-28T14:52:45Z,3739192827,178,,3737527769,56,Center,3739192825,15,,,,,,,,,,,,,,,,,4rwvkp9xlyv314ceglbauou6t,S. Okazaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452312759,1006,67,1,0,22,b7jmo07lqav0wfe2mtlzyspak,1,26.8,74.5,2022-08-27T18:45:35.366Z,2022-08-28T14:52:45Z,3739335577,233,967,,,,,,,,,,,,,,,,,,,,,,56sjqxlsf5iitgww0hogez8ph,J. Vanlerberghe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452312753,967,67,1,0,22,2989v3kho9h5jaboe1nr7lx21,0,73.2,25.5,2022-08-27T18:45:35.367Z,2022-08-28T14:52:45Z,3739335603,233,1006,,,,,,,,,,,,,,,,,,,,,,4rwvkp9xlyv314ceglbauou6t,S. Okazaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452312509,1004,43,1,0,22,b7jmo07lqav0wfe2mtlzyspak,1,0,0,2022-08-27T18:45:35.372Z,2022-08-28T11:09:42Z,3739334533,144,83,3739334071,399,78412,,,,,,,,,,,,,,,,,,,56sjqxlsf5iitgww0hogez8ph,J. Vanlerberghe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451844495,5,61,1,0,22,b7jmo07lqav0wfe2mtlzyspak,0,26.5,73.7,2022-08-27T18:45:35.375Z,2022-08-28T14:52:44Z,3736774017,56,Back,3739193155,178,,,,,,,,,,,,,,,,,,,,56sjqxlsf5iitgww0hogez8ph,J. Vanlerberghe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451844507,10,1,1,0,24,2989v3kho9h5jaboe1nr7lx21,1,73.1,23.3,2022-08-27T18:45:36.634Z,2022-08-28T14:52:44Z,3736774045,56,Right,3736774049,141,1.4,3736774047,140,66.1,3739193379,178,,3736774053,213,4.3,3736774051,212,16.6,,,,,,,4rwvkp9xlyv314ceglbauou6t,S. Okazaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451844559,11,1,1,0,26,2989v3kho9h5jaboe1nr7lx21,1,70.1,4.5,2022-08-27T18:45:38.639Z,2022-08-28T14:52:43Z,3736774365,213,1.7,3739193583,178,,3736774361,141,11.1,3736774357,56,Right,3736774359,140,69.5,3736774363,212,4.5,,,,,,,e5oet393vired282yco4i7gfd,D. Hashioka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451844565,12,50,1,0,27,2989v3kho9h5jaboe1nr7lx21,1,74.1,8.1,2022-08-27T18:45:39.745Z,2022-08-28T14:52:42Z,3736774751,233,6,3736774385,286,,3736774383,56,Right,,,,,,,,,,,,,,,,4rwvkp9xlyv314ceglbauou6t,S. Okazaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451844621,6,7,1,0,27,b7jmo07lqav0wfe2mtlzyspak,1,25.9,91.9,2022-08-27T18:45:40.242Z,2022-08-28T14:52:42Z,3739194243,178,,3736774699,285,,3736774693,56,Back,3736774731,233,12,3737529079,384,,,,,,,,,,,mlqit2c8my1ewqy6avrfhf8q,A. Van Hoorenbeeck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451844625,7,49,1,0,29,b7jmo07lqav0wfe2mtlzyspak,1,31.2,67.5,2022-08-27T18:45:42.032Z,2022-08-28T14:52:42Z,,,,,,,,,,,,,,,,,,,,,,,,,3eywxsna9qzi1egis1uj4l6mt,G. Hairemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451844645,8,1,1,0,29,b7jmo07lqav0wfe2mtlzyspak,1,31.2,67.5,2022-08-27T18:45:42.043Z,2022-08-28T14:52:41Z,3736774843,212,6.4,3736774837,56,Back,3736774839,140,30.5,3736774841,141,76.9,3739194981,178,,3736774845,213,1.7,,,,,,,3eywxsna9qzi1egis1uj4l6mt,G. Hairemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451844659,9,1,1,0,30,b7jmo07lqav0wfe2mtlzyspak,0,30.6,76.8,2022-08-27T18:45:43.027Z,2022-08-28T14:52:41Z,3736774911,141,72.6,3736774913,212,9.6,3739195203,178,,3736774915,213,6.0,3736774907,56,Back,3736774909,140,39.3,,,,,,,25ey2mcvgwz6ls2612os5hzv9,R. Schoofs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451844611,13,1,1,0,31,2989v3kho9h5jaboe1nr7lx21,1,58.3,29.9,2022-08-27T18:45:44.297Z,2022-08-28T14:52:41Z,3736774637,56,Right,3737531035,140,68.4,3739195403,178,,3737531037,141,16.9,3737531039,212,13.8,3737531041,213,5.6,,,,,,,4fc3xit5tx2o583prbwhkq8d1,T. Leistner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451844651,14,49,1,0,32,2989v3kho9h5jaboe1nr7lx21,1,62.5,24.5,2022-08-27T18:45:44.924Z,2022-08-28T14:52:40Z,,,,,,,,,,,,,,,,,,,,,,,,,77487qauk9fkzlesgze21odsl,S. Kagawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451844705,15,1,1,0,33,2989v3kho9h5jaboe1nr7lx21,1,59.6,19,2022-08-27T18:45:46.466Z,2022-08-28T14:52:39Z,3739195715,178,,3736775177,213,5.0,3736775171,140,62.9,3736775169,56,Right,3736775175,212,12.5,3736775173,141,1.3,,,,,,,77487qauk9fkzlesgze21odsl,S. Kagawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451844733,16,1,1,0,35,2989v3kho9h5jaboe1nr7lx21,0,62.4,2.6,2022-08-27T18:45:47.986Z,2022-08-28T14:52:38Z,3737746059,233,808,3737533787,236,,3737533789,286,,3736775375,141,3.5,3736775377,212,6.7,3736775379,213,0.1,3739196001,178,,3736775373,140,68.8,e5oet393vired282yco4i7gfd,D. Hashioka,3736775371,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451981229,808,74,1,0,35,b7jmo07lqav0wfe2mtlzyspak,1,35.8,95.8,2022-08-27T18:45:48.154Z,2022-08-28T14:52:38Z,3739196379,178,,3737533061,56,Back,3737533063,285,,3737746075,233,16,,,,,,,,,,,,,mlqit2c8my1ewqy6avrfhf8q,A. Van Hoorenbeeck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451844771,17,1,1,0,36,2989v3kho9h5jaboe1nr7lx21,0,63.2,2.8,2022-08-27T18:45:48.842Z,2022-08-28T14:52:38Z,3736775589,213,6.1,3736775587,212,17.2,3736775581,56,Right,3736775583,140,79.3,3736775585,141,0.0,3739196961,178,,,,,,,,e5oet393vired282yco4i7gfd,D. Hashioka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451845081,10,5,1,0,39,b7jmo07lqav0wfe2mtlzyspak,1,21.7,101.5,2022-08-27T18:45:52.461Z,2022-08-28T10:20:01Z,3736777379,233,18,3736777277,56,Back,3736777279,347,,,,,,,,,,,,,,,,,25ey2mcvgwz6ls2612os5hzv9,R. Schoofs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451844775,18,5,1,0,39,2989v3kho9h5jaboe1nr7lx21,0,78.3,-1.5,2022-08-27T18:45:52.461Z,2022-08-28T10:20:01Z,3736775603,347,,3736775601,56,Right,3736777405,233,10,,,,,,,,,,,,,,,,e5oet393vired282yco4i7gfd,D. Hashioka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451845117,11,1,1,0,54,b7jmo07lqav0wfe2mtlzyspak,0,23.1,100,2022-08-27T18:46:07.216Z,2022-08-28T14:52:37Z,3736777491,141,91.5,3736777499,213,5.8,3736777487,140,36.0,3736777495,212,15.1,3736777483,56,Back,3736777477,107,,,,,,,,mlqit2c8my1ewqy6avrfhf8q,A. Van Hoorenbeeck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451845201,19,1,1,0,56,2989v3kho9h5jaboe1nr7lx21,1,57.2,5.5,2022-08-27T18:46:09.107Z,2022-08-28T14:52:37Z,3736778033,56,Right,3739203507,388,,3736778031,3,,3736778037,141,1.4,3736778039,212,10.2,3736778041,213,6.0,3736778035,140,66.5,,,,9qafk5ke1yzqggkcmf1zqevp,W. Janssens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451845205,20,1,1,0,57,2989v3kho9h5jaboe1nr7lx21,0,67.9,6.2,2022-08-27T18:46:10.260Z,2022-08-28T14:52:37Z,3736778089,56,Right,3736778087,168,,3736778095,212,3.1,3736778093,141,4.3,3736778091,140,70.6,3736778085,3,,3736778097,213,5.9,3739204145,178,,77487qauk9fkzlesgze21odsl,S. Kagawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451981535,809,61,1,0,57,b7jmo07lqav0wfe2mtlzyspak,1,32.3,92.3,2022-08-27T18:46:10.431Z,2022-08-28T14:52:36Z,3739204629,178,,3739204627,21,,3737535175,56,Back,,,,,,,,,,,,,,,,mlqit2c8my1ewqy6avrfhf8q,A. Van Hoorenbeeck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451845325,12,5,1,0,59,b7jmo07lqav0wfe2mtlzyspak,0,29.8,101.6,2022-08-27T18:46:11.580Z,2022-08-28T10:23:24Z,3736778895,233,21,3736778769,347,,3736778767,56,Back,,,,,,,,,,,,,,,,mlqit2c8my1ewqy6avrfhf8q,A. Van Hoorenbeeck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451845301,21,5,1,0,59,2989v3kho9h5jaboe1nr7lx21,1,70.2,-1.6,2022-08-27T18:46:11.580Z,2022-08-28T10:23:24Z,3736778635,56,Right,3736778825,233,12,3736778637,347,,,,,,,,,,,,,,,,,77487qauk9fkzlesgze21odsl,S. Kagawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451845315,22,1,1,1,8,2989v3kho9h5jaboe1nr7lx21,1,73.6,0,2022-08-27T18:46:20.986Z,2022-08-28T14:52:36Z,3736778715,107,,3736778725,213,2.7,3736778721,141,7.4,3736778717,56,Right,3736778719,140,61.6,3736778723,212,14.0,,,,,,,e5oet393vired282yco4i7gfd,D. Hashioka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451845355,23,1,1,1,9,2989v3kho9h5jaboe1nr7lx21,1,67.4,6.4,2022-08-27T18:46:22.456Z,2022-08-28T14:52:35Z,3736778983,140,69.1,3736778981,56,Right,3736778987,212,3.7,3736778989,213,5.2,3736778985,141,1.6,3739205283,178,,,,,,,,7d57au4z5cuxc5k6tu6qgp94a,M. Konaté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451845425,24,1,1,1,11,2989v3kho9h5jaboe1nr7lx21,1,74.6,2.6,2022-08-27T18:46:24.381Z,2022-08-28T14:52:34Z,3736779319,56,Right,3739205605,178,,3736779321,140,74.4,3736779327,212,4.6,3736779329,213,1.6,3736779325,141,9.4,,,,,,,e5oet393vired282yco4i7gfd,D. Hashioka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451845457,25,1,1,1,13,2989v3kho9h5jaboe1nr7lx21,0,75.3,20,2022-08-27T18:46:25.746Z,2022-08-28T14:52:34Z,3736779549,213,5.1,3736779547,212,4.3,3736779589,233,13,3736779541,56,Right,3736779543,140,76.7,3736779587,236,,3739205923,178,,3736779593,286,,77487qauk9fkzlesgze21odsl,S. Kagawa,3736779545,141,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451845431,13,74,1,1,13,b7jmo07lqav0wfe2mtlzyspak,1,21.1,87.5,2022-08-27T18:46:25.859Z,2022-08-28T14:52:33Z,3736779621,233,25,3739206111,178,,3736779373,285,,3736779371,56,Back,,,,,,,,,,,,,bkdtlerryn5f6iwvk5fcrku7d,S. Oum Gouet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451845473,14,5,1,1,16,b7jmo07lqav0wfe2mtlzyspak,0,22.5,102,2022-08-27T18:46:28.831Z,2022-08-28T10:23:57Z,3736779635,56,Back,3736787349,233,27,3736779639,347,,,,,,,,,,,,,,,,,bkdtlerryn5f6iwvk5fcrku7d,S. Oum Gouet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451845489,27,5,1,1,16,2989v3kho9h5jaboe1nr7lx21,1,77.5,-2,2022-08-27T18:46:28.831Z,2022-08-28T10:23:56Z,3736779709,347,,3736779707,56,Right,3736787345,233,14,,,,,,,,,,,,,,,,77487qauk9fkzlesgze21odsl,S. Kagawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451845485,26,43,1,1,16,2989v3kho9h5jaboe1nr7lx21,1,0,0,2022-08-27T18:46:29.456Z,2022-08-27T21:34:40Z,3736779685,140,75.4,3736779693,213,4.9,3736779683,56,Right,3736779679,3,0,3736779681,168,0,3736779687,141,1.3,3737536215,144,1,3736779689,212,1.5,77487qauk9fkzlesgze21odsl,S. Kagawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451846467,22,43,1,1,17,b7jmo07lqav0wfe2mtlzyspak,1,0,0,2022-08-27T18:46:29.820Z,2022-08-27T21:34:39Z,3736785121,56,Back,3737536175,144,61,,,,,,,,,,,,,,,,,,,mlqit2c8my1ewqy6avrfhf8q,A. Van Hoorenbeeck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451845557,28,1,1,1,19,2989v3kho9h5jaboe1nr7lx21,1,86.5,0,2022-08-27T18:46:32.079Z,2022-08-28T14:52:33Z,3736780105,141,8.3,3736780111,213,2.5,3736780101,56,Right,3736781313,107,,3736780103,140,77.4,3736780107,212,11.8,,,,,,,e5oet393vired282yco4i7gfd,D. Hashioka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451845575,29,1,1,1,20,2989v3kho9h5jaboe1nr7lx21,0,87.5,10.2,2022-08-27T18:46:32.846Z,2022-08-28T14:52:33Z,3736780215,56,Right,3739210087,178,,3736780219,141,0.0,3736780223,213,3.8,3736780221,212,10.9,3736780217,140,79.6,,,,,,,4rwvkp9xlyv314ceglbauou6t,S. Okazaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451845583,30,43,1,1,22,2989v3kho9h5jaboe1nr7lx21,1,0,0,2022-08-27T18:46:35.152Z,2022-08-27T18:47:38Z,3736780239,56,Right,3736780241,347,0,3736787291,144,5,,,,,,,,,,,,,,,,4rwvkp9xlyv314ceglbauou6t,S. Okazaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451845665,31,1,1,1,22,2989v3kho9h5jaboe1nr7lx21,0,90.8,2,2022-08-27T18:46:35.174Z,2022-08-28T14:52:31Z,3737536929,20,,3737536927,224,,3736780711,141,49.7,3736780713,212,33.2,3736780705,155,,3736780707,56,Center,3736780709,140,97.4,3736780715,213,1.4,e5oet393vired282yco4i7gfd,D. Hashioka,3736780703,2,,3739210313,178,3737537043,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451845671,15,52,1,1,24,b7jmo07lqav0wfe2mtlzyspak,1,2.6,53.7,2022-08-27T18:46:36.679Z,2022-08-28T14:52:31Z,3739211067,179,,3737537255,376,,,,,,,,,,,,,,,,,,,,calut2wcnvfps97uj7dartf4l,Y. Thoelen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451845901,16,1,1,1,30,b7jmo07lqav0wfe2mtlzyspak,1,11.2,47.1,2022-08-27T18:46:43.296Z,2022-08-28T14:52:31Z,3736782015,140,22.0,3737543389,189,,3736782013,56,Back,3736782011,123,,3736782017,141,14.9,3736782021,213,5.2,3739211377,178,,3736782019,212,24.7,calut2wcnvfps97uj7dartf4l,Y. Thoelen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
