id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/8/value,qualifier/10/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/17/value
2509486307,5,1,1,0,8,ecj1gmc7pqcjo4sc9hvghj5u3,0,60,37.2,2023-02-18T19:47:27.273Z,2023-02-19T12:30:18Z,4041552483,140,93.8,4041552481,56,Center,4042832169,178,,4041552489,213,6.2,4041552477,155,,4041552491,1,,4041552487,212,35.5,4041552485,141,34.9,6xam5bquregefbepxd9rwfdh,T. Teuma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509486325,5,52,1,0,11,5z1b7fuvpqe6vnigvopomvecu,1,9.2,63.4,2023-02-18T19:47:30.261Z,2023-02-19T12:30:17Z,4042832267,178,,4042157233,376,,,,,,,,,,,,,,,,,,,,bxcwnf87pf8ijzbxy70ewcfe1,A. Bodart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509486575,6,1,1,0,23,5z1b7fuvpqe6vnigvopomvecu,0,14.9,53.7,2023-02-18T19:47:42.293Z,2023-02-19T12:30:17Z,4041554053,140,74.6,4041554051,56,Center,4041554061,213,0.0,4041554063,1,,4041554049,199,,4041554057,212,62.7,4041554055,141,56.3,,,,bxcwnf87pf8ijzbxy70ewcfe1,A. Bodart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509486731,6,8,1,0,27,ecj1gmc7pqcjo4sc9hvghj5u3,1,25.8,35.7,2023-02-18T19:47:46.573Z,2023-02-19T12:30:16Z,4041554879,56,Back,4042832425,388,,4042158103,384,,4041557731,15,,,,,,,,,,,,,,5w0ohhrm0ojscyjh3e0o8ffmd,C. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509486741,7,12,1,0,30,ecj1gmc7pqcjo4sc9hvghj5u3,1,13.2,18.9,2023-02-18T19:47:49.200Z,2023-02-19T12:30:16Z,4041554959,213,5.2,4041554957,212,15.9,4041554953,140,20.8,4041554951,56,Back,4041555083,15,,4042832593,388,,4041555013,167,,4041554955,141,0.0,7bwjxz6bwt7h070dbv1l8woyy,I. Kandouss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509486747,7,5,1,0,33,5z1b7fuvpqe6vnigvopomvecu,1,76.4,101.5,2023-02-18T19:47:51.934Z,2023-02-19T08:24:30Z,4041555035,233,8,4041554979,347,,4041554977,56,Left,,,,,,,,,,,,,,,,93hp5gm29ke90ugdimd9xf949,A. Dønnum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509486751,8,5,1,0,33,ecj1gmc7pqcjo4sc9hvghj5u3,0,23.6,-1.5,2023-02-18T19:47:51.934Z,2023-02-19T08:24:30Z,4041554995,347,,4041554993,56,Back,4041555039,233,7,,,,,,,,,,,,,,,,7bwjxz6bwt7h070dbv1l8woyy,I. Kandouss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509486799,8,1,1,0,38,5z1b7fuvpqe6vnigvopomvecu,1,77.9,100,2023-02-18T19:47:56.867Z,2023-02-19T12:30:15Z,4041555255,213,4.8,4041555245,107,,4041555247,56,Left,4041555249,140,79.5,4041555253,212,12.4,4041555251,141,83.9,,,,,,,93hp5gm29ke90ugdimd9xf949,A. Dønnum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509486803,9,50,1,0,39,5z1b7fuvpqe6vnigvopomvecu,1,78.9,90.2,2023-02-18T19:47:58.328Z,2023-02-19T12:30:15Z,4041555271,56,Left,4041573075,286,,4041573071,233,21,,,,,,,,,,,,,,,,d6r3vkalhudms84f6fs415wid,P. Zinckernagel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509488161,21,7,1,0,39,ecj1gmc7pqcjo4sc9hvghj5u3,1,21.1,9.8,2023-02-18T19:47:58.528Z,2023-02-19T12:30:15Z,4042159019,384,,4041562947,285,,4041562945,56,Back,4041573103,233,9,4042833015,178,,,,,,,,,,,39tod1iad3ztq17qveh8pwp9l,S. Lynen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509486839,9,49,1,0,40,ecj1gmc7pqcjo4sc9hvghj5u3,1,22.9,7.3,2023-02-18T19:47:59.354Z,2023-02-19T12:30:14Z,,,,,,,,,,,,,,,,,,,,,,,,,di9k6xr6j4arjoltl7s9yp6cq,Cameron Puertas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509486847,10,3,1,0,40,ecj1gmc7pqcjo4sc9hvghj5u3,0,25.1,3.5,2023-02-18T19:47:59.387Z,2023-02-19T12:04:43Z,4041555453,285,,4041555451,56,Back,4042833277,178,,4042159181,465,,4041555527,233,10,,,,,,,,,,di9k6xr6j4arjoltl7s9yp6cq,Cameron Puertas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509486833,10,7,1,0,41,5z1b7fuvpqe6vnigvopomvecu,0,74.9,96.5,2023-02-18T19:47:59.692Z,2023-02-19T12:04:44Z,4042159237,385,,4041555405,286,,4042833355,178,,4041555489,233,10,4041555401,56,Left,,,,,,,,,,93hp5gm29ke90ugdimd9xf949,A. Dønnum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509486881,11,1,1,0,42,ecj1gmc7pqcjo4sc9hvghj5u3,0,22.7,1.8,2023-02-18T19:48:00.736Z,2023-02-19T12:30:14Z,4041555669,140,35.1,4041555663,56,Back,4041555671,141,0.0,4041555673,212,13.2,4041555675,213,6.1,4042833469,178,,,,,,,,aajft01g5yggw0is5fbfh3105,B. Nieuwkoop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509487039,11,5,1,0,43,5z1b7fuvpqe6vnigvopomvecu,1,68.8,101.7,2023-02-18T19:48:02.116Z,2023-02-19T08:25:21Z,4041556649,233,12,4041556627,56,Left,4041556631,347,,,,,,,,,,,,,,,,,93hp5gm29ke90ugdimd9xf949,A. Dønnum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509486893,12,5,1,0,43,ecj1gmc7pqcjo4sc9hvghj5u3,0,31.2,-1.7,2023-02-18T19:48:02.116Z,2023-02-19T08:25:21Z,4041555717,56,Back,4041556681,233,11,4041555719,347,,,,,,,,,,,,,,,,,aajft01g5yggw0is5fbfh3105,B. Nieuwkoop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509487071,12,1,1,0,55,5z1b7fuvpqe6vnigvopomvecu,1,70.3,100,2023-02-18T19:48:14.478Z,2023-02-19T12:30:14Z,4041556845,140,68.3,4041556847,141,78.2,4041556849,212,15.9,4041556841,107,,4041556843,56,Center,4041556851,213,4.6,,,,,,,93hp5gm29ke90ugdimd9xf949,A. Dønnum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509487119,13,1,1,0,57,5z1b7fuvpqe6vnigvopomvecu,1,67.6,92.7,2023-02-18T19:48:16.303Z,2023-02-19T12:30:12Z,4041557161,212,7.7,4041557159,141,90.8,4041557163,213,3.3,4041557157,140,60.4,4042833715,178,,4041557155,56,Left,,,,,,,69ivqkcipxp15b7x5jl83ud49,S. Alzate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509487171,14,1,1,1,0,5z1b7fuvpqe6vnigvopomvecu,1,46.6,97.7,2023-02-18T19:48:19.083Z,2023-02-19T12:30:11Z,4041557475,56,Back,4042833755,178,,4041557485,1,,4041557481,212,38.2,4041557483,213,4.0,4041557479,141,56.4,4041557477,140,22.0,,,,corn6i066rh7c7veva0sm3oid,K. Laifis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509487213,15,1,1,1,4,5z1b7fuvpqe6vnigvopomvecu,1,22.7,57.2,2023-02-18T19:48:22.793Z,2023-02-19T12:30:10Z,4041557691,56,Back,4041557693,140,29.3,4041557697,212,27.1,4041557699,213,5.0,4041557695,141,18.6,4042833863,178,,,,,,,,bxcwnf87pf8ijzbxy70ewcfe1,A. Bodart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509487317,16,1,1,1,7,5z1b7fuvpqe6vnigvopomvecu,1,35.2,13.6,2023-02-18T19:48:26.145Z,2023-02-19T12:30:09Z,4041558291,141,10.0,4041558289,140,91.2,4041558287,56,Right,4041558293,212,58.9,4041558297,1,,4041558295,213,6.2,4042834023,178,,4041558285,155,,48f3zlksc3r230qb78c5emnyt,N. Dussenne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509487361,17,1,1,1,13,5z1b7fuvpqe6vnigvopomvecu,1,94.8,8,2023-02-18T19:48:32.419Z,2023-02-19T12:30:09Z,4041558555,56,Center,4042834177,178,,4041558561,212,25.0,4041558559,141,42.4,4041558557,140,86.4,4041558563,213,1.9,,,,,,,cllq8xizuqut48xxqc3btz97u,W. Balikwisha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509487383,18,1,1,1,16,5z1b7fuvpqe6vnigvopomvecu,1,90.9,34.4,2023-02-18T19:48:35.164Z,2023-02-19T12:30:07Z,4041560517,210,13,4041560519,154,,4041558687,140,87.8,4041558693,213,1.9,4041558691,212,10.3,4041558689,141,48.8,4041558685,56,Center,4042834343,178,,bxudrqx99a3zv5gajdzxz38id,F. Melegoni,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509487387,19,13,1,1,18,5z1b7fuvpqe6vnigvopomvecu,1,91.9,45.6,2023-02-18T19:48:36.680Z,2023-02-19T12:30:07Z,4041560575,328,,4041560567,55,18,4041558717,17,,4041560571,102,58.3,4041560573,103,70.8,4041558719,56,Center,4041560029,72,,4041558715,22,,d6r3vkalhudms84f6fs415wid,P. Zinckernagel,,4041560565,154,4041560577,230,98.8,4042834533,178,4041560579,231,47.9,4041560561,29,4041560559,77,,,,,,,,,,,,,,,,,,,,,,,
2509487447,13,5,1,1,19,ecj1gmc7pqcjo4sc9hvghj5u3,1,-1.4,42.8,2023-02-18T19:48:38.306Z,2023-02-19T08:26:15Z,4041558995,56,Back,4041559031,233,20,4041558997,346,,,,,,,,,,,,,,,,,aajft01g5yggw0is5fbfh3105,B. Nieuwkoop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509487405,20,5,1,1,19,5z1b7fuvpqe6vnigvopomvecu,0,101.4,57.2,2023-02-18T19:48:38.306Z,2023-02-19T08:26:16Z,4041559069,233,13,4041558797,56,Center,4041558799,346,,,,,,,,,,,,,,,,,d6r3vkalhudms84f6fs415wid,P. Zinckernagel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509487741,14,1,1,1,31,ecj1gmc7pqcjo4sc9hvghj5u3,1,4.9,45.6,2023-02-18T19:48:50.341Z,2023-02-19T12:30:06Z,4041560763,74,,4041560757,213,0.5,4041560749,56,Left,4041560759,1,,4041560747,124,,4041560751,140,63.5,4041560753,141,90.8,4041561273,189,,a8kdcx3797ityilpw31jaj4r9,A. Moris,,4041560755,212,,,,,,,,,,,,,68.8,,,,,,,,,,,,,,,,,,,,,,
2509487787,15,1,1,1,43,ecj1gmc7pqcjo4sc9hvghj5u3,1,68.5,92,2023-02-18T19:49:01.909Z,2023-02-19T12:30:05Z,4041561007,56,Left,4041561009,140,60.7,4041561013,212,11.0,4041561011,141,81.2,4042834899,178,,4041561015,213,3.9,,,,,,,6xam5bquregefbepxd9rwfdh,T. Teuma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509487793,16,3,1,1,46,ecj1gmc7pqcjo4sc9hvghj5u3,0,63.9,81.5,2023-02-18T19:49:04.704Z,2023-02-19T12:30:04Z,4041561163,233,21,4041561071,286,,4042835193,178,,4042163053,464,,4041561069,56,Left,,,,,,,,,,39tod1iad3ztq17qveh8pwp9l,S. Lynen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509487797,21,7,1,1,46,5z1b7fuvpqe6vnigvopomvecu,1,36.1,18.5,2023-02-18T19:49:05.044Z,2023-02-19T12:30:03Z,4042163169,385,,4042835263,178,,4041561081,285,,4041561079,56,Back,4041561133,233,16,,,,,,,,,,cllq8xizuqut48xxqc3btz97u,W. Balikwisha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509487809,17,61,1,1,46,ecj1gmc7pqcjo4sc9hvghj5u3,1,63.5,86,2023-02-18T19:49:05.179Z,2023-02-19T12:30:03Z,4042835699,178,,4041561117,56,Left,,,,,,,,,,,,,,,,,,,39tod1iad3ztq17qveh8pwp9l,S. Lynen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509487805,22,49,1,1,47,5z1b7fuvpqe6vnigvopomvecu,1,37.4,18,2023-02-18T19:49:06.150Z,2023-02-19T12:30:02Z,,,,,,,,,,,,,,,,,,,,,,,,,cllq8xizuqut48xxqc3btz97u,W. Balikwisha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509487837,23,1,1,1,47,5z1b7fuvpqe6vnigvopomvecu,1,37.6,18.1,2023-02-18T19:49:06.349Z,2023-02-19T12:30:01Z,4041561231,212,10.2,4041561225,56,Back,4042835855,178,,4041561233,213,1.0,4041561229,141,30.6,4041561227,140,42.9,,,,,,,cllq8xizuqut48xxqc3btz97u,W. Balikwisha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509487893,24,1,1,1,49,5z1b7fuvpqe6vnigvopomvecu,1,46.1,31.3,2023-02-18T19:49:08.524Z,2023-02-19T12:30:00Z,4041561515,213,1.5,4041561511,141,54.5,4041561513,212,15.8,4042835953,178,,4041561509,140,46.8,4041561507,56,Back,,,,,,,bxudrqx99a3zv5gajdzxz38id,F. Melegoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509735597,1234,83,1,1,52,ecj1gmc7pqcjo4sc9hvghj5u3,1,51.7,49.3,2023-02-18T19:49:10.790Z,2023-02-19T12:04:37Z,4042896091,399,162344,,,,,,,,,,,,,,,,,,,,,,6xam5bquregefbepxd9rwfdh,T. Teuma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509487895,25,50,1,1,52,5z1b7fuvpqe6vnigvopomvecu,1,46.9,47.1,2023-02-18T19:49:11.335Z,2023-02-19T12:29:59Z,4041561641,233,18,4041561525,286,,4041561523,56,Back,,,,,,,,,,,,,,,,d6r3vkalhudms84f6fs415wid,P. Zinckernagel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509487901,18,7,1,1,52,ecj1gmc7pqcjo4sc9hvghj5u3,0,53.1,52.9,2023-02-18T19:49:11.467Z,2023-02-19T12:29:59Z,4041561577,233,25,4041561569,56,Center,4042163825,383,,4041561571,285,,4042836669,178,,,,,,,,,,,6xam5bquregefbepxd9rwfdh,T. Teuma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509487921,26,61,1,1,53,5z1b7fuvpqe6vnigvopomvecu,1,46.5,47.8,2023-02-18T19:49:11.725Z,2023-02-19T12:29:58Z,4042836825,389,,4041561673,56,Back,,,,,,,,,,,,,,,,,,,d6r3vkalhudms84f6fs415wid,P. Zinckernagel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509487915,19,49,1,1,54,ecj1gmc7pqcjo4sc9hvghj5u3,1,52.4,49,2023-02-18T19:49:13.269Z,2023-02-19T12:29:58Z,,,,,,,,,,,,,,,,,,,,,,,,,6xam5bquregefbepxd9rwfdh,T. Teuma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509487925,20,4,1,1,55,ecj1gmc7pqcjo4sc9hvghj5u3,1,50.6,49.6,2023-02-18T19:49:14.150Z,2023-02-19T12:29:57Z,4041562263,13,,4041562281,233,27,4041562267,265,,4041562265,152,,4041561681,286,,4041561679,56,Center,,,,,,,6xam5bquregefbepxd9rwfdh,T. Teuma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509487993,27,4,1,1,55,5z1b7fuvpqe6vnigvopomvecu,0,49.4,50.4,2023-02-18T19:49:14.151Z,2023-02-19T12:29:56Z,4041562311,233,20,4041562015,285,,4041562007,13,,4041562009,56,Back,4041562013,265,,4041562011,152,,4042837089,178,,,,,69ivqkcipxp15b7x5jl83ud49,S. Alzate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509488251,22,1,1,2,9,ecj1gmc7pqcjo4sc9hvghj5u3,1,54.9,50.4,2023-02-18T19:49:28.123Z,2023-02-19T12:29:56Z,4041563485,56,Left,4041563495,212,29.1,4042837209,178,,4041563481,152,,4041565245,189,,4041563499,213,1.5,4041563477,5,,4041563491,141,93.1,6xam5bquregefbepxd9rwfdh,T. Teuma,,4041563489,140,,,,,,,,,,,,,56.7,,,,,,,,,,,,,,,,,,,,,,
2509488289,23,1,1,2,10,ecj1gmc7pqcjo4sc9hvghj5u3,1,55.2,97,2023-02-18T19:49:29.174Z,2023-02-19T12:29:55Z,4041563729,212,23.0,4041563727,141,80.0,4042837359,178,,4041563725,140,36.3,4041563731,213,3.7,4041563723,56,Back,,,,,,,e44w6g1c1ojf854svzswpl0x5,L. Lapoussin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509488295,24,1,1,2,17,ecj1gmc7pqcjo4sc9hvghj5u3,1,43.5,58.3,2023-02-18T19:49:35.732Z,2023-02-19T12:29:54Z,4041563775,213,5.4,4042837647,178,,4041563771,212,6.8,4041563763,140,47.8,4041563759,56,Back,4041563767,141,50.9,,,,,,,5w0ohhrm0ojscyjh3e0o8ffmd,C. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509488393,25,1,1,2,18,ecj1gmc7pqcjo4sc9hvghj5u3,1,49.1,43.2,2023-02-18T19:49:37.270Z,2023-02-19T12:29:53Z,4041564283,140,40.5,4041564281,56,Back,4042837975,178,,4041564289,213,2.3,4041564287,212,13.3,4041564285,141,57.6,,,,,,,6xam5bquregefbepxd9rwfdh,T. Teuma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509488411,26,1,1,2,25,ecj1gmc7pqcjo4sc9hvghj5u3,1,35.4,43.6,2023-02-18T19:49:43.661Z,2023-02-19T12:29:51Z,4041564397,140,40.7,4042838081,178,,4041564399,141,12.3,4041564403,213,5.0,4041564401,212,22.0,4041564395,56,Back,,,,,,,5w0ohhrm0ojscyjh3e0o8ffmd,C. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
