id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/14/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,assist
2461829521,3,44,1,0,13,89xivtxk59uzvhdsd6miao6tm,0,50.1,42.8,2022-09-18T11:31:29.118Z,2022-09-19T07:32:38Z,3789938461,233,8,3793360077,286,,3789938435,56,Center,,,,,,,,,,,,,,,,68vmg4qgr11vppc48hs8402jt,C. Cuesta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461829535,9,1,1,0,13,8y3iucyxguipljcmf87a11bk9,1,49.2,56,2022-09-18T11:31:29.150Z,2022-09-19T07:32:37Z,3789938487,212,21.6,3789938483,140,68.1,3789938481,56,Center,3789938489,213,0.4,3789938485,141,68.7,3793199129,388,,3791198519,168,,3789938479,3,,1khy4w78z012p8z20gcp0nrvt,H. Cuypers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461829545,10,1,1,0,15,8y3iucyxguipljcmf87a11bk9,0,58.4,59.9,2022-09-18T11:31:31.281Z,2022-09-19T07:32:37Z,3793199191,178,,3789938529,212,15.2,3789938525,140,72.5,3789938531,213,0.2,3789938523,56,Center,3789938527,141,65.2,,,,,,,8fs5klbsyx06c5ds9s1i3xu96,Hong Hyun-Seok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461829551,4,49,1,0,17,89xivtxk59uzvhdsd6miao6tm,1,33.9,34.1,2022-09-18T11:31:33.099Z,2022-09-19T07:32:37Z,,,,,,,,,,,,,,,,,,,,,,,,,3yb66hal4fvr04bawz0y3efhl,D. Muñoz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461829611,5,1,1,0,17,89xivtxk59uzvhdsd6miao6tm,1,33.6,34.3,2022-09-18T11:31:33.159Z,2022-09-19T07:32:36Z,3789938875,56,Back,3789938879,141,43.9,3789938877,140,8.8,3789938883,213,2.9,3789938881,212,26.8,3793199313,178,,,,,,,,3yb66hal4fvr04bawz0y3efhl,D. Muñoz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461829631,6,1,1,0,24,89xivtxk59uzvhdsd6miao6tm,1,12.4,39.7,2022-09-18T11:31:39.808Z,2022-09-19T07:32:35Z,3789938997,213,0.1,3789938993,212,48.0,3793199435,178,,3789938999,1,,3789938989,141,49.4,3789938985,56,Center,3789938987,140,57.7,3789938983,155,,jflu7a5n4f3ezoj20z0kje5m,M. Vandevoordt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461829651,7,1,1,0,26,89xivtxk59uzvhdsd6miao6tm,1,53.5,51.7,2022-09-18T11:31:41.975Z,2022-09-19T07:32:35Z,3789939095,141,63.3,3789939091,56,Center,3789939099,213,1.4,3789939093,140,54.5,3793199501,178,,3789939097,212,8.0,,,,,,,7wh91ajt4v3w9kfdpp5hf5mmt,P. Onuachu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461829675,8,61,1,0,27,89xivtxk59uzvhdsd6miao6tm,0,51.5,61.4,2022-09-18T11:31:43.084Z,2022-09-19T07:32:34Z,3793214571,178,,3789939211,56,Center,,,,,,,,,,,,,,,,,,,9pvc7e65cfgtuipfen5zt463t,M. Trésor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461829679,11,49,1,0,28,8y3iucyxguipljcmf87a11bk9,1,42.1,43.9,2022-09-18T11:31:44.465Z,2022-09-19T07:32:34Z,,,,,,,,,,,,,,,,,,,,,,,,,etos5xv3v2ptiktdk5yuhrjkl,M. Ngadeu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461829729,12,1,1,0,29,8y3iucyxguipljcmf87a11bk9,1,45.8,42.2,2022-09-18T11:31:45.441Z,2022-09-19T07:32:33Z,3789939387,56,Back,3789939389,140,44.4,3793214725,178,,3789939395,213,4.5,3789939391,141,31.0,3789939393,212,7.8,,,,,,,etos5xv3v2ptiktdk5yuhrjkl,M. Ngadeu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461829731,13,3,1,0,33,8y3iucyxguipljcmf87a11bk9,0,46.4,25.8,2022-09-18T11:31:48.958Z,2022-09-19T07:32:32Z,3789939401,286,,3791201883,464,,3789939399,56,Back,3789939469,233,9,3793216255,178,,,,,,,,,,,9hiut57u02lly1nfdixef8bth,V. Odjidja-Ofoe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461829739,9,7,1,0,33,89xivtxk59uzvhdsd6miao6tm,0,53.6,74.2,2022-09-18T11:31:49.176Z,2022-09-19T07:32:32Z,3791202145,383,,3793216319,178,,3789939453,233,13,3789939435,285,,3789939433,56,Center,,,,,,,,,,7jpasvui43tnyao6ijyuuyuqc,B. El Khannouss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462439193,1302,67,1,0,34,8y3iucyxguipljcmf87a11bk9,1,45.8,27.6,2022-09-18T11:31:50.213Z,2022-09-19T07:32:31Z,3793247875,233,1382,,,,,,,,,,,,,,,,,,,,,,9hiut57u02lly1nfdixef8bth,V. Odjidja-Ofoe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462439189,1382,67,1,0,34,89xivtxk59uzvhdsd6miao6tm,0,54.2,72.4,2022-09-18T11:31:50.214Z,2022-09-19T07:32:31Z,3793247885,233,1302,,,,,,,,,,,,,,,,,,,,,,9pvc7e65cfgtuipfen5zt463t,M. Trésor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461829773,14,1,1,0,34,8y3iucyxguipljcmf87a11bk9,1,46,28.1,2022-09-18T11:31:50.226Z,2022-09-19T07:32:31Z,3793216409,178,,3789939601,212,21.1,3789939603,213,3.5,3789939597,140,26.9,3789939595,56,Back,3789939599,141,18.6,,,,,,,9hiut57u02lly1nfdixef8bth,V. Odjidja-Ofoe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461829803,15,1,1,0,37,8y3iucyxguipljcmf87a11bk9,1,31.6,20.1,2022-09-18T11:31:52.887Z,2022-09-19T07:32:30Z,3789939767,212,29.5,3789939763,140,9.5,3789939769,213,2.5,3789939761,56,Back,3789939765,141,46.9,3793216455,178,,,,,,,,dnt7ahwfj8endqngxwfll1tjp,A. Hanche-Olsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461829851,16,1,1,0,40,8y3iucyxguipljcmf87a11bk9,1,10.7,48.8,2022-09-18T11:31:56.316Z,2022-09-19T07:32:29Z,3793216513,178,,3789939981,56,Back,3789939985,141,37.6,3789939989,213,5.1,3789939987,212,8.3,3789939983,140,13.9,,,,,,,be0ws51ws5cm9wzmcp3ozmklx,D. Roef,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461829881,17,1,1,0,43,8y3iucyxguipljcmf87a11bk9,1,17,38.1,2022-09-18T11:31:59.432Z,2022-09-19T07:32:28Z,3793216553,178,,3789940115,141,29.4,3789940119,213,6.0,3789940111,56,Back,3789940117,212,24.3,3789940113,140,39.4,,,,,,,etos5xv3v2ptiktdk5yuhrjkl,M. Ngadeu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461829885,18,61,1,0,45,8y3iucyxguipljcmf87a11bk9,0,36.6,27.2,2022-09-18T11:32:00.637Z,2022-09-19T07:32:28Z,3789940129,56,Back,3793216619,178,,,,,,,,,,,,,,,,,,,,9hiut57u02lly1nfdixef8bth,V. Odjidja-Ofoe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461829915,10,49,1,0,47,89xivtxk59uzvhdsd6miao6tm,1,57.2,68.1,2022-09-18T11:32:02.804Z,2022-09-19T07:32:27Z,,,,,,,,,,,,,,,,,,,,,,,,,ama1ibpjcfu206icrfmkgfavp,P. Hrošovský,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461829927,11,1,1,0,47,89xivtxk59uzvhdsd6miao6tm,1,57.2,68.1,2022-09-18T11:32:02.835Z,2022-09-19T07:32:27Z,3789940299,140,43.7,3789940303,212,20.8,3789940297,56,Back,3789940305,213,4.0,3789940301,141,45.8,3793216817,178,,,,,,,,ama1ibpjcfu206icrfmkgfavp,P. Hrošovský,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461829951,12,1,1,0,49,89xivtxk59uzvhdsd6miao6tm,1,45.9,50,2022-09-18T11:32:04.836Z,2022-09-19T07:32:27Z,3793216885,178,,3789940409,56,Center,3789940413,141,59.1,3789940417,213,0.7,3789940415,212,9.5,3789940411,140,52.8,,,,,,,68vmg4qgr11vppc48hs8402jt,C. Cuesta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461829953,13,61,1,0,49,89xivtxk59uzvhdsd6miao6tm,0,52.4,61.7,2022-09-18T11:32:05.132Z,2022-09-19T07:32:26Z,3789940421,56,Center,3793216987,178,,,,,,,,,,,,,,,,,,,,ama1ibpjcfu206icrfmkgfavp,P. Hrošovský,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461829939,19,8,1,0,49,8y3iucyxguipljcmf87a11bk9,1,47.6,44,2022-09-18T11:32:05.212Z,2022-09-19T07:32:26Z,3793218307,178,,3791204579,383,,3789940377,56,Back,,,,,,,,,,,,,,,,9hiut57u02lly1nfdixef8bth,V. Odjidja-Ofoe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461829963,20,49,1,0,51,8y3iucyxguipljcmf87a11bk9,1,47,20.3,2022-09-18T11:32:07.069Z,2022-09-19T07:32:26Z,,,,,,,,,,,,,,,,,,,,,,,,,7s4ws0u4erq1jfobqpsj0aoes,M. Samoise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461829969,21,1,1,0,51,8y3iucyxguipljcmf87a11bk9,0,47.3,20.3,2022-09-18T11:32:07.248Z,2022-09-19T07:32:25Z,3789940499,56,Right,3789940501,140,56.0,3793218719,178,,3789940505,212,9.1,3789940507,213,0.0,3789940503,141,20.4,,,,,,,7s4ws0u4erq1jfobqpsj0aoes,M. Samoise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461829981,14,8,1,0,52,89xivtxk59uzvhdsd6miao6tm,1,46.8,78.2,2022-09-18T11:32:08.078Z,2022-09-19T07:32:25Z,3793218795,178,,3789940553,56,Back,3791205215,384,,,,,,,,,,,,,,,,,d1rgv9cgncdgr1h61phrxoc89,G. Arteaga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461829997,15,1,1,0,54,89xivtxk59uzvhdsd6miao6tm,1,44.6,67.2,2022-09-18T11:32:09.882Z,2022-09-19T07:32:25Z,3789940641,212,10.8,3789940643,213,5.9,3789940633,3,,3789940637,140,54.2,3789940635,56,Center,3789940639,141,61.5,3793218903,178,,,,,a8k3ubqsi0duc3g4u5jnvcoa1,B. Heynen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461830017,16,1,1,0,55,89xivtxk59uzvhdsd6miao6tm,0,54.7,68.5,2022-09-18T11:32:11.070Z,2022-09-19T07:32:24Z,3793218971,388,,3789940743,3,,3789940747,140,63.9,3789940753,213,1.0,3789940745,56,Left,3789940749,141,91.1,3789940751,212,18.2,,,,7jpasvui43tnyao6ijyuuyuqc,B. El Khannouss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461830029,22,1,1,0,57,8y3iucyxguipljcmf87a11bk9,0,37.6,8.5,2022-09-18T11:32:13.504Z,2022-09-19T07:32:24Z,3789940807,56,Right,3789940809,140,60.0,3793219025,178,,3789940815,213,0.2,3789940811,141,15.2,3789940813,212,24.0,,,,,,,dnt7ahwfj8endqngxwfll1tjp,A. Hanche-Olsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461830035,17,49,1,0,59,89xivtxk59uzvhdsd6miao6tm,1,44.4,87.4,2022-09-18T11:32:15.039Z,2022-09-19T07:32:24Z,,,,,,,,,,,,,,,,,,,,,,,,,ama1ibpjcfu206icrfmkgfavp,P. Hrošovský,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461830069,18,1,1,1,0,89xivtxk59uzvhdsd6miao6tm,0,47.7,94.4,2022-09-18T11:32:16.308Z,2022-09-19T07:32:23Z,3789941017,140,79.7,3789941013,155,,3789941015,56,Center,3789941019,141,73.5,3793219169,178,,3789941023,213,5.9,3789941025,1,,3789941021,212,36.5,ama1ibpjcfu206icrfmkgfavp,P. Hrošovský,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461830075,23,49,1,1,3,8y3iucyxguipljcmf87a11bk9,1,19.9,21,2022-09-18T11:32:19.589Z,2022-09-19T07:32:22Z,,,,,,,,,,,,,,,,,,,,,,,,,etos5xv3v2ptiktdk5yuhrjkl,M. Ngadeu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461830097,24,1,1,1,4,8y3iucyxguipljcmf87a11bk9,1,17.6,21.6,2022-09-18T11:32:20.082Z,2022-09-19T07:32:22Z,3789941173,141,4.9,3789941177,213,4.6,3789941171,140,16.9,3789941175,212,11.4,3793219315,178,,3789941169,56,Back,,,,,,,etos5xv3v2ptiktdk5yuhrjkl,M. Ngadeu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462439577,1333,67,1,1,6,8y3iucyxguipljcmf87a11bk9,1,14.7,10.4,2022-09-18T11:32:22.317Z,2022-09-19T07:32:22Z,3793249421,233,1411,,,,,,,,,,,,,,,,,,,,,,dnt7ahwfj8endqngxwfll1tjp,A. Hanche-Olsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462439573,1411,67,1,1,6,89xivtxk59uzvhdsd6miao6tm,0,85.3,89.6,2022-09-18T11:32:22.318Z,2022-09-19T07:32:21Z,3793249437,233,1333,,,,,,,,,,,,,,,,,,,,,,7jpasvui43tnyao6ijyuuyuqc,B. El Khannouss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461830107,25,1,1,1,6,8y3iucyxguipljcmf87a11bk9,0,14.5,10.6,2022-09-18T11:32:22.345Z,2022-09-19T07:32:21Z,3793219465,178,,3789941209,140,34.7,3789941205,56,Back,3789941211,141,0.0,3789941219,213,5.9,3789941215,212,22.9,,,,,,,dnt7ahwfj8endqngxwfll1tjp,A. Hanche-Olsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461830115,26,43,1,1,7,8y3iucyxguipljcmf87a11bk9,1,0,0,2022-09-18T11:32:23.243Z,2022-09-18T11:33:34Z,3789946057,144,5,3789941255,347,0,3789941253,56,Back,,,,,,,,,,,,,,,,dnt7ahwfj8endqngxwfll1tjp,A. Hanche-Olsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461830135,27,43,1,1,8,8y3iucyxguipljcmf87a11bk9,1,0,0,2022-09-18T11:32:24.515Z,2022-09-18T11:33:32Z,3789941353,213,1.5,3789945981,144,1,3789941347,140,34.7,3789941351,212,7.8,3789941349,141,9.7,3789941345,56,Back,,,,,,,7s4ws0u4erq1jfobqpsj0aoes,M. Samoise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461830147,19,8,1,1,8,89xivtxk59uzvhdsd6miao6tm,1,78.8,91.2,2022-09-18T11:32:24.523Z,2022-09-19T07:32:21Z,3791213975,383,,3789941391,56,Left,3793224751,178,,,,,,,,,,,,,,,,,9pvc7e65cfgtuipfen5zt463t,M. Trésor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461830261,20,1,1,1,10,89xivtxk59uzvhdsd6miao6tm,1,82.4,78.6,2022-09-18T11:32:26.119Z,2022-09-19T07:32:20Z,3789941993,213,5.6,3793223517,178,,3789941991,212,7.7,3789941977,168,,3789941981,56,Center,3789945273,154,,3789941987,141,71.2,3789941983,140,88.0,7wh91ajt4v3w9kfdpp5hf5mmt,P. Onuachu,1,3789945271,210,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462439621,1419,67,1,1,11,89xivtxk59uzvhdsd6miao6tm,1,88.2,79.5,2022-09-18T11:32:27.098Z,2022-09-19T07:32:20Z,3793249603,233,1334,,,,,,,,,,,,,,,,,,,,,,9pvc7e65cfgtuipfen5zt463t,M. Trésor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462439615,1334,67,1,1,11,8y3iucyxguipljcmf87a11bk9,0,11.8,20.5,2022-09-18T11:32:27.099Z,2022-09-19T07:32:20Z,3793249611,233,1419,,,,,,,,,,,,,,,,,,,,,,dnt7ahwfj8endqngxwfll1tjp,A. Hanche-Olsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461830267,21,13,1,1,13,89xivtxk59uzvhdsd6miao6tm,1,92.9,64.9,2022-09-18T11:32:28.793Z,2022-09-19T07:32:19Z,3789944319,20,,3789945283,154,,3789945293,153,,3789945279,75,,3789945281,29,,3789945291,103,27.8,3789945301,231,57.1,3789942029,56,Center,9pvc7e65cfgtuipfen5zt463t,M. Trésor,,3789942025,22,,3789945289,102,9.2,3789945285,55,20,3789945299,230,96.7,3789945295,146,97.5,3789942027,64,3793223655,178,3789945297,147,9.7,,,,,,,,,,,
2461830627,23,5,1,1,15,89xivtxk59uzvhdsd6miao6tm,0,89,-1.6,2022-09-18T11:32:31.015Z,2022-09-19T05:04:40Z,3789943763,56,Right,3789943765,347,,3789945741,233,29,,,,,,,,,,,,,,,,9pvc7e65cfgtuipfen5zt463t,M. Trésor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461830465,29,5,1,1,15,8y3iucyxguipljcmf87a11bk9,1,11,101.6,2022-09-18T11:32:31.015Z,2022-09-19T05:04:40Z,3789942973,56,Back,3789945707,233,23,3789943863,347,,,,,,,,,,,,,,,,,dnt7ahwfj8endqngxwfll1tjp,A. Hanche-Olsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461830379,22,43,1,1,16,89xivtxk59uzvhdsd6miao6tm,1,0,0,2022-09-18T11:32:31.637Z,2022-09-18T11:32:51Z,3789942571,346,0,3789942569,56,Center,3789943265,144,5,,,,,,,,,,,,,,,,9pvc7e65cfgtuipfen5zt463t,M. Trésor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461830433,28,43,1,1,29,8y3iucyxguipljcmf87a11bk9,1,0,0,2022-09-18T11:32:45.291Z,2022-09-18T11:33:25Z,3789942839,94,0,3789945393,144,10,3789942841,56,Back,,,,,,,,,,,,,,,,dnt7ahwfj8endqngxwfll1tjp,A. Hanche-Olsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461830689,30,1,1,1,38,8y3iucyxguipljcmf87a11bk9,1,8.3,100,2022-09-18T11:32:54.279Z,2022-09-19T06:55:28Z,3789945401,107,,3789944049,212,48.4,3789944045,140,44.3,3789944051,213,5.6,3789944043,56,Back,3789944047,141,56.0,3789944053,1,,,,,7dayrhr0c60zbc1b6lig8pm8l,A. Castro-Montes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
