id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,keyPass,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/10/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,assist,qualifier/16/value,qualifier/17/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/19/value
2457976367,109,1,1,9,28,b7jmo07lqav0wfe2mtlzyspak,1,37.9,46.8,2022-09-10T14:09:38.103Z,2022-09-11T05:25:59Z,3769453911,212,9.5,3769453905,56,Back,3771278269,178,,3769453913,213,4.0,3769453907,140,32.2,3769453909,141,36.0,,,,,,,3eywxsna9qzi1egis1uj4l6mt,G. Hairemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457976471,110,1,1,9,31,b7jmo07lqav0wfe2mtlzyspak,1,33.5,45.8,2022-09-10T14:09:40.508Z,2022-09-11T05:25:58Z,3769454483,213,1.6,3769454475,56,Back,3769454481,212,24.2,3769454479,141,81.4,3771278501,178,,3769454477,140,32.2,,,,,,,ezg4lhvy2z4pkyvfrmi17y11x,B. Verstraete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457976569,111,1,1,9,35,b7jmo07lqav0wfe2mtlzyspak,1,38.7,91.8,2022-09-10T14:09:45.097Z,2022-09-11T05:25:57Z,3769454963,56,Left,3769454971,213,6.2,3771278793,178,,3769454965,140,58.2,3769454969,212,20.5,3769454967,141,90.0,,,,,,,25ey2mcvgwz6ls2612os5hzv9,R. Schoofs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457976645,112,1,1,9,39,b7jmo07lqav0wfe2mtlzyspak,1,44.2,90.7,2022-09-10T14:09:48.858Z,2022-09-11T05:25:55Z,3769455305,56,Back,3769455313,213,4.6,3769455311,212,18.2,3771279015,178,,3769455307,140,41.8,3769455309,141,64.2,,,,,,,1df9uegp2hsbc4813no3mdvx1,Alessio Da Cruz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457976797,113,1,1,9,43,b7jmo07lqav0wfe2mtlzyspak,1,44.1,50.2,2022-09-10T14:09:53.037Z,2022-09-11T05:25:54Z,3769455999,56,Back,3769456007,212,26.5,3769456009,213,4.8,3769456005,141,11.4,3771279243,178,,3769456003,140,46.3,,,,,,,ezg4lhvy2z4pkyvfrmi17y11x,B. Verstraete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457976819,114,1,1,9,45,b7jmo07lqav0wfe2mtlzyspak,1,46.5,19.6,2022-09-10T14:09:54.814Z,2022-09-11T05:25:54Z,3769456153,56,Back,3771279545,178,,3769456155,140,43.0,3769456157,141,39.5,3769456159,212,14.0,3769456161,213,1.8,,,,,,,56sjqxlsf5iitgww0hogez8ph,J. Vanlerberghe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457976857,115,1,1,9,47,b7jmo07lqav0wfe2mtlzyspak,1,39.8,32.7,2022-09-10T14:09:57.330Z,2022-09-11T05:25:53Z,3769456361,212,23.1,3769456363,213,1.3,3769456357,140,46.3,3769456359,141,65.1,3769456355,56,Back,3771279705,178,,,,,,,,92x3r5pxmvkgaxups0gdrvq39,T. Peyre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457976903,116,1,1,9,51,b7jmo07lqav0wfe2mtlzyspak,1,52.5,67.9,2022-09-10T14:10:01.035Z,2022-09-11T05:25:52Z,3769456583,140,70.1,3771279869,178,,3769456585,141,93.6,3769456581,56,Left,3769456591,213,0.8,3769456587,212,25.4,,,,,,,mlqit2c8my1ewqy6avrfhf8q,A. Van Hoorenbeeck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457976975,117,1,1,9,54,b7jmo07lqav0wfe2mtlzyspak,0,58.8,97.2,2022-09-10T14:10:04.265Z,2022-09-11T05:25:51Z,3769456909,141,76.3,3771279987,178,,3769456907,140,100.0,3769456915,1,,3769456911,212,46.4,3769456903,155,,3769456913,213,6.0,3769456905,56,Center,25ey2mcvgwz6ls2612os5hzv9,R. Schoofs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457976967,93,5,1,9,58,1uk609mhtsfhokhaewjapb26,1,-1,24.6,2022-09-10T14:10:08.033Z,2022-09-10T21:55:00Z,3769456869,346,,3769456867,56,Back,3769456985,233,118,,,,,,,,,,,,,,,,54y1k9ysgdtdvv9ss72ruxiad,D. Dessoleil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457976979,118,5,1,9,58,b7jmo07lqav0wfe2mtlzyspak,0,101,75.4,2022-09-10T14:10:08.033Z,2022-09-10T21:55:00Z,3769457011,233,93,3769456941,346,,3769456939,56,Center,,,,,,,,,,,,,,,,25ey2mcvgwz6ls2612os5hzv9,R. Schoofs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457977359,94,1,1,10,14,1uk609mhtsfhokhaewjapb26,1,4,47.5,2022-09-10T14:10:23.556Z,2022-09-11T05:25:51Z,3769458913,140,6.5,3769459043,189,,3769458915,141,70.5,3769458911,56,Back,3769458925,74,,3769458917,212,15.9,3769458919,213,1.4,3769458909,155,,2unnytu55d7lvws7h3r86yhud,M. Ilić,3769458907,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458014027,366,1,1,10,15,1uk609mhtsfhokhaewjapb26,0,8.8,74.8,2022-09-10T14:10:25.113Z,2022-09-11T05:25:50Z,3769649095,140,38.4,3769649091,155,,3769649093,56,Back,3769649103,1,,3769649099,212,33.7,3771280565,178,,3769649101,213,0.4,3769649097,141,93.9,54y1k9ysgdtdvv9ss72ruxiad,D. Dessoleil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457977433,119,1,1,10,17,b7jmo07lqav0wfe2mtlzyspak,1,54.8,13.5,2022-09-10T14:10:27.326Z,2022-09-11T05:25:50Z,3771280857,388,,3769459287,140,67.0,3769459289,141,14.1,3769459285,56,Right,3769459291,212,12.8,3769459283,3,,3769459293,213,0.0,,,,56sjqxlsf5iitgww0hogez8ph,J. Vanlerberghe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458109959,797,1,1,10,20,b7jmo07lqav0wfe2mtlzyspak,1,58.5,13.2,2022-09-10T14:10:29.769Z,2022-09-11T05:25:49Z,3770162355,3,,3770162357,56,Right,3770162363,212,5.7,3770162359,140,60.6,3771281037,388,,3770162361,141,5.5,3770162365,213,5.1,,,,ezg4lhvy2z4pkyvfrmi17y11x,B. Verstraete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457977581,95,4,1,10,22,1uk609mhtsfhokhaewjapb26,1,39.1,87.1,2022-09-10T14:10:32.175Z,2022-09-11T05:25:49Z,3769459969,286,,3769459967,265,,3769460095,233,120,3769459961,13,,3769459965,152,,3769459963,56,Back,,,,,,,4o8lvm1ffxrywogokfztc6sb9,S. Lončar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457977603,120,4,1,10,22,b7jmo07lqav0wfe2mtlzyspak,0,60.9,12.9,2022-09-10T14:10:32.176Z,2022-09-11T05:25:49Z,3771281463,178,,3769460075,265,,3769460071,56,Right,3769460073,152,,3769460069,13,,3769460077,285,,3769460131,233,95,,,,4kuxth5k98x4cgfrfweu1u51,S. Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457977883,96,1,1,10,38,1uk609mhtsfhokhaewjapb26,1,40.9,81.9,2022-09-10T14:10:47.527Z,2022-09-11T05:25:48Z,3771281873,178,,3769461523,196,,3769461533,212,47.0,3769461529,140,41.4,3769461527,56,Back,3769461537,1,,3769461535,213,4.7,3769461531,141,12.8,54y1k9ysgdtdvv9ss72ruxiad,D. Dessoleil,3769461525,152,,3769461521,155,,3769461519,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457977961,97,2,1,10,43,1uk609mhtsfhokhaewjapb26,1,49.2,6.9,2022-09-10T14:10:53.248Z,2022-09-11T05:25:47Z,3769461923,56,Center,3769468011,7,93weoj4q60xtxdntko7hobg4q,3769461925,140,95.6,3769461933,1,,3771282149,178,,3769461927,141,31.9,,,,,,,esrwjtmubaz21j01ndpollrrp,K. Vandendriessche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457978027,121,55,1,10,43,b7jmo07lqav0wfe2mtlzyspak,1,30.2,62.8,2022-09-10T14:10:53.249Z,2022-09-11T05:25:47Z,,,,,,,,,,,,,,,,,,,,,,,,,92x3r5pxmvkgaxups0gdrvq39,T. Peyre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457977969,98,43,1,11,1,1uk609mhtsfhokhaewjapb26,1,0,0,2022-09-10T14:11:10.875Z,2022-09-10T14:12:21Z,3769461967,213,1.7,3769461961,140,94.5,3769461965,212,12.0,3769461963,141,49.4,3769468253,144,1,3769461959,56,Center,,,,,,,93weoj4q60xtxdntko7hobg4q,B. Messaoudi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457978005,99,43,1,11,3,1uk609mhtsfhokhaewjapb26,1,0,0,2022-09-10T14:11:12.363Z,2022-09-10T14:11:37Z,3769462157,75,0,3769464007,144,6,3769462353,233,122,3769462155,56,Center,,,,,,,,,,,,,93weoj4q60xtxdntko7hobg4q,B. Messaoudi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457978033,122,43,1,11,5,b7jmo07lqav0wfe2mtlzyspak,1,0,0,2022-09-10T14:11:14.610Z,2022-09-10T14:11:52Z,3769462283,73,0,3769465451,144,6,3769462281,56,Back,,,,,,,,,,,,,,,,56sjqxlsf5iitgww0hogez8ph,J. Vanlerberghe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457978403,123,1,1,11,13,b7jmo07lqav0wfe2mtlzyspak,0,9.3,60.3,2022-09-10T14:11:23.012Z,2022-09-11T05:25:47Z,3771123593,152,,3769464061,140,70.8,3769464065,212,67.0,3771123591,5,,3769464059,56,Left,3769464057,157,,3769464063,141,86.5,3771282377,178,,1psqmd0h77b385bljq2emftgp,G. Coucke,3769464069,1,,3769464067,213,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457978453,100,1,1,11,16,1uk609mhtsfhokhaewjapb26,1,37.4,8.9,2022-09-10T14:11:26.003Z,2022-09-11T05:25:46Z,3769464269,3,,3769464279,213,0.6,3769464277,212,9.0,3769464271,56,Back,3769464275,141,16.1,3771282525,388,,3769464273,140,44.6,,,,6fdwd71dx2qu7uzzs3ozm9x7u,T. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458014403,367,1,1,11,17,1uk609mhtsfhokhaewjapb26,0,46.4,9.4,2022-09-10T14:11:26.942Z,2022-09-11T05:25:46Z,3769650795,140,56.6,3769650801,141,21.0,3769650791,56,Right,3771282715,178,,3769650813,213,0.6,3769650807,212,13.3,3769650787,168,,,,,5zdapzrncz7vch3yrgftfp5g,N. Mehssatou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457978559,124,1,1,11,21,b7jmo07lqav0wfe2mtlzyspak,1,42.4,92.7,2022-09-10T14:11:30.983Z,2022-09-11T05:25:45Z,3769464835,213,4.7,3769464831,141,68.8,3769464833,212,16.3,3769464829,140,42.2,3769464827,56,Back,3771282925,178,,,,,,,,mlqit2c8my1ewqy6avrfhf8q,A. Van Hoorenbeeck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457978621,125,1,1,11,24,b7jmo07lqav0wfe2mtlzyspak,0,46.3,67.5,2022-09-10T14:11:33.580Z,2022-09-11T05:25:44Z,3769465127,56,Center,3769465129,140,86.0,3769465137,1,,3769465135,213,0.1,3769465131,141,74.7,3769465125,155,,3771283119,178,,3769465133,212,42.0,ezg4lhvy2z4pkyvfrmi17y11x,B. Verstraete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457978693,102,12,1,11,27,1uk609mhtsfhokhaewjapb26,1,16.9,21.2,2022-09-10T14:11:36.921Z,2022-09-11T04:57:54Z,3769465507,140,7.6,3769465509,141,0.0,3769465511,212,18.5,3771475621,388,,3769465557,167,,3769465505,56,Back,3769465513,213,4.2,,,,5n522jpifzyf9qu0z41kuf7my,João Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458344347,1331,43,1,11,27,b7jmo07lqav0wfe2mtlzyspak,1,0,0,2022-09-10T14:11:36.994Z,2022-09-10T23:15:32Z,3771475489,178,0,3771475797,144,82,,,,,,,,,,,,,,,,,,,25ey2mcvgwz6ls2612os5hzv9,R. Schoofs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458344233,1330,43,1,11,28,b7jmo07lqav0wfe2mtlzyspak,1,0,0,2022-09-10T14:11:38.223Z,2022-09-10T23:15:11Z,3771474809,178,0,3771474835,144,82,,,,,,,,,,,,,,,,,,,25ey2mcvgwz6ls2612os5hzv9,R. Schoofs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457978701,103,5,1,11,29,1uk609mhtsfhokhaewjapb26,0,10.6,-1.8,2022-09-10T14:11:38.755Z,2022-09-10T21:56:42Z,3769465543,347,,3769465541,56,Back,3769466293,233,126,,,,,,,,,,,,,,,,5n522jpifzyf9qu0z41kuf7my,João Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457978837,126,5,1,11,29,b7jmo07lqav0wfe2mtlzyspak,1,89.4,101.8,2022-09-10T14:11:38.755Z,2022-09-10T21:56:41Z,3769466279,233,103,3769466251,347,,3769466249,56,Left,,,,,,,,,,,,,,,,ezg4lhvy2z4pkyvfrmi17y11x,B. Verstraete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457978875,127,1,1,11,39,b7jmo07lqav0wfe2mtlzyspak,1,84.7,100,2022-09-10T14:11:48.600Z,2022-09-11T05:25:44Z,3769466471,212,14.2,3769466463,107,,3769466473,213,5.3,3769466465,56,Left,3769466469,141,84.8,3769466467,140,92.3,,,,,,,9aafa664l1husrkrgqv25l42d,N. Storm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457978889,128,1,1,11,40,b7jmo07lqav0wfe2mtlzyspak,1,86.9,94.8,2022-09-10T14:11:50.078Z,2022-09-11T05:25:43Z,3769466559,141,94.5,3769466557,140,92.6,3769466563,213,6.2,3769466561,212,6.0,3771283653,178,,3769466555,56,Left,,,,,,,25ey2mcvgwz6ls2612os5hzv9,R. Schoofs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457978655,101,43,1,11,41,1uk609mhtsfhokhaewjapb26,1,0,0,2022-09-10T14:11:50.419Z,2022-09-10T14:15:23Z,3769465321,212,0,3769465315,56,Back,3769465323,213,0,3769485483,144,12,3769465351,15,0,3769465317,140,13.6,3769465319,141,29.5,,,,5n522jpifzyf9qu0z41kuf7my,João Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457978949,129,1,1,11,41,b7jmo07lqav0wfe2mtlzyspak,1,84.3,99.7,2022-09-10T14:11:51.187Z,2022-09-11T05:25:42Z,3771283789,178,,3769466885,212,8.0,3769466875,56,Left,3769466883,141,88.0,3769466879,140,84.6,3769466887,213,4.8,,,,,,,9aafa664l1husrkrgqv25l42d,N. Storm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457978983,130,1,1,11,45,b7jmo07lqav0wfe2mtlzyspak,1,73.6,96.7,2022-09-10T14:11:55.006Z,2022-09-11T05:25:41Z,3769467123,56,Left,3769467131,213,3.2,3771283907,178,,3769467125,140,57.4,3769467127,141,96.0,3769467129,212,17.0,,,,,,,25ey2mcvgwz6ls2612os5hzv9,R. Schoofs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457979023,131,1,1,11,48,b7jmo07lqav0wfe2mtlzyspak,1,47.9,93.3,2022-09-10T14:11:57.932Z,2022-09-11T05:25:40Z,3769467355,141,64.8,3769467351,56,Back,3769467353,140,46.5,3769467357,212,19.4,3771284011,178,,3769467359,213,4.6,,,,,,,mlqit2c8my1ewqy6avrfhf8q,A. Van Hoorenbeeck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457979093,132,1,1,11,51,b7jmo07lqav0wfe2mtlzyspak,1,43.4,55.9,2022-09-10T14:12:00.745Z,2022-09-11T05:25:39Z,3769467699,213,5.2,3769467689,141,19.2,3769467683,140,57.5,3769467673,56,Right,3771284257,178,,3769467695,212,29.0,,,,,,,92x3r5pxmvkgaxups0gdrvq39,T. Peyre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457979141,133,1,1,11,54,b7jmo07lqav0wfe2mtlzyspak,1,56.1,24.4,2022-09-10T14:12:03.547Z,2022-09-11T05:25:39Z,3769467961,140,56.4,3769467965,212,16.0,3769467959,56,Center,3771284419,178,,3769467963,141,47.9,3769467967,213,1.6,,,,,,,56sjqxlsf5iitgww0hogez8ph,J. Vanlerberghe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457979235,134,1,1,11,56,b7jmo07lqav0wfe2mtlzyspak,1,54.7,45.8,2022-09-10T14:12:06.276Z,2022-09-11T05:25:38Z,3769468479,56,Left,3769468487,213,1.3,3769468483,141,84.1,3771284635,178,,3769468481,140,61.7,3769468485,212,27.1,,,,,,,ezg4lhvy2z4pkyvfrmi17y11x,B. Verstraete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457979259,135,1,1,12,3,b7jmo07lqav0wfe2mtlzyspak,1,67.5,85.3,2022-09-10T14:12:12.484Z,2022-09-11T05:25:36Z,3769468569,140,78.5,3769468583,213,6.2,3769468565,56,Left,3769468577,212,11.6,3769468573,141,84.7,3771284829,178,,,,,,,,25ey2mcvgwz6ls2612os5hzv9,R. Schoofs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457979295,136,1,1,12,3,b7jmo07lqav0wfe2mtlzyspak,1,73.9,86,2022-09-10T14:12:13.246Z,2022-09-11T05:25:35Z,3769468727,56,Left,3771284975,178,,3769468729,140,73.4,3769468733,212,4.9,3769468731,141,93.2,3769468735,213,1.7,,,,,,,1df9uegp2hsbc4813no3mdvx1,Alessio Da Cruz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457979375,137,1,1,12,5,b7jmo07lqav0wfe2mtlzyspak,0,66.3,91.3,2022-09-10T14:12:14.764Z,2022-09-11T05:25:35Z,3771285113,178,,3769469087,212,25.0,3769469089,213,5.9,3769469079,155,,3769469081,56,Center,3769469085,141,77.6,3769469083,140,88.4,,,,25ey2mcvgwz6ls2612os5hzv9,R. Schoofs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457979357,104,44,1,12,7,1uk609mhtsfhokhaewjapb26,1,16.1,21.8,2022-09-10T14:12:16.363Z,2022-09-11T05:25:34Z,3769469497,233,138,3769468999,285,,3769468997,56,Back,,,,,,,,,,,,,,,,5n522jpifzyf9qu0z41kuf7my,João Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457979453,138,44,1,12,7,b7jmo07lqav0wfe2mtlzyspak,0,83.9,78.2,2022-09-10T14:12:16.364Z,2022-09-11T05:25:34Z,3769469523,233,104,3769469471,286,,3769469469,56,Center,,,,,,,,,,,,,,,,3eywxsna9qzi1egis1uj4l6mt,G. Hairemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457979383,105,12,1,12,7,1uk609mhtsfhokhaewjapb26,1,15.8,23.4,2022-09-10T14:12:16.426Z,2022-09-11T05:25:34Z,3769469157,15,,3769469133,212,4.7,3771285309,388,,3769469131,141,27.4,3769469135,213,2.5,3769469127,56,Back,3769469129,140,12.1,,,,5n522jpifzyf9qu0z41kuf7my,João Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458325735,929,43,1,12,11,1uk609mhtsfhokhaewjapb26,1,0,0,2022-09-10T14:12:20.813Z,2022-09-10T23:16:07Z,3771368707,399,80759,3771477385,144,83,,,,,,,,,,,,,,,,,,,5zdapzrncz7vch3yrgftfp5g,N. Mehssatou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457979479,139,61,1,12,11,b7jmo07lqav0wfe2mtlzyspak,0,87.1,98.3,2022-09-10T14:12:21.153Z,2022-09-11T05:25:32Z,3771285441,178,,3769469593,56,Left,,,,,,,,,,,,,,,,,,,3eywxsna9qzi1egis1uj4l6mt,G. Hairemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457979489,106,5,1,12,15,1uk609mhtsfhokhaewjapb26,1,-1.5,8.6,2022-09-10T14:12:24.444Z,2022-09-10T21:58:12Z,3769469699,233,140,3769469635,346,,3769469633,56,Back,,,,,,,,,,,,,,,,6fdwd71dx2qu7uzzs3ozm9x7u,T. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457979491,140,5,1,12,15,b7jmo07lqav0wfe2mtlzyspak,0,101.5,91.4,2022-09-10T14:12:24.444Z,2022-09-10T21:58:12Z,3769469705,233,106,3769469643,346,,3769469641,56,Left,,,,,,,,,,,,,,,,3eywxsna9qzi1egis1uj4l6mt,G. Hairemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457979877,107,1,1,12,29,1uk609mhtsfhokhaewjapb26,1,3.8,50.4,2022-09-10T14:12:39.176Z,2022-09-11T05:25:32Z,3769471427,213,5.1,3769471417,124,,3769471419,56,Back,3769471423,141,27.4,3769471431,237,,3769471425,212,16.8,3769471421,140,9.6,,,,2unnytu55d7lvws7h3r86yhud,M. Ilić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457979917,108,1,1,12,31,1uk609mhtsfhokhaewjapb26,1,11,23.9,2022-09-10T14:12:41.307Z,2022-09-11T05:25:31Z,3769471611,140,12.6,3769471615,212,10.4,3769471613,141,8.8,3771285791,178,,3769471609,56,Back,3769471617,213,4.9,,,,,,,6fdwd71dx2qu7uzzs3ozm9x7u,T. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457979939,109,1,1,12,33,1uk609mhtsfhokhaewjapb26,0,19.2,0.6,2022-09-10T14:12:42.417Z,2022-09-11T05:25:31Z,3769471697,140,31.4,3771285911,178,,3769471699,141,23.4,3769471703,213,0.9,3769471695,56,Back,3769471701,212,20.1,,,,,,,5zdapzrncz7vch3yrgftfp5g,N. Mehssatou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457979927,141,49,1,12,34,b7jmo07lqav0wfe2mtlzyspak,1,64.7,84.3,2022-09-10T14:12:44.100Z,2022-09-11T05:25:31Z,,,,,,,,,,,,,,,,,,,,,,,,,25ey2mcvgwz6ls2612os5hzv9,R. Schoofs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457979977,142,1,1,12,36,b7jmo07lqav0wfe2mtlzyspak,1,68.2,76.9,2022-09-10T14:12:45.382Z,2022-09-11T05:25:30Z,3769471897,141,50.3,3769471901,213,4.7,3769471899,212,18.1,3771286583,178,,3769471895,140,68.6,3769471893,56,Center,,,,,,,25ey2mcvgwz6ls2612os5hzv9,R. Schoofs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457979985,143,61,1,12,36,b7jmo07lqav0wfe2mtlzyspak,0,70.6,59.8,2022-09-10T14:12:45.916Z,2022-09-11T05:25:30Z,3771286703,178,,3769471929,56,Center,,,,,,,,,,,,,,,,,,,1df9uegp2hsbc4813no3mdvx1,Alessio Da Cruz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457980011,110,49,1,12,39,1uk609mhtsfhokhaewjapb26,1,30,61,2022-09-10T14:12:48.666Z,2022-09-11T05:25:29Z,,,,,,,,,,,,,,,,,,,,,,,,,4o8lvm1ffxrywogokfztc6sb9,S. Lončar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457980059,111,3,1,12,39,1uk609mhtsfhokhaewjapb26,1,30.2,63.4,2022-09-10T14:12:48.914Z,2022-09-11T05:25:29Z,3772338575,285,,3770182021,465,,3771286941,178,,3769472259,56,Back,3769472295,233,145,,,,,,,,,,4o8lvm1ffxrywogokfztc6sb9,S. Lončar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457980043,145,45,1,12,39,b7jmo07lqav0wfe2mtlzyspak,0,69.8,36.6,2022-09-10T14:12:48.914Z,2022-09-11T05:25:29Z,3772338583,286,,3769472309,233,111,3769472197,56,Center,,,,,,,,,,,,,,,,4kuxth5k98x4cgfrfweu1u51,S. Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457980115,112,1,1,12,43,1uk609mhtsfhokhaewjapb26,1,52.1,84.2,2022-09-10T14:12:52.438Z,2022-09-11T05:25:27Z,3771287125,178,,3769472527,213,0.3,3769472519,141,96.5,3769472511,56,Left,3769472515,140,74.9,3769472523,212,25.4,,,,,,,4o8lvm1ffxrywogokfztc6sb9,S. Lončar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457980119,113,3,1,12,45,1uk609mhtsfhokhaewjapb26,0,75.8,92.3,2022-09-10T14:12:54.959Z,2022-09-11T05:25:26Z,3771287413,178,,3769472889,233,146,3770183179,464,,3769472541,56,Left,3769472545,286,,,,,,,,,,,8yy638bmdymhzkbrvho3qezft,D. Lamkel Zé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
