id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/8/value,qualifier/9/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/13/value,qualifier/14/value,qualifier/16/value,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,assist
2527742415,426,59,1,0,18,b7jmo07lqav0wfe2mtlzyspak,1,0,0,2023-04-02T16:30:55.750Z,2023-04-02T17:25:23Z,4158951681,56,Back,,,,,,,,,,,,,,,,,,,,,,calut2wcnvfps97uj7dartf4l,Y. Thoelen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527695123,4,12,1,0,19,b7jmo07lqav0wfe2mtlzyspak,1,19.2,53.1,2023-04-02T16:30:56.922Z,2023-04-02T16:31:00Z,4158706523,56,Back,4158706527,141,34.0,4158706525,140,48.4,4158706529,212,33.3,4158706531,213,5.9,,,,,,,,,,calut2wcnvfps97uj7dartf4l,Y. Thoelen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527695153,8,1,1,0,22,1oyb7oym5nwzny8vxf03szd2h,1,57.2,73.5,2023-04-02T16:31:00.575Z,2023-04-02T17:19:55Z,4158706699,141,75.9,4158706701,212,8.5,4158706703,213,0.2,4158706693,3,,4158706695,56,Center,4158706697,140,65.1,,,,,,,acx78ftnm61hm01wpmme77hbe,T. Buchanan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527695155,9,43,1,0,24,1oyb7oym5nwzny8vxf03szd2h,1,0,0,2023-04-02T16:31:01.839Z,2023-04-02T16:31:06Z,4158707113,144,49,,,,,,,,,,,,,,,,,,,,,,x3g0yyxs0j4o8fxphxtf0st1,H. Vanaken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527695163,10,1,1,0,24,1oyb7oym5nwzny8vxf03szd2h,0,63,76.7,2023-04-02T16:31:02.048Z,2023-04-02T16:31:02Z,4158706739,141,63.9,4158706737,140,61.1,4158706735,56,Center,4158706741,212,8.9,4158706743,213,4.5,,,,,,,,,,x3g0yyxs0j4o8fxphxtf0st1,H. Vanaken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527695173,5,49,1,0,25,b7jmo07lqav0wfe2mtlzyspak,1,40.9,32.4,2023-04-02T16:31:03.282Z,2023-04-02T17:20:42Z,,,,,,,,,,,,,,,,,,,,,,,,,cne8uwbnrwbwqjpj3pme1kbmx,D. Lavalée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527695221,6,1,1,0,25,b7jmo07lqav0wfe2mtlzyspak,1,41.4,30.9,2023-04-02T16:31:03.578Z,2023-04-02T17:20:30Z,4158707013,213,3.8,4158707011,212,6.2,4158707009,141,25.3,4158707001,56,Back,4158707005,140,36.7,,,,,,,,,,cne8uwbnrwbwqjpj3pme1kbmx,D. Lavalée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527695233,7,1,1,0,27,b7jmo07lqav0wfe2mtlzyspak,0,36.7,25.3,2023-04-02T16:31:05.258Z,2023-04-02T17:20:38Z,4158707087,140,64.8,4158707085,56,Center,4158707091,212,29.9,4158707093,213,0.2,4158707089,141,32.5,,,,,,,,,,3q5uylbjjiaoj3mn2l7p93jyt,K. Mrabti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527695291,11,49,1,0,33,1oyb7oym5nwzny8vxf03szd2h,1,27.8,61.2,2023-04-02T16:31:11.247Z,2023-04-02T16:31:11Z,,,,,,,,,,,,,,,,,,,,,,,,,79m802yjrfr0ji81c8ty1x2xg,J. Spileers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527695313,12,1,1,0,33,1oyb7oym5nwzny8vxf03szd2h,1,27.1,61.8,2023-04-02T16:31:11.543Z,2023-04-02T16:31:13Z,4158707577,141,47.2,4158707575,140,10.0,4158707573,56,Back,4158707583,213,3.6,4158707581,212,20.5,,,,,,,,,,79m802yjrfr0ji81c8ty1x2xg,J. Spileers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527695357,13,1,1,0,35,1oyb7oym5nwzny8vxf03szd2h,1,11.4,43.9,2023-04-02T16:31:13.095Z,2023-04-02T16:31:16Z,4158707787,56,Back,4158707791,141,10.7,4158707793,212,24.6,4158707789,140,20.8,4158707795,213,5.1,,,,,,,,,,byfrgpc6tgz8lto1gor03y5sl,S. Mignolet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527695365,14,43,1,0,38,1oyb7oym5nwzny8vxf03szd2h,1,0,0,2023-04-02T16:31:16.504Z,2023-04-02T16:31:23Z,4158708259,144,1,4158707835,141,18.6,4158707843,213,0.1,4158707831,56,Right,4158707833,140,56.4,4158707839,212,37.8,4158707847,1,0,4158707829,155,0,l6y4o9t2b0jxaxo85oztok45,B. Mechele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527695493,15,4,1,0,41,1oyb7oym5nwzny8vxf03szd2h,1,23.8,8.1,2023-04-02T16:31:19.729Z,2023-04-03T03:06:23Z,4158708493,56,Back,4158708491,13,,4160209947,294,,4158708495,152,,4158935947,233,8,4158708499,285,,,,,,,,l6y4o9t2b0jxaxo85oztok45,B. Mechele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527695415,8,4,1,0,41,b7jmo07lqav0wfe2mtlzyspak,0,76.2,91.9,2023-04-02T16:31:19.730Z,2023-04-03T03:06:17Z,4158708087,152,,4158936009,233,15,4158708083,13,,4158708085,56,Left,4158708093,286,,4160209851,294,,,,,,,,3nr55odndzunwlb658bsnlwx5,J. Ngoy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527696341,16,1,1,1,48,1oyb7oym5nwzny8vxf03szd2h,1,22.7,10.3,2023-04-02T16:32:25.831Z,2023-04-02T16:32:43Z,4158712917,141,10.9,4158712929,1,,4158712909,155,,4158712925,213,0.0,4158712921,212,37.5,4158712915,140,58.4,4158712907,5,,4158712913,56,Right,byfrgpc6tgz8lto1gor03y5sl,S. Mignolet,4158712911,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527696355,17,1,1,1,51,1oyb7oym5nwzny8vxf03szd2h,0,58.7,10.9,2023-04-02T16:32:29.087Z,2023-04-02T16:32:36Z,4158712997,168,,4158712995,3,,4158713001,140,85.5,4158713003,141,9.5,4158712999,56,Right,4158713011,213,6.2,4158713007,212,28.2,,,,x3g0yyxs0j4o8fxphxtf0st1,H. Vanaken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527696335,9,49,1,1,53,b7jmo07lqav0wfe2mtlzyspak,1,20.2,85.7,2023-04-02T16:32:31.361Z,2023-04-02T16:32:31Z,,,,,,,,,,,,,,,,,,,,,,,,,9svafwvk8lle1ex1m2y279905,D. Wouters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527696413,10,12,1,1,58,b7jmo07lqav0wfe2mtlzyspak,1,2.2,97.2,2023-04-02T16:32:35.970Z,2023-04-02T16:32:37Z,4158713305,56,Back,4158713311,141,100.0,4158713307,140,22.0,4158713313,212,21.0,4158713317,213,0.1,4158713369,167,,,,,,,,9svafwvk8lle1ex1m2y279905,D. Wouters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527696419,11,5,1,1,59,b7jmo07lqav0wfe2mtlzyspak,0,25,101.8,2023-04-02T16:32:37.178Z,2023-04-02T16:32:44Z,4158713339,347,,4158713885,233,18,4158713335,56,Back,,,,,,,,,,,,,,,,9svafwvk8lle1ex1m2y279905,D. Wouters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527696501,18,5,1,1,59,1oyb7oym5nwzny8vxf03szd2h,1,75,-1.8,2023-04-02T16:32:37.178Z,2023-04-02T17:21:09Z,4158713799,347,,4158713849,233,11,4158713797,56,Right,,,,,,,,,,,,,,,,x3g0yyxs0j4o8fxphxtf0st1,H. Vanaken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527696551,19,1,1,2,8,1oyb7oym5nwzny8vxf03szd2h,0,75.4,0,2023-04-02T16:32:46.513Z,2023-04-02T16:32:47Z,4158714083,107,,4158714085,56,Right,4158714091,212,14.3,4158714093,213,0.2,4158714087,140,88.6,4158714089,141,3.1,,,,,,,6tvnsmtj9mma96e8famksevv9,Clinton Mata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527696585,12,49,1,2,12,b7jmo07lqav0wfe2mtlzyspak,1,12,93.2,2023-04-02T16:32:50.674Z,2023-04-02T16:32:50Z,,,,,,,,,,,,,,,,,,,,,,,,,3k4ulxeya73ac9foemis7p6mt,B. Bolingoli-Mbombo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527696623,13,1,1,2,13,b7jmo07lqav0wfe2mtlzyspak,1,14.8,93.8,2023-04-02T16:32:50.993Z,2023-04-02T16:32:52Z,4158714505,141,86.2,4158714503,140,20.9,4158714501,56,Back,4158714509,213,5.6,4158714507,212,8.2,,,,,,,,,,3k4ulxeya73ac9foemis7p6mt,B. Bolingoli-Mbombo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527696639,14,1,1,2,14,b7jmo07lqav0wfe2mtlzyspak,1,20.9,86.2,2023-04-02T16:32:52.489Z,2023-04-02T16:32:53Z,4158714599,212,12.3,4158714597,141,95.7,4158714601,213,0.6,4158714593,56,Back,4158714595,140,30.9,,,,,,,,,,cne8uwbnrwbwqjpj3pme1kbmx,D. Lavalée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527696643,15,1,1,2,15,b7jmo07lqav0wfe2mtlzyspak,0,30.9,95.7,2023-04-02T16:32:53.593Z,2023-04-02T16:32:55Z,4158714693,236,,4158714617,56,Back,4158714695,233,20,4158714625,213,5.9,4158714699,286,,4158714619,140,33.2,4158714621,141,94.4,4158714623,212,2.6,9aafa664l1husrkrgqv25l42d,N. Storm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527696649,20,74,1,2,15,1oyb7oym5nwzny8vxf03szd2h,1,74.3,3.7,2023-04-02T16:32:53.594Z,2023-04-02T17:21:52Z,4158714645,285,,4158714643,56,Right,4158714715,233,15,,,,,,,,,,,,,,,,ecnh65kkhku5mdkr3il4fl6tx,C. Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527696693,16,5,1,2,16,b7jmo07lqav0wfe2mtlzyspak,1,30,101.4,2023-04-02T16:32:54.686Z,2023-04-02T17:21:10Z,4158714867,56,Back,4158714869,347,,4158714879,233,21,,,,,,,,,,,,,,,,9aafa664l1husrkrgqv25l42d,N. Storm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527696659,21,5,1,2,16,1oyb7oym5nwzny8vxf03szd2h,0,70,-1.4,2023-04-02T16:32:54.686Z,2023-04-02T16:32:57Z,4158714677,56,Right,4158714679,347,,4158714895,233,16,,,,,,,,,,,,,,,,ecnh65kkhku5mdkr3il4fl6tx,C. Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527696715,17,1,1,2,19,b7jmo07lqav0wfe2mtlzyspak,1,31.3,100,2023-04-02T16:32:57.153Z,2023-04-02T16:32:59Z,4158714985,56,Back,4158714987,140,13.8,4158714983,107,,4158714995,213,3.5,4158714989,141,90.8,4158714991,212,19.8,,,,,,,3k4ulxeya73ac9foemis7p6mt,B. Bolingoli-Mbombo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527696757,18,1,1,2,22,b7jmo07lqav0wfe2mtlzyspak,1,8.7,85.4,2023-04-02T16:32:59.809Z,2023-04-02T16:33:03Z,4158715217,140,3.2,4158715215,56,Back,4158715223,213,4.4,4158715221,212,19.8,4158715219,141,57.5,,,,,,,,,,9svafwvk8lle1ex1m2y279905,D. Wouters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527696775,19,1,1,2,25,b7jmo07lqav0wfe2mtlzyspak,1,3.7,51,2023-04-02T16:33:03.313Z,2023-04-02T16:33:05Z,4158715309,56,Back,4158715311,140,5.9,4158715313,141,27.1,4158715315,212,16.4,4158715317,213,4.9,,,,,,,,,,calut2wcnvfps97uj7dartf4l,Y. Thoelen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527696815,20,1,1,2,27,b7jmo07lqav0wfe2mtlzyspak,1,5.9,27.1,2023-04-02T16:33:04.961Z,2023-04-02T16:33:08Z,4158715525,56,Back,4158715533,212,16.8,4158715531,141,6.2,4158715527,140,14.5,4158715537,213,5.3,,,,,,,,,,btz2lf5s3h6svre1o5jgmvf85,D. Bates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527696833,21,1,1,2,30,b7jmo07lqav0wfe2mtlzyspak,0,16.6,5,2023-04-02T16:33:07.897Z,2023-04-02T16:33:08Z,4158715639,140,33.3,4158715637,56,Back,4158715641,141,1.7,4158715643,212,17.7,4158715645,213,6.2,4158715635,155,,,,,,,,b6hva6wki38za3hipscirr4h6,J. Van Hecke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527696847,22,1,1,2,31,1oyb7oym5nwzny8vxf03szd2h,0,70.5,95.1,2023-04-02T16:33:09.191Z,2023-04-02T16:33:09Z,4158715705,212,8.5,4158715707,213,5.4,4158715699,56,Left,4158715701,140,75.6,4158715703,141,85.4,4158715697,3,,,,,,,,79m802yjrfr0ji81c8ty1x2xg,J. Spileers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527696897,22,61,1,2,32,b7jmo07lqav0wfe2mtlzyspak,0,31.1,10,2023-04-02T16:33:10.625Z,2023-04-02T17:26:26Z,4158715901,56,Back,,,,,,,,,,,,,,,,,,,,,,3q5uylbjjiaoj3mn2l7p93jyt,K. Mrabti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527696879,23,49,1,2,33,1oyb7oym5nwzny8vxf03szd2h,1,66,84.5,2023-04-02T16:33:11.657Z,2023-04-02T16:33:11Z,,,,,,,,,,,,,,,,,,,,,,,,,x3g0yyxs0j4o8fxphxtf0st1,H. Vanaken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527696951,24,1,1,2,34,1oyb7oym5nwzny8vxf03szd2h,1,66,84.8,2023-04-02T16:33:12.094Z,2023-04-02T16:33:18Z,4158716233,212,11.0,4158716231,141,94.1,4158716235,213,0.6,4158716229,140,74.6,4158716227,56,Left,,,,,,,,,,x3g0yyxs0j4o8fxphxtf0st1,H. Vanaken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527696969,25,1,1,2,40,1oyb7oym5nwzny8vxf03szd2h,0,74.6,75.1,2023-04-02T16:33:18.279Z,2023-04-02T16:33:19Z,4158716315,213,4.8,4158716311,141,40.1,4158716305,56,Center,4158716307,140,75.8,4158716313,212,23.8,,,,,,,,,,7ew7g18qo649t8ld44omgib55,N. Lang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527696975,23,49,1,2,42,b7jmo07lqav0wfe2mtlzyspak,1,26,69.6,2023-04-02T16:33:20.057Z,2023-04-02T16:33:20Z,,,,,,,,,,,,,,,,,,,,,,,,,9aafa664l1husrkrgqv25l42d,N. Storm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527696981,24,1,1,2,42,b7jmo07lqav0wfe2mtlzyspak,0,26,69.6,2023-04-02T16:33:20.086Z,2023-04-02T16:33:21Z,4158716347,141,66.0,4158716351,213,4.0,4158716349,212,3.3,4158716345,140,23.9,4158716343,56,Back,4158716401,233,26,4158716399,236,,4158716405,286,,9aafa664l1husrkrgqv25l42d,N. Storm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527696991,26,74,1,2,42,1oyb7oym5nwzny8vxf03szd2h,1,77.8,36.4,2023-04-02T16:33:20.087Z,2023-04-02T17:21:52Z,4158716407,233,24,4158716389,56,Center,4158716391,285,,,,,,,,,,,,,,,,,ecnh65kkhku5mdkr3il4fl6tx,C. Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527697091,25,1,1,2,45,b7jmo07lqav0wfe2mtlzyspak,1,32.6,83.8,2023-04-02T16:33:23.321Z,2023-04-02T16:33:30Z,4158716983,140,47.4,4158716981,56,Back,4158716987,212,15.6,4158716985,141,85.0,4158716989,213,0.1,,,,,,,,,,3k4ulxeya73ac9foemis7p6mt,B. Bolingoli-Mbombo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527697093,26,4,1,2,50,b7jmo07lqav0wfe2mtlzyspak,1,54.8,83.1,2023-04-02T16:33:27.794Z,2023-04-02T16:33:31Z,4158717003,152,,4158717001,56,Left,4158716997,13,,4158717005,286,,4158716999,295,,4158717039,233,27,,,,,,,1df9uegp2hsbc4813no3mdvx1,Alessio Da Cruz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527697095,27,4,1,2,50,1oyb7oym5nwzny8vxf03szd2h,0,45.2,16.9,2023-04-02T16:33:27.795Z,2023-04-02T16:33:31Z,4158717009,13,,4158717043,233,26,4158717013,56,Back,4158717011,295,,4158717019,285,,4158717017,152,,,,,,,,6tvnsmtj9mma96e8famksevv9,Clinton Mata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527697405,27,1,1,3,15,b7jmo07lqav0wfe2mtlzyspak,1,56,76.1,2023-04-02T16:33:53.002Z,2023-04-02T16:33:55Z,4158718705,213,5.6,4158718701,141,61.8,4158718699,140,67.3,4158718703,212,15.3,4158718695,152,,4158718697,56,Center,4158718693,5,,,,,cne8uwbnrwbwqjpj3pme1kbmx,D. Lavalée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527697451,28,1,1,3,17,b7jmo07lqav0wfe2mtlzyspak,1,64.7,69.9,2023-04-02T16:33:55.498Z,2023-04-02T16:33:58Z,4158718937,56,Left,4158718945,213,1.0,4158718941,141,93.8,4158718943,212,18.9,4158718939,140,73.8,,,,,,,,,,3eywxsna9qzi1egis1uj4l6mt,G. Hairemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
