id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,assist,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/12/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,keyPass,qualifier/17/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId
2497766589,200,7,1,26,1,1uk609mhtsfhokhaewjapb26,0,58.2,5.2,2023-01-15T15:27:19.476Z,2023-01-16T06:45:13Z,3980007915,233,227,3980851603,384,,3980007807,285,,3980007805,56,Right,3981037001,178,,,,,,,,,,,5lbzx05vthw9nbhpmzw5e1562,O. Sych,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497766687,228,1,1,26,2,8y3iucyxguipljcmf87a11bk9,1,35.7,95.1,2023-01-15T15:27:20.719Z,2023-01-16T06:45:15Z,3980008379,155,,3980008387,212,33.5,3980008385,141,86.6,3981037031,178,,3980008381,56,Left,3980008389,213,6.1,3980008391,1,,3980008383,140,67.1,c517lc5fmsd9ugk638s2o9iad,Núrio Fortuna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497766693,229,1,1,26,8,8y3iucyxguipljcmf87a11bk9,0,64.3,96,2023-01-15T15:27:26.164Z,2023-01-16T06:45:20Z,3980008411,141,95.1,3980008415,213,5.9,3980008407,56,Left,3981037069,178,,3980008409,140,65.6,3980008413,212,1.5,,,,,,,18pgjfpl9s8qy32mblzygsyc5,S. Kums,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497766705,201,61,1,26,8,1uk609mhtsfhokhaewjapb26,1,30.2,7.6,2023-01-15T15:27:26.257Z,2023-01-16T06:45:23Z,3980008473,56,Back,3981037099,178,,,,,,,,,,,,,,,,,,,,4o8lvm1ffxrywogokfztc6sb9,S. Lončar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497766767,230,4,1,26,11,8y3iucyxguipljcmf87a11bk9,1,72.7,86.3,2023-01-15T15:27:29.007Z,2023-01-16T06:45:46Z,3980008817,152,,3980008815,56,Left,3980008823,286,,3980008941,233,202,3980008813,13,,3980008819,265,,,,,,,,c517lc5fmsd9ugk638s2o9iad,Núrio Fortuna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497766781,202,4,1,26,11,1uk609mhtsfhokhaewjapb26,0,27.3,13.7,2023-01-15T15:27:29.008Z,2023-01-16T06:45:45Z,3980008959,233,230,3980008879,152,,3981037305,178,,3980008885,285,,3980008883,265,,3980008875,13,,3980008877,56,Back,,,,5np1ksd9qkmc511ihzvikhy0a,A. Kadri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497766881,203,17,1,26,17,1uk609mhtsfhokhaewjapb26,1,0,0,2023-01-15T15:27:34.822Z,2023-01-16T06:45:51Z,3980009443,31,,3980009447,13,243,3980009445,393,,,,,,,,,,,,,,,,,5np1ksd9qkmc511ihzvikhy0a,A. Kadri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497767619,231,1,1,27,6,8y3iucyxguipljcmf87a11bk9,1,73.7,83.5,2023-01-15T15:28:24.212Z,2023-01-16T07:55:31Z,3980013313,141,49.1,3980013309,56,Center,3980013317,213,5.3,3980853149,20,,3980013305,155,,3980014485,210,13,3980013301,2,,3980853147,223,,18pgjfpl9s8qy32mblzygsyc5,S. Kums,3980013303,5,,3980013315,212,27.6,3980013311,140,87.6,,3980014487,154,,3980013307,152,3981037365,178,,,,,,,,,,,,,,,,,1,,,,,
2497767645,232,44,1,27,7,8y3iucyxguipljcmf87a11bk9,1,88,50.2,2023-01-15T15:28:25.414Z,2023-01-16T07:55:30Z,3980013469,286,,3980013543,233,204,3980013467,56,Center,,,,,,,,,,,,,,,,ettrapmxg36vw2egivejegzc9,J. Okumu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497767637,204,44,1,27,7,1uk609mhtsfhokhaewjapb26,0,12,49.8,2023-01-15T15:28:25.415Z,2023-01-16T06:45:59Z,3980013421,56,Back,3980013423,285,,3980013565,233,232,,,,,,,,,,,,,,,,4o8lvm1ffxrywogokfztc6sb9,S. Lončar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497767651,233,13,1,27,7,8y3iucyxguipljcmf87a11bk9,1,89,47.4,2023-01-15T15:28:25.516Z,2023-01-16T07:55:31Z,3980014505,29,,3980013501,17,,3980013867,328,,3980014517,230,98.9,3980014513,102,83.5,3980013863,15,,3980014509,55,231,3980014507,154,,ettrapmxg36vw2egivejegzc9,J. Okumu,3980013861,24,,3981037435,388,,3980014515,103,11.1,,3980014503,73,,3980014519,231,3980013503,56,Center,,,,,,,,,,,,50,,,,,,,,,
2497767653,205,5,1,27,9,1uk609mhtsfhokhaewjapb26,1,-1.4,28.6,2023-01-15T15:28:27.518Z,2023-01-16T06:46:09Z,3980013631,233,234,3980013513,56,Back,3980013515,346,,,,,,,,,,,,,,,,,4o8lvm1ffxrywogokfztc6sb9,S. Lončar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497767669,234,5,1,27,9,8y3iucyxguipljcmf87a11bk9,0,101.4,71.4,2023-01-15T15:28:27.518Z,2023-01-16T06:46:09Z,3980013665,233,205,3980013599,56,Center,3980013601,346,,,,,,,,,,,,,,,,,ettrapmxg36vw2egivejegzc9,J. Okumu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497768191,206,1,1,27,41,1uk609mhtsfhokhaewjapb26,0,3.8,53,2023-01-15T15:28:59.241Z,2023-01-16T06:46:16Z,3980016581,74,,3980016573,141,29.8,3980016565,124,,3980016579,1,,3980016577,213,6.0,3980016575,212,57.0,3980016569,56,Center,3980016571,140,56.0,6yegi163rq5fsloppfubi3sh5,T. Vandenberghe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497768211,235,1,1,27,44,8y3iucyxguipljcmf87a11bk9,0,42.5,70.2,2023-01-15T15:29:02.524Z,2023-01-16T06:46:20Z,3980016729,141,51.2,3980016733,213,5.8,3980016723,3,,3981037619,388,,3980016727,140,66.0,3980016731,212,27.9,3980016725,56,Center,,,,99tf4co0pm09ayca13ma3lql1,J. De Sart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497768217,207,44,1,27,47,1uk609mhtsfhokhaewjapb26,1,35.4,46.3,2023-01-15T15:29:04.956Z,2023-01-16T07:55:32Z,3980016819,233,236,3980016755,56,Back,3980016757,285,,,,,,,,,,,,,,,,,6fdwd71dx2qu7uzzs3ozm9x7u,T. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497768213,236,44,1,27,47,8y3iucyxguipljcmf87a11bk9,0,64.6,53.7,2023-01-15T15:29:04.957Z,2023-01-16T06:46:23Z,3980016891,233,207,3980016737,56,Center,3980016739,286,,,,,,,,,,,,,,,,,1khy4w78z012p8z20gcp0nrvt,H. Cuypers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497768233,208,1,1,27,47,1uk609mhtsfhokhaewjapb26,0,36.7,43.9,2023-01-15T15:29:05.017Z,2023-01-16T07:55:32Z,3980016837,140,38.6,3980016841,212,3.0,3980016835,56,Back,3981037683,388,,3980016833,3,,3980016843,213,5.5,3980016839,141,40.7,,,,6fdwd71dx2qu7uzzs3ozm9x7u,T. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497768239,237,61,1,27,47,8y3iucyxguipljcmf87a11bk9,1,66,51.2,2023-01-15T15:29:05.026Z,2023-01-16T06:46:56Z,3981037727,388,,3981037725,15,,3980016871,56,Center,,,,,,,,,,,,,,,,1khy4w78z012p8z20gcp0nrvt,H. Cuypers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497768259,209,44,1,27,49,1uk609mhtsfhokhaewjapb26,1,37.5,43.2,2023-01-15T15:29:06.963Z,2023-01-16T07:55:32Z,3980018199,233,238,3980016959,56,Back,3980016961,285,,,,,,,,,,,,,,,,,4o8lvm1ffxrywogokfztc6sb9,S. Lončar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497768273,238,44,1,27,49,8y3iucyxguipljcmf87a11bk9,0,62.5,56.8,2023-01-15T15:29:06.964Z,2023-01-16T06:47:03Z,3980018219,233,209,3980017007,56,Center,3980017009,286,,,,,,,,,,,,,,,,,18pgjfpl9s8qy32mblzygsyc5,S. Kums,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497768265,210,61,1,27,49,1uk609mhtsfhokhaewjapb26,1,39.2,40.4,2023-01-15T15:29:07.016Z,2023-01-16T07:55:33Z,3981038057,388,,3981038055,21,,3980018969,56,Back,,,,,,,,,,,,,,,,4o8lvm1ffxrywogokfztc6sb9,S. Lončar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497768329,239,61,1,27,49,8y3iucyxguipljcmf87a11bk9,1,64.2,54,2023-01-15T15:29:07.037Z,2023-01-16T06:47:14Z,3981038099,15,,3981038101,388,,3980017309,56,Center,,,,,,,,,,,,,,,,18pgjfpl9s8qy32mblzygsyc5,S. Kums,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497964257,970,83,1,27,51,8y3iucyxguipljcmf87a11bk9,1,60.8,54.2,2023-01-15T15:29:08.883Z,2023-01-16T07:15:53Z,3981055351,399,202967,,,,,,,,,,,,,,,,,,,,,,18pgjfpl9s8qy32mblzygsyc5,S. Kums,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497768395,211,1,1,27,53,1uk609mhtsfhokhaewjapb26,1,45.6,53.6,2023-01-15T15:29:11.201Z,2023-01-16T06:47:19Z,3980017635,141,82.4,3980017637,212,19.7,3980017631,56,Back,3980017639,213,1.7,3981038145,178,,3980017633,140,43.2,,,,,,,8b95khn8h8qz3y4u4coajs5at,F. Selemani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497768425,212,1,1,27,58,1uk609mhtsfhokhaewjapb26,1,45.3,74.4,2023-01-15T15:29:16.750Z,2023-01-16T06:47:25Z,3980017819,141,63.0,3981038199,178,,3980017821,212,11.3,3980017815,56,Back,3980017817,140,37.5,3980017823,213,3.9,,,,,,,5zdapzrncz7vch3yrgftfp5g,N. Mehssatou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497768509,213,1,1,28,1,1uk609mhtsfhokhaewjapb26,1,37.3,61.4,2023-01-15T15:29:19.145Z,2023-01-16T06:47:29Z,3980018241,140,42.8,3980018245,212,30.3,3980018247,213,4.9,3981038235,178,,3980018243,141,17.6,3980018239,56,Back,,,,,,,6fdwd71dx2qu7uzzs3ozm9x7u,T. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497768533,214,1,1,28,5,1uk609mhtsfhokhaewjapb26,0,46.3,8.6,2023-01-15T15:29:23.239Z,2023-01-16T06:47:33Z,3981038263,178,,3980018375,141,9.4,3980018377,212,30.9,3980018371,56,Right,3980018369,155,,3980018379,213,0.0,3980018373,140,75.7,,,,bf22is04tealb92h075c7u356,C. Atemona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497768565,240,1,1,28,7,8y3iucyxguipljcmf87a11bk9,1,25.2,91.1,2023-01-15T15:29:24.952Z,2023-01-16T06:48:00Z,3980018565,212,9.6,3980018559,140,34.3,3980018567,213,6.2,3980018561,141,90.6,3980018557,56,Back,3981038419,388,,3980018555,3,,,,,8fs5klbsyx06c5ds9s1i3xu96,Hong Hyun-Seok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497768583,242,1,1,28,8,8y3iucyxguipljcmf87a11bk9,0,34.6,90.5,2023-01-15T15:29:26.461Z,2023-01-16T06:48:04Z,3980018651,236,,3980018619,141,92.3,3981038593,178,,3980018655,233,215,3980018659,286,,3980018615,56,Back,3980018623,213,0.4,3980018621,212,2.9,c517lc5fmsd9ugk638s2o9iad,Núrio Fortuna,3980018617,140,37.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497768553,215,74,1,28,8,1uk609mhtsfhokhaewjapb26,1,69.7,7.4,2023-01-15T15:29:26.534Z,2023-01-16T06:48:08Z,3980018661,233,242,3981038631,178,,3980018469,56,Right,3980018471,285,,3981038629,21,,,,,,,,,,,5lbzx05vthw9nbhpmzw5e1562,O. Sych,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497768575,241,49,1,28,10,8y3iucyxguipljcmf87a11bk9,1,34.6,90.5,2023-01-15T15:29:27.858Z,2023-01-16T06:48:21Z,,,,,,,,,,,,,,,,,,,,,,,,,c517lc5fmsd9ugk638s2o9iad,Núrio Fortuna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497768603,243,1,1,28,10,8y3iucyxguipljcmf87a11bk9,1,38.3,90.6,2023-01-15T15:29:27.905Z,2023-01-16T06:48:25Z,3980018709,56,Back,3980018713,141,93.6,3981038801,178,,3980018711,140,44.7,3980018717,213,0.3,3980018715,212,7.0,,,,,,,c517lc5fmsd9ugk638s2o9iad,Núrio Fortuna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497768633,244,1,1,28,11,8y3iucyxguipljcmf87a11bk9,1,44.7,93.6,2023-01-15T15:29:29.323Z,2023-01-16T06:48:29Z,3981038817,178,,3980018877,213,4.6,3980018875,212,17.8,3980018871,140,42.4,3980018873,141,67.6,3980018869,56,Back,,,,,,,cxa3j4u8eh5w947p1iba47yfo,I. Salah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497768685,245,1,1,28,13,8y3iucyxguipljcmf87a11bk9,0,42.9,66.9,2023-01-15T15:29:31.554Z,2023-01-16T06:48:32Z,3980019135,213,5.6,3980019137,1,,3980019133,212,38.6,3980019127,56,Center,3980019131,141,32.7,3980019129,140,72.2,3981038869,178,,,,,99tf4co0pm09ayca13ma3lql1,J. De Sart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497768707,216,49,1,28,16,1uk609mhtsfhokhaewjapb26,1,30.3,61.5,2023-01-15T15:29:34.494Z,2023-01-16T06:48:39Z,,,,,,,,,,,,,,,,,,,,,,,,,5zdapzrncz7vch3yrgftfp5g,N. Mehssatou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497768735,217,1,1,28,16,1uk609mhtsfhokhaewjapb26,1,30.3,61.5,2023-01-15T15:29:34.510Z,2023-01-16T06:48:44Z,3980019363,212,26.9,3980019353,140,6.7,3980019349,56,Back,3981039047,178,,3980019367,213,3.5,3980019359,141,46.0,,,,,,,5zdapzrncz7vch3yrgftfp5g,N. Mehssatou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497768795,218,1,1,28,18,1uk609mhtsfhokhaewjapb26,1,6.7,46,2023-01-15T15:29:36.550Z,2023-01-16T06:48:48Z,3980019729,140,16.4,3980019733,212,27.6,3981039069,178,,3980019727,56,Back,3980019731,141,83.8,3980019735,213,1.2,,,,,,,6yegi163rq5fsloppfubi3sh5,T. Vandenberghe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497768851,219,1,1,28,25,1uk609mhtsfhokhaewjapb26,1,30,91.7,2023-01-15T15:29:42.966Z,2023-01-16T06:48:52Z,3981039095,178,,3980020001,140,33.6,3980020007,213,5.0,3980020005,212,11.7,3980020003,141,75.4,3980019999,56,Back,,,,,,,5zdapzrncz7vch3yrgftfp5g,N. Mehssatou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497768919,220,1,1,28,28,1uk609mhtsfhokhaewjapb26,1,34.2,76.9,2023-01-15T15:29:46.220Z,2023-01-16T06:48:57Z,3980020389,141,95.7,3981039123,178,,3980020391,212,27.0,3980020385,140,56.9,3980020381,56,Left,3980020393,213,0.5,,,,,,,8b95khn8h8qz3y4u4coajs5at,F. Selemani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497768933,221,3,1,28,33,1uk609mhtsfhokhaewjapb26,0,57.8,95.4,2023-01-15T15:29:50.777Z,2023-01-16T06:49:06Z,3980020645,233,246,3980020459,286,,3980855423,465,,3981039203,178,,3980020457,56,Left,,,,,,,,,,93weoj4q60xtxdntko7hobg4q,B. Messaoudi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497768967,246,7,1,28,33,8y3iucyxguipljcmf87a11bk9,1,42.2,4.6,2023-01-15T15:29:50.857Z,2023-01-16T06:49:11Z,3980020591,56,Back,3980020595,285,,3981039243,178,,3980020633,233,221,3980855325,383,,,,,,,,,,,ettrapmxg36vw2egivejegzc9,J. Okumu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497768971,247,49,1,28,33,8y3iucyxguipljcmf87a11bk9,1,42.9,4.7,2023-01-15T15:29:51.666Z,2023-01-16T06:49:17Z,,,,,,,,,,,,,,,,,,,,,,,,,7s4ws0u4erq1jfobqpsj0aoes,M. Samoise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497768983,248,1,1,28,35,8y3iucyxguipljcmf87a11bk9,1,46.5,5.2,2023-01-15T15:29:52.797Z,2023-01-16T06:49:21Z,3980020685,213,1.4,3980020681,141,24.1,3980020679,140,49.0,3981039373,178,,3980020677,56,Back,3980020683,212,13.1,,,,,,,7s4ws0u4erq1jfobqpsj0aoes,M. Samoise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497768989,249,1,1,28,35,8y3iucyxguipljcmf87a11bk9,0,49,24.3,2023-01-15T15:29:53.725Z,2023-01-16T06:49:25Z,3980020719,212,3.0,3981039421,178,,3980020745,286,,3980020713,56,Center,3980020721,213,5.8,3980020741,233,222,3980020739,236,,3980020715,140,51.5,18pgjfpl9s8qy32mblzygsyc5,S. Kums,3980020717,141,22.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497768991,222,74,1,28,36,1uk609mhtsfhokhaewjapb26,1,51.2,91.1,2023-01-15T15:29:53.803Z,2023-01-16T06:49:28Z,3980020765,233,249,3980020731,56,Left,3980020733,285,,3981039449,178,,,,,,,,,,,,,,8b95khn8h8qz3y4u4coajs5at,F. Selemani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497769013,223,49,1,28,37,1uk609mhtsfhokhaewjapb26,1,59.1,90.9,2023-01-15T15:29:54.829Z,2023-01-16T06:49:32Z,,,,,,,,,,,,,,,,,,,,,,,,,93weoj4q60xtxdntko7hobg4q,B. Messaoudi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497769089,224,3,1,28,40,1uk609mhtsfhokhaewjapb26,1,44.2,80.9,2023-01-15T15:29:58.487Z,2023-01-16T06:49:37Z,3981039547,178,,3980021251,56,Back,3980855605,464,,3980021259,233,250,3980021253,286,,,,,,,,,,,93weoj4q60xtxdntko7hobg4q,B. Messaoudi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497769067,250,45,1,28,40,8y3iucyxguipljcmf87a11bk9,0,55.8,19.1,2023-01-15T15:29:58.487Z,2023-01-16T06:49:37Z,3980021265,233,224,3980021137,285,,3980021135,56,Right,,,,,,,,,,,,,,,,18pgjfpl9s8qy32mblzygsyc5,S. Kums,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497769129,225,1,1,28,42,1uk609mhtsfhokhaewjapb26,1,44.8,76.6,2023-01-15T15:30:00.069Z,2023-01-16T06:49:42Z,3980021477,213,4.9,3980021475,212,15.1,3980021469,56,Back,3980021471,140,48.0,3981039619,178,,3980021473,141,54.9,,,,,,,93weoj4q60xtxdntko7hobg4q,B. Messaoudi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497769167,226,1,1,28,44,1uk609mhtsfhokhaewjapb26,1,50.8,51.5,2023-01-15T15:30:01.919Z,2023-01-16T06:49:46Z,3980021689,212,10.1,3981039663,178,,3980021683,56,Center,3980021691,213,5.2,3980021685,140,55.3,3980021687,141,38.3,,,,,,,4o8lvm1ffxrywogokfztc6sb9,S. Lončar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497769349,227,1,1,28,47,1uk609mhtsfhokhaewjapb26,1,56.9,37.6,2023-01-15T15:30:05.011Z,2023-01-16T06:49:50Z,3981039733,178,,3980022531,213,5.5,3980022527,141,26.4,3980022525,140,64.9,3980022523,56,Center,3980022529,212,11.3,,,,,,,6437iwpplyfh71o9b7uxdylii,P. Guèye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497964923,1004,83,1,28,52,8y3iucyxguipljcmf87a11bk9,1,33.3,76.5,2023-01-15T15:30:10.305Z,2023-01-16T07:22:15Z,3981060095,399,229490,,,,,,,,,,,,,,,,,,,,,,99tf4co0pm09ayca13ma3lql1,J. De Sart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497769441,228,1,1,28,55,1uk609mhtsfhokhaewjapb26,1,66.1,26.8,2023-01-15T15:30:13.583Z,2023-01-16T06:49:53Z,3980022993,1,,3980022985,140,67.0,3980022987,141,84.1,3981039775,178,,3980022983,56,Left,3980022991,213,1.5,3980022989,212,39.0,,,,4o8lvm1ffxrywogokfztc6sb9,S. Lončar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497769479,229,1,1,29,1,1uk609mhtsfhokhaewjapb26,1,70.7,84.1,2023-01-15T15:30:18.889Z,2023-01-16T06:49:57Z,3980023177,213,5.2,3980023163,140,74.3,3980023173,212,8.6,3981039823,178,,3980023159,56,Center,3980023167,141,72.7,,,,,,,5zdapzrncz7vch3yrgftfp5g,N. Mehssatou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497769521,230,1,1,29,3,1uk609mhtsfhokhaewjapb26,1,74.6,76,2023-01-15T15:30:21.261Z,2023-01-16T06:50:01Z,3980023379,141,88.9,3980023381,212,10.9,3981039873,178,,3980023383,213,2.2,3980023375,56,Left,3980023377,140,68.4,,,,,,,5np1ksd9qkmc511ihzvikhy0a,A. Kadri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497769565,231,1,1,29,6,1uk609mhtsfhokhaewjapb26,1,67.9,84.4,2023-01-15T15:30:23.895Z,2023-01-16T06:50:04Z,3981039901,178,,3980023609,56,Center,3980023613,141,69.4,3980023617,213,4.9,3980023615,212,10.4,3980023611,140,69.9,,,,,,,5zdapzrncz7vch3yrgftfp5g,N. Mehssatou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497769581,232,1,1,29,7,1uk609mhtsfhokhaewjapb26,0,69.9,69.4,2023-01-15T15:30:25.038Z,2023-01-16T06:50:08Z,3980023649,140,80.3,3980023655,213,0.3,3980023651,141,75.0,3980023653,212,11.6,3981039951,178,,3980023647,56,Center,,,,,,,bcfayigqu8oygm1xvpgl9akt1,M. Regáli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497769589,251,49,1,29,8,8y3iucyxguipljcmf87a11bk9,1,26,26.2,2023-01-15T15:30:25.853Z,2023-01-16T06:50:11Z,,,,,,,,,,,,,,,,,,,,,,,,,ettrapmxg36vw2egivejegzc9,J. Okumu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497769651,252,1,1,29,8,8y3iucyxguipljcmf87a11bk9,0,26,26.2,2023-01-15T15:30:25.899Z,2023-01-16T06:50:15Z,3980023971,157,,3980023975,140,43.7,3980023983,1,,3980023977,141,75.4,3981040021,178,,3980023973,56,Back,3980023981,213,1.1,3980023979,212,38.3,ettrapmxg36vw2egivejegzc9,J. Okumu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497769681,233,1,1,29,11,1uk609mhtsfhokhaewjapb26,0,58.3,29.2,2023-01-15T15:30:29.309Z,2023-01-16T06:50:21Z,3980024139,140,70.1,3981040089,178,,3980024149,213,6.3,3980024145,212,12.4,3980024141,141,28.6,3980024137,56,Center,3980024135,3,,,,,bf22is04tealb92h075c7u356,C. Atemona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497769743,253,1,1,29,13,8y3iucyxguipljcmf87a11bk9,0,36.6,84.2,2023-01-15T15:30:31.286Z,2023-01-16T06:50:24Z,3980024415,141,72.4,3980024417,212,27.5,3980024411,56,Center,3981040119,388,,3980024419,213,6.0,3980024413,140,61.7,3980024409,3,,,,,c517lc5fmsd9ugk638s2o9iad,Núrio Fortuna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497769781,234,1,1,29,17,1uk609mhtsfhokhaewjapb26,1,41.9,31.5,2023-01-15T15:30:35.042Z,2023-01-16T06:50:38Z,3980024631,141,19.4,3980024627,56,Back,3980024625,3,,3980024635,213,5.1,3980024633,212,9.0,3981040185,388,,3980024629,140,45.4,,,,6fdwd71dx2qu7uzzs3ozm9x7u,T. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497769805,235,1,1,29,18,1uk609mhtsfhokhaewjapb26,1,45.4,19.4,2023-01-15T15:30:36.318Z,2023-01-16T06:51:23Z,3980024759,213,2.5,3981040467,388,,3980024753,140,37.5,3980024751,56,Back,3980024757,212,10.7,3980024755,141,29.4,,,,,,,bf22is04tealb92h075c7u356,C. Atemona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497769813,236,49,1,29,20,1uk609mhtsfhokhaewjapb26,1,37.5,29.4,2023-01-15T15:30:37.869Z,2023-01-16T06:51:26Z,,,,,,,,,,,,,,,,,,,,,,,,,6fdwd71dx2qu7uzzs3ozm9x7u,T. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
