id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,keyPass,qualifier/8/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/9/value,qualifier/11/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/13/value,qualifier/15/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,assist,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2503394911,113,45,1,9,41,2b57rbw94i9ohnbch52owvqtq,0,61.4,3.6,2023-02-03T19:55:15.270Z,2023-02-04T12:15:08Z,4009513591,285,,4009513589,56,Right,4009513787,233,103,,,,,,,,,,,,,,,,5ghjnuqhf7kvbwqlo8jqv0bqi,R. D'Haese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503394741,104,3,1,9,43,6vyr13j6kbwdtxjwm1m4m8nu2,0,45.4,97.7,2023-02-03T19:55:16.944Z,2023-02-04T12:15:06Z,4009999705,464,,4009512925,233,110,4009512685,56,Back,4009512687,286,,4010193497,178,,,,,,,,,,,8q8qxzmb9j1vntg5llyqa35uy,K. Sardella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503394785,110,7,1,9,43,2b57rbw94i9ohnbch52owvqtq,0,54.6,2.3,2023-02-03T19:55:16.988Z,2023-02-04T12:15:06Z,4010193575,178,,4009999725,385,,4009512911,285,,4009512909,56,Right,4009512921,233,104,,,,,,,,,,3s0tyude1pghox634ij87srft,S. Dewaele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503394835,106,5,1,9,43,6vyr13j6kbwdtxjwm1m4m8nu2,1,40.2,101.5,2023-02-03T19:55:17.277Z,2023-02-04T08:48:34Z,4009513171,56,Back,4009513173,347,,4009544659,233,111,,,,,,,,,,,,,,,,8q8qxzmb9j1vntg5llyqa35uy,K. Sardella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503394803,111,5,1,9,43,2b57rbw94i9ohnbch52owvqtq,0,59.8,-1.5,2023-02-03T19:55:17.277Z,2023-02-04T08:48:34Z,4009513013,347,,4009513011,56,Right,4009544677,233,106,,,,,,,,,,,,,,,,3s0tyude1pghox634ij87srft,S. Dewaele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503394853,107,1,1,9,53,6vyr13j6kbwdtxjwm1m4m8nu2,1,41.6,100,2023-02-03T19:55:27.520Z,2023-02-04T12:15:05Z,4009513249,140,22.4,4009513251,141,82.3,4009513245,107,,4009513247,56,Back,4009513253,212,23.8,4009513255,213,3.7,4009513257,1,,,,,8q8qxzmb9j1vntg5llyqa35uy,K. Sardella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503394895,108,1,1,9,57,6vyr13j6kbwdtxjwm1m4m8nu2,1,20.9,79.9,2023-02-03T19:55:31.708Z,2023-02-04T12:15:05Z,4009513497,140,10.6,4009513501,212,25.0,4009513495,56,Back,4009513499,141,46.7,4010194059,178,,4009513503,213,4.3,,,,,,,78fx1xqqtcqm2g4h1dj8beml1,J. Vertonghen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503394753,105,43,1,9,59,6vyr13j6kbwdtxjwm1m4m8nu2,1,0,0,2023-02-03T19:55:33.198Z,2023-02-03T19:55:42Z,4009512725,56,Back,4009513115,144,61,,,,,,,,,,,,,,,,,,,8q8qxzmb9j1vntg5llyqa35uy,K. Sardella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503394943,109,1,1,10,1,6vyr13j6kbwdtxjwm1m4m8nu2,1,9.2,45.7,2023-02-03T19:55:35.152Z,2023-02-04T12:15:04Z,4009513723,213,5.3,4009513715,56,Back,4009513721,212,25.5,4009513719,141,14.7,4010194953,178,,4009513717,140,22.8,,,,,,,3wwi5vf2l1qbz7e5zdjoy8yga,B. Verbruggen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503394957,110,1,1,10,5,6vyr13j6kbwdtxjwm1m4m8nu2,1,33,8.2,2023-02-03T19:55:39.413Z,2023-02-04T12:15:03Z,4009513817,140,61.0,4009513815,56,Center,4009513821,212,37.3,4009513819,141,41.9,4010195033,178,,4009513825,1,,4009513823,213,0.7,,,,b3vvxolwxcukqk76hb4scvh79,A. Murillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503436229,447,61,1,10,7,6vyr13j6kbwdtxjwm1m4m8nu2,0,55.8,33.5,2023-02-03T19:55:41.273Z,2023-02-04T12:15:03Z,4009734627,56,Center,4010195155,178,,,,,,,,,,,,,,,,,,,,3q2ibq6hhxyht8046ib49ye39,A. Dreyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503394969,114,49,1,10,8,2b57rbw94i9ohnbch52owvqtq,1,38.6,57.4,2023-02-03T19:55:42.176Z,2023-02-04T12:15:03Z,,,,,,,,,,,,,,,,,,,,,,,,,2hj88r72bbwnhqx12tv13jmqx,A. Tanghe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503394993,115,1,1,10,8,2b57rbw94i9ohnbch52owvqtq,1,38.6,57.4,2023-02-03T19:55:42.217Z,2023-02-04T12:15:02Z,4009514009,212,8.1,4010195283,178,,4009514003,56,Back,4009514005,140,46.2,4009514007,141,55.5,4009514011,213,6.1,,,,,,,2hj88r72bbwnhqx12tv13jmqx,A. Tanghe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503486143,824,3,1,10,9,2b57rbw94i9ohnbch52owvqtq,1,44.2,57.7,2023-02-03T19:55:42.844Z,2023-02-04T11:54:09Z,4010054703,233,952,4010195381,178,,4010000341,464,,4010000339,286,,4010000337,56,Back,,,,,,,,,,3s0tyude1pghox634ij87srft,S. Dewaele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503486457,952,45,1,10,9,6vyr13j6kbwdtxjwm1m4m8nu2,0,55.8,42.3,2023-02-03T19:55:42.844Z,2023-02-04T11:54:09Z,4010054707,233,824,4010001779,56,Center,4010001781,285,,,,,,,,,,,,,,,,,bu7cw3305zs2u7uj2ed5t867e,Y. Verschaeren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503395037,116,1,1,10,10,2b57rbw94i9ohnbch52owvqtq,1,44.7,50.5,2023-02-03T19:55:44.270Z,2023-02-04T12:15:02Z,4010195459,178,,4009514219,212,10.5,4009514221,213,5.9,4009514215,140,53.9,4009514213,56,Center,4009514217,141,44.3,,,,,,,3s0tyude1pghox634ij87srft,S. Dewaele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503395043,117,1,1,10,12,2b57rbw94i9ohnbch52owvqtq,0,56.9,40.9,2023-02-03T19:55:46.537Z,2023-02-04T12:15:00Z,4009514245,56,Center,4009514247,140,60.6,4009514273,233,111,4009514271,236,,4009514249,141,38.5,4009514251,212,4.2,4009514277,286,,4010195559,178,,58qrdtv5emnvcojqkmnpx5ffu,N. Bätzner,4009514253,213,,,,,,,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503395047,111,74,1,10,12,6vyr13j6kbwdtxjwm1m4m8nu2,1,39.8,59,2023-02-03T19:55:46.691Z,2023-02-04T12:15:00Z,4009514279,233,117,4010195711,178,,4009514263,285,,4009514259,56,Back,,,,,,,,,,,,,78fx1xqqtcqm2g4h1dj8beml1,J. Vertonghen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503432947,444,61,1,10,13,6vyr13j6kbwdtxjwm1m4m8nu2,1,41.8,61.2,2023-02-03T19:55:46.948Z,2023-02-04T12:14:59Z,4009717135,56,Back,4010196263,178,,4010196409,21,,,,,,,,,,,,,,,,,bu7cw3305zs2u7uj2ed5t867e,Y. Verschaeren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503432987,445,1,1,10,14,6vyr13j6kbwdtxjwm1m4m8nu2,0,34,64.1,2023-02-03T19:55:48.038Z,2023-02-04T12:14:59Z,4009717365,56,Back,4009717369,141,64.9,4009717371,212,16.2,4009717367,140,49.4,4009717381,286,,4009717377,233,410,4010198219,178,,4009717373,213,0.0,8q8qxzmb9j1vntg5llyqa35uy,K. Sardella,4009717375,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503432701,410,74,1,10,14,2b57rbw94i9ohnbch52owvqtq,1,64.8,32.7,2023-02-03T19:55:48.098Z,2023-02-04T12:14:58Z,4009715705,285,,4009715703,56,Center,4010198253,178,,4009717405,233,445,,,,,,,,,,,,,5ghjnuqhf7kvbwqlo8jqv0bqi,R. D'Haese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503394877,112,43,1,10,15,2b57rbw94i9ohnbch52owvqtq,1,0,0,2023-02-03T19:55:48.830Z,2023-02-03T19:55:50Z,4009513587,144,8,4009513415,56,Right,,,,,,,,,,,,,,,,,,,5ghjnuqhf7kvbwqlo8jqv0bqi,R. D'Haese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503395055,112,49,1,10,15,6vyr13j6kbwdtxjwm1m4m8nu2,1,28.8,54.5,2023-02-03T19:55:49.510Z,2023-02-04T12:14:58Z,,,,,,,,,,,,,,,,,,,,,,,,,88nmn961vtb3bnt9v9rye1h0q,Z. Debast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503395109,113,1,1,10,15,6vyr13j6kbwdtxjwm1m4m8nu2,1,28.8,54.7,2023-02-03T19:55:49.561Z,2023-02-04T12:14:57Z,4009514517,141,89.7,4009514513,56,Back,4009514515,140,38.4,4009514521,213,1.2,4009514519,212,25.8,4010198351,178,,,,,,,,88nmn961vtb3bnt9v9rye1h0q,Z. Debast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503395149,114,1,1,10,23,6vyr13j6kbwdtxjwm1m4m8nu2,1,47.9,93.3,2023-02-03T19:55:56.919Z,2023-02-04T12:14:55Z,4009514705,213,3.5,4010198393,178,,4009514687,56,Back,4009514693,140,34.5,4009514701,212,15.1,4009514697,141,85.3,,,,,,,5don85s7097g5df42m429b8ix,F. Amuzu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503395191,115,1,1,10,25,6vyr13j6kbwdtxjwm1m4m8nu2,1,39.3,85,2023-02-03T19:55:59.147Z,2023-02-04T12:14:54Z,4009514897,212,15.0,4010198429,178,,4009514899,213,3.8,4009514891,56,Back,4009514893,140,28.1,4009514895,141,71.4,,,,,,,8q8qxzmb9j1vntg5llyqa35uy,K. Sardella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503395213,116,1,1,10,30,6vyr13j6kbwdtxjwm1m4m8nu2,0,36.3,69.3,2023-02-03T19:56:04.560Z,2023-02-04T12:14:52Z,4010198459,178,,4009515029,56,Center,4009515031,140,66.0,4009515037,213,5.6,4009515039,1,,4009515033,141,33.7,4009515035,212,39.5,,,,78fx1xqqtcqm2g4h1dj8beml1,J. Vertonghen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503395979,129,81,1,10,31,6vyr13j6kbwdtxjwm1m4m8nu2,0,99.5,99.5,2023-02-03T19:56:05.550Z,2023-02-04T08:53:18Z,4009519173,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503395431,119,68,1,10,56,2b57rbw94i9ohnbch52owvqtq,0,0,0,2023-02-03T19:56:29.815Z,2023-02-04T08:53:29Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503395419,117,68,1,10,56,6vyr13j6kbwdtxjwm1m4m8nu2,1,0,0,2023-02-03T19:56:29.908Z,2023-02-04T08:53:35Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503395449,118,1,1,10,57,6vyr13j6kbwdtxjwm1m4m8nu2,1,56.3,63.4,2023-02-03T19:56:31.469Z,2023-02-04T12:14:51Z,4010198721,178,,4009516337,213,4.0,4009516335,212,20.5,4009516333,141,40.3,4009516329,56,Back,4009516331,140,43.7,,,,,,,78fx1xqqtcqm2g4h1dj8beml1,J. Vertonghen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503395337,118,43,1,10,58,2b57rbw94i9ohnbch52owvqtq,1,0,0,2023-02-03T19:56:32.032Z,2023-02-03T19:56:45Z,4009516219,144,81,4009515689,380,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503395469,119,1,1,11,1,6vyr13j6kbwdtxjwm1m4m8nu2,1,39,33.2,2023-02-03T19:56:35.281Z,2023-02-04T12:14:51Z,4009516435,56,Back,4010198755,178,,4009516439,141,56.7,4009516441,212,22.3,4009516437,140,24.2,4009516443,213,2.3,,,,,,,88nmn961vtb3bnt9v9rye1h0q,Z. Debast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503395479,120,1,1,11,4,6vyr13j6kbwdtxjwm1m4m8nu2,1,22.7,51.2,2023-02-03T19:56:38.282Z,2023-02-04T12:14:50Z,4010198821,178,,4009516489,56,Back,4009516491,140,34.8,4009516495,212,30.9,4009516493,141,92.6,4009516497,213,1.1,,,,,,,3wwi5vf2l1qbz7e5zdjoy8yga,B. Verbruggen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503395493,121,1,1,11,7,6vyr13j6kbwdtxjwm1m4m8nu2,0,35.9,92.6,2023-02-03T19:56:40.994Z,2023-02-04T12:14:49Z,4009516561,141,80.8,4010198861,178,,4009516565,213,5.1,4009516563,212,8.7,4009516559,140,39.1,4009516557,56,Back,,,,,,,8q8qxzmb9j1vntg5llyqa35uy,K. Sardella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503564373,1730,67,1,11,7,6vyr13j6kbwdtxjwm1m4m8nu2,1,41.6,82.9,2023-02-03T19:56:41.696Z,2023-02-04T12:24:32Z,4010418537,233,1354,,,,,,,,,,,,,,,,,,,,,,bu7cw3305zs2u7uj2ed5t867e,Y. Verschaeren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503564367,1354,67,1,11,7,2b57rbw94i9ohnbch52owvqtq,0,58.4,17.1,2023-02-03T19:56:41.697Z,2023-02-04T12:14:48Z,4010418553,233,1730,,,,,,,,,,,,,,,,,,,,,,3s0tyude1pghox634ij87srft,S. Dewaele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503396039,130,61,1,11,8,6vyr13j6kbwdtxjwm1m4m8nu2,0,41.1,85.8,2023-02-03T19:56:41.801Z,2023-02-04T12:24:33Z,4010198967,178,,4009519443,56,Back,,,,,,,,,,,,,,,,,,,bu7cw3305zs2u7uj2ed5t867e,Y. Verschaeren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503486813,825,61,1,11,8,2b57rbw94i9ohnbch52owvqtq,1,63.7,11.6,2023-02-03T19:56:41.817Z,2023-02-04T12:14:47Z,4010199237,178,,4010003251,56,Right,,,,,,,,,,,,,,,,,,,58qrdtv5emnvcojqkmnpx5ffu,N. Bätzner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503395531,121,49,1,11,10,2b57rbw94i9ohnbch52owvqtq,1,62.5,9.8,2023-02-03T19:56:43.840Z,2023-02-04T12:14:46Z,,,,,,,,,,,,,,,,,,,,,,,,,5ghjnuqhf7kvbwqlo8jqv0bqi,R. D'Haese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503395551,123,1,1,11,10,2b57rbw94i9ohnbch52owvqtq,1,64.5,10.6,2023-02-03T19:56:44.705Z,2023-02-04T12:14:45Z,4009516821,140,75.7,4009516819,56,Center,4010199395,178,,4009516823,141,39.5,4009516825,212,22.9,4009516827,213,1.0,,,,,,,5ghjnuqhf7kvbwqlo8jqv0bqi,R. D'Haese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503395587,124,1,1,11,15,2b57rbw94i9ohnbch52owvqtq,1,75,46,2023-02-03T19:56:49.377Z,2023-02-04T12:14:44Z,4009517033,212,24.8,4009517035,213,4.7,4009517029,140,75.8,4010199443,178,,4009517027,56,Right,4009517031,141,9.5,,,,,,,3zkgg98u1fvuospd2avl4qy2,I. Durdov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503565101,1769,43,1,11,20,6vyr13j6kbwdtxjwm1m4m8nu2,1,0,0,2023-02-03T19:56:54.216Z,2023-02-04T09:47:04Z,4010422817,144,83,4010421513,399,430857,,,,,,,,,,,,,,,,,,,8q8qxzmb9j1vntg5llyqa35uy,K. Sardella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503395597,125,1,1,11,20,2b57rbw94i9ohnbch52owvqtq,0,90.9,21,2023-02-03T19:56:54.255Z,2023-02-04T12:14:41Z,4010199479,178,,4009517093,155,,4009517095,56,Center,4009517097,140,96.9,4009517101,141,43.1,4009517089,2,,4010003421,20,,4010003419,224,,5ghjnuqhf7kvbwqlo8jqv0bqi,R. D'Haese,4009517105,213,4009517103,212,,,,,1.2,,,,,,,,,,,16.3,,,,,,,,,,,,,,,,,,,,
2503395611,122,52,1,11,21,6vyr13j6kbwdtxjwm1m4m8nu2,1,2.5,53.8,2023-02-03T19:56:55.516Z,2023-02-04T12:14:40Z,4010199541,388,,4010003491,378,,,,,,,,,,,,,,,,,,,,3wwi5vf2l1qbz7e5zdjoy8yga,B. Verbruggen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503395505,120,43,1,11,23,2b57rbw94i9ohnbch52owvqtq,1,0,0,2023-02-03T19:56:56.878Z,2023-02-03T19:57:56Z,4009519457,144,8,4009516599,56,Right,,,,,,,,,,,,,,,,,,,3s0tyude1pghox634ij87srft,S. Dewaele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503395545,122,43,1,11,24,2b57rbw94i9ohnbch52owvqtq,1,0,0,2023-02-03T19:56:58.615Z,2023-02-03T19:57:22Z,4009516779,56,Right,4009516781,140,65.8,4009517843,144,1,4009516787,213,5.4,4009516783,141,11.0,4009516785,212,5.1,,,,,,,58qrdtv5emnvcojqkmnpx5ffu,N. Bätzner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503395689,123,1,1,11,25,6vyr13j6kbwdtxjwm1m4m8nu2,1,14.1,44,2023-02-03T19:56:59.003Z,2023-02-04T12:14:40Z,4009517583,123,,4009517597,212,21.4,4009517607,287,,4009517595,141,15.6,4009517587,56,Back,4009517591,140,22.8,4009737853,189,,4009517599,213,5.2,3wwi5vf2l1qbz7e5zdjoy8yga,B. Verbruggen,4010199587,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503395757,124,1,1,11,31,6vyr13j6kbwdtxjwm1m4m8nu2,1,34.1,5.7,2023-02-03T19:57:05.253Z,2023-02-04T12:14:39Z,4009517971,213,2.4,4009517967,141,20.9,4009517969,212,15.6,4009517963,56,Back,4009517965,140,23.0,4010199641,178,,,,,,,,b3vvxolwxcukqk76hb4scvh79,A. Murillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503395837,125,1,1,11,36,6vyr13j6kbwdtxjwm1m4m8nu2,1,26.5,18.6,2023-02-03T19:57:10.207Z,2023-02-04T12:14:36Z,4009518427,56,Back,4009518431,141,52.4,4010199785,178,,4009518429,140,10.6,4009518433,212,28.4,4009518435,213,2.2,,,,,,,88nmn961vtb3bnt9v9rye1h0q,Z. Debast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503395887,126,1,1,11,41,6vyr13j6kbwdtxjwm1m4m8nu2,1,14.9,48.1,2023-02-03T19:57:15.626Z,2023-02-04T12:14:35Z,4009518697,140,82.2,4009518701,212,75.9,4009518695,56,Left,4009518693,155,,4009518699,141,88.7,4010199851,178,,4009518703,213,0.4,4009518705,1,,3wwi5vf2l1qbz7e5zdjoy8yga,B. Verbruggen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503395891,127,1,1,11,50,6vyr13j6kbwdtxjwm1m4m8nu2,0,91.6,78.3,2023-02-03T19:57:24.013Z,2023-02-04T12:14:33Z,4009518729,213,4.9,4009518797,236,,4009518723,140,92.7,4009518721,56,Center,4010199923,178,,4009518799,233,126,4009518727,212,6.8,4009518725,141,68.5,5don85s7097g5df42m429b8ix,F. Amuzu,4009518717,2,4010003687,72,4009518803,286,,,,4010003685,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503395905,126,12,1,11,50,2b57rbw94i9ohnbch52owvqtq,1,7.8,23.5,2023-02-03T19:57:24.096Z,2023-02-04T12:14:32Z,4009518853,233,127,4010200021,178,,4009518781,56,Back,4009518779,185,,,,,,,,,,,,,,2hj88r72bbwnhqx12tv13jmqx,A. Tanghe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503395925,127,6,1,11,50,2b57rbw94i9ohnbch52owvqtq,0,2.8,22.9,2023-02-03T19:57:24.595Z,2023-02-04T08:56:03Z,4009518925,56,Back,4009518935,233,128,4009518927,73,,,,,,,,,,,,,,,,,2hj88r72bbwnhqx12tv13jmqx,A. Tanghe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503395915,128,6,1,11,50,6vyr13j6kbwdtxjwm1m4m8nu2,1,97.2,77.1,2023-02-03T19:57:24.595Z,2023-02-04T08:56:03Z,4009518881,73,,4009518879,56,Center,4009518929,233,127,,,,,,,,,,,,,,,,5don85s7097g5df42m429b8ix,F. Amuzu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503396233,131,1,1,12,26,6vyr13j6kbwdtxjwm1m4m8nu2,0,99.3,99.3,2023-02-03T19:58:00.173Z,2023-02-04T08:56:17Z,4010200119,178,,4009520415,6,,4009520427,141,56.1,4009520425,140,97.7,4009520421,223,,4009520419,155,,4010003811,20,,4009520431,213,4.7,bu7cw3305zs2u7uj2ed5t867e,Y. Verschaeren,4009520411,2,4009520429,212,4009520423,56,Center,,,,,,,,,,,,,29.4,,,,,,,,,,,,,,,,,,,,
2503396275,128,12,1,12,27,2b57rbw94i9ohnbch52owvqtq,1,2.2,41.6,2023-02-03T19:58:01.384Z,2023-02-04T12:14:32Z,4010391983,178,,4009520625,213,5.2,4009520623,212,34.0,4009520769,15,,4009520663,167,,4009520617,56,Back,4009520621,141,0.0,4009520619,140,18.0,2hj88r72bbwnhqx12tv13jmqx,A. Tanghe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503396279,129,5,1,12,30,2b57rbw94i9ohnbch52owvqtq,0,16.6,-1.6,2023-02-03T19:58:04.370Z,2023-02-04T08:56:44Z,4009520631,347,,4009520629,56,Back,4009521475,233,132,,,,,,,,,,,,,,,,2hj88r72bbwnhqx12tv13jmqx,A. Tanghe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503396437,132,5,1,12,30,6vyr13j6kbwdtxjwm1m4m8nu2,1,83.4,101.6,2023-02-03T19:58:04.370Z,2023-02-04T08:56:43Z,4009521461,56,Left,4009521469,233,129,4009521463,347,,,,,,,,,,,,,,,,,bu7cw3305zs2u7uj2ed5t867e,Y. Verschaeren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503396477,133,1,1,12,48,6vyr13j6kbwdtxjwm1m4m8nu2,1,72.4,100,2023-02-03T19:58:22.479Z,2023-02-04T12:14:31Z,4009521671,1,,4009521667,212,32.8,4009521669,213,3.5,4009521659,107,,4009521665,141,87.2,4009521663,140,42.6,4009521661,56,Back,,,,8q8qxzmb9j1vntg5llyqa35uy,K. Sardella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503396499,134,1,1,12,53,6vyr13j6kbwdtxjwm1m4m8nu2,1,44.6,81.7,2023-02-03T19:58:26.780Z,2023-02-04T12:14:31Z,4010200579,178,,4009521781,56,Back,4009521787,212,16.6,4009521789,213,4.0,4009521785,141,63.4,4009521783,140,34.1,,,,,,,78fx1xqqtcqm2g4h1dj8beml1,J. Vertonghen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503396535,135,1,1,12,57,6vyr13j6kbwdtxjwm1m4m8nu2,1,30.7,48.4,2023-02-03T19:58:30.826Z,2023-02-04T12:14:30Z,4009522003,56,Back,4009522005,140,35.3,4009522009,212,23.4,4010200609,178,,4009522007,141,82.1,4009522011,213,1.4,,,,,,,3wwi5vf2l1qbz7e5zdjoy8yga,B. Verbruggen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503396557,136,1,1,13,0,6vyr13j6kbwdtxjwm1m4m8nu2,0,32.9,85.6,2023-02-03T19:58:34.050Z,2023-02-04T12:14:29Z,4009522143,212,57.1,4009522131,56,Center,4009522127,155,,4009522151,1,,4009522147,213,6.1,4009522135,140,86.5,4009522139,141,71.1,4010200657,178,,78fx1xqqtcqm2g4h1dj8beml1,J. Vertonghen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503396571,130,52,1,13,4,2b57rbw94i9ohnbch52owvqtq,1,14.4,24.6,2023-02-03T19:58:38.290Z,2023-02-04T12:14:28Z,4010200745,178,,4010003985,377,,,,,,,,,,,,,,,,,,,,d0itp0eyxewvnm2shm0manw7p,D. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503396631,131,80,1,13,9,2b57rbw94i9ohnbch52owvqtq,0,14.2,38.4,2023-02-03T19:58:43.220Z,2023-02-04T12:14:28Z,4010200785,178,,,,,,,,,,,,,,,,,,,,,,,d0itp0eyxewvnm2shm0manw7p,D. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
