id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,keyPass,assist,qualifier/10/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/15/value,qualifier/16/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2501552835,6,1,1,0,11,bw9wm8pqfzcchumhiwdt2w15c,0,16.1,88.8,2023-01-28T17:16:33.461Z,2023-01-29T07:27:16Z,4001266393,178,,3999816083,157,,3999816085,56,Back,3999816095,1,,3999816091,212,23.1,3999816093,213,6.1,3999816089,141,83.2,3999816087,140,37.8,91sex5ir1pp4b2beotoua7mqx,D. Ouédraogo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501552873,6,1,1,0,13,2989v3kho9h5jaboe1nr7lx21,0,60.7,21.2,2023-01-28T17:16:35.913Z,2023-01-29T07:27:15Z,3999816281,56,Center,3999816283,140,71.9,3999816285,141,30.9,3999816279,3,,3999816289,213,0.5,3999816287,212,13.5,4001266587,178,,,,,9rwn5wckqcb5inw1dhhmpj1t5,F. Boya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501552859,7,44,1,0,15,bw9wm8pqfzcchumhiwdt2w15c,1,25,79.1,2023-01-28T17:16:37.772Z,2023-01-29T07:27:15Z,3999816215,56,Back,3999816333,233,7,3999816217,285,,,,,,,,,,,,,,,,,91sex5ir1pp4b2beotoua7mqx,D. Ouédraogo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501552875,7,44,1,0,15,2989v3kho9h5jaboe1nr7lx21,0,75,20.9,2023-01-28T17:16:37.773Z,2023-01-29T07:27:14Z,3999816297,56,Right,3999816299,286,,3999816337,233,7,,,,,,,,,,,,,,,,4rwvkp9xlyv314ceglbauou6t,S. Okazaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501552883,8,1,1,0,15,bw9wm8pqfzcchumhiwdt2w15c,1,24.9,79.6,2023-01-28T17:16:37.794Z,2023-01-29T07:27:14Z,3999816365,140,28.6,3999816361,3,,3999816363,56,Back,4001266701,388,,3999816367,141,63.1,3999816371,213,5.0,3999816369,212,11.9,,,,91sex5ir1pp4b2beotoua7mqx,D. Ouédraogo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501819061,1032,67,1,0,17,bw9wm8pqfzcchumhiwdt2w15c,1,24.9,73,2023-01-28T17:16:39.465Z,2023-01-29T07:27:14Z,4001277107,233,747,,,,,,,,,,,,,,,,,,,,,,73z9v9oz73hlmnswrzp860yj9,C. De Norre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501819057,747,67,1,0,17,2989v3kho9h5jaboe1nr7lx21,0,75.1,27,2023-01-28T17:16:39.466Z,2023-01-29T07:27:13Z,4001277115,233,1032,,,,,,,,,,,,,,,,,,,,,,9mmwn9yt1olhyr54j45e28xcl,G. Bruno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501552935,9,1,1,0,18,bw9wm8pqfzcchumhiwdt2w15c,1,24.2,66.3,2023-01-28T17:16:41.114Z,2023-01-29T07:27:12Z,3999816661,140,5.8,3999816663,141,32.2,3999816665,212,30.2,3999816659,56,Back,4001266765,178,,3999816667,213,4.0,,,,,,,73z9v9oz73hlmnswrzp860yj9,C. De Norre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501552979,10,1,1,0,22,bw9wm8pqfzcchumhiwdt2w15c,0,5.5,33.3,2023-01-28T17:16:44.723Z,2023-01-29T07:27:12Z,3999816903,213,5.9,3999816897,140,38.8,3999816901,212,38.1,3999816899,141,10.9,3999816905,1,,3999816895,56,Back,4001266827,178,,3999816893,155,,49vbniwasp2kyt27jw0cv6m6t,V. Cojocaru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501552951,8,44,1,0,25,2989v3kho9h5jaboe1nr7lx21,1,58.1,88.5,2023-01-28T17:16:47.821Z,2023-01-29T07:27:12Z,3999816745,286,,3999816743,56,Left,3999816995,233,11,,,,,,,,,,,,,,,,bk9fq3chnhmw3u36qz5vf1vjd,A. Koita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501552985,11,44,1,0,25,bw9wm8pqfzcchumhiwdt2w15c,0,41.9,11.5,2023-01-28T17:16:47.822Z,2023-01-29T07:27:11Z,3999817017,233,8,3999816933,285,,3999816931,56,Back,,,,,,,,,,,,,,,,dmk8usvqtzv60bwkoxk7kfqxg,L. Patris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501552995,9,1,1,0,25,2989v3kho9h5jaboe1nr7lx21,1,56.6,88.9,2023-01-28T17:16:47.892Z,2023-01-29T07:27:11Z,3999817007,212,7.6,3999817005,141,93.8,3999817003,140,63.1,3999817009,213,0.5,3999816999,3,,4001266993,388,,3999817001,56,Left,,,,bk9fq3chnhmw3u36qz5vf1vjd,A. Koita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501553027,10,1,1,0,28,2989v3kho9h5jaboe1nr7lx21,1,68.6,98.9,2023-01-28T17:16:50.383Z,2023-01-29T07:27:10Z,3999817169,212,10.6,3999817171,213,5.4,3999817167,141,87.0,4001267565,178,,3999817163,56,Left,3999817165,140,75.1,,,,,,,bc5vmdnoyshdi5hcgu8dgqxyi,R. Reitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501744231,719,49,1,0,29,2989v3kho9h5jaboe1nr7lx21,1,77.3,83.8,2023-01-28T17:16:51.647Z,2023-01-29T07:27:10Z,,,,,,,,,,,,,,,,,,,,,,,,,9mmwn9yt1olhyr54j45e28xcl,G. Bruno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501553033,11,1,1,0,31,2989v3kho9h5jaboe1nr7lx21,0,86.6,91.5,2023-01-28T17:16:53.959Z,2023-01-29T07:27:09Z,3999817209,213,4.8,4001267887,178,,3999817207,212,23.6,3999817197,2,,3999817203,140,87.9,3999817201,56,Center,4000853311,386,,4000853313,72,,9mmwn9yt1olhyr54j45e28xcl,G. Bruno,3999817205,141,56.9,4000853309,225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501553081,12,1,1,0,33,bw9wm8pqfzcchumhiwdt2w15c,0,12,43,2023-01-28T17:16:55.705Z,2023-01-29T07:27:08Z,3999817489,213,6.0,3999817487,212,28.6,4001267931,178,,3999817481,56,Back,3999817483,140,38.3,3999817485,141,31.9,,,,,,,91sex5ir1pp4b2beotoua7mqx,D. Ouédraogo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501553069,12,1,1,0,35,2989v3kho9h5jaboe1nr7lx21,1,66.9,70.1,2023-01-28T17:16:57.519Z,2023-01-29T07:27:08Z,4001268841,178,,3999817397,213,1.8,3999817393,141,92.4,3999817391,140,62.9,3999817395,212,15.7,3999817387,155,,3999817389,56,Left,,,,9rwn5wckqcb5inw1dhhmpj1t5,F. Boya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501553077,13,50,1,0,37,2989v3kho9h5jaboe1nr7lx21,1,68.2,93.3,2023-01-28T17:16:59.366Z,2023-01-29T07:27:08Z,3999817423,56,Left,3999817425,286,,3999817583,233,13,,,,,,,,,,,,,,,,bk9fq3chnhmw3u36qz5vf1vjd,A. Koita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501553095,13,7,1,0,37,bw9wm8pqfzcchumhiwdt2w15c,1,31.8,6.7,2023-01-28T17:17:00.028Z,2023-01-29T07:27:07Z,3999817531,285,,4001269091,178,,3999817527,167,,3999817529,56,Back,4000854111,385,,3999817559,233,13,,,,,,,1fdi6uzonmsod2drzro8bj3rp,S. Schrijvers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501553191,14,5,1,0,39,2989v3kho9h5jaboe1nr7lx21,1,60.8,102,2023-01-28T17:17:01.880Z,2023-01-29T04:05:35Z,3999817857,347,,3999817855,56,Left,3999817889,233,14,,,,,,,,,,,,,,,,bk9fq3chnhmw3u36qz5vf1vjd,A. Koita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501553099,14,5,1,0,39,bw9wm8pqfzcchumhiwdt2w15c,0,39.2,-2,2023-01-28T17:17:01.880Z,2023-01-29T04:05:36Z,3999817537,56,Back,3999817895,233,14,3999817539,347,,,,,,,,,,,,,,,,,1fdi6uzonmsod2drzro8bj3rp,S. Schrijvers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501553245,15,1,1,0,48,2989v3kho9h5jaboe1nr7lx21,1,64.2,100,2023-01-28T17:17:10.957Z,2023-01-29T07:27:07Z,3999818135,107,,3999818147,1,,3999818141,141,95.3,3999818143,212,32.4,3999818145,213,6.2,3999818137,56,Left,3999818139,140,94.8,,,,12lkxylg8puzxow8ewpsd0b11,R. Bauer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501553249,16,61,1,0,52,2989v3kho9h5jaboe1nr7lx21,0,98.4,96.7,2023-01-28T17:17:15.264Z,2023-01-29T07:27:06Z,3999818155,56,Left,4001269483,178,,,,,,,,,,,,,,,,,,,,b24ytr3apnyp7z17c124tu1yi,D. Hayashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501553247,15,5,1,0,53,bw9wm8pqfzcchumhiwdt2w15c,1,-0.7,11.3,2023-01-28T17:17:16.131Z,2023-01-29T04:06:14Z,3999818153,346,,3999818287,233,17,3999818151,56,Back,,,,,,,,,,,,,,,,4juerzftkeiuzctoiei6dmtp1,F. Ricca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501553267,17,5,1,0,53,2989v3kho9h5jaboe1nr7lx21,0,100.7,88.7,2023-01-28T17:17:16.131Z,2023-01-29T04:06:14Z,3999818243,56,Left,3999818245,346,,3999818291,233,15,,,,,,,,,,,,,,,,b24ytr3apnyp7z17c124tu1yi,D. Hayashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501553537,16,1,1,1,23,bw9wm8pqfzcchumhiwdt2w15c,1,3.4,50.3,2023-01-28T17:17:45.437Z,2023-01-29T07:27:05Z,3999819575,141,56.0,3999819569,124,,3999819573,140,9.3,3999819571,56,Back,3999819583,237,,3999819577,212,7.3,3999819579,213,0.6,,,,49vbniwasp2kyt27jw0cv6m6t,V. Cojocaru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501553547,17,1,1,1,24,bw9wm8pqfzcchumhiwdt2w15c,1,9.4,58.6,2023-01-28T17:17:46.901Z,2023-01-29T07:27:05Z,4001269793,178,,3999819629,141,67.6,3999819627,140,7.0,3999819625,56,Back,3999819633,213,2.0,3999819631,212,6.6,,,,,,,73z9v9oz73hlmnswrzp860yj9,C. De Norre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501553579,18,1,1,1,26,bw9wm8pqfzcchumhiwdt2w15c,1,5,80.3,2023-01-28T17:17:48.992Z,2023-01-29T07:27:04Z,3999819719,56,Back,3999819723,141,71.7,3999819721,140,19.2,3999819725,212,16.0,4001269825,178,,3999819727,213,5.9,,,,,,,4juerzftkeiuzctoiei6dmtp1,F. Ricca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501553593,19,1,1,1,28,bw9wm8pqfzcchumhiwdt2w15c,1,20.7,77,2023-01-28T17:17:50.804Z,2023-01-29T07:27:03Z,3999819801,213,1.7,3999819797,141,94.4,3999819799,212,12.0,4001269905,178,,3999819795,140,18.9,3999819793,56,Back,,,,,,,73z9v9oz73hlmnswrzp860yj9,C. De Norre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501553617,20,1,1,1,31,bw9wm8pqfzcchumhiwdt2w15c,1,29.7,97.8,2023-01-28T17:17:54.273Z,2023-01-29T07:27:02Z,3999819977,140,38.7,4001269945,178,,3999819979,141,70.2,3999819983,213,5.2,3999819981,212,21.0,3999819975,56,Back,,,,,,,91sex5ir1pp4b2beotoua7mqx,D. Ouédraogo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501553621,21,61,1,1,33,bw9wm8pqfzcchumhiwdt2w15c,1,39.2,78.7,2023-01-28T17:17:55.475Z,2023-01-29T07:27:01Z,4001270047,178,,3999819999,56,Back,,,,,,,,,,,,,,,,,,,73z9v9oz73hlmnswrzp860yj9,C. De Norre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501553637,18,45,1,1,34,2989v3kho9h5jaboe1nr7lx21,0,49.8,29.8,2023-01-28T17:17:56.979Z,2023-01-29T07:27:01Z,3999820059,56,Back,3999820061,285,,3999820105,233,22,,,,,,,,,,,,,,,,9rwn5wckqcb5inw1dhhmpj1t5,F. Boya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501553643,22,3,1,1,34,bw9wm8pqfzcchumhiwdt2w15c,1,50.2,70.2,2023-01-28T17:17:56.979Z,2023-01-29T07:27:01Z,3999820095,233,18,3999820083,286,,3999820081,56,Center,4001270477,178,,4000858599,464,,,,,,,,,,,58b30n3a3qc1s5tpfn8er7tw4,N. Nsingi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501553651,23,1,1,1,35,bw9wm8pqfzcchumhiwdt2w15c,1,46.1,68.1,2023-01-28T17:17:57.907Z,2023-01-29T07:27:00Z,3999820113,212,12.1,3999820107,56,Back,3999820111,141,72.1,3999820109,140,34.9,3999820115,213,2.9,4001270573,178,,,,,,,,58b30n3a3qc1s5tpfn8er7tw4,N. Nsingi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501553697,24,1,1,1,36,bw9wm8pqfzcchumhiwdt2w15c,1,42.6,73.7,2023-01-28T17:17:58.827Z,2023-01-29T07:27:00Z,3999820339,213,4.6,3999820337,212,25.7,4001270691,178,,3999820333,140,39.4,3999820331,56,Back,3999820335,141,36.3,,,,,,,73z9v9oz73hlmnswrzp860yj9,C. De Norre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501553745,25,1,1,1,41,bw9wm8pqfzcchumhiwdt2w15c,1,53.6,15.1,2023-01-28T17:18:03.660Z,2023-01-29T07:26:58Z,3999820569,141,5.5,3999820567,140,53.9,3999820571,212,6.5,3999820573,213,4.8,4001270873,178,,3999820565,56,Right,,,,,,,a8pgjuz5yrbxyf1t905gj327d,Mousa Al Tamari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501553747,26,3,1,1,42,bw9wm8pqfzcchumhiwdt2w15c,0,55.6,4.1,2023-01-28T17:18:05.169Z,2023-01-29T07:26:57Z,4001271013,178,,3999820577,56,Right,3999820579,286,,3999820611,233,19,4000859433,464,,,,,,,,,,,dmk8usvqtzv60bwkoxk7kfqxg,L. Patris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501553725,19,7,1,1,43,2989v3kho9h5jaboe1nr7lx21,1,44.4,95.9,2023-01-28T17:18:05.423Z,2023-01-29T07:26:56Z,3999820607,233,26,3999820471,285,,3999820469,56,Back,4000859567,383,,4001271079,178,,,,,,,,,,,bc5vmdnoyshdi5hcgu8dgqxyi,R. Reitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501553727,20,49,1,1,44,2989v3kho9h5jaboe1nr7lx21,1,43.7,96.9,2023-01-28T17:18:06.480Z,2023-01-29T07:26:56Z,,,,,,,,,,,,,,,,,,,,,,,,,bc5vmdnoyshdi5hcgu8dgqxyi,R. Reitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501553731,21,1,1,1,44,2989v3kho9h5jaboe1nr7lx21,0,43.7,97.2,2023-01-28T17:18:06.533Z,2023-01-29T07:26:56Z,3999820647,233,27,3999820503,140,41.7,3999820651,286,,3999820505,141,94.1,3999820507,212,3.0,3999820645,236,,3999820501,56,Back,4001271245,178,,bc5vmdnoyshdi5hcgu8dgqxyi,R. Reitz,3999820509,213,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501553759,27,74,1,1,44,bw9wm8pqfzcchumhiwdt2w15c,1,54.4,3.7,2023-01-28T17:18:06.688Z,2023-01-29T07:26:55Z,3999820617,56,Right,3999820619,285,,3999820667,233,21,4001271301,178,,,,,,,,,,,,,,dmk8usvqtzv60bwkoxk7kfqxg,L. Patris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501553945,22,5,1,1,46,2989v3kho9h5jaboe1nr7lx21,1,40.3,102,2023-01-28T17:18:08.358Z,2023-01-29T04:08:21Z,3999821571,347,,3999821573,233,28,3999821569,56,Back,,,,,,,,,,,,,,,,bc5vmdnoyshdi5hcgu8dgqxyi,R. Reitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501553765,28,5,1,1,46,bw9wm8pqfzcchumhiwdt2w15c,0,59.7,-2,2023-01-28T17:18:08.358Z,2023-01-29T04:08:21Z,3999820639,347,,3999821589,233,22,3999820637,56,Right,,,,,,,,,,,,,,,,dmk8usvqtzv60bwkoxk7kfqxg,L. Patris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501553961,23,1,1,2,5,2989v3kho9h5jaboe1nr7lx21,0,43.5,100,2023-01-28T17:18:28.220Z,2023-01-29T07:26:55Z,3999821675,212,21.6,3999821669,56,Left,3999821667,107,,3999821673,141,93.5,3999821671,140,63.4,3999821677,213,6.0,3999821679,1,,,,,12lkxylg8puzxow8ewpsd0b11,R. Bauer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501553987,29,1,1,2,7,bw9wm8pqfzcchumhiwdt2w15c,0,34,8.8,2023-01-28T17:18:29.878Z,2023-01-29T07:26:54Z,3999821795,3,,4001271513,388,,3999821805,213,0.6,3999821799,140,39.5,3999821797,56,Back,3999821801,141,14.9,3999821803,212,7.1,,,,dvomh2gx3wd5x5v1dmlnkdpzp,J. Dom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
