id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,keyPass,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/14/value,qualifier/13/value,assist,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/21/id,qualifier/21/qualifierId,qualifier/19/value
2474332695,7,1,1,0,23,1oyb7oym5nwzny8vxf03szd2h,1,41.5,13.8,2022-10-19T18:45:41.964Z,2022-10-20T09:25:43Z,3856427891,140,33.9,3856427887,56,Back,3856427897,212,17.9,3856427899,213,2.0,3856427895,141,37.4,3857322203,178,,,,,,,,bgzvhtk50gvmq6noheadmc34l,D. Odoi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474332779,8,1,1,0,24,1oyb7oym5nwzny8vxf03szd2h,1,40.7,27,2022-10-19T18:45:43.410Z,2022-10-20T09:25:42Z,3856428335,56,Back,3857322255,178,,3856428341,212,22.7,3856428343,213,2.5,3856428337,140,23.8,3856428339,141,47.8,,,,,,,mkq18lpl3d44wxq974mci5wq,R. Onyedika,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474332863,9,1,1,0,31,1oyb7oym5nwzny8vxf03szd2h,1,40.9,51,2022-10-19T18:45:50.509Z,2022-10-20T09:25:40Z,3856428831,141,20.9,3856428839,213,4.6,3856428823,56,Back,3856428835,212,20.6,3856428827,140,38.4,3857322327,178,,,,,,,,l6y4o9t2b0jxaxo85oztok45,B. Mechele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474332901,10,1,1,0,35,1oyb7oym5nwzny8vxf03szd2h,0,47.4,8,2022-10-19T18:45:53.958Z,2022-10-20T09:25:39Z,3857322391,178,,3856429085,155,,3856429095,213,0.0,3856429087,56,Right,3856429091,141,8.9,3856429093,212,13.3,3856429089,140,60.1,,,,bgzvhtk50gvmq6noheadmc34l,D. Odoi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474332905,8,8,1,0,35,2989v3kho9h5jaboe1nr7lx21,1,39.7,96.7,2022-10-19T18:45:54.591Z,2022-10-20T09:25:39Z,3856430913,15,,3857322453,388,,3857014447,385,,3856429105,56,Back,,,,,,,,,,,,,eakj3xa0pa88pajbvasbwqwdm,E. Bocat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474332913,9,5,1,0,38,2989v3kho9h5jaboe1nr7lx21,0,57.2,101.4,2022-10-19T18:45:56.940Z,2022-10-20T03:56:35Z,3856429153,56,Left,3856429435,233,11,3856429155,347,,,,,,,,,,,,,,,,,eakj3xa0pa88pajbvasbwqwdm,E. Bocat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474332963,11,5,1,0,38,1oyb7oym5nwzny8vxf03szd2h,1,42.8,-1.4,2022-10-19T18:45:56.940Z,2022-10-20T03:56:35Z,3856429389,56,Back,3856429415,233,9,3856429391,347,,,,,,,,,,,,,,,,,bgzvhtk50gvmq6noheadmc34l,D. Odoi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474333079,12,1,1,0,42,1oyb7oym5nwzny8vxf03szd2h,1,44.2,0,2022-10-19T18:46:00.805Z,2022-10-20T09:25:39Z,3856430061,140,30.2,3856430067,212,23.0,3856430069,213,2.3,3856430057,56,Back,3856430065,141,24.9,3856430053,107,,3856430071,1,,,,,bgzvhtk50gvmq6noheadmc34l,D. Odoi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474333111,13,1,1,0,46,1oyb7oym5nwzny8vxf03szd2h,1,36.7,34.9,2022-10-19T18:46:05.133Z,2022-10-20T09:25:38Z,3857322575,178,,3856430285,141,49.7,3856430283,140,47.0,3856430281,56,Back,3856430287,212,14.8,3856430289,213,0.7,,,,,,,l6y4o9t2b0jxaxo85oztok45,B. Mechele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474333149,14,1,1,0,48,1oyb7oym5nwzny8vxf03szd2h,1,43.4,46.5,2022-10-19T18:46:07.396Z,2022-10-20T09:25:37Z,3856430529,212,20.7,3856430523,56,Back,3856430527,141,16.1,3856430525,140,43.4,3857322641,178,,3856430531,213,4.7,,,,,,,x3g0yyxs0j4o8fxphxtf0st1,H. Vanaken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474333209,15,1,1,0,52,1oyb7oym5nwzny8vxf03szd2h,1,46.1,6.7,2022-10-19T18:46:11.556Z,2022-10-20T09:25:37Z,3856430849,140,34.6,3856430855,213,2.0,3856430847,56,Back,3856430851,141,47.2,3856430853,212,30.1,3857322669,178,,,,,,,,bgzvhtk50gvmq6noheadmc34l,D. Odoi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474333235,16,1,1,0,56,1oyb7oym5nwzny8vxf03szd2h,1,37.5,47.1,2022-10-19T18:46:15.339Z,2022-10-20T09:25:36Z,3856430987,212,25.1,3856430981,56,Back,3856430983,140,39.9,3856430989,213,1.5,3857322707,178,,3856430985,141,83.8,,,,,,,l6y4o9t2b0jxaxo85oztok45,B. Mechele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474333271,17,1,1,0,58,1oyb7oym5nwzny8vxf03szd2h,1,43.7,77.6,2022-10-19T18:46:17.458Z,2022-10-20T09:25:35Z,3857322739,178,,3856431195,212,14.9,3856431189,56,Left,3856431191,140,52.0,3856431193,141,95.4,3856431197,213,0.9,,,,,,,99jqn2osue4tyo1l7yb93s639,D. Boyata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474333367,18,1,1,1,0,1oyb7oym5nwzny8vxf03szd2h,1,50.4,95.8,2022-10-19T18:46:19.250Z,2022-10-20T09:25:34Z,3856431671,213,5.9,3857322779,178,,3856431665,140,59.9,3856431669,212,10.7,3856431663,56,Left,3856431667,141,90.2,,,,,,,16o074zua15qkk7x0me7gi1w4,B. Meijer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474333377,19,1,1,1,5,1oyb7oym5nwzny8vxf03szd2h,0,62.8,59.3,2022-10-19T18:46:23.812Z,2022-10-20T09:25:33Z,3856431725,212,12.3,3856431727,213,1.5,3856431723,141,77.3,3856431721,140,64.2,3856431719,56,Center,3857322835,178,,,,,,,,8mkkchf0ysdf78r0lncd73klw,A. Nusa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474333381,10,8,1,1,5,2989v3kho9h5jaboe1nr7lx21,1,34.2,42,2022-10-19T18:46:23.974Z,2022-10-20T09:25:32Z,3857015547,385,,3857322869,178,,3856431743,56,Back,,,,,,,,,,,,,,,,9rwn5wckqcb5inw1dhhmpj1t5,F. Boya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474439521,1006,61,1,1,5,1oyb7oym5nwzny8vxf03szd2h,1,63.5,56.8,2022-10-19T18:46:24.207Z,2022-10-20T09:25:32Z,3857016143,56,Center,3857322895,178,,,,,,,,,,,,,,,,,,,,8mkkchf0ysdf78r0lncd73klw,A. Nusa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474333415,11,49,1,1,6,2989v3kho9h5jaboe1nr7lx21,1,43.2,45.8,2022-10-19T18:46:25.634Z,2022-10-20T09:25:31Z,,,,,,,,,,,,,,,,,,,,,,,,,a375qgbjxnpucpz3hprf2fkr9,C. Brüls,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474333771,14,1,1,1,6,2989v3kho9h5jaboe1nr7lx21,1,43.3,46,2022-10-19T18:46:25.715Z,2022-10-20T09:25:31Z,3856433815,212,12.2,3857322949,178,,3856433809,56,Back,3856433811,140,42.5,3856433813,141,63.9,3856433819,213,1.6,,,,,,,a375qgbjxnpucpz3hprf2fkr9,C. Brüls,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474497225,665,43,1,1,9,2989v3kho9h5jaboe1nr7lx21,1,0,0,2022-10-19T18:46:28.292Z,2022-10-20T04:14:52Z,3857333293,178,0,3857333439,144,82,,,,,,,,,,,,,,,,,,,9rwn5wckqcb5inw1dhhmpj1t5,F. Boya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474439555,626,3,1,1,10,2989v3kho9h5jaboe1nr7lx21,0,56.8,58.3,2022-10-19T18:46:29.301Z,2022-10-20T09:25:29Z,3857016351,467,bgzvhtk50gvmq6noheadmc34l,3857016345,56,Center,3857016349,465,,3857322993,178,,3857016347,286,,,,,,,,,,,9rwn5wckqcb5inw1dhhmpj1t5,F. Boya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474333525,13,4,1,1,10,2989v3kho9h5jaboe1nr7lx21,1,57.3,56,2022-10-19T18:46:29.507Z,2022-10-20T09:25:29Z,3856432497,56,Center,3856432611,233,20,3856432493,13,,3856432499,152,,3856432495,294,,3856432501,286,,,,,,,,9rwn5wckqcb5inw1dhhmpj1t5,F. Boya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474333539,20,4,1,1,10,1oyb7oym5nwzny8vxf03szd2h,0,42.7,44,2022-10-19T18:46:29.508Z,2022-10-20T09:25:28Z,3857323015,178,,3856432563,56,Back,3856432561,294,,3856432567,285,,3856432565,152,,3856432687,233,13,3856432559,13,,,,,bgzvhtk50gvmq6noheadmc34l,D. Odoi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474333481,12,43,1,1,13,2989v3kho9h5jaboe1nr7lx21,1,0,0,2022-10-19T18:46:32.037Z,2022-10-19T18:47:14Z,3856436257,144,49,,,,,,,,,,,,,,,,,,,,,,9rwn5wckqcb5inw1dhhmpj1t5,F. Boya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474439719,627,1,1,1,27,2989v3kho9h5jaboe1nr7lx21,1,61.5,46,2022-10-19T18:46:46.717Z,2022-10-20T09:25:28Z,3857017357,212,11.0,3857017351,56,Center,3857017353,140,61.4,3857323061,178,,3857017359,213,1.6,3857017347,5,,3857017355,141,62.2,3857017349,152,,7d57au4z5cuxc5k6tu6qgp94a,M. Konaté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474333799,15,1,1,1,30,2989v3kho9h5jaboe1nr7lx21,1,58,73.5,2022-10-19T18:46:48.979Z,2022-10-20T09:25:27Z,3856433959,213,2.0,3856433957,212,10.6,3856433951,56,Left,3856433953,140,53.4,3857323121,178,,3856433955,141,87.4,,,,,,,9rwn5wckqcb5inw1dhhmpj1t5,F. Boya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474333819,16,1,1,1,32,2989v3kho9h5jaboe1nr7lx21,0,52.6,90,2022-10-19T18:46:51.050Z,2022-10-20T09:25:26Z,3856434061,212,22.0,3856434063,213,5.9,3856434055,56,Center,3856434057,140,71.7,3856434053,155,,3857323157,178,,3856434059,141,76.6,,,,3krglbuxncb1fvl3p1sezhoq2,A. Al-Dakhil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474333833,21,1,1,1,33,1oyb7oym5nwzny8vxf03szd2h,1,33.4,22.5,2022-10-19T18:46:52.435Z,2022-10-20T09:25:26Z,3857323183,388,,3856434151,212,3.7,3856434145,141,24.0,3856434157,213,0.3,3856434139,3,,3856434141,56,Back,3856434143,140,36.8,,,,ecnh65kkhku5mdkr3il4fl6tx,C. Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474333849,22,49,1,1,34,1oyb7oym5nwzny8vxf03szd2h,1,41.6,12.2,2022-10-19T18:46:53.755Z,2022-10-20T09:25:26Z,,,,,,,,,,,,,,,,,,,,,,,,,acx78ftnm61hm01wpmme77hbe,T. Buchanan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474333915,23,1,1,1,36,1oyb7oym5nwzny8vxf03szd2h,1,38,19.5,2022-10-19T18:46:55.654Z,2022-10-20T09:25:25Z,3857323327,178,,3856434631,140,21.7,3856434633,141,14.7,3856434637,213,3.3,3856434629,56,Back,3856434635,212,17.4,,,,,,,acx78ftnm61hm01wpmme77hbe,T. Buchanan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474334041,24,1,1,1,39,1oyb7oym5nwzny8vxf03szd2h,1,30.3,6.5,2022-10-19T18:46:57.885Z,2022-10-20T09:25:24Z,3856435325,212,24.9,3856435333,213,2.0,3856435315,56,Back,3856435319,141,39.7,3857323343,178,,3856435317,140,20.2,,,,,,,bgzvhtk50gvmq6noheadmc34l,D. Odoi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474334097,25,1,1,1,42,1oyb7oym5nwzny8vxf03szd2h,1,23.1,37.4,2022-10-19T18:47:00.829Z,2022-10-20T09:25:23Z,3856435587,140,38.5,3856435595,212,24.7,3856435591,141,64.9,3856435597,213,0.9,3856435585,56,Back,3857323379,178,,,,,,,,l6y4o9t2b0jxaxo85oztok45,B. Mechele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474334117,26,1,1,1,44,1oyb7oym5nwzny8vxf03szd2h,1,35,56.4,2022-10-19T18:47:03.570Z,2022-10-20T09:25:22Z,3856435737,140,50.6,3856435743,212,29.8,3856435747,213,1.0,3856435739,141,93.0,3856435735,56,Left,3857323429,178,,,,,,,,x3g0yyxs0j4o8fxphxtf0st1,H. Vanaken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474334145,27,1,1,1,46,1oyb7oym5nwzny8vxf03szd2h,1,48.7,94.3,2022-10-19T18:47:05.509Z,2022-10-20T09:25:22Z,3856435895,213,3.4,3856435887,56,Back,3856435891,141,89.9,3856435893,212,10.1,3857323481,178,,3856435889,140,39.5,,,,,,,16o074zua15qkk7x0me7gi1w4,B. Meijer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474334177,28,1,1,1,48,1oyb7oym5nwzny8vxf03szd2h,1,38.6,87,2022-10-19T18:47:07.756Z,2022-10-20T09:42:38Z,3856436079,56,Back,3856436085,212,23.9,3856436083,141,53.2,3857323535,178,,3856436081,140,32.3,3856436089,213,4.4,,,,,,,99jqn2osue4tyo1l7yb93s639,D. Boyata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474334243,29,43,1,1,49,1oyb7oym5nwzny8vxf03szd2h,1,0,0,2022-10-19T18:47:08.394Z,2022-10-20T09:42:32Z,3856436407,141,52.8,3856436403,56,Back,3856436411,213,4.4,3856436405,140,32.9,3857323741,178,0,3857651925,144,1,3856436409,212,13.1,,,,x3g0yyxs0j4o8fxphxtf0st1,H. Vanaken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474334265,30,1,1,1,55,1oyb7oym5nwzny8vxf03szd2h,1,48.1,26,2022-10-19T18:47:14.141Z,2022-10-20T09:25:20Z,3856436541,213,5.3,3856436537,141,9.7,3856436533,56,Right,3856436539,212,13.2,3856436535,140,54.9,3857323957,178,,,,,,,,l6y4o9t2b0jxaxo85oztok45,B. Mechele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474334269,31,1,1,1,58,1oyb7oym5nwzny8vxf03szd2h,0,53,1.7,2022-10-19T18:47:16.957Z,2022-10-20T09:25:19Z,3856436573,213,0.7,3856436571,212,8.4,3856436565,56,Right,3856436823,286,,3856436569,141,9.4,3856436813,236,,3856436567,140,59.2,3856436817,233,17,bgzvhtk50gvmq6noheadmc34l,D. Odoi,3857323989,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474334303,17,74,1,1,58,2989v3kho9h5jaboe1nr7lx21,1,45.2,98.7,2022-10-19T18:47:17.054Z,2022-10-20T09:25:19Z,3857324017,178,,3856436859,233,31,3856436711,285,,3856436709,56,Back,,,,,,,,,,,,,4rwvkp9xlyv314ceglbauou6t,S. Okazaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474334339,18,5,1,2,0,2989v3kho9h5jaboe1nr7lx21,0,41.6,101.5,2022-10-19T18:47:18.945Z,2022-10-20T03:59:44Z,3856436869,56,Back,3856436871,347,,3856437809,233,32,,,,,,,,,,,,,,,,4rwvkp9xlyv314ceglbauou6t,S. Okazaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474334505,32,5,1,2,0,1oyb7oym5nwzny8vxf03szd2h,1,58.4,-1.5,2022-10-19T18:47:18.945Z,2022-10-20T03:59:44Z,3856437795,233,18,3856437779,347,,3856437777,56,Right,,,,,,,,,,,,,,,,bgzvhtk50gvmq6noheadmc34l,D. Odoi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474334557,33,1,1,2,10,1oyb7oym5nwzny8vxf03szd2h,1,62.8,0,2022-10-19T18:47:29.020Z,2022-10-20T09:25:18Z,3856438085,212,26.7,3856438079,56,Back,3856438077,107,,3856438087,213,2.7,3856438081,140,39.6,3856438083,141,14.3,3856438089,1,,,,,bgzvhtk50gvmq6noheadmc34l,D. Odoi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
