id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/15/value,qualifier/16/value,qualifier/17/value
2504091043,163,1,1,13,2,1uk609mhtsfhokhaewjapb26,1,50.8,54.7,2023-02-04T20:01:00.558Z,2023-02-05T12:17:54Z,4013163541,141,33.4,4013163545,213,4.0,4014227791,178,,4013163537,56,Back,4013163543,212,19.5,4013163539,140,38.4,,,,,,,6437iwpplyfh71o9b7uxdylii,P. Guèye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504091059,164,1,1,13,6,1uk609mhtsfhokhaewjapb26,1,42.6,30.4,2023-02-04T20:01:04.149Z,2023-02-05T12:17:53Z,4014227821,178,,4013163621,213,5.3,4013163613,140,53.1,4013163617,212,20.5,4013163615,141,5.0,4013163611,56,Right,,,,,,,5n522jpifzyf9qu0z41kuf7my,João Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504091111,165,1,1,13,9,1uk609mhtsfhokhaewjapb26,1,46.2,10.3,2023-02-04T20:01:06.860Z,2023-02-05T12:17:52Z,4013163915,56,Back,4013163917,140,33.7,4013163923,213,2.0,4014227863,178,,4013163919,141,48.5,4013163921,212,29.1,,,,,,,5zdapzrncz7vch3yrgftfp5g,N. Mehssatou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504091141,166,1,1,13,15,1uk609mhtsfhokhaewjapb26,1,53.1,71.5,2023-02-04T20:01:13.116Z,2023-02-05T12:17:50Z,4013164077,212,21.2,4013164079,213,0.9,4013164071,56,Left,4013164075,141,96.2,4014227903,178,,4013164073,140,65.4,,,,,,,6fdwd71dx2qu7uzzs3ozm9x7u,T. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504091157,167,1,1,13,18,1uk609mhtsfhokhaewjapb26,1,61.3,98.2,2023-02-04T20:01:16.334Z,2023-02-05T12:17:49Z,4013164149,56,Left,4013164153,141,93.5,4014227955,178,,4013164157,213,6.0,4013164151,140,73.7,4013164155,212,13.4,,,,,,,6vh5n14h1knmx7yut84q2f2l1,K. D'Haene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504091185,168,1,1,13,19,1uk609mhtsfhokhaewjapb26,1,66.5,99,2023-02-04T20:01:16.973Z,2023-02-05T12:17:48Z,4013164307,141,81.2,4014228003,178,,4013164305,140,71.4,4013164303,56,Left,4013877347,156,,4013164311,213,5.1,4013164309,212,13.2,,,,5np1ksd9qkmc511ihzvikhy0a,A. Kadri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504091199,169,1,1,13,22,1uk609mhtsfhokhaewjapb26,1,76.7,87.9,2023-02-04T20:01:19.701Z,2023-02-05T12:17:46Z,4013877409,2,,4013165293,210,13,4013164373,155,,4013164377,140,90.6,4013164375,56,Center,4013165295,154,,4014228097,178,,4013877457,72,,6vh5n14h1knmx7yut84q2f2l1,K. D'Haene,4013164381,212,31.5,4013164379,141,46.9,4013877455,224,,1,4013164383,213,,,,5.2,,,,,,,,,,,,,,,,,,,,
2504091209,170,13,1,13,23,1uk609mhtsfhokhaewjapb26,1,88.8,47.3,2023-02-04T20:01:21.357Z,2023-02-05T12:17:46Z,4013165325,29,,4013164741,328,,4013165339,231,49.7,4013165327,154,,4013165323,85,,4014228161,388,,4013164737,15,,4013164433,17,,6437iwpplyfh71o9b7uxdylii,P. Guèye,4013165333,102,48.1,4013165337,230,95.8,4013877753,214,,,4013165329,55,4013164437,56,Center,169,4013165335,103,52.8,4013164431,22,,,,,,,,,,,,,,,
2504091203,130,5,1,13,24,2989v3kho9h5jaboe1nr7lx21,1,-1.4,51,2023-02-04T20:01:22.523Z,2023-02-05T09:03:52Z,4013164401,56,Back,4013164403,346,,4013164501,233,171,,,,,,,,,,,,,,,,4rwvkp9xlyv314ceglbauou6t,S. Okazaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504091217,171,5,1,13,24,1uk609mhtsfhokhaewjapb26,0,101.4,49,2023-02-04T20:01:22.523Z,2023-02-05T09:03:52Z,4013164485,346,,4013164483,56,Center,4013164505,233,130,,,,,,,,,,,,,,,,6437iwpplyfh71o9b7uxdylii,P. Guèye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504091455,131,1,1,13,51,2989v3kho9h5jaboe1nr7lx21,0,4.9,50,2023-02-04T20:01:48.858Z,2023-02-05T12:17:45Z,4013165781,155,,4013165785,140,57.2,4013165793,1,,4013165787,141,28.0,4013165779,124,,4013165789,212,56.9,4013165783,56,Center,4013165797,74,,5q4wztjkk6nuwapm7qgey9w45,D. Schmidt,4013165791,213,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504091467,172,44,1,13,54,1uk609mhtsfhokhaewjapb26,1,46.3,76.9,2023-02-04T20:01:52.171Z,2023-02-05T12:17:44Z,4013165841,285,,4013165891,233,132,4013165839,56,Back,,,,,,,,,,,,,,,,9n5wjnjloy0c2euwhsu9u1y39,F. Avenatti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504091463,132,44,1,13,54,2989v3kho9h5jaboe1nr7lx21,0,53.7,23.1,2023-02-04T20:01:52.172Z,2023-02-05T12:17:43Z,4013165821,286,,4013165923,233,172,4013165819,56,Center,,,,,,,,,,,,,,,,9rwn5wckqcb5inw1dhhmpj1t5,F. Boya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504091483,173,1,1,13,54,1uk609mhtsfhokhaewjapb26,1,45.8,76.9,2023-02-04T20:01:52.260Z,2023-02-05T12:17:43Z,4013165935,212,5.5,4013165931,140,50.5,4013165937,213,0.5,4013165933,141,80.6,4013165927,56,Left,4014228631,388,,4013165925,3,,,,,9n5wjnjloy0c2euwhsu9u1y39,F. Avenatti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504091491,174,1,1,13,55,1uk609mhtsfhokhaewjapb26,0,49.1,87.2,2023-02-04T20:01:53.506Z,2023-02-05T12:17:43Z,4013165987,212,14.0,4013165979,3,,4013165981,56,Center,4013165985,141,70.3,4014228673,388,,4013165989,213,5.3,4013165983,140,56.7,,,,6vh5n14h1knmx7yut84q2f2l1,K. D'Haene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504091529,133,1,1,13,57,2989v3kho9h5jaboe1nr7lx21,1,49,21.4,2023-02-04T20:01:55.188Z,2023-02-05T12:17:42Z,4013166157,212,21.0,4013166151,56,Center,4014228713,178,,4013166155,141,23.3,4013166149,155,,4013166153,140,69.0,4013166159,213,0.1,,,,4rwvkp9xlyv314ceglbauou6t,S. Okazaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504091531,134,61,1,14,0,2989v3kho9h5jaboe1nr7lx21,0,63.4,12.5,2023-02-04T20:01:57.880Z,2023-02-05T12:17:41Z,4013166163,56,Right,4014228841,178,,,,,,,,,,,,,,,,,,,,b24ytr3apnyp7z17c124tu1yi,D. Hayashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504091537,175,49,1,14,2,1uk609mhtsfhokhaewjapb26,1,33.7,74.5,2023-02-04T20:01:59.777Z,2023-02-05T12:17:41Z,,,,,,,,,,,,,,,,,,,,,,,,,4o8lvm1ffxrywogokfztc6sb9,S. Lončar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504091641,176,1,1,14,10,1uk609mhtsfhokhaewjapb26,1,56.9,40.2,2023-02-04T20:02:07.682Z,2023-02-05T12:17:37Z,4013166823,1,,4013166817,141,20.1,4013166815,140,92.3,4013166821,213,5.9,4013166819,212,39.6,4014229043,178,,4013166813,56,Right,,,,4o8lvm1ffxrywogokfztc6sb9,S. Lončar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504091677,177,1,1,14,15,1uk609mhtsfhokhaewjapb26,1,98,22.8,2023-02-04T20:02:13.366Z,2023-02-05T12:17:36Z,4013167009,141,72.1,4013167003,155,,4013167011,212,34.2,4013167015,1,,4013170841,210,15,4013167005,56,Center,4013167013,213,1.8,4014229125,178,,8b95khn8h8qz3y4u4coajs5at,F. Selemani,4013167007,140,91.7,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
2504091681,178,15,1,14,18,1uk609mhtsfhokhaewjapb26,1,85.4,75.4,2023-02-04T20:02:15.875Z,2023-02-05T12:17:35Z,4013170853,55,177,4013167029,56,Center,4013170365,233,135,4013167027,64,,4013167025,22,,4013170335,82,,4013170331,72,,4013170863,100,,6vh5n14h1knmx7yut84q2f2l1,K. D'Haene,4013170847,76,,4013170845,120,,4013170857,102,53.3,,4013170869,230,4013170859,103,9.7,98.7,4013170867,147,58.5,4013170871,231,51.4,4013170849,29,4014229363,178,4013170861,328,4013170865,146,95.4,4013878667,215,,,
2504091693,135,10,1,14,19,2989v3kho9h5jaboe1nr7lx21,1,4.8,41.7,2023-02-04T20:02:16.569Z,2023-02-05T12:17:34Z,4013167097,56,Back,4013170381,233,178,4014229443,178,,4013167095,94,,,,,,,,,,,,,,e5oet393vired282yco4i7gfd,D. Hashioka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504091719,179,1,1,14,21,1uk609mhtsfhokhaewjapb26,0,92.5,62.8,2023-02-04T20:02:18.766Z,2023-02-05T12:17:33Z,4014229571,178,,4013167225,56,Center,4013167229,141,58.1,4013167231,212,3.4,4013167227,140,93.6,4013167233,213,5.1,,,,,,,6vh5n14h1knmx7yut84q2f2l1,K. D'Haene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504091717,136,61,1,14,21,2989v3kho9h5jaboe1nr7lx21,1,6.9,42.7,2023-02-04T20:02:19.014Z,2023-02-05T12:17:32Z,4013167223,56,Back,4014229697,178,,,,,,,,,,,,,,,,,,,,5a2sf4o445ei5pqiinvmjmpcl,Jorge Teixeira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504091739,180,15,1,14,24,1uk609mhtsfhokhaewjapb26,1,80.1,61.1,2023-02-04T20:02:21.569Z,2023-02-05T12:17:32Z,4013878821,79,,4013168583,102,48.8,4013168587,215,,4013168579,120,,4013168585,103,25.3,4013167333,18,,4013168591,146,97.3,4013168589,458,,5np1ksd9qkmc511ihzvikhy0a,A. Kadri,4014229817,178,,4013168593,147,52.6,4013167335,56,Center,,4013167331,22,4013167661,233,137,,4013167649,20,,,,,,,,,,,,,,,,,,
2504091741,137,10,1,14,24,2989v3kho9h5jaboe1nr7lx21,1,2.7,48.7,2023-02-04T20:02:22.220Z,2023-02-05T12:17:31Z,4013167679,233,180,4013167349,182,,4013878877,378,,4013167531,175,,4013167533,179,,4013167351,56,Back,,,,,,,5q4wztjkk6nuwapm7qgey9w45,D. Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504091751,138,6,1,14,25,2989v3kho9h5jaboe1nr7lx21,0,9.5,46.2,2023-02-04T20:02:22.896Z,2023-02-05T09:05:03Z,4013167395,56,Back,4013167453,233,181,4013167421,73,,,,,,,,,,,,,,,,,5q4wztjkk6nuwapm7qgey9w45,D. Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504091761,181,6,1,14,25,1uk609mhtsfhokhaewjapb26,1,90.5,53.8,2023-02-04T20:02:22.896Z,2023-02-05T09:05:03Z,4013167431,56,Center,4013167435,233,138,4013167433,75,,,,,,,,,,,,,,,,,5np1ksd9qkmc511ihzvikhy0a,A. Kadri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504092035,182,1,1,14,57,1uk609mhtsfhokhaewjapb26,0,99.5,0.5,2023-02-04T20:02:55.111Z,2023-02-05T09:05:05Z,4013168831,6,,4013168863,212,34.5,4013168865,213,1.8,4013168861,141,49.3,4013879255,20,,4013168823,2,,4013168851,56,Center,4014230091,178,,8b95khn8h8qz3y4u4coajs5at,F. Selemani,4013168869,1,,4013168857,140,90.6,4013168843,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504092093,139,12,1,14,58,2989v3kho9h5jaboe1nr7lx21,1,6.3,62.9,2023-02-04T20:02:56.115Z,2023-02-05T12:17:31Z,4013169191,213,5.8,4013169189,212,29.2,4013169183,56,Back,4013169187,141,43.3,4014184687,178,,4013169185,140,31.0,,,,,,,4rwvkp9xlyv314ceglbauou6t,S. Okazaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504092083,183,1,1,15,0,1uk609mhtsfhokhaewjapb26,0,77,50.5,2023-02-04T20:02:57.825Z,2023-02-05T12:17:30Z,4013169143,3,,4013169145,56,Center,4013169149,141,48.8,4013169153,213,3.6,4013169151,212,2.7,4013169147,140,74.7,4014184879,178,,,,,4o8lvm1ffxrywogokfztc6sb9,S. Lončar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504092101,140,1,1,15,4,2989v3kho9h5jaboe1nr7lx21,0,31.6,56.7,2023-02-04T20:03:01.804Z,2023-02-05T12:17:30Z,4013169247,213,4.6,4014185113,388,,4013169237,3,,4013169241,140,30.5,4013169245,212,12.8,4013169239,56,Back,4013169243,141,37.9,,,,9mmwn9yt1olhyr54j45e28xcl,G. Bruno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504092119,184,1,1,15,5,1uk609mhtsfhokhaewjapb26,1,67,48.2,2023-02-04T20:03:03.272Z,2023-02-05T12:17:29Z,4013169361,212,20.7,4013169359,141,76.7,4014185217,178,,4013169357,140,74.0,4013169363,213,1.2,4013169355,56,Center,,,,,,,6fdwd71dx2qu7uzzs3ozm9x7u,T. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504092159,185,1,1,15,7,1uk609mhtsfhokhaewjapb26,1,66,72.7,2023-02-04T20:03:05.500Z,2023-02-05T12:17:28Z,4013169581,155,,4013169599,1,,4013169587,140,94.1,4013169593,212,45.2,4013169583,56,Center,4013169591,141,22.4,4013169595,213,5.4,4014185337,178,,9n5wjnjloy0c2euwhsu9u1y39,F. Avenatti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504092163,186,3,1,15,12,1uk609mhtsfhokhaewjapb26,0,95.7,25.6,2023-02-04T20:03:09.697Z,2023-02-05T12:17:27Z,4013169621,56,Center,4013169789,233,141,4014186187,178,,4013879607,464,,4013169623,286,,,,,,,,,,,8b95khn8h8qz3y4u4coajs5at,F. Selemani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504092185,141,7,1,15,12,2989v3kho9h5jaboe1nr7lx21,1,4.3,74.4,2023-02-04T20:03:09.923Z,2023-02-05T12:17:27Z,4013879657,383,,4013169733,56,Back,4014186259,178,,4013169735,285,,4013169781,233,186,,,,,,,,,,bc5vmdnoyshdi5hcgu8dgqxyi,R. Reitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504092189,142,49,1,15,15,2989v3kho9h5jaboe1nr7lx21,1,13.9,81,2023-02-04T20:03:12.596Z,2023-02-05T12:17:26Z,,,,,,,,,,,,,,,,,,,,,,,,,bc5vmdnoyshdi5hcgu8dgqxyi,R. Reitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504290615,874,67,1,15,15,2989v3kho9h5jaboe1nr7lx21,1,15.1,83.5,2023-02-04T20:03:12.645Z,2023-02-05T12:17:26Z,4014211675,233,1056,,,,,,,,,,,,,,,,,,,,,,bc5vmdnoyshdi5hcgu8dgqxyi,R. Reitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504290611,1056,67,1,15,15,1uk609mhtsfhokhaewjapb26,0,84.9,16.5,2023-02-04T20:03:12.646Z,2023-02-05T12:17:26Z,4014211679,233,874,,,,,,,,,,,,,,,,,,,,,,8b95khn8h8qz3y4u4coajs5at,F. Selemani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504092211,143,1,1,15,15,2989v3kho9h5jaboe1nr7lx21,1,14.4,81.6,2023-02-04T20:03:12.659Z,2023-02-05T12:17:25Z,4014186471,178,,4013169883,141,73.9,4013169879,56,Back,4013169887,213,5.9,4013169881,140,27.4,4013169885,212,14.6,,,,,,,bc5vmdnoyshdi5hcgu8dgqxyi,R. Reitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504092233,144,1,1,15,16,2989v3kho9h5jaboe1nr7lx21,1,30.8,71.8,2023-02-04T20:03:14.152Z,2023-02-05T12:17:25Z,4013169995,213,2.7,4013169991,141,76.0,4013169989,140,25.7,4013169993,212,6.1,4013169987,56,Back,4014186581,178,,,,,,,,9mmwn9yt1olhyr54j45e28xcl,G. Bruno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504092235,145,3,1,15,18,2989v3kho9h5jaboe1nr7lx21,0,32.8,74.7,2023-02-04T20:03:15.912Z,2023-02-05T12:17:24Z,4013170051,233,187,4013170001,285,,4014186631,178,,4013169999,56,Back,4013879847,465,,,,,,,,,,,bk9fq3chnhmw3u36qz5vf1vjd,A. Koita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504092227,187,7,1,15,18,1uk609mhtsfhokhaewjapb26,0,67.2,25.3,2023-02-04T20:03:16.005Z,2023-02-05T12:17:23Z,4014186665,178,,4013169959,56,Center,4013169961,286,,4013170023,233,145,4013879905,383,,,,,,,,,,,4o8lvm1ffxrywogokfztc6sb9,S. Lončar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504092247,146,3,1,15,20,2989v3kho9h5jaboe1nr7lx21,0,32.6,59.7,2023-02-04T20:03:17.651Z,2023-02-05T12:17:22Z,4013879983,464,,4013170131,233,188,4013170083,56,Back,4014186713,178,,4013170085,285,,,,,,,,,,,bk9fq3chnhmw3u36qz5vf1vjd,A. Koita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504092251,188,7,1,15,20,1uk609mhtsfhokhaewjapb26,1,67.4,40.3,2023-02-04T20:03:17.708Z,2023-02-05T12:17:22Z,4013170103,56,Center,4013880029,383,,4013170111,233,146,4013170105,286,,4014186761,178,,,,,,,,,,,5np1ksd9qkmc511ihzvikhy0a,A. Kadri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504092253,189,49,1,15,21,1uk609mhtsfhokhaewjapb26,1,69.4,38.9,2023-02-04T20:03:18.765Z,2023-02-05T12:17:21Z,,,,,,,,,,,,,,,,,,,,,,,,,5np1ksd9qkmc511ihzvikhy0a,A. Kadri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504092269,190,1,1,15,21,1uk609mhtsfhokhaewjapb26,1,70.8,37.3,2023-02-04T20:03:19.256Z,2023-02-05T12:17:20Z,4013170217,212,14.3,4013170219,213,0.6,4013170211,56,Center,4013170215,141,49.0,4014186851,178,,4013170213,140,82.1,,,,,,,5np1ksd9qkmc511ihzvikhy0a,A. Kadri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504092273,191,61,1,15,22,1uk609mhtsfhokhaewjapb26,0,77.9,46.4,2023-02-04T20:03:20.213Z,2023-02-05T12:17:20Z,4014187013,178,,4013170225,56,Center,,,,,,,,,,,,,,,,,,,6437iwpplyfh71o9b7uxdylii,P. Guèye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504092287,147,61,1,15,24,2989v3kho9h5jaboe1nr7lx21,1,11.5,59.4,2023-02-04T20:03:21.823Z,2023-02-05T12:17:19Z,4014187125,178,,4013170301,56,Back,4014187123,21,,,,,,,,,,,,,,,,,12lkxylg8puzxow8ewpsd0b11,R. Bauer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504092297,148,52,1,15,25,2989v3kho9h5jaboe1nr7lx21,1,3.3,54.3,2023-02-04T20:03:23.237Z,2023-02-05T12:17:19Z,4014187151,178,,4013880301,376,,,,,,,,,,,,,,,,,,,,5q4wztjkk6nuwapm7qgey9w45,D. Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504092449,149,1,1,15,41,2989v3kho9h5jaboe1nr7lx21,0,16.1,41.1,2023-02-04T20:03:39.489Z,2023-02-05T12:17:18Z,4013171173,199,,4013171179,141,29.8,4013171185,1,,4013171181,212,55.2,4013171175,56,Center,4013171183,213,6.1,4013171177,140,68.2,,,,5q4wztjkk6nuwapm7qgey9w45,D. Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504092457,192,1,1,15,45,1uk609mhtsfhokhaewjapb26,0,36.1,80.5,2023-02-04T20:03:42.972Z,2023-02-05T12:17:18Z,4013171219,56,Back,4013171227,141,64.0,4014187229,178,,4013171215,3,,4013171231,213,5.5,4013171223,140,46.2,4013171229,212,15.4,,,,eb1rih67f03kwljbge37id1ck,M. Wasinski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504291997,1079,83,1,15,48,1uk609mhtsfhokhaewjapb26,1,46,76,2023-02-04T20:03:45.989Z,2023-02-05T12:17:17Z,4014216893,399,243483,,,,,,,,,,,,,,,,,,,,,,9n5wjnjloy0c2euwhsu9u1y39,F. Avenatti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504092493,150,1,1,15,48,2989v3kho9h5jaboe1nr7lx21,1,53.8,24,2023-02-04T20:03:46.056Z,2023-02-05T12:17:16Z,4013171467,213,5.7,4013171459,56,Right,4013171461,140,62.5,4013171465,212,10.8,4013171469,1,,4014187313,178,,4013171457,157,,4013171463,141,15.6,9rwn5wckqcb5inw1dhhmpj1t5,F. Boya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504092509,151,1,1,15,49,2989v3kho9h5jaboe1nr7lx21,1,58.8,13.8,2023-02-04T20:03:47.211Z,2023-02-05T12:17:16Z,4013171527,212,11.0,4013171519,3,,4013171521,56,Center,4013171525,141,26.5,4014187347,388,,4013171529,213,0.9,4013171523,140,65.3,,,,e5oet393vired282yco4i7gfd,D. Hashioka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504092581,152,1,1,15,51,2989v3kho9h5jaboe1nr7lx21,1,63.6,21,2023-02-04T20:03:48.615Z,2023-02-05T12:17:15Z,4013171879,141,32.5,4013171873,168,,4014187397,388,,4013171881,212,12.9,4013171871,3,,4013171875,56,Center,4013171883,213,0.6,4013171877,140,73.4,b24ytr3apnyp7z17c124tu1yi,D. Hayashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504092585,153,50,1,15,54,2989v3kho9h5jaboe1nr7lx21,1,75,24.3,2023-02-04T20:03:51.762Z,2023-02-05T12:17:14Z,4013171897,286,,4013172025,233,193,4013171893,56,Center,,,,,,,,,,,,,,,,9mmwn9yt1olhyr54j45e28xcl,G. Bruno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504092597,193,7,1,15,54,1uk609mhtsfhokhaewjapb26,1,25,75.7,2023-02-04T20:03:51.787Z,2023-02-05T12:17:14Z,4013171969,285,,4014187507,178,,4013172019,233,153,4013880673,383,,4013171967,56,Back,,,,,,,,,,5n522jpifzyf9qu0z41kuf7my,João Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504092603,194,49,1,15,56,1uk609mhtsfhokhaewjapb26,1,24,88.7,2023-02-04T20:03:53.737Z,2023-02-05T12:17:14Z,,,,,,,,,,,,,,,,,,,,,,,,,6vh5n14h1knmx7yut84q2f2l1,K. D'Haene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504092625,195,1,1,15,57,1uk609mhtsfhokhaewjapb26,0,20.4,94,2023-02-04T20:03:55.027Z,2023-02-05T12:17:13Z,4013172113,213,6.2,4013172105,56,Back,4013172107,140,45.8,4013172111,212,26.7,4014187565,178,,4013172103,155,,4013172109,141,91.1,,,,6vh5n14h1knmx7yut84q2f2l1,K. D'Haene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504092649,154,1,1,15,58,2989v3kho9h5jaboe1nr7lx21,1,60,6.4,2023-02-04T20:03:56.557Z,2023-02-05T12:17:12Z,4013172221,3,,4013172225,140,66.0,4013172227,141,12.0,4013172229,212,7.4,4013172223,56,Right,4014187693,388,,4013172231,213,0.5,,,,esvfsx8gxqw8h0codqz5xmnmc,M. Smets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504092663,155,1,1,16,0,2989v3kho9h5jaboe1nr7lx21,1,66.9,6.6,2023-02-04T20:03:57.963Z,2023-02-05T12:17:12Z,4013172293,3,,4013172299,141,25.9,4013172303,213,2.2,4013172297,140,57.2,4013172301,212,16.6,4013172295,56,Center,4014187749,178,,,,,4rwvkp9xlyv314ceglbauou6t,S. Okazaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504092665,156,49,1,16,1,2989v3kho9h5jaboe1nr7lx21,1,60,15.1,2023-02-04T20:03:59.186Z,2023-02-05T12:17:11Z,,,,,,,,,,,,,,,,,,,,,,,,,9rwn5wckqcb5inw1dhhmpj1t5,F. Boya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504092677,157,1,1,16,2,2989v3kho9h5jaboe1nr7lx21,1,59.8,15,2023-02-04T20:03:59.898Z,2023-02-05T12:17:10Z,4013172365,213,3.7,4013172361,141,9.5,4014187791,178,,4013172359,140,53.9,4013172363,212,7.2,4013172357,56,Right,,,,,,,9rwn5wckqcb5inw1dhhmpj1t5,F. Boya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504092701,158,1,1,16,3,2989v3kho9h5jaboe1nr7lx21,1,52.6,6.3,2023-02-04T20:04:00.663Z,2023-02-05T12:17:10Z,4013172467,56,Back,4013172475,213,1.8,4013172471,141,48.2,4014187847,178,,4013172469,140,45.6,4013172473,212,29.4,,,,,,,esvfsx8gxqw8h0codqz5xmnmc,M. Smets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
