id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/10/value,qualifier/12/value,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/14/value,qualifier/15/value,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/21/id,qualifier/21/qualifierId,qualifier/21/value
2510158455,780,1,1,0,14,6vyr13j6kbwdtxjwm1m4m8nu2,1,33.5,87.6,2023-02-19T17:31:30.575Z,2023-02-20T11:01:22Z,4045089969,140,44.8,4045089971,141,81.0,4045089965,168,,4045778887,388,,4045089975,213,5.9,4045089959,3,,4045089967,56,Back,4045089973,212,12.7,5yw1c3i4j9zyt52vomrfbxyol,L. Refaelov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510047059,5,1,1,0,16,6vyr13j6kbwdtxjwm1m4m8nu2,1,44,84.2,2023-02-19T17:31:32.408Z,2023-02-20T11:01:22Z,4044489259,212,9.5,4045779007,178,,4044489261,213,4.1,4044489255,140,39.0,4044489283,233,7,4044489257,141,72.6,4044489253,56,Back,,,,9jiectkc8rk0ivxn80l87ic45,I. Slimani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510293223,829,67,1,0,17,6vyr13j6kbwdtxjwm1m4m8nu2,1,41,80.2,2023-02-19T17:31:33.727Z,2023-02-20T11:01:21Z,4045804119,233,840,,,,,,,,,,,,,,,,,,,,,,5yw1c3i4j9zyt52vomrfbxyol,L. Refaelov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510293219,840,67,1,0,17,1uk609mhtsfhokhaewjapb26,0,59,19.8,2023-02-19T17:31:33.728Z,2023-02-20T11:01:21Z,4045804131,233,829,,,,,,,,,,,,,,,,,,,,,,5np1ksd9qkmc511ihzvikhy0a,A. Kadri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510047081,6,1,1,0,17,6vyr13j6kbwdtxjwm1m4m8nu2,0,40.4,76.5,2023-02-19T17:31:33.736Z,2023-02-20T11:01:20Z,4044489387,141,71.2,4044489385,140,39.0,4044489389,212,3.9,4044489383,56,Back,4044489775,236,,4045779183,178,,4044489777,286,,4044489779,233,7,5yw1c3i4j9zyt52vomrfbxyol,L. Refaelov,4044489391,213,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510047063,7,74,1,0,17,1uk609mhtsfhokhaewjapb26,1,60.4,25.3,2023-02-19T17:31:33.768Z,2023-02-20T11:01:20Z,4045779227,178,,4044489309,233,6,4044489277,285,,4044489275,56,Center,,,,,,,,,,,,,5zdapzrncz7vch3yrgftfp5g,N. Mehssatou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510047075,8,49,1,0,19,1uk609mhtsfhokhaewjapb26,1,62.4,21.7,2023-02-19T17:31:35.087Z,2023-02-20T11:01:19Z,,,,,,,,,,,,,,,,,,,,,,,,,8b95khn8h8qz3y4u4coajs5at,F. Selemani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510047097,9,1,1,0,20,1uk609mhtsfhokhaewjapb26,1,60.3,10.7,2023-02-19T17:31:36.217Z,2023-02-20T11:01:18Z,4044489469,213,0.3,4045779353,178,,4044489461,56,Right,4044489467,212,4.0,4044489465,141,12.6,4044489463,140,63.9,,,,,,,8b95khn8h8qz3y4u4coajs5at,F. Selemani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510047139,10,1,1,0,21,1uk609mhtsfhokhaewjapb26,1,52.1,5.3,2023-02-19T17:31:37.829Z,2023-02-20T11:01:17Z,4045779413,178,,4044489671,213,3.1,4044489669,212,17.1,4044489667,141,5.8,4044489665,140,35.8,4044489663,56,Back,,,,,,,6t7ezta9mftdtk20pgxa30r85,D. Henen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510047183,11,1,1,0,24,1uk609mhtsfhokhaewjapb26,1,25.1,8.6,2023-02-19T17:31:40.785Z,2023-02-20T11:01:17Z,4044489969,56,Back,4044489971,140,3.6,4045779459,178,,4044489973,141,42.3,4046092799,1,,4044489977,213,2.3,4044489975,212,32.2,,,,5n522jpifzyf9qu0z41kuf7my,João Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510047241,12,1,1,0,33,1uk609mhtsfhokhaewjapb26,1,10.1,34.7,2023-02-19T17:31:49.120Z,2023-02-20T11:01:15Z,4044490297,56,Right,4044490301,141,5.5,4045095635,155,,4044490307,1,,4044490305,213,6.0,4044490303,212,69.9,4045779511,178,,4044490299,140,73.9,6yegi163rq5fsloppfubi3sh5,T. Vandenberghe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510047243,13,61,1,0,36,1uk609mhtsfhokhaewjapb26,0,57.9,2.1,2023-02-19T17:31:52.291Z,2023-02-20T11:01:14Z,4044490317,56,Right,4045779801,178,,,,,,,,,,,,,,,,,,,,6437iwpplyfh71o9b7uxdylii,P. Guèye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510047283,7,1,1,0,37,6vyr13j6kbwdtxjwm1m4m8nu2,1,37.1,99.9,2023-02-19T17:31:53.464Z,2023-02-20T11:01:14Z,4044490551,56,Center,4044490559,213,5.2,4045779875,178,,4044490553,140,53.7,4044490555,141,49.9,4044490561,1,,4044490557,212,38.2,,,,8q8qxzmb9j1vntg5llyqa35uy,K. Sardella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510047289,8,49,1,0,40,6vyr13j6kbwdtxjwm1m4m8nu2,1,54.6,51.9,2023-02-19T17:31:56.120Z,2023-02-20T11:01:13Z,,,,,,,,,,,,,,,,,,,,,,,,,3q2ibq6hhxyht8046ib49ye39,A. Dreyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510047309,9,1,1,0,40,6vyr13j6kbwdtxjwm1m4m8nu2,1,54.6,52.2,2023-02-19T17:31:56.138Z,2023-02-20T11:01:13Z,4044490673,212,7.7,4045779973,388,,4044490675,213,4.7,4044490667,56,Center,4044490669,140,54.4,4044490671,141,40.9,,,,,,,3q2ibq6hhxyht8046ib49ye39,A. Dreyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510047343,10,1,1,0,43,6vyr13j6kbwdtxjwm1m4m8nu2,1,58.2,33,2023-02-19T17:31:59.186Z,2023-02-20T11:01:11Z,4044490891,140,53.5,4044490889,56,Right,4044490893,141,9.1,4045780037,178,,4044490895,212,17.0,4044490897,213,4.4,,,,,,,bu7cw3305zs2u7uj2ed5t867e,Y. Verschaeren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510047367,11,1,1,0,45,6vyr13j6kbwdtxjwm1m4m8nu2,0,53,13.1,2023-02-19T17:32:01.396Z,2023-02-20T11:01:10Z,4044490999,213,0.2,4044490991,56,Right,4044490993,140,80.6,4045780093,178,,4044490997,212,29.3,4044490995,141,19.8,,,,,,,b3vvxolwxcukqk76hb4scvh79,A. Murillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510047365,14,49,1,0,47,1uk609mhtsfhokhaewjapb26,1,17.5,79.8,2023-02-19T17:32:03.504Z,2023-02-20T11:01:09Z,,,,,,,,,,,,,,,,,,,,,,,,,eb1rih67f03kwljbge37id1ck,M. Wasinski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510047393,15,1,1,0,47,1uk609mhtsfhokhaewjapb26,0,17.3,80.1,2023-02-19T17:32:03.543Z,2023-02-20T11:01:09Z,4044491193,140,26.6,4044491197,212,17.5,4044491195,141,100.0,4045780205,178,,4044491199,213,1.0,4044491191,56,Back,,,,,,,eb1rih67f03kwljbge37id1ck,M. Wasinski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510047419,12,5,1,0,49,6vyr13j6kbwdtxjwm1m4m8nu2,1,73.2,-1.4,2023-02-19T17:32:05.091Z,2023-02-20T06:04:38Z,4044491337,56,Right,4044491351,233,16,4044491339,347,,,,,,,,,,,,,,,,,b3vvxolwxcukqk76hb4scvh79,A. Murillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510047395,16,5,1,0,49,1uk609mhtsfhokhaewjapb26,0,26.8,101.4,2023-02-19T17:32:05.091Z,2023-02-20T06:04:38Z,4044491401,233,12,4044491201,56,Back,4044491203,347,,,,,,,,,,,,,,,,,eb1rih67f03kwljbge37id1ck,M. Wasinski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510047489,13,1,1,0,55,6vyr13j6kbwdtxjwm1m4m8nu2,1,69.5,0,2023-02-19T17:32:11.873Z,2023-02-20T11:01:08Z,4044491709,213,1.8,4044491701,141,9.2,4044491687,107,,4044491693,56,Right,4044491705,212,7.3,4044491697,140,68.2,,,,,,,b3vvxolwxcukqk76hb4scvh79,A. Murillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510047501,14,1,1,0,58,6vyr13j6kbwdtxjwm1m4m8nu2,1,67.5,8.1,2023-02-19T17:32:13.987Z,2023-02-20T11:01:07Z,4044491779,141,4.6,4044491783,213,5.4,4045780375,178,,4044491781,212,3.0,4044491777,140,69.2,4044491775,56,Right,,,,,,,8f77xyqg4womglj1o8udq77qh,M. Ashimeru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510047505,15,1,1,0,59,6vyr13j6kbwdtxjwm1m4m8nu2,0,65.9,0.8,2023-02-19T17:32:14.902Z,2023-02-20T11:01:07Z,4045780499,178,,4044491805,140,70.7,4044491811,213,0.5,4044491875,233,17,4044491807,141,5.3,4044491879,286,,4044491809,212,5.9,4044491873,236,,b3vvxolwxcukqk76hb4scvh79,A. Murillo,4044491803,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510047511,17,74,1,0,59,1uk609mhtsfhokhaewjapb26,1,32.4,97.6,2023-02-19T17:32:14.951Z,2023-02-20T11:01:07Z,4045780563,178,,4044491857,285,,4044491855,56,Back,4044491901,233,15,,,,,,,,,,,,,6vh5n14h1knmx7yut84q2f2l1,K. D'Haene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510293853,862,67,1,1,0,1uk609mhtsfhokhaewjapb26,1,33.9,96.6,2023-02-19T17:32:16.199Z,2023-02-20T11:01:06Z,4045807305,233,843,,,,,,,,,,,,,,,,,,,,,,8b95khn8h8qz3y4u4coajs5at,F. Selemani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510293851,843,67,1,1,0,6vyr13j6kbwdtxjwm1m4m8nu2,0,66.1,3.4,2023-02-19T17:32:16.200Z,2023-02-20T11:01:06Z,4045807309,233,862,,,,,,,,,,,,,,,,,,,,,,b3vvxolwxcukqk76hb4scvh79,A. Murillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510293679,858,43,1,1,0,1uk609mhtsfhokhaewjapb26,1,0,0,2023-02-19T17:32:16.239Z,2023-02-20T06:36:38Z,4045807185,144,67,4045806345,233,842,,,,,,,,,,,,,,,,,,,8b95khn8h8qz3y4u4coajs5at,F. Selemani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510293677,842,43,1,1,0,6vyr13j6kbwdtxjwm1m4m8nu2,1,0,0,2023-02-19T17:32:16.240Z,2023-02-20T06:36:37Z,4045807183,144,67,4045806349,233,858,,,,,,,,,,,,,,,,,,,b3vvxolwxcukqk76hb4scvh79,A. Murillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510047537,18,50,1,1,0,1uk609mhtsfhokhaewjapb26,1,33.7,93.9,2023-02-19T17:32:16.241Z,2023-02-20T11:01:05Z,4044492097,233,16,4046092483,286,,4044491997,56,Back,,,,,,,,,,,,,,,,8b95khn8h8qz3y4u4coajs5at,F. Selemani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510047527,16,7,1,1,0,6vyr13j6kbwdtxjwm1m4m8nu2,0,66.3,6.1,2023-02-19T17:32:16.524Z,2023-02-20T11:01:04Z,4044492081,233,18,4045780761,178,,4046092479,285,,4044491919,56,Right,4045120493,383,,,,,,,,,,,b3vvxolwxcukqk76hb4scvh79,A. Murillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510079497,395,61,1,1,0,1uk609mhtsfhokhaewjapb26,1,33.7,92.5,2023-02-19T17:32:16.552Z,2023-02-20T11:01:04Z,4044670145,56,Back,4045780983,178,,,,,,,,,,,,,,,,,,,,8b95khn8h8qz3y4u4coajs5at,F. Selemani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510047549,17,1,1,1,2,6vyr13j6kbwdtxjwm1m4m8nu2,1,63.4,5.9,2023-02-19T17:32:18.047Z,2023-02-20T11:01:03Z,4044492045,213,6.1,4044492033,140,74.8,4044492037,141,3.5,4044492029,56,Right,4044492041,212,12.1,4045781319,178,,,,,,,,8f77xyqg4womglj1o8udq77qh,M. Ashimeru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510047553,18,50,1,1,2,6vyr13j6kbwdtxjwm1m4m8nu2,1,68.6,4.4,2023-02-19T17:32:18.506Z,2023-02-20T11:01:02Z,4044492325,233,19,4044492065,56,Right,4044492067,286,,,,,,,,,,,,,,,,,bu7cw3305zs2u7uj2ed5t867e,Y. Verschaeren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510047589,19,7,1,1,2,1uk609mhtsfhokhaewjapb26,1,31.4,95.6,2023-02-19T17:32:18.709Z,2023-02-20T11:01:02Z,4045781521,178,,4044492271,167,,4045122125,385,,4044492301,233,18,4044492273,56,Back,4044492275,285,,,,,,,,5zdapzrncz7vch3yrgftfp5g,N. Mehssatou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510047639,19,5,1,1,3,6vyr13j6kbwdtxjwm1m4m8nu2,1,71.7,-1.2,2023-02-19T17:32:19.478Z,2023-02-20T06:06:02Z,4044492559,347,,4044492593,233,20,4044492557,56,Right,,,,,,,,,,,,,,,,bu7cw3305zs2u7uj2ed5t867e,Y. Verschaeren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510047595,20,5,1,1,3,1uk609mhtsfhokhaewjapb26,0,28.3,101.2,2023-02-19T17:32:19.478Z,2023-02-20T06:06:02Z,4044492599,233,19,4044492291,347,,4044492289,56,Back,,,,,,,,,,,,,,,,eb1rih67f03kwljbge37id1ck,M. Wasinski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510047661,20,1,1,1,10,6vyr13j6kbwdtxjwm1m4m8nu2,1,67.1,0,2023-02-19T17:32:26.060Z,2023-02-20T11:01:02Z,4044492711,140,87.1,4044492707,107,,4044492715,212,23.7,4044665275,189,,4044492709,56,Right,4044492717,213,0.5,4046092427,1,,4044492713,141,14.4,b3vvxolwxcukqk76hb4scvh79,A. Murillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510294077,868,83,1,1,14,1uk609mhtsfhokhaewjapb26,1,16.3,86.9,2023-02-19T17:32:30.163Z,2023-02-20T11:01:00Z,4045808237,399,149828,,,,,,,,,,,,,,,,,,,,,,6fdwd71dx2qu7uzzs3ozm9x7u,T. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510047699,21,1,1,1,14,6vyr13j6kbwdtxjwm1m4m8nu2,1,83.7,13.1,2023-02-19T17:32:30.237Z,2023-02-20T11:01:00Z,4044492897,140,72.7,4044492895,56,Right,4044492903,213,3.6,4045781681,178,,4044492899,141,5.3,4044492901,212,12.7,,,,,,,9jiectkc8rk0ivxn80l87ic45,I. Slimani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510047759,22,1,1,1,16,6vyr13j6kbwdtxjwm1m4m8nu2,1,71.5,9.9,2023-02-19T17:32:32.779Z,2023-02-20T11:00:59Z,4044493211,212,19.0,4044493207,141,37.4,4044493203,140,74.6,4044493213,213,1.4,4044493201,56,Center,4045781737,178,,,,,,,,b3vvxolwxcukqk76hb4scvh79,A. Murillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510047769,23,61,1,1,18,6vyr13j6kbwdtxjwm1m4m8nu2,1,77.6,34.4,2023-02-19T17:32:33.923Z,2023-02-20T11:00:58Z,4044493253,56,Center,4045781839,178,,,,,,,,,,,,,,,,,,,,3q2ibq6hhxyht8046ib49ye39,A. Dreyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510047777,24,1,1,1,21,6vyr13j6kbwdtxjwm1m4m8nu2,1,75.3,47.5,2023-02-19T17:32:36.964Z,2023-02-20T11:00:57Z,4044493309,141,78.7,4044493313,213,1.8,4045781903,178,,4044493307,140,70.5,4044493311,212,21.8,4044493305,56,Center,,,,,,,9jiectkc8rk0ivxn80l87ic45,I. Slimani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510047813,25,1,1,1,22,6vyr13j6kbwdtxjwm1m4m8nu2,1,76,76,2023-02-19T17:32:38.156Z,2023-02-20T11:00:57Z,4044493493,141,74.5,4045781937,178,,4044493495,212,11.2,4044493497,213,3.2,4044493491,140,65.4,4044493489,56,Center,,,,,,,8q7c0yi5x7vh7032jgbeytal1,B. Raman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510047863,26,1,1,1,24,6vyr13j6kbwdtxjwm1m4m8nu2,1,70,75.3,2023-02-19T17:32:40.461Z,2023-02-20T11:00:55Z,4044493837,141,71.1,4044493835,140,95.5,4044493833,56,Center,4044493841,213,6.2,4045782015,178,,4044493839,212,26.9,4044493831,155,,,,,8q8qxzmb9j1vntg5llyqa35uy,K. Sardella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510047893,27,1,1,1,29,6vyr13j6kbwdtxjwm1m4m8nu2,1,95.7,75.8,2023-02-19T17:32:44.966Z,2023-02-20T11:00:54Z,4044493977,140,90.2,4044493975,56,Center,4044493981,212,12.0,4044493979,141,60.3,4044493983,213,4.2,4045782119,178,,,,,,,,9jiectkc8rk0ivxn80l87ic45,I. Slimani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
