id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,keyPass,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/9/value,qualifier/11/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,assist,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId
2521795525,9,1,1,0,21,jb4xejoxjfk5a0a50bo8hvst,0,20.1,51.3,2023-03-18T17:15:54.822Z,2023-03-19T08:31:17Z,4106630707,155,,4106630717,213,0.3,4108620525,178,,4106630715,212,46.4,4106630709,56,Center,4106630711,140,62.3,4106630719,1,,4106630713,141,71.5,7nlpu8ocv423vqaooks0hifze,G. Dietsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521795577,3,1,1,0,24,2989v3kho9h5jaboe1nr7lx21,1,42.5,36,2023-03-18T17:15:57.347Z,2023-03-19T08:31:17Z,4106630953,3,,4106630959,141,48.4,4106630963,213,1.1,4106630955,56,Back,4106630961,212,9.3,4106630957,140,46.2,4108620639,388,,,,,5a2sf4o445ei5pqiinvmjmpcl,Jorge Teixeira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521795581,4,44,1,0,25,2989v3kho9h5jaboe1nr7lx21,1,48.9,47.7,2023-03-18T17:15:59.211Z,2023-03-19T08:31:16Z,4106631011,233,10,4106630981,56,Back,4106630983,285,,,,,,,,,,,,,,,,,7d57au4z5cuxc5k6tu6qgp94a,M. Konaté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521795571,10,44,1,0,25,jb4xejoxjfk5a0a50bo8hvst,0,51.1,52.3,2023-03-18T17:15:59.212Z,2023-03-19T08:31:15Z,4106631017,233,4,4106630935,286,,4106630933,56,Center,,,,,,,,,,,,,,,,1acbm9228tfggjx7htxjtcvrp,C. Lepoint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521795589,5,1,1,0,25,2989v3kho9h5jaboe1nr7lx21,0,48.7,48.2,2023-03-18T17:15:59.261Z,2023-03-19T08:31:15Z,4106631027,56,Center,4106631031,141,61.8,4106631033,212,10.5,4106631035,213,1.1,4106631023,3,,4106631025,168,,4106631029,140,53.5,4108620807,388,,7d57au4z5cuxc5k6tu6qgp94a,M. Konaté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521795641,11,1,1,0,29,jb4xejoxjfk5a0a50bo8hvst,1,50.8,23.9,2023-03-18T17:16:02.429Z,2023-03-19T08:31:14Z,4108620955,178,,4106631307,213,4.5,4106631305,212,12.9,4106631301,140,48.6,4106631303,141,5.3,4106631299,56,Back,,,,,,,6cztmz0yq3ifdkkz4hpe47krt,S. Sissoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521795699,12,1,1,0,31,jb4xejoxjfk5a0a50bo8hvst,1,46.5,10.5,2023-03-18T17:16:05.285Z,2023-03-19T08:31:13Z,4106631603,141,25.3,4106631605,212,24.8,4106631607,213,2.7,4106631599,140,24.9,4108621029,178,,4106631595,56,Back,,,,,,,9bnvh1i6mu45yvkz257c0x1at,M. Sambu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521795711,13,1,1,0,34,jb4xejoxjfk5a0a50bo8hvst,1,27.6,22.3,2023-03-18T17:16:08.231Z,2023-03-19T08:31:12Z,4106631747,213,1.7,4106631733,56,Back,4108621251,178,,4106631739,141,60.9,4106631743,212,26.7,4106631737,140,23.1,,,,,,,6iu350lkyhy6tcll5gfo4vy3u,M. Tshibuabua,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521795723,14,1,1,0,38,jb4xejoxjfk5a0a50bo8hvst,1,26.8,73.3,2023-03-18T17:16:11.632Z,2023-03-19T08:31:11Z,4106631807,212,27.1,4108621359,178,,4106631805,141,40.9,4106631809,213,4.1,4106631803,140,11.7,4106631801,56,Back,,,,,,,a52575bcqr3acuweauiyzsb56,M. Mbow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521795749,15,1,1,0,41,jb4xejoxjfk5a0a50bo8hvst,1,11.4,51.1,2023-03-18T17:16:14.314Z,2023-03-19T08:31:10Z,4106631971,140,30.9,4106631973,141,34.5,4106631969,56,Back,4106631975,212,23.4,4108621415,178,,4106631977,213,5.8,,,,,,,7nlpu8ocv423vqaooks0hifze,G. Dietsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521795835,16,1,1,0,44,jb4xejoxjfk5a0a50bo8hvst,1,32.7,54.2,2023-03-18T17:16:17.973Z,2023-03-19T08:31:09Z,4106632207,56,Back,4106632211,141,90.8,4108621495,178,,4106632219,213,1.4,4106632215,212,25.1,4106632209,140,35.7,,,,,,,1acbm9228tfggjx7htxjtcvrp,C. Lepoint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521795893,17,2,1,0,47,jb4xejoxjfk5a0a50bo8hvst,1,42.3,94.5,2023-03-18T17:16:21.203Z,2023-03-19T08:31:08Z,4106632465,56,Center,4108621577,178,,4106632469,141,71.9,4106632467,140,67.0,4106632939,7,8058605f3gip7nglewe7svqzu,,,,,,,,,,187qa5icsve3oak3t90r6rhsl,M. Poaty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521795875,6,55,1,0,47,2989v3kho9h5jaboe1nr7lx21,1,36.7,26.9,2023-03-18T17:16:21.204Z,2023-03-19T08:31:07Z,,,,,,,,,,,,,,,,,,,,,,,,,esvfsx8gxqw8h0codqz5xmnmc,M. Smets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521795907,18,43,1,0,50,jb4xejoxjfk5a0a50bo8hvst,1,0,0,2023-03-18T17:16:23.888Z,2023-03-18T17:16:35Z,4106632579,233,6,4106632541,286,0,4106632537,56,Left,4106633073,144,44,,,,,,,,,,,,,8058605f3gip7nglewe7svqzu,M. Mouandilmadji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521795891,7,43,1,0,51,2989v3kho9h5jaboe1nr7lx21,1,0,0,2023-03-18T17:16:24.295Z,2023-03-18T17:16:30Z,4106632439,3,0,4106632789,144,1,4106632447,212,12.2,4106632445,141,7.1,4106632441,56,Back,4106632443,140,36.2,4106632449,213,5.9,,,,e5oet393vired282yco4i7gfd,D. Hashioka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521796041,8,1,1,0,59,2989v3kho9h5jaboe1nr7lx21,1,23.7,32.2,2023-03-18T17:16:33.137Z,2023-03-19T08:31:07Z,4108621687,178,,4106633209,56,Back,4106824577,189,,4106633215,212,18.9,4106633213,141,47.2,4106633211,140,8.5,4106633205,5,,4106633207,241,,5a2sf4o445ei5pqiinvmjmpcl,Jorge Teixeira,4106633217,213,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521796055,9,1,1,1,4,2989v3kho9h5jaboe1nr7lx21,1,9.7,49.5,2023-03-18T17:16:37.498Z,2023-03-19T08:31:05Z,4106633341,140,25.7,4106633343,141,16.2,4106633345,212,28.2,4106633339,56,Back,4106633347,213,5.4,4108621799,178,,,,,,,,5q4wztjkk6nuwapm7qgey9w45,D. Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521796101,10,1,1,1,7,2989v3kho9h5jaboe1nr7lx21,1,25.9,7.1,2023-03-18T17:16:40.429Z,2023-03-19T08:31:04Z,4106633577,56,Back,4106633579,140,38.1,4106633585,213,0.0,4106633583,212,12.8,4106633581,141,7.4,4108621907,178,,,,,,,,esvfsx8gxqw8h0codqz5xmnmc,M. Smets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521796147,11,1,1,1,8,2989v3kho9h5jaboe1nr7lx21,0,37.3,1.7,2023-03-18T17:16:42.120Z,2023-03-19T08:31:04Z,4106633785,141,16.4,4106633779,155,,4106633791,1,,4106633781,56,Right,4106633783,140,72.1,4106633789,213,0.3,4108621971,178,,4106633787,212,37.9,e5oet393vired282yco4i7gfd,D. Hashioka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521796143,19,49,1,1,13,jb4xejoxjfk5a0a50bo8hvst,1,21.7,93.4,2023-03-18T17:16:47.081Z,2023-03-19T08:31:03Z,,,,,,,,,,,,,,,,,,,,,,,,,a52575bcqr3acuweauiyzsb56,M. Mbow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521796195,20,1,1,1,13,jb4xejoxjfk5a0a50bo8hvst,1,21.5,93.4,2023-03-18T17:16:47.115Z,2023-03-19T08:31:03Z,4106634021,56,Back,4108622305,178,,4106634029,213,4.2,4106634023,140,7.4,4106634025,141,55.4,4106634027,212,29.8,,,,,,,a52575bcqr3acuweauiyzsb56,M. Mbow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521796225,21,1,1,1,17,jb4xejoxjfk5a0a50bo8hvst,1,9.8,63.3,2023-03-18T17:16:50.690Z,2023-03-19T08:31:02Z,4106634231,140,19.6,4106634233,141,23.6,4106634235,212,28.9,4106634229,56,Back,4106634237,213,5.1,4108622481,178,,,,,,,,7nlpu8ocv423vqaooks0hifze,G. Dietsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521796243,22,1,1,1,21,jb4xejoxjfk5a0a50bo8hvst,1,22.5,24.8,2023-03-18T17:16:54.810Z,2023-03-19T08:31:01Z,4106634379,141,2.9,4106634383,213,5.0,4106634381,212,15.7,4106634375,56,Back,4106634377,140,27.2,4108622593,178,,,,,,,,6iu350lkyhy6tcll5gfo4vy3u,M. Tshibuabua,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521796255,23,1,1,1,23,jb4xejoxjfk5a0a50bo8hvst,0,25.4,4.3,2023-03-18T17:16:56.596Z,2023-03-19T08:31:00Z,4106634445,212,3.2,4106634443,141,3.4,4106634441,140,28.4,4106634523,236,,4106634529,286,,4106634447,213,6.1,4106634525,233,12,4108622721,178,,9bnvh1i6mu45yvkz257c0x1at,M. Sambu,4106634439,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521796265,12,74,1,1,23,2989v3kho9h5jaboe1nr7lx21,1,72.6,95.3,2023-03-18T17:16:56.771Z,2023-03-19T08:31:00Z,4106634493,285,,4106634571,233,23,4106634491,56,Left,4108622813,178,,,,,,,,,,,,,,eakj3xa0pa88pajbvasbwqwdm,E. Bocat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521796297,13,1,1,1,24,2989v3kho9h5jaboe1nr7lx21,0,72.9,97.6,2023-03-18T17:16:57.554Z,2023-03-19T08:30:59Z,4106634661,155,,4108622993,178,,4106634663,56,Center,4106634669,212,18.8,4106634665,140,85.9,4106634671,213,5.5,4106634667,141,78.5,,,,eakj3xa0pa88pajbvasbwqwdm,E. Bocat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521796347,24,1,1,1,26,jb4xejoxjfk5a0a50bo8hvst,0,15.3,15.3,2023-03-18T17:16:59.837Z,2023-03-19T08:30:59Z,4106634941,212,22.8,4106634937,140,36.6,4106634943,213,0.2,4108623495,178,,4106634933,3,,4106634939,141,21.8,4106634935,56,Back,,,,6iu350lkyhy6tcll5gfo4vy3u,M. Tshibuabua,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521796397,15,1,1,1,29,2989v3kho9h5jaboe1nr7lx21,1,65.3,76.5,2023-03-18T17:17:02.970Z,2023-03-19T08:30:58Z,4106635149,56,Center,4106635157,213,3.1,4108623929,178,,4106635155,212,4.2,4106635147,3,,4106635153,141,76.6,4106635151,140,61.3,,,,9rwn5wckqcb5inw1dhhmpj1t5,F. Boya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521796353,14,49,1,1,30,2989v3kho9h5jaboe1nr7lx21,1,58.2,69.2,2023-03-18T17:17:04.075Z,2023-03-19T08:30:58Z,,,,,,,,,,,,,,,,,,,,,,,,,7d57au4z5cuxc5k6tu6qgp94a,M. Konaté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521796411,16,1,1,1,32,2989v3kho9h5jaboe1nr7lx21,1,55.1,64.5,2023-03-18T17:17:06.175Z,2023-03-19T08:30:56Z,4106635229,212,14.9,4106635221,56,Back,4106635225,140,49.5,4108624159,178,,4106635227,141,44.3,4106635231,213,4.3,,,,,,,7d57au4z5cuxc5k6tu6qgp94a,M. Konaté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521796435,17,1,1,1,35,2989v3kho9h5jaboe1nr7lx21,1,41.3,36.5,2023-03-18T17:17:08.303Z,2023-03-19T08:30:56Z,4108624251,178,,4106635365,141,9.4,4106635369,213,5.1,4106635363,140,49.4,4106635361,56,Back,4106635367,212,20.3,,,,,,,esvfsx8gxqw8h0codqz5xmnmc,M. Smets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521796497,18,1,1,1,37,2989v3kho9h5jaboe1nr7lx21,0,48.1,5.9,2023-03-18T17:17:11.024Z,2023-03-19T08:30:55Z,4106635677,1,,4106635667,56,Center,4106635673,212,45.2,4106635665,155,,4106635671,141,60.5,4108624321,178,,4106635675,213,1.0,4106635669,140,72.7,e5oet393vired282yco4i7gfd,D. Hashioka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521796517,25,49,1,1,40,jb4xejoxjfk5a0a50bo8hvst,1,25.8,42.5,2023-03-18T17:17:14.027Z,2023-03-19T08:30:54Z,,,,,,,,,,,,,,,,,,,,,,,,,9bnvh1i6mu45yvkz257c0x1at,M. Sambu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521796545,26,1,1,1,40,jb4xejoxjfk5a0a50bo8hvst,0,25.8,42.7,2023-03-18T17:17:14.053Z,2023-03-19T08:30:54Z,4108624569,178,,4106635833,212,17.5,4106635827,140,40.8,4106635837,213,5.8,4106635823,56,Back,4106635829,141,31.6,,,,,,,9bnvh1i6mu45yvkz257c0x1at,M. Sambu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521988257,855,49,1,1,42,2989v3kho9h5jaboe1nr7lx21,1,66.6,61.6,2023-03-18T17:17:15.680Z,2023-03-19T08:30:53Z,,,,,,,,,,,,,,,,,,,,,,,,,9rwn5wckqcb5inw1dhhmpj1t5,F. Boya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521796567,19,1,1,1,42,2989v3kho9h5jaboe1nr7lx21,1,66.7,61.6,2023-03-18T17:17:15.719Z,2023-03-19T08:30:53Z,4106635983,141,93.6,4106635981,140,81.9,4106635979,56,Left,4106635985,212,27.0,4106635987,213,0.9,4108624865,178,,,,,,,,9rwn5wckqcb5inw1dhhmpj1t5,F. Boya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521796569,20,43,1,1,44,2989v3kho9h5jaboe1nr7lx21,1,0,0,2023-03-18T17:17:17.775Z,2023-03-18T21:20:07Z,4107663779,144,49,,,,,,,,,,,,,,,,,,,,,,eakj3xa0pa88pajbvasbwqwdm,E. Bocat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521796583,21,1,1,1,45,2989v3kho9h5jaboe1nr7lx21,0,82.7,90.5,2023-03-18T17:17:19.167Z,2023-03-19T08:30:52Z,4106636083,141,80.0,4106636091,213,5.4,4106636069,2,,4106636159,286,,4106636073,155,,4107665775,72,,4106636087,212,8.9,4108625031,178,,eakj3xa0pa88pajbvasbwqwdm,E. Bocat,4106636077,56,Left,4107665773,224,4106636155,233,27,4106636153,236,4106636079,140,87.8,,,,,,,,,,,,,,,,,,,,,,,,
2521796587,27,12,1,1,46,jb4xejoxjfk5a0a50bo8hvst,1,15.1,15.2,2023-03-18T17:17:19.340Z,2023-03-19T08:30:51Z,4106636099,185,,4106636179,233,21,4108625145,178,,4106636101,56,Back,,,,,,,,,,,,,9bnvh1i6mu45yvkz257c0x1at,M. Sambu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521796613,28,49,1,1,49,jb4xejoxjfk5a0a50bo8hvst,1,15.2,35.2,2023-03-18T17:17:22.513Z,2023-03-19T08:30:51Z,,,,,,,,,,,,,,,,,,,,,,,,,6cztmz0yq3ifdkkz4hpe47krt,S. Sissoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521796645,29,1,1,1,49,jb4xejoxjfk5a0a50bo8hvst,0,15.2,35.2,2023-03-18T17:17:22.532Z,2023-03-19T08:30:51Z,4106636443,213,6.2,4106636437,140,42.3,4106636441,212,28.5,4106636445,1,,4108625443,178,,4106636433,157,,4106636439,141,33.6,4106636435,56,Back,6cztmz0yq3ifdkkz4hpe47krt,S. Sissoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521796659,22,44,1,1,51,2989v3kho9h5jaboe1nr7lx21,1,65.9,59.4,2023-03-18T17:17:25.018Z,2023-03-19T08:30:50Z,4106636511,286,,4106636509,56,Center,4106636527,233,30,,,,,,,,,,,,,,,,12lkxylg8puzxow8ewpsd0b11,R. Bauer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521796655,30,44,1,1,51,jb4xejoxjfk5a0a50bo8hvst,0,34.1,40.6,2023-03-18T17:17:25.019Z,2023-03-19T08:30:50Z,4106636493,56,Back,4106636549,233,22,4106636495,285,,,,,,,,,,,,,,,,,7ruin2kz9zjzba57tdbec7n4l,Vagner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521796677,23,1,1,1,51,2989v3kho9h5jaboe1nr7lx21,1,65.3,61.4,2023-03-18T17:17:25.075Z,2023-03-19T08:30:49Z,4106636597,140,67.0,4108625653,388,,4106636603,213,1.4,4106636601,212,12.6,4106636593,3,,4106636599,141,79.7,4106636595,56,Left,,,,12lkxylg8puzxow8ewpsd0b11,R. Bauer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521796691,24,1,1,1,53,2989v3kho9h5jaboe1nr7lx21,0,70.3,68.6,2023-03-18T17:17:26.821Z,2023-03-19T08:30:49Z,4106636677,213,1.5,4108625857,178,,4106636673,141,89.0,4106636671,140,71.5,4106636669,56,Left,4106636675,212,13.9,,,,,,,9rwn5wckqcb5inw1dhhmpj1t5,F. Boya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522168045,928,67,1,1,54,jb4xejoxjfk5a0a50bo8hvst,1,30.8,18.9,2023-03-18T17:17:27.568Z,2023-03-19T08:30:48Z,4108660929,233,896,,,,,,,,,,,,,,,,,,,,,,9bnvh1i6mu45yvkz257c0x1at,M. Sambu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
