id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/15/value,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/14/value,qualifier/17/value,qualifier/18/value
2505978341,468,1,1,0,11,1oyb7oym5nwzny8vxf03szd2h,1,77.6,61.1,2023-02-10T19:45:44.792Z,2023-02-11T11:34:37Z,4023065385,141,67.5,4023065389,213,2.0,4023065379,155,,4023579177,178,,4023065387,212,4.7,4023065381,56,Center,4023065383,140,75.9,,,,13d7ao0j091449ia61cuut87p,M. Rits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505945621,8,1,1,0,12,1oyb7oym5nwzny8vxf03szd2h,0,81.5,75.7,2023-02-10T19:45:45.830Z,2023-02-11T11:34:36Z,4023579265,388,,4022891507,141,79.9,4022891511,213,1.5,4022891501,3,,4022891503,56,Left,4022891505,140,81.6,4022891509,212,2.9,,,,32eyq4xvy8s1ng11jnavvh32t,R. Yaremchuk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505945647,3,1,1,0,14,ecj1gmc7pqcjo4sc9hvghj5u3,0,16.8,15.1,2023-02-10T19:45:48.164Z,2023-02-11T11:34:35Z,4023579297,178,,4022891653,212,7.0,4022891649,140,22.5,4022891651,141,9.8,4022891655,213,5.7,4022891647,56,Back,,,,,,,aajft01g5yggw0is5fbfh3105,B. Nieuwkoop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505945675,9,1,1,0,16,1oyb7oym5nwzny8vxf03szd2h,1,76.1,88.1,2023-02-10T19:45:49.638Z,2023-02-11T11:34:34Z,4023579321,178,,4022891799,212,8.7,4022891801,213,4.6,4022891795,140,75.4,4022891793,56,Center,4022891797,141,75.4,,,,,,,16o074zua15qkk7x0me7gi1w4,B. Meijer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505945723,10,1,1,0,16,1oyb7oym5nwzny8vxf03szd2h,1,78.3,81.6,2023-02-10T19:45:50.174Z,2023-02-11T11:34:34Z,4022892075,56,Left,4022892083,213,2.7,4022892081,212,11.3,4022892079,141,88.0,4023579355,178,,4022892077,140,68.4,,,,,,,32eyq4xvy8s1ng11jnavvh32t,R. Yaremchuk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505945755,11,1,1,0,18,1oyb7oym5nwzny8vxf03szd2h,1,72.5,85.7,2023-02-10T19:45:51.326Z,2023-02-11T11:34:33Z,4022892197,140,61.6,4022892199,141,73.3,4023579467,178,,4022892195,56,Center,4022892203,213,3.8,4022892201,212,14.2,,,,,,,16o074zua15qkk7x0me7gi1w4,B. Meijer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505945779,12,1,1,0,19,1oyb7oym5nwzny8vxf03szd2h,1,66.4,80.3,2023-02-10T19:45:52.485Z,2023-02-11T11:34:32Z,4022892345,141,77.3,4022892349,213,3.3,4023579517,178,,4022892343,140,51.7,4022892347,212,15.6,4022892341,56,Center,,,,,,,mkq18lpl3d44wxq974mci5wq,R. Onyedika,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505945797,13,1,1,0,21,1oyb7oym5nwzny8vxf03szd2h,1,48.3,77.1,2023-02-10T19:45:55.019Z,2023-02-11T11:34:31Z,4022892429,212,18.5,4022892431,213,4.2,4022892425,140,39.2,4023579571,178,,4022892427,141,53.8,4022892423,56,Back,,,,,,,l6y4o9t2b0jxaxo85oztok45,B. Mechele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505945861,14,1,1,0,24,1oyb7oym5nwzny8vxf03szd2h,1,36.5,49.9,2023-02-10T19:45:57.648Z,2023-02-11T11:34:30Z,4023579613,178,,4022892727,140,48.3,4022892725,56,Back,4022892729,141,21.7,4022892733,213,5.3,4022892731,212,22.8,,,,,,,9ajh8tm9rl0i2sa09c9dfu0h5,J. Hendry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505945905,15,1,1,0,27,1oyb7oym5nwzny8vxf03szd2h,1,53.2,16,2023-02-10T19:46:00.925Z,2023-02-11T11:34:29Z,4022892955,155,,4022892967,1,,4022892961,141,9.4,4023579633,178,,4022892963,212,35.5,4022892959,140,86.7,4022892965,213,6.2,4022892957,56,Right,6tvnsmtj9mma96e8famksevv9,Clinton Mata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506019701,944,61,1,0,30,1oyb7oym5nwzny8vxf03szd2h,0,84.2,4.8,2023-02-10T19:46:03.453Z,2023-02-11T11:34:29Z,4023580075,178,,4023281443,56,Right,4023580073,21,,,,,,,,,,,,,,,,,acx78ftnm61hm01wpmme77hbe,T. Buchanan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505945949,5,49,1,0,32,ecj1gmc7pqcjo4sc9hvghj5u3,1,6.3,87.9,2023-02-10T19:46:06.017Z,2023-02-11T11:34:28Z,,,,,,,,,,,,,,,,,,,,,,,,,1i1xcco82x0ppbac6j5z59x49,S. Van der Heyden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505945941,4,43,1,0,33,ecj1gmc7pqcjo4sc9hvghj5u3,1,0,0,2023-02-10T19:46:06.994Z,2023-02-10T23:09:33Z,4022893147,56,Back,4023281339,144,8,,,,,,,,,,,,,,,,,,,1i1xcco82x0ppbac6j5z59x49,S. Van der Heyden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505945995,6,1,1,0,35,ecj1gmc7pqcjo4sc9hvghj5u3,1,15.7,82.7,2023-02-10T19:46:08.890Z,2023-02-11T11:34:26Z,4022893401,140,21.9,4022893407,213,0.6,4023580225,178,,4022893403,141,88.9,4022893399,56,Back,4022893405,212,7.8,,,,,,,1i1xcco82x0ppbac6j5z59x49,S. Van der Heyden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505946029,7,1,1,0,37,ecj1gmc7pqcjo4sc9hvghj5u3,1,21.2,98.7,2023-02-10T19:46:10.405Z,2023-02-11T11:34:26Z,4022893575,212,15.6,4023580261,178,,4022893573,141,91.1,4022893577,213,5.9,4022893563,56,Back,4022893567,140,35.2,,,,,,,e44w6g1c1ojf854svzswpl0x5,L. Lapoussin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505946039,8,50,1,0,39,ecj1gmc7pqcjo4sc9hvghj5u3,1,33.9,87.2,2023-02-10T19:46:12.297Z,2023-02-11T11:34:25Z,4022893605,56,Back,4022893677,233,16,4023880675,286,,,,,,,,,,,,,,,,,a6cke0ad2pvuyahweuch772ay,V. Boniface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505946023,16,7,1,0,39,1oyb7oym5nwzny8vxf03szd2h,0,66.1,12.8,2023-02-10T19:46:12.559Z,2023-02-11T11:34:24Z,4023281813,383,,4022893655,233,8,4022893535,56,Right,4023580403,178,,4023880669,285,,,,,,,,,,,mkq18lpl3d44wxq974mci5wq,R. Onyedika,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505946131,9,1,1,0,41,ecj1gmc7pqcjo4sc9hvghj5u3,1,28.1,86.9,2023-02-10T19:46:15.003Z,2023-02-11T11:34:23Z,4022894039,212,7.0,4022894035,140,27.4,4023580435,178,,4022894041,213,1.7,4022894037,141,97.1,4022894033,56,Back,,,,,,,a6cke0ad2pvuyahweuch772ay,V. Boniface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505946143,10,1,1,0,43,ecj1gmc7pqcjo4sc9hvghj5u3,0,30.5,98.8,2023-02-10T19:46:16.936Z,2023-02-11T11:34:22Z,4022894087,212,24.7,4022894081,56,Left,4023580475,178,,4022894083,140,53.4,4022894091,213,6.1,4022894085,141,90.6,,,,,,,e44w6g1c1ojf854svzswpl0x5,L. Lapoussin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505946127,17,49,1,0,45,1oyb7oym5nwzny8vxf03szd2h,1,48.2,6.9,2023-02-10T19:46:19.156Z,2023-02-11T11:34:22Z,,,,,,,,,,,,,,,,,,,,,,,,,9ajh8tm9rl0i2sa09c9dfu0h5,J. Hendry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505946153,18,1,1,0,46,1oyb7oym5nwzny8vxf03szd2h,1,49.3,4.9,2023-02-10T19:46:19.981Z,2023-02-11T11:34:21Z,4022894143,212,18.9,4022894141,141,11.6,4022894139,140,66.8,4023580545,178,,4022894137,56,Right,4022894145,213,0.2,,,,,,,9ajh8tm9rl0i2sa09c9dfu0h5,J. Hendry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505946185,19,1,1,0,47,1oyb7oym5nwzny8vxf03szd2h,1,59.9,13.7,2023-02-10T19:46:21.132Z,2023-02-11T11:34:20Z,4022894269,56,Right,4023580577,178,,4022894275,212,12.7,4022894277,213,5.5,4022894271,140,68.6,4022894273,141,0.7,,,,,,,13d7ao0j091449ia61cuut87p,M. Rits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505946205,20,1,1,0,49,1oyb7oym5nwzny8vxf03szd2h,0,62,1,2023-02-10T19:46:22.353Z,2023-02-11T11:34:19Z,4022894345,212,9.3,4023580677,178,,4022894417,286,,4022894411,236,,4022894413,233,11,4022894339,56,Right,4022894347,213,0.4,4022894341,140,70.0,acx78ftnm61hm01wpmme77hbe,T. Buchanan,4022894343,141,6.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505946211,11,74,1,0,49,ecj1gmc7pqcjo4sc9hvghj5u3,1,36.6,96.6,2023-02-10T19:46:22.509Z,2023-02-11T11:34:18Z,4023580713,178,,4022894357,56,Back,4022894359,285,,4022894441,233,20,,,,,,,,,,,,,e44w6g1c1ojf854svzswpl0x5,L. Lapoussin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505946229,12,49,1,0,50,ecj1gmc7pqcjo4sc9hvghj5u3,1,38.6,92.9,2023-02-10T19:46:23.240Z,2023-02-11T11:34:18Z,,,,,,,,,,,,,,,,,,,,,,,,,6xam5bquregefbepxd9rwfdh,T. Teuma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505946255,13,1,1,0,52,ecj1gmc7pqcjo4sc9hvghj5u3,0,47.5,93.5,2023-02-10T19:46:25.811Z,2023-02-11T11:34:16Z,4023427279,233,21,4022894557,140,44.9,4023580773,178,,4023282141,236,,4023282143,286,,4022894555,56,Back,4022894561,212,5.3,4022894563,213,4.2,6xam5bquregefbepxd9rwfdh,T. Teuma,4022894559,141,86.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505946269,21,74,1,0,52,1oyb7oym5nwzny8vxf03szd2h,1,50.6,9.5,2023-02-10T19:46:25.915Z,2023-02-11T11:34:16Z,4023427285,233,13,4023580831,178,,4022894609,56,Right,4023282159,285,,,,,,,,,,,,,,mkq18lpl3d44wxq974mci5wq,R. Onyedika,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506019821,855,61,1,0,53,ecj1gmc7pqcjo4sc9hvghj5u3,0,57,97.1,2023-02-10T19:46:26.652Z,2023-02-11T11:34:15Z,4023581045,178,,4023282337,56,Left,4023581043,21,,,,,,,,,,,,,,,,,a6cke0ad2pvuyahweuch772ay,V. Boniface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505946295,22,1,1,0,54,1oyb7oym5nwzny8vxf03szd2h,0,37.2,6.9,2023-02-10T19:46:27.531Z,2023-02-11T11:34:15Z,4022894769,141,12.2,4023581173,388,,4022894765,56,Back,4022894767,140,45.7,4022894763,155,,4022894771,212,9.6,4022894773,213,0.4,,,,6tvnsmtj9mma96e8famksevv9,Clinton Mata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505946307,14,1,1,0,55,ecj1gmc7pqcjo4sc9hvghj5u3,0,54,84.3,2023-02-10T19:46:29.172Z,2023-02-11T11:34:14Z,4022894819,140,68.2,4022894815,56,Left,4022894823,212,15.1,4022894821,141,87.4,4022894825,213,0.1,4023581215,388,,4022894813,3,,,,,6xam5bquregefbepxd9rwfdh,T. Teuma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505946393,23,4,1,1,1,1oyb7oym5nwzny8vxf03szd2h,1,40.8,12.9,2023-02-10T19:46:34.391Z,2023-02-11T11:34:12Z,4022895287,152,,4022895283,13,,4022895285,56,Back,4022895573,233,15,4022895291,286,,4022895289,265,,,,,,,,mkq18lpl3d44wxq974mci5wq,R. Onyedika,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505946437,15,4,1,1,1,ecj1gmc7pqcjo4sc9hvghj5u3,0,59.2,87.1,2023-02-10T19:46:34.392Z,2023-02-11T11:34:12Z,4022895595,233,23,4022895493,56,Left,4022895497,265,,4022895491,13,,4023581289,178,,4022895495,152,,4022895499,285,,,,,6xam5bquregefbepxd9rwfdh,T. Teuma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505946565,24,1,1,1,9,1oyb7oym5nwzny8vxf03szd2h,1,38.5,16.6,2023-02-10T19:46:42.402Z,2023-02-11T11:34:11Z,4023581339,178,,4022896123,56,Back,4022896127,141,27.3,4022896119,5,,4022896131,213,2.1,4022896129,212,8.4,4022896125,140,34.5,4022896139,189,,6tvnsmtj9mma96e8famksevv9,Clinton Mata,4022896121,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505946619,25,1,1,1,16,1oyb7oym5nwzny8vxf03szd2h,1,37.5,51.6,2023-02-10T19:46:50.062Z,2023-02-11T11:34:08Z,4023581383,178,,4022896439,141,46.1,4022896443,213,6.0,4022896435,56,Back,4022896441,212,11.7,4022896437,140,48.1,,,,,,,9ajh8tm9rl0i2sa09c9dfu0h5,J. Hendry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505946663,26,1,1,1,18,1oyb7oym5nwzny8vxf03szd2h,1,46.7,53.3,2023-02-10T19:46:51.603Z,2023-02-11T11:34:07Z,4022896655,56,Back,4022896663,213,2.0,4022896659,141,84.1,4022896661,212,22.6,4023581407,178,,4022896657,140,38.7,,,,,,,mkq18lpl3d44wxq974mci5wq,R. Onyedika,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505946685,27,1,1,1,22,1oyb7oym5nwzny8vxf03szd2h,1,50,90.1,2023-02-10T19:46:55.663Z,2023-02-11T11:34:06Z,4023581441,178,,4022896771,141,87.6,4022896773,212,9.9,4022896767,56,Left,4022896769,140,59.3,4022896775,213,6.1,,,,,,,l6y4o9t2b0jxaxo85oztok45,B. Mechele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505946721,28,1,1,1,24,1oyb7oym5nwzny8vxf03szd2h,1,53.8,83.7,2023-02-10T19:46:57.320Z,2023-02-11T11:34:06Z,4022896973,56,Back,4023581485,178,,4022896977,141,65.4,4022896981,213,4.1,4022896975,140,46.0,4022896979,212,14.9,,,,,,,7ew7g18qo649t8ld44omgib55,N. Lang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505946757,29,1,1,1,26,1oyb7oym5nwzny8vxf03szd2h,0,45.9,70.4,2023-02-10T19:46:59.896Z,2023-02-11T11:34:04Z,4022897191,140,81.1,4022897189,56,Right,4022897197,213,5.5,4022897193,141,11.9,4023581503,178,,4022897195,212,54.3,4022897199,1,,4022897187,155,,mkq18lpl3d44wxq974mci5wq,R. Onyedika,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505946805,16,61,1,1,30,ecj1gmc7pqcjo4sc9hvghj5u3,0,25.9,87.2,2023-02-10T19:47:03.651Z,2023-02-11T11:34:03Z,4023581579,178,,4022897405,56,Back,,,,,,,,,,,,,,,,,,,e44w6g1c1ojf854svzswpl0x5,L. Lapoussin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505946899,30,1,1,1,34,1oyb7oym5nwzny8vxf03szd2h,1,62.6,5.2,2023-02-10T19:47:07.454Z,2023-02-11T11:34:01Z,4023581631,178,,4022897869,56,Back,4022897875,212,27.1,4022897873,141,9.4,4022897877,213,3.0,4022897871,140,36.9,,,,,,,acx78ftnm61hm01wpmme77hbe,T. Buchanan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505946929,31,1,1,1,38,1oyb7oym5nwzny8vxf03szd2h,1,33.3,23.2,2023-02-10T19:47:12.184Z,2023-02-11T11:34:01Z,4023581659,178,,4022898023,140,35.3,4022898027,212,16.5,4022898021,56,Back,4022898029,213,1.4,4022898025,141,47.3,,,,,,,9ajh8tm9rl0i2sa09c9dfu0h5,J. Hendry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505946999,32,1,1,1,42,1oyb7oym5nwzny8vxf03szd2h,1,34.6,64.3,2023-02-10T19:47:15.228Z,2023-02-11T11:34:00Z,4022898355,141,90.5,4022898359,213,1.1,4023581685,178,,4022898353,140,44.1,4022898357,212,20.4,4022898351,56,Back,,,,,,,l6y4o9t2b0jxaxo85oztok45,B. Mechele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505947017,33,1,1,1,45,1oyb7oym5nwzny8vxf03szd2h,1,42.7,95.7,2023-02-10T19:47:18.723Z,2023-02-11T11:33:58Z,4022898447,56,Back,4022898455,213,5.1,4022898451,141,70.5,4023581729,178,,4022898453,212,18.7,4022898449,140,49.9,,,,,,,16o074zua15qkk7x0me7gi1w4,B. Meijer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505947029,34,1,1,1,46,1oyb7oym5nwzny8vxf03szd2h,1,48.4,73.5,2023-02-10T19:47:20.003Z,2023-02-11T11:33:58Z,4022898515,141,91.5,4022898519,213,2.1,4022898513,140,41.3,4023581771,178,,4022898517,212,14.3,4022898511,56,Back,,,,,,,mkq18lpl3d44wxq974mci5wq,R. Onyedika,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505947067,35,1,1,1,48,1oyb7oym5nwzny8vxf03szd2h,1,37.1,94.1,2023-02-10T19:47:21.854Z,2023-02-11T11:33:57Z,4023581817,178,,4022898709,56,Back,4022898715,212,20.3,4022898717,213,4.3,4022898711,140,29.2,4022898713,141,66.9,,,,,,,16o074zua15qkk7x0me7gi1w4,B. Meijer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505947105,36,1,1,1,51,1oyb7oym5nwzny8vxf03szd2h,1,23,76.1,2023-02-10T19:47:25.048Z,2023-02-11T11:33:56Z,4023581875,178,,4022898867,212,25.1,4022898861,56,Back,4022898863,140,5.8,4022898865,141,50.4,4022898869,213,3.9,,,,,,,l6y4o9t2b0jxaxo85oztok45,B. Mechele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
