id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/10/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,assist,qualifier/15/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2465951113,196,1,1,20,40,b7jmo07lqav0wfe2mtlzyspak,1,55.2,78.1,2022-10-01T19:05:48.267Z,2022-10-02T08:13:26Z,3811802635,213,4.9,3811802627,56,Center,3811802633,212,24.0,3811802629,140,58.8,3813302727,178,,3811802631,141,43.3,,,,,,,9aafa664l1husrkrgqv25l42d,N. Storm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465951167,197,1,1,20,45,b7jmo07lqav0wfe2mtlzyspak,1,65.9,32,2022-10-01T19:05:52.786Z,2022-10-02T08:13:24Z,3811802939,212,19.3,3813302803,178,,3811802935,140,70.0,3811802937,141,4.4,3811802941,213,4.9,3811802933,56,Right,,,,,,,3eywxsna9qzi1egis1uj4l6mt,G. Hairemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465951221,198,1,1,20,47,b7jmo07lqav0wfe2mtlzyspak,1,67.8,2.1,2022-10-01T19:05:55.368Z,2022-10-02T08:13:24Z,3811803263,56,Right,3811803267,141,18.8,3813302863,178,,3811803265,140,65.1,3811803271,213,1.8,3811803269,212,11.7,,,,,,,4kuxth5k98x4cgfrfweu1u51,S. Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465951305,199,1,1,20,51,b7jmo07lqav0wfe2mtlzyspak,1,61.1,15.2,2022-10-01T19:05:58.377Z,2022-10-02T08:13:23Z,3811803809,141,50.7,3811803811,212,30.0,3811803805,56,Back,3811803813,213,2.2,3813302989,178,,3811803807,140,44.2,,,,,,,3eywxsna9qzi1egis1uj4l6mt,G. Hairemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465951327,200,1,1,20,56,b7jmo07lqav0wfe2mtlzyspak,1,50.4,55.9,2022-10-01T19:06:04.127Z,2022-10-02T08:13:22Z,3811803937,141,20.0,3811803941,213,4.5,3811803933,56,Back,3811803939,212,25.1,3811803935,140,45.0,3813303093,178,,,,,,,,92x3r5pxmvkgaxups0gdrvq39,T. Peyre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465951347,201,1,1,20,58,b7jmo07lqav0wfe2mtlzyspak,1,46.6,27.3,2022-10-01T19:06:06.267Z,2022-10-02T08:13:21Z,3811804123,212,16.2,3811804119,140,45.3,3811804121,141,51.0,3811804125,213,1.7,3811804117,56,Back,3813303325,178,,,,,,,,56sjqxlsf5iitgww0hogez8ph,J. Vanlerberghe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465951383,202,1,1,21,2,b7jmo07lqav0wfe2mtlzyspak,1,44.2,51.8,2022-10-01T19:06:10.077Z,2022-10-02T08:13:20Z,3811804315,212,24.7,3811804313,141,15.6,3811804317,213,4.8,3811804309,56,Back,3811804311,140,45.5,3813303383,178,,,,,,,,92x3r5pxmvkgaxups0gdrvq39,T. Peyre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465951405,203,1,1,21,5,b7jmo07lqav0wfe2mtlzyspak,1,47.3,20.9,2022-10-01T19:06:12.577Z,2022-10-02T08:13:19Z,3811804445,56,Right,3813303469,178,,3811804449,141,15.2,3811804453,213,6.1,3811804447,140,65.4,3811804451,212,19.4,,,,,,,56sjqxlsf5iitgww0hogez8ph,J. Vanlerberghe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465951415,204,1,1,21,7,b7jmo07lqav0wfe2mtlzyspak,1,60.1,17.1,2022-10-01T19:06:14.507Z,2022-10-02T08:13:18Z,3811804507,56,Right,3811804515,213,5.0,3813303523,178,,3811804511,141,4.6,3811804509,140,62.2,3811804513,212,8.8,,,,,,,25ey2mcvgwz6ls2612os5hzv9,R. Schoofs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465951457,205,1,1,21,8,b7jmo07lqav0wfe2mtlzyspak,1,55.7,8.3,2022-10-01T19:06:16.258Z,2022-10-02T08:13:18Z,3811804769,141,49.1,3811804773,213,1.9,3811804765,56,Back,3811804771,212,29.1,3811804767,140,47.4,3813303619,178,,,,,,,,3eywxsna9qzi1egis1uj4l6mt,G. Hairemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465951475,206,1,1,21,13,b7jmo07lqav0wfe2mtlzyspak,1,52.1,56.2,2022-10-01T19:06:21.128Z,2022-10-02T08:13:16Z,3811804853,140,56.7,3813303689,178,,3811804851,56,Center,3811804857,212,14.5,3811804855,141,36.1,3811804859,213,5.1,,,,,,,92x3r5pxmvkgaxups0gdrvq39,T. Peyre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465951527,207,1,1,21,14,b7jmo07lqav0wfe2mtlzyspak,1,56,44,2022-10-01T19:06:22.207Z,2022-10-02T08:13:16Z,3811805127,140,50.6,3811805133,213,2.5,3811805129,141,50.0,3811805131,212,7.0,3813303825,178,,3811805125,56,Center,,,,,,,ezg4lhvy2z4pkyvfrmi17y11x,B. Verstraete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465951543,208,1,1,21,16,b7jmo07lqav0wfe2mtlzyspak,1,48.2,63,2022-10-01T19:06:24.117Z,2022-10-02T08:13:15Z,3811805267,140,57.4,3811805265,56,Left,3811805271,212,15.0,3813303883,178,,3811805269,141,79.9,3811805273,213,0.9,,,,,,,92x3r5pxmvkgaxups0gdrvq39,T. Peyre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465951609,209,1,1,21,18,b7jmo07lqav0wfe2mtlzyspak,1,53.6,84.3,2022-10-01T19:06:26.167Z,2022-10-02T08:13:15Z,3811805649,140,70.0,3811805655,213,5.8,3813303981,178,,3811805647,56,Center,3811805651,141,72.1,3811805653,212,19.1,,,,,,,btz2lf5s3h6svre1o5jgmvf85,D. Bates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465951635,210,1,1,21,20,b7jmo07lqav0wfe2mtlzyspak,1,68.2,84.4,2022-10-01T19:06:27.828Z,2022-10-02T08:13:14Z,3811805787,56,Left,3811805795,213,0.5,3811805791,141,93.5,3811805789,140,79.5,3813304073,178,,3811805793,212,13.4,,,,,,,9aafa664l1husrkrgqv25l42d,N. Storm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465951657,211,1,1,21,22,b7jmo07lqav0wfe2mtlzyspak,1,75.1,97.6,2022-10-01T19:06:29.748Z,2022-10-02T08:13:13Z,3811805899,56,Left,3811805905,212,18.2,3811805903,141,92.9,3813304235,178,,3811805901,140,92.2,3811805907,213,6.1,,,,,,,3k4ulxeya73ac9foemis7p6mt,B. Bolingoli-Mbombo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465951735,212,1,1,21,25,b7jmo07lqav0wfe2mtlzyspak,1,89.6,99.7,2022-10-01T19:06:33.247Z,2022-10-02T08:13:12Z,3811806255,212,23.3,3811806249,56,Center,3811806253,141,71.4,3813304335,178,,3811806251,140,77.1,3811806257,213,4.1,,,,,,,9aafa664l1husrkrgqv25l42d,N. Storm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466228403,951,67,1,21,28,b7jmo07lqav0wfe2mtlzyspak,1,81.2,74.4,2022-10-01T19:06:35.866Z,2022-10-02T08:13:12Z,3813348939,233,1074,,,,,,,,,,,,,,,,,,,,,,3k4ulxeya73ac9foemis7p6mt,B. Bolingoli-Mbombo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466228397,1074,67,1,21,28,1oyb7oym5nwzny8vxf03szd2h,0,18.8,25.6,2022-10-01T19:06:35.867Z,2022-10-02T08:13:11Z,3813348951,233,951,,,,,,,,,,,,,,,,,,,,,,l6y4o9t2b0jxaxo85oztok45,B. Mechele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465951771,213,1,1,21,28,b7jmo07lqav0wfe2mtlzyspak,1,80.7,74.1,2022-10-01T19:06:35.918Z,2022-10-02T08:13:11Z,3811806467,140,65.2,3811806465,56,Center,3811806471,212,16.6,3811806473,213,3.3,3813304645,389,,3811806469,141,69.4,,,,,,,3k4ulxeya73ac9foemis7p6mt,B. Bolingoli-Mbombo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465951829,214,1,1,21,31,b7jmo07lqav0wfe2mtlzyspak,1,71.2,68.7,2022-10-01T19:06:38.866Z,2022-10-02T08:13:10Z,3811806757,141,44.8,3811808147,154,,3811806753,56,Center,3811806759,212,16.6,3811808145,210,15,3813304753,178,,3811806755,140,74.5,3811806761,213,4.9,ezg4lhvy2z4pkyvfrmi17y11x,B. Verstraete,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465951833,215,15,1,21,33,b7jmo07lqav0wfe2mtlzyspak,1,79.7,47.4,2022-10-01T19:06:40.838Z,2022-10-02T08:13:10Z,3811808173,55,214,3811806781,18,,3811808185,147,48.7,3813304833,178,,3811808181,215,,3811808183,146,98,3811806779,22,,3811808169,29,,25ey2mcvgwz6ls2612os5hzv9,R. Schoofs,3811808177,102,48.3,3811808171,154,,,3811808219,233,3811807113,72,,3811808167,79,3811806783,56,Center,217,,3811808179,103,25.9,,,,,,,,,,,,,
2465951907,217,10,1,21,34,1oyb7oym5nwzny8vxf03szd2h,1,1.9,52.6,2022-10-01T19:06:41.657Z,2022-10-02T08:13:09Z,3811807181,56,Back,3811807179,182,,3811807175,176,,3811807301,233,215,3811807177,178,,3812909165,378,,,,,,,,byfrgpc6tgz8lto1gor03y5sl,S. Mignolet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465951905,216,52,1,21,36,1oyb7oym5nwzny8vxf03szd2h,1,9.6,53.6,2022-10-01T19:06:43.657Z,2022-10-02T08:13:09Z,3813306695,178,,3812909509,377,,,,,,,,,,,,,,,,,,,,byfrgpc6tgz8lto1gor03y5sl,S. Mignolet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465953063,216,68,1,22,48,b7jmo07lqav0wfe2mtlzyspak,0,0,0,2022-10-01T19:07:55.586Z,2022-10-02T04:04:56Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465952995,219,68,1,22,49,1oyb7oym5nwzny8vxf03szd2h,1,0,0,2022-10-01T19:07:57.087Z,2022-10-02T04:05:01Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465953081,220,52,1,23,0,1oyb7oym5nwzny8vxf03szd2h,1,13.4,59.7,2022-10-01T19:08:07.826Z,2022-10-02T08:19:18Z,3813307245,178,,3812912187,376,,,,,,,,,,,,,,,,,,,,byfrgpc6tgz8lto1gor03y5sl,S. Mignolet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465953187,221,1,1,23,1,1oyb7oym5nwzny8vxf03szd2h,1,13.3,57.3,2022-10-01T19:08:08.537Z,2022-10-02T08:13:05Z,3811814475,141,14.7,3811814481,213,5.0,3813307461,178,,3811814469,123,,3811814473,140,21.3,3811814477,212,30.2,3811814471,56,Back,,,,byfrgpc6tgz8lto1gor03y5sl,S. Mignolet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465953191,222,4,1,23,5,1oyb7oym5nwzny8vxf03szd2h,1,29.5,3.5,2022-10-01T19:08:13.076Z,2022-10-02T08:13:05Z,3811814511,285,,3811814509,265,,3811814525,233,217,3811814505,56,Back,3811814507,152,,3811814503,13,,,,,,,,l6y4o9t2b0jxaxo85oztok45,B. Mechele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465953181,217,4,1,23,5,b7jmo07lqav0wfe2mtlzyspak,0,70.5,96.5,2022-10-01T19:08:13.077Z,2022-10-02T08:13:04Z,3813307505,178,,3811814551,233,222,3811814435,56,Left,3811814439,265,,3811814441,286,,3811814433,13,,3811814437,152,,,,,3nr55odndzunwlb658bsnlwx5,J. Ngoy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465953393,223,1,1,23,20,1oyb7oym5nwzny8vxf03szd2h,1,24.5,14.7,2022-10-01T19:08:27.926Z,2022-10-02T08:13:04Z,3811815635,212,39.3,3811815639,1,,3811815623,5,,3813307853,178,,3811815637,213,1.5,3811815631,140,27.6,3811815627,152,,3811815633,141,72.3,l6y4o9t2b0jxaxo85oztok45,B. Mechele,3811815629,56,Back,3811815625,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465953411,224,1,1,23,25,1oyb7oym5nwzny8vxf03szd2h,1,34.5,60.1,2022-10-01T19:08:33.108Z,2022-10-02T08:13:02Z,3811815725,56,Back,3811815731,212,10.6,3811815729,141,49.4,3811815733,213,5.5,3811815727,140,41.8,3813307941,178,,,,,,,,79m802yjrfr0ji81c8ty1x2xg,J. Spileers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465953463,225,1,1,23,26,1oyb7oym5nwzny8vxf03szd2h,1,40.8,47.2,2022-10-01T19:08:34.018Z,2022-10-02T08:13:02Z,3813307983,178,,3811816035,212,20.8,3811816027,56,Back,3811816031,140,31.4,3811816037,213,2.1,3811816033,141,74.2,,,,,,,x3g0yyxs0j4o8fxphxtf0st1,H. Vanaken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465953575,226,1,1,23,28,1oyb7oym5nwzny8vxf03szd2h,1,35,62.9,2022-10-01T19:08:36.266Z,2022-10-02T08:13:01Z,3811816625,56,Back,3811816631,141,95.6,3813308085,178,,3811816639,213,1.1,3811816627,140,44.9,3811816635,212,24.5,,,,,,,79m802yjrfr0ji81c8ty1x2xg,J. Spileers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465953637,227,1,1,23,32,1oyb7oym5nwzny8vxf03szd2h,1,50.5,95,2022-10-01T19:08:39.556Z,2022-10-02T08:13:00Z,3811816959,213,4.6,3813308229,178,,3811816955,141,70.0,3811816951,56,Back,3811816957,212,17.1,3811816953,140,48.6,,,,,,,1hlvnmu8we38d44sdexhhxcyd,E. Sobol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466228903,1112,43,1,23,33,1oyb7oym5nwzny8vxf03szd2h,1,0,0,2022-10-01T19:08:40.847Z,2022-10-02T04:38:12Z,3813350733,144,82,3813350697,178,0,,,,,,,,,,,,,,,,,,,1hlvnmu8we38d44sdexhhxcyd,E. Sobol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465953657,228,1,1,23,41,1oyb7oym5nwzny8vxf03szd2h,1,59.1,82.7,2022-10-01T19:08:49.328Z,2022-10-02T08:12:57Z,3811817077,56,Left,3811817085,213,0.5,3811817079,140,71.2,3811817081,141,92.3,3813308313,178,,3811817083,212,14.3,,,,,,,x3g0yyxs0j4o8fxphxtf0st1,H. Vanaken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465953683,229,1,1,23,43,1oyb7oym5nwzny8vxf03szd2h,1,71.2,94.9,2022-10-01T19:08:51.297Z,2022-10-02T08:12:57Z,3811817225,141,84.2,3811817229,213,4.5,3811817223,140,70.0,3811817227,212,7.4,3813308437,178,,3811817221,56,Left,,,,,,,4f8xb5sbyksacxmifi375h7qi,K. Sowah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465953753,230,1,1,23,46,1oyb7oym5nwzny8vxf03szd2h,1,76.2,77.7,2022-10-01T19:08:53.497Z,2022-10-02T08:12:56Z,3811817605,213,0.0,3811817599,140,78.0,3813308541,178,,3811817597,56,Center,3811817603,212,1.9,3811818257,210,15,3811817601,141,77.8,,,,x3g0yyxs0j4o8fxphxtf0st1,H. Vanaken,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465953757,231,15,1,23,49,1oyb7oym5nwzny8vxf03szd2h,1,82.4,60.6,2022-10-01T19:08:56.797Z,2022-10-02T08:12:55Z,3811818311,147,51.2,3811817633,22,,3811818307,215,,3811818305,103,3.2,3811818309,146,97.5,3811818303,102,48.6,3811817637,56,Center,3811818407,233,218,9mlj7fxon5zy1qmktvvcwjrl6,Ferran Jutglà,3811817635,18,,3811817731,20,,,3813308615,178,3811818295,78,,3811818299,55,3811818297,29,,,230,,,,,,,,,,,,,,,,
2465953755,218,10,1,23,50,b7jmo07lqav0wfe2mtlzyspak,1,3.5,51.4,2022-10-01T19:08:57.867Z,2022-10-02T08:12:54Z,3812915801,376,,3811817983,179,,3811817619,182,,3811818059,233,231,3811817981,177,,3811817621,56,Back,,,,,,,1psqmd0h77b385bljq2emftgp,G. Coucke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465953759,219,52,1,23,51,b7jmo07lqav0wfe2mtlzyspak,1,3.3,51.2,2022-10-01T19:08:59.117Z,2022-10-02T08:12:54Z,3812916067,376,,3813308915,178,,,,,,,,,,,,,,,,,,,,1psqmd0h77b385bljq2emftgp,G. Coucke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465954001,220,1,1,24,4,b7jmo07lqav0wfe2mtlzyspak,1,2,59.9,2022-10-01T19:09:12.106Z,2022-10-02T08:12:54Z,3811818969,213,0.6,3811818977,189,,3811818965,141,84.5,3811818961,56,Back,3811818967,212,27.9,3813308961,178,,3811818959,123,,3811818963,140,23.3,1psqmd0h77b385bljq2emftgp,G. Coucke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465954029,221,1,1,24,6,b7jmo07lqav0wfe2mtlzyspak,0,31.6,85.8,2022-10-01T19:09:13.728Z,2022-10-02T08:12:53Z,3813309061,178,,3811819099,140,65.7,3811819105,213,6.2,3811819097,56,Left,3811819103,212,35.8,3811819101,141,83.5,3811819107,1,,,,,btz2lf5s3h6svre1o5jgmvf85,D. Bates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466229349,1134,67,1,24,7,1oyb7oym5nwzny8vxf03szd2h,1,45.6,15.1,2022-10-01T19:09:14.997Z,2022-10-02T08:12:53Z,3813352523,233,971,,,,,,,,,,,,,,,,,,,,,,bgzvhtk50gvmq6noheadmc34l,D. Odoi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466229345,971,67,1,24,7,b7jmo07lqav0wfe2mtlzyspak,0,54.4,84.9,2022-10-01T19:09:14.998Z,2022-10-02T08:12:52Z,3813352529,233,1134,,,,,,,,,,,,,,,,,,,,,,9aafa664l1husrkrgqv25l42d,N. Storm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465954043,232,8,1,24,7,1oyb7oym5nwzny8vxf03szd2h,1,44.9,14.9,2022-10-01T19:09:15.036Z,2022-10-02T08:12:52Z,3812918097,384,,3811819175,56,Back,3813309159,178,,,,,,,,,,,,,,,,,bgzvhtk50gvmq6noheadmc34l,D. Odoi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465954375,223,3,1,24,9,b7jmo07lqav0wfe2mtlzyspak,0,55.5,91.1,2022-10-01T19:09:16.578Z,2022-10-02T08:12:52Z,3813309367,178,,3811820825,286,,3811821719,233,239,3812918813,465,,3811820823,56,Left,,,,,,,,,,25ey2mcvgwz6ls2612os5hzv9,R. Schoofs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465954529,239,7,1,24,9,1oyb7oym5nwzny8vxf03szd2h,1,44.5,8.9,2022-10-01T19:09:16.637Z,2022-10-02T08:12:51Z,3812919187,383,,3813309519,389,,3811821693,285,,3811821699,233,223,3811821691,56,Back,,,,,,,,,,bgzvhtk50gvmq6noheadmc34l,D. Odoi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465954075,233,49,1,24,10,1oyb7oym5nwzny8vxf03szd2h,1,45.5,6.5,2022-10-01T19:09:17.627Z,2022-10-02T08:12:51Z,,,,,,,,,,,,,,,,,,,,,,,,,bgzvhtk50gvmq6noheadmc34l,D. Odoi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466229483,972,83,1,24,13,b7jmo07lqav0wfe2mtlzyspak,1,55.4,82.7,2022-10-01T19:09:20.724Z,2022-10-02T08:12:49Z,3813353247,399,72681,,,,,,,,,,,,,,,,,,,,,,3k4ulxeya73ac9foemis7p6mt,B. Bolingoli-Mbombo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465954117,234,1,1,24,13,1oyb7oym5nwzny8vxf03szd2h,1,44.5,17.6,2022-10-01T19:09:20.748Z,2022-10-02T08:12:49Z,3811819601,212,12.4,3813309833,178,,3811819603,213,2.3,3811819597,140,36.3,3811819595,56,Back,3811819599,141,30.7,,,,,,,bgzvhtk50gvmq6noheadmc34l,D. Odoi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465954301,235,1,1,24,15,1oyb7oym5nwzny8vxf03szd2h,1,41.2,24.2,2022-10-01T19:09:22.406Z,2022-10-02T08:12:48Z,3811820443,1,,3811820437,141,88.0,3811820433,56,Back,3811820441,213,1.6,3813309907,178,,3811820439,212,43.4,3811820435,140,41.1,,,,mkq18lpl3d44wxq974mci5wq,R. Onyedika,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465954357,236,1,1,24,23,1oyb7oym5nwzny8vxf03szd2h,1,62.2,92.1,2022-10-01T19:09:30.457Z,2022-10-02T08:12:46Z,3811820733,140,40.1,3811820735,141,83.3,3811820739,213,3.4,3813310017,178,,3811820731,56,Back,3811820737,212,24.0,,,,,,,1hlvnmu8we38d44sdexhhxcyd,E. Sobol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465954449,237,1,1,24,24,1oyb7oym5nwzny8vxf03szd2h,1,44.5,76.8,2022-10-01T19:09:32.077Z,2022-10-02T08:12:46Z,3813310203,178,,3811821253,141,74.5,3811821257,213,6.1,3811821251,140,52.6,3811821255,212,8.6,3811821249,56,Center,,,,,,,79m802yjrfr0ji81c8ty1x2xg,J. Spileers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465954293,222,43,1,24,24,b7jmo07lqav0wfe2mtlzyspak,1,0,0,2022-10-01T19:09:32.155Z,2022-10-01T19:09:38Z,3811820933,144,12,3811820395,141,86.5,3811820393,140,60.0,3811820399,213,3.1,3811820391,56,Left,3811820397,212,0,,,,,,,25ey2mcvgwz6ls2612os5hzv9,R. Schoofs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465954455,238,4,1,24,30,1oyb7oym5nwzny8vxf03szd2h,1,51.9,56,2022-10-01T19:09:38.196Z,2022-10-02T07:59:37Z,3811821507,233,224,3811821277,56,Center,3811821275,13,,3811821283,286,,3811821279,152,,3811821281,265,,,,,,,,x3g0yyxs0j4o8fxphxtf0st1,H. Vanaken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465954483,224,4,1,24,30,b7jmo07lqav0wfe2mtlzyspak,0,48.1,44,2022-10-01T19:09:38.197Z,2022-10-02T07:59:38Z,3811821465,285,,3811821457,13,,3811821535,233,238,3811821461,152,,3811821463,265,,3811821459,56,Back,3813310333,178,,,,,3eywxsna9qzi1egis1uj4l6mt,G. Hairemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465954645,240,1,1,24,35,1oyb7oym5nwzny8vxf03szd2h,1,57.4,41.4,2022-10-01T19:09:42.396Z,2022-10-02T08:12:45Z,3812920817,189,,3811822179,141,13.1,3811822181,212,22.6,3811822175,56,Back,3811822171,5,,3811822177,140,46.2,3813310565,178,,3811822183,213,4.2,ecnh65kkhku5mdkr3il4fl6tx,C. Nielsen,3811822173,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465954665,241,1,1,24,41,1oyb7oym5nwzny8vxf03szd2h,1,50.2,15.9,2022-10-01T19:09:49.037Z,2022-10-02T08:12:43Z,3811822295,140,32.6,3813310633,178,,3811822301,213,2.5,3811822299,212,23.9,3811822293,56,Back,3811822297,141,38.2,,,,,,,bgzvhtk50gvmq6noheadmc34l,D. Odoi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465954721,242,1,1,24,44,1oyb7oym5nwzny8vxf03szd2h,1,32.8,36.3,2022-10-01T19:09:51.947Z,2022-10-02T08:12:43Z,3811822555,212,30.3,3811822553,141,80.2,3813311313,178,,3811822557,213,1.4,3811822551,140,37.5,3811822547,56,Back,,,,,,,l6y4o9t2b0jxaxo85oztok45,B. Mechele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465954793,243,1,1,24,48,1oyb7oym5nwzny8vxf03szd2h,1,39.5,69.2,2022-10-01T19:09:55.657Z,2022-10-02T08:12:42Z,3811822913,212,23.9,3811822909,140,54.4,3811822911,141,95.7,3813311391,178,,3811822915,213,0.9,3811822907,56,Left,,,,,,,79m802yjrfr0ji81c8ty1x2xg,J. Spileers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465954833,244,1,1,24,50,1oyb7oym5nwzny8vxf03szd2h,1,52.2,90,2022-10-01T19:09:58.158Z,2022-10-02T08:12:41Z,3811823115,56,Left,3811823123,213,5.8,3811823121,212,14.8,3811823119,141,80.5,3813311421,178,,3811823117,140,64.9,,,,,,,1hlvnmu8we38d44sdexhhxcyd,E. Sobol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466230103,1191,43,1,24,51,1oyb7oym5nwzny8vxf03szd2h,1,0,0,2022-10-01T19:09:58.946Z,2022-10-02T04:41:59Z,3813355293,178,0,3813355357,144,82,,,,,,,,,,,,,,,,,,,4f8xb5sbyksacxmifi375h7qi,K. Sowah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465954839,245,50,1,24,51,1oyb7oym5nwzny8vxf03szd2h,1,64.9,70.6,2022-10-01T19:09:59.057Z,2022-10-02T08:12:41Z,3811823145,56,Center,3811823371,233,225,3811823147,286,,,,,,,,,,,,,,,,,4f8xb5sbyksacxmifi375h7qi,K. Sowah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
