id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/9/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,assist,qualifier/10/value,qualifier/17/value,qualifier/13/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2474117769,1001,67,1,0,14,89xivtxk59uzvhdsd6miao6tm,0,86.9,11.3,2022-10-18T18:46:10.638Z,2022-10-19T09:31:59Z,3855316665,233,715,,,,,,,,,,,,,,,,,,,,,,1b6ab1mqzvhk547p0bdzbccfd,J. Paintsil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473966419,8,1,1,0,14,2nhn3ikl1ciq34w3hcp883d6p,0,11.6,88.6,2022-10-18T18:46:10.677Z,2022-10-19T09:31:58Z,3854469681,212,2.8,3854469673,140,14.2,3855298427,178,,3854469685,213,6.1,3854469669,56,Back,3854469677,141,87.8,3854469835,286,,3854469829,236,,9kywhmzih4xhuz5d1rrxjcpd6,R. Tagir,3854469831,233,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473966437,3,74,1,0,14,89xivtxk59uzvhdsd6miao6tm,1,87.3,10.8,2022-10-18T18:46:10.761Z,2022-10-19T09:31:57Z,3854469769,285,,3855298469,178,,3854469841,233,8,3854469767,56,Right,,,,,,,,,,,,,1b6ab1mqzvhk547p0bdzbccfd,J. Paintsil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473966465,4,5,1,0,15,89xivtxk59uzvhdsd6miao6tm,0,82.4,-1.4,2022-10-18T18:46:11.776Z,2022-10-19T04:47:13Z,3854470497,233,9,3854469913,347,,3854469911,56,Right,,,,,,,,,,,,,,,,1b6ab1mqzvhk547p0bdzbccfd,J. Paintsil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473966571,9,5,1,0,15,2nhn3ikl1ciq34w3hcp883d6p,1,17.6,101.4,2022-10-18T18:46:11.776Z,2022-10-19T04:47:12Z,3854470437,56,Back,3854470477,233,4,3854470439,347,,,,,,,,,,,,,,,,,9kywhmzih4xhuz5d1rrxjcpd6,R. Tagir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473966597,10,1,1,0,19,2nhn3ikl1ciq34w3hcp883d6p,1,16.8,100,2022-10-18T18:46:16.026Z,2022-10-19T09:31:57Z,3854470565,141,82.3,3854470561,56,Back,3854470567,212,17.0,3854470559,107,,3854470569,213,4.0,3854470563,140,6.8,,,,,,,bjhjz96omjukrg6tj3mny39t6,M. De Cuyper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473966633,11,1,1,0,23,2nhn3ikl1ciq34w3hcp883d6p,1,2.7,81.9,2022-10-18T18:46:19.926Z,2022-10-19T09:31:57Z,3854470779,212,31.4,3855298613,178,,3854470781,213,0.2,3854470775,140,32.0,3854470771,56,Back,3854470777,141,91.2,,,,,,,9kywhmzih4xhuz5d1rrxjcpd6,R. Tagir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473966663,12,1,1,0,25,2nhn3ikl1ciq34w3hcp883d6p,0,30.2,86.3,2022-10-18T18:46:21.510Z,2022-10-19T09:31:56Z,3855298651,178,,3854470951,56,Back,3854470955,141,96.6,3854470963,213,0.5,3854470953,140,43.4,3854470961,212,15.5,3854470949,168,,,,,2j8y06wuinnx87eetadj55zo5,N. Chadli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473966711,13,4,1,0,27,2nhn3ikl1ciq34w3hcp883d6p,1,39.1,94.3,2022-10-18T18:46:23.522Z,2022-10-19T09:31:56Z,3854472131,233,8,3854472119,152,,3854472117,294,,3854472121,286,,3854472115,13,,3854471195,56,Back,,,,,,,21545vwheo9a30u5hgnsrecmi,L. Foster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473966827,8,4,1,0,27,89xivtxk59uzvhdsd6miao6tm,0,60.9,5.7,2022-10-18T18:46:23.523Z,2022-10-19T09:31:56Z,3854495451,294,,3854471767,152,,3854471765,56,Right,3855298817,388,,3854472165,285,,3854471763,13,,3854472157,233,13,,,,68vmg4qgr11vppc48hs8402jt,C. Cuesta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473966725,5,43,1,0,29,89xivtxk59uzvhdsd6miao6tm,1,0,0,2022-10-18T18:46:25.657Z,2022-10-18T18:47:51Z,3854471269,233,13,3854471253,56,Right,3854479865,144,44,3854471255,286,0,,,,,,,,,,,,,3yb66hal4fvr04bawz0y3efhl,D. Muñoz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473966745,6,43,1,0,29,89xivtxk59uzvhdsd6miao6tm,1,0,0,2022-10-18T18:46:26.503Z,2022-10-18T18:47:56Z,3854471359,141,0.0,3854471361,212,19.4,3854480207,144,1,3854471353,3,0,3854471363,213,6.0,3854471355,56,Right,3854471357,140,77.3,,,,3yb66hal4fvr04bawz0y3efhl,D. Muñoz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473966749,7,43,1,0,30,89xivtxk59uzvhdsd6miao6tm,1,0,0,2022-10-18T18:46:27.162Z,2022-10-18T18:46:43Z,3854471387,347,0,3854473239,144,5,3854471383,56,Right,,,,,,,,,,,,,,,,3yb66hal4fvr04bawz0y3efhl,D. Muñoz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473966993,14,1,1,0,32,2nhn3ikl1ciq34w3hcp883d6p,1,28.8,94.6,2022-10-18T18:46:29.385Z,2022-10-19T09:31:55Z,3854472705,1,,3855298909,178,,3854472693,152,,3854472697,140,24.1,3854472695,56,Back,3854472703,213,4.6,3854472701,212,43.5,3854472699,141,31.0,bjhjz96omjukrg6tj3mny39t6,M. De Cuyper,3854472691,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473967089,15,1,1,0,40,2nhn3ikl1ciq34w3hcp883d6p,1,21.9,34.7,2022-10-18T18:46:37.149Z,2022-10-19T09:31:55Z,3854473255,140,23.6,3854473257,141,71.5,3854473261,213,1.5,3854473259,212,25.1,3854473253,56,Back,3855298941,178,,,,,,,,bxcrdkrcljgx6l4o0uy4rom3t,R. Seigers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473967113,16,1,1,0,46,2nhn3ikl1ciq34w3hcp883d6p,0,33.3,72.1,2022-10-18T18:46:43.403Z,2022-10-19T09:31:54Z,3854473381,56,Back,3854473387,212,16.9,3854473385,141,59.7,3855298985,178,,3854473383,140,47.2,3854473389,213,5.8,,,,,,,9kywhmzih4xhuz5d1rrxjcpd6,R. Tagir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473967185,9,49,1,0,48,89xivtxk59uzvhdsd6miao6tm,1,53.6,39.9,2022-10-18T18:46:44.767Z,2022-10-19T09:31:53Z,,,,,,,,,,,,,,,,,,,,,,,,,ama1ibpjcfu206icrfmkgfavp,P. Hrošovský,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473967257,10,1,1,0,49,89xivtxk59uzvhdsd6miao6tm,1,54.9,34.4,2022-10-18T18:46:45.988Z,2022-10-19T09:31:53Z,3855299153,178,,3854474095,213,6.1,3854474097,1,,3854474089,140,93.2,3854474091,141,23.1,3854474087,56,Center,3854474093,212,40.9,,,,ama1ibpjcfu206icrfmkgfavp,P. Hrošovský,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473967263,11,3,1,0,53,89xivtxk59uzvhdsd6miao6tm,0,91.7,23.4,2022-10-18T18:46:50.299Z,2022-10-19T09:31:52Z,3854474107,286,,3855187559,465,,3854474363,233,17,3855299217,178,,3854474105,56,Center,,,,,,,,,,1b6ab1mqzvhk547p0bdzbccfd,J. Paintsil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473967313,17,7,1,0,53,2nhn3ikl1ciq34w3hcp883d6p,1,8.3,76.6,2022-10-18T18:46:50.439Z,2022-10-19T09:31:52Z,3855299247,178,,3854474305,56,Back,3854474331,233,11,3855187585,385,,3854474307,285,,,,,,,,,,,9kywhmzih4xhuz5d1rrxjcpd6,R. Tagir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473967315,18,49,1,0,55,2nhn3ikl1ciq34w3hcp883d6p,1,0.5,79.3,2022-10-18T18:46:52.506Z,2022-10-19T09:31:51Z,,,,,,,,,,,,,,,,,,,,,,,,,9kywhmzih4xhuz5d1rrxjcpd6,R. Tagir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473967349,19,1,1,0,56,2nhn3ikl1ciq34w3hcp883d6p,1,0.3,79.6,2022-10-18T18:46:52.568Z,2022-10-19T09:31:51Z,3854474535,213,0.3,3855299289,178,,3854474529,140,24.8,3854474531,141,92.9,3854474527,56,Back,3854474525,155,,3854474533,212,27.3,,,,9kywhmzih4xhuz5d1rrxjcpd6,R. Tagir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473967421,20,1,1,0,58,2nhn3ikl1ciq34w3hcp883d6p,1,29.9,91.1,2022-10-18T18:46:55.492Z,2022-10-19T09:31:50Z,3855299407,178,,3854474901,140,42.9,3854474905,212,13.9,3854474903,141,87.5,3854474899,56,Back,3854474909,213,6.1,,,,,,,2j8y06wuinnx87eetadj55zo5,N. Chadli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474118195,721,67,1,1,0,2nhn3ikl1ciq34w3hcp883d6p,1,45.6,90.6,2022-10-18T18:46:57.159Z,2022-10-19T09:43:12Z,3855318605,233,1030,,,,,,,,,,,,,,,,,,,,,,21545vwheo9a30u5hgnsrecmi,L. Foster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474118191,1030,67,1,1,0,89xivtxk59uzvhdsd6miao6tm,0,54.4,9.4,2022-10-18T18:46:57.160Z,2022-10-19T09:31:50Z,3855318613,233,721,,,,,,,,,,,,,,,,,,,,,,68vmg4qgr11vppc48hs8402jt,C. Cuesta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473967425,21,50,1,1,2,2nhn3ikl1ciq34w3hcp883d6p,1,39.5,94.3,2022-10-18T18:46:58.610Z,2022-10-19T09:31:48Z,3854474925,56,Back,3854475063,233,12,3854474927,286,,,,,,,,,,,,,,,,,21545vwheo9a30u5hgnsrecmi,L. Foster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473967443,12,7,1,1,2,89xivtxk59uzvhdsd6miao6tm,0,60.5,5.7,2022-10-18T18:46:58.932Z,2022-10-19T09:31:48Z,3855299891,178,,3854475021,233,21,3855187793,383,,3854474997,285,,3854474995,56,Right,,,,,,,,,,a8k3ubqsi0duc3g4u5jnvcoa1,B. Heynen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473967469,22,61,1,1,2,2nhn3ikl1ciq34w3hcp883d6p,1,39.8,95.6,2022-10-18T18:46:59.065Z,2022-10-19T09:31:48Z,3855299933,178,,3854475093,56,Back,,,,,,,,,,,,,,,,,,,21545vwheo9a30u5hgnsrecmi,L. Foster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473967571,13,5,1,1,3,89xivtxk59uzvhdsd6miao6tm,1,63.9,-1.8,2022-10-18T18:46:59.611Z,2022-10-19T04:50:54Z,3854475543,56,Right,3854475565,233,23,3854475545,347,,,,,,,,,,,,,,,,,a8k3ubqsi0duc3g4u5jnvcoa1,B. Heynen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473967497,23,5,1,1,3,2nhn3ikl1ciq34w3hcp883d6p,0,36.1,101.8,2022-10-18T18:46:59.611Z,2022-10-19T04:50:54Z,3854475575,233,13,3854475217,347,,3854475215,56,Back,,,,,,,,,,,,,,,,21545vwheo9a30u5hgnsrecmi,L. Foster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473967843,14,1,1,1,20,89xivtxk59uzvhdsd6miao6tm,1,69.7,0,2022-10-18T18:47:17.099Z,2022-10-19T09:31:47Z,3854477073,141,12.5,3854477069,56,Right,3854477071,140,64.3,3854477067,107,,3854477077,213,2.1,3854477075,212,10.8,,,,,,,3yb66hal4fvr04bawz0y3efhl,D. Muñoz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473967863,15,1,1,1,23,89xivtxk59uzvhdsd6miao6tm,1,69.3,22.4,2022-10-18T18:47:20.172Z,2022-10-19T09:31:46Z,3854477237,141,31.6,3855300581,178,,3854477241,213,2.7,3854477235,140,57.5,3854477233,56,Center,3854477239,212,13.9,,,,,,,7jpasvui43tnyao6ijyuuyuqc,B. El Khannouss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473967897,16,1,1,1,25,89xivtxk59uzvhdsd6miao6tm,1,61.2,35.3,2022-10-18T18:47:22.166Z,2022-10-19T09:31:46Z,3854477413,140,51.9,3854477423,213,2.2,3854477421,212,17.1,3854477417,141,56.0,3854477409,56,Center,3855300631,178,,,,,,,,ama1ibpjcfu206icrfmkgfavp,P. Hrošovský,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473967959,17,1,1,1,27,89xivtxk59uzvhdsd6miao6tm,1,50.5,49.9,2022-10-18T18:47:24.082Z,2022-10-19T09:31:45Z,3855300679,178,,3854477661,212,16.8,3854477659,141,26.4,3854477657,140,55.5,3854477655,56,Center,3854477663,213,5.0,,,,,,,5enjhxrx2jrjqtgb9wwq0baax,M. McKenzie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473967991,18,1,1,1,30,89xivtxk59uzvhdsd6miao6tm,1,58.3,15.4,2022-10-18T18:47:27.437Z,2022-10-19T09:31:44Z,3854477785,213,5.7,3854477779,140,70.6,3854477781,141,3.7,3855300727,178,,3854477777,56,Right,3854477783,212,15.2,,,,,,,68vmg4qgr11vppc48hs8402jt,C. Cuesta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473968045,19,1,1,1,32,89xivtxk59uzvhdsd6miao6tm,1,65,0.9,2022-10-18T18:47:29.258Z,2022-10-19T09:31:43Z,3854478081,213,0.2,3854478077,141,5.6,3854478073,56,Right,3855300771,178,,3854478075,140,82.5,3854478079,212,18.7,,,,,,,3yb66hal4fvr04bawz0y3efhl,D. Muñoz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473968059,20,1,1,1,33,89xivtxk59uzvhdsd6miao6tm,1,76.8,1.9,2022-10-18T18:47:30.302Z,2022-10-19T09:31:43Z,3854478183,212,7.8,3854478177,56,Right,3854478181,141,13.1,3854478179,140,75.4,3855300811,178,,3854478185,213,1.8,,,,,,,1b6ab1mqzvhk547p0bdzbccfd,J. Paintsil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474118439,725,83,1,1,35,2nhn3ikl1ciq34w3hcp883d6p,1,25.8,95.1,2022-10-18T18:47:31.910Z,2022-10-19T09:31:42Z,3855319649,399,213857,,,,,,,,,,,,,,,,,,,,,,bjhjz96omjukrg6tj3mny39t6,M. De Cuyper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473968065,21,1,1,1,35,89xivtxk59uzvhdsd6miao6tm,0,74.2,4.9,2022-10-18T18:47:31.912Z,2022-10-19T09:31:42Z,3854479537,286,,3854478199,140,79.4,3854478201,141,6.5,3855300873,178,,3854479533,233,24,3854478205,213,0.2,3854479531,236,,3854478197,56,Right,a8k3ubqsi0duc3g4u5jnvcoa1,B. Heynen,3854478203,212,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473968075,24,74,1,1,35,2nhn3ikl1ciq34w3hcp883d6p,1,24.7,97.4,2022-10-18T18:47:31.973Z,2022-10-19T09:31:41Z,3854478237,56,Back,3855300899,178,,3854479463,285,,3854479591,233,21,,,,,,,,,,,,,bjhjz96omjukrg6tj3mny39t6,M. De Cuyper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473968199,22,1,1,1,42,89xivtxk59uzvhdsd6miao6tm,0,98.7,5,2022-10-18T18:47:38.879Z,2022-10-19T09:31:40Z,3854478887,56,Right,3854478893,212,10.6,3854478895,213,1.9,3854478891,141,19.7,3855301049,178,,3854478889,140,95.3,,,,,,,1b6ab1mqzvhk547p0bdzbccfd,J. Paintsil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474118703,727,67,1,1,43,2nhn3ikl1ciq34w3hcp883d6p,1,4.4,80.1,2022-10-18T18:47:40.452Z,2022-10-19T09:43:13Z,3855320647,233,1075,,,,,,,,,,,,,,,,,,,,,,9kywhmzih4xhuz5d1rrxjcpd6,R. Tagir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474118701,1075,67,1,1,43,89xivtxk59uzvhdsd6miao6tm,0,95.6,19.9,2022-10-18T18:47:40.453Z,2022-10-19T09:31:38Z,3855320659,233,727,,,,,,,,,,,,,,,,,,,,,,3yb66hal4fvr04bawz0y3efhl,D. Muñoz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473968275,25,12,1,1,43,2nhn3ikl1ciq34w3hcp883d6p,1,4.7,79.8,2022-10-18T18:47:40.473Z,2022-10-19T09:43:13Z,3855301113,178,,3854479257,140,5.7,3854479265,212,1.1,3854479253,56,Back,3854479267,213,6.0,3854479261,141,79.3,,,,,,,9kywhmzih4xhuz5d1rrxjcpd6,R. Tagir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473968267,23,1,1,1,46,89xivtxk59uzvhdsd6miao6tm,0,64.8,3.6,2022-10-18T18:47:43.170Z,2022-10-19T09:31:38Z,3854479221,213,5.7,3854479211,140,69.6,3854479215,141,0.0,3854479209,56,Right,3855301193,178,,3854479207,3,,3854479219,212,6.0,,,,68vmg4qgr11vppc48hs8402jt,C. Cuesta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
