id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/11/value,qualifier/13/value,qualifier/15/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,assist,qualifier/17/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2445277675,5,1,1,0,25,2nhn3ikl1ciq34w3hcp883d6p,1,19,89.3,2022-08-13T14:02:37.355Z,2022-08-14T07:17:53Z,3701919283,56,Back,3701919287,141,81.7,3701919289,212,26.3,3701919285,140,43.6,3705397403,178,,3701919291,213,6.1,3701919281,155,,,,,6z1isgjrlx4gbcjp5ekawdi39,P. Perdichizzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445277733,6,1,1,0,27,2nhn3ikl1ciq34w3hcp883d6p,1,42.9,81.8,2022-08-13T14:02:38.991Z,2022-08-14T07:17:53Z,3701919561,56,Back,3701919559,3,,3701919565,141,59.1,3701919569,213,4.5,3701919567,212,15.7,3705397503,388,,3701919563,140,40.1,,,,96xomdtz505yoaz35i5bb8f84,N. Dorgeles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445277783,7,1,1,0,28,2nhn3ikl1ciq34w3hcp883d6p,1,41.3,64.8,2022-08-13T14:02:40.301Z,2022-08-14T07:17:52Z,3701919801,213,0.3,3705397653,178,,3701919795,140,52.6,3701919799,212,12.3,3701919793,56,Center,3701919797,141,69.6,,,,,,,7xs1rx9jos4ls85u362y9hqeh,N. Madsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445277795,8,61,1,0,30,2nhn3ikl1ciq34w3hcp883d6p,0,51.3,73,2022-08-13T14:02:41.600Z,2022-08-14T07:17:52Z,3701919845,56,Center,3705397779,178,,,,,,,,,,,,,,,,,,,,96xomdtz505yoaz35i5bb8f84,N. Dorgeles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445278033,7,1,1,0,31,5z1b7fuvpqe6vnigvopomvecu,1,45,22.5,2022-08-13T14:02:42.861Z,2022-08-14T07:17:51Z,3701920857,56,Right,3701920861,141,12.6,3701920865,213,6.0,3701920859,140,68.8,3701920855,155,,3705397891,178,,3701920863,212,25.9,,,,ai0yljs83kdpaa6r7ri0048np,G. Dewaele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445278045,8,4,1,0,33,5z1b7fuvpqe6vnigvopomvecu,1,61.1,18.5,2022-08-13T14:02:44.667Z,2022-08-14T07:17:51Z,3701920939,264,,3701920959,233,9,3701920943,152,,3701920937,13,,3701920941,56,Right,3701920945,286,,,,,,,,8bh749b5p635490hik1pj40yd,R. Emond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445278013,9,4,1,0,33,2nhn3ikl1ciq34w3hcp883d6p,0,38.9,81.5,2022-08-13T14:02:44.668Z,2022-08-14T07:17:51Z,3701920811,152,,3701920805,13,,3701920809,56,Back,3701921141,233,8,3705399021,388,,3701920807,264,,3701920813,285,,,,,6z1isgjrlx4gbcjp5ekawdi39,P. Perdichizzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445278571,9,1,1,0,48,5z1b7fuvpqe6vnigvopomvecu,1,58.4,13.3,2022-08-13T14:02:59.659Z,2022-08-14T07:17:50Z,3703320555,189,,3701923643,141,21.3,3701923655,213,2.8,3701923635,56,Back,3701923625,5,,3701923649,212,16.4,3701923629,152,,3701923639,140,43.7,rmruexgp6l6ar57aq8xffg4q,N. Raskin,3705399157,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445278607,10,1,1,0,51,5z1b7fuvpqe6vnigvopomvecu,1,47.8,21.4,2022-08-13T14:03:02.608Z,2022-08-14T07:17:50Z,3701923821,212,33.1,3701923825,1,,3701923815,56,Back,3701923819,141,69.9,3705399213,178,,3701923823,213,1.6,3701923817,140,45.4,,,,48f3zlksc3r230qb78c5emnyt,N. Dussenne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445278767,11,1,1,0,54,5z1b7fuvpqe6vnigvopomvecu,1,45.7,60.3,2022-08-13T14:03:05.710Z,2022-08-14T07:17:49Z,3701924611,140,43.1,3705399309,178,,3701924615,212,20.3,3701924607,56,Back,3701924617,213,4.6,3701924613,141,30.7,,,,,,,corn6i066rh7c7veva0sm3oid,K. Laifis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445278831,12,1,1,0,56,5z1b7fuvpqe6vnigvopomvecu,1,41.7,36.4,2022-08-13T14:03:08.366Z,2022-08-14T07:17:49Z,3701924917,56,Center,3705399453,178,,3701924927,212,15.4,3701924923,141,31.8,3701924931,213,6.1,3701924921,140,56.1,,,,,,,48f3zlksc3r230qb78c5emnyt,N. Dussenne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445278845,13,1,1,0,58,5z1b7fuvpqe6vnigvopomvecu,1,51.1,30.6,2022-08-13T14:03:09.926Z,2022-08-14T07:17:48Z,3705399531,178,,3701925017,140,53.2,3701925013,56,Center,3701925031,213,1.4,3701925025,212,11.6,3701925021,141,47.3,,,,,,,rmruexgp6l6ar57aq8xffg4q,N. Raskin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445278881,14,1,1,0,58,5z1b7fuvpqe6vnigvopomvecu,1,51.1,39,2022-08-13T14:03:10.374Z,2022-08-14T07:17:48Z,3701925227,213,6.0,3701925223,141,34.0,3701925219,56,Center,3705399947,178,,3701925221,140,63.6,3701925225,212,13.6,,,,,,,187wxh3jjn8hqbu7fyw7wullh,G. Cimirot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445278911,15,1,1,0,59,5z1b7fuvpqe6vnigvopomvecu,0,62.6,34.2,2022-08-13T14:03:11.132Z,2022-08-14T07:17:47Z,3703323309,156,,3705400073,178,,3701925347,213,4.0,3701925341,140,57.5,3701925339,56,Center,3701925343,141,25.3,3701925345,212,8.1,,,,8bh749b5p635490hik1pj40yd,R. Emond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445278953,10,1,1,1,0,2nhn3ikl1ciq34w3hcp883d6p,1,42.5,72.7,2022-08-13T14:03:11.656Z,2022-08-14T07:17:47Z,3701925555,140,48.1,3705400219,178,,3701925553,56,Back,3701925557,141,57.8,3701925561,213,5.2,3701925559,212,11.7,,,,,,,50tfyk5k7qkm1kwv9rrneriwa,J. Bernát,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445278961,11,49,1,1,1,2nhn3ikl1ciq34w3hcp883d6p,1,46.9,63.6,2022-08-13T14:03:12.818Z,2022-08-14T07:17:47Z,,,,,,,,,,,,,,,,,,,,,,,,,7y2fbdkqsz35hgsib6rail1hx,Igor Vetokele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445279057,12,1,1,1,1,2nhn3ikl1ciq34w3hcp883d6p,1,47,63.7,2022-08-13T14:03:12.858Z,2022-08-14T07:17:46Z,3701926041,140,52.6,3701926035,56,Center,3701926051,212,9.2,3701926047,141,74.1,3705400437,178,,3701926057,213,0.9,,,,,,,7y2fbdkqsz35hgsib6rail1hx,Igor Vetokele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445279063,13,3,1,1,2,2nhn3ikl1ciq34w3hcp883d6p,0,50.7,75.1,2022-08-13T14:03:13.914Z,2022-08-14T07:17:46Z,3703324997,464,,3705400597,178,,3701926087,56,Center,3701926119,211,,3701926091,286,,,,,,,,,,,96xomdtz505yoaz35i5bb8f84,N. Dorgeles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445279081,16,49,1,1,4,5z1b7fuvpqe6vnigvopomvecu,1,36,16.3,2022-08-13T14:03:16.434Z,2022-08-14T07:17:45Z,,,,,,,,,,,,,,,,,,,,,,,,,48f3zlksc3r230qb78c5emnyt,N. Dussenne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445279227,17,1,1,1,6,5z1b7fuvpqe6vnigvopomvecu,0,36.4,4,2022-08-13T14:03:18.150Z,2022-08-14T07:17:45Z,3705401897,178,,3701926835,140,68.2,3701926841,212,34.4,3701926825,155,,3701926829,56,Right,3701926847,1,,3701926839,141,16.4,3701926843,213,0.2,48f3zlksc3r230qb78c5emnyt,N. Dussenne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445279359,14,1,1,1,9,2nhn3ikl1ciq34w3hcp883d6p,0,29.6,82.8,2022-08-13T14:03:21.062Z,2022-08-14T07:17:44Z,3701927533,141,92.6,3701927537,212,42.8,3701927529,140,69.9,3701927543,1,,3701927539,213,0.2,3705401983,178,,3701927525,56,Left,3701927521,157,,6z1isgjrlx4gbcjp5ekawdi39,P. Perdichizzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445279451,18,1,1,1,13,5z1b7fuvpqe6vnigvopomvecu,0,32.6,8,2022-08-13T14:03:24.462Z,2022-08-14T07:17:44Z,3701927957,56,Right,3701927965,140,56.5,3701927971,212,25.3,3701927951,3,,3701927969,141,3.7,3701927973,213,6.2,3705402765,388,,,,,48f3zlksc3r230qb78c5emnyt,N. Dussenne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445279587,15,1,1,1,14,2nhn3ikl1ciq34w3hcp883d6p,0,50,91.9,2022-08-13T14:03:26.104Z,2022-08-14T07:17:43Z,3701928641,213,0.4,3701928639,212,16.0,3705402869,178,,3701928627,56,Left,3701928637,141,100.0,3701928633,140,63.9,,,,,,,auqy1bigw2a1owxg441wojzyt,L. Van Eenoo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445943525,1450,43,1,1,15,5z1b7fuvpqe6vnigvopomvecu,1,0,0,2022-08-13T14:03:26.735Z,2022-08-14T05:54:39Z,3705528969,178,0,3705529069,144,82,,,,,,,,,,,,,,,,,,,1pg0b32xb9230zit0ndyd79ih,S. Amallah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445279603,16,5,1,1,16,2nhn3ikl1ciq34w3hcp883d6p,0,66.4,101.1,2022-08-13T14:03:28.340Z,2022-08-14T04:04:24Z,3701931169,233,19,3701928729,347,,3701928725,56,Left,,,,,,,,,,,,,,,,auqy1bigw2a1owxg441wojzyt,L. Van Eenoo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445280077,19,5,1,1,16,5z1b7fuvpqe6vnigvopomvecu,1,33.6,-1.1,2022-08-13T14:03:28.340Z,2022-08-14T04:04:24Z,3701931139,233,16,3701931121,56,Back,3701931123,347,,,,,,,,,,,,,,,,,48f3zlksc3r230qb78c5emnyt,N. Dussenne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445280199,20,1,1,1,29,5z1b7fuvpqe6vnigvopomvecu,1,36.3,0,2022-08-13T14:03:40.976Z,2022-08-14T07:17:43Z,3701931699,56,Back,3701931703,141,16.5,3701931695,107,,3701931705,212,12.4,3701931701,140,39.5,3701931711,213,1.3,,,,,,,ai0yljs83kdpaa6r7ri0048np,G. Dewaele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445280249,21,1,1,1,30,5z1b7fuvpqe6vnigvopomvecu,1,40.4,16.5,2022-08-13T14:03:42.166Z,2022-08-14T07:17:43Z,3701932011,213,4.1,3701932005,140,34.0,3705403147,178,,3701932007,141,1.9,3701932003,56,Back,3701932009,212,12.0,,,,,,,1pg0b32xb9230zit0ndyd79ih,S. Amallah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445280277,22,1,1,1,32,5z1b7fuvpqe6vnigvopomvecu,0,35.8,3.7,2022-08-13T14:03:44.286Z,2022-08-14T07:17:42Z,3701932141,155,,3701932145,140,48.1,3705403259,178,,3701932151,212,14.5,3701932155,213,0.5,3701932143,56,Back,3701932149,141,13.5,,,,ai0yljs83kdpaa6r7ri0048np,G. Dewaele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445280291,17,8,1,1,33,2nhn3ikl1ciq34w3hcp883d6p,1,53.1,84.8,2022-08-13T14:03:45.368Z,2022-08-14T07:17:42Z,3703331919,384,,3705403375,388,,3701932235,56,Left,3701932329,15,,,,,,,,,,,,,,7xs1rx9jos4ls85u362y9hqeh,N. Madsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445280505,23,50,1,1,36,5z1b7fuvpqe6vnigvopomvecu,1,40.1,14.7,2022-08-13T14:03:48.235Z,2022-08-14T07:17:40Z,3701933445,286,,3701933443,56,Back,3701933697,233,18,,,,,,,,,,,,,,,,93hp5gm29ke90ugdimd9xf949,A. Dønnum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445280527,18,7,1,1,38,2nhn3ikl1ciq34w3hcp883d6p,0,59.9,85.3,2022-08-13T14:03:49.886Z,2022-08-14T07:17:40Z,3701933571,285,,3701933569,56,Left,3705403729,178,,3701933627,233,23,3703337759,383,,,,,,,,,,,96xomdtz505yoaz35i5bb8f84,N. Dorgeles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445546521,758,61,1,1,38,5z1b7fuvpqe6vnigvopomvecu,1,40.6,16.4,2022-08-13T14:03:50.261Z,2022-08-14T07:17:39Z,3703337451,56,Back,3705403857,178,,,,,,,,,,,,,,,,,,,,93hp5gm29ke90ugdimd9xf949,A. Dønnum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445928919,1060,83,1,1,41,2nhn3ikl1ciq34w3hcp883d6p,1,48.9,85.9,2022-08-13T14:03:52.977Z,2022-08-14T07:17:39Z,3705444939,399,166286,,,,,,,,,,,,,,,,,,,,,,96xomdtz505yoaz35i5bb8f84,N. Dorgeles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445280893,24,1,1,1,44,5z1b7fuvpqe6vnigvopomvecu,1,60.7,17.2,2022-08-13T14:03:55.931Z,2022-08-14T07:17:38Z,3701935443,141,43.3,3701935447,213,1.3,3701935439,56,Center,3705404009,178,,3701935445,212,18.2,3701935441,140,64.6,,,,,,,8bh749b5p635490hik1pj40yd,R. Emond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445280969,25,1,1,1,46,5z1b7fuvpqe6vnigvopomvecu,1,60.4,35.7,2022-08-13T14:03:58.415Z,2022-08-14T07:17:37Z,3705655373,1,,3701935805,212,34.6,3701935801,140,56.1,3701935799,56,Left,3705404269,178,,3701935803,141,86.2,3701935807,213,1.7,,,,ajcblksnh113es9hzt7l5k8h5,D. Drăguş,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445281049,26,1,1,1,49,5z1b7fuvpqe6vnigvopomvecu,1,54.7,71.5,2022-08-13T14:04:01.092Z,2022-08-14T07:17:36Z,3701936271,140,52.1,3701936275,212,7.0,3705404377,178,,3701936277,213,4.3,3701936273,141,62.0,3701936267,56,Center,,,,,,,504qkt70jvof5yzffmwwo5c5x,J. Laursen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445929005,956,43,1,1,49,5z1b7fuvpqe6vnigvopomvecu,1,0,0,2022-08-13T14:04:01.121Z,2022-08-14T04:39:40Z,3705445529,178,0,3705445579,144,82,,,,,,,,,,,,,,,,,,,187wxh3jjn8hqbu7fyw7wullh,G. Cimirot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445929033,958,43,1,1,51,5z1b7fuvpqe6vnigvopomvecu,1,0,0,2022-08-13T14:04:03.396Z,2022-08-14T04:39:50Z,3705445713,144,82,3705445683,178,0,,,,,,,,,,,,,,,,,,,187wxh3jjn8hqbu7fyw7wullh,G. Cimirot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445281115,27,1,1,1,51,5z1b7fuvpqe6vnigvopomvecu,1,49.9,58.3,2022-08-13T14:04:03.426Z,2022-08-14T07:17:36Z,3701936611,141,23.4,3701936609,140,44.3,3701936617,213,4.5,3701936607,56,Back,3705404427,178,,3701936613,212,24.4,,,,,,,187wxh3jjn8hqbu7fyw7wullh,G. Cimirot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445281179,28,1,1,1,54,5z1b7fuvpqe6vnigvopomvecu,0,46.1,29.9,2022-08-13T14:04:05.854Z,2022-08-14T07:17:35Z,3701936933,141,24.6,3701936929,140,58.4,3701936925,56,Center,3701936943,213,6.0,3705404471,178,,3701936939,212,13.4,,,,,,,48f3zlksc3r230qb78c5emnyt,N. Dussenne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445929123,1071,67,1,1,55,2nhn3ikl1ciq34w3hcp883d6p,1,36.7,74.4,2022-08-13T14:04:06.832Z,2022-08-14T07:17:35Z,3705446201,233,962,,,,,,,,,,,,,,,,,,,,,,bjhjz96omjukrg6tj3mny39t6,M. De Cuyper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445929121,962,67,1,1,55,5z1b7fuvpqe6vnigvopomvecu,0,63.3,25.6,2022-08-13T14:04:06.833Z,2022-08-14T07:17:35Z,3705446209,233,1071,,,,,,,,,,,,,,,,,,,,,,1pg0b32xb9230zit0ndyd79ih,S. Amallah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445281189,19,8,1,1,55,2nhn3ikl1ciq34w3hcp883d6p,1,36.3,74.4,2022-08-13T14:04:06.836Z,2022-08-14T07:17:34Z,3703339825,383,,3705404529,178,,3701936967,56,Back,,,,,,,,,,,,,,,,bjhjz96omjukrg6tj3mny39t6,M. De Cuyper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445281221,20,49,1,1,56,2nhn3ikl1ciq34w3hcp883d6p,1,40.6,74.2,2022-08-13T14:04:07.752Z,2022-08-14T07:17:34Z,,,,,,,,,,,,,,,,,,,,,,,,,bjhjz96omjukrg6tj3mny39t6,M. De Cuyper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445281327,21,1,1,1,58,2nhn3ikl1ciq34w3hcp883d6p,1,51.5,80.8,2022-08-13T14:04:09.550Z,2022-08-14T07:17:33Z,3701937721,212,24.6,3701937715,56,Center,3705404693,178,,3701937723,213,5.5,3701937719,141,56.4,3701937717,140,68.8,,,,,,,bjhjz96omjukrg6tj3mny39t6,M. De Cuyper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
