id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/11/value,qualifier/13/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/9/value,qualifier/15/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId
2509362941,8,1,1,0,11,920raeoumft3q2wmvc296uceo,1,49.4,76.8,2023-02-18T17:16:28.350Z,2023-02-19T09:34:29Z,4042663785,178,,4040896581,140,35.1,4040896589,1,,4040896587,213,3.4,4040896585,212,15.7,4040896583,141,70.3,4040896577,157,,4040896579,56,Back,8zz5lnxo7twq8ntb7e0qfvbv9,M. Ilaimaharitra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509362987,9,1,1,0,13,920raeoumft3q2wmvc296uceo,1,38,69.9,2023-02-18T17:16:30.173Z,2023-02-19T09:34:29Z,4040896785,1,,4040896773,157,,4040896781,212,25.0,4040896777,140,61.0,4040896779,141,60.5,4042663823,178,,4040896783,213,6.0,4040896775,56,Center,c4brcsqfli5mds4vhma627yl1,D. Marcq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509363013,10,1,1,0,18,920raeoumft3q2wmvc296uceo,1,58,60.3,2023-02-18T17:16:34.660Z,2023-02-19T09:34:28Z,4040896871,213,4.0,4040896863,56,Center,4040896867,141,55.5,4040896869,212,4.3,4042663961,389,,4040896865,140,55.4,,,,,,,dqazrm2wmu9zqpvp8xbeeb7jd,V. Bayo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509363039,11,1,1,0,19,920raeoumft3q2wmvc296uceo,1,55.6,56.5,2023-02-18T17:16:35.957Z,2023-02-19T09:34:27Z,4040897027,213,4.7,4042664033,178,,4040897021,140,55.9,4040897025,212,28.7,4040897019,56,Right,4040897023,141,14.3,,,,,,,72xzl0yjdetvqp2n1pmzyqvze,A. Hosseinzadeh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509363007,4,43,1,0,20,2b57rbw94i9ohnbch52owvqtq,1,0,0,2023-02-18T17:16:36.538Z,2023-02-18T17:16:52Z,4040896829,56,Back,4040896835,212,4.0,4040897525,144,1,4040896837,213,0.6,4040896833,141,39.8,4040896831,140,46.3,,,,,,,58qrdtv5emnvcojqkmnpx5ffu,N. Bätzner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509363069,12,1,1,0,24,920raeoumft3q2wmvc296uceo,1,53.2,3.8,2023-02-18T17:16:40.620Z,2023-02-19T09:34:26Z,4040897173,140,37.2,4042664077,178,,4040897187,213,2.9,4040897179,141,10.7,4040897171,56,Back,4040897183,212,17.4,,,,,,,dbtjmpfrscwqv0xvqk3krqa5l,J. Van Cleemput,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509363089,13,1,1,0,27,920raeoumft3q2wmvc296uceo,0,39.7,5.9,2023-02-18T17:16:44.214Z,2023-02-19T09:34:25Z,4040897297,56,Right,4040897299,140,77.7,4040897305,213,6.2,4040897295,155,,4042664227,178,,4040897307,1,,4040897301,141,0.0,4040897303,212,40.2,7hi9yit8aifyojt7i0kg69as5,J. Bager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509363153,5,5,1,0,30,2b57rbw94i9ohnbch52owvqtq,1,22.9,101.4,2023-02-18T17:16:47.080Z,2023-02-19T05:19:58Z,4040897817,233,14,4040897615,56,Back,4040897619,347,,,,,,,,,,,,,,,,,58qrdtv5emnvcojqkmnpx5ffu,N. Bätzner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509363093,14,5,1,0,30,920raeoumft3q2wmvc296uceo,0,77.1,-1.4,2023-02-18T17:16:47.080Z,2023-02-19T05:19:59Z,4040897315,56,Right,4040897317,347,,4040897843,233,5,,,,,,,,,,,,,,,,7hi9yit8aifyojt7i0kg69as5,J. Bager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509363299,6,1,1,0,48,2b57rbw94i9ohnbch52owvqtq,1,27.2,100,2023-02-18T17:17:05.290Z,2023-02-19T09:34:24Z,4040898379,212,14.1,4040898371,107,,4040898377,141,90.3,4040898375,140,15.7,4040898373,56,Back,4040898389,189,,4040898381,213,3.7,,,,2rn8mnhlrtrbm6du97f54zckq,T. Sakamoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509363339,7,1,1,0,50,2b57rbw94i9ohnbch52owvqtq,1,13.2,90.7,2023-02-18T17:17:07.311Z,2023-02-19T09:34:24Z,4040898571,140,9.7,4040898577,213,4.6,4042664511,178,,4040898575,212,26.0,4040898569,56,Back,4040898573,141,52.8,,,,,,,c8ikdrxdufewp5jzds3s24xjp,M. Barać,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509363375,8,1,1,0,55,2b57rbw94i9ohnbch52owvqtq,1,9.4,48.7,2023-02-18T17:17:12.073Z,2023-02-19T09:34:23Z,4042664597,178,,4040898769,56,Back,4040898773,141,73.3,4040898771,140,11.0,4040898777,213,1.5,4040898775,212,16.8,,,,,,,99eumu17h5sxriw5vfczvdb6d,G. Hubert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509363393,9,1,1,0,59,2b57rbw94i9ohnbch52owvqtq,0,1,80.3,2023-02-18T17:17:15.768Z,2023-02-19T09:34:22Z,4040898869,1,,4040898861,140,37.7,4040898867,213,0.1,4040898865,212,38.7,4040898863,141,85.0,4040898857,157,,4040898859,56,Back,4042664703,178,,c8ikdrxdufewp5jzds3s24xjp,M. Barać,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509696019,982,67,1,1,1,920raeoumft3q2wmvc296uceo,1,62.1,16.9,2023-02-18T17:17:18.043Z,2023-02-19T09:34:22Z,4042691709,233,900,,,,,,,,,,,,,,,,,,,,,,7hi9yit8aifyojt7i0kg69as5,J. Bager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509696017,900,67,1,1,1,2b57rbw94i9ohnbch52owvqtq,0,37.9,83.1,2023-02-18T17:17:18.044Z,2023-02-19T09:34:21Z,4042691719,233,982,,,,,,,,,,,,,,,,,,,,,,65js4yds9vyg0iyck8xh10frp,T. Ambrose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509363389,15,8,1,1,1,920raeoumft3q2wmvc296uceo,1,62.4,18.8,2023-02-18T17:17:18.083Z,2023-02-19T09:34:21Z,4042664787,178,,4040898843,56,Right,4041976979,384,,,,,,,,,,,,,,,,,7hi9yit8aifyojt7i0kg69as5,J. Bager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509363413,16,49,1,1,3,920raeoumft3q2wmvc296uceo,1,65.4,10.6,2023-02-18T17:17:19.644Z,2023-02-19T09:34:20Z,,,,,,,,,,,,,,,,,,,,,,,,,8zz5lnxo7twq8ntb7e0qfvbv9,M. Ilaimaharitra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509363431,17,1,1,1,3,920raeoumft3q2wmvc296uceo,1,65.7,10.2,2023-02-18T17:17:19.693Z,2023-02-19T09:34:20Z,4040899043,213,0.6,4040899039,141,19.1,4042664909,178,,4040899037,140,73.4,4040899035,56,Right,4040899041,212,10.1,,,,,,,8zz5lnxo7twq8ntb7e0qfvbv9,M. Ilaimaharitra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509363453,18,1,1,1,6,920raeoumft3q2wmvc296uceo,1,73,23.7,2023-02-18T17:17:23.099Z,2023-02-19T09:34:18Z,4042664997,178,,4040899169,56,Center,4040899173,141,34.0,4040899171,140,75.8,4040899177,213,1.2,4040899175,212,7.6,,,,,,,72xzl0yjdetvqp2n1pmzyqvze,A. Hosseinzadeh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509363455,19,1,1,1,7,920raeoumft3q2wmvc296uceo,1,76.7,36.4,2023-02-18T17:17:23.890Z,2023-02-19T09:34:18Z,4042665083,178,,4041106641,212,4.6,4041106639,141,30.5,4041106643,213,4.2,4040899183,56,Center,4041106637,140,74.6,,,,,,,dqazrm2wmu9zqpvp8xbeeb7jd,V. Bayo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509709545,1463,67,1,1,8,920raeoumft3q2wmvc296uceo,1,78,30.1,2023-02-18T17:17:24.941Z,2023-02-19T09:34:17Z,4042748259,233,1332,,,,,,,,,,,,,,,,,,,,,,72xzl0yjdetvqp2n1pmzyqvze,A. Hosseinzadeh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509709541,1332,67,1,1,8,2b57rbw94i9ohnbch52owvqtq,0,22,69.9,2023-02-18T17:17:24.942Z,2023-02-19T09:34:17Z,4042748267,233,1463,,,,,,,,,,,,,,,,,,,,,,65js4yds9vyg0iyck8xh10frp,T. Ambrose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509363481,20,61,1,1,8,920raeoumft3q2wmvc296uceo,1,77.5,33.2,2023-02-18T17:17:25.436Z,2023-02-19T09:34:16Z,4040899311,56,Center,4042665145,178,,,,,,,,,,,,,,,,,,,,72xzl0yjdetvqp2n1pmzyqvze,A. Hosseinzadeh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509363457,10,43,1,1,10,2b57rbw94i9ohnbch52owvqtq,1,0,0,2023-02-18T17:17:26.650Z,2023-02-18T17:18:55Z,4040899191,285,0,4040903487,144,45,4040899189,56,Back,,,,,,,,,,,,,,,,c8ikdrxdufewp5jzds3s24xjp,M. Barać,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509363523,21,1,1,1,11,920raeoumft3q2wmvc296uceo,1,80.2,47.8,2023-02-18T17:17:27.562Z,2023-02-19T09:34:14Z,4041112841,4,,4040899563,56,Center,4040899571,213,0.6,4040899569,212,13.7,4040900397,154,,4040899567,141,58.5,4042665245,178,,4040900395,210,15,5ecklu1u6t21rhh8fh4zoq2cq,A. Zorgane,1,4040899565,140,91.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509363525,22,15,1,1,12,920raeoumft3q2wmvc296uceo,1,93.2,58.1,2023-02-18T17:17:29.071Z,2023-02-19T09:34:14Z,4040900061,72,,4040900409,55,21,4040900405,29,,4040900417,214,,4040900429,147,53.2,4040900075,233,11,4040900425,146,94.9,4040899583,56,Center,87d73x3gkomc4soukr5uweqc5,I. Mbenza,,4042665435,178,,4041114183,76,4040900413,102,51.9,4040900407,154,4040900415,103,8.2,4040899581,17,4040900419,328,4040899579,22,,,,,,,,,,,,,,,,,,
2509363515,11,10,1,1,12,2b57rbw94i9ohnbch52owvqtq,1,4,45.4,2023-02-18T17:17:29.209Z,2023-02-19T09:40:40Z,4041978371,182,,4040899525,56,Back,4040900091,233,22,4040899519,173,,4041977953,376,,4040899941,389,,,,,,,,99eumu17h5sxriw5vfczvdb6d,G. Hubert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509363539,23,15,1,1,14,920raeoumft3q2wmvc296uceo,1,96.8,41.5,2023-02-18T17:17:30.982Z,2023-02-19T09:34:13Z,4040901953,102,46.5,4040901959,458,,4040901951,80,,4040901955,103,19,4040901565,82,,4040901967,147,44.9,4042665567,178,,4040899667,22,,dqazrm2wmu9zqpvp8xbeeb7jd,V. Bayo,,4040899671,56,Center,4040901547,20,4040901957,328,,4040901567,233,4040901971,231,58.6,4040901965,146,4040901969,230,4040901961,100,12,99.4,97.5,4040899669,60,4040901963,101,,,,,,,,,,,
2509363541,12,10,1,1,14,2b57rbw94i9ohnbch52owvqtq,1,1.8,55.1,2023-02-18T17:17:31.177Z,2023-02-19T09:34:12Z,4040901641,233,23,4042665649,389,,4040899683,94,,4040899685,56,Back,4040899751,14,,,,,,,,,,,ew1thxs8j5mwwqh075kzsjq0a,O. Urhoghide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509363545,13,6,1,1,15,2b57rbw94i9ohnbch52owvqtq,0,2.3,61.5,2023-02-18T17:17:31.668Z,2023-02-19T05:21:14Z,4040899745,233,24,4040899729,73,,4040899727,56,Back,,,,,,,,,,,,,,,,ew1thxs8j5mwwqh075kzsjq0a,O. Urhoghide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509363547,24,6,1,1,15,920raeoumft3q2wmvc296uceo,1,97.7,38.5,2023-02-18T17:17:31.668Z,2023-02-19T05:21:13Z,4040899733,56,Center,4040899737,233,13,4040899735,75,,,,,,,,,,,,,,,,,dqazrm2wmu9zqpvp8xbeeb7jd,V. Bayo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509363721,25,1,1,1,41,920raeoumft3q2wmvc296uceo,0,99.5,0.5,2023-02-18T17:17:57.517Z,2023-02-19T05:21:17Z,4040900725,213,1.7,4041979931,20,,4040900719,140,94.8,4040900711,6,,4040900717,56,Center,4042665805,178,,4040900721,141,42.2,4040900709,2,,5ecklu1u6t21rhh8fh4zoq2cq,A. Zorgane,,4040900715,224,,4040900713,155,4040900723,212,28.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509363731,14,12,1,1,42,2b57rbw94i9ohnbch52owvqtq,1,4,56.5,2023-02-18T17:17:58.868Z,2023-02-19T09:34:12Z,4040900791,56,Back,4040900805,213,0.1,4040900799,141,59.7,4042665879,388,,4040900795,140,26.0,4040900803,212,23.2,4040900821,15,,,,,b3y2ov2ju75fr5u5e2rerj1ex,F. Hornby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509363751,26,44,1,1,45,920raeoumft3q2wmvc296uceo,1,76.2,40.8,2023-02-18T17:18:01.466Z,2023-02-19T09:34:11Z,4040900967,233,15,4040900947,286,,4040900945,56,Center,,,,,,,,,,,,,,,,8zz5lnxo7twq8ntb7e0qfvbv9,M. Ilaimaharitra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509363755,15,44,1,1,45,2b57rbw94i9ohnbch52owvqtq,0,23.8,59.2,2023-02-18T17:18:01.467Z,2023-02-19T09:34:11Z,4040900983,233,26,4040900965,285,,4040900963,56,Back,,,,,,,,,,,,,,,,17x4fqsde2cdp2s9q5odmkr8p,K. Arase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509363763,27,1,1,1,45,920raeoumft3q2wmvc296uceo,0,76.7,40.9,2023-02-18T17:18:01.516Z,2023-02-19T09:34:10Z,4042666045,388,,4040901003,141,49.6,4040900999,56,Center,4040900997,3,,4040901007,213,0.7,4040901001,140,83.8,4040901005,212,9.5,,,,8zz5lnxo7twq8ntb7e0qfvbv9,M. Ilaimaharitra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509363801,16,12,1,1,46,2b57rbw94i9ohnbch52owvqtq,1,15.2,49.2,2023-02-18T17:18:02.764Z,2023-02-19T09:34:10Z,4040901173,56,Back,4040901185,213,0.5,4040901181,141,66.1,4042666123,388,,4040901177,140,34.8,4041117009,15,,4040901183,212,23.6,,,,c8ikdrxdufewp5jzds3s24xjp,M. Barać,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509363799,28,44,1,1,49,920raeoumft3q2wmvc296uceo,1,55.8,32.5,2023-02-18T17:18:06.178Z,2023-02-19T09:34:09Z,4040901165,286,,4040901279,233,17,4040901163,56,Center,,,,,,,,,,,,,,,,4pbx40gvdmacim2n0k2qt41cl,J. Kayembe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509363807,17,44,1,1,49,2b57rbw94i9ohnbch52owvqtq,0,44.2,67.5,2023-02-18T17:18:06.179Z,2023-02-19T09:34:09Z,4040901205,56,Back,4040901295,233,28,4040901207,285,,,,,,,,,,,,,,,,,58qrdtv5emnvcojqkmnpx5ffu,N. Bätzner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509363805,29,1,1,1,49,920raeoumft3q2wmvc296uceo,0,55.6,31.9,2023-02-18T17:18:06.233Z,2023-02-19T09:34:08Z,4040901195,56,Center,4040901203,213,6.1,4042666317,388,,4040901197,140,67.6,4040901199,141,28.3,4040901201,212,12.8,4040901193,3,,,,,4pbx40gvdmacim2n0k2qt41cl,J. Kayembe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509709819,1334,67,1,1,51,2b57rbw94i9ohnbch52owvqtq,1,35.6,78.2,2023-02-18T17:18:08.227Z,2023-02-19T09:34:08Z,4042749913,233,1473,,,,,,,,,,,,,,,,,,,,,,2rn8mnhlrtrbm6du97f54zckq,T. Sakamoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509709817,1473,67,1,1,51,920raeoumft3q2wmvc296uceo,0,64.4,21.8,2023-02-18T17:18:08.228Z,2023-02-19T09:34:07Z,4042749919,233,1334,,,,,,,,,,,,,,,,,,,,,,dbtjmpfrscwqv0xvqk3krqa5l,J. Van Cleemput,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509363835,18,1,1,1,51,2b57rbw94i9ohnbch52owvqtq,0,34.8,79.6,2023-02-18T17:18:08.243Z,2023-02-19T09:34:07Z,4040901387,1,,4040901381,212,21.5,4042666385,178,,4040901373,157,,4040901375,56,Back,4040901383,213,0.8,4040901379,141,100.0,4040901377,140,49.3,2rn8mnhlrtrbm6du97f54zckq,T. Sakamoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509363839,19,5,1,1,53,2b57rbw94i9ohnbch52owvqtq,0,44.4,101.7,2023-02-18T17:18:09.912Z,2023-02-19T05:21:51Z,4040901413,347,,4040901411,56,Back,4040901637,233,30,,,,,,,,,,,,,,,,2rn8mnhlrtrbm6du97f54zckq,T. Sakamoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509363859,30,5,1,1,53,920raeoumft3q2wmvc296uceo,1,55.6,-1.7,2023-02-18T17:18:09.912Z,2023-02-19T05:21:51Z,4040901583,233,19,4040901517,56,Right,4040901519,347,,,,,,,,,,,,,,,,,4pbx40gvdmacim2n0k2qt41cl,J. Kayembe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509363967,31,1,1,2,6,920raeoumft3q2wmvc296uceo,1,52.1,0,2023-02-18T17:18:22.504Z,2023-02-19T09:34:07Z,4040902091,141,18.5,4040902089,140,53.3,4040902087,56,Right,4040902095,213,1.5,4040902085,107,,4040902093,212,13.6,,,,,,,dbtjmpfrscwqv0xvqk3krqa5l,J. Van Cleemput,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
