id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/8/value,qualifier/10/value,qualifier/9/value,assist,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,keyPass,qualifier/14/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/17/value,qualifier/15/value,qualifier/18/value
2504635693,229,5,1,26,45,8y3iucyxguipljcmf87a11bk9,0,12.7,102,2023-02-05T17:58:51.871Z,2023-02-06T06:26:11Z,4015993455,233,239,4015993243,347,,4015993241,56,Back,,,,,,,,,,,,,,,,7dayrhr0c60zbc1b6lig8pm8l,A. Castro-Montes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504635729,239,5,1,26,45,89xivtxk59uzvhdsd6miao6tm,1,87.3,-2,2023-02-05T17:58:51.871Z,2023-02-06T06:26:11Z,4015993437,56,Right,4015993445,233,229,4015993439,347,,,,,,,,,,,,,,,,,a8k3ubqsi0duc3g4u5jnvcoa1,B. Heynen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504635749,240,1,1,26,51,89xivtxk59uzvhdsd6miao6tm,1,87.5,0,2023-02-05T17:58:57.841Z,2023-02-06T13:13:08Z,4015993541,140,78.8,4015993547,213,2.5,4015993539,56,Right,4015993537,107,,4015993543,141,9.7,4015993545,212,11.8,,,,,,,3yb66hal4fvr04bawz0y3efhl,D. Muñoz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504635761,241,1,1,26,53,89xivtxk59uzvhdsd6miao6tm,1,80.5,6.8,2023-02-05T17:59:00.085Z,2023-02-06T13:13:07Z,4015993611,141,3.8,4015993609,140,84.9,4015993613,212,5.1,4015993615,213,5.9,4016959037,178,,4015993607,56,Right,,,,,,,7jpasvui43tnyao6ijyuuyuqc,B. El Khannouss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504635781,242,1,1,26,55,89xivtxk59uzvhdsd6miao6tm,1,82.7,0.9,2023-02-05T17:59:01.813Z,2023-02-06T13:13:06Z,4015993729,212,9.2,4015993723,56,Right,4016959069,178,,4015993725,140,90.6,4015993731,213,0.5,4015993727,141,6.8,,,,,,,3yb66hal4fvr04bawz0y3efhl,D. Muñoz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504635797,243,1,1,26,57,89xivtxk59uzvhdsd6miao6tm,0,93.6,2.6,2023-02-05T17:59:03.992Z,2023-02-06T13:13:06Z,4015993813,212,17.1,4015993815,213,1.8,4015993807,56,Center,4016585601,225,,4016959187,178,,4016585605,20,,4015993809,140,90.0,4016585603,386,,7jpasvui43tnyao6ijyuuyuqc,B. El Khannouss,4015993803,2,4015993805,155,4015993811,141,,,,,27.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504635809,230,12,1,26,58,8y3iucyxguipljcmf87a11bk9,1,11.7,74.9,2023-02-05T17:59:04.723Z,2023-02-06T13:13:05Z,4016586037,140,14.5,4016586043,213,0.3,4015993881,56,Back,4016586039,141,76.1,4016959263,178,,4016586041,212,3.1,,,,,,,99tf4co0pm09ayca13ma3lql1,J. De Sart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504635815,244,1,1,26,59,89xivtxk59uzvhdsd6miao6tm,1,85.8,22.1,2023-02-05T17:59:05.537Z,2023-02-06T13:13:05Z,4015993927,212,9.2,4015993921,56,Center,4016959339,178,,4015993929,213,0.6,4015993925,141,30.3,4015993923,140,92.8,,,,,,,a8k3ubqsi0duc3g4u5jnvcoa1,B. Heynen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504635817,245,1,1,27,0,89xivtxk59uzvhdsd6miao6tm,0,92.2,28,2023-02-05T17:59:06.759Z,2023-02-06T13:13:04Z,4015993945,213,1.8,4015993943,212,6.8,4015993937,56,Center,4015993939,140,91.0,4015993941,141,37.9,4016959423,178,,,,,,,,1b6ab1mqzvhk547p0bdzbccfd,J. Paintsil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504825081,1430,67,1,27,1,8y3iucyxguipljcmf87a11bk9,1,12.3,68,2023-02-05T17:59:07.283Z,2023-02-06T13:13:03Z,4017000943,233,1459,,,,,,,,,,,,,,,,,,,,,,99tf4co0pm09ayca13ma3lql1,J. De Sart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504825079,1459,67,1,27,1,89xivtxk59uzvhdsd6miao6tm,0,87.7,32,2023-02-05T17:59:07.284Z,2023-02-06T13:13:03Z,4017000951,233,1430,,,,,,,,,,,,,,,,,,,,,,a8k3ubqsi0duc3g4u5jnvcoa1,B. Heynen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504635823,231,8,1,27,1,8y3iucyxguipljcmf87a11bk9,1,11.3,69.5,2023-02-05T17:59:07.326Z,2023-02-06T13:13:02Z,4016587089,385,,4015993973,56,Back,4016959477,178,,,,,,,,,,,,,,,,,99tf4co0pm09ayca13ma3lql1,J. De Sart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504635841,247,3,1,27,2,89xivtxk59uzvhdsd6miao6tm,0,90,45.7,2023-02-05T17:59:08.333Z,2023-02-06T12:54:26Z,4015994059,56,Center,4016959617,178,,4016587415,464,,4015994061,286,,4015994093,233,232,,,,,,,,,,9pvc7e65cfgtuipfen5zt463t,M. Trésor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504635837,232,7,1,27,2,8y3iucyxguipljcmf87a11bk9,1,10,54.3,2023-02-05T17:59:08.626Z,2023-02-06T12:54:27Z,4016587475,384,,4015994047,56,Back,4015994079,233,247,4016959687,178,,4015994049,285,,,,,,,,,,,bhh6z1ezmsngsu3isbsur2mp6,K. Piątkowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504635825,246,43,1,27,2,89xivtxk59uzvhdsd6miao6tm,1,0,0,2023-02-05T17:59:09.067Z,2023-02-05T22:48:02Z,4015993979,141,44.8,4015993975,56,Center,4015993977,140,89.2,4015993983,213,2.0,4016587341,144,1,4015993981,212,5.1,,,,,,,a8k3ubqsi0duc3g4u5jnvcoa1,B. Heynen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504635845,233,49,1,27,2,8y3iucyxguipljcmf87a11bk9,1,11.6,59.1,2023-02-05T17:59:09.120Z,2023-02-06T13:13:01Z,,,,,,,,,,,,,,,,,,,,,,,,,99tf4co0pm09ayca13ma3lql1,J. De Sart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504635877,234,12,1,27,3,8y3iucyxguipljcmf87a11bk9,1,13.2,55.7,2023-02-05T17:59:09.898Z,2023-02-06T13:13:00Z,4015994259,212,36.3,4015994253,56,Back,4015994255,140,47.7,4015994257,141,52.7,4015994261,213,6.2,4016959789,178,,,,,,,,99tf4co0pm09ayca13ma3lql1,J. De Sart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504635861,248,49,1,27,5,89xivtxk59uzvhdsd6miao6tm,1,57.2,45.9,2023-02-05T17:59:11.720Z,2023-02-06T13:13:00Z,,,,,,,,,,,,,,,,,,,,,,,,,5enjhxrx2jrjqtgb9wwq0baax,M. McKenzie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504635889,249,1,1,27,7,89xivtxk59uzvhdsd6miao6tm,1,61.5,51.2,2023-02-05T17:59:13.311Z,2023-02-06T13:12:59Z,4015994315,140,77.6,4015994313,56,Left,4015994317,141,81.5,4015994321,213,0.9,4015994319,212,26.7,4016959883,178,,,,,,,,5enjhxrx2jrjqtgb9wwq0baax,M. McKenzie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504635899,250,50,1,27,10,89xivtxk59uzvhdsd6miao6tm,1,75.1,82.9,2023-02-05T17:59:16.291Z,2023-02-06T13:12:58Z,4015994339,286,,4015994337,56,Left,4015994375,233,235,,,,,,,,,,,,,,,,9pvc7e65cfgtuipfen5zt463t,M. Trésor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504635885,235,7,1,27,10,8y3iucyxguipljcmf87a11bk9,1,24.9,17.1,2023-02-05T17:59:16.302Z,2023-02-06T13:12:57Z,4015994303,56,Back,4015994305,285,,4016587997,383,,4015994359,233,250,4016960007,178,,,,,,,,,,,bhh6z1ezmsngsu3isbsur2mp6,K. Piątkowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504635893,236,49,1,27,10,8y3iucyxguipljcmf87a11bk9,1,25.8,14.5,2023-02-05T17:59:16.935Z,2023-02-06T13:12:57Z,,,,,,,,,,,,,,,,,,,,,,,,,bhh6z1ezmsngsu3isbsur2mp6,K. Piątkowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504635943,237,1,1,27,12,8y3iucyxguipljcmf87a11bk9,1,25.9,19.8,2023-02-05T17:59:18.684Z,2023-02-06T13:12:55Z,4016960113,178,,4015994599,140,37.5,4015994603,212,13.1,4015994605,213,5.9,4015994597,56,Back,4015994601,141,12.9,,,,,,,bhh6z1ezmsngsu3isbsur2mp6,K. Piątkowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504635945,238,4,1,27,14,8y3iucyxguipljcmf87a11bk9,1,35.4,10.9,2023-02-05T17:59:20.383Z,2023-02-06T13:12:55Z,4015994615,13,,4015994619,56,Back,4015994623,286,,4015994617,294,,4015994621,152,,4015994637,233,251,,,,,,,2igz499o21aihmkugktp3nyms,M. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504635937,251,4,1,27,14,89xivtxk59uzvhdsd6miao6tm,0,64.6,89.1,2023-02-05T17:59:20.384Z,2023-02-06T13:12:55Z,4015994571,152,,4015994647,233,238,4015994569,56,Left,4016960155,178,,4015994565,13,,4015994573,285,,4015994567,294,,,,,5enjhxrx2jrjqtgb9wwq0baax,M. McKenzie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504636023,239,1,1,27,28,8y3iucyxguipljcmf87a11bk9,1,38.9,6.5,2023-02-05T17:59:34.347Z,2023-02-06T13:12:54Z,4015995091,5,,4016960227,178,,4015995101,212,13.2,4015995097,140,27.7,4015995103,213,2.7,4015995099,141,15.3,4015995095,56,Back,4015995093,152,,bhh6z1ezmsngsu3isbsur2mp6,K. Piątkowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504636033,240,1,1,27,33,8y3iucyxguipljcmf87a11bk9,1,28.2,17.5,2023-02-05T17:59:39.190Z,2023-02-06T13:12:53Z,4016960263,178,,4015995141,141,44.9,4015995139,140,32.4,4015995149,189,,4015995137,56,Back,4015995143,212,19.1,4015995145,213,1.3,,,,ettrapmxg36vw2egivejegzc9,J. Okumu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504636071,241,1,1,27,35,8y3iucyxguipljcmf87a11bk9,1,32.1,48.4,2023-02-05T17:59:42.131Z,2023-02-06T13:12:52Z,4015995307,1,,4015995295,155,,4015995301,141,3.2,4016960307,178,,4015995299,140,54.9,4015995305,213,5.4,4015995303,212,39.0,4015995297,56,Right,etos5xv3v2ptiktdk5yuhrjkl,M. Ngadeu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504636099,242,1,1,27,39,8y3iucyxguipljcmf87a11bk9,1,57,3.8,2023-02-05T17:59:45.280Z,2023-02-06T13:12:51Z,4015995487,141,20.1,4015995473,155,,4016960375,178,,4015995495,213,1.0,4015995483,140,64.3,4015995477,56,Right,4015995491,212,13.5,,,,bhh6z1ezmsngsu3isbsur2mp6,K. Piątkowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504636121,243,1,1,27,42,8y3iucyxguipljcmf87a11bk9,1,58.7,17.6,2023-02-05T17:59:48.843Z,2023-02-06T13:12:49Z,4015995607,140,37.0,4015995613,213,3.3,4015995611,212,23.2,4015995605,56,Back,4016960469,178,,4015995609,141,10.9,,,,,,,2igz499o21aihmkugktp3nyms,M. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504636167,244,1,1,27,45,8y3iucyxguipljcmf87a11bk9,1,41.4,11.9,2023-02-05T17:59:51.786Z,2023-02-06T13:12:48Z,4015995839,213,2.2,4015995833,140,29.9,4015995835,141,38.8,4015995831,56,Back,4015995837,212,21.9,4016960547,178,,,,,,,,ettrapmxg36vw2egivejegzc9,J. Okumu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504636185,245,1,1,27,49,8y3iucyxguipljcmf87a11bk9,1,38.2,42.5,2023-02-05T17:59:55.229Z,2023-02-06T13:12:46Z,4015995917,212,29.7,4016960583,178,,4015995911,56,Center,4015995913,140,60.0,4015995915,141,70.3,4015995919,213,0.7,,,,,,,etos5xv3v2ptiktdk5yuhrjkl,M. Ngadeu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504636195,246,3,1,27,51,8y3iucyxguipljcmf87a11bk9,0,59.4,78.1,2023-02-05T17:59:57.733Z,2023-02-06T13:12:45Z,4016588475,464,,4015995961,286,,4015996219,233,253,4016960649,178,,4015995959,56,Center,,,,,,,,,,8fs5klbsyx06c5ds9s1i3xu96,Hong Hyun-Seok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504636233,253,7,1,27,51,89xivtxk59uzvhdsd6miao6tm,1,40.6,21.9,2023-02-05T17:59:57.984Z,2023-02-06T13:12:45Z,4015996185,233,246,4016960677,178,,4016588527,384,,4015996123,56,Back,4015996125,285,,,,,,,,,,,1b6ab1mqzvhk547p0bdzbccfd,J. Paintsil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504636239,254,49,1,27,53,89xivtxk59uzvhdsd6miao6tm,1,39.8,28.2,2023-02-05T17:59:59.632Z,2023-02-06T13:12:44Z,,,,,,,,,,,,,,,,,,,,,,,,,a8k3ubqsi0duc3g4u5jnvcoa1,B. Heynen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504825295,1446,83,1,27,54,8y3iucyxguipljcmf87a11bk9,1,57.7,68.9,2023-02-05T18:00:00.300Z,2023-02-06T13:12:43Z,4017002631,399,213857,,,,,,,,,,,,,,,,,,,,,,18pgjfpl9s8qy32mblzygsyc5,S. Kums,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504636267,255,1,1,27,55,89xivtxk59uzvhdsd6miao6tm,1,44.6,37.5,2023-02-05T18:00:01.237Z,2023-02-06T13:12:42Z,4015996295,140,56.9,4015996301,213,5.9,4015996297,141,30.3,4015996293,56,Center,4015996299,212,13.8,4016961025,178,,,,,,,,a8k3ubqsi0duc3g4u5jnvcoa1,B. Heynen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504636311,256,1,1,27,58,89xivtxk59uzvhdsd6miao6tm,1,60,22,2023-02-05T18:00:04.249Z,2023-02-06T13:12:41Z,4015996519,56,Right,4015996521,140,79.8,4015996525,212,20.9,4015996527,213,6.2,4015996523,141,18.2,4016961051,178,,,,,,,,7jpasvui43tnyao6ijyuuyuqc,B. El Khannouss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504636347,257,1,1,28,2,89xivtxk59uzvhdsd6miao6tm,1,94.6,16.5,2023-02-05T18:00:08.931Z,2023-02-06T13:12:40Z,4016589469,20,,4015997123,210,15,4015996695,56,Center,4015996697,140,91.2,4016589465,225,,4015997125,154,,4015996701,212,23.9,4015996699,141,51.3,1b6ab1mqzvhk547p0bdzbccfd,J. Paintsil,4016961305,178,4015996693,155,4015996703,213,4015996691,2,,,1.7,,,4016589467,386,,,,,,,,,,,,,,,,1,,,,,,,
2504636349,258,15,1,28,4,89xivtxk59uzvhdsd6miao6tm,1,92.2,51.1,2023-02-05T18:00:10.578Z,2023-02-06T13:12:39Z,4015997153,55,257,4015997159,103,19,4015997165,147,51.4,4015997151,154,,4015997143,78,,4015997149,29,,4015997157,102,50.9,4015996715,56,Center,5qpyf80if6m1o5vkwf1yt034l,M. Samatta,4015996711,22,4015996829,20,4015997167,230,4015996713,17,,,98.8,,,4015997169,231,46.3,4015997163,146,92.9,4015997161,328,4015996833,82,4016961391,178,,4015996839,233,,,,,,,,247,,
2504636353,247,10,1,28,4,8y3iucyxguipljcmf87a11bk9,1,5.9,49.1,2023-02-05T18:00:10.606Z,2023-02-06T12:50:33Z,4015996843,233,258,4016961413,178,,4015996727,56,Back,4015996725,94,,,,,,,,,,,,,,ettrapmxg36vw2egivejegzc9,J. Okumu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504636363,248,6,1,28,5,8y3iucyxguipljcmf87a11bk9,0,9.9,50,2023-02-05T18:00:11.806Z,2023-02-06T06:31:37Z,4015996777,56,Back,4015996791,233,259,4015996779,73,,,,,,,,,,,,,,,,,ettrapmxg36vw2egivejegzc9,J. Okumu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504636361,259,6,1,28,5,89xivtxk59uzvhdsd6miao6tm,1,90.1,50,2023-02-05T18:00:11.806Z,2023-02-06T06:31:38Z,4015996775,73,,4015996787,233,248,4015996773,56,Center,,,,,,,,,,,,,,,,5qpyf80if6m1o5vkwf1yt034l,M. Samatta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504636711,260,1,1,28,46,89xivtxk59uzvhdsd6miao6tm,0,99.5,99.5,2023-02-05T18:00:52.655Z,2023-02-06T06:31:44Z,4015999023,56,Center,4015999029,212,31.9,4015999015,2,,4015999021,223,,4015999017,6,,4015999025,140,91.5,4015999019,155,,4016961511,178,,9pvc7e65cfgtuipfen5zt463t,M. Trésor,4015999027,141,4016590521,20,4015999031,213,,,,54.2,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504636751,249,12,1,28,47,8y3iucyxguipljcmf87a11bk9,1,2.8,42,2023-02-05T18:00:54.121Z,2023-02-06T13:12:39Z,4015999231,141,39.7,4015999227,56,Back,4015999237,15,,4016961559,388,,4015999235,213,6.2,4015999229,140,24.9,4015999233,212,23.3,,,,1khy4w78z012p8z20gcp0nrvt,H. Cuypers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504636755,250,61,1,28,49,8y3iucyxguipljcmf87a11bk9,0,17.8,30.5,2023-02-05T18:00:55.574Z,2023-02-06T13:12:38Z,4015999249,56,Back,4016961739,388,,,,,,,,,,,,,,,,,,,,7dayrhr0c60zbc1b6lig8pm8l,A. Castro-Montes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504636845,261,1,1,28,57,89xivtxk59uzvhdsd6miao6tm,0,79.6,75.4,2023-02-05T18:01:03.684Z,2023-02-06T13:12:34Z,4015999797,141,60.9,4015999795,140,95.6,4015999793,56,Center,4015999799,212,19.5,4016962009,178,,4015999801,213,5.8,,,,,,,7jpasvui43tnyao6ijyuuyuqc,B. El Khannouss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504636841,251,52,1,28,59,8y3iucyxguipljcmf87a11bk9,1,4.2,40.8,2023-02-05T18:01:05.649Z,2023-02-06T13:12:34Z,4016591387,376,,4016962147,178,,,,,,,,,,,,,,,,,,,,6q53ei01tbb5kxjr1mhfjysph,P. Nardi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504636943,252,1,1,29,5,8y3iucyxguipljcmf87a11bk9,1,12.8,46.9,2023-02-05T18:01:12.075Z,2023-02-06T13:12:34Z,4016000367,56,Back,4016000373,141,65.1,4016000375,212,14.8,4016962171,178,,4016000371,140,20.6,4016000365,123,,4016000377,213,1.0,,,,6q53ei01tbb5kxjr1mhfjysph,P. Nardi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504637005,253,1,1,29,9,8y3iucyxguipljcmf87a11bk9,1,20.2,73.7,2023-02-05T18:01:16.108Z,2023-02-06T13:12:32Z,4016000725,212,9.8,4016000723,141,59.4,4016000719,56,Back,4016000727,213,4.6,4016962203,178,,4016000721,140,18.8,,,,,,,fs5utga62tud5s06xj27qdat,J. Torunarigha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504637015,254,1,1,29,16,8y3iucyxguipljcmf87a11bk9,1,20.6,52,2023-02-05T18:01:22.226Z,2023-02-06T13:12:30Z,4016000805,213,4.7,4016000803,212,14.9,4016000797,56,Back,4016962229,178,,4016000801,141,30.1,4016000799,140,20.7,,,,,,,etos5xv3v2ptiktdk5yuhrjkl,M. Ngadeu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504637057,255,1,1,29,17,8y3iucyxguipljcmf87a11bk9,1,18.9,31.8,2023-02-05T18:01:24.135Z,2023-02-06T13:12:29Z,4016962263,178,,4016001043,141,4.3,4016001045,212,28.3,4016001041,140,39.1,4016001047,213,5.6,4016001039,56,Back,,,,,,,ettrapmxg36vw2egivejegzc9,J. Okumu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504637087,256,1,1,29,21,8y3iucyxguipljcmf87a11bk9,0,35.7,2.9,2023-02-05T18:01:27.372Z,2023-02-06T13:12:28Z,4016001187,141,49.4,4016001181,155,,4016001193,1,,4016001185,140,75.4,4016001183,56,Center,4016962313,178,,4016001189,212,52.3,4016001191,213,0.6,bhh6z1ezmsngsu3isbsur2mp6,K. Piątkowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504637155,262,12,1,29,25,89xivtxk59uzvhdsd6miao6tm,1,21.2,54.3,2023-02-05T18:01:31.470Z,2023-02-06T13:12:28Z,4016962393,388,,4016001541,140,32.1,4016001549,213,1.1,4016001539,56,Back,4016001543,141,88.4,4016001547,212,25.9,,,,,,,68vmg4qgr11vppc48hs8402jt,C. Cuesta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504826195,1478,83,1,29,29,89xivtxk59uzvhdsd6miao6tm,1,29.5,88.6,2023-02-05T18:01:35.650Z,2023-02-06T13:12:27Z,4017015049,399,225510,,,,,,,,,,,,,,,,,,,,,,a8k3ubqsi0duc3g4u5jnvcoa1,B. Heynen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504637161,257,1,1,29,29,8y3iucyxguipljcmf87a11bk9,1,70.4,11.1,2023-02-05T18:01:35.692Z,2023-02-06T13:12:26Z,4016962497,178,,4016001567,56,Right,4016001575,213,2.5,4016001573,212,9.7,4016001571,141,19.8,4016001569,140,63.1,,,,,,,1khy4w78z012p8z20gcp0nrvt,H. Cuypers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504637167,258,50,1,29,31,8y3iucyxguipljcmf87a11bk9,1,66.1,14.8,2023-02-05T18:01:38.164Z,2023-02-06T13:12:25Z,4016002735,233,263,4016001597,286,,4016001595,56,Right,,,,,,,,,,,,,,,,18pgjfpl9s8qy32mblzygsyc5,S. Kums,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504637177,263,7,1,29,32,89xivtxk59uzvhdsd6miao6tm,1,33.9,85.2,2023-02-05T18:01:38.310Z,2023-02-06T13:12:24Z,4016001647,56,Back,4016591953,383,,4016962599,178,,4016001683,233,258,4016001649,285,,,,,,,,,,,a8k3ubqsi0duc3g4u5jnvcoa1,B. Heynen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504637181,264,49,1,29,33,89xivtxk59uzvhdsd6miao6tm,1,37.5,85,2023-02-05T18:01:39.898Z,2023-02-06T13:12:24Z,,,,,,,,,,,,,,,,,,,,,,,,,a8k3ubqsi0duc3g4u5jnvcoa1,B. Heynen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504637255,265,61,1,29,39,89xivtxk59uzvhdsd6miao6tm,0,66.5,74.6,2023-02-05T18:01:45.559Z,2023-02-06T13:12:22Z,4016962805,178,,4016002077,56,Center,,,,,,,,,,,,,,,,,,,a8k3ubqsi0duc3g4u5jnvcoa1,B. Heynen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504637251,259,49,1,29,41,8y3iucyxguipljcmf87a11bk9,1,28,16.4,2023-02-05T18:01:47.235Z,2023-02-06T13:12:21Z,,,,,,,,,,,,,,,,,,,,,,,,,99tf4co0pm09ayca13ma3lql1,J. De Sart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504637287,260,1,1,29,43,8y3iucyxguipljcmf87a11bk9,1,25.1,4.4,2023-02-05T18:01:49.476Z,2023-02-06T13:12:20Z,4016002231,140,39.3,4016962873,178,,4016002235,212,19.3,4016002229,56,Back,4016002233,141,22.5,4016002239,213,0.7,,,,,,,99tf4co0pm09ayca13ma3lql1,J. De Sart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504637317,261,1,1,29,44,8y3iucyxguipljcmf87a11bk9,0,34.4,21.8,2023-02-05T18:01:50.385Z,2023-02-06T13:12:19Z,4016002367,140,58.9,4016002373,213,5.9,4016002363,155,,4016002365,56,Right,4016002369,141,8.6,4016962943,178,,4016002371,212,27.2,,,,18pgjfpl9s8qy32mblzygsyc5,S. Kums,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504637327,266,12,1,29,45,89xivtxk59uzvhdsd6miao6tm,1,47.4,87,2023-02-05T18:01:52.125Z,2023-02-06T13:12:19Z,4016002447,212,9.8,4016963057,178,,4016002441,140,47.3,4016002449,213,1.6,4016002445,141,100.0,4016002437,56,Back,4016592289,15,,4016592291,167,,5enjhxrx2jrjqtgb9wwq0baax,M. McKenzie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504637373,262,5,1,29,47,8y3iucyxguipljcmf87a11bk9,1,52.4,-1.7,2023-02-05T18:01:53.246Z,2023-02-06T06:34:23Z,4016002685,347,,4016002715,233,267,4016002681,56,Right,,,,,,,,,,,,,,,,18pgjfpl9s8qy32mblzygsyc5,S. Kums,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
