id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/9/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/8/value,qualifier/12/value,qualifier/11/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/17/value,qualifier/16/value,assist,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2499867493,77,1,1,6,35,8y3iucyxguipljcmf87a11bk9,1,64.6,94.6,2023-01-22T20:08:17.475Z,2023-01-23T09:56:29Z,3991091795,212,3.8,3991091797,213,5.3,3991091793,141,90.0,3991091791,140,66.6,3991091789,56,Left,3991573837,388,,3991091787,3,,,,,fs5utga62tud5s06xj27qdat,J. Torunarigha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499867497,78,1,1,6,37,8y3iucyxguipljcmf87a11bk9,1,69.9,92.3,2023-01-22T20:08:18.817Z,2023-01-23T09:56:29Z,3991091821,140,59.9,3991091819,56,Left,3991091817,3,,3991091823,141,94.7,3991091827,213,3.0,3991573885,178,,3991091825,212,10.6,,,,cxa3j4u8eh5w947p1iba47yfo,I. Salah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499867499,79,1,1,6,38,8y3iucyxguipljcmf87a11bk9,0,63.6,97.4,2023-01-22T20:08:20.115Z,2023-01-23T09:56:28Z,3991091833,56,Left,3991091835,140,63.2,3991091837,141,79.0,3991091839,212,12.5,3991091831,3,,3991573919,178,,3991091841,213,4.7,,,,fs5utga62tud5s06xj27qdat,J. Torunarigha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499867501,86,1,1,6,39,2989v3kho9h5jaboe1nr7lx21,1,34,16.1,2023-01-22T20:08:21.639Z,2023-01-23T09:56:28Z,3991573941,178,,3991091849,141,33.6,3991091845,56,Back,3991091851,212,16.2,3991091853,213,0.8,3991091847,140,44.5,,,,,,,9rwn5wckqcb5inw1dhhmpj1t5,F. Boya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499867513,87,1,1,6,40,2989v3kho9h5jaboe1nr7lx21,1,45.9,20.1,2023-01-22T20:08:22.446Z,2023-01-23T09:56:28Z,3991091917,213,3.1,3991091915,212,14.7,3991091909,56,Back,3991091913,141,20.9,3991091911,140,31.9,3991573997,388,,,,,,,,b24ytr3apnyp7z17c124tu1yi,D. Hayashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499867543,88,1,1,6,42,2989v3kho9h5jaboe1nr7lx21,1,39.4,12,2023-01-22T20:08:24.019Z,2023-01-23T09:56:27Z,3991092127,140,43.0,3991092131,212,5.0,3991092125,56,Back,3991574019,178,,3991092133,213,0.7,3991092129,141,16.7,,,,,,,bc5vmdnoyshdi5hcgu8dgqxyi,R. Reitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499867569,89,1,1,6,45,2989v3kho9h5jaboe1nr7lx21,0,47.9,8.9,2023-01-22T20:08:26.960Z,2023-01-23T09:56:26Z,3991092231,212,46.8,3991092225,56,Right,3991419855,155,,3991092227,140,92.0,3991092235,213,0.1,3991092229,141,18.9,3991092237,1,,3991574051,178,,b24ytr3apnyp7z17c124tu1yi,D. Hayashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499867573,80,49,1,6,49,8y3iucyxguipljcmf87a11bk9,1,10.9,83.1,2023-01-22T20:08:31.388Z,2023-01-23T09:56:25Z,,,,,,,,,,,,,,,,,,,,,,,,,6q53ei01tbb5kxjr1mhfjysph,P. Nardi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499867597,81,1,1,6,49,8y3iucyxguipljcmf87a11bk9,0,10.9,83.6,2023-01-22T20:08:31.631Z,2023-01-23T09:56:25Z,3991092355,140,43.9,3991574105,178,,3991092357,141,64.5,3991092361,213,5.9,3991092353,56,Back,3991092363,1,,3991092359,212,37.0,3991092351,157,,6q53ei01tbb5kxjr1mhfjysph,P. Nardi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499867599,90,61,1,6,52,2989v3kho9h5jaboe1nr7lx21,0,56.8,32.4,2023-01-22T20:08:34.126Z,2023-01-23T09:56:24Z,3991574159,388,,3991092365,56,Center,,,,,,,,,,,,,,,,,,,9rwn5wckqcb5inw1dhhmpj1t5,F. Boya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499867629,82,1,1,6,55,8y3iucyxguipljcmf87a11bk9,1,36,66.8,2023-01-22T20:08:36.699Z,2023-01-23T09:56:23Z,3991092571,141,83.6,3991092569,140,36.6,3991092573,212,11.4,3991092567,56,Back,3991574195,178,,3991092575,213,1.5,,,,,,,18pgjfpl9s8qy32mblzygsyc5,S. Kums,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499867663,83,1,1,6,57,8y3iucyxguipljcmf87a11bk9,1,35.6,83,2023-01-22T20:08:38.701Z,2023-01-23T09:56:23Z,3991574221,178,,3991092759,212,18.8,3991092755,140,53.2,3991092761,213,6.1,3991092757,141,78.2,3991092753,56,Center,,,,,,,fs5utga62tud5s06xj27qdat,J. Torunarigha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499867673,84,4,1,6,59,8y3iucyxguipljcmf87a11bk9,1,55.9,89,2023-01-22T20:08:41.455Z,2023-01-23T09:56:22Z,3991092921,233,91,3991092801,56,Left,3991092803,152,,3991092805,265,,3991092807,286,,3991092799,13,,,,,,,,18pgjfpl9s8qy32mblzygsyc5,S. Kums,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499867687,91,4,1,6,59,2989v3kho9h5jaboe1nr7lx21,0,44.1,11,2023-01-22T20:08:41.456Z,2023-01-23T09:56:21Z,3991092911,56,Back,3991574263,389,,3991092913,152,,3991092927,233,84,3991092909,13,,3991092915,265,,3991092917,285,,,,,bc5vmdnoyshdi5hcgu8dgqxyi,R. Reitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499867747,85,1,1,7,14,8y3iucyxguipljcmf87a11bk9,1,57.1,90.6,2023-01-22T20:08:56.611Z,2023-01-23T09:56:21Z,3991093301,140,53.7,3991093299,56,Left,3991574363,178,,3991093303,141,79.6,3991093297,152,,3991093295,5,,3991093305,212,8.3,3991093307,213,4.3,fs5utga62tud5s06xj27qdat,J. Torunarigha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499867763,86,1,1,7,17,8y3iucyxguipljcmf87a11bk9,1,51.9,74,2023-01-22T20:08:59.478Z,2023-01-23T09:56:19Z,3991093445,141,89.3,3991093447,212,12.7,3991093443,140,58.8,3991574393,178,,3991093449,213,1.0,3991093441,56,Left,,,,,,,18pgjfpl9s8qy32mblzygsyc5,S. Kums,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499867783,87,1,1,7,19,8y3iucyxguipljcmf87a11bk9,1,56,92,2023-01-22T20:09:01.588Z,2023-01-23T09:56:18Z,3991574423,178,,3991093579,212,20.8,3991093581,213,4.1,3991093575,140,44.2,3991093577,141,67.5,3991093573,56,Back,,,,,,,fs5utga62tud5s06xj27qdat,J. Torunarigha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499867795,88,1,1,7,23,8y3iucyxguipljcmf87a11bk9,0,41.6,63.3,2023-01-22T20:09:04.811Z,2023-01-23T09:56:17Z,3991093643,56,Center,3991093653,1,,3991093647,141,52.8,3991093645,140,85.8,3991574445,178,,3991093649,212,47.0,3991093641,155,,3991093651,213,6.1,etos5xv3v2ptiktdk5yuhrjkl,M. Ngadeu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499867797,92,52,1,7,26,2989v3kho9h5jaboe1nr7lx21,1,15.6,39.8,2023-01-22T20:09:07.999Z,2023-01-23T09:56:17Z,3991574461,178,,3991420179,377,,,,,,,,,,,,,,,,,,,,5q4wztjkk6nuwapm7qgey9w45,D. Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499867901,93,1,1,7,41,2989v3kho9h5jaboe1nr7lx21,1,16.6,43.8,2023-01-22T20:09:22.971Z,2023-01-23T09:56:16Z,3991094251,212,49.7,3991094241,199,,3991094247,141,13.1,3991094245,140,59.6,3991094255,213,5.9,3991094257,1,,3991094243,56,Right,,,,5q4wztjkk6nuwapm7qgey9w45,D. Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499867907,94,44,1,7,43,2989v3kho9h5jaboe1nr7lx21,1,52.2,8.9,2023-01-22T20:09:25.480Z,2023-01-23T09:56:16Z,3991094305,233,89,3991094279,286,,3991094277,56,Right,,,,,,,,,,,,,,,,e5oet393vired282yco4i7gfd,D. Hashioka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499867905,89,44,1,7,43,8y3iucyxguipljcmf87a11bk9,0,47.8,91.1,2023-01-22T20:09:25.481Z,2023-01-23T09:56:15Z,3991094315,233,94,3991094267,285,,3991094265,56,Back,,,,,,,,,,,,,,,,fs5utga62tud5s06xj27qdat,J. Torunarigha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499867913,95,1,1,7,43,2989v3kho9h5jaboe1nr7lx21,0,51.2,11.5,2023-01-22T20:09:25.570Z,2023-01-23T09:56:15Z,3991094319,168,,3991574559,388,,3991094329,213,5.9,3991094321,56,Right,3991094327,212,24.3,3991094325,141,0.0,3991094317,3,,3991094323,140,72.9,e5oet393vired282yco4i7gfd,D. Hashioka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499867951,90,5,1,7,45,8y3iucyxguipljcmf87a11bk9,1,33,101.4,2023-01-22T20:09:27.290Z,2023-01-23T05:07:16Z,3991094537,56,Back,3991094539,347,,3991094549,233,96,,,,,,,,,,,,,,,,fs5utga62tud5s06xj27qdat,J. Torunarigha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499867915,96,5,1,7,45,2989v3kho9h5jaboe1nr7lx21,0,67,-1.4,2023-01-22T20:09:27.290Z,2023-01-23T05:07:16Z,3991094561,233,90,3991094333,347,,3991094331,56,Right,,,,,,,,,,,,,,,,e5oet393vired282yco4i7gfd,D. Hashioka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499867991,91,1,1,7,56,8y3iucyxguipljcmf87a11bk9,1,40.2,100,2023-01-22T20:09:38.053Z,2023-01-23T09:56:14Z,3991094863,140,39.7,3991094865,141,60.9,3991094859,107,,3991094867,212,27.9,3991094869,213,4.7,3991094861,56,Back,3991094871,1,,,,,fs5utga62tud5s06xj27qdat,J. Torunarigha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499867993,92,1,1,7,58,8y3iucyxguipljcmf87a11bk9,0,37.7,66.9,2023-01-22T20:09:40.312Z,2023-01-23T09:56:14Z,3991094887,212,5.2,3991094885,141,64.0,3991095245,286,,3991094883,140,42.3,3991095241,233,97,3991095239,236,,3991094881,56,Back,3991094889,213,5.9,bhh6z1ezmsngsu3isbsur2mp6,K. Piątkowski,3991094879,155,3991574717,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499868001,97,74,1,7,58,2989v3kho9h5jaboe1nr7lx21,1,60.4,30.8,2023-01-22T20:09:40.465Z,2023-01-23T09:56:13Z,3991094931,56,Center,3991095261,233,92,3991095233,285,,3991575063,388,,3991575061,21,,,,,,,,,,,cqpgxrqear6p6pz3p8r3xvh90,O. Dumont,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499868079,93,27,1,8,2,8y3iucyxguipljcmf87a11bk9,1,0,0,2023-01-22T20:09:44.077Z,2023-01-23T05:09:20Z,3991095479,233,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499868031,98,27,1,8,2,2989v3kho9h5jaboe1nr7lx21,1,0,0,2023-01-22T20:09:44.077Z,2023-01-23T05:09:21Z,3991095159,41,Injury,3991095161,53,cqpgxrqear6p6pz3p8r3xvh90,3991095475,233,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499868109,94,28,1,8,19,8y3iucyxguipljcmf87a11bk9,1,0,0,2023-01-22T20:10:00.774Z,2023-01-23T05:09:26Z,3991095625,55,93,3991095653,233,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499868103,99,28,1,8,19,2989v3kho9h5jaboe1nr7lx21,1,0,0,2023-01-22T20:10:00.774Z,2023-01-23T05:09:26Z,3991095637,233,94,3991095605,55,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499868113,100,68,1,8,21,2989v3kho9h5jaboe1nr7lx21,0,0,0,2023-01-22T20:10:03.495Z,2023-01-23T05:09:30Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499868123,95,68,1,8,22,8y3iucyxguipljcmf87a11bk9,1,0,0,2023-01-22T20:10:03.686Z,2023-01-23T05:09:35Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499868167,96,1,1,8,23,8y3iucyxguipljcmf87a11bk9,1,26,41.6,2023-01-22T20:10:05.498Z,2023-01-23T09:56:12Z,3991095939,141,87.5,3991095941,212,32.1,3991575665,178,,3991095943,213,1.3,3991095935,56,Back,3991095945,1,,3991095937,140,33.0,,,,ettrapmxg36vw2egivejegzc9,J. Okumu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499868199,97,1,1,8,28,8y3iucyxguipljcmf87a11bk9,1,36.6,91.4,2023-01-22T20:10:10.044Z,2023-01-23T09:56:11Z,3991575695,178,,3991096119,140,33.2,3991096121,141,22.5,3991096127,1,,3991096125,213,4.6,3991096117,56,Back,3991096123,212,47.0,3991096115,196,,fs5utga62tud5s06xj27qdat,J. Torunarigha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499868209,98,1,1,8,31,8y3iucyxguipljcmf87a11bk9,1,33.5,36.7,2023-01-22T20:10:12.868Z,2023-01-23T09:56:11Z,3991096219,213,5.2,3991096211,56,Back,3991575715,178,,3991096213,140,44.1,3991096217,212,25.0,3991096215,141,3.8,,,,,,,ettrapmxg36vw2egivejegzc9,J. Okumu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499868229,99,1,1,8,34,8y3iucyxguipljcmf87a11bk9,1,44,11.6,2023-01-22T20:10:16.247Z,2023-01-23T09:56:09Z,3991096357,213,2.8,3991096355,212,10.4,3991096353,141,17.3,3991575741,178,,3991096349,56,Back,3991096351,140,34.8,,,,,,,bhh6z1ezmsngsu3isbsur2mp6,K. Piątkowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499868253,100,1,1,8,36,8y3iucyxguipljcmf87a11bk9,1,36.3,26.8,2023-01-22T20:10:18.596Z,2023-01-23T09:56:08Z,3991096495,212,45.4,3991096497,213,1.2,3991096489,140,51.2,3991096493,141,89.4,3991096479,196,,3991096475,155,,3991096483,56,Left,3991096499,1,,ettrapmxg36vw2egivejegzc9,J. Okumu,3991575763,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499868281,101,1,1,8,41,8y3iucyxguipljcmf87a11bk9,1,54,95,2023-01-22T20:10:22.709Z,2023-01-23T09:56:06Z,3991096647,140,57.0,3991096653,213,0.1,3991096645,56,Left,3991575809,178,,3991096649,141,95.7,3991096651,212,3.2,,,,,,,fs5utga62tud5s06xj27qdat,J. Torunarigha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499868287,102,3,1,8,43,8y3iucyxguipljcmf87a11bk9,0,43.6,88.8,2023-01-22T20:10:25.175Z,2023-01-23T09:56:05Z,3991098871,233,101,3991420943,464,,3991575819,178,,3991096691,56,Back,3991096693,286,,,,,,,,,,,cxa3j4u8eh5w947p1iba47yfo,I. Salah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499868291,101,7,1,8,43,2989v3kho9h5jaboe1nr7lx21,0,56.4,11.2,2023-01-22T20:10:25.249Z,2023-01-23T09:56:05Z,3991096709,56,Right,3991420961,385,,3991098863,233,102,3991575837,178,,3991096711,285,,,,,,,,,,,4rwvkp9xlyv314ceglbauou6t,S. Okazaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499868317,103,1,1,8,45,8y3iucyxguipljcmf87a11bk9,1,35.3,76,2023-01-22T20:10:27.569Z,2023-01-23T09:56:05Z,3991096859,213,4.9,3991096851,56,Back,3991575863,178,,3991096853,140,43.1,3991096855,141,8.5,3991096857,212,46.6,3991096861,1,,,,,cxa3j4u8eh5w947p1iba47yfo,I. Salah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499868329,104,1,1,8,51,8y3iucyxguipljcmf87a11bk9,1,61.8,15.6,2023-01-22T20:10:33.611Z,2023-01-23T09:56:03Z,3991575893,178,,3991096933,140,63.4,3991096935,141,2.6,3991096937,212,9.0,3991096939,213,4.9,3991096931,56,Right,,,,,,,bhh6z1ezmsngsu3isbsur2mp6,K. Piątkowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499868339,105,1,1,8,55,8y3iucyxguipljcmf87a11bk9,1,65.3,12.9,2023-01-22T20:10:37.168Z,2023-01-23T09:56:01Z,3991096981,140,74.9,3991096979,56,Right,3991575973,178,,3991096983,141,3.7,3991096985,212,11.9,3991096987,213,5.7,,,,,,,1d2fpmtdglpqwyhnc657n77it,A. Hjulsager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499868351,106,1,1,8,56,8y3iucyxguipljcmf87a11bk9,1,75.7,0.6,2023-01-22T20:10:38.162Z,2023-01-23T09:56:00Z,3991097053,213,1.8,3991097047,140,73.7,3991097045,56,Right,3991097049,141,14.6,3991097051,212,9.7,3991576001,178,,,,,,,,18pgjfpl9s8qy32mblzygsyc5,S. Kums,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499868369,107,1,1,8,58,8y3iucyxguipljcmf87a11bk9,1,77.9,18.4,2023-01-22T20:10:40.431Z,2023-01-23T09:55:59Z,3991097513,210,13,3991097133,56,Center,3991097515,154,,3991097137,141,52.0,3991097129,2,,3991097135,140,88.0,3991097141,213,1.1,3991097139,212,25.2,1d2fpmtdglpqwyhnc657n77it,A. Hjulsager,3991097131,155,3991421273,224,3991421275,20,1,3991576043,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499868385,108,44,1,9,0,8y3iucyxguipljcmf87a11bk9,1,89.1,54.1,2023-01-22T20:10:42.219Z,2023-01-23T09:55:59Z,3991097219,56,Center,3991097221,286,,3991097239,233,102,,,,,,,,,,,,,,,,1khy4w78z012p8z20gcp0nrvt,H. Cuypers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499868379,102,44,1,9,0,2989v3kho9h5jaboe1nr7lx21,0,10.9,45.9,2023-01-22T20:10:42.220Z,2023-01-23T09:55:58Z,3991097189,285,,3991097187,56,Back,3991097249,233,108,,,,,,,,,,,,,,,,e5oet393vired282yco4i7gfd,D. Hashioka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499868387,109,13,1,9,0,8y3iucyxguipljcmf87a11bk9,1,88.8,51.6,2023-01-22T20:10:42.249Z,2023-01-23T09:55:58Z,3991097517,73,,3991097523,55,107,3991576121,388,,3991097531,146,99.1,3991097335,328,,3991097535,230,99.1,3991097331,15,,3991097521,154,,1khy4w78z012p8z20gcp0nrvt,H. Cuypers,3991097519,29,3991097533,147,3991097231,56,,3991097229,17,58.7,Center,3991097337,153,3991097527,102,62.5,3991097537,231,51.2,3991097529,103,20.8,3991097227,22,,,,,,,,,,,,,,,,,
2499868397,103,52,1,9,2,2989v3kho9h5jaboe1nr7lx21,1,0.3,40.3,2023-01-22T20:10:44.077Z,2023-01-23T09:55:57Z,3991576157,178,,3991421525,377,,,,,,,,,,,,,,,,,,,,5q4wztjkk6nuwapm7qgey9w45,D. Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499868455,104,1,1,9,14,2989v3kho9h5jaboe1nr7lx21,1,16.9,36.8,2023-01-22T20:10:56.581Z,2023-01-23T09:55:56Z,3991097623,140,31.6,3991097625,141,10.9,3991097627,212,23.4,3991576221,178,,3991097621,56,Back,3991097629,213,5.4,3991097619,123,,,,,5q4wztjkk6nuwapm7qgey9w45,D. Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499868461,105,1,1,9,17,2989v3kho9h5jaboe1nr7lx21,1,37.7,2.8,2023-01-22T20:10:58.708Z,2023-01-23T09:55:55Z,3991097663,212,9.7,3991097659,140,34.0,3991097665,213,2.0,3991097657,56,Back,3991097661,141,15.9,3991576263,178,,,,,,,,e5oet393vired282yco4i7gfd,D. Hashioka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499929259,654,1,1,9,17,2989v3kho9h5jaboe1nr7lx21,0,37,9.4,2023-01-22T20:10:59.271Z,2023-01-23T09:55:55Z,3991576293,178,,3991422441,141,11.3,3991422439,140,24.9,3991422443,212,12.8,3991422437,56,Back,3991422445,213,3.0,,,,,,,bc5vmdnoyshdi5hcgu8dgqxyi,R. Reitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499868463,111,49,1,9,18,8y3iucyxguipljcmf87a11bk9,1,69.2,91.7,2023-01-22T20:11:00.638Z,2023-01-23T09:55:54Z,,,,,,,,,,,,,,,,,,,,,,,,,cxa3j4u8eh5w947p1iba47yfo,I. Salah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499868453,110,43,1,9,19,8y3iucyxguipljcmf87a11bk9,1,0,0,2023-01-22T20:11:01.275Z,2023-01-23T00:34:00Z,3991097617,56,Center,3991422663,144,8,,,,,,,,,,,,,,,,,,,99tf4co0pm09ayca13ma3lql1,J. De Sart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499868471,112,1,1,9,19,8y3iucyxguipljcmf87a11bk9,1,68.5,88.8,2023-01-22T20:11:01.342Z,2023-01-23T09:55:54Z,3991097705,141,84.5,3991097697,56,Left,3991097713,213,3.5,3991097701,140,61.5,3991097709,212,7.9,3991576357,178,,,,,,,,cxa3j4u8eh5w947p1iba47yfo,I. Salah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499868481,113,1,1,9,19,8y3iucyxguipljcmf87a11bk9,1,66.4,90.5,2023-01-22T20:11:01.660Z,2023-01-23T09:55:53Z,3991097763,212,19.0,3991576395,178,,3991097765,213,6.2,3991097759,140,84.5,3991097757,56,Left,3991097761,141,89.0,,,,,,,99tf4co0pm09ayca13ma3lql1,J. De Sart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499868485,114,1,1,9,22,8y3iucyxguipljcmf87a11bk9,0,81.2,90.8,2023-01-22T20:11:03.969Z,2023-01-23T09:55:52Z,3991097799,213,5.2,3991097791,56,Center,3991097793,140,89.0,3991576453,178,,3991097795,141,70.0,3991097797,212,16.3,,,,,,,1khy4w78z012p8z20gcp0nrvt,H. Cuypers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499868493,106,61,1,9,22,2989v3kho9h5jaboe1nr7lx21,1,18.6,9,2023-01-22T20:11:04.034Z,2023-01-23T09:55:51Z,3991576487,178,,3991097831,56,Back,,,,,,,,,,,,,,,,,,,e5oet393vired282yco4i7gfd,D. Hashioka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499868531,109,49,1,9,24,2989v3kho9h5jaboe1nr7lx21,1,10.9,27.9,2023-01-22T20:11:05.900Z,2023-01-23T09:55:51Z,,,,,,,,,,,,,,,,,,,,,,,,,5a2sf4o445ei5pqiinvmjmpcl,Jorge Teixeira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499868503,107,1,1,9,24,2989v3kho9h5jaboe1nr7lx21,0,10.9,27.7,2023-01-22T20:11:05.939Z,2023-01-23T09:55:50Z,3991576555,178,,3991097903,56,Back,3991097905,140,29.8,3991097911,213,5.8,3991097907,141,12.2,3991423333,1,,3991097909,212,22.5,3991423331,157,,5a2sf4o445ei5pqiinvmjmpcl,Jorge Teixeira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499868511,115,49,1,9,25,8y3iucyxguipljcmf87a11bk9,1,64.7,88.3,2023-01-22T20:11:07.680Z,2023-01-23T09:55:50Z,,,,,,,,,,,,,,,,,,,,,,,,,fs5utga62tud5s06xj27qdat,J. Torunarigha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499965173,883,83,1,9,27,2989v3kho9h5jaboe1nr7lx21,1,34.2,10.8,2023-01-22T20:11:09.250Z,2023-01-23T09:55:49Z,3991600315,399,244761,,,,,,,,,,,,,,,,,,,,,,4rwvkp9xlyv314ceglbauou6t,S. Okazaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499868525,116,61,1,9,28,8y3iucyxguipljcmf87a11bk9,0,64.9,94,2023-01-22T20:11:10.331Z,2023-01-23T09:55:48Z,3991576629,178,,3991098033,56,Left,,,,,,,,,,,,,,,,,,,fs5utga62tud5s06xj27qdat,J. Torunarigha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
