id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,assist,qualifier/10/value,qualifier/11/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/12/value,qualifier/15/value,qualifier/13/value,qualifier/16/value,qualifier/18/value,qualifier/17/value
2504493969,9,1,1,0,12,b7jmo07lqav0wfe2mtlzyspak,1,27.5,12.4,2023-02-05T15:01:10.039Z,2023-02-06T12:50:07Z,4015249363,141,29.8,4015249361,140,17.7,4015249367,213,2.3,4016929161,178,,4015249359,56,Back,4015249365,212,15.7,,,,,,,b6hva6wki38za3hipscirr4h6,J. Van Hecke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504494015,10,1,1,0,15,b7jmo07lqav0wfe2mtlzyspak,1,17,31.2,2023-02-05T15:01:12.914Z,2023-02-06T12:50:06Z,4015249597,56,Back,4015249601,141,59.4,4016929243,178,,4015249603,212,19.6,4015249599,140,20.7,4015249605,213,1.4,,,,,,,btz2lf5s3h6svre1o5jgmvf85,D. Bates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504494035,11,1,1,0,18,b7jmo07lqav0wfe2mtlzyspak,1,23.6,67.1,2023-02-05T15:01:15.593Z,2023-02-06T12:50:05Z,4016929269,178,,4015249687,213,1.4,4015249681,140,25.3,4015249683,141,88.6,4015249679,56,Back,4015249685,212,14.7,,,,,,,mlqit2c8my1ewqy6avrfhf8q,A. Van Hoorenbeeck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504494075,12,1,1,0,20,b7jmo07lqav0wfe2mtlzyspak,1,26.1,91.7,2023-02-05T15:01:17.671Z,2023-02-06T12:50:05Z,4015249827,141,72.0,4015249823,56,Back,4015249831,213,4.8,4016929297,178,,4015249829,212,13.5,4015249825,140,27.6,,,,,,,3k4ulxeya73ac9foemis7p6mt,B. Bolingoli-Mbombo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504494081,13,61,1,0,21,b7jmo07lqav0wfe2mtlzyspak,0,29,68.9,2023-02-05T15:01:18.913Z,2023-02-06T12:50:04Z,4016929331,178,,4015249853,56,Back,,,,,,,,,,,,,,,,,,,ezg4lhvy2z4pkyvfrmi17y11x,B. Verstraete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504494095,3,49,1,0,23,920raeoumft3q2wmvc296uceo,1,64.8,20.7,2023-02-05T15:01:20.625Z,2023-02-06T12:50:04Z,,,,,,,,,,,,,,,,,,,,,,,,,5ecklu1u6t21rhh8fh4zoq2cq,A. Zorgane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504494117,4,1,1,0,23,920raeoumft3q2wmvc296uceo,1,63.8,19.3,2023-02-05T15:01:20.899Z,2023-02-06T12:50:03Z,4015249995,56,Center,4015249999,141,32.1,4015250003,212,8.9,4015250009,213,1.4,4016929417,178,,4015249997,140,65.5,,,,,,,5ecklu1u6t21rhh8fh4zoq2cq,A. Zorgane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504494143,5,1,1,0,24,920raeoumft3q2wmvc296uceo,1,61.3,24.1,2023-02-05T15:01:22.030Z,2023-02-06T12:50:02Z,4016929445,178,,4015250105,141,30.0,4015250113,213,0.3,4015250109,212,12.3,4015250103,140,72.4,4015250101,56,Center,,,,,,,8zz5lnxo7twq8ntb7e0qfvbv9,M. Ilaimaharitra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504494159,6,1,1,0,25,920raeoumft3q2wmvc296uceo,0,69.7,25,2023-02-05T15:01:23.115Z,2023-02-06T12:50:02Z,4015250285,286,,4016929473,178,,4015250277,233,14,4015250223,141,26.4,4015250273,236,,4015250221,140,72.6,4015250219,56,Center,4015250227,213,0.3,14xb29tv90y8uataijmh03rah,D. Heymans,4015250225,212,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504494125,14,74,1,0,25,b7jmo07lqav0wfe2mtlzyspak,1,31.2,77.1,2023-02-05T15:01:23.230Z,2023-02-06T12:50:01Z,4015250033,285,,4016929499,178,,4015250299,233,6,4015250031,56,Back,,,,,,,,,,,,,3k4ulxeya73ac9foemis7p6mt,B. Bolingoli-Mbombo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504494217,7,1,1,0,26,920raeoumft3q2wmvc296uceo,1,70.4,34.8,2023-02-05T15:01:24.169Z,2023-02-06T12:50:01Z,4015250531,141,7.3,4015250529,140,85.0,4016929545,178,,4015250525,155,,4015250533,212,24.2,4015250527,56,Right,4015250535,213,5.4,,,,87d73x3gkomc4soukr5uweqc5,I. Mbenza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504494267,8,1,1,0,30,920raeoumft3q2wmvc296uceo,1,82.6,4.1,2023-02-05T15:01:27.640Z,2023-02-06T12:50:00Z,4015250733,56,Center,4015250741,213,0.7,4015250737,141,24.9,4016929569,178,,4015250739,212,21.1,4015250735,140,97.5,,,,,,,6n1rvd0axpp159h9wkkd7lwfe,K. Nkuba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504494283,9,1,1,0,32,920raeoumft3q2wmvc296uceo,0,97.3,22.2,2023-02-05T15:01:30.086Z,2023-02-06T12:50:00Z,4015250805,212,16.8,4015250799,56,Center,4015251275,195,,4016929593,178,,4015250803,141,46.3,4015250801,140,93.6,4015250807,213,1.8,,,,14xb29tv90y8uataijmh03rah,D. Heymans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504494295,15,12,1,0,33,b7jmo07lqav0wfe2mtlzyspak,1,4,56.5,2023-02-05T15:01:30.674Z,2023-02-06T12:49:59Z,4015250895,212,13.9,4016929621,178,,4015250893,141,75.7,4015250889,56,Back,4015250897,213,1.9,4015250891,140,0.0,4015250911,167,,,,,mlqit2c8my1ewqy6avrfhf8q,A. Van Hoorenbeeck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504494321,10,6,1,0,33,920raeoumft3q2wmvc296uceo,1,97.1,35.3,2023-02-05T15:01:30.990Z,2023-02-06T05:39:54Z,4015251033,75,,4015251031,56,Center,4015251043,233,16,,,,,,,,,,,,,,,,14xb29tv90y8uataijmh03rah,D. Heymans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504494297,16,6,1,0,33,b7jmo07lqav0wfe2mtlzyspak,0,2.9,64.7,2023-02-05T15:01:30.990Z,2023-02-06T05:39:54Z,4015251067,233,10,4015250905,73,,4015250903,56,Back,,,,,,,,,,,,,,,,mlqit2c8my1ewqy6avrfhf8q,A. Van Hoorenbeeck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504494569,11,1,1,0,59,920raeoumft3q2wmvc296uceo,0,99.6,0.7,2023-02-05T15:01:57.261Z,2023-02-06T05:39:57Z,4015252397,2,,4015252401,155,,4015252407,140,88.3,4015252403,224,,4016929683,178,,4015252411,212,26.8,4015252413,213,2.0,4015252405,56,Center,87d73x3gkomc4soukr5uweqc5,I. Mbenza,4015252399,6,,4015252409,141,36.1,4016627695,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504494591,17,12,1,1,1,b7jmo07lqav0wfe2mtlzyspak,1,8.6,63.5,2023-02-05T15:01:58.472Z,2023-02-06T12:49:59Z,4015252559,141,91.1,4015252561,212,19.3,4015252555,56,Back,4015252563,213,1.3,4015252569,15,,4015252557,140,12.8,4016929737,178,,,,,3q5uylbjjiaoj3mn2l7p93jyt,K. Mrabti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504494689,12,1,1,1,6,920raeoumft3q2wmvc296uceo,1,89.9,5.9,2023-02-05T15:02:03.584Z,2023-02-06T12:49:56Z,4016929837,178,,4015254349,154,,4015253099,213,1.6,4015253087,2,,4015253089,155,,4015253093,140,89.6,4015253091,56,Center,4015253097,212,25.0,87d73x3gkomc4soukr5uweqc5,I. Mbenza,4015254347,210,15,4015253095,141,42.7,4016627923,72,1,4016627921,223,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504494705,13,44,1,1,7,920raeoumft3q2wmvc296uceo,1,92,46.5,2023-02-05T15:02:04.823Z,2023-02-06T12:49:56Z,4015253223,233,18,4015253189,56,Center,4015253191,286,,,,,,,,,,,,,,,,,14xb29tv90y8uataijmh03rah,D. Heymans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504494685,18,44,1,1,7,b7jmo07lqav0wfe2mtlzyspak,0,8,53.5,2023-02-05T15:02:04.824Z,2023-02-06T12:49:55Z,4015253249,233,13,4015253065,285,,4015253063,56,Back,,,,,,,,,,,,,,,,mlqit2c8my1ewqy6avrfhf8q,A. Van Hoorenbeeck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504494707,14,15,1,1,7,920raeoumft3q2wmvc296uceo,1,90.6,42.5,2023-02-05T15:02:04.896Z,2023-02-06T12:49:55Z,4015254387,146,98.4,4015253205,17,,4015254383,102,54.2,4015253207,56,Center,4015254385,103,27.2,4015253921,15,,4015254391,147,48.4,4015253925,328,,14xb29tv90y8uataijmh03rah,D. Heymans,4015254845,233,19,4015254379,55,12,4015254373,77,,4015253919,25,4015254377,154,4016929893,388,4015254375,29,,,,,,,,,,,,,,,,,,,,,
2504494703,19,10,1,1,8,b7jmo07lqav0wfe2mtlzyspak,1,0.9,49.5,2023-02-05T15:02:06.061Z,2023-02-06T12:49:54Z,4016628193,378,,4015253177,56,Back,4015254885,233,14,4015253173,178,,4015253175,182,,4015254791,176,,,,,,,,1psqmd0h77b385bljq2emftgp,G. Coucke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504494711,20,52,1,1,8,b7jmo07lqav0wfe2mtlzyspak,1,0.7,48.2,2023-02-05T15:02:06.284Z,2023-02-06T12:49:54Z,4016929955,178,,4016628261,378,,,,,,,,,,,,,,,,,,,,1psqmd0h77b385bljq2emftgp,G. Coucke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504494737,21,1,1,1,13,b7jmo07lqav0wfe2mtlzyspak,1,12.3,46.4,2023-02-05T15:02:11.198Z,2023-02-06T12:49:53Z,4015253415,212,27.3,4016930029,178,,4015253407,123,,4015253409,56,Back,4015253413,141,12.6,4015253411,140,26.4,4015253433,287,,4015253417,213,5.3,1psqmd0h77b385bljq2emftgp,G. Coucke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504494817,22,1,1,1,19,b7jmo07lqav0wfe2mtlzyspak,1,42.4,6.8,2023-02-05T15:02:16.586Z,2023-02-06T12:49:52Z,4016930069,178,,4015253869,212,15.3,4015253865,140,44.2,4015253867,141,29.2,4015253863,56,Back,4015253871,213,1.4,,,,,,,b6hva6wki38za3hipscirr4h6,J. Van Hecke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504494835,23,1,1,1,22,b7jmo07lqav0wfe2mtlzyspak,1,42.8,27,2023-02-05T15:02:19.833Z,2023-02-06T12:49:51Z,4016930121,178,,4015253991,141,34.5,4015253993,212,14.5,4015253989,140,29.9,4015253987,56,Back,4015253995,213,2.8,,,,,,,1df9uegp2hsbc4813no3mdvx1,Alessio Da Cruz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504494869,24,1,1,1,25,b7jmo07lqav0wfe2mtlzyspak,1,31.1,29.4,2023-02-05T15:02:22.434Z,2023-02-06T12:49:49Z,4015254133,56,Back,4015254141,141,14.4,4016930197,178,,4015254137,140,40.1,4015254145,212,13.9,4015254149,213,5.5,,,,,,,btz2lf5s3h6svre1o5jgmvf85,D. Bates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504494919,25,1,1,1,27,b7jmo07lqav0wfe2mtlzyspak,1,47.5,12.1,2023-02-05T15:02:25.413Z,2023-02-06T12:49:49Z,4015254425,212,26.6,4015254423,141,26.4,4015254419,56,Center,4015254421,140,71.1,4015254427,213,0.4,4016930283,178,,,,,,,,b6hva6wki38za3hipscirr4h6,J. Van Hecke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504552259,477,61,1,1,29,b7jmo07lqav0wfe2mtlzyspak,1,72.6,28.3,2023-02-05T15:02:27.087Z,2023-02-06T12:49:48Z,4015550289,56,Center,4016930407,178,,,,,,,,,,,,,,,,,,,,25ey2mcvgwz6ls2612os5hzv9,R. Schoofs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504494953,15,52,1,1,32,920raeoumft3q2wmvc296uceo,1,13.5,65.6,2023-02-05T15:02:29.669Z,2023-02-06T12:49:48Z,4016930443,178,,4016628929,376,,,,,,,,,,,,,,,,,,,,btyk45f7gmz3ck2dafpp22yg9,H. Koffi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504495077,16,1,1,1,38,920raeoumft3q2wmvc296uceo,0,15.3,56.5,2023-02-05T15:02:35.642Z,2023-02-06T12:49:47Z,4015255369,56,Left,4015255379,1,,4015255375,212,58.0,4015255377,213,0.6,4015255371,140,62.0,4015255545,189,,4015255373,141,100.0,4015255367,199,,btyk45f7gmz3ck2dafpp22yg9,H. Koffi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504495081,17,5,1,1,45,920raeoumft3q2wmvc296uceo,0,57.4,101.7,2023-02-05T15:02:42.515Z,2023-02-06T05:41:04Z,4015255399,347,,4015255555,233,26,4015255397,56,Left,,,,,,,,,,,,,,,,btyk45f7gmz3ck2dafpp22yg9,H. Koffi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504495105,26,5,1,1,45,b7jmo07lqav0wfe2mtlzyspak,1,42.6,-1.7,2023-02-05T15:02:42.515Z,2023-02-06T05:41:04Z,4015255541,233,17,4015255521,347,,4015255519,56,Back,,,,,,,,,,,,,,,,b6hva6wki38za3hipscirr4h6,J. Van Hecke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504495147,27,1,1,1,46,b7jmo07lqav0wfe2mtlzyspak,1,48.1,0,2023-02-05T15:02:44.004Z,2023-02-06T12:49:47Z,4015255637,141,6.2,4015255631,107,,4015255643,1,,4015255641,213,0.2,4015255633,56,Right,4015255639,212,21.3,4015255635,140,67.8,,,,b6hva6wki38za3hipscirr4h6,J. Van Hecke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504495151,28,1,1,1,49,b7jmo07lqav0wfe2mtlzyspak,0,75,3.9,2023-02-05T15:02:47.154Z,2023-02-06T12:49:46Z,4015255655,56,Right,4015255661,212,13.3,4016930707,178,,4015255659,141,8.6,4015255663,213,2.9,4015255657,140,62.7,,,,,,,3q5uylbjjiaoj3mn2l7p93jyt,K. Mrabti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504495173,18,61,1,1,50,920raeoumft3q2wmvc296uceo,1,30.7,94.2,2023-02-05T15:02:48.120Z,2023-02-06T12:49:45Z,4015255757,56,Back,4016930887,178,,,,,,,,,,,,,,,,,,,,4pbx40gvdmacim2n0k2qt41cl,J. Kayembe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504495189,19,49,1,1,51,920raeoumft3q2wmvc296uceo,1,32.4,91.2,2023-02-05T15:02:48.902Z,2023-02-06T12:49:45Z,,,,,,,,,,,,,,,,,,,,,,,,,5ecklu1u6t21rhh8fh4zoq2cq,A. Zorgane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504495213,20,1,1,1,51,920raeoumft3q2wmvc296uceo,1,32.1,91.3,2023-02-05T15:02:48.963Z,2023-02-06T12:49:44Z,4015255923,141,73.5,4015255927,213,4.9,4016930959,178,,4015255919,56,Back,4015255921,140,33.8,4015255925,212,12.2,,,,,,,5ecklu1u6t21rhh8fh4zoq2cq,A. Zorgane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504495169,29,43,1,1,52,b7jmo07lqav0wfe2mtlzyspak,1,0,0,2023-02-05T15:02:49.446Z,2023-02-05T15:02:53Z,4015255931,144,61,4015255747,56,Right,,,,,,,,,,,,,,,,,,,3eywxsna9qzi1egis1uj4l6mt,G. Hairemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504495229,21,1,1,1,52,920raeoumft3q2wmvc296uceo,1,26.5,86.3,2023-02-05T15:02:50.308Z,2023-02-06T12:49:44Z,4015256021,56,Back,4015256027,212,29.1,4015256023,140,32.6,4016931009,178,,4015256025,141,44.6,4015256029,213,4.9,,,,,,,27rm84dcrfa7ypfmpgbe37cic,M. Boukamir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504495257,22,1,1,1,56,920raeoumft3q2wmvc296uceo,1,30.5,50,2023-02-05T15:02:53.975Z,2023-02-06T12:49:42Z,4015256175,141,22.2,4015256179,213,5.3,4015256171,56,Back,4015256177,212,22.7,4015256173,140,42.4,4016931043,178,,,,,,,,8zz5lnxo7twq8ntb7e0qfvbv9,M. Ilaimaharitra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504495259,23,61,1,1,57,920raeoumft3q2wmvc296uceo,0,42.3,35.1,2023-02-05T15:02:54.994Z,2023-02-06T12:49:42Z,4016931055,178,,4015256183,56,Back,,,,,,,,,,,,,,,,,,,14xb29tv90y8uataijmh03rah,D. Heymans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504495263,30,49,1,1,59,b7jmo07lqav0wfe2mtlzyspak,1,51.6,81.4,2023-02-05T15:02:56.993Z,2023-02-06T12:49:41Z,,,,,,,,,,,,,,,,,,,,,,,,,3k4ulxeya73ac9foemis7p6mt,B. Bolingoli-Mbombo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504495291,31,1,1,1,59,b7jmo07lqav0wfe2mtlzyspak,1,52,81.4,2023-02-05T15:02:57.081Z,2023-02-06T12:49:41Z,4016931163,178,,4015256365,141,89.3,4015256369,213,0.3,4015256363,140,67.6,4015256361,56,Left,4015256367,212,17.2,,,,,,,3k4ulxeya73ac9foemis7p6mt,B. Bolingoli-Mbombo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
