id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/21/id,qualifier/21/qualifierId,qualifier/22/id,qualifier/22/qualifierId,qualifier/22/value,qualifier/23/id,qualifier/23/qualifierId,assist,qualifier/15/value,qualifier/18/value,keyPass,qualifier/19/value
2512236029,8,1,1,0,8,3ix9om1svhd6obl0mbk1otgop,0,70.8,40.3,2023-02-25T17:15:42.820Z,2023-02-26T10:13:08Z,4057940057,178,,4058320207,1,,4056031395,141,67.5,4056031399,213,0.6,4056031393,140,99.5,4056031397,212,35.4,4056031391,56,Center,,,,1gzgkjei16r4lt2fvcedy1jvt,K. Denkey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512235987,7,43,1,0,11,3ix9om1svhd6obl0mbk1otgop,1,0,0,2023-02-25T17:15:45.008Z,2023-02-25T17:15:50Z,4056031195,212,0.8,4056031191,140,74.9,4056031193,141,39.4,4056031197,213,1.4,4056031187,56,Center,4056031535,144,12,,,,,,,a0ecz4nlxrr62dcwixtmjiwyy,T. Somers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512236023,5,52,1,0,23,9njsy633rh1tyri7l2jaju5o,1,12.1,36.8,2023-02-25T17:15:57.356Z,2023-02-26T10:13:06Z,4057940277,178,,4057209145,376,,,,,,,,,,,,,,,,,,,,6sdv4s8oz558wfhx72vwlpvu2,L. Moser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512236297,6,80,1,0,28,9njsy633rh1tyri7l2jaju5o,0,15.1,32.8,2023-02-25T17:16:02.852Z,2023-02-26T10:13:05Z,4057940321,178,,,,,,,,,,,,,,,,,,,,,,,6sdv4s8oz558wfhx72vwlpvu2,L. Moser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512236393,7,1,1,0,31,9njsy633rh1tyri7l2jaju5o,0,21.1,31.8,2023-02-25T17:16:05.612Z,2023-02-26T10:13:05Z,4057209711,155,,4056033075,1,,4056033067,140,69.5,4056033069,141,34.8,4056033073,213,0.0,4056033065,56,Center,4057940415,178,,4056033071,212,50.9,6sdv4s8oz558wfhx72vwlpvu2,L. Moser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512236373,9,44,1,0,34,3ix9om1svhd6obl0mbk1otgop,1,34.8,73.4,2023-02-25T17:16:08.598Z,2023-02-26T10:13:04Z,4056033137,233,8,4056032979,285,,4056032977,56,Back,,,,,,,,,,,,,,,,52qemp1py9mm9unjvxaphv209,J. Daland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512236397,8,44,1,0,34,9njsy633rh1tyri7l2jaju5o,0,65.2,26.6,2023-02-25T17:16:08.599Z,2023-02-26T10:13:04Z,4056033089,56,Center,4056033159,233,9,4056033091,286,,,,,,,,,,,,,,,,,eiqmp3nbc50r40bl86u2sj55h,S. Peeters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512236407,10,1,1,0,34,3ix9om1svhd6obl0mbk1otgop,1,34.5,73.1,2023-02-25T17:16:08.646Z,2023-02-26T10:13:04Z,4056033169,141,64.2,4057940655,388,,4056033173,213,5.7,4056033163,3,,4056033167,140,44.2,4056033165,56,Back,4056033171,212,11.8,,,,52qemp1py9mm9unjvxaphv209,J. Daland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512236411,11,49,1,0,36,3ix9om1svhd6obl0mbk1otgop,1,43.3,62.8,2023-02-25T17:16:10.062Z,2023-02-26T10:13:03Z,,,,,,,,,,,,,,,,,,,,,,,,,a0ecz4nlxrr62dcwixtmjiwyy,T. Somers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512236421,12,1,1,0,36,3ix9om1svhd6obl0mbk1otgop,0,43.3,62.8,2023-02-25T17:16:10.064Z,2023-02-26T10:13:03Z,4056033229,212,10.9,4056033223,56,Center,4056033227,141,60.5,4056033231,213,6.1,4057940813,178,,4056033225,140,53.6,,,,,,,a0ecz4nlxrr62dcwixtmjiwyy,T. Somers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512236439,9,61,1,0,36,9njsy633rh1tyri7l2jaju5o,1,55.5,34.2,2023-02-25T17:16:10.171Z,2023-02-26T10:13:02Z,4057941027,178,,4056033291,56,Center,4057941025,21,,,,,,,,,,,,,,,,,ditnpqgspoih5ich7c5vn44fe,G. Magnée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512236483,10,49,1,0,37,9njsy633rh1tyri7l2jaju5o,1,48.6,40.5,2023-02-25T17:16:11.468Z,2023-02-26T10:13:02Z,,,,,,,,,,,,,,,,,,,,,,,,,2xletuhhaxmfqbjbgq4ehpyol,J. Davidson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512236507,11,1,1,0,37,9njsy633rh1tyri7l2jaju5o,0,48.7,40.4,2023-02-25T17:16:11.491Z,2023-02-26T10:13:01Z,4056033569,56,Center,4056033575,212,22.0,4056033571,140,69.0,4056033577,213,0.2,4056033573,141,48.2,4056230807,155,,4057941175,178,,,,,2xletuhhaxmfqbjbgq4ehpyol,J. Davidson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512236487,13,1,1,0,38,3ix9om1svhd6obl0mbk1otgop,0,30.7,62.9,2023-02-25T17:16:12.798Z,2023-02-26T10:13:01Z,4057941243,388,,4056033469,141,41.5,4056033463,3,,4056033467,140,42.4,4056033471,212,19.0,4056033465,56,Back,4056033473,213,5.4,,,,5iuagsqdiiaadb5yuf7r4vzmc,C. Ravych,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512275839,351,1,1,0,42,9njsy633rh1tyri7l2jaju5o,1,56.5,57.4,2023-02-25T17:16:16.327Z,2023-02-26T10:13:00Z,4056238471,140,53.3,4056238473,141,72.0,4056238477,213,1.9,4056238469,56,Center,4056238467,3,,4056238475,212,10.5,4057941571,178,,,,,ditnpqgspoih5ich7c5vn44fe,G. Magnée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512236557,12,1,1,0,43,9njsy633rh1tyri7l2jaju5o,0,51,67.2,2023-02-25T17:16:17.451Z,2023-02-26T10:13:00Z,4056033843,140,73.7,4056033849,212,31.9,4056033857,1,,4056033853,213,5.6,4056033841,56,Center,4056033845,141,36.1,4056033839,157,,4057941717,178,,1fu9y7gemoii89ejj7bkex78p,R. Charles-Cook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512277171,341,1,1,0,45,3ix9om1svhd6obl0mbk1otgop,0,42.4,48.6,2023-02-25T17:16:19.780Z,2023-02-26T10:13:00Z,4056245921,3,,4056245923,56,Center,4056245927,141,45.7,4056245929,212,11.8,4056245933,213,6.1,4056245925,140,53.5,4057941837,178,,,,,8jc7tw0nw37trgyli0oyz1soa,C. Vanhoutte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512236575,14,43,1,0,46,3ix9om1svhd6obl0mbk1otgop,1,0,0,2023-02-25T17:16:19.992Z,2023-02-25T18:09:50Z,4056237781,144,1,4056033971,140,55.6,4056033977,213,5.7,4056033973,141,43.3,4056033967,3,0,4056033969,56,Center,4056033975,212,15.0,,,,8jc7tw0nw37trgyli0oyz1soa,C. Vanhoutte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512236613,13,44,1,0,47,9njsy633rh1tyri7l2jaju5o,1,46.4,56.8,2023-02-25T17:16:21.444Z,2023-02-26T10:12:59Z,4056034137,285,,4056034133,56,Back,4056034167,233,15,,,,,,,,,,,,,,,,90fea2mfl0soc0gsk88z2m2mt,A. Filin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512236589,15,44,1,0,47,3ix9om1svhd6obl0mbk1otgop,0,53.6,43.2,2023-02-25T17:16:21.445Z,2023-02-26T10:12:59Z,4056034045,56,Center,4056034047,286,,4056034207,233,13,,,,,,,,,,,,,,,,1gzgkjei16r4lt2fvcedy1jvt,K. Denkey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512236627,14,1,1,0,47,9njsy633rh1tyri7l2jaju5o,0,45.7,58.2,2023-02-25T17:16:21.459Z,2023-02-26T10:12:58Z,4056034241,3,,4056034249,212,20.8,4056034243,56,Center,4056034251,213,5.9,4056034247,141,47.2,4057941949,388,,4056034245,140,64.2,,,,90fea2mfl0soc0gsk88z2m2mt,A. Filin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512236595,16,49,1,0,48,3ix9om1svhd6obl0mbk1otgop,1,46.7,42,2023-02-25T17:16:22.591Z,2023-02-26T10:12:58Z,,,,,,,,,,,,,,,,,,,,,,,,,3l1v52usaf9mmi9dwowdwv3e,A. Francis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512236649,17,1,1,0,49,3ix9om1svhd6obl0mbk1otgop,1,47,42.5,2023-02-25T17:16:23.149Z,2023-02-26T10:12:57Z,4056034371,140,43.5,4056034377,213,1.7,4056034373,141,90.2,4056034379,1,,4056034369,56,Back,4056034375,212,32.6,4057942033,178,,,,,3l1v52usaf9mmi9dwowdwv3e,A. Francis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512236679,18,1,1,0,53,3ix9om1svhd6obl0mbk1otgop,0,48.2,95.2,2023-02-25T17:16:27.005Z,2023-02-26T10:12:56Z,4056034565,1,,4056034561,213,6.1,4056034559,212,44.9,4056034557,141,83.8,4057942095,178,,4056034553,56,Left,4056034555,140,90.3,,,,5wn1xudozb4s78x0m8ch7vn8q,O. Deman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512236717,15,1,1,0,57,9njsy633rh1tyri7l2jaju5o,0,8.5,17.1,2023-02-25T17:16:30.996Z,2023-02-26T10:12:56Z,4056034759,141,0.0,4056034753,157,,4056034757,140,21.2,4056034755,56,Back,4057942183,178,,4056034767,213,5.5,4056034763,212,18.5,4056034769,1,,6sdv4s8oz558wfhx72vwlpvu2,L. Moser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512236723,16,5,1,0,58,9njsy633rh1tyri7l2jaju5o,0,16.4,-1,2023-02-25T17:16:32.863Z,2023-02-26T05:00:07Z,4056035437,233,19,4056034797,56,Back,4056034799,347,,,,,,,,,,,,,,,,,6sdv4s8oz558wfhx72vwlpvu2,L. Moser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512236859,19,5,1,0,58,3ix9om1svhd6obl0mbk1otgop,1,83.6,101,2023-02-25T17:16:32.863Z,2023-02-26T05:00:06Z,4056035433,233,16,4056035415,347,,4056035413,56,Left,,,,,,,,,,,,,,,,5wn1xudozb4s78x0m8ch7vn8q,O. Deman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512236997,20,1,1,1,20,3ix9om1svhd6obl0mbk1otgop,1,83.4,100,2023-02-25T17:16:54.148Z,2023-02-26T10:12:56Z,4056036225,140,85.7,4056036231,213,4.9,4056036227,141,86.3,4056036223,56,Left,4056036229,212,10.9,4056036221,107,,,,,,,,5wn1xudozb4s78x0m8ch7vn8q,O. Deman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512237003,21,1,1,1,21,3ix9om1svhd6obl0mbk1otgop,0,81.1,91.1,2023-02-25T17:16:55.826Z,2023-02-26T10:12:55Z,4057942357,178,,4056036265,141,90.2,4056036269,213,6.2,4056036461,236,,4056036263,140,90.5,4056036267,212,9.9,4056036467,286,,4056036463,233,17,8jc7tw0nw37trgyli0oyz1soa,C. Vanhoutte,4056036261,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512237027,17,74,1,1,22,9njsy633rh1tyri7l2jaju5o,1,17.8,7,2023-02-25T17:16:56.017Z,2023-02-26T10:12:54Z,4056036493,233,21,4057942445,178,,4056036419,285,,4056036417,56,Back,,,,,,,,,,,,,eiqmp3nbc50r40bl86u2sj55h,S. Peeters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512237077,18,5,1,1,23,9njsy633rh1tyri7l2jaju5o,0,18.6,-1.2,2023-02-25T17:16:56.947Z,2023-02-26T05:00:25Z,4056036635,56,Back,4056037043,233,22,4056036637,347,,,,,,,,,,,,,,,,,eiqmp3nbc50r40bl86u2sj55h,S. Peeters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512237157,22,5,1,1,23,3ix9om1svhd6obl0mbk1otgop,1,81.4,101.2,2023-02-25T17:16:56.947Z,2023-02-26T05:00:24Z,4056036985,347,,4056036983,56,Left,4056037005,233,18,,,,,,,,,,,,,,,,8jc7tw0nw37trgyli0oyz1soa,C. Vanhoutte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512237199,23,1,1,1,33,3ix9om1svhd6obl0mbk1otgop,0,81,100,2023-02-25T17:17:07.878Z,2023-02-26T10:12:54Z,4058319669,1,,4056037233,141,71.8,4056037237,213,5.3,4056037231,140,94.3,4056037235,212,24.3,4056037227,107,,4056037229,56,Center,,,,5wn1xudozb4s78x0m8ch7vn8q,O. Deman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512237223,19,12,1,1,35,9njsy633rh1tyri7l2jaju5o,1,8.5,26.6,2023-02-25T17:17:09.740Z,2023-02-26T10:12:53Z,4056037381,56,Back,4057942749,388,,4056037387,212,10.2,4056037383,140,5.6,4056037389,213,1.9,4056037385,141,40.9,4056037395,15,,,,,6wt29oce6gsthhpmhq705vl9m,Y. Van Genechten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512237269,20,12,1,1,37,9njsy633rh1tyri7l2jaju5o,1,7.1,41.1,2023-02-25T17:17:10.982Z,2023-02-26T10:12:53Z,4056037579,213,6.0,4056037573,140,23.8,4056037577,212,18.2,4056037571,56,Back,4056037575,141,33.9,4056037599,15,,4057942899,388,,,,,8qa4s74yhn2u9n5tm4mfi934k,R. Paeshuyse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512237301,21,49,1,1,40,9njsy633rh1tyri7l2jaju5o,1,18.5,41.5,2023-02-25T17:17:14.531Z,2023-02-26T10:12:52Z,,,,,,,,,,,,,,,,,,,,,,,,,eiqmp3nbc50r40bl86u2sj55h,S. Peeters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512237349,22,1,1,1,40,9njsy633rh1tyri7l2jaju5o,0,18.6,41.5,2023-02-25T17:17:14.604Z,2023-02-26T10:12:52Z,4056037855,141,13.4,4058319583,1,,4056037851,56,Back,4056037859,213,5.7,4056037853,140,43.8,4056037857,212,32.6,4057943143,178,,,,,eiqmp3nbc50r40bl86u2sj55h,S. Peeters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512237357,24,49,1,1,44,3ix9om1svhd6obl0mbk1otgop,1,52.1,85.4,2023-02-25T17:17:18.627Z,2023-02-26T10:12:51Z,,,,,,,,,,,,,,,,,,,,,,,,,52qemp1py9mm9unjvxaphv209,J. Daland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512237473,25,1,1,1,46,3ix9om1svhd6obl0mbk1otgop,1,46.6,86.2,2023-02-25T17:17:20.766Z,2023-02-26T10:12:50Z,4057943637,178,,4056038335,141,60.9,4056038331,56,Back,4056038339,213,4.2,4056038333,140,38.3,4056038337,212,19.3,,,,,,,52qemp1py9mm9unjvxaphv209,J. Daland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512237623,26,1,1,1,51,3ix9om1svhd6obl0mbk1otgop,1,33.8,57,2023-02-25T17:17:25.279Z,2023-02-26T10:12:49Z,4056038881,140,70.2,4056038889,1,,4056038883,141,91.8,4056038887,213,0.6,4056038885,212,45.0,4056038877,155,,4057943693,178,,4056038879,56,Left,5iuagsqdiiaadb5yuf7r4vzmc,C. Ravych,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512237629,27,61,1,1,53,3ix9om1svhd6obl0mbk1otgop,0,69.9,89,2023-02-25T17:17:27.864Z,2023-02-26T10:12:49Z,4057943843,178,,4057943841,15,,4056038935,56,Left,,,,,,,,,,,,,,,,5wn1xudozb4s78x0m8ch7vn8q,O. Deman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512237831,23,5,1,1,55,9njsy633rh1tyri7l2jaju5o,1,25.4,-1.2,2023-02-25T17:17:29.046Z,2023-02-26T05:01:24Z,4056039685,233,28,4056039677,347,,4056039673,56,Back,,,,,,,,,,,,,,,,eiqmp3nbc50r40bl86u2sj55h,S. Peeters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512237649,28,5,1,1,55,3ix9om1svhd6obl0mbk1otgop,0,74.6,101.2,2023-02-25T17:17:29.046Z,2023-02-26T05:01:25Z,4056039015,347,,4056039013,56,Left,4056039705,233,23,,,,,,,,,,,,,,,,5wn1xudozb4s78x0m8ch7vn8q,O. Deman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
