id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/10/value,qualifier/8/value,qualifier/11/value,qualifier/14/value,qualifier/16/value,qualifier/17/value,assist,qualifier/19/id,qualifier/19/qualifierId
2496034495,137,61,1,18,44,6vyr13j6kbwdtxjwm1m4m8nu2,1,6.5,58,2023-01-08T17:49:49.047Z,2023-01-09T09:21:44Z,3971395329,178,,3970879865,56,Back,,,,,,,,,,,,,,,,,,,8f77xyqg4womglj1o8udq77qh,M. Ashimeru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496034263,117,43,1,18,46,ecj1gmc7pqcjo4sc9hvghj5u3,1,0,0,2023-01-08T17:49:51.221Z,2023-01-08T17:50:12Z,3970878777,56,Center,3970879599,144,61,,,,,,,,,,,,,,,,,,,5w0ohhrm0ojscyjh3e0o8ffmd,C. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496034275,118,13,1,18,46,ecj1gmc7pqcjo4sc9hvghj5u3,1,85.2,63.8,2023-01-08T17:49:51.538Z,2023-01-09T09:21:43Z,3971545569,64,,3971395239,178,,3970879921,231,50.6,3970879909,103,79.2,3970879905,74,,3970879911,328,,3970879917,230,98.9,3970879913,458,,aajft01g5yggw0is5fbfh3105,B. Nieuwkoop,3970878815,56,,3970879731,25,,3970879733,20,3970879907,102,,,,,,,,,,,,,,,,,,,,Center,46.4,,,,,,
2496034277,119,5,1,18,48,ecj1gmc7pqcjo4sc9hvghj5u3,0,101.4,45.6,2023-01-08T17:49:53.100Z,2023-01-09T03:50:10Z,3970878873,233,136,3970878823,56,Center,3970878825,346,,,,,,,,,,,,,,,,,aajft01g5yggw0is5fbfh3105,B. Nieuwkoop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496034273,136,5,1,18,48,6vyr13j6kbwdtxjwm1m4m8nu2,1,-1.4,54.4,2023-01-08T17:49:53.100Z,2023-01-09T03:50:11Z,3970878807,346,,3970878805,56,Back,3970878831,233,119,,,,,,,,,,,,,,,,8q8qxzmb9j1vntg5llyqa35uy,K. Sardella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496034507,138,1,1,19,13,6vyr13j6kbwdtxjwm1m4m8nu2,0,3.5,49.2,2023-01-08T17:50:18.735Z,2023-01-09T09:21:43Z,3970879953,212,68.2,3970879957,1,,3970879955,213,6.0,3970879951,141,20.4,3970879947,56,Right,3970879949,140,65.7,3970880557,237,,3970880555,124,,3wwi5vf2l1qbz7e5zdjoy8yga,B. Verbruggen,3970879989,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496034511,120,1,1,19,17,ecj1gmc7pqcjo4sc9hvghj5u3,0,38.2,82.4,2023-01-08T17:50:22.290Z,2023-01-09T09:21:42Z,3970879983,213,5.8,3970879981,212,20.8,3971395395,388,,3970879979,141,67.3,3970879977,140,55.4,3970879973,3,,3970879975,56,Center,,,,1i1xcco82x0ppbac6j5z59x49,S. Van der Heyden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496034533,139,1,1,19,18,6vyr13j6kbwdtxjwm1m4m8nu2,0,44.4,19.3,2023-01-08T17:50:23.564Z,2023-01-09T09:21:42Z,3970880071,140,57.8,3971395437,388,,3970880075,212,14.1,3970880077,213,0.1,3970880073,141,20.4,3970880067,3,,3970880069,56,Right,,,,88nmn961vtb3bnt9v9rye1h0q,Z. Debast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496034523,121,49,1,19,20,ecj1gmc7pqcjo4sc9hvghj5u3,1,40.2,87.7,2023-01-08T17:50:25.430Z,2023-01-09T09:21:41Z,,,,,,,,,,,,,,,,,,,,,,,,,1i1xcco82x0ppbac6j5z59x49,S. Van der Heyden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496034537,122,1,1,19,20,ecj1gmc7pqcjo4sc9hvghj5u3,0,40.3,87.9,2023-01-08T17:50:25.482Z,2023-01-09T09:21:41Z,3970880099,1,,3970880093,141,68.8,3970880097,213,5.9,3970880095,212,34.9,3970880091,140,71.1,3971395519,178,,3970880089,56,Center,3970880087,157,,1i1xcco82x0ppbac6j5z59x49,S. Van der Heyden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496034565,140,1,1,19,23,6vyr13j6kbwdtxjwm1m4m8nu2,1,33.6,27,2023-01-08T17:50:28.192Z,2023-01-09T09:21:41Z,3971395527,388,,3970880239,56,Back,3970880247,213,6.2,3970880243,141,25.2,3970880245,212,9.7,3970880241,140,42.8,3970880237,3,,,,,78fx1xqqtcqm2g4h1dj8beml1,J. Vertonghen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496034567,141,61,1,19,25,6vyr13j6kbwdtxjwm1m4m8nu2,1,42.2,21.3,2023-01-08T17:50:30.598Z,2023-01-09T09:21:40Z,3971395537,178,,3970880251,56,Back,,,,,,,,,,,,,,,,,,,143brmwsfow8o0svtdq98tiw9,A. Diawara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496111971,680,49,1,19,26,6vyr13j6kbwdtxjwm1m4m8nu2,1,44.9,19.4,2023-01-08T17:50:31.126Z,2023-01-09T09:21:39Z,,,,,,,,,,,,,,,,,,,,,,,,,8f77xyqg4womglj1o8udq77qh,M. Ashimeru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496034579,142,1,1,19,26,6vyr13j6kbwdtxjwm1m4m8nu2,1,45.3,19.3,2023-01-08T17:50:31.564Z,2023-01-09T09:21:39Z,3970880331,56,Back,3970880333,140,39.2,3970880337,212,8.2,3970880335,141,11.7,3971395577,178,,3970880339,213,3.8,,,,,,,8f77xyqg4womglj1o8udq77qh,M. Ashimeru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496034581,143,1,1,19,27,6vyr13j6kbwdtxjwm1m4m8nu2,0,40.8,10,2023-01-08T17:50:32.290Z,2023-01-09T09:21:38Z,3971296819,155,,3971395591,178,,3970880349,212,38.0,3970880353,1,,3970880351,213,0.4,3970880343,56,Center,3970880347,141,30.9,3970880345,140,74.4,b3vvxolwxcukqk76hb4scvh79,A. Murillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496034617,123,1,1,19,29,ecj1gmc7pqcjo4sc9hvghj5u3,1,35.5,71.5,2023-01-08T17:50:34.251Z,2023-01-09T09:21:38Z,3970880571,56,Back,3970880575,141,86.1,3970880573,140,40.9,3970880577,212,11.4,3970880579,213,1.1,3971395607,178,,3970880569,3,,,,,5w0ohhrm0ojscyjh3e0o8ffmd,C. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496034623,124,4,1,19,30,ecj1gmc7pqcjo4sc9hvghj5u3,1,40.8,84.3,2023-01-08T17:50:35.570Z,2023-01-09T09:21:37Z,3970880605,56,Back,3970880607,152,,3970880603,13,,3970880693,233,144,3970880609,265,,3970880611,286,,,,,,,,1i1xcco82x0ppbac6j5z59x49,S. Van der Heyden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496034639,144,4,1,19,30,6vyr13j6kbwdtxjwm1m4m8nu2,0,59.2,15.7,2023-01-08T17:50:35.571Z,2023-01-09T09:21:36Z,3970880681,56,Right,3970880683,152,,3970880687,285,,3970880685,265,,3971395623,178,,3970880699,233,124,3970880679,13,,,,,8f77xyqg4womglj1o8udq77qh,M. Ashimeru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496034681,145,17,1,19,41,6vyr13j6kbwdtxjwm1m4m8nu2,1,0,0,2023-01-08T17:50:46.371Z,2023-01-09T03:51:15Z,3970880901,392,,3970880903,13,243,3970880899,31,,,,,,,,,,,,,,,,,8f77xyqg4womglj1o8udq77qh,M. Ashimeru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496034929,125,27,1,20,3,ecj1gmc7pqcjo4sc9hvghj5u3,1,0,0,2023-01-08T17:51:08.176Z,2023-01-09T03:51:40Z,3970882161,53,1i1xcco82x0ppbac6j5z59x49,3970882159,41,Injury,3970882185,233,146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496034907,146,27,1,20,3,6vyr13j6kbwdtxjwm1m4m8nu2,1,0,0,2023-01-08T17:51:08.176Z,2023-01-09T03:51:40Z,3970882173,233,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496035157,126,28,1,20,50,ecj1gmc7pqcjo4sc9hvghj5u3,1,0,0,2023-01-08T17:51:55.126Z,2023-01-09T03:51:44Z,3970940225,233,147,3970883387,55,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496035123,147,28,1,20,50,6vyr13j6kbwdtxjwm1m4m8nu2,1,0,0,2023-01-08T17:51:55.126Z,2023-01-09T03:51:45Z,3970883179,55,146,3970940221,233,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496035167,127,1,1,20,55,ecj1gmc7pqcjo4sc9hvghj5u3,1,42.5,79.9,2023-01-08T17:52:00.116Z,2023-01-09T09:21:36Z,3971395749,178,,3970883443,152,,3970883447,140,45.2,3970883445,56,Back,3970883441,5,,3970883453,213,1.1,3970883451,212,5.8,3970883449,141,87.4,5w0ohhrm0ojscyjh3e0o8ffmd,C. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496035171,128,1,1,20,56,ecj1gmc7pqcjo4sc9hvghj5u3,1,46.9,85.8,2023-01-08T17:52:01.747Z,2023-01-09T09:21:35Z,3970883479,140,71.4,3970883477,56,Left,3971395795,178,,3970883485,213,0.2,3970883483,212,26.5,3970883481,141,95.2,,,,,,,39tod1iad3ztq17qveh8pwp9l,S. Lynen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496035181,129,3,1,21,0,ecj1gmc7pqcjo4sc9hvghj5u3,0,84.8,87.1,2023-01-08T17:52:05.233Z,2023-01-09T08:54:57Z,3971297625,286,,3971304901,233,681,3971297997,465,,3971395807,178,,3970883555,56,Left,,,,,,,,,,ai5p5wgft6c09bjbldz9sfeac,S. Adingra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496112229,681,7,1,21,1,6vyr13j6kbwdtxjwm1m4m8nu2,0,15.2,12.9,2023-01-08T17:52:06.270Z,2023-01-09T08:54:57Z,3971395865,178,,3971304895,233,129,3971297887,384,,3971297883,56,Back,3971297885,285,,,,,,,,,,,8f77xyqg4womglj1o8udq77qh,M. Ashimeru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496035193,130,1,1,21,4,ecj1gmc7pqcjo4sc9hvghj5u3,0,78.8,63.3,2023-01-08T17:52:08.828Z,2023-01-09T09:21:33Z,3971395881,178,,3970883619,213,0.5,3970883613,140,84.2,3970883615,141,67.9,3970883617,212,6.5,3970883611,56,Center,,,,,,,7a6hqi5iy91onh9u7l7t88tbe,O. El Azzouzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496035197,148,8,1,21,4,6vyr13j6kbwdtxjwm1m4m8nu2,1,14.8,32.6,2023-01-08T17:52:09.415Z,2023-01-09T09:21:33Z,3970883629,56,Back,3971298201,384,,3971395903,178,,,,,,,,,,,,,,,,,b3vvxolwxcukqk76hb4scvh79,A. Murillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496035217,131,3,1,21,5,ecj1gmc7pqcjo4sc9hvghj5u3,0,85,64.7,2023-01-08T17:52:09.910Z,2023-01-09T09:21:32Z,3971304909,233,347,3970883731,56,Center,3971298445,465,,3971395955,178,,3970989371,286,,,,,,,,,,,5j13tgvpwi7m3y6rjd8q08tt5,L. Amani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496055391,347,7,1,21,5,6vyr13j6kbwdtxjwm1m4m8nu2,1,15,35.3,2023-01-08T17:52:10.095Z,2023-01-09T09:21:32Z,3971395975,178,,3971298341,384,,3970990907,233,131,3970990905,285,,3970990903,56,Back,,,,,,,,,,b3vvxolwxcukqk76hb4scvh79,A. Murillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496055557,348,50,1,21,5,6vyr13j6kbwdtxjwm1m4m8nu2,1,16.4,37.3,2023-01-08T17:52:10.716Z,2023-01-09T09:21:31Z,3970991803,56,Back,3970991805,285,,3970991815,233,402,,,,,,,,,,,,,,,,88nmn961vtb3bnt9v9rye1h0q,Z. Debast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496055433,402,7,1,21,6,ecj1gmc7pqcjo4sc9hvghj5u3,0,83.6,62.7,2023-01-08T17:52:11.252Z,2023-01-09T09:21:31Z,3971298895,384,,3970991139,286,,3971396063,178,,3970991137,56,Center,3970991811,233,348,,,,,,,,,,5j13tgvpwi7m3y6rjd8q08tt5,L. Amani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496055675,349,61,1,21,6,6vyr13j6kbwdtxjwm1m4m8nu2,1,16.5,40.9,2023-01-08T17:52:11.518Z,2023-01-09T09:21:30Z,3970992451,56,Back,3971396085,178,,,,,,,,,,,,,,,,,,,,88nmn961vtb3bnt9v9rye1h0q,Z. Debast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496035237,132,1,1,21,8,ecj1gmc7pqcjo4sc9hvghj5u3,1,84.8,49,2023-01-08T17:52:12.819Z,2023-01-09T09:21:30Z,3970883849,140,86.9,3970883855,213,4.9,3970883853,212,14.1,3970883851,141,28.5,3970883847,56,Center,3971396119,178,,,,,,,,7vv4ef3y8swdekozwaent3ai1,D. Vanzeir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496035263,133,1,1,21,9,ecj1gmc7pqcjo4sc9hvghj5u3,1,85.9,29.6,2023-01-08T17:52:14.532Z,2023-01-09T09:21:30Z,3970888793,210,13,3970883997,56,Center,3970884001,141,48.8,3970884003,212,15.6,3970888795,154,,3971396141,178,,3970883995,155,,3970883999,140,94.0,aajft01g5yggw0is5fbfh3105,B. Nieuwkoop,3970884005,213,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
2496035267,134,13,1,21,10,ecj1gmc7pqcjo4sc9hvghj5u3,1,94.1,48.4,2023-01-08T17:52:15.587Z,2023-01-09T09:21:29Z,3970888025,328,,3970888817,231,48.6,3970888811,146,96.8,3970888807,102,99.3,3970888801,154,,3970884023,56,Center,3970888799,29,,3970888021,15,,5j13tgvpwi7m3y6rjd8q08tt5,L. Amani,3970888027,153,1,3970888815,230,98.2,3971396289,388,3970888797,73,3970887607,17,,3970888813,147,64.1,3970888803,55,3970887605,22,,3970888809,103,,,,,,,,,133,31.9,,,,
2496035291,135,15,1,21,11,ecj1gmc7pqcjo4sc9hvghj5u3,1,96.2,63.6,2023-01-08T17:52:16.480Z,2023-01-09T09:21:28Z,3970886035,72,,3971396309,178,,3970887449,146,100.5,3970887429,55,134,3970884147,22,,3970884151,56,Center,3970887437,102,53.1,3970884149,65,,ai5p5wgft6c09bjbldz9sfeac,S. Adingra,3970887465,233,,3970887445,108,,3970887425,29,3970887447,328,3970887441,103,20.3,3971300149,77,,3970887451,147,,,,,,,,,,,,154,,50.5,,,,,
2496035553,154,10,1,21,12,6vyr13j6kbwdtxjwm1m4m8nu2,1,0.6,46.4,2023-01-08T17:52:16.935Z,2023-01-13T09:03:59Z,3970886765,233,135,3970886029,174,,3970885643,56,Back,3970885641,182,,3971300285,377,,3970886031,179,,,,,,,,3wwi5vf2l1qbz7e5zdjoy8yga,B. Verbruggen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496035303,149,12,1,21,13,6vyr13j6kbwdtxjwm1m4m8nu2,1,3.5,39,2023-01-08T17:52:18.048Z,2023-01-09T09:21:27Z,3971396349,178,,3970884207,56,Back,3970884209,140,38.7,3970884211,141,9.4,3970884215,213,5.8,3970884213,212,42.1,,,,,,,b3vvxolwxcukqk76hb4scvh79,A. Murillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496035311,136,1,1,21,16,ecj1gmc7pqcjo4sc9hvghj5u3,1,66.9,84.6,2023-01-08T17:52:21.026Z,2023-01-09T09:21:27Z,3970884245,140,73.5,3970884243,56,Left,3970884247,141,82.0,3970884255,213,6.0,3970884249,212,7.2,3971396371,178,,,,,,,,1i1xcco82x0ppbac6j5z59x49,S. Van der Heyden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496035327,137,1,1,21,18,ecj1gmc7pqcjo4sc9hvghj5u3,1,70,85.5,2023-01-08T17:52:23.635Z,2023-01-09T09:21:26Z,3970884361,213,3.3,3970884359,212,23.6,3970884353,56,Back,3970884355,140,47.7,3970884357,141,81.4,3971396407,388,,,,,,,,a6cke0ad2pvuyahweuch772ay,V. Boniface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496035341,138,1,1,21,23,ecj1gmc7pqcjo4sc9hvghj5u3,1,51.5,81.7,2023-01-08T17:52:28.184Z,2023-01-09T09:21:25Z,3971396427,178,,3970884431,213,0.5,3970884429,212,19.9,3970884427,141,96.5,3970884425,140,67.8,3970884423,56,Left,,,,,,,5w0ohhrm0ojscyjh3e0o8ffmd,C. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496035367,139,1,1,21,24,ecj1gmc7pqcjo4sc9hvghj5u3,1,62.6,97.4,2023-01-08T17:52:29.246Z,2023-01-09T09:21:25Z,3970884569,56,Left,3970884577,213,5.7,3970884575,212,14.1,3970884573,141,86.6,3970884571,140,74.1,3971396483,178,,,,,,,,1i1xcco82x0ppbac6j5z59x49,S. Van der Heyden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496035371,140,3,1,21,26,ecj1gmc7pqcjo4sc9hvghj5u3,0,76.7,76.1,2023-01-08T17:52:31.514Z,2023-01-09T08:54:49Z,3970884591,286,,3971300715,465,,3971396705,178,,3970884633,233,150,3970884589,56,Center,,,,,,,,,,a6cke0ad2pvuyahweuch772ay,V. Boniface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496035375,150,7,1,21,27,6vyr13j6kbwdtxjwm1m4m8nu2,1,23.3,23.9,2023-01-08T17:52:32.743Z,2023-01-09T08:54:49Z,3971300725,383,,3970884619,233,140,3970884599,285,,3971396731,178,,3970884597,56,Back,,,,,,,,,,143brmwsfow8o0svtdq98tiw9,A. Diawara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496035377,151,49,1,21,28,6vyr13j6kbwdtxjwm1m4m8nu2,1,23.6,26.5,2023-01-08T17:52:33.505Z,2023-01-09T09:21:22Z,,,,,,,,,,,,,,,,,,,,,,,,,143brmwsfow8o0svtdq98tiw9,A. Diawara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496035439,152,1,1,21,28,6vyr13j6kbwdtxjwm1m4m8nu2,1,23.7,26.7,2023-01-08T17:52:33.595Z,2023-01-09T09:21:22Z,3970884939,212,13.7,3970884933,56,Back,3970884935,140,34.4,3970884937,141,38.2,3970884941,213,0.6,3971396795,178,,,,,,,,143brmwsfow8o0svtdq98tiw9,A. Diawara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496112793,682,3,1,21,29,6vyr13j6kbwdtxjwm1m4m8nu2,0,32.7,40.5,2023-01-08T17:52:34.769Z,2023-01-09T09:21:21Z,3971396809,178,,3971300837,56,Back,3971300841,465,,3971300843,467,7a6hqi5iy91onh9u7l7t88tbe,3971545401,285,,,,,,,,,,,5don85s7097g5df42m429b8ix,F. Amuzu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496035443,153,4,1,21,30,6vyr13j6kbwdtxjwm1m4m8nu2,1,31.8,41.5,2023-01-08T17:52:35.024Z,2023-01-09T09:21:21Z,3970891555,233,141,3970891559,285,,3970884971,265,,3970884967,56,Back,3970884965,13,,3970884969,152,,,,,,,,5don85s7097g5df42m429b8ix,F. Amuzu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496035429,141,4,1,21,30,ecj1gmc7pqcjo4sc9hvghj5u3,0,68.2,58.5,2023-01-08T17:52:35.025Z,2023-01-09T09:21:20Z,3970884891,265,,3970884893,286,,3970891569,233,153,3971396827,178,,3970884887,56,Center,3970884885,13,,3970884889,152,,,,,7a6hqi5iy91onh9u7l7t88tbe,O. El Azzouzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496035855,142,27,1,21,31,ecj1gmc7pqcjo4sc9hvghj5u3,1,0,0,2023-01-08T17:52:36.179Z,2023-01-09T03:55:24Z,3970887537,233,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496035701,155,27,1,21,31,6vyr13j6kbwdtxjwm1m4m8nu2,1,0,0,2023-01-08T17:52:36.179Z,2023-01-09T03:55:24Z,3970887521,233,142,3970886455,41,Injury,3970886457,53,5don85s7097g5df42m429b8ix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496036123,143,28,1,23,41,ecj1gmc7pqcjo4sc9hvghj5u3,1,0,0,2023-01-08T17:54:46.009Z,2023-01-09T03:55:35Z,3970888729,55,142,3970888741,233,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496036119,156,28,1,23,41,6vyr13j6kbwdtxjwm1m4m8nu2,1,0,0,2023-01-08T17:54:46.009Z,2023-01-09T03:55:36Z,3970888733,233,143,3970888721,55,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496036147,157,1,1,23,43,6vyr13j6kbwdtxjwm1m4m8nu2,1,34.7,50.3,2023-01-08T17:54:48.129Z,2023-01-09T09:21:20Z,3970888899,5,,3970888909,212,16.4,3970888911,213,3.3,3971397079,178,,3970888903,56,Back,3970888907,141,46.3,3970888905,140,19.3,3970888901,152,,78fx1xqqtcqm2g4h1dj8beml1,J. Vertonghen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496036175,158,1,1,23,52,6vyr13j6kbwdtxjwm1m4m8nu2,1,19.4,40.5,2023-01-08T17:54:57.575Z,2023-01-09T09:21:18Z,3971397095,178,,3970889049,212,62.0,3970889045,140,75.1,3970889047,141,10.1,3970889043,56,Right,3970889041,155,,3970889053,1,,3970889051,213,5.9,3wwi5vf2l1qbz7e5zdjoy8yga,B. Verbruggen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496036177,159,44,1,23,56,6vyr13j6kbwdtxjwm1m4m8nu2,1,73.5,10.3,2023-01-08T17:55:01.146Z,2023-01-09T09:21:18Z,3970889061,286,,3970889065,233,144,3970889059,56,Right,,,,,,,,,,,,,,,,b3vvxolwxcukqk76hb4scvh79,A. Murillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496036169,144,44,1,23,56,ecj1gmc7pqcjo4sc9hvghj5u3,0,26.5,89.7,2023-01-08T17:55:01.147Z,2023-01-09T09:21:17Z,3970889007,56,Back,3970889079,233,159,3970889009,285,,,,,,,,,,,,,,,,,1i1xcco82x0ppbac6j5z59x49,S. Van der Heyden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496036185,160,1,1,23,56,6vyr13j6kbwdtxjwm1m4m8nu2,0,72.8,9.5,2023-01-08T17:55:01.251Z,2023-01-09T09:21:17Z,3970889101,140,91.7,3970889107,213,0.1,3970889103,141,12.6,3970889105,212,20.0,3970889099,56,Right,3971397151,388,,3970889095,3,,3970889097,168,,b3vvxolwxcukqk76hb4scvh79,A. Murillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496036181,145,49,1,23,58,ecj1gmc7pqcjo4sc9hvghj5u3,1,6.3,83.5,2023-01-08T17:55:03.796Z,2023-01-09T09:21:16Z,,,,,,,,,,,,,,,,,,,,,,,,,5w0ohhrm0ojscyjh3e0o8ffmd,C. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496036207,146,1,1,23,59,ecj1gmc7pqcjo4sc9hvghj5u3,1,5.8,83.4,2023-01-08T17:55:03.870Z,2023-01-09T09:21:16Z,3970889189,213,4.5,3970889181,56,Back,3970889187,212,11.2,3971397195,178,,3970889185,141,67.5,3970889183,140,3.2,,,,,,,5w0ohhrm0ojscyjh3e0o8ffmd,C. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496036213,147,1,1,24,1,ecj1gmc7pqcjo4sc9hvghj5u3,0,1.1,61.4,2023-01-08T17:55:05.841Z,2023-01-09T09:21:15Z,3970893805,157,,3970893807,56,Left,3970893817,1,,3970893815,213,0.4,3970893813,212,57.3,3970893811,141,94.6,3970893809,140,51.3,3971397221,178,,a8kdcx3797ityilpw31jaj4r9,A. Moris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496036231,161,1,1,24,5,6vyr13j6kbwdtxjwm1m4m8nu2,1,50.4,7.1,2023-01-08T17:55:09.990Z,2023-01-09T09:21:15Z,3970889295,56,Back,3970889293,3,,3970889297,140,38.6,3970889299,141,25.2,3970889301,212,17.5,3970889303,213,2.4,3971397255,178,,,,,88nmn961vtb3bnt9v9rye1h0q,Z. Debast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496036237,162,49,1,24,7,6vyr13j6kbwdtxjwm1m4m8nu2,1,32,16.4,2023-01-08T17:55:12.715Z,2023-01-09T09:21:15Z,,,,,,,,,,,,,,,,,,,,,,,,,143brmwsfow8o0svtdq98tiw9,A. Diawara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
