id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/13/value,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/16/value,qualifier/18/value,qualifier/20/id,qualifier/20/qualifierId
2526725963,4,49,1,0,16,jb4xejoxjfk5a0a50bo8hvst,1,1.1,7.9,2023-04-01T16:15:23.397Z,2023-04-02T11:47:28Z,,,,,,,,,,,,,,,,,,,,,,,,,9bnvh1i6mu45yvkz257c0x1at,M. Sambu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526726017,6,1,1,0,17,jb4xejoxjfk5a0a50bo8hvst,0,0.1,5.7,2023-04-01T16:15:24.312Z,2023-04-02T11:47:27Z,4153552607,286,,4153550979,56,Back,4153550983,141,12.5,4153550981,140,5.9,4153550985,212,7.6,4156191585,178,,4153552601,236,,4153552603,233,9,9bnvh1i6mu45yvkz257c0x1at,M. Sambu,4153550987,213,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526726219,9,74,1,0,17,8y3iucyxguipljcmf87a11bk9,1,98.8,94.6,2023-04-01T16:15:24.336Z,2023-04-02T11:47:27Z,4156191667,178,,4153551945,56,Left,4153551947,285,,4153552615,233,6,,,,,,,,,,,,,2igz499o21aihmkugktp3nyms,M. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526725965,5,43,1,0,17,jb4xejoxjfk5a0a50bo8hvst,1,0,0,2023-04-01T16:15:25.214Z,2023-04-01T16:16:51Z,4153550849,56,Back,4153550851,285,0,4153556653,144,50,,,,,,,,,,,,,,,,9bnvh1i6mu45yvkz257c0x1at,M. Sambu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526726057,7,1,1,0,20,jb4xejoxjfk5a0a50bo8hvst,0,4.2,24.8,2023-04-01T16:15:27.694Z,2023-04-02T11:47:26Z,4153551189,56,Back,4156191827,178,,4153551193,141,25.2,4153551191,140,0.0,4153551195,212,6.0,4153551197,213,3.1,,,,,,,89m2i076rpwreyl8h1o9kc6xg,D. Bunchukov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526726043,8,6,1,0,21,8y3iucyxguipljcmf87a11bk9,1,99,80.5,2023-04-01T16:15:28.749Z,2023-04-02T05:53:32Z,4153551237,233,8,4153551133,56,Left,4153551135,73,,,,,,,,,,,,,,,,,2igz499o21aihmkugktp3nyms,M. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526726059,8,6,1,0,21,jb4xejoxjfk5a0a50bo8hvst,0,1,19.5,2023-04-01T16:15:28.749Z,2023-04-02T05:53:31Z,4153551267,233,8,4153551205,73,,4153551203,56,Back,,,,,,,,,,,,,,,,89m2i076rpwreyl8h1o9kc6xg,D. Bunchukov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526726071,9,43,1,0,26,jb4xejoxjfk5a0a50bo8hvst,1,0,0,2023-04-01T16:15:33.342Z,2023-04-01T16:16:59Z,4153557143,144,49,,,,,,,,,,,,,,,,,,,,,,89m2i076rpwreyl8h1o9kc6xg,D. Bunchukov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526726289,10,1,1,0,35,8y3iucyxguipljcmf87a11bk9,1,99.6,99.6,2023-04-01T16:15:42.570Z,2023-04-02T05:53:37Z,4153552247,141,93.0,4153552251,213,3.8,4153585153,6,,4156191965,178,,4153552249,212,7.7,4153552245,140,93.6,4153552243,56,Left,,,,18pgjfpl9s8qy32mblzygsyc5,S. Kums,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526726311,11,1,1,0,37,8y3iucyxguipljcmf87a11bk9,1,91.7,93.2,2023-04-01T16:15:44.908Z,2023-04-02T11:47:25Z,4153552351,213,3.5,4156192039,178,,4153552347,141,91.5,4153552349,212,3.7,4153552345,140,88.4,4153552343,56,Left,,,,,,,2igz499o21aihmkugktp3nyms,M. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526726321,12,1,1,0,39,8y3iucyxguipljcmf87a11bk9,0,82.6,89.5,2023-04-01T16:15:46.580Z,2023-04-02T11:47:25Z,4153552401,212,21.4,4154772593,223,,4153552399,141,58.8,4153552395,56,Center,4153552391,2,,4153552403,213,4.9,4153552397,140,87.2,4154772595,20,,18pgjfpl9s8qy32mblzygsyc5,S. Kums,4153552393,155,,4156192219,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526726571,10,12,1,0,40,jb4xejoxjfk5a0a50bo8hvst,1,11.9,37.9,2023-04-01T16:15:47.441Z,2023-04-02T11:47:25Z,4156192291,178,,4153553723,141,9.2,4153553725,212,23.6,4153553721,140,24.6,4153553719,56,Back,4153553727,213,5.3,,,,,,,8058605f3gip7nglewe7svqzu,M. Mouandilmadji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526726421,13,1,1,0,43,8y3iucyxguipljcmf87a11bk9,1,65.4,88.7,2023-04-01T16:15:50.723Z,2023-04-02T11:47:24Z,4153552961,213,3.8,4153552957,141,60.8,4156192329,178,,4153552955,140,40.8,4153552953,56,Back,4157109845,1,,4153552959,212,32.0,,,,18pgjfpl9s8qy32mblzygsyc5,S. Kums,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526726523,14,1,1,0,47,8y3iucyxguipljcmf87a11bk9,1,39.1,52.8,2023-04-01T16:15:54.663Z,2023-04-02T11:47:24Z,4153553469,212,18.3,4153553465,140,21.8,4156192369,178,,4153553463,56,Back,4153553467,141,49.0,4153553471,213,3.3,,,,,,,7s4ws0u4erq1jfobqpsj0aoes,M. Samoise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526726531,15,1,1,0,54,8y3iucyxguipljcmf87a11bk9,0,21.6,49.2,2023-04-01T16:16:01.366Z,2023-04-02T11:47:23Z,4153553497,155,,4153553701,1,,4153553505,212,47.6,4153553501,140,65.8,4153553503,141,33.4,4153553499,56,Center,4156192431,178,,4153553507,213,6.1,6q53ei01tbb5kxjr1mhfjysph,P. Nardi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526726579,11,44,1,0,56,jb4xejoxjfk5a0a50bo8hvst,1,36.9,65.8,2023-04-01T16:16:04.156Z,2023-04-02T11:47:23Z,4153553767,56,Back,4153553783,233,16,4153553769,285,,,,,,,,,,,,,,,,,a52575bcqr3acuweauiyzsb56,M. Mbow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526726561,16,44,1,0,56,8y3iucyxguipljcmf87a11bk9,0,63.1,34.2,2023-04-01T16:16:04.157Z,2023-04-02T11:47:22Z,4153553791,233,11,4153553657,286,,4153553655,56,Center,,,,,,,,,,,,,,,,adrn1x15rsehvnava8q9ofuvo,G. Orban,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526726589,12,1,1,0,56,jb4xejoxjfk5a0a50bo8hvst,0,36.1,65.9,2023-04-01T16:16:04.215Z,2023-04-02T11:47:22Z,4156192555,388,,4153553829,141,60.5,4153553833,213,6.0,4153553821,56,Back,4153553825,140,46.6,4153553831,212,11.6,4153553819,3,,,,,a52575bcqr3acuweauiyzsb56,M. Mbow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526726607,17,44,1,0,59,8y3iucyxguipljcmf87a11bk9,1,51.7,34.2,2023-04-01T16:16:06.421Z,2023-04-02T11:47:22Z,4153553895,56,Center,4153553931,233,13,4153553897,286,,,,,,,,,,,,,,,,,99tf4co0pm09ayca13ma3lql1,J. De Sart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526726597,13,44,1,0,59,jb4xejoxjfk5a0a50bo8hvst,0,48.3,65.8,2023-04-01T16:16:06.422Z,2023-04-02T11:47:21Z,4153553949,233,17,4153553853,56,Back,4153553855,285,,,,,,,,,,,,,,,,,e2ej1v66tqjgtpzdhjw7bghqt,G. Kilota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526726629,18,1,1,0,59,8y3iucyxguipljcmf87a11bk9,1,51.4,32,2023-04-01T16:16:06.476Z,2023-04-02T11:47:21Z,4153554021,213,5.7,4153554015,140,63.4,4153554011,3,,4153554019,212,15.1,4153554013,56,Right,4156192681,388,,4153554017,141,19.7,,,,99tf4co0pm09ayca13ma3lql1,J. De Sart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526726645,20,49,1,1,0,8y3iucyxguipljcmf87a11bk9,1,57.7,24.6,2023-04-01T16:16:07.524Z,2023-04-02T11:47:21Z,,,,,,,,,,,,,,,,,,,,,,,,,7s4ws0u4erq1jfobqpsj0aoes,M. Samoise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526726635,19,1,1,1,0,8y3iucyxguipljcmf87a11bk9,0,59,24.5,2023-04-01T16:16:08.276Z,2023-04-02T11:47:20Z,4156192781,178,,4153554059,213,6.3,4153554053,140,66.3,4153554055,141,24.4,4153554057,212,7.7,4153554051,56,Center,,,,,,,7s4ws0u4erq1jfobqpsj0aoes,M. Samoise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526726655,14,49,1,1,2,jb4xejoxjfk5a0a50bo8hvst,1,30.7,71.1,2023-04-01T16:16:09.715Z,2023-04-02T11:47:19Z,,,,,,,,,,,,,,,,,,,,,,,,,a52575bcqr3acuweauiyzsb56,M. Mbow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526726677,15,1,1,1,3,jb4xejoxjfk5a0a50bo8hvst,1,32.1,71.2,2023-04-01T16:16:10.530Z,2023-04-02T11:47:19Z,4153554295,213,5.1,4153554291,141,43.3,4153554293,212,20.3,4153554289,140,39.0,4153554287,56,Back,4156192891,178,,,,,,,,a52575bcqr3acuweauiyzsb56,M. Mbow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526726699,16,1,1,1,5,jb4xejoxjfk5a0a50bo8hvst,1,40.7,53.5,2023-04-01T16:16:13.206Z,2023-04-02T11:47:18Z,4153554409,140,46.1,4156192965,178,,4153554413,212,18.8,4153554415,213,5.0,4153554411,141,27.1,4153554407,56,Back,,,,,,,89m2i076rpwreyl8h1o9kc6xg,D. Bunchukov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526726719,17,1,1,1,8,jb4xejoxjfk5a0a50bo8hvst,1,47.3,35.5,2023-04-01T16:16:15.842Z,2023-04-02T11:47:17Z,4153554525,56,Back,4153554531,212,21.8,4153554533,213,4.8,4153554529,141,3.5,4156193539,178,,4153554527,140,48.3,,,,,,,7ruin2kz9zjzba57tdbec7n4l,Vagner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526726743,18,1,1,1,11,jb4xejoxjfk5a0a50bo8hvst,1,54.3,1,2023-04-01T16:16:19.220Z,2023-04-02T11:47:16Z,4153554679,141,6.7,4156193595,178,,4153554683,213,0.3,4153554681,212,11.9,4153554675,56,Right,4153554677,140,65.0,,,,,,,9bnvh1i6mu45yvkz257c0x1at,M. Sambu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526726747,19,1,1,1,14,jb4xejoxjfk5a0a50bo8hvst,0,66.2,3.2,2023-04-01T16:16:21.792Z,2023-04-02T11:47:14Z,4153554697,56,Right,4153554703,212,8.6,4153554705,213,0.3,4153554701,141,7.0,4156193673,178,,4153554699,140,74.0,,,,,,,89m2i076rpwreyl8h1o9kc6xg,D. Bunchukov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526726755,21,49,1,1,16,8y3iucyxguipljcmf87a11bk9,1,25.9,86.2,2023-04-01T16:16:23.322Z,2023-04-02T11:47:14Z,,,,,,,,,,,,,,,,,,,,,,,,,18pgjfpl9s8qy32mblzygsyc5,S. Kums,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526726767,22,1,1,1,16,8y3iucyxguipljcmf87a11bk9,1,26,87,2023-04-01T16:16:23.443Z,2023-04-02T11:47:14Z,4153554801,213,5.6,4153554797,141,85.3,4153554793,56,Back,4156193811,178,,4153554795,140,27.4,4153554799,212,1.9,,,,,,,18pgjfpl9s8qy32mblzygsyc5,S. Kums,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526726773,23,1,1,1,17,8y3iucyxguipljcmf87a11bk9,1,28.8,93,2023-04-01T16:16:24.709Z,2023-04-02T11:47:13Z,4156193881,178,,4153554837,213,3.4,4153554829,56,Back,4153554833,141,87.8,4153554831,140,13.2,4153554835,212,16.8,,,,,,,fs5utga62tud5s06xj27qdat,J. Torunarigha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526726831,24,1,1,1,18,8y3iucyxguipljcmf87a11bk9,1,22.4,94.7,2023-04-01T16:16:25.948Z,2023-04-02T11:47:13Z,4156194009,178,,4153554969,140,23.3,4153554973,212,15.5,4153554975,213,4.8,4153554971,141,72.0,4153554967,56,Back,,,,,,,18pgjfpl9s8qy32mblzygsyc5,S. Kums,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526726849,25,1,1,1,20,8y3iucyxguipljcmf87a11bk9,1,23.1,82.7,2023-04-01T16:16:28.232Z,2023-04-02T11:47:12Z,4153555077,141,90.2,4153555079,212,5.8,4156194107,178,,4153555081,213,1.1,4153555075,140,25.7,4153555073,56,Back,,,,,,,99tf4co0pm09ayca13ma3lql1,J. De Sart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526726907,26,1,1,1,22,8y3iucyxguipljcmf87a11bk9,1,31.4,96.4,2023-04-01T16:16:29.984Z,2023-04-02T11:47:11Z,4153555453,56,Back,4153555455,140,41.4,4156194193,178,,4153555459,212,14.5,4153555461,213,5.5,4153555457,141,81.7,,,,,,,18pgjfpl9s8qy32mblzygsyc5,S. Kums,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526726951,27,1,1,1,24,8y3iucyxguipljcmf87a11bk9,1,41.3,87.8,2023-04-01T16:16:32.009Z,2023-04-02T11:47:10Z,4156194899,178,,4153555727,141,90.6,4153555729,212,40.3,4153555723,56,Left,4153555733,1,,4153555725,140,79.6,4153555731,213,0.0,,,,1khy4w78z012p8z20gcp0nrvt,H. Cuypers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526726979,28,1,1,1,30,8y3iucyxguipljcmf87a11bk9,0,86.5,82.3,2023-04-01T16:16:37.722Z,2023-04-02T11:47:09Z,4153555863,141,69.3,4153555861,140,90.6,4153555927,236,,4153555869,213,5.2,4156195055,178,,4153555859,56,Center,4153555929,233,20,4153555867,212,9.8,2igz499o21aihmkugktp3nyms,M. Fofana,4153555933,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526726995,20,74,1,1,30,jb4xejoxjfk5a0a50bo8hvst,1,13.9,23.1,2023-04-01T16:16:37.942Z,2023-04-02T11:47:09Z,4153555893,56,Back,4153555895,285,,4153555947,233,28,4156195113,178,,,,,,,,,,,,,,6iu350lkyhy6tcll5gfo4vy3u,M. Tshibuabua,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526727011,21,6,1,1,32,jb4xejoxjfk5a0a50bo8hvst,0,10.5,29.6,2023-04-01T16:16:39.603Z,2023-04-02T05:56:21Z,4153556041,233,29,4153555955,56,Back,4153555957,73,,,,,,,,,,,,,,,,,6iu350lkyhy6tcll5gfo4vy3u,M. Tshibuabua,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526727017,29,6,1,1,32,8y3iucyxguipljcmf87a11bk9,1,89.5,70.4,2023-04-01T16:16:39.603Z,2023-04-02T05:56:21Z,4153556007,233,21,4153555981,56,Center,4153555983,73,,,,,,,,,,,,,,,,,2igz499o21aihmkugktp3nyms,M. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526727323,30,1,1,1,59,8y3iucyxguipljcmf87a11bk9,0,99.5,99.5,2023-04-01T16:17:06.816Z,2023-04-02T05:56:23Z,4153557591,2,,4153557595,6,,4153557619,213,4.5,4153557615,141,54.3,4154782995,20,,4153557617,212,31.5,4153557609,56,Center,4153557605,223,,18pgjfpl9s8qy32mblzygsyc5,S. Kums,4153557601,155,,4156195225,178,4153557613,140,93.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526727349,22,12,1,2,0,jb4xejoxjfk5a0a50bo8hvst,1,3.9,43.5,2023-04-01T16:17:08.103Z,2023-04-02T11:47:08Z,4153557739,141,66.3,4156195333,388,,4153557735,56,Back,4153557743,213,0.6,4153557761,15,,4153557741,212,28.5,4153557737,140,26.7,,,,1acbm9228tfggjx7htxjtcvrp,C. Lepoint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526727395,31,1,1,2,4,8y3iucyxguipljcmf87a11bk9,1,75.1,38.1,2023-04-01T16:17:11.363Z,2023-04-02T11:47:08Z,4153557959,141,27.1,4153557955,56,Center,4153557963,213,4.7,4153557961,212,7.5,4156195401,178,,4153557957,140,75.0,,,,,,,9hiut57u02lly1nfdixef8bth,V. Odjidja-Ofoe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526727431,32,1,1,2,5,8y3iucyxguipljcmf87a11bk9,0,76.7,16.9,2023-04-01T16:17:12.933Z,2023-04-02T11:47:08Z,4153558069,56,Center,4153558065,2,,4154784165,20,,4153558079,1,,4153558075,212,42.1,4153558071,140,100.0,4153558077,213,0.9,4156195477,178,,99tf4co0pm09ayca13ma3lql1,J. De Sart,4154784163,224,,4153558073,141,4153558067,155,,65.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526727441,23,5,1,2,9,jb4xejoxjfk5a0a50bo8hvst,1,-1.4,34,2023-04-01T16:17:16.366Z,2023-04-02T05:56:48Z,4153558147,233,33,4153558107,346,,4153558105,56,Back,,,,,,,,,,,,,,,,6cztmz0yq3ifdkkz4hpe47krt,S. Sissoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
