id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,keyPass,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/10/value,qualifier/12/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/14/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId
2530240965,7,7,1,0,10,1uk609mhtsfhokhaewjapb26,1,34.7,43.1,2023-04-08T14:01:28.370Z,2023-04-09T08:05:21Z,4173184303,384,,4172258619,56,Back,4175068119,178,,4172258621,285,,4172258635,233,4,,,,,,,,,,5zdapzrncz7vch3yrgftfp5g,N. Mehssatou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530240969,8,49,1,0,14,1uk609mhtsfhokhaewjapb26,1,6,77.6,2023-04-08T14:01:32.693Z,2023-04-09T08:20:45Z,,,,,,,,,,,,,,,,,,,,,,,,,6yegi163rq5fsloppfubi3sh5,T. Vandenberghe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530241077,9,1,1,0,20,1uk609mhtsfhokhaewjapb26,1,9.4,58.6,2023-04-08T14:01:38.930Z,2023-04-09T08:20:43Z,4172259167,213,0.5,4172259159,56,Back,4172259161,140,14.5,4172259163,141,63.4,4175068373,178,,4172259165,212,6.3,,,,,,,6yegi163rq5fsloppfubi3sh5,T. Vandenberghe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530241191,10,1,1,0,22,1uk609mhtsfhokhaewjapb26,1,15.2,69.6,2023-04-08T14:01:40.751Z,2023-04-09T08:20:42Z,4172259633,141,85.9,4172259635,212,11.2,4172259637,213,1.4,4175068417,178,,4172259629,56,Back,4172259631,140,16.7,,,,,,,6fdwd71dx2qu7uzzs3ozm9x7u,T. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530241281,11,1,1,0,28,1uk609mhtsfhokhaewjapb26,1,28.2,92.5,2023-04-08T14:01:46.118Z,2023-04-09T08:20:40Z,4172260045,213,4.5,4172260041,141,51.8,4172260039,140,22.3,4172260043,212,28.4,4175068731,178,,4172260037,56,Back,,,,,,,eb1rih67f03kwljbge37id1ck,M. Wasinski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530241295,12,1,1,0,33,1uk609mhtsfhokhaewjapb26,1,28.6,55,2023-04-08T14:01:51.048Z,2023-04-09T08:20:39Z,4172260129,212,13.6,4172260131,213,1.7,4175068803,178,,4172260127,141,74.8,4172260117,56,Back,4172260123,140,27.0,,,,,,,6fdwd71dx2qu7uzzs3ozm9x7u,T. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530241441,13,1,1,0,35,1uk609mhtsfhokhaewjapb26,1,35.1,88.8,2023-04-08T14:01:53.097Z,2023-04-09T08:20:38Z,4172260797,140,36.8,4172260803,213,1.0,4172260799,141,92.9,4172260801,212,3.3,4175068841,178,,4172260795,56,Back,,,,,,,eb1rih67f03kwljbge37id1ck,M. Wasinski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530241501,14,1,1,0,41,1uk609mhtsfhokhaewjapb26,1,69.8,96.3,2023-04-08T14:01:59.724Z,2023-04-09T08:20:36Z,4172261061,56,Center,4172261073,213,4.9,4172261067,141,74.4,4175068915,178,,4172261071,212,15.2,4172261065,140,72.6,,,,,,,6vh5n14h1knmx7yut84q2f2l1,K. D'Haene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530241517,15,50,1,0,43,1uk609mhtsfhokhaewjapb26,1,71.9,77.4,2023-04-08T14:02:01.707Z,2023-04-09T08:20:35Z,4172261121,286,,4172261455,233,5,4172261119,56,Center,,,,,,,,,,,,,,,,93weoj4q60xtxdntko7hobg4q,B. Messaoudi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530241573,5,7,1,0,43,9njsy633rh1tyri7l2jaju5o,0,28.1,22.6,2023-04-08T14:02:01.842Z,2023-04-09T08:20:35Z,4172261383,56,Back,4173186643,384,,4172261385,285,,4172261431,233,15,4175069055,178,,,,,,,,,,,ag74mepy9fnmlykodxo0oxhwp,B. Baiye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530241791,17,61,1,0,43,1uk609mhtsfhokhaewjapb26,1,73.1,76.9,2023-04-08T14:02:02.001Z,2023-04-09T08:20:35Z,4172262399,56,Center,4175069223,178,,,,,,,,,,,,,,,,,,,,93weoj4q60xtxdntko7hobg4q,B. Messaoudi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530241581,6,49,1,0,45,9njsy633rh1tyri7l2jaju5o,1,30.4,32.8,2023-04-08T14:02:03.790Z,2023-04-09T08:20:34Z,,,,,,,,,,,,,,,,,,,,,,,,,90fea2mfl0soc0gsk88z2m2mt,A. Filin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530422295,750,3,1,0,45,9njsy633rh1tyri7l2jaju5o,0,30.6,32.8,2023-04-08T14:02:03.854Z,2023-04-09T08:20:34Z,4173189149,56,Back,4173189153,465,,4173189155,467,93weoj4q60xtxdntko7hobg4q,4175069585,178,,4175605939,285,,,,,,,,,,,90fea2mfl0soc0gsk88z2m2mt,A. Filin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530241603,7,4,1,0,46,9njsy633rh1tyri7l2jaju5o,1,36.2,35.1,2023-04-08T14:02:04.744Z,2023-04-09T08:20:33Z,4172261611,233,16,4175669363,286,,4172261561,152,,4172261557,13,,4172265179,295,,4172261559,56,Back,,,,,,,90fea2mfl0soc0gsk88z2m2mt,A. Filin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530241609,16,4,1,0,46,1uk609mhtsfhokhaewjapb26,0,63.8,64.9,2023-04-08T14:02:04.745Z,2023-04-09T08:20:33Z,4175069689,178,,4172261581,13,,4172261625,233,7,4172261587,152,,4172261583,56,Center,4172263905,295,,4175669361,285,,,,,93weoj4q60xtxdntko7hobg4q,B. Messaoudi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530242139,8,1,1,1,15,9njsy633rh1tyri7l2jaju5o,0,42.4,36.6,2023-04-08T14:02:33.911Z,2023-04-09T08:20:32Z,4172264149,152,,4172264145,155,,4175069827,178,,4172264161,141,30.1,4172264141,5,,4172264153,56,Center,4172264165,212,37.4,4172264169,213,6.2,8qa4s74yhn2u9n5tm4mfi934k,R. Paeshuyse,4172264157,140,77.8,4172264173,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530242167,18,12,1,1,18,1uk609mhtsfhokhaewjapb26,1,22.2,78,2023-04-08T14:02:36.613Z,2023-04-09T08:20:32Z,4172264273,141,73.5,4173190953,15,,4172264285,213,5.9,4172264269,56,Back,4172264275,212,8.4,4172264271,140,29.6,4175069937,388,,,,,eb1rih67f03kwljbge37id1ck,M. Wasinski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530242251,9,1,1,1,20,9njsy633rh1tyri7l2jaju5o,1,68.8,14.4,2023-04-08T14:02:38.037Z,2023-04-09T08:20:32Z,4175070063,178,,4172264701,212,5.6,4172264699,141,17.0,4172264697,140,73.9,4172264693,3,,4172264703,213,0.3,4172264695,56,Right,,,,6wt29oce6gsthhpmhq705vl9m,Y. Van Genechten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530242255,10,50,1,1,20,9njsy633rh1tyri7l2jaju5o,1,79.7,8.7,2023-04-08T14:02:38.866Z,2023-04-09T08:05:16Z,4172264717,286,,4172264715,56,Right,4172264793,233,19,,,,,,,,,,,,,,,,8xjlysmwl5vnhcnvsynftjd62,K. N’Dri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530242245,19,7,1,1,22,1uk609mhtsfhokhaewjapb26,1,20.3,91.3,2023-04-08T14:02:40.280Z,2023-04-09T08:05:16Z,4172264675,167,,4175070471,389,,4173191997,385,,4172264679,285,,4172264763,233,10,4172264677,56,Back,,,,,,,eb1rih67f03kwljbge37id1ck,M. Wasinski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530242339,11,5,1,1,23,9njsy633rh1tyri7l2jaju5o,1,86.1,-0.9,2023-04-08T14:02:41.714Z,2023-04-09T03:08:28Z,4172265185,233,20,4172265155,347,,4172265153,56,Right,,,,,,,,,,,,,,,,8xjlysmwl5vnhcnvsynftjd62,K. N’Dri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530242261,20,5,1,1,23,1uk609mhtsfhokhaewjapb26,0,13.9,100.9,2023-04-08T14:02:41.714Z,2023-04-09T03:08:29Z,4172264727,56,Back,4172265193,233,11,4172264729,347,,,,,,,,,,,,,,,,,eb1rih67f03kwljbge37id1ck,M. Wasinski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530242453,12,1,1,1,31,9njsy633rh1tyri7l2jaju5o,1,81.4,0,2023-04-08T14:02:49.880Z,2023-04-09T08:20:31Z,4172265811,213,2.5,4172265801,140,71.6,4172265809,212,13.3,4172265791,107,,4172265805,141,10.3,4172265797,56,Right,,,,,,,6wt29oce6gsthhpmhq705vl9m,Y. Van Genechten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530242517,13,1,1,1,34,9njsy633rh1tyri7l2jaju5o,0,69.8,10.2,2023-04-08T14:02:52.150Z,2023-04-09T08:20:31Z,4172266127,1,,4172266113,140,96.3,4172266121,212,37.6,4173193301,225,,4172266107,56,Center,4172266097,2,,4172266101,155,,4173193303,387,,c1grrjf29wtfgbni2qkydf9ey,B. Lambert,4172266125,213,0.7,4172266117,141,47.3,4175071575,178,4173193305,20,,,,,,,,,,,,,,,,,,,,,,,,,
2530242493,21,52,1,1,37,1uk609mhtsfhokhaewjapb26,1,2.4,47,2023-04-08T14:02:55.200Z,2023-04-09T08:20:30Z,4173193561,377,,4175071713,178,,,,,,,,,,,,,,,,,,,,6yegi163rq5fsloppfubi3sh5,T. Vandenberghe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530242713,22,1,1,1,41,1uk609mhtsfhokhaewjapb26,1,12.5,42.9,2023-04-08T14:02:59.134Z,2023-04-09T08:20:30Z,4173194025,189,,4172267133,213,0.9,4172267125,56,Back,4175072085,178,,4172267123,123,,4172267127,140,20.5,4172267129,141,58.7,4172267131,212,13.6,6yegi163rq5fsloppfubi3sh5,T. Vandenberghe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530242741,23,1,1,1,45,1uk609mhtsfhokhaewjapb26,1,19.2,61.5,2023-04-08T14:03:03.232Z,2023-04-09T08:20:29Z,4175072271,178,,4172267245,213,1.3,4172267233,56,Back,4172267239,141,86.6,4172267243,212,17.5,4172267235,140,22.9,,,,,,,6fdwd71dx2qu7uzzs3ozm9x7u,T. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530242825,24,1,1,1,48,1uk609mhtsfhokhaewjapb26,1,30.4,92.2,2023-04-08T14:03:06.363Z,2023-04-09T08:20:28Z,4172267665,56,Back,4172267671,212,5.4,4172267667,140,34.9,4175072329,178,,4172267669,141,96.0,4172267673,213,0.5,,,,,,,eb1rih67f03kwljbge37id1ck,M. Wasinski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530242831,25,61,1,1,50,1uk609mhtsfhokhaewjapb26,0,40.8,97.9,2023-04-08T14:03:08.712Z,2023-04-09T08:20:27Z,4172267717,56,Back,4175072525,178,,,,,,,,,,,,,,,,,,,,6vh5n14h1knmx7yut84q2f2l1,K. D'Haene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530243067,14,5,1,1,51,9njsy633rh1tyri7l2jaju5o,1,65,-1.5,2023-04-08T14:03:09.325Z,2023-04-09T03:09:40Z,4172268881,233,26,4172268855,347,,4172268853,56,Right,,,,,,,,,,,,,,,,8xjlysmwl5vnhcnvsynftjd62,K. N’Dri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530242845,26,5,1,1,51,1uk609mhtsfhokhaewjapb26,0,35,101.5,2023-04-08T14:03:09.325Z,2023-04-09T03:09:41Z,4172268933,233,14,4172267751,56,Back,4172267753,347,,,,,,,,,,,,,,,,,6vh5n14h1knmx7yut84q2f2l1,K. D'Haene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530243181,15,1,1,2,3,9njsy633rh1tyri7l2jaju5o,1,63.6,0,2023-04-08T14:03:21.478Z,2023-04-09T08:20:27Z,4172269395,107,,4172269401,141,32.2,4172269407,1,,4172269403,212,23.3,4172269399,140,65.3,4172269405,213,1.5,4172269397,56,Center,,,,6wt29oce6gsthhpmhq705vl9m,Y. Van Genechten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530243309,16,1,1,2,7,9njsy633rh1tyri7l2jaju5o,1,73.4,40.4,2023-04-08T14:03:25.865Z,2023-04-09T08:20:25Z,4172269965,56,Center,4172269971,212,10.2,4175072855,178,,4172269967,140,82.2,4172272117,210,15,4172269969,141,34.0,4172269973,213,5.8,,,,ag74mepy9fnmlykodxo0oxhwp,B. Baiye,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
2530779945,983,83,1,2,9,1uk609mhtsfhokhaewjapb26,1,16.4,64.6,2023-04-08T14:03:27.575Z,2023-04-09T08:20:25Z,4175129559,399,192496,,,,,,,,,,,,,,,,,,,,,,eb1rih67f03kwljbge37id1ck,M. Wasinski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530779973,984,83,1,2,9,1uk609mhtsfhokhaewjapb26,1,16.2,62.6,2023-04-08T14:03:28.014Z,2023-04-09T08:20:24Z,4175129697,399,192496,,,,,,,,,,,,,,,,,,,,,,eb1rih67f03kwljbge37id1ck,M. Wasinski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530243323,17,15,1,2,11,9njsy633rh1tyri7l2jaju5o,1,84.6,37.3,2023-04-08T14:03:29.871Z,2023-04-09T08:20:23Z,4172271741,233,27,4172272145,29,,4172272147,55,16,4175669129,17,,4172271717,82,,4172272159,230,97.6,4172270027,56,Center,4172272153,103,19,codwa9jioox7i007f4iazwst1,S. Prevljak,4172272161,231,45.2,4173196525,80,,4172270017,22,4172272151,102,,48.1,4173196527,215,4172272157,147,37.4,4175073069,178,4172272155,146,86.4,4172271713,20,,,,,,,,,,,
2530243345,27,10,1,2,11,1uk609mhtsfhokhaewjapb26,1,14.7,66.6,2023-04-08T14:03:29.956Z,2023-04-09T08:20:22Z,4172270143,94,,4175073245,178,,4172270145,56,Back,4172271755,233,17,,,,,,,,,,,,,6vh5n14h1knmx7yut84q2f2l1,K. D'Haene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530243367,28,49,1,2,13,1uk609mhtsfhokhaewjapb26,1,11.5,46,2023-04-08T14:03:31.542Z,2023-04-09T08:20:22Z,,,,,,,,,,,,,,,,,,,,,,,,,6t7ezta9mftdtk20pgxa30r85,D. Henen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530243405,29,1,1,2,13,1uk609mhtsfhokhaewjapb26,0,11.5,46,2023-04-08T14:03:31.575Z,2023-04-09T08:20:21Z,4172270421,141,86.0,4175073561,178,,4172270415,157,,4172270427,1,,4172270417,56,Back,4172270425,213,0.9,4172270423,212,34.3,4172270419,140,31.4,6t7ezta9mftdtk20pgxa30r85,D. Henen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530243431,18,44,1,2,17,9njsy633rh1tyri7l2jaju5o,1,64.2,14.8,2023-04-08T14:03:35.043Z,2023-04-09T08:20:21Z,4172270565,233,30,4172270563,286,,4172270561,56,Right,,,,,,,,,,,,,,,,c1grrjf29wtfgbni2qkydf9ey,B. Lambert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530243415,30,44,1,2,17,1uk609mhtsfhokhaewjapb26,0,35.8,85.2,2023-04-08T14:03:35.044Z,2023-04-09T08:20:20Z,4172270479,56,Back,4172270481,285,,4172270587,233,18,,,,,,,,,,,,,,,,8b95khn8h8qz3y4u4coajs5at,F. Selemani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530243443,19,1,1,2,17,9njsy633rh1tyri7l2jaju5o,1,64,14.6,2023-04-08T14:03:35.073Z,2023-04-09T08:20:20Z,4172270645,140,71.7,4172270651,213,5.5,4172270643,56,Right,4172270649,212,11.3,4172270641,3,,4172270647,141,2.9,4175073765,388,,,,,c1grrjf29wtfgbni2qkydf9ey,B. Lambert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530243451,20,61,1,2,19,9njsy633rh1tyri7l2jaju5o,1,69.7,0.1,2023-04-08T14:03:37.072Z,2023-04-09T08:20:20Z,4172270691,56,Right,4175074069,388,,,,,,,,,,,,,,,,,,,,8xjlysmwl5vnhcnvsynftjd62,K. N’Dri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530243591,31,1,1,2,22,1uk609mhtsfhokhaewjapb26,1,32.8,94.2,2023-04-08T14:03:40.894Z,2023-04-09T08:20:18Z,4175074199,178,,4172271441,56,Left,4172271449,213,6.2,4172271447,212,55.5,4172271451,1,,4172271443,140,85.5,4172271439,155,,4172271445,141,87.8,eb1rih67f03kwljbge37id1ck,M. Wasinski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530243597,32,50,1,2,27,1uk609mhtsfhokhaewjapb26,1,84.5,90.9,2023-04-08T14:03:45.277Z,2023-04-09T08:05:11Z,4172271473,286,,4172271579,233,21,4172271471,56,Left,,,,,,,,,,,,,,,,93weoj4q60xtxdntko7hobg4q,B. Messaoudi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530243607,21,7,1,2,28,9njsy633rh1tyri7l2jaju5o,1,15.5,9.1,2023-04-08T14:03:46.080Z,2023-04-09T08:05:11Z,4172271511,167,,4173199235,385,,4172271567,233,32,4175074831,178,,4172271513,56,Back,4172271515,285,,,,,,,,90fea2mfl0soc0gsk88z2m2mt,A. Filin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530243611,22,5,1,2,29,9njsy633rh1tyri7l2jaju5o,0,9.6,-1.4,2023-04-08T14:03:47.238Z,2023-04-09T03:11:00Z,4172271683,233,33,4172271529,56,Back,4172271531,347,,,,,,,,,,,,,,,,,90fea2mfl0soc0gsk88z2m2mt,A. Filin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530243631,33,5,1,2,29,1uk609mhtsfhokhaewjapb26,1,90.4,101.4,2023-04-08T14:03:47.238Z,2023-04-09T03:11:00Z,4172271601,56,Left,4172271603,347,,4172271619,233,22,,,,,,,,,,,,,,,,93weoj4q60xtxdntko7hobg4q,B. Messaoudi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
