id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/11/value,qualifier/14/value,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/16/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2451473539,7,1,1,0,34,jb4xejoxjfk5a0a50bo8hvst,1,78.4,0.3,2022-08-27T14:01:06.148Z,2022-08-28T08:40:25Z,3734794057,140,59.8,3734794051,56,Right,3734794071,213,2.9,3738582895,178,,3734794067,212,20.4,3734794061,141,8.8,,,,,,,bpxafwc30rerxmgju6rcau8kp,Sérgio Conceição,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451473585,8,1,1,0,36,jb4xejoxjfk5a0a50bo8hvst,0,65.8,4,2022-08-27T14:01:08.562Z,2022-08-28T08:40:25Z,3734794279,140,76.1,3734794275,155,,3734794281,141,56.4,3734794283,212,37.2,3738583101,178,,3734794277,56,Center,3734794287,1,,3734794285,213,1.3,5oa6glaxweluggb6odyxb4uz9,D. Opare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451473599,11,8,1,0,38,89xivtxk59uzvhdsd6miao6tm,1,19.9,51.4,2022-08-27T14:01:10.268Z,2022-08-28T08:40:24Z,3738583417,178,,3736796615,384,,3734794389,56,Back,,,,,,,,,,,,,,,,68vmg4qgr11vppc48hs8402jt,C. Cuesta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451473661,12,49,1,0,40,89xivtxk59uzvhdsd6miao6tm,1,37.1,68.6,2022-08-27T14:01:12.016Z,2022-08-28T08:40:24Z,,,,,,,,,,,,,,,,,,,,,,,,,7jpasvui43tnyao6ijyuuyuqc,B. El Khannouss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451473757,13,1,1,0,40,89xivtxk59uzvhdsd6miao6tm,1,37.1,68.5,2022-08-27T14:01:12.032Z,2022-08-28T08:40:24Z,3734795075,213,4.7,3734795069,140,36.3,3734795073,212,14.9,3734795071,141,46.6,3734795067,56,Back,3734795065,3,,3738584173,178,,,,,7jpasvui43tnyao6ijyuuyuqc,B. El Khannouss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451473769,14,1,1,0,42,89xivtxk59uzvhdsd6miao6tm,0,41.7,45.8,2022-08-27T14:01:14.419Z,2022-08-28T08:40:23Z,3734795127,56,Center,3734795133,212,13.3,3734795131,141,46.1,3734795129,140,54.4,3738584765,178,,3734795137,213,0.0,,,,,,,561pn6ha3pwbofjt8gbqhj0iy,A. Németh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451473789,9,49,1,0,43,jb4xejoxjfk5a0a50bo8hvst,1,42.6,53.6,2022-08-27T14:01:15.594Z,2022-08-28T08:40:23Z,,,,,,,,,,,,,,,,,,,,,,,,,1acbm9228tfggjx7htxjtcvrp,C. Lepoint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451473923,10,1,1,0,45,jb4xejoxjfk5a0a50bo8hvst,1,43.4,57.9,2022-08-27T14:01:16.835Z,2022-08-28T08:40:22Z,3734795751,56,Back,3734795753,140,45.3,3738585501,178,,3734795755,141,83.9,3734795757,212,17.8,3734795759,213,1.5,,,,,,,1acbm9228tfggjx7htxjtcvrp,C. Lepoint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451473947,11,1,1,0,48,jb4xejoxjfk5a0a50bo8hvst,0,49.7,81.7,2022-08-27T14:01:19.961Z,2022-08-28T08:40:21Z,3734795873,213,0.1,3734795869,212,29.8,3734795863,56,Left,3734795861,155,,3734795865,140,77.9,3738585725,178,,3734795867,141,86.3,,,,ageous8x40a5qja50md060ull,L. Abanda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452194395,1334,67,1,0,50,89xivtxk59uzvhdsd6miao6tm,1,24.7,23.1,2022-08-27T14:01:21.924Z,2022-08-28T08:40:21Z,3738724903,233,1001,,,,,,,,,,,,,,,,,,,,,,68vmg4qgr11vppc48hs8402jt,C. Cuesta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452194393,1001,67,1,0,50,jb4xejoxjfk5a0a50bo8hvst,0,75.3,76.9,2022-08-27T14:01:21.925Z,2022-08-28T08:40:20Z,3738724911,233,1334,,,,,,,,,,,,,,,,,,,,,,8ic5et3o15rkxyebpxy6y4mhh,A. Bernier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451473991,15,8,1,0,50,89xivtxk59uzvhdsd6miao6tm,1,24.3,25.5,2022-08-27T14:01:21.962Z,2022-08-28T08:40:20Z,3738585913,178,,3736798591,384,,3734796073,56,Back,,,,,,,,,,,,,,,,68vmg4qgr11vppc48hs8402jt,C. Cuesta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451474071,16,49,1,0,51,89xivtxk59uzvhdsd6miao6tm,1,28.9,23.1,2022-08-27T14:01:23.685Z,2022-08-28T08:40:20Z,,,,,,,,,,,,,,,,,,,,,,,,,a8k3ubqsi0duc3g4u5jnvcoa1,B. Heynen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451474111,17,1,1,0,51,89xivtxk59uzvhdsd6miao6tm,1,28.8,22.9,2022-08-27T14:01:23.746Z,2022-08-28T08:40:19Z,3736800043,3,,3738586867,388,,3734796565,56,Back,3734796567,140,33.8,3734796569,141,9.9,3734796571,212,10.3,3734796573,213,5.2,,,,a8k3ubqsi0duc3g4u5jnvcoa1,B. Heynen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451474135,18,1,1,0,53,89xivtxk59uzvhdsd6miao6tm,1,30.5,11.7,2022-08-27T14:01:24.843Z,2022-08-28T08:40:19Z,3734796685,213,0.4,3734796677,56,Back,3734796681,141,14.7,3734796683,212,5.3,3734796679,140,35.2,3738587297,178,,,,,,,,3yb66hal4fvr04bawz0y3efhl,D. Muñoz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452194439,1339,43,1,0,53,89xivtxk59uzvhdsd6miao6tm,1,0,0,2022-08-27T14:01:24.868Z,2022-08-28T04:00:42Z,3738725297,144,82,3738725167,178,0,,,,,,,,,,,,,,,,,,,a8k3ubqsi0duc3g4u5jnvcoa1,B. Heynen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451474203,19,1,1,0,54,89xivtxk59uzvhdsd6miao6tm,1,32.8,17.6,2022-08-27T14:01:25.986Z,2022-08-28T08:40:19Z,3738587497,178,,3734797017,141,6.2,3734797025,213,5.8,3734797023,212,18.4,3734797013,140,48.7,3734797011,56,Back,,,,,,,a8k3ubqsi0duc3g4u5jnvcoa1,B. Heynen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451474303,20,1,1,0,55,89xivtxk59uzvhdsd6miao6tm,1,42,10.8,2022-08-27T14:01:26.872Z,2022-08-28T08:40:18Z,3734797539,212,14.5,3738587781,178,,3734797533,56,Center,3734797535,140,53.8,3734797537,141,21.9,3734797541,213,0.5,,,,,,,1b6ab1mqzvhk547p0bdzbccfd,J. Paintsil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452194521,1346,43,1,0,57,89xivtxk59uzvhdsd6miao6tm,1,0,0,2022-08-27T14:01:28.827Z,2022-08-28T04:00:59Z,3738725535,178,0,3738725803,144,82,,,,,,,,,,,,,,,,,,,7jpasvui43tnyao6ijyuuyuqc,B. El Khannouss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451474317,21,61,1,0,57,89xivtxk59uzvhdsd6miao6tm,0,50.1,32.2,2022-08-27T14:01:28.879Z,2022-08-28T08:40:17Z,3738588163,178,,3734797609,56,Center,,,,,,,,,,,,,,,,,,,7jpasvui43tnyao6ijyuuyuqc,B. El Khannouss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451474353,12,49,1,0,58,jb4xejoxjfk5a0a50bo8hvst,1,42.3,77.3,2022-08-27T14:01:30.343Z,2022-08-28T08:40:17Z,,,,,,,,,,,,,,,,,,,,,,,,,cahevdu5yhhnh8qlj969b6dw,S. Trémoulet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451474455,13,1,1,0,58,jb4xejoxjfk5a0a50bo8hvst,1,41.9,76.8,2022-08-27T14:01:30.404Z,2022-08-28T08:40:17Z,3734798303,213,4.8,3738589199,178,,3734798301,212,17.5,3734798299,141,51.2,3734798295,56,Back,3734798297,140,43.8,,,,,,,cahevdu5yhhnh8qlj969b6dw,S. Trémoulet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451474525,14,1,1,1,1,jb4xejoxjfk5a0a50bo8hvst,1,49.2,50.2,2022-08-27T14:01:33.350Z,2022-08-28T08:40:16Z,3734798641,141,28.8,3734798637,56,Center,3734798645,212,15.8,3734798649,213,5.1,3734798639,140,55.0,3738589451,178,,,,,,,,6cztmz0yq3ifdkkz4hpe47krt,S. Sissoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451474623,15,1,1,1,5,jb4xejoxjfk5a0a50bo8hvst,1,52.8,24.1,2022-08-27T14:01:37.300Z,2022-08-28T08:40:14Z,3734799167,212,15.3,3738589871,178,,3734799161,141,28.9,3734799155,140,38.6,3734799151,56,Back,3734799169,213,2.9,,,,,,,bpxafwc30rerxmgju6rcau8kp,Sérgio Conceição,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451474729,16,1,1,1,9,jb4xejoxjfk5a0a50bo8hvst,1,38.8,32.3,2022-08-27T14:01:41.320Z,2022-08-28T08:40:14Z,3734799687,213,1.8,3738590235,178,,3734799679,56,Back,3734799685,212,14.2,3734799681,140,35.1,3734799683,141,52.4,,,,,,,af8gj4w5eg8rdl4iq7fi8aa96,A. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451474783,17,1,1,1,12,jb4xejoxjfk5a0a50bo8hvst,1,30.3,51.2,2022-08-27T14:01:44.462Z,2022-08-28T08:40:13Z,3734799995,212,23.6,3734799997,213,5.1,3734799991,140,39.8,3734799993,141,19.7,3738590527,178,,3734799989,56,Back,,,,,,,1acbm9228tfggjx7htxjtcvrp,C. Lepoint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451474825,18,1,1,1,15,jb4xejoxjfk5a0a50bo8hvst,1,41.2,16.9,2022-08-27T14:01:47.516Z,2022-08-28T08:40:12Z,3734800193,140,60.9,3734800191,56,Center,3734800195,141,24.6,3734800197,212,21.3,3738590735,178,,3734800199,213,0.2,,,,,,,af8gj4w5eg8rdl4iq7fi8aa96,A. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451474887,19,1,1,1,16,jb4xejoxjfk5a0a50bo8hvst,1,54.9,22.1,2022-08-27T14:01:48.341Z,2022-08-28T08:40:12Z,3738590997,178,,3734800555,213,5.7,3734800549,140,70.3,3734800551,141,7.7,3734800553,212,18.9,3734800547,56,Right,,,,,,,bpxafwc30rerxmgju6rcau8kp,Sérgio Conceição,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451474945,20,1,1,1,19,jb4xejoxjfk5a0a50bo8hvst,0,62.7,2.5,2022-08-27T14:01:51.203Z,2022-08-28T08:40:11Z,3734800879,213,0.9,3734800877,212,28.2,3738591219,178,,3734800875,141,35.4,3734800869,56,Center,3734800873,140,79.1,,,,,,,5oa6glaxweluggb6odyxb4uz9,D. Opare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451474975,22,12,1,1,20,89xivtxk59uzvhdsd6miao6tm,1,22,66,2022-08-27T14:01:52.290Z,2022-08-28T08:40:11Z,3734803493,213,3.5,3734803491,212,8.2,3734803487,140,14.8,3738592043,178,,3734803489,141,61.2,3734800975,56,Back,,,,,,,5enjhxrx2jrjqtgb9wwq0baax,M. McKenzie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451475037,21,61,1,1,20,jb4xejoxjfk5a0a50bo8hvst,1,77,35.6,2022-08-27T14:01:52.463Z,2022-08-28T08:40:10Z,3738592453,21,,3734801265,56,Center,3738592349,178,,,,,,,,,,,,,,,,,8ic5et3o15rkxyebpxy6y4mhh,A. Bernier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451507355,141,61,1,1,22,jb4xejoxjfk5a0a50bo8hvst,0,84.3,38.5,2022-08-27T14:01:53.854Z,2022-08-28T08:40:10Z,3734982293,56,Center,3738592827,178,,,,,,,,,,,,,,,,,,,,8058605f3gip7nglewe7svqzu,M. Mouandilmadji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451475155,23,12,1,1,22,89xivtxk59uzvhdsd6miao6tm,1,13.8,65.6,2022-08-27T14:01:54.778Z,2022-08-28T08:40:10Z,3734801757,56,Back,3734801879,167,,3734801765,213,1.9,3734801759,140,6.6,3738593577,178,,3734801763,212,25.1,3734801761,141,100.0,,,,5enjhxrx2jrjqtgb9wwq0baax,M. McKenzie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451475113,22,5,1,1,24,jb4xejoxjfk5a0a50bo8hvst,1,92.2,-1,2022-08-27T14:01:56.748Z,2022-08-28T03:04:00Z,3734801903,233,24,3734801583,56,Right,3734801585,347,,,,,,,,,,,,,,,,,8ic5et3o15rkxyebpxy6y4mhh,A. Bernier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451475167,24,5,1,1,24,89xivtxk59uzvhdsd6miao6tm,0,7.8,101,2022-08-27T14:01:56.748Z,2022-08-28T03:04:00Z,3734801827,347,,3734801957,233,22,3734801825,56,Back,,,,,,,,,,,,,,,,68vmg4qgr11vppc48hs8402jt,C. Cuesta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451476075,23,1,1,1,48,jb4xejoxjfk5a0a50bo8hvst,1,90.6,0,2022-08-27T14:02:20.370Z,2022-08-28T08:40:09Z,3734806139,1,,3734806127,107,,3734806131,140,94.7,3734806133,141,30.3,3734806137,213,1.4,3734806129,56,Center,3734806135,212,22.1,,,,5oa6glaxweluggb6odyxb4uz9,D. Opare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451476089,24,61,1,1,50,jb4xejoxjfk5a0a50bo8hvst,0,95.9,31.3,2022-08-27T14:02:22.133Z,2022-08-28T08:40:09Z,3738595141,178,,3734806227,56,Center,,,,,,,,,,,,,,,,,,,8058605f3gip7nglewe7svqzu,M. Mouandilmadji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
