id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,keyPass,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/14/value,assist,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2474031837,381,1,1,0,57,3ix9om1svhd6obl0mbk1otgop,1,32.8,42.5,2022-10-18T18:46:23.199Z,2022-10-19T11:39:19Z,3855403321,178,,3854830849,141,13.1,3854830853,213,5.0,3854830847,140,39.0,3854830845,56,Back,3854830851,212,21.0,,,,,,,5iuagsqdiiaadb5yuf7r4vzmc,C. Ravych,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474031973,382,1,1,1,0,3ix9om1svhd6obl0mbk1otgop,1,38,8.8,2022-10-18T18:46:26.255Z,2022-10-19T11:39:18Z,3854831631,213,0.0,3854831629,212,34.7,3854831623,56,Right,3854831627,141,10.1,3854831625,140,71.0,3854831621,155,,3855658021,1,,3855403347,178,,bmbn4q2uorkgosgaig6migpux,B. Popović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474032003,383,1,1,1,2,3ix9om1svhd6obl0mbk1otgop,0,66.2,10.1,2022-10-18T18:46:27.824Z,2022-10-19T11:39:18Z,3854831815,213,0.5,3854831811,141,20.0,3854831805,3,,3855403409,178,,3854831807,56,Right,3854831809,140,78.4,3854831813,212,14.5,,,,a0ecz4nlxrr62dcwixtmjiwyy,T. Somers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474095773,885,1,1,1,2,jb4xejoxjfk5a0a50bo8hvst,1,25.1,77.9,2022-10-18T18:46:28.682Z,2022-10-19T11:39:17Z,3855180259,140,35.7,3855180257,56,Back,3855180263,212,11.2,3855403441,178,,3855180265,213,6.2,3855180261,141,76.4,,,,,,,cahevdu5yhhnh8qlj969b6dw,S. Trémoulet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473966757,9,49,1,1,3,jb4xejoxjfk5a0a50bo8hvst,1,35.2,77.6,2022-10-18T18:46:29.589Z,2022-10-19T11:39:17Z,,,,,,,,,,,,,,,,,,,,,,,,,7sxsul4lzfxl1nzca1nq715re,S. Lahssaini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473966819,10,4,1,1,4,jb4xejoxjfk5a0a50bo8hvst,1,34.6,77,2022-10-18T18:46:30.581Z,2022-10-19T11:39:16Z,3854471725,56,Back,3854471731,286,,3854472007,233,3,3854471729,265,,3854471723,13,,3854471727,152,,,,,,,,7sxsul4lzfxl1nzca1nq715re,S. Lahssaini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473966857,3,4,1,1,4,3ix9om1svhd6obl0mbk1otgop,0,65.4,23,2022-10-18T18:46:30.582Z,2022-10-19T11:39:16Z,3854471933,285,,3854471925,13,,3854471927,56,Center,3855403479,178,,3854471931,265,,3854471929,152,,3854472031,233,10,,,,2jhi0lbbo65dsfv4ho9pmlgix,Leonardo Lopes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473967201,11,1,1,1,16,jb4xejoxjfk5a0a50bo8hvst,1,32.1,78,2022-10-18T18:46:41.705Z,2022-10-19T11:39:16Z,3855403549,178,,3854473799,212,69.7,3854473803,1,,3854473789,155,,3854473793,56,Left,3854473795,140,98.1,3854473791,152,,3854473801,213,0.1,7sxsul4lzfxl1nzca1nq715re,S. Lahssaini,3854473797,141,89.4,3854473787,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473967205,12,61,1,1,22,jb4xejoxjfk5a0a50bo8hvst,0,98.8,99.2,2022-10-18T18:46:48.401Z,2022-10-19T11:39:15Z,3855403593,178,,3854473821,56,Left,,,,,,,,,,,,,,,,,,,8ic5et3o15rkxyebpxy6y4mhh,A. Bernier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473967577,4,5,1,1,23,3ix9om1svhd6obl0mbk1otgop,1,5.1,-1.4,2022-10-18T18:46:49.238Z,2022-10-19T07:17:16Z,3854475553,347,,3854475569,233,13,3854475551,56,Back,,,,,,,,,,,,,,,,5iuagsqdiiaadb5yuf7r4vzmc,C. Ravych,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473967225,13,5,1,1,23,jb4xejoxjfk5a0a50bo8hvst,0,94.9,101.4,2022-10-18T18:46:49.238Z,2022-10-19T07:17:17Z,3854473921,56,Left,3854475597,233,4,3854473923,347,,,,,,,,,,,,,,,,,8ic5et3o15rkxyebpxy6y4mhh,A. Bernier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473967603,5,1,1,1,39,3ix9om1svhd6obl0mbk1otgop,1,2.8,0,2022-10-18T18:47:05.540Z,2022-10-19T11:39:14Z,3854475673,141,9.4,3854475667,107,,3854475677,213,0.3,3854475669,56,Back,3855657981,1,,3854475675,212,23.2,3854475671,140,23.7,,,,a0ecz4nlxrr62dcwixtmjiwyy,T. Somers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473967637,6,1,1,1,41,3ix9om1svhd6obl0mbk1otgop,1,26.3,5.1,2022-10-18T18:47:07.495Z,2022-10-19T11:39:14Z,3854475865,141,18.0,3854475861,56,Back,3855403711,178,,3854475869,213,1.9,3854475867,212,9.2,3854475863,140,23.8,,,,,,,1gzgkjei16r4lt2fvcedy1jvt,K. Denkey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473967683,7,1,1,1,43,3ix9om1svhd6obl0mbk1otgop,1,27.1,14.2,2022-10-18T18:47:08.786Z,2022-10-19T11:39:14Z,3854476115,140,20.3,3854476119,212,9.5,3854476113,56,Back,3855403753,178,,3854476121,213,2.4,3854476117,141,23.4,,,,,,,8d0ffyx2qnnp0limf5aou92ei,A. Ueda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473967723,8,1,1,1,44,3ix9om1svhd6obl0mbk1otgop,1,23.2,17.7,2022-10-18T18:47:10.269Z,2022-10-19T11:39:13Z,3854476401,212,48.1,3854476405,1,,3854476395,56,Back,3855403863,178,,3854476397,140,25.4,3854476403,213,1.5,3854476399,141,88.4,,,,2jhi0lbbo65dsfv4ho9pmlgix,Leonardo Lopes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473967741,9,1,1,1,48,3ix9om1svhd6obl0mbk1otgop,1,23.8,86,2022-10-18T18:47:14.203Z,2022-10-19T11:39:13Z,3854476519,213,2.9,3854476517,212,7.2,3854476513,140,17.1,3854476511,56,Back,3854476515,141,88.3,3855403975,178,,,,,,,,5wn1xudozb4s78x0m8ch7vn8q,O. Deman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473967809,10,1,1,1,53,3ix9om1svhd6obl0mbk1otgop,1,8.3,94.3,2022-10-18T18:47:19.104Z,2022-10-19T11:39:11Z,3855404011,178,,3854476879,212,19.7,3854476873,56,Back,3854476877,141,66.1,3854476875,140,3.9,3854476881,213,4.5,,,,,,,52qemp1py9mm9unjvxaphv209,J. Daland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473967935,11,1,1,1,55,3ix9om1svhd6obl0mbk1otgop,0,2.3,65.2,2022-10-18T18:47:20.858Z,2022-10-19T11:39:11Z,3854477571,140,39.9,3854477575,212,41.6,3855404055,178,,3854477579,1,,3854477569,56,Back,3854477563,157,,3854477577,213,0.3,3854477573,141,84.4,d5ecnjd6h89iepxrvrlfn97ft,R. Majecki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473967977,13,43,1,1,58,3ix9om1svhd6obl0mbk1otgop,1,0,0,2022-10-18T18:47:23.971Z,2022-10-18T21:30:56Z,3855180667,144,1,3854477747,140,59.1,3854477753,213,6.3,3854477743,3,0,3854477749,141,84.2,3854477751,212,20.2,3854477745,56,Left,,,,5wn1xudozb4s78x0m8ch7vn8q,O. Deman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474095845,886,1,1,1,58,jb4xejoxjfk5a0a50bo8hvst,0,58.6,13.2,2022-10-18T18:47:24.142Z,2022-10-19T11:39:10Z,3855180789,212,15.3,3855180787,141,13.6,3855180783,56,Back,3855180791,213,3.1,3855404311,388,,3855180781,3,,3855180785,140,44.0,,,,af8gj4w5eg8rdl4iq7fi8aa96,A. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473967985,14,1,1,2,0,3ix9om1svhd6obl0mbk1otgop,1,51.7,81.2,2022-10-18T18:47:25.998Z,2022-10-19T11:39:10Z,3854477771,56,Center,3855180851,213,5.1,3855180845,140,54.4,3855180847,141,72.1,3855404357,178,,3855180849,212,6.8,,,,,,,1gzgkjei16r4lt2fvcedy1jvt,K. Denkey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474095869,796,1,1,2,2,3ix9om1svhd6obl0mbk1otgop,0,54.9,72.6,2022-10-18T18:47:27.916Z,2022-10-19T11:39:09Z,3855180929,56,Left,3855180931,140,77.1,3855180935,212,24.3,3855404383,178,,3855180937,213,0.3,3855180933,141,82.7,,,,,,,2xba9p5cocj599cltnabjes45,D. Hotić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473967941,12,43,1,2,2,3ix9om1svhd6obl0mbk1otgop,1,0,0,2022-10-18T18:47:28.614Z,2022-10-18T19:31:50Z,3854781123,144,44,3854477595,56,Back,3854477597,285,0,,,,,,,,,,,,,,,,5wn1xudozb4s78x0m8ch7vn8q,O. Deman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473967983,14,49,1,2,5,jb4xejoxjfk5a0a50bo8hvst,1,19.7,18.2,2022-10-18T18:47:31.012Z,2022-10-19T11:39:09Z,,,,,,,,,,,,,,,,,,,,,,,,,af8gj4w5eg8rdl4iq7fi8aa96,A. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473968047,15,1,1,2,5,jb4xejoxjfk5a0a50bo8hvst,1,19.6,18.3,2022-10-18T18:47:31.061Z,2022-10-19T11:39:08Z,3854478097,141,32.1,3854478093,56,Back,3854478099,212,19.1,3854478101,213,2.6,3855404561,178,,3854478095,140,3.8,,,,,,,af8gj4w5eg8rdl4iq7fi8aa96,A. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473968163,16,2,1,2,7,jb4xejoxjfk5a0a50bo8hvst,1,1.4,37.1,2022-10-18T18:47:33.228Z,2022-10-19T11:39:08Z,3855404587,178,,3854478685,141,48.7,3854478681,56,Center,3854478679,1,,3854478683,140,55.8,3854478677,7,8058605f3gip7nglewe7svqzu,,,,,,,9ch1zw030nu94b2v7t9pzyqne,T. Galjé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473968129,15,55,1,2,7,3ix9om1svhd6obl0mbk1otgop,1,50.1,62.1,2022-10-18T18:47:33.229Z,2022-10-19T11:39:07Z,3855181179,189,,,,,,,,,,,,,,,,,,,,,,,5iuagsqdiiaadb5yuf7r4vzmc,C. Ravych,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473968823,16,1,1,2,50,3ix9om1svhd6obl0mbk1otgop,1,53.2,56.6,2022-10-18T18:48:16.558Z,2022-10-19T11:39:07Z,3855404637,178,,3854482045,241,,3854482061,213,1.1,3854482055,141,90.6,3854482043,5,,3854482047,56,Left,3854482049,140,64.0,3854482059,212,25.8,8jc7tw0nw37trgyli0oyz1soa,C. Vanhoutte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473968881,17,1,1,2,54,3ix9om1svhd6obl0mbk1otgop,0,66.9,90.7,2022-10-18T18:48:20.182Z,2022-10-19T11:39:06Z,3854482365,141,38.9,3855404667,178,,3855181483,72,,3854482357,155,,3854482367,212,39.7,3855181481,224,,3854482371,1,,3854482369,213,5.2,5wn1xudozb4s78x0m8ch7vn8q,O. Deman,3854482359,56,Center,3854482363,140,84.3,3854482353,2,,,,,,,,,,,,,,,,,,,,,,,,,,
2473968943,17,12,1,2,56,jb4xejoxjfk5a0a50bo8hvst,1,17.1,58.1,2022-10-18T18:48:22.513Z,2022-10-19T10:50:44Z,3854482671,140,28.9,3854482675,212,25.6,3855404703,388,,3854482701,15,,3854482669,56,Back,3854482679,213,1.1,3854482673,141,91.1,,,,cahevdu5yhhnh8qlj969b6dw,S. Trémoulet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473969039,18,4,1,2,59,3ix9om1svhd6obl0mbk1otgop,1,68.1,14.8,2022-10-18T18:48:25.402Z,2022-10-19T11:39:06Z,3854483277,233,18,3854483201,152,,3854483197,294,,3854483199,56,Right,3854483195,13,,3854483203,286,,,,,,,,2jhi0lbbo65dsfv4ho9pmlgix,Leonardo Lopes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
