id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/8/value,qualifier/9/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,keyPass,qualifier/12/value,qualifier/15/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,assist,qualifier/16/value,qualifier/17/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/19/value
2501350173,8,1,1,0,12,2nhn3ikl1ciq34w3hcp883d6p,1,47.7,87.7,2023-01-28T15:00:34.095Z,2023-01-29T05:47:14Z,4000967365,178,,3998752549,140,32.8,3998752553,141,51.5,3998752557,212,29.2,3998752561,213,4.1,3998752547,56,Back,,,,,,,auqy1bigw2a1owxg441wojzyt,L. Van Eenoo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501350221,9,1,1,0,16,2nhn3ikl1ciq34w3hcp883d6p,1,32.7,41.5,2023-01-28T15:00:39.035Z,2023-01-29T05:47:13Z,3998752787,140,41.6,3998752783,56,Back,3998752789,141,14.7,3998752793,212,20.5,4000967481,178,,3998752797,213,5.2,,,,,,,5ujoracvgg00kzd0a8rh8oa1h,R. Neustädter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501350321,10,1,1,0,20,2nhn3ikl1ciq34w3hcp883d6p,1,45.2,6.9,2023-01-28T15:00:42.542Z,2023-01-29T05:47:11Z,3998753187,56,Back,3998753191,141,65.1,3998753195,213,1.9,3998753193,212,42.5,3998753189,140,30.5,3998753197,1,,4000967597,178,,,,,e2z19y8is5m24brpa3gzn02qx,B. Reynolds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501350363,11,1,1,0,24,2nhn3ikl1ciq34w3hcp883d6p,1,38.2,64.7,2023-01-28T15:00:47.081Z,2023-01-29T05:47:10Z,4000967661,178,,3998753383,212,12.8,3998753381,141,70.9,3998753377,56,Back,3998753385,213,0.3,3998753379,140,49.7,,,,,,,9kywhmzih4xhuz5d1rrxjcpd6,R. Tagir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501350407,12,1,1,0,25,2nhn3ikl1ciq34w3hcp883d6p,1,49.4,67.9,2023-01-28T15:00:48.084Z,2023-01-29T05:47:09Z,4000967805,178,,3998753583,213,2.8,3998753579,141,77.6,3998753581,212,19.1,3998753575,56,Back,3999996961,156,,3998753577,140,32.3,,,,auqy1bigw2a1owxg441wojzyt,L. Van Eenoo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501350427,13,1,1,0,28,2nhn3ikl1ciq34w3hcp883d6p,1,36.5,68.4,2023-01-28T15:00:50.822Z,2023-01-29T05:47:08Z,3998753675,213,4.3,3998753671,141,42.8,4000967911,178,,3998753673,212,18.7,3998753667,56,Back,3998753669,140,30.0,,,,,,,9kywhmzih4xhuz5d1rrxjcpd6,R. Tagir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501350519,14,1,1,0,30,2nhn3ikl1ciq34w3hcp883d6p,1,34.2,41.5,2023-01-28T15:00:53.003Z,2023-01-29T05:47:08Z,3998754049,213,4.9,3998754047,212,13.2,4000967993,178,,3998754043,140,36.4,3998754045,141,22.4,3998754041,56,Back,,,,,,,5ujoracvgg00kzd0a8rh8oa1h,R. Neustädter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501350567,15,1,1,0,34,2nhn3ikl1ciq34w3hcp883d6p,1,47.5,17.8,2023-01-28T15:00:56.544Z,2023-01-29T05:47:05Z,3998754269,213,5.5,3998754259,140,54.5,3998754261,141,6.7,3998754265,212,10.5,4000968017,178,,3998754255,56,Right,,,,,,,7xs1rx9jos4ls85u362y9hqeh,N. Madsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501350619,16,1,1,0,36,2nhn3ikl1ciq34w3hcp883d6p,1,56.9,4.2,2023-01-28T15:00:58.312Z,2023-01-29T05:47:04Z,3998754469,141,10.1,4000968109,178,,3998754467,140,44.7,3998754473,212,13.4,3998754465,56,Back,3998754475,213,2.8,,,,,,,e2z19y8is5m24brpa3gzn02qx,B. Reynolds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501350679,17,1,1,0,37,2nhn3ikl1ciq34w3hcp883d6p,1,45.8,7.4,2023-01-28T15:00:59.777Z,2023-01-29T05:47:03Z,3998754799,213,2.4,4000968151,178,,3998754793,140,29.4,3998754797,212,23.7,3998754791,56,Back,3998754795,141,31.3,,,,,,,7xs1rx9jos4ls85u362y9hqeh,N. Madsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501350821,18,1,1,0,40,2nhn3ikl1ciq34w3hcp883d6p,1,30.7,40.9,2023-01-28T15:01:02.774Z,2023-01-29T05:47:02Z,3998755397,140,27.5,4000968197,178,,3998755393,56,Back,3998755399,141,72.0,3998755407,213,1.7,3998755403,212,21.4,,,,,,,5ujoracvgg00kzd0a8rh8oa1h,R. Neustädter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501350869,19,1,1,0,45,2nhn3ikl1ciq34w3hcp883d6p,1,33.3,77.3,2023-01-28T15:01:07.334Z,2023-01-29T05:47:01Z,4000968235,178,,3998755629,140,29.0,3998755631,141,56.4,3998755635,213,4.4,3998755627,56,Back,3998755633,212,14.9,,,,,,,9kywhmzih4xhuz5d1rrxjcpd6,R. Tagir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501351041,20,1,1,0,48,2nhn3ikl1ciq34w3hcp883d6p,1,33.1,42.8,2023-01-28T15:01:10.436Z,2023-01-29T05:47:00Z,4000968423,178,,3998756505,140,33.9,3998756503,56,Back,3998756507,141,15.0,3998756511,212,18.9,3998756513,213,4.8,,,,,,,5ujoracvgg00kzd0a8rh8oa1h,R. Neustädter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501351095,21,1,1,0,55,2nhn3ikl1ciq34w3hcp883d6p,1,49.6,25.2,2023-01-28T15:01:17.303Z,2023-01-29T05:46:56Z,3998756801,213,1.8,3998756797,141,45.5,3998756793,56,Back,4000968497,178,,3998756795,140,46.3,3998756799,212,14.2,,,,,,,7xs1rx9jos4ls85u362y9hqeh,N. Madsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501351245,22,1,1,0,57,2nhn3ikl1ciq34w3hcp883d6p,1,48.6,50,2023-01-28T15:01:19.779Z,2023-01-29T05:46:55Z,3998757569,56,Left,3998757585,212,32.9,3998757579,141,93.9,4000968659,178,,3998757575,140,61.7,3998757593,1,,3998757589,213,1.1,,,,auqy1bigw2a1owxg441wojzyt,L. Van Eenoo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501351295,23,1,1,1,3,2nhn3ikl1ciq34w3hcp883d6p,1,59.4,70.3,2023-01-28T15:01:25.228Z,2023-01-29T05:46:52Z,3998757799,56,Back,4000968777,178,,3998757803,141,52.2,3998757807,213,3.9,3998757801,140,46.6,3998757805,212,18.2,,,,,,,dd711ekg0nlaosmsy2lz13syy,T. Van den Keybus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501351379,24,1,1,1,6,2nhn3ikl1ciq34w3hcp883d6p,0,48.6,46.5,2023-01-28T15:01:28.416Z,2023-01-29T05:46:50Z,3998758151,212,41.5,3998758143,155,,4000968847,178,,3998758155,1,,3998758147,140,81.9,3998758153,213,5.7,3998758145,56,Right,3998758149,141,13.7,5ujoracvgg00kzd0a8rh8oa1h,R. Neustädter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501351391,4,8,1,1,8,b7jmo07lqav0wfe2mtlzyspak,1,26.3,92.9,2023-01-28T15:01:30.744Z,2023-01-29T05:46:50Z,3998758207,56,Back,3998758281,15,,4000969121,388,,4000000017,384,,,,,,,,,,,,,,mlqit2c8my1ewqy6avrfhf8q,A. Van Hoorenbeeck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501351439,5,49,1,1,11,b7jmo07lqav0wfe2mtlzyspak,1,41.7,98.5,2023-01-28T15:01:33.214Z,2023-01-29T05:46:49Z,,,,,,,,,,,,,,,,,,,,,,,,,evktllmp3l6mfb6o4im0ag0ve,Y. Malede,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501351639,6,3,1,1,15,b7jmo07lqav0wfe2mtlzyspak,0,75.7,93.3,2023-01-28T15:01:37.866Z,2023-01-29T10:22:53Z,4000000863,465,,3998759385,233,25,4000969775,178,,3998759247,56,Left,3998759249,286,,,,,,,,,,,evktllmp3l6mfb6o4im0ag0ve,Y. Malede,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501351643,25,7,1,1,16,2nhn3ikl1ciq34w3hcp883d6p,1,24.3,6.7,2023-01-28T15:01:38.664Z,2023-01-29T10:22:54Z,4000001201,383,,3998759277,285,,3998759275,56,Back,3998759375,233,6,4000970005,178,,,,,,,,,,,7xs1rx9jos4ls85u362y9hqeh,N. Madsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501351653,26,49,1,1,18,2nhn3ikl1ciq34w3hcp883d6p,1,12.1,12.7,2023-01-28T15:01:40.472Z,2023-01-29T05:46:44Z,,,,,,,,,,,,,,,,,,,,,,,,,7xs1rx9jos4ls85u362y9hqeh,N. Madsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501351703,27,1,1,1,18,2nhn3ikl1ciq34w3hcp883d6p,1,8.4,16.3,2023-01-28T15:01:40.982Z,2023-01-29T05:46:43Z,3998759529,140,9.4,4000970347,178,,3998759533,212,6.3,3998759535,213,1.4,3998759527,56,Back,3998759531,141,25.5,,,,,,,7xs1rx9jos4ls85u362y9hqeh,N. Madsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501351783,28,1,1,1,19,2nhn3ikl1ciq34w3hcp883d6p,1,10.6,27.8,2023-01-28T15:01:42.044Z,2023-01-29T05:46:42Z,4000970497,178,,3998759875,140,21.7,3998759873,56,Back,3998759877,141,25.0,3998759881,213,6.1,3998759879,212,11.8,,,,,,,5ujoracvgg00kzd0a8rh8oa1h,R. Neustädter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501351883,29,1,1,1,23,2nhn3ikl1ciq34w3hcp883d6p,1,27.3,20.7,2023-01-28T15:01:45.398Z,2023-01-29T05:46:40Z,3998760255,56,Back,3998760261,212,10.5,3998760257,140,27.1,3998760263,213,4.7,4000970819,178,,3998760259,141,5.3,,,,,,,auqy1bigw2a1owxg441wojzyt,L. Van Eenoo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501351893,30,50,1,1,24,2nhn3ikl1ciq34w3hcp883d6p,1,38.9,4.1,2023-01-28T15:01:46.444Z,2023-01-29T05:46:39Z,4001374683,286,,3998760293,56,Back,3998760501,233,7,,,,,,,,,,,,,,,,96xomdtz505yoaz35i5bb8f84,N. Dorgeles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501351923,7,7,1,1,24,b7jmo07lqav0wfe2mtlzyspak,1,61.1,95.9,2023-01-28T15:01:46.844Z,2023-01-29T05:46:38Z,4000971473,178,,3998760465,233,30,4000002665,167,,4000002359,385,,3998760431,56,Left,4001374681,285,,,,,,,,mlqit2c8my1ewqy6avrfhf8q,A. Van Hoorenbeeck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501352053,8,5,1,1,25,b7jmo07lqav0wfe2mtlzyspak,0,66.6,101.6,2023-01-28T15:01:47.221Z,2023-01-28T23:33:36Z,3998761019,56,Left,3998761145,233,31,3998761021,347,,,,,,,,,,,,,,,,,mlqit2c8my1ewqy6avrfhf8q,A. Van Hoorenbeeck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501352061,31,5,1,1,25,2nhn3ikl1ciq34w3hcp883d6p,1,33.4,-1.6,2023-01-28T15:01:47.221Z,2023-01-28T23:33:35Z,3998761063,347,,3998761061,56,Back,3998761105,233,8,,,,,,,,,,,,,,,,96xomdtz505yoaz35i5bb8f84,N. Dorgeles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501352291,32,1,1,1,36,2nhn3ikl1ciq34w3hcp883d6p,1,45,0,2023-01-28T15:01:58.304Z,2023-01-29T05:46:37Z,3998762151,141,15.8,3998762155,213,2.8,3998762147,56,Back,3998762149,140,16.8,4001337779,1,,3998762153,212,31.8,3998762145,107,,,,,e2z19y8is5m24brpa3gzn02qx,B. Reynolds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501352375,33,1,1,1,40,2nhn3ikl1ciq34w3hcp883d6p,1,27.5,14.8,2023-01-28T15:02:02.463Z,2023-01-29T05:46:36Z,3998762559,212,41.1,3998762561,213,1.7,3998762555,140,22.6,3998762553,56,Back,3998762563,1,,4000971777,178,,3998762557,141,74.8,,,,5ujoracvgg00kzd0a8rh8oa1h,R. Neustädter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501352511,34,1,1,1,44,2nhn3ikl1ciq34w3hcp883d6p,1,35.1,70.6,2023-01-28T15:02:06.745Z,2023-01-29T05:46:35Z,3998763231,56,Back,3998763235,141,92.6,3998763233,140,42.2,4000971897,178,,3998763237,212,16.7,3998763239,213,1.1,,,,,,,9kywhmzih4xhuz5d1rrxjcpd6,R. Tagir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501352519,35,4,1,1,48,2nhn3ikl1ciq34w3hcp883d6p,1,52.8,91.6,2023-01-28T15:02:11.059Z,2023-01-29T10:20:07Z,3998764409,233,9,3998764367,152,,3998764369,265,,3998763285,56,Left,3998764365,13,,3998763289,286,,,,,,,,dd711ekg0nlaosmsy2lz13syy,T. Van den Keybus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501352661,9,4,1,1,48,b7jmo07lqav0wfe2mtlzyspak,0,47.2,8.4,2023-01-28T15:02:11.060Z,2023-01-29T10:20:07Z,4000972059,178,,3998763997,285,,3998763993,152,,3998763989,13,,3998764451,233,35,3998763995,265,,3998763991,56,Back,,,,3q5uylbjjiaoj3mn2l7p93jyt,K. Mrabti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501353251,36,1,1,2,12,2nhn3ikl1ciq34w3hcp883d6p,1,54.6,92.6,2023-01-28T15:02:34.444Z,2023-01-29T05:46:33Z,3998767087,56,Back,3998767083,5,,3998767085,152,,3998767089,140,42.6,4000972289,178,,3998767093,212,13.8,3998767091,141,84.2,3998767095,213,3.6,bjhjz96omjukrg6tj3mny39t6,M. De Cuyper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501353315,37,1,1,2,14,2nhn3ikl1ciq34w3hcp883d6p,1,43.5,77.2,2023-01-28T15:02:37.005Z,2023-01-29T05:46:32Z,3998767429,141,36.7,4000972437,178,,3998767427,140,39.9,3998767431,212,27.8,3998767425,56,Back,3998767433,213,4.6,,,,,,,9kywhmzih4xhuz5d1rrxjcpd6,R. Tagir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501353397,38,1,1,2,18,2nhn3ikl1ciq34w3hcp883d6p,1,39.5,35.1,2023-01-28T15:02:40.315Z,2023-01-29T05:46:31Z,3998767777,56,Right,4000972501,178,,3998767785,213,5.7,3998767779,140,62.6,3998767781,141,10.3,3998767783,212,29.5,,,,,,,5ujoracvgg00kzd0a8rh8oa1h,R. Neustädter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501353493,39,1,1,2,20,2nhn3ikl1ciq34w3hcp883d6p,1,62.4,1.4,2023-01-28T15:02:43.064Z,2023-01-29T05:46:30Z,3998768251,213,1.1,3998768241,140,71.3,4000972569,178,,3998768245,141,27.4,3998768239,56,Center,3998768249,212,20.0,,,,,,,e2z19y8is5m24brpa3gzn02qx,B. Reynolds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501778191,934,43,1,2,22,2nhn3ikl1ciq34w3hcp883d6p,1,0,0,2023-01-28T15:02:44.200Z,2023-01-29T02:03:26Z,4001182299,144,67,4001037165,233,822,,,,,,,,,,,,,,,,,,,2j8y06wuinnx87eetadj55zo5,N. Chadli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501778185,822,43,1,2,22,b7jmo07lqav0wfe2mtlzyspak,1,0,0,2023-01-28T15:02:44.201Z,2023-01-29T02:03:26Z,4001037205,233,934,4001182297,144,67,,,,,,,,,,,,,,,,,,,ezg4lhvy2z4pkyvfrmi17y11x,B. Verstraete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501353513,40,61,1,2,22,2nhn3ikl1ciq34w3hcp883d6p,0,70,15.2,2023-01-28T15:02:44.229Z,2023-01-29T05:46:29Z,4000972815,178,,3998768347,56,Right,,,,,,,,,,,,,,,,,,,2j8y06wuinnx87eetadj55zo5,N. Chadli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501353581,10,49,1,2,23,b7jmo07lqav0wfe2mtlzyspak,1,35.6,89,2023-01-28T15:02:45.261Z,2023-01-29T05:46:29Z,,,,,,,,,,,,,,,,,,,,,,,,,25ey2mcvgwz6ls2612os5hzv9,R. Schoofs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501353811,11,1,1,2,27,b7jmo07lqav0wfe2mtlzyspak,0,50.3,97.5,2023-01-28T15:02:49.392Z,2023-01-29T05:46:26Z,3998769637,213,6.2,3998769633,212,33.0,3998769627,140,81.5,3998769623,56,Left,3998769641,1,,3998769629,141,91.1,4000973165,178,,,,,25ey2mcvgwz6ls2612os5hzv9,R. Schoofs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501353831,42,49,1,2,30,2nhn3ikl1ciq34w3hcp883d6p,1,22.3,9.1,2023-01-28T15:02:52.233Z,2023-01-29T05:46:25Z,,,,,,,,,,,,,,,,,,,,,,,,,e2z19y8is5m24brpa3gzn02qx,B. Reynolds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
