id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/9/value,keyPass,qualifier/10/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/11/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,assist
2455811229,11,1,1,0,17,7zibyotq1x1hq6pmgibhr0e6s,0,20.6,10.8,2022-09-04T14:00:25.750Z,2022-09-05T08:27:27Z,3757927349,140,45.3,3757927355,213,0.2,3757927351,141,17.0,3757927353,212,26.3,3759968261,178,,3757927347,56,Back,,,,,,,cyh16toqa9wxmxepg635ecgve,J. Bataille,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455811237,3,49,1,0,19,2nhn3ikl1ciq34w3hcp883d6p,1,54,76.5,2022-09-04T14:00:27.462Z,2022-09-05T08:27:27Z,,,,,,,,,,,,,,,,,,,,,,,,,5ujoracvgg00kzd0a8rh8oa1h,R. Neustädter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455811283,4,1,1,0,19,2nhn3ikl1ciq34w3hcp883d6p,1,54,76.6,2022-09-04T14:00:27.522Z,2022-09-05T08:27:26Z,3757927651,212,14.1,3757927649,141,62.4,3757927647,140,63.8,3757927653,213,5.5,3759968559,178,,3757927645,56,Center,,,,,,,5ujoracvgg00kzd0a8rh8oa1h,R. Neustädter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455811311,5,1,1,0,20,2nhn3ikl1ciq34w3hcp883d6p,1,62.4,74.7,2022-09-04T14:00:28.598Z,2022-09-05T08:27:26Z,3757927773,140,14.1,3757927779,213,3.4,3759968751,178,,3757927777,212,53.2,3757927781,1,,3757927775,141,51.3,3757927771,56,Back,,,,dd711ekg0nlaosmsy2lz13syy,T. Van den Keybus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455811325,6,1,1,0,26,2nhn3ikl1ciq34w3hcp883d6p,1,17,59.2,2022-09-04T14:00:34.050Z,2022-09-05T08:27:25Z,3757927831,213,5.1,3757927825,140,25.0,3757927829,212,20.6,3757927823,56,Back,3757927827,141,31.6,3759968999,178,,,,,,,,6qlfe04qjldj3rkeeme6gdi39,S. Bolat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455811365,7,1,1,0,29,2nhn3ikl1ciq34w3hcp883d6p,1,26,31.3,2022-09-04T14:00:37.060Z,2022-09-05T08:27:24Z,3757928007,213,2.4,3757927999,56,Back,3757928001,140,12.5,3757928005,212,18.5,3757928003,141,48.8,3759969149,178,,,,,,,,bxcrdkrcljgx6l4o0uy4rom3t,R. Seigers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455811377,8,1,1,0,33,2nhn3ikl1ciq34w3hcp883d6p,1,15.8,54.4,2022-09-04T14:00:41.765Z,2022-09-05T08:27:23Z,3757928087,1,,3757928075,155,,3757928081,141,92.0,3757928077,56,Back,3757928085,213,0.8,3757928079,140,41.4,3759969289,178,,3757928083,212,37.1,6qlfe04qjldj3rkeeme6gdi39,S. Bolat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455811387,9,1,1,0,37,2nhn3ikl1ciq34w3hcp883d6p,1,39.2,96.6,2022-09-04T14:00:45.061Z,2022-09-05T08:27:22Z,3757928139,212,26.2,3757928141,213,5.7,3759969455,178,,3757928133,56,Center,3757928135,140,60.2,3757928137,141,75.7,,,,,,,bjhjz96omjukrg6tj3mny39t6,M. De Cuyper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455811419,10,1,1,0,38,2nhn3ikl1ciq34w3hcp883d6p,1,54.9,79.4,2022-09-04T14:00:46.783Z,2022-09-05T08:27:22Z,3757928285,56,Center,3757928293,213,4.3,3759969717,178,,3757928287,140,53.3,3757928289,141,74.2,3757928291,212,3.9,,,,,,,21545vwheo9a30u5hgnsrecmi,L. Foster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455811427,11,1,1,0,43,2nhn3ikl1ciq34w3hcp883d6p,0,73.8,95.7,2022-09-04T14:00:51.771Z,2022-09-05T08:27:20Z,3757928315,56,Center,3757928321,212,24.1,3757928319,141,60.2,3759970045,178,,3757928323,213,4.7,3757928317,140,73.5,,,,,,,dd711ekg0nlaosmsy2lz13syy,T. Van den Keybus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455811443,12,8,1,0,44,7zibyotq1x1hq6pmgibhr0e6s,1,19.3,27.9,2022-09-04T14:00:52.820Z,2022-09-05T08:27:20Z,3759970199,178,,3757928399,56,Back,3758640441,385,,,,,,,,,,,,,,,,,ecwzzrkn1snbua5yu4gehxm2,W. Pacho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455811465,12,15,1,0,46,2nhn3ikl1ciq34w3hcp883d6p,1,78.5,74.4,2022-09-04T14:00:54.519Z,2022-09-05T08:27:19Z,3757929293,215,,3757929291,103,27.8,3757929303,146,97,3757928791,20,,3757928499,18,,3757929287,81,,3757929351,233,13,3757928501,56,Center,96xomdtz505yoaz35i5bb8f84,N. Dorgeles,3757929309,147,52.2,3757929295,328,3757929297,458,3759970323,178,3757929289,102,47.9,3757928497,22,,,,,,,,,,,,,,,,,,,,,,,,,,
2455811477,13,10,1,0,47,7zibyotq1x1hq6pmgibhr0e6s,1,3.3,49.3,2022-09-04T14:00:55.473Z,2022-09-05T08:27:19Z,3758641041,378,,3757928555,56,Back,3757928549,173,,3757929041,233,12,3757928983,181,,3757928553,182,,,,,,,,r0hm6ahwcvdu57bgfi5zkslx,J. Butez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455811487,13,6,1,0,48,2nhn3ikl1ciq34w3hcp883d6p,1,86.8,47.6,2022-09-04T14:00:56.050Z,2022-09-05T01:42:26Z,3757928607,56,Center,3757928727,233,14,3757928609,75,,,,,,,,,,,,,,,,,96xomdtz505yoaz35i5bb8f84,N. Dorgeles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455811485,14,6,1,0,48,7zibyotq1x1hq6pmgibhr0e6s,0,13.2,52.4,2022-09-04T14:00:56.050Z,2022-09-05T01:42:26Z,3757928603,56,Back,3757928763,233,13,3757928689,73,,,,,,,,,,,,,,,,,r0hm6ahwcvdu57bgfi5zkslx,J. Butez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455811743,14,1,1,1,19,2nhn3ikl1ciq34w3hcp883d6p,1,99.5,0.5,2022-09-04T14:01:27.001Z,2022-09-05T01:42:32Z,3757930063,6,,3757930073,213,2.9,3757930069,141,5.0,3759970933,178,,3757930067,140,89.5,3757930071,212,10.9,3757930065,56,Right,,,,1ezai0a0n3xem17lwhtxwaml1,T. Dierckx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455811759,15,1,1,1,20,2nhn3ikl1ciq34w3hcp883d6p,1,88.4,1.2,2022-09-04T14:01:28.692Z,2022-09-05T08:27:18Z,3757930139,140,79.2,3759971073,178,,3757930145,213,2.5,3757930141,141,11.4,3757930143,212,11.9,3757930137,56,Right,,,,,,,96xomdtz505yoaz35i5bb8f84,N. Dorgeles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455811761,16,1,1,1,22,2nhn3ikl1ciq34w3hcp883d6p,0,77.5,13.9,2022-09-04T14:01:30.474Z,2022-09-05T08:27:18Z,3757930151,155,,3757930155,140,87.2,3757930149,2,,3758643509,20,,3757930157,141,45.1,3759971187,178,,3757930159,212,23.5,3758643507,224,,bjhjz96omjukrg6tj3mny39t6,M. De Cuyper,3757930153,56,Center,3757930161,213,,,,,,,,,,1.1,,,,,,,,,,,,,,,,,,,,,,,,,
2455811771,15,12,1,1,23,7zibyotq1x1hq6pmgibhr0e6s,1,9,56,2022-09-04T14:01:31.581Z,2022-09-05T08:27:18Z,3757930213,15,,3757930203,141,55.5,3759971297,388,,3757930201,140,32.9,3757930205,212,25.1,3757930199,56,Back,3757930207,213,6.3,,,,eg4piy0kcdtdopqpd3lcl5j2t,V. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455811839,17,1,1,1,26,2nhn3ikl1ciq34w3hcp883d6p,1,66.2,36.4,2022-09-04T14:01:34.227Z,2022-09-05T08:27:17Z,3757930535,141,79.3,3757930531,56,Left,3757930537,212,29.3,3759971509,178,,3757930539,213,1.7,3757930533,140,63.3,,,,,,,e2z19y8is5m24brpa3gzn02qx,B. Reynolds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455811885,18,1,1,1,29,2nhn3ikl1ciq34w3hcp883d6p,1,64,73.3,2022-09-04T14:01:37.413Z,2022-09-05T08:27:17Z,3757930739,141,50.9,3759971595,178,,3757930745,1,,3757930741,212,43.2,3757930743,213,3.5,3757930735,56,Back,3757930737,140,25.5,,,,dd711ekg0nlaosmsy2lz13syy,T. Van den Keybus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455811895,19,1,1,1,34,2nhn3ikl1ciq34w3hcp883d6p,0,28.7,50.5,2022-09-04T14:01:42.844Z,2022-09-05T08:27:16Z,3757930783,1,,3757930779,212,35.1,3759971683,178,,3757931009,157,,3757930773,56,Center,3757930775,140,59.1,3757930777,141,28.9,3757930781,213,5.9,6qlfe04qjldj3rkeeme6gdi39,S. Bolat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455811907,16,8,1,1,35,7zibyotq1x1hq6pmgibhr0e6s,1,49.5,64,2022-09-04T14:01:43.795Z,2022-09-05T08:27:16Z,3757930821,56,Back,3758644145,384,,3759971765,178,,,,,,,,,,,,,,,,,cefs6b83ei4gcyuscfopw32ay,A. Yusuf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455811929,17,49,1,1,37,7zibyotq1x1hq6pmgibhr0e6s,1,60.7,51.1,2022-09-04T14:01:45.862Z,2022-09-05T08:27:15Z,,,,,,,,,,,,,,,,,,,,,,,,,d19yalwh3i2olvpwoi89feqjt,J. Ekkelenkamp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455811989,18,1,1,1,40,7zibyotq1x1hq6pmgibhr0e6s,1,75.7,56.8,2022-09-04T14:01:48.661Z,2022-09-05T08:27:14Z,3757931237,56,Center,3757932521,154,,3757931243,212,10.4,3757931241,141,66.7,3757931245,213,0.7,3759972045,178,,3757931239,140,83.3,3757932519,210,13,d19yalwh3i2olvpwoi89feqjt,J. Ekkelenkamp,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
2455811993,19,13,1,1,42,7zibyotq1x1hq6pmgibhr0e6s,1,92.1,65.7,2022-09-04T14:01:50.632Z,2022-09-05T08:27:14Z,3757932541,29,,3759972159,178,,3757932553,230,95.1,3757931261,56,Center,3757932551,103,4.2,3757932543,154,,3757932107,72,,3757932545,55,18,eg4piy0kcdtdopqpd3lcl5j2t,V. Janssen,3757931259,64,,3757932539,83,3757932549,102,3757931257,22,3757932555,231,59.2,,,,,56.6,,,,,,,,,,,,,,,,,,,,,,,
2455811981,20,5,1,1,43,2nhn3ikl1ciq34w3hcp883d6p,1,-1.4,41.8,2022-09-04T14:01:51.195Z,2022-09-05T01:43:47Z,3757931185,56,Back,3757931333,233,20,3757931187,346,,,,,,,,,,,,,,,,,bjhjz96omjukrg6tj3mny39t6,M. De Cuyper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455811999,20,5,1,1,43,7zibyotq1x1hq6pmgibhr0e6s,0,101.4,58.2,2022-09-04T14:01:51.195Z,2022-09-05T01:43:46Z,3757931361,233,20,3757931295,346,,3757931293,56,Center,,,,,,,,,,,,,,,,eg4piy0kcdtdopqpd3lcl5j2t,V. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455812173,21,1,1,2,1,2nhn3ikl1ciq34w3hcp883d6p,1,4.1,53.6,2022-09-04T14:02:09.212Z,2022-09-05T08:27:13Z,3757932193,124,,3757932207,237,,3757932199,141,70.5,3757932201,212,16.3,3757932197,140,15.1,3757932203,213,0.8,3757932195,56,Back,,,,6qlfe04qjldj3rkeeme6gdi39,S. Bolat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455812201,22,1,1,2,2,2nhn3ikl1ciq34w3hcp883d6p,1,14.2,74.1,2022-09-04T14:02:10.280Z,2022-09-05T08:27:13Z,3757932287,212,18.0,3757932281,140,24.7,3759972773,178,,3757932291,213,5.4,3757932279,56,Back,3757932283,141,53.1,,,,,,,6z1isgjrlx4gbcjp5ekawdi39,P. Perdichizzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455812223,23,1,1,2,3,2nhn3ikl1ciq34w3hcp883d6p,1,21.7,57.3,2022-09-04T14:02:11.354Z,2022-09-05T08:27:12Z,3757932439,212,12.6,3757932441,213,2.2,3757932433,56,Back,3757932435,140,14.2,3759972933,178,,3757932437,141,71.8,,,,,,,5ujoracvgg00kzd0a8rh8oa1h,R. Neustädter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456186333,781,43,1,2,5,2nhn3ikl1ciq34w3hcp883d6p,1,0,0,2022-09-04T14:02:13.256Z,2022-09-05T02:21:38Z,3760009049,144,82,3760008473,178,0,,,,,,,,,,,,,,,,,,,6z1isgjrlx4gbcjp5ekawdi39,P. Perdichizzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456186345,782,43,1,2,6,2nhn3ikl1ciq34w3hcp883d6p,1,0,0,2022-09-04T14:02:14.552Z,2022-09-05T02:21:36Z,3760009039,144,82,3760008551,178,0,,,,,,,,,,,,,,,,,,,6z1isgjrlx4gbcjp5ekawdi39,P. Perdichizzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455812287,24,1,1,2,7,2nhn3ikl1ciq34w3hcp883d6p,1,17,71.5,2022-09-04T14:02:15.637Z,2022-09-05T08:27:11Z,3757932759,212,19.6,3757932755,140,4.5,3759973029,178,,3757932753,56,Back,3757932757,141,50.0,3757932761,213,4.0,,,,,,,6z1isgjrlx4gbcjp5ekawdi39,P. Perdichizzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456186367,783,43,1,2,9,2nhn3ikl1ciq34w3hcp883d6p,1,0,0,2022-09-04T14:02:17.204Z,2022-09-05T02:21:20Z,3760008921,144,82,3760008669,178,0,,,,,,,,,,,,,,,,,,,6qlfe04qjldj3rkeeme6gdi39,S. Bolat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455812315,25,1,1,2,10,2nhn3ikl1ciq34w3hcp883d6p,1,5.6,51.1,2022-09-04T14:02:18.244Z,2022-09-05T08:27:10Z,3757932911,212,14.2,3757932907,140,10.5,3757932905,56,Back,3757932913,213,5.1,3759973111,178,,3757932909,141,31.6,,,,,,,6qlfe04qjldj3rkeeme6gdi39,S. Bolat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455812335,26,1,1,2,12,2nhn3ikl1ciq34w3hcp883d6p,1,11.6,18.5,2022-09-04T14:02:20.845Z,2022-09-05T08:27:10Z,3757933003,140,4.1,3757933007,212,21.7,3759973257,178,,3757933005,141,48.2,3757933009,213,1.9,3757933001,56,Back,,,,,,,bxcrdkrcljgx6l4o0uy4rom3t,R. Seigers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455812365,27,1,1,2,15,2nhn3ikl1ciq34w3hcp883d6p,1,7.3,43.2,2022-09-04T14:02:23.587Z,2022-09-05T08:27:09Z,3757933183,213,1.2,3757933179,141,75.3,3757933175,56,Back,3759973337,178,,3757933177,140,15.3,3757933181,212,23.4,,,,,,,6qlfe04qjldj3rkeeme6gdi39,S. Bolat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455812385,28,1,1,2,19,2nhn3ikl1ciq34w3hcp883d6p,1,20.3,70.2,2022-09-04T14:02:27.354Z,2022-09-05T08:27:08Z,3757933269,155,,3757933283,1,,3757933273,56,Back,3757933271,196,,3757933281,213,4.9,3757933279,212,43.0,3757933275,140,26.1,3759973419,178,,6z1isgjrlx4gbcjp5ekawdi39,P. Perdichizzi,3757933277,141,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455812395,29,1,1,2,22,2nhn3ikl1ciq34w3hcp883d6p,1,33.7,0.1,2022-09-04T14:02:29.997Z,2022-09-05T08:27:08Z,3757933343,213,0.5,3757933335,56,Back,3757933337,140,44.9,3757933339,141,8.6,3759973513,388,,3757933333,3,,3757933341,212,13.1,,,,e2z19y8is5m24brpa3gzn02qx,B. Reynolds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455812407,30,1,1,2,23,2nhn3ikl1ciq34w3hcp883d6p,0,47.7,4,2022-09-04T14:02:31.753Z,2022-09-05T08:27:08Z,3757933403,140,56.0,3757933409,213,0.7,3759973753,388,,3757933399,168,,3757933407,212,11.6,3757933397,3,,3757933401,56,Right,3757933405,141,15.3,1ezai0a0n3xem17lwhtxwaml1,T. Dierckx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
