id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/9/value,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,assist,qualifier/12/value,qualifier/13/value,keyPass,qualifier/11/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/16/value,qualifier/17/value
2537274539,4,1,1,0,13,8q6cv8g4bd3xdl7m88kll16na,0,6.3,15.9,2023-04-22T16:01:42.531Z,2023-04-22T16:01:43Z,4209601013,140,18.7,4209601015,141,0.0,4209601011,56,Back,4209601021,1,,4209601017,212,17.6,4209601019,213,5.5,4209601009,157,,,,,2d9k8p22131is7op7vcn0arbp,V. Hedenstad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537274543,5,5,1,0,13,8q6cv8g4bd3xdl7m88kll16na,0,23.8,-1.8,2023-04-22T16:01:42.631Z,2023-04-22T16:17:46Z,4209601111,233,8,4209601027,347,,4209601025,56,Back,,,,,,,,,,,,,,,,2d9k8p22131is7op7vcn0arbp,V. Hedenstad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537274555,8,5,1,0,13,6oxoag5c6zbnn09wx08vz4iak,1,76.2,101.8,2023-04-22T16:01:42.631Z,2023-04-22T16:01:44Z,4209601073,347,,4209601071,56,Left,4209601095,233,5,,,,,,,,,,,,,,,,195m3d6cnwm71j1d2rjo25sdl,F. Myhre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537274571,9,1,1,0,14,6oxoag5c6zbnn09wx08vz4iak,1,71.1,100,2023-04-22T16:01:44.029Z,2023-04-22T16:01:45Z,4209601147,140,66.2,4209601149,141,88.6,4209601143,107,,4209601151,212,10.5,4209601153,213,4.2,4209601145,56,Left,,,,,,,31bs2qi2aa9in77z0iftbkk8a,D. Møller Wolfe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537274581,10,1,1,0,16,6oxoag5c6zbnn09wx08vz4iak,1,65.9,88.6,2023-04-22T16:01:45.390Z,2023-04-22T16:01:46Z,4209601193,56,Left,4209601199,212,4.6,4209601197,141,94.7,4209601195,140,64.1,4209601201,213,2.0,,,,,,,,,,dz4wqn00gel71p7qs7qqycb9,S. Heltne Nilsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537274683,11,1,1,0,17,6oxoag5c6zbnn09wx08vz4iak,1,64.1,94.7,2023-04-22T16:01:46.245Z,2023-04-22T16:01:53Z,4209601861,56,Left,4209601865,141,87.5,4209601867,212,14.0,4209601869,213,3.5,4209601863,140,51.6,,,,,,,,,,31bs2qi2aa9in77z0iftbkk8a,D. Møller Wolfe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537274783,12,1,1,0,23,6oxoag5c6zbnn09wx08vz4iak,1,54.1,77.5,2023-04-22T16:01:52.997Z,2023-04-22T16:01:57Z,4209602381,213,1.3,4209602375,140,57.6,4209602373,56,Left,4209602377,141,96.6,4209602379,212,13.5,,,,,,,,,,fbk14d79iikagip25ncya0ut,R. Kristiansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537274847,13,1,1,0,28,6oxoag5c6zbnn09wx08vz4iak,1,65,82.6,2023-04-22T16:01:57.813Z,2023-04-22T16:02:03Z,4209602721,56,Center,4209602725,141,46.3,4209602727,212,27.8,4209602729,213,4.2,4209602723,140,52.9,,,,,,,,,,31bs2qi2aa9in77z0iftbkk8a,D. Møller Wolfe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537274897,14,1,1,0,33,6oxoag5c6zbnn09wx08vz4iak,1,61.5,29.4,2023-04-22T16:02:03.053Z,2023-04-22T16:02:08Z,4209603025,56,Right,4209603033,213,5.0,4209603031,212,14.9,4209603027,140,65.9,4209603029,141,8.5,,,,,,,,,,9se6a4pxhy13alu316ttx2vhl,J. Sery Larsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537274917,15,1,1,0,39,6oxoag5c6zbnn09wx08vz4iak,1,65.8,7.6,2023-04-22T16:02:08.677Z,2023-04-22T16:02:11Z,4209603183,141,2.8,4209603179,56,Right,4209603181,140,71.5,4209603185,212,6.8,4209603187,213,5.8,,,,,,,,,,1ai0gvdx68lxclbj6m255w72t,S. Crone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537274959,16,4,1,0,43,6oxoag5c6zbnn09wx08vz4iak,1,76.7,3,2023-04-22T16:02:12.814Z,2023-04-22T16:02:21Z,4209603413,13,,4209603415,56,Right,4209603417,152,,4209603419,265,,4209603421,286,,4209603691,233,6,,,,,,,cegoeac3l2owi83zdvu30tj6y,O. Didrik Blomberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537275007,6,4,1,0,43,8q6cv8g4bd3xdl7m88kll16na,0,23.3,97,2023-04-22T16:02:12.815Z,2023-04-22T16:02:21Z,4209603641,285,,4209604003,233,16,4209603637,152,,4209603947,265,,4209603627,13,,4209603633,56,Back,,,,,,,41imdq837fapbgvnrkimw6e39,L. Zuta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537275569,17,1,1,1,24,6oxoag5c6zbnn09wx08vz4iak,0,72.9,4.7,2023-04-22T16:02:53.373Z,2023-04-22T16:02:54Z,4209606623,2,,4209606643,212,31.4,4209606639,141,43.7,4209606625,5,,4209606645,213,1.0,4209606635,140,88.9,4209606629,155,,4209606631,152,,payije8nojdfrbkuq9hj2sph,M. Rasmussen,4209606633,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537275637,7,12,1,1,25,8q6cv8g4bd3xdl7m88kll16na,1,14.8,52.7,2023-04-22T16:02:54.819Z,2023-04-22T16:02:58Z,4209606965,56,Back,4209606973,213,5.2,4209606967,140,24.0,4209606969,141,27.3,4209607005,15,,4209606971,212,19.8,,,,,,,cqwjwlsum5q92s2k80w3temi2,H. Heggheim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537275719,18,4,1,1,32,6oxoag5c6zbnn09wx08vz4iak,1,63,74.2,2023-04-22T16:03:01.829Z,2023-04-22T16:03:04Z,4209607347,286,,4209607343,56,Center,4209607345,152,,4209607339,13,,4209607389,233,8,4209607341,295,,,,,,,,31bs2qi2aa9in77z0iftbkk8a,D. Møller Wolfe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537275727,8,4,1,1,32,8q6cv8g4bd3xdl7m88kll16na,0,37,25.8,2023-04-22T16:03:01.830Z,2023-04-22T16:05:19Z,4209607375,152,,4209607371,13,,4209607393,233,18,4209607373,56,Back,4209617301,295,,4209607381,285,,,,,,,,5tkzdksbog7jnzscgr1cj771m,O. Holm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537275765,19,1,1,1,38,6oxoag5c6zbnn09wx08vz4iak,1,56.2,76.1,2023-04-22T16:03:07.174Z,2023-04-22T16:03:08Z,4209607655,56,Center,4209607651,5,,4209607653,152,,4209607663,212,7.8,4209607661,141,68.4,4209607665,213,5.5,4209607659,140,61.7,,,,fbk14d79iikagip25ncya0ut,R. Kristiansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537275773,20,1,1,1,39,6oxoag5c6zbnn09wx08vz4iak,1,61.7,68.4,2023-04-22T16:03:08.085Z,2023-04-22T16:03:08Z,4209607699,56,Center,4209607703,141,77.8,4209607705,212,8.8,4209607701,140,55.9,4209607707,213,2.3,,,,,,,,,,dz4wqn00gel71p7qs7qqycb9,S. Heltne Nilsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537275779,21,1,1,1,39,6oxoag5c6zbnn09wx08vz4iak,1,55.9,77.8,2023-04-22T16:03:08.701Z,2023-04-22T16:03:09Z,4209607743,141,43.1,4209607741,140,46.8,4209607745,212,25.5,4209607739,56,Back,4209607747,213,4.3,,,,,,,,,,fbk14d79iikagip25ncya0ut,R. Kristiansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537275789,22,1,1,1,40,6oxoag5c6zbnn09wx08vz4iak,1,46.8,43.1,2023-04-22T16:03:09.445Z,2023-04-22T16:03:11Z,4209607835,141,71.7,4209607831,56,Center,4209607837,212,20.4,4209607839,213,1.3,4209607833,140,52.8,,,,,,,,,,9se6a4pxhy13alu316ttx2vhl,J. Sery Larsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537275801,23,1,1,1,41,6oxoag5c6zbnn09wx08vz4iak,1,54.1,70.2,2023-04-22T16:03:10.941Z,2023-04-22T16:03:11Z,4209607895,212,7.0,4209607891,140,60.5,4209607889,56,Center,4209607893,141,73.0,4209607897,213,0.3,,,,,,,,,,fbk14d79iikagip25ncya0ut,R. Kristiansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537275883,24,1,1,1,42,6oxoag5c6zbnn09wx08vz4iak,1,60.5,73,2023-04-22T16:03:11.709Z,2023-04-22T16:03:17Z,4209608405,213,3.4,4209608401,141,70.8,4209608399,140,53.9,4209608397,56,Center,4209608403,212,7.1,,,,,,,,,,dz4wqn00gel71p7qs7qqycb9,S. Heltne Nilsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537275925,25,1,1,1,47,6oxoag5c6zbnn09wx08vz4iak,1,60,66,2023-04-22T16:03:16.997Z,2023-04-22T16:03:20Z,4209608643,213,1.5,4209608635,141,80.0,4209608627,56,Left,4209608631,140,60.3,4209608639,212,9.5,,,,,,,,,,fbk14d79iikagip25ncya0ut,R. Kristiansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537275999,26,1,1,1,51,6oxoag5c6zbnn09wx08vz4iak,1,63.8,73.8,2023-04-22T16:03:20.869Z,2023-04-22T16:03:26Z,4209609087,56,Center,4209609089,140,55.4,4209609093,212,22.5,4209609095,213,4.3,4209609091,141,43.3,,,,,,,,,,195m3d6cnwm71j1d2rjo25sdl,F. Myhre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537276019,27,1,1,1,57,6oxoag5c6zbnn09wx08vz4iak,1,63.2,28.3,2023-04-22T16:03:26.789Z,2023-04-22T16:03:29Z,4209609193,213,5.5,4209609187,141,6.4,4209609183,140,77.2,4209609191,212,20.9,4209609181,56,Right,,,,,,,,,,9se6a4pxhy13alu316ttx2vhl,J. Sery Larsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537276039,28,1,1,1,59,6oxoag5c6zbnn09wx08vz4iak,1,75,6.1,2023-04-22T16:03:28.709Z,2023-04-22T16:03:30Z,4209609273,213,3.3,4209609265,56,Right,4209609269,141,4.6,4209609267,140,66.1,4209609271,212,9.4,,,,,,,,,,1ai0gvdx68lxclbj6m255w72t,S. Crone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537276071,29,1,1,2,2,6oxoag5c6zbnn09wx08vz4iak,0,68.1,4.9,2023-04-22T16:03:31.142Z,2023-04-22T16:03:32Z,4209609395,141,13.4,4209609391,56,Right,4209609389,155,,4209609401,1,,4209609393,140,100.0,4209609399,213,0.2,4209609397,212,35.1,,,,payije8nojdfrbkuq9hj2sph,M. Rasmussen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537276081,9,5,1,2,3,8q6cv8g4bd3xdl7m88kll16na,1,-0.9,81.6,2023-04-22T16:03:32.866Z,2023-04-22T16:17:46Z,4209609473,233,30,4209609439,346,,4209609437,56,Back,,,,,,,,,,,,,,,,66cbdz994twrl9jv46z1ikyne,S. Jatta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537276075,30,5,1,2,3,6oxoag5c6zbnn09wx08vz4iak,0,100.9,18.4,2023-04-22T16:03:32.866Z,2023-04-22T16:03:34Z,4209609421,56,Right,4209609481,233,9,4209609423,346,,,,,,,,,,,,,,,,,payije8nojdfrbkuq9hj2sph,M. Rasmussen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537276493,10,1,1,2,36,8q6cv8g4bd3xdl7m88kll16na,0,5.1,50.3,2023-04-22T16:04:05.363Z,2023-04-22T17:54:10Z,4209611823,56,Center,4209611821,155,,4209611819,124,,4209611825,140,69.4,4209611827,141,70.2,4209611835,74,,4209611829,212,68.9,4209611831,213,0.2,b5kti1udidgdjke5raks6iezu,M. Sjøeng,4209611833,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537276521,31,1,1,2,40,6oxoag5c6zbnn09wx08vz4iak,0,32.2,34,2023-04-22T16:04:09.597Z,2023-04-22T16:04:11Z,4209611971,140,55.8,4209611975,212,25.9,4209611969,56,Center,4209611967,3,,4209611973,141,22.8,4209611977,213,6.0,,,,,,,dz4wqn00gel71p7qs7qqycb9,S. Heltne Nilsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537276559,11,1,1,2,43,8q6cv8g4bd3xdl7m88kll16na,1,44.4,80.9,2023-04-22T16:04:12.163Z,2023-04-22T16:04:14Z,4209612195,212,18.4,4209612191,140,61.5,4209612187,3,,4209612189,56,Left,4209612193,141,86.5,4209612197,213,0.2,,,,,,,41imdq837fapbgvnrkimw6e39,L. Zuta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537276575,12,1,1,2,45,8q6cv8g4bd3xdl7m88kll16na,0,61.5,86.5,2023-04-22T16:04:14.595Z,2023-04-22T16:04:15Z,4209612285,213,5.5,4209612281,141,76.0,4209612275,3,,4209612279,140,68.4,4209612277,56,Center,4209612283,212,10.2,,,,,,,bxafjt88zqj5wgvx5r71c6cid,H. Bjørdal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537276599,32,1,1,2,45,6oxoag5c6zbnn09wx08vz4iak,0,36.2,25.6,2023-04-22T16:04:14.845Z,2023-04-22T16:04:16Z,4209612389,212,5.5,4209612387,141,33.7,4209612383,56,Back,4209612379,3,,4209612391,213,1.7,4209612385,140,35.7,,,,,,,dz4wqn00gel71p7qs7qqycb9,S. Heltne Nilsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537276621,13,1,1,2,47,8q6cv8g4bd3xdl7m88kll16na,0,57.3,65.8,2023-04-22T16:04:16.842Z,2023-04-22T16:55:24Z,4209612525,56,Center,4209612533,213,0.1,4209612523,3,,4209612529,141,67.4,4209612527,140,66.7,4209612531,212,9.9,,,,,,,bxi292zchfobglat3g94f384,J. Eng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537276653,33,43,1,2,49,6oxoag5c6zbnn09wx08vz4iak,1,0,0,2023-04-22T16:04:18.806Z,2023-04-22T16:55:26Z,4209612679,56,Back,4209841187,144,74,4209612681,285,0,,,,,,,,,,,,,,,,195m3d6cnwm71j1d2rjo25sdl,F. Myhre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537276711,14,1,1,2,52,8q6cv8g4bd3xdl7m88kll16na,1,26.4,59.9,2023-04-22T16:04:21.475Z,2023-04-22T16:04:22Z,4209612993,56,Back,4209612999,212,13.1,4209612997,141,48.7,4209612995,140,16.2,4209613001,213,3.8,,,,,,,,,,200chcevwu3znwew6xjyaof6d,F. Oldrup Jensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537276759,15,1,1,2,53,8q6cv8g4bd3xdl7m88kll16na,0,16.2,48.7,2023-04-22T16:04:22.875Z,2023-04-22T16:04:26Z,4209613287,56,Center,4209613289,140,76.9,4209613293,212,66.0,4209613297,1,,4209613295,213,0.3,4209613285,155,,4209613291,141,74.1,,,,b5kti1udidgdjke5raks6iezu,M. Sjøeng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537276767,34,1,1,2,57,6oxoag5c6zbnn09wx08vz4iak,0,21.4,19.4,2023-04-22T16:04:26.558Z,2023-04-22T16:04:27Z,4209613325,212,14.0,4209613317,3,,4209613319,56,Back,4209613321,140,34.6,4209613329,213,6.1,4209613323,141,16.4,,,,,,,1ai0gvdx68lxclbj6m255w72t,S. Crone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537276829,16,1,1,3,0,8q6cv8g4bd3xdl7m88kll16na,1,75,92.3,2023-04-22T16:04:29.498Z,2023-04-22T16:04:31Z,4209613673,212,7.8,4209613671,141,82.0,4209613675,213,5.2,4209613669,140,78.3,4209613667,56,Left,,,,,,,,,,bxafjt88zqj5wgvx5r71c6cid,H. Bjørdal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537276835,17,50,1,3,1,8q6cv8g4bd3xdl7m88kll16na,1,75.8,77.8,2023-04-22T16:04:30.844Z,2023-04-22T16:04:33Z,4209613837,233,35,4209613707,56,Center,4209613709,286,,,,,,,,,,,,,,,,,d11kfigxyuf6beacw9fgsos89,M. Ofkir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537276855,35,7,1,3,1,6oxoag5c6zbnn09wx08vz4iak,1,24.2,22.2,2023-04-22T16:04:30.845Z,2023-04-22T16:04:33Z,4209613787,56,Back,4209613791,285,,4209613825,233,17,,,,,,,,,,,,,,,,1ai0gvdx68lxclbj6m255w72t,S. Crone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537276859,36,49,1,3,3,6oxoag5c6zbnn09wx08vz4iak,1,24.5,32.7,2023-04-22T16:04:32.758Z,2023-04-22T16:04:33Z,,,,,,,,,,,,,,,,,,,,,,,,,9se6a4pxhy13alu316ttx2vhl,J. Sery Larsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537276875,37,1,1,3,3,6oxoag5c6zbnn09wx08vz4iak,0,24.5,32.7,2023-04-22T16:04:33.005Z,2023-04-22T16:04:35Z,4209613913,213,5.6,4209613905,141,22.2,4209613901,140,32.9,4209613897,56,Back,4209613909,212,11.3,,,,,,,,,,9se6a4pxhy13alu316ttx2vhl,J. Sery Larsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537276893,18,1,1,3,6,8q6cv8g4bd3xdl7m88kll16na,0,69,83.6,2023-04-22T16:04:36.050Z,2023-04-22T16:04:37Z,4209614007,56,Left,4209614009,140,66.8,4209614105,233,38,4209614109,286,,4209614011,141,86.6,4209614015,213,2.4,4209614013,212,3.1,4209614099,236,,5tkzdksbog7jnzscgr1cj771m,O. Holm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537276897,38,74,1,3,6,6oxoag5c6zbnn09wx08vz4iak,1,30.1,19.4,2023-04-22T16:04:36.051Z,2023-04-22T16:55:29Z,4209614029,56,Back,4209614031,285,,4209614119,233,18,,,,,,,,,,,,,,,,cegoeac3l2owi83zdvu30tj6y,O. Didrik Blomberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537277069,19,5,1,3,8,8q6cv8g4bd3xdl7m88kll16na,1,72.8,102,2023-04-22T16:04:38.067Z,2023-04-22T16:04:51Z,4209615119,233,39,4209615113,347,,4209615111,56,Left,,,,,,,,,,,,,,,,5tkzdksbog7jnzscgr1cj771m,O. Holm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537276925,39,5,1,3,8,6oxoag5c6zbnn09wx08vz4iak,0,27.2,-2,2023-04-22T16:04:38.067Z,2023-04-22T16:17:46Z,4209614185,347,,4209615143,233,19,4209614183,56,Back,,,,,,,,,,,,,,,,cegoeac3l2owi83zdvu30tj6y,O. Didrik Blomberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
