id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/13/value,qualifier/14/value,qualifier/15/value,assist,qualifier/16/value
2531674685,206,1,1,22,6,c7jgkxx1czv5etn7snf1r6p2m,1,14,48.8,2023-04-10T12:52:19.632Z,2023-04-10T12:52:21Z,4179847423,140,27.5,4179847421,56,Back,4179847429,213,0.8,4179847427,212,19.7,4179847425,141,69.0,,,,,,,,,,2kaqdxzo9y5n7c4zipsnayxn9,A. Hansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531674711,207,1,1,22,7,c7jgkxx1czv5etn7snf1r6p2m,1,27.6,69,2023-04-10T12:52:21.343Z,2023-04-10T12:52:23Z,4179847529,141,50.3,4179847527,140,31.4,4179847525,56,Back,4179847531,212,13.3,4179847533,213,5.0,,,,,,,,,,aulhjgm35swnx4k3rexbds8ut,U. Jenssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531674729,208,1,1,22,10,c7jgkxx1czv5etn7snf1r6p2m,1,31.6,48.4,2023-04-10T12:52:23.456Z,2023-04-10T12:52:26Z,4179847625,141,16.8,4179847629,213,4.5,4179847627,212,22.0,4179847623,140,27.2,4179847621,56,Back,,,,,,,,,,52vsiwiaphq4xtgpsqy48dzp,M. Henriksen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531674751,209,1,1,22,13,c7jgkxx1czv5etn7snf1r6p2m,1,33.6,12.5,2023-04-10T12:52:26.552Z,2023-04-10T12:52:29Z,4179847749,155,,4179847757,212,27.9,4179847759,213,0.2,4179847751,56,Right,4179847753,140,59.6,4179847755,141,20.7,,,,,,,9hg60gdc7h6dwo1qi4c7pc9nt,E. Reitan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531674763,187,45,1,22,16,bsykw9d70ffqe9atosc92n1e9,0,39.8,76.8,2023-04-10T12:52:29.728Z,2023-04-10T12:52:33Z,4179847831,56,Back,4179847833,285,,4179847917,233,210,,,,,,,,,,,,,,,,115owbh8c39gfwcja2wxuweay,H. Tangen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531674775,210,3,1,22,16,c7jgkxx1czv5etn7snf1r6p2m,1,60.2,23.2,2023-04-10T12:52:29.728Z,2023-04-10T12:52:33Z,4179847907,286,,4179847905,56,Center,4179847913,233,187,,,,,,,,,,,,,,,,97pv7d7lbkovwn9gcpf0tpnmx,M. Bjørlo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531674787,211,1,1,22,19,c7jgkxx1czv5etn7snf1r6p2m,1,59.8,17.6,2023-04-10T12:52:32.928Z,2023-04-10T12:52:35Z,4179847961,56,Center,4179847963,140,57.1,4179847967,212,8.5,4179847969,213,1.9,4179847965,141,29.4,,,,,,,,,,97pv7d7lbkovwn9gcpf0tpnmx,M. Bjørlo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531674853,212,1,1,22,21,c7jgkxx1czv5etn7snf1r6p2m,1,57.1,29.4,2023-04-10T12:52:35.088Z,2023-04-10T12:52:43Z,4179848347,140,88.2,4179848349,141,90.0,4179848341,155,,4179848353,213,0.9,4179848343,196,,4179848351,212,52.6,4179848355,1,,4179848345,56,Left,52vsiwiaphq4xtgpsqy48dzp,M. Henriksen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531674859,213,1,1,22,29,c7jgkxx1czv5etn7snf1r6p2m,0,95.7,74.8,2023-04-10T12:52:43.208Z,2023-04-10T13:29:31Z,4179848389,212,4.2,4179848391,213,4.5,4179848379,56,Center,4179848385,141,68.8,4179848381,140,94.8,4179848375,2,,,,,,,,2u8ylwu9kogk0jorpe517812i,A. Pereira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531675331,192,12,1,22,30,bsykw9d70ffqe9atosc92n1e9,1,3.7,41.6,2023-04-10T12:52:43.701Z,2023-04-10T12:53:53Z,4179850963,56,Back,4179850971,213,6.1,4179850965,140,13.9,4179850969,212,11.0,4179850967,141,38.2,,,,,,,,,,4iqkcwtg7gw8r22x27k4d49hw,D. Diop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531674885,188,4,1,22,32,bsykw9d70ffqe9atosc92n1e9,1,12.7,38.2,2023-04-10T12:52:46.405Z,2023-04-10T12:52:49Z,4179848551,152,,4179848555,285,,4179848553,265,,4179848549,56,Back,4179848707,233,214,4179848547,13,,,,,,,,eyq4y2syfou2qo5a795rmjhpm,M. Solbakken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531674897,214,4,1,22,32,c7jgkxx1czv5etn7snf1r6p2m,0,87.3,61.8,2023-04-10T12:52:46.406Z,2023-04-10T12:52:49Z,4179848655,56,Center,4179848653,13,,4179848661,286,,4179848659,265,,4179848727,233,188,4179848657,152,,,,,,,,5k2hgogp2g5ivgdnq99ejp27e,Í. Þorvaldsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531675185,190,1,1,23,16,bsykw9d70ffqe9atosc92n1e9,0,13.3,38.6,2023-04-10T12:53:30.157Z,2023-04-10T12:53:32Z,4179850239,5,,4179850245,56,Right,4179850255,1,,4179850249,141,0.0,4179850247,140,70.6,4179850325,189,,4179850243,152,,4179850251,212,66.2,2o5etqath4k9qaliho4op0hd5,P. Gunnarsson,4179850253,213,5.9,4179850241,155,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531675191,191,5,1,23,17,bsykw9d70ffqe9atosc92n1e9,0,77.9,-1.8,2023-04-10T12:53:30.785Z,2023-04-10T12:53:50Z,4179850261,56,Right,4179850263,347,,4179850785,233,215,,,,,,,,,,,,,,,,2o5etqath4k9qaliho4op0hd5,P. Gunnarsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531675291,215,5,1,23,17,c7jgkxx1czv5etn7snf1r6p2m,1,22.1,101.8,2023-04-10T12:53:30.785Z,2023-04-10T14:36:51Z,4179850751,347,,4179850749,56,Back,4179850775,233,191,,,,,,,,,,,,,,,,aulhjgm35swnx4k3rexbds8ut,U. Jenssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531675313,216,1,1,23,36,c7jgkxx1czv5etn7snf1r6p2m,1,21.8,100,2023-04-10T12:53:49.512Z,2023-04-10T12:53:51Z,4179850861,107,,4179850871,213,3.7,4179850863,56,Back,4179850867,141,95.1,4179850869,212,9.0,4179850865,140,14.5,,,,,,,2u8ylwu9kogk0jorpe517812i,A. Pereira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531675321,217,1,1,23,38,c7jgkxx1czv5etn7snf1r6p2m,0,14.5,95.1,2023-04-10T12:53:51.832Z,2023-04-10T12:53:53Z,4179850913,141,84.8,4179850911,140,55.8,4179850919,1,,4179850907,155,,4179850917,213,6.1,4179850909,56,Left,4179850915,212,43.9,,,,aulhjgm35swnx4k3rexbds8ut,U. Jenssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531675469,197,49,1,23,41,bsykw9d70ffqe9atosc92n1e9,1,41,10,2023-04-10T12:53:55.341Z,2023-04-10T12:54:15Z,,,,,,,,,,,,,,,,,,,,,,,,,4iqkcwtg7gw8r22x27k4d49hw,D. Diop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531675349,193,1,1,23,42,bsykw9d70ffqe9atosc92n1e9,0,40.8,11.4,2023-04-10T12:53:55.862Z,2023-04-10T12:53:56Z,4179851071,157,,4179851083,1,,4179851081,213,0.5,4179851073,56,Center,4179851077,141,36.3,4179851079,212,37.1,4179851075,140,72.2,,,,4iqkcwtg7gw8r22x27k4d49hw,D. Diop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531675377,218,1,1,23,42,c7jgkxx1czv5etn7snf1r6p2m,1,24.4,51.5,2023-04-10T12:53:56.376Z,2023-04-10T12:53:59Z,4179851235,213,0.2,4179851215,56,Back,4179851223,141,54.9,4179851211,3,,4179851219,140,34.8,4179851229,212,11.2,,,,,,,9hg60gdc7h6dwo1qi4c7pc9nt,E. Reitan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531675371,194,45,1,23,45,bsykw9d70ffqe9atosc92n1e9,0,60.4,42.1,2023-04-10T12:53:59.205Z,2023-04-10T12:57:20Z,4179851185,56,Center,4179851187,285,,4179859523,233,240,,,,,,,,,,,,,,,,eyq4y2syfou2qo5a795rmjhpm,M. Solbakken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531676939,240,3,1,23,45,c7jgkxx1czv5etn7snf1r6p2m,1,39.6,57.9,2023-04-10T12:53:59.205Z,2023-04-10T12:57:20Z,4179859503,233,194,4179858855,56,Back,4179858857,286,,,,,,,,,,,,,,,,,97pv7d7lbkovwn9gcpf0tpnmx,M. Bjørlo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531675379,219,3,1,23,45,c7jgkxx1czv5etn7snf1r6p2m,0,36.4,61,2023-04-10T12:53:59.208Z,2023-04-10T12:55:07Z,4179853969,233,195,4179851247,56,Back,4179853919,286,,,,,,,,,,,,,,,,,97pv7d7lbkovwn9gcpf0tpnmx,M. Bjørlo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531675399,195,7,1,23,45,bsykw9d70ffqe9atosc92n1e9,0,63.6,39,2023-04-10T12:53:59.209Z,2023-04-10T12:55:07Z,4179853965,233,219,4179851387,56,Center,4179853603,285,,,,,,,,,,,,,,,,,c18ruk8qqfggqv7s0mzyq6yhg,P. Yazbek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531675413,220,4,1,23,49,c7jgkxx1czv5etn7snf1r6p2m,1,32.6,45.3,2023-04-10T12:54:03.312Z,2023-04-10T12:54:07Z,4179851589,233,196,4179851593,285,,4179851465,13,,4179851469,152,,4179851467,56,Back,4179851471,265,,,,,,,,9hg60gdc7h6dwo1qi4c7pc9nt,E. Reitan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531675431,196,4,1,23,49,bsykw9d70ffqe9atosc92n1e9,0,67.4,54.7,2023-04-10T12:54:03.313Z,2023-04-10T12:54:07Z,4179851569,152,,4179851567,56,Center,4179851571,265,,4179851573,286,,4179851607,233,220,4179851565,13,,,,,,,,7w9hhlq31pw5r4xwrjtk6yrbp,L. Salvesen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531675575,221,1,1,24,14,c7jgkxx1czv5etn7snf1r6p2m,1,37.2,33.3,2023-04-10T12:54:27.776Z,2023-04-10T12:54:28Z,4179852323,213,1.1,4179852311,5,,4179852321,212,12.5,4179852313,152,,4179852317,140,43.0,4179852319,141,49.4,4179852315,56,Back,,,,bx5qa3vn26qdi3mr2ckt1wmw9,S. Rogers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531675577,222,1,1,24,14,c7jgkxx1czv5etn7snf1r6p2m,1,43,49.4,2023-04-10T12:54:28.328Z,2023-04-10T12:54:29Z,4179852331,141,71.5,4179852335,213,1.9,4179852333,212,15.7,4179852329,140,38.7,4179852327,56,Back,,,,,,,,,,52vsiwiaphq4xtgpsqy48dzp,M. Henriksen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531675611,223,1,1,24,15,c7jgkxx1czv5etn7snf1r6p2m,1,38.7,71.5,2023-04-10T12:54:28.992Z,2023-04-10T12:54:32Z,4179852499,141,38.5,4179852501,212,23.5,4179852495,140,32.1,4179852503,213,4.4,4179852491,56,Back,,,,,,,,,,aulhjgm35swnx4k3rexbds8ut,U. Jenssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531675639,224,1,1,24,18,c7jgkxx1czv5etn7snf1r6p2m,1,33.6,37,2023-04-10T12:54:32.360Z,2023-04-10T12:54:35Z,4179852615,140,77.5,4179852621,213,5.9,4179852613,56,Right,4179852611,155,,4179852623,1,,4179852619,212,49.2,4179852617,141,11.7,,,,bx5qa3vn26qdi3mr2ckt1wmw9,S. Rogers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531706519,429,44,1,24,21,c7jgkxx1czv5etn7snf1r6p2m,1,75.3,14.1,2023-04-10T12:54:34.451Z,2023-04-10T13:31:28Z,4180024671,233,198,4180024647,286,,4180024645,56,Right,,,,,,,,,,,,,,,,1ncet6wg9tne9oif8vkgsc8kq,L. Cornic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531675637,198,44,1,24,21,bsykw9d70ffqe9atosc92n1e9,0,24.7,85.9,2023-04-10T12:54:34.452Z,2023-04-10T13:31:29Z,4179852607,56,Back,4180024711,233,429,4179852609,285,,,,,,,,,,,,,,,,,6o1kdj6orb69f9ilwimxlprvu,S. Pattynama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531675647,225,43,1,24,21,c7jgkxx1czv5etn7snf1r6p2m,1,0,0,2023-04-10T12:54:35.020Z,2023-04-10T12:54:47Z,4179852667,286,0,4179853205,144,44,4179852665,56,Right,4179852683,233,198,,,,,,,,,,,,,1ncet6wg9tne9oif8vkgsc8kq,L. Cornic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531706521,430,61,1,24,22,c7jgkxx1czv5etn7snf1r6p2m,1,73.4,14,2023-04-10T12:54:35.451Z,2023-04-10T13:31:28Z,4180024653,56,Right,,,,,,,,,,,,,,,,,,,,,,1ncet6wg9tne9oif8vkgsc8kq,L. Cornic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531675649,226,43,1,24,22,c7jgkxx1czv5etn7snf1r6p2m,1,0,0,2023-04-10T12:54:36.035Z,2023-04-10T12:54:46Z,4179852669,56,Right,4179853149,144,61,,,,,,,,,,,,,,,,,,,1ncet6wg9tne9oif8vkgsc8kq,L. Cornic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531675685,227,43,1,24,25,c7jgkxx1czv5etn7snf1r6p2m,1,0,0,2023-04-10T12:54:39.140Z,2023-04-10T12:55:16Z,4179852885,152,0,4179852971,233,199,4179854191,144,4,4179852883,56,Right,4179852881,294,0,4179852887,286,0,4179852879,13,0,,,,1ncet6wg9tne9oif8vkgsc8kq,L. Cornic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531675695,199,43,1,24,25,bsykw9d70ffqe9atosc92n1e9,1,0,0,2023-04-10T12:54:39.141Z,2023-04-10T12:56:33Z,4179852939,294,0,4179852937,13,0,4179857815,144,4,4179852945,285,0,4179852941,56,Back,4179852943,152,0,,,,,,,6o1kdj6orb69f9ilwimxlprvu,S. Pattynama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531675935,200,68,1,24,57,bsykw9d70ffqe9atosc92n1e9,0,0,0,2023-04-10T12:55:10.469Z,2023-04-10T12:55:11Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531675941,228,68,1,24,58,c7jgkxx1czv5etn7snf1r6p2m,1,0,0,2023-04-10T12:55:11.673Z,2023-04-10T12:55:11Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531675967,229,1,1,25,0,c7jgkxx1czv5etn7snf1r6p2m,1,61.4,27.3,2023-04-10T12:55:13.504Z,2023-04-10T12:55:16Z,4179854225,213,3.1,4179854221,141,27.3,4179854223,212,23.8,4179854219,140,38.7,4179854217,56,Back,,,,,,,,,,52vsiwiaphq4xtgpsqy48dzp,M. Henriksen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531675979,230,1,1,25,3,c7jgkxx1czv5etn7snf1r6p2m,1,38.7,27.3,2023-04-10T12:55:16.577Z,2023-04-10T12:55:17Z,4179854269,56,Back,4179854277,213,1.6,4179854271,140,38.4,4179854275,212,12.0,4179854273,141,44.9,,,,,,,,,,bx5qa3vn26qdi3mr2ckt1wmw9,S. Rogers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531675983,231,1,1,25,4,c7jgkxx1czv5etn7snf1r6p2m,0,38.4,44.9,2023-04-10T12:55:17.705Z,2023-04-10T12:55:18Z,4179854295,155,,4179854301,141,39.1,4179854297,56,Back,4179854305,213,5.8,4179854299,140,46.2,4179854303,212,9.1,,,,,,,aulhjgm35swnx4k3rexbds8ut,U. Jenssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531676019,232,1,1,25,6,c7jgkxx1czv5etn7snf1r6p2m,0,37.5,28.2,2023-04-10T12:55:19.649Z,2023-04-10T12:55:21Z,4179854467,213,0.0,4179854469,1,,4179854459,56,Center,4179854461,140,59.2,4179854465,212,22.8,4179854457,157,,4179854463,141,28.9,,,,bx5qa3vn26qdi3mr2ckt1wmw9,S. Rogers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531675999,201,61,1,25,6,bsykw9d70ffqe9atosc92n1e9,1,60.4,65.1,2023-04-10T12:55:20.076Z,2023-04-10T12:55:20Z,4179854363,56,Center,,,,,,,,,,,,,,,,,,,,,,7w9hhlq31pw5r4xwrjtk6yrbp,L. Salvesen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531676045,202,1,1,25,8,bsykw9d70ffqe9atosc92n1e9,1,31.3,65.1,2023-04-10T12:55:21.901Z,2023-04-10T12:55:24Z,4179854559,213,5.8,4179854549,3,,4179854557,212,10.7,4179854553,140,40.2,4179854551,56,Back,4179854555,141,57.5,,,,,,,28foaur1tv999b2t8t0no9aeh,D. Brekalo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531676055,203,1,1,25,10,bsykw9d70ffqe9atosc92n1e9,0,40.2,57.5,2023-04-10T12:55:24.149Z,2023-04-10T12:55:24Z,4179854609,212,8.0,4179854607,141,68.8,4179854611,213,1.3,4179854603,56,Back,4179854601,3,,4179854605,140,42.3,,,,,,,c18ruk8qqfggqv7s0mzyq6yhg,P. Yazbek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531676063,233,3,1,25,11,c7jgkxx1czv5etn7snf1r6p2m,0,60.6,29.3,2023-04-10T12:55:25.296Z,2023-04-10T12:55:27Z,4179854783,233,204,4179854631,56,Center,4179854633,286,,,,,,,,,,,,,,,,,97pv7d7lbkovwn9gcpf0tpnmx,M. Bjørlo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531676077,204,7,1,25,11,bsykw9d70ffqe9atosc92n1e9,1,39.4,70.7,2023-04-10T12:55:25.297Z,2023-04-10T12:55:27Z,4179854749,285,,4179854775,233,233,4179854747,56,Back,,,,,,,,,,,,,,,,115owbh8c39gfwcja2wxuweay,H. Tangen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531676083,205,49,1,25,13,bsykw9d70ffqe9atosc92n1e9,1,42.2,68.7,2023-04-10T12:55:27.029Z,2023-04-10T12:55:27Z,,,,,,,,,,,,,,,,,,,,,,,,,115owbh8c39gfwcja2wxuweay,H. Tangen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531676117,206,1,1,25,13,bsykw9d70ffqe9atosc92n1e9,1,42.2,68.7,2023-04-10T12:55:27.180Z,2023-04-10T12:55:30Z,4179854933,56,Back,4179854935,140,30.8,4179854941,213,2.5,4179854939,212,15.1,4179854937,141,82.3,,,,,,,,,,115owbh8c39gfwcja2wxuweay,H. Tangen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531676159,207,1,1,25,17,bsykw9d70ffqe9atosc92n1e9,1,30.8,82.3,2023-04-10T12:55:30.613Z,2023-04-10T12:55:34Z,4179855127,196,,4179855129,56,Right,4179855135,212,55.8,4179855139,1,,4179855137,213,5.3,4179855133,141,14.3,4179855131,140,60.5,4179855125,155,,6o1kdj6orb69f9ilwimxlprvu,S. Pattynama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531676235,208,1,1,25,21,bsykw9d70ffqe9atosc92n1e9,1,60.8,14,2023-04-10T12:55:34.669Z,2023-04-10T12:55:43Z,4179855503,140,76.3,4179855505,141,4.0,4179855513,213,5.9,4179855501,56,Right,4179855509,212,17.6,,,,,,,,,,60xm53o64nszavcsgfu5xzjyt,S. Svendsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531676253,209,1,1,25,30,bsykw9d70ffqe9atosc92n1e9,1,89,17.3,2023-04-10T12:55:43.613Z,2023-04-10T12:55:45Z,4179855593,56,Center,4179855601,213,2.8,4179855595,140,73.8,4179855597,141,26.5,4179855599,212,17.1,,,,,,,,,,c18ruk8qqfggqv7s0mzyq6yhg,P. Yazbek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531676289,210,1,1,25,32,bsykw9d70ffqe9atosc92n1e9,1,73.8,26.5,2023-04-10T12:55:45.605Z,2023-04-10T12:55:48Z,4179855757,56,Center,4179855763,212,30.9,4179855765,213,1.4,4179855759,140,79.2,4179855761,141,71.2,,,,,,,,,,60xm53o64nszavcsgfu5xzjyt,S. Svendsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531676303,211,1,1,25,35,bsykw9d70ffqe9atosc92n1e9,1,80,71.5,2023-04-10T12:55:48.613Z,2023-04-10T12:55:50Z,4179855807,141,64.8,4179855809,212,4.6,4179855805,140,80.2,4179855803,56,Center,4179855811,213,4.8,,,,,,,,,,6o1kdj6orb69f9ilwimxlprvu,S. Pattynama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531676325,212,1,1,25,36,bsykw9d70ffqe9atosc92n1e9,1,80.2,64.8,2023-04-10T12:55:49.965Z,2023-04-10T12:55:52Z,4179855911,213,0.2,4179855903,56,Center,4179855905,140,93.3,4179855909,212,14.2,4179855907,141,69.7,,,,,,,,,,7w9hhlq31pw5r4xwrjtk6yrbp,L. Salvesen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531676379,213,2,1,25,38,bsykw9d70ffqe9atosc92n1e9,1,92,70.2,2023-04-10T12:55:51.957Z,2023-04-10T12:56:19Z,4179857219,8,,4179856189,56,Center,4179857221,7,bjqtzq0xcvtmbn54orj7rn5xx,4179856191,140,92.9,4179856193,141,50.3,,,,,,,,,,6o1kdj6orb69f9ilwimxlprvu,S. Pattynama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531676507,234,55,1,25,38,c7jgkxx1czv5etn7snf1r6p2m,1,11.1,36.3,2023-04-10T12:55:51.958Z,2023-04-10T14:34:41Z,,,,,,,,,,,,,,,,,,,,,,,,,9hg60gdc7h6dwo1qi4c7pc9nt,E. Reitan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531676387,214,43,1,25,41,bsykw9d70ffqe9atosc92n1e9,1,0,0,2023-04-10T12:55:54.853Z,2023-04-10T12:56:09Z,4179856803,144,38,4179856225,22,0,4179856229,56,Center,4179856227,17,0,,,,,,,,,,,,,bjqtzq0xcvtmbn54orj7rn5xx,Z. Tripić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531676603,235,1,1,26,6,c7jgkxx1czv5etn7snf1r6p2m,1,11.1,36.3,2023-04-10T12:56:19.937Z,2023-04-10T12:56:20Z,4179857307,155,,4179857319,213,6.1,4179857309,241,,4179857317,212,65.7,4179857321,1,,4179857313,140,72.8,4179857311,56,Right,4179857315,141,20.0,2kaqdxzo9y5n7c4zipsnayxn9,A. Hansen,4179857305,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531676613,236,1,1,26,7,c7jgkxx1czv5etn7snf1r6p2m,1,72.8,20,2023-04-10T12:56:20.817Z,2023-04-10T12:56:22Z,4179857365,213,5.8,4179857363,212,14.1,4179857361,141,11.1,4179857359,140,84.9,4179857355,56,Right,,,,,,,,,,97pv7d7lbkovwn9gcpf0tpnmx,M. Bjørlo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531676621,237,1,1,26,8,c7jgkxx1czv5etn7snf1r6p2m,1,84.9,11.1,2023-04-10T12:56:22.113Z,2023-04-10T12:56:37Z,4179857401,141,35.2,4179857403,212,16.4,4179857983,154,,4179857981,210,13,4179857393,2,,4179857405,213,1.6,4179857399,140,84.1,4179857397,56,Center,1ncet6wg9tne9oif8vkgsc8kq,L. Cornic,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
2531676653,238,13,1,26,11,c7jgkxx1czv5etn7snf1r6p2m,1,88.9,34,2023-04-10T12:56:25.184Z,2023-04-10T12:56:37Z,4179857995,154,,4179857535,56,Center,4179858007,102,43.5,4179857531,22,,4179857991,29,,4179857533,63,,4179858009,103,37.5,4179857661,20,,a8opuarwq9byw73nhfgvo9nca,K. Ingason,4179857987,84,,4179858001,55,237,,4179858013,231,50.9,4179858011,230,99.8,,,,,,,,,,,,,,,,,,,
2531676649,215,5,1,26,12,bsykw9d70ffqe9atosc92n1e9,1,-0.6,57.8,2023-04-10T12:56:25.533Z,2023-04-10T12:56:26Z,4179857589,233,239,4179857511,56,Back,4179857513,346,,,,,,,,,,,,,,,,,bjqtzq0xcvtmbn54orj7rn5xx,Z. Tripić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531676659,239,5,1,26,12,c7jgkxx1czv5etn7snf1r6p2m,0,100.6,42.2,2023-04-10T12:56:25.533Z,2023-04-10T14:36:51Z,4179857569,346,,4179857593,233,215,4179857567,56,Center,,,,,,,,,,,,,,,,a8opuarwq9byw73nhfgvo9nca,K. Ingason,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531676895,216,1,1,26,42,bsykw9d70ffqe9atosc92n1e9,1,3.6,51,2023-04-10T12:56:56.108Z,2023-04-10T12:57:30Z,4179858651,56,Back,4179858653,140,9.5,4179858649,124,,4179858663,237,,4179858657,212,14.1,4179858659,213,1.1,4179858655,141,69.7,4179859935,189,,2o5etqath4k9qaliho4op0hd5,P. Gunnarsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531676931,217,1,1,26,43,bsykw9d70ffqe9atosc92n1e9,1,9.5,69.7,2023-04-10T12:56:56.772Z,2023-04-10T12:57:31Z,4179858831,213,4.3,4179858825,140,5.3,4179858823,56,Back,4179858827,141,53.1,4179860101,189,,4179858829,212,12.1,,,,,,,28foaur1tv999b2t8t0no9aeh,D. Brekalo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
