id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,assist,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,keyPass,qualifier/11/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/8/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value
2531848165,155,1,1,22,17,doohk95o6e8pkqah8vkop51dg,1,8.1,87.9,2023-04-10T15:23:06.595Z,2023-04-10T15:31:33Z,4180800445,5,,4180800447,152,,4180800453,141,54.0,4180800449,56,Back,4180800451,140,16.3,4180800455,212,24.6,4180800457,213,5.1,,,,930dsqwxik1m9vy5zdr544jpx,A. Kristiansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531848269,156,1,1,22,23,doohk95o6e8pkqah8vkop51dg,1,33.5,40.4,2023-04-10T15:23:12.788Z,2023-04-10T15:23:17Z,4180801075,56,Back,4180801081,140,41.4,4180801093,212,25.7,4180801087,141,4.7,4180801097,213,5.0,,,,,,,,,,ogcuz4pxxu9605ibev6htdxx,B. Utvik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531848365,157,1,1,22,27,doohk95o6e8pkqah8vkop51dg,1,53.1,5.6,2023-04-10T15:23:17.443Z,2023-04-10T15:23:21Z,4180801573,141,24.8,4180801575,212,13.1,4180801577,213,1.6,4180801569,56,Center,4180801571,140,53.1,,,,,,,,,,6bmumoni1d3l86o9firkzoy6s,C. Baah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531848457,158,1,1,22,32,doohk95o6e8pkqah8vkop51dg,1,47.2,28.4,2023-04-10T15:23:21.715Z,2023-04-10T15:23:24Z,4180802057,213,1.6,4180802049,56,Back,4180802053,141,67.2,4180802055,212,26.4,4180802051,140,46.8,,,,,,,,,,avtms6bcr8i7qdacuv225evo5,J. Andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531848519,159,1,1,22,35,doohk95o6e8pkqah8vkop51dg,1,53.5,66.6,2023-04-10T15:23:24.739Z,2023-04-10T15:23:27Z,4180802411,212,17.7,4180802405,56,Back,4180802407,140,45.5,4180802413,213,4.2,4180802409,141,43.7,,,,,,,,,,aqc0qritba195wf770gyd1149,A. Skipper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531848597,160,1,1,22,37,doohk95o6e8pkqah8vkop51dg,1,46.4,41.2,2023-04-10T15:23:27.075Z,2023-04-10T15:23:30Z,4180802815,212,22.0,4180802817,213,6.2,4180802811,140,67.2,4180802813,141,37.6,4180802807,56,Center,,,,,,,,,,ogcuz4pxxu9605ibev6htdxx,B. Utvik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531848647,161,1,1,22,41,doohk95o6e8pkqah8vkop51dg,1,67.1,38,2023-04-10T15:23:30.515Z,2023-04-10T15:23:33Z,4180803083,213,0.2,4180803079,141,40.9,4180803077,140,75.9,4180803075,56,Center,4180803081,212,9.4,,,,,,,,,,b4bzaam658g6wf3knwxlghas5,R. Lundqvist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531848707,162,1,1,22,43,doohk95o6e8pkqah8vkop51dg,1,75.9,40.9,2023-04-10T15:23:33.315Z,2023-04-10T15:23:35Z,4180803395,141,52.4,4180803397,212,8.3,4180803391,56,Center,4180803399,213,1.9,4180803393,140,73.2,,,,,,,,,,crxwhejm0ur604l99z8c8nrv9,M. Maigaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531848717,163,4,1,22,44,doohk95o6e8pkqah8vkop51dg,1,77.1,46.2,2023-04-10T15:23:34.252Z,2023-04-10T15:24:26Z,4180803437,152,,4180803435,56,Center,4180803439,265,,4180803431,13,,4180803475,233,154,4180803441,286,,,,,,,,b4bzaam658g6wf3knwxlghas5,R. Lundqvist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531848687,154,4,1,22,44,ctvzi2jbl1q6xzq0s3sexj73g,0,22.9,53.8,2023-04-10T15:23:34.253Z,2023-04-10T15:24:25Z,4180803311,152,,4180803307,13,,4180803543,233,163,4180803315,285,,4180803313,265,,4180803309,56,Back,,,,,,,do2fwr0qn3kg0qb40e3i36q51,P. Berg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531850055,164,13,1,23,41,doohk95o6e8pkqah8vkop51dg,1,75.7,48.2,2023-04-10T15:24:30.979Z,2023-04-10T15:24:46Z,4180810957,26,,4180812825,102,42.7,4180812831,230,99.4,4180812827,103,31.9,4180810961,56,Center,4180812833,231,50.2,4180812823,84,,4180812829,458,,2mkfrrq1taiw0l42xzeeua5m1,V. Torp,,4180810959,18,4180811293,20,,,,,,,,,,,,,,,,,,,,,,,,
2531850165,155,5,1,23,44,ctvzi2jbl1q6xzq0s3sexj73g,1,-1,56.6,2023-04-10T15:24:34.163Z,2023-04-10T15:40:38Z,4180811611,346,,4180811775,233,165,4180811609,56,Back,,,,,,,,,,,,,,,,do2fwr0qn3kg0qb40e3i36q51,P. Berg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531850083,165,5,1,23,44,doohk95o6e8pkqah8vkop51dg,0,101,43.4,2023-04-10T15:24:34.163Z,2023-04-10T15:24:39Z,4180811795,233,155,4180811109,56,Center,4180811111,346,,,,,,,,,,,,,,,,,2mkfrrq1taiw0l42xzeeua5m1,V. Torp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531850605,156,1,1,24,6,ctvzi2jbl1q6xzq0s3sexj73g,1,4.6,62,2023-04-10T15:24:56.142Z,2023-04-10T15:37:01Z,4180814163,140,3.6,4180814159,124,,4180814173,237,,4180814167,212,14.8,4180814165,141,40.3,4180814169,213,4.6,4180814161,56,Back,,,,17jltcnnaha4707duh52hirit,M. Lode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531850643,157,1,1,24,8,ctvzi2jbl1q6xzq0s3sexj73g,1,11.1,37.9,2023-04-10T15:24:57.838Z,2023-04-10T15:24:59Z,4180814369,212,48.5,4180814361,155,,4180814367,141,6.4,4180814365,140,52.5,4180814371,213,5.8,4180814373,1,,4180814363,56,Right,,,,bjgxlgzxbm2fj3c2xq6mtsru1,N. Haikin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531850673,158,1,1,24,10,ctvzi2jbl1q6xzq0s3sexj73g,1,52.3,5.9,2023-04-10T15:24:59.750Z,2023-04-10T15:25:01Z,4180814587,3,,4180814593,140,76.4,4180814589,168,,4180814597,212,25.3,4180814595,141,4.0,4180814599,213,6.2,4180814591,56,Right,,,,azgn1hgiep0jbrbdirnkut2zu,I. Amundsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531850677,159,61,1,24,12,ctvzi2jbl1q6xzq0s3sexj73g,0,81.5,5,2023-04-10T15:25:01.534Z,2023-04-10T15:25:01Z,4180814617,56,Right,,,,,,,,,,,,,,,,,,,,,,bbyystkqag4mcfpr6utsazm51,S. Sørli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531850717,166,49,1,24,13,doohk95o6e8pkqah8vkop51dg,1,23,96.5,2023-04-10T15:25:02.642Z,2023-04-10T15:25:02Z,,,,,,,,,,,,,,,,,,,,,,,,,aqc0qritba195wf770gyd1149,A. Skipper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531850771,167,1,1,24,13,doohk95o6e8pkqah8vkop51dg,1,22.1,95.9,2023-04-10T15:25:02.915Z,2023-04-10T15:25:04Z,4180815109,56,Back,4180815117,213,3.9,4180815113,141,68.7,4180815115,212,26.8,4180815111,140,3.6,,,,,,,,,,aqc0qritba195wf770gyd1149,A. Skipper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531850897,168,1,1,24,15,doohk95o6e8pkqah8vkop51dg,0,4,70.7,2023-04-10T15:25:04.723Z,2023-04-10T15:25:14Z,4180815785,212,51.1,4180815787,213,0.2,4180815779,56,Left,4180815781,140,51.3,4180815789,1,,4180815777,157,,4180815783,141,88.4,,,,930dsqwxik1m9vy5zdr544jpx,A. Kristiansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531850943,160,49,1,24,21,ctvzi2jbl1q6xzq0s3sexj73g,1,46.6,12.5,2023-04-10T15:25:11.239Z,2023-04-10T15:25:11Z,,,,,,,,,,,,,,,,,,,,,,,,,7gqecbxztxxovmo1b6zqqcgve,O. Bjørtuft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531850973,161,1,1,24,21,ctvzi2jbl1q6xzq0s3sexj73g,1,46.6,12.5,2023-04-10T15:25:11.320Z,2023-04-10T15:25:12Z,4180816195,140,59.4,4180816197,141,18.6,4180816191,56,Right,4180816199,212,14.1,4180816203,213,0.3,,,,,,,,,,7gqecbxztxxovmo1b6zqqcgve,O. Bjørtuft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531851085,162,1,1,24,23,ctvzi2jbl1q6xzq0s3sexj73g,1,59.3,17.7,2023-04-10T15:25:12.574Z,2023-04-10T15:25:17Z,4180816871,212,10.4,4180816865,141,2.6,4180816861,56,Right,4180816863,140,57.7,4180816873,213,4.6,,,,,,,,,,do2fwr0qn3kg0qb40e3i36q51,P. Berg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531851095,163,61,1,24,27,ctvzi2jbl1q6xzq0s3sexj73g,0,51.6,4.4,2023-04-10T15:25:17.271Z,2023-04-10T15:25:17Z,4180816909,56,Right,,,,,,,,,,,,,,,,,,,,,,azgn1hgiep0jbrbdirnkut2zu,I. Amundsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531851097,169,49,1,24,28,doohk95o6e8pkqah8vkop51dg,1,46.7,91.1,2023-04-10T15:25:17.763Z,2023-04-10T15:25:17Z,,,,,,,,,,,,,,,,,,,,,,,,,b4bzaam658g6wf3knwxlghas5,R. Lundqvist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531851239,170,1,1,24,28,doohk95o6e8pkqah8vkop51dg,1,46.8,89.4,2023-04-10T15:25:17.938Z,2023-04-10T15:25:22Z,4180817601,140,62.1,4180817599,56,Left,4180817607,213,0.2,4180817605,212,16.6,4180817603,141,95.3,,,,,,,,,,b4bzaam658g6wf3knwxlghas5,R. Lundqvist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531851335,171,1,1,24,33,doohk95o6e8pkqah8vkop51dg,1,71.9,94.8,2023-04-10T15:25:22.690Z,2023-04-10T15:25:26Z,4180818145,56,Left,4180818147,140,60.5,4180818153,213,3.3,4180818149,141,92.7,4180818151,212,12.1,,,,,,,,,,edfsc7q83gpy1y9w3apjvwjbp,S. Tibbling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531851385,172,1,1,24,36,doohk95o6e8pkqah8vkop51dg,1,64.1,90.5,2023-04-10T15:25:25.682Z,2023-04-10T15:25:27Z,4180818419,213,4.4,4180818417,212,14.3,4180818405,56,Center,4180818413,141,70.7,4180818409,140,59.4,,,,,,,,,,1n9924y1nahaf0if575wgwonp,J. Soltvedt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531851471,173,1,1,24,38,doohk95o6e8pkqah8vkop51dg,1,55.5,67.8,2023-04-10T15:25:27.858Z,2023-04-10T15:25:31Z,4180818859,212,25.1,4180818855,140,53.5,4180818853,56,Center,4180818861,213,4.6,4180818857,141,31.0,,,,,,,,,,avtms6bcr8i7qdacuv225evo5,J. Andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531851627,174,1,1,24,41,doohk95o6e8pkqah8vkop51dg,1,63.5,25.7,2023-04-10T15:25:30.850Z,2023-04-10T15:25:36Z,4180819701,213,5.4,4180819699,212,20.9,4180819697,141,2.0,4180819695,140,76.1,4180819693,56,Right,,,,,,,,,,ogcuz4pxxu9605ibev6htdxx,B. Utvik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531851685,175,1,1,24,47,doohk95o6e8pkqah8vkop51dg,0,96.8,16,2023-04-10T15:25:36.514Z,2023-04-10T15:25:38Z,4180820001,141,38.9,4180819985,2,,4180820005,213,1.8,4180819991,155,,4180819999,140,93.5,4180819995,56,Center,4180820003,212,16.0,,,,6bmumoni1d3l86o9firkzoy6s,C. Baah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531851791,165,45,1,24,50,ctvzi2jbl1q6xzq0s3sexj73g,0,26.4,38.4,2023-04-10T15:25:40.258Z,2023-04-10T15:25:43Z,4180820625,233,176,4180820577,285,,4180820575,56,Back,,,,,,,,,,,,,,,,bbyystkqag4mcfpr6utsazm51,S. Sørli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531851777,176,3,1,24,50,doohk95o6e8pkqah8vkop51dg,1,73.6,61.6,2023-04-10T15:25:40.258Z,2023-04-10T15:25:42Z,4180820499,286,,4180820619,233,165,4180820495,56,Center,,,,,,,,,,,,,,,,1n9924y1nahaf0if575wgwonp,J. Soltvedt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531851747,164,12,1,24,51,ctvzi2jbl1q6xzq0s3sexj73g,1,12.3,51.8,2023-04-10T15:25:40.519Z,2023-04-10T15:25:41Z,4180820301,212,16.1,4180820299,141,43.4,4180820295,56,Back,4180820303,213,5.9,4180820297,140,26.6,4180820333,15,,,,,,,,bybggxgpzlr7xz2f1i3b7c0kp,H. Vetlesen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531851803,177,1,1,24,52,doohk95o6e8pkqah8vkop51dg,1,76.4,55.1,2023-04-10T15:25:42.242Z,2023-04-10T15:25:43Z,4180820651,56,Center,4180820659,212,10.8,4180820655,140,71.7,4180820661,213,4.2,4180820657,141,41.0,,,,,,,,,,1n9924y1nahaf0if575wgwonp,J. Soltvedt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531851863,178,1,1,24,53,doohk95o6e8pkqah8vkop51dg,1,71.1,41,2023-04-10T15:25:43.010Z,2023-04-10T15:25:45Z,4180820905,213,5.0,4180820903,212,14.3,4180820895,140,75.0,4180820899,141,20.8,4180820891,56,Right,,,,,,,,,,avtms6bcr8i7qdacuv225evo5,J. Andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531851945,179,1,1,24,55,doohk95o6e8pkqah8vkop51dg,1,66.3,29.6,2023-04-10T15:25:45.298Z,2023-04-10T15:25:48Z,4180821369,140,52.8,4180821373,212,17.0,4180821375,213,2.6,4180821367,56,Center,4180821371,141,43.3,,,,,,,,,,6bmumoni1d3l86o9firkzoy6s,C. Baah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531852083,180,1,1,24,59,doohk95o6e8pkqah8vkop51dg,1,52.4,45.1,2023-04-10T15:25:48.707Z,2023-04-10T15:25:52Z,4180822047,213,5.0,4180822039,56,Center,4180822045,212,16.9,4180822043,141,21.5,4180822041,140,57.3,,,,,,,,,,aqc0qritba195wf770gyd1149,A. Skipper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531852165,181,1,1,25,2,doohk95o6e8pkqah8vkop51dg,1,64.3,21.4,2023-04-10T15:25:52.258Z,2023-04-10T15:25:56Z,4180822505,213,5.6,4180822503,212,19.8,4180822497,56,Right,4180822501,141,3.1,4180822499,140,79.0,,,,,,,,,,ogcuz4pxxu9605ibev6htdxx,B. Utvik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531852227,166,45,1,25,6,ctvzi2jbl1q6xzq0s3sexj73g,0,27,82.8,2023-04-10T15:25:56.258Z,2023-04-10T15:26:00Z,4180822871,56,Back,4180823067,233,182,4180822873,285,,,,,,,,,,,,,,,,,blsn3vd9ixyrtiiw3t023cuwa,J. Mvuka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531852245,182,3,1,25,6,doohk95o6e8pkqah8vkop51dg,1,73,17.2,2023-04-10T15:25:56.258Z,2023-04-10T15:25:59Z,4180822957,56,Right,4180822959,286,,4180823023,233,166,,,,,,,,,,,,,,,,6bmumoni1d3l86o9firkzoy6s,C. Baah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531852255,183,3,1,25,9,doohk95o6e8pkqah8vkop51dg,0,67.4,28.4,2023-04-10T15:25:59.138Z,2023-04-10T15:26:01Z,4180823011,286,,4180823293,233,167,4180823009,56,Center,,,,,,,,,,,,,,,,6bmumoni1d3l86o9firkzoy6s,C. Baah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531852283,167,7,1,25,9,ctvzi2jbl1q6xzq0s3sexj73g,1,32.6,71.6,2023-04-10T15:25:59.139Z,2023-04-10T15:26:01Z,4180823235,233,183,4180823145,285,,4180823143,56,Back,,,,,,,,,,,,,,,,biuovem90utcyzda58nixtaay,A. Grønbæk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531852293,168,49,1,25,10,ctvzi2jbl1q6xzq0s3sexj73g,1,33.7,71.7,2023-04-10T15:26:00.472Z,2023-04-10T15:26:00Z,,,,,,,,,,,,,,,,,,,,,,,,,4bntcltsmr5ymc4f8eme1v1ii,F. Moumbagna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531852353,169,1,1,25,11,ctvzi2jbl1q6xzq0s3sexj73g,1,33.7,71.7,2023-04-10T15:26:00.632Z,2023-04-10T15:26:02Z,4180823493,56,Back,4180823499,212,10.5,4180823501,213,5.5,4180823497,141,60.8,4180823495,140,40.8,,,,,,,,,,4bntcltsmr5ymc4f8eme1v1ii,F. Moumbagna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531852579,170,1,1,25,12,ctvzi2jbl1q6xzq0s3sexj73g,1,40.5,62.1,2023-04-10T15:26:02.144Z,2023-04-10T15:26:09Z,4180824697,212,26.4,4180824695,141,36.9,4180824693,140,59.6,4180824699,213,5.6,4180824691,56,Center,,,,,,,,,,biuovem90utcyzda58nixtaay,A. Grønbæk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531852589,171,61,1,25,19,ctvzi2jbl1q6xzq0s3sexj73g,0,77.1,44.3,2023-04-10T15:26:09.240Z,2023-04-10T15:26:09Z,4180824725,56,Center,,,,,,,,,,,,,,,,,,,,,,bbyystkqag4mcfpr6utsazm51,S. Sørli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531852641,184,52,1,25,21,doohk95o6e8pkqah8vkop51dg,1,8.7,53.9,2023-04-10T15:26:11.250Z,2023-04-10T15:26:11Z,,,,,,,,,,,,,,,,,,,,,,,,,930dsqwxik1m9vy5zdr544jpx,A. Kristiansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531852885,185,1,1,25,22,doohk95o6e8pkqah8vkop51dg,1,8.9,53.6,2023-04-10T15:26:12.418Z,2023-04-10T15:26:22Z,4180826409,213,5.4,4180826401,56,Back,4180826407,212,22.6,4180826405,141,27.2,4180826399,123,,4180826403,140,22.0,,,,,,,930dsqwxik1m9vy5zdr544jpx,A. Kristiansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531853005,186,1,1,25,33,doohk95o6e8pkqah8vkop51dg,1,36.5,44.3,2023-04-10T15:26:22.514Z,2023-04-10T15:26:27Z,4180827099,140,41.3,4180827101,141,79.5,4180827103,212,24.5,4180827105,213,1.4,4180827097,56,Back,,,,,,,,,,avtms6bcr8i7qdacuv225evo5,J. Andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531853077,187,1,1,25,37,doohk95o6e8pkqah8vkop51dg,1,60.2,90.3,2023-04-10T15:26:26.978Z,2023-04-10T15:26:30Z,4180827519,141,95.9,4180827515,56,Left,4180827523,213,0.3,4180827517,140,72.2,4180827521,212,13.2,,,,,,,,,,1n9924y1nahaf0if575wgwonp,J. Soltvedt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531853137,188,1,1,25,40,doohk95o6e8pkqah8vkop51dg,0,84.3,96.6,2023-04-10T15:26:29.921Z,2023-04-10T15:26:32Z,4180827949,212,24.3,4180827941,140,100.0,4180827939,56,Center,4180827945,141,72.8,4180827951,213,5.6,,,,,,,,,,edfsc7q83gpy1y9w3apjvwjbp,S. Tibbling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531853135,172,5,1,25,42,ctvzi2jbl1q6xzq0s3sexj73g,1,-1,27.1,2023-04-10T15:26:32.401Z,2023-04-10T15:26:33Z,4180827933,346,,4180828063,233,189,4180827931,56,Back,,,,,,,,,,,,,,,,azgn1hgiep0jbrbdirnkut2zu,I. Amundsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531853143,189,5,1,25,42,doohk95o6e8pkqah8vkop51dg,0,101,72.9,2023-04-10T15:26:32.401Z,2023-04-10T15:40:38Z,4180827961,56,Center,4180828113,233,172,4180827965,346,,,,,,,,,,,,,,,,,edfsc7q83gpy1y9w3apjvwjbp,S. Tibbling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531853907,173,1,1,26,7,ctvzi2jbl1q6xzq0s3sexj73g,1,4.9,62.6,2023-04-10T15:26:57.281Z,2023-04-10T15:36:58Z,4180832313,141,41.5,4180832309,56,Back,4180832321,237,,4180832307,124,,4180832315,212,14.4,4180832317,213,4.6,4180832311,140,3.7,,,,17jltcnnaha4707duh52hirit,M. Lode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531854051,174,1,1,26,9,ctvzi2jbl1q6xzq0s3sexj73g,1,9.7,41.3,2023-04-10T15:26:58.817Z,2023-04-10T15:27:03Z,4180833059,1,,4180833043,56,Center,4180833037,155,,4180833057,213,0.3,4180833045,140,66.5,4180833049,141,66.3,4180833053,212,62.0,,,,bjgxlgzxbm2fj3c2xq6mtsru1,N. Haikin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531854147,175,1,1,26,13,ctvzi2jbl1q6xzq0s3sexj73g,1,67.2,66.1,2023-04-10T15:27:03.273Z,2023-04-10T15:27:06Z,4180833533,3,,4180833541,212,7.5,4180833543,213,1.7,4180833539,141,77.0,4180833535,56,Center,4180833537,140,66.0,,,,,,,4bntcltsmr5ymc4f8eme1v1ii,F. Moumbagna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531854153,176,4,1,26,17,ctvzi2jbl1q6xzq0s3sexj73g,1,67.2,64.4,2023-04-10T15:27:06.602Z,2023-04-10T15:27:11Z,4180833565,152,,4180833561,13,,4180834149,294,,4180833569,286,,4180833563,56,Center,4180834199,233,191,,,,,,,blsn3vd9ixyrtiiw3t023cuwa,J. Mvuka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531854225,191,4,1,26,17,doohk95o6e8pkqah8vkop51dg,0,32.8,35.6,2023-04-10T15:27:06.603Z,2023-04-10T15:27:11Z,4180833941,56,Back,4180833935,13,,4180834069,233,176,4180833939,294,,4180833943,152,,4180833945,285,,,,,,,,avtms6bcr8i7qdacuv225evo5,J. Andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531854757,177,1,1,26,36,ctvzi2jbl1q6xzq0s3sexj73g,1,66.3,64.6,2023-04-10T15:27:25.554Z,2023-04-10T15:27:28Z,4180836783,141,67.3,4180836779,56,Center,4180836787,212,11.6,4180836789,213,3.0,4180836777,152,,4180836775,5,,4180836781,140,55.4,,,,do2fwr0qn3kg0qb40e3i36q51,P. Berg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531854921,178,1,1,26,38,ctvzi2jbl1q6xzq0s3sexj73g,1,56.9,67.2,2023-04-10T15:27:28.289Z,2023-04-10T15:27:34Z,4180837615,141,31.8,4180837617,212,24.1,4180837611,56,Center,4180837613,140,55.8,4180837621,213,4.7,,,,,,,,,,17jltcnnaha4707duh52hirit,M. Lode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531855013,179,1,1,26,44,ctvzi2jbl1q6xzq0s3sexj73g,1,63.4,64.8,2023-04-10T15:27:34.010Z,2023-04-10T15:27:37Z,4180838063,212,17.7,4180838065,213,1.6,4180838059,140,63.7,4180838061,141,90.8,4180838057,56,Left,,,,,,,,,,7gqecbxztxxovmo1b6zqqcgve,O. Bjørtuft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531855051,180,1,1,26,47,ctvzi2jbl1q6xzq0s3sexj73g,1,63.9,90.8,2023-04-10T15:27:37.465Z,2023-04-10T15:27:39Z,4180838251,213,0.2,4180838245,140,79.9,4180838243,56,Left,4180838247,141,95.7,4180838249,212,17.1,,,,,,,,,,dnw3y6r7bk0aqbta2s7ttivhl,F. Bjørkan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531855191,181,1,1,26,49,ctvzi2jbl1q6xzq0s3sexj73g,1,79.6,94.5,2023-04-10T15:27:39.026Z,2023-04-10T15:27:44Z,4180839011,56,Left,4180839019,213,4.3,4180839015,141,81.2,4180839017,212,9.8,4180839013,140,75.9,,,,,,,,,,blsn3vd9ixyrtiiw3t023cuwa,J. Mvuka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531855241,182,1,1,26,54,ctvzi2jbl1q6xzq0s3sexj73g,1,72.7,85.3,2023-04-10T15:27:44.274Z,2023-04-10T15:27:46Z,4180839339,212,11.6,4180839341,213,0.8,4180839335,140,80.3,4180839333,56,Left,4180839337,141,97.7,,,,,,,,,,dnw3y6r7bk0aqbta2s7ttivhl,F. Bjørkan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531855297,183,1,1,26,57,ctvzi2jbl1q6xzq0s3sexj73g,1,76.9,92.7,2023-04-10T15:27:46.706Z,2023-04-10T15:27:49Z,4180839631,140,78.2,4180839629,56,Left,4180839635,212,8.1,4180839633,141,80.9,4180839637,213,4.9,,,,,,,,,,blsn3vd9ixyrtiiw3t023cuwa,J. Mvuka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531855371,184,1,1,27,0,ctvzi2jbl1q6xzq0s3sexj73g,1,81,86.2,2023-04-10T15:27:49.674Z,2023-04-10T15:27:52Z,4180840049,212,5.7,4180840051,213,1.7,4180840045,140,80.3,4180840043,56,Left,4180840047,141,94.5,,,,,,,,,,biuovem90utcyzda58nixtaay,A. Grønbæk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531855471,185,1,1,27,3,ctvzi2jbl1q6xzq0s3sexj73g,1,74.9,87.2,2023-04-10T15:27:52.754Z,2023-04-10T15:27:56Z,4180840633,213,2.9,4180840629,141,92.1,4180840625,56,Left,4180840631,212,12.6,4180840627,140,63.3,,,,,,,,,,blsn3vd9ixyrtiiw3t023cuwa,J. Mvuka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531855529,186,1,1,27,6,ctvzi2jbl1q6xzq0s3sexj73g,1,60,92,2023-04-10T15:27:55.875Z,2023-04-10T15:27:58Z,4180840915,141,83.0,4180840917,212,20.8,4180840911,56,Back,4180840919,213,3.4,4180840913,140,41.1,,,,,,,,,,dnw3y6r7bk0aqbta2s7ttivhl,F. Bjørkan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
