id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,assist,qualifier/14/value,qualifier/17/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/16/value,qualifier/13/value
2521823295,242,1,1,22,6,2ry1fixv27p3xepazsxcuyoho,1,48.7,23.5,2023-03-18T17:53:08.287Z,2023-04-01T05:50:27Z,4106772411,56,Back,4106772413,140,45.5,4106772417,212,15.1,4106772419,213,1.8,4106772415,141,45.1,4151233309,178,,,,,,,,bepcao7uiozczrxbhc7fjjis5,Iago Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521823301,243,1,1,22,8,2ry1fixv27p3xepazsxcuyoho,1,44,44.6,2023-03-18T17:53:10.255Z,2023-04-01T05:50:30Z,4151233385,178,,4106772451,213,1.0,4106772443,56,Center,4106772447,141,72.5,4106772449,212,21.9,4106772445,140,54.5,,,,,,,2gef3rw1e1q3d7qudetpgvbop,Hassan Tambakti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521823339,244,1,1,22,10,2ry1fixv27p3xepazsxcuyoho,1,54.5,72.5,2023-03-18T17:53:12.709Z,2023-04-01T05:50:34Z,4151233453,178,,4106772645,141,91.4,4106772647,212,13.1,4106772649,213,1.4,4106772641,56,Left,4106772643,140,57.0,,,,,,,cq1rq8a9wnt1dxvxe6fmz9vfu,Turki Al Ammar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521823387,245,1,1,22,14,2ry1fixv27p3xepazsxcuyoho,1,53.5,96,2023-03-18T17:53:16.626Z,2023-04-01T05:50:40Z,4106772927,213,4.0,4106772919,56,Back,4151233589,178,,4106772921,140,46.8,4106772923,141,85.1,4106772925,212,10.2,,,,,,,btjt8zqd248l6mk9b2obdsr1l,Riyadh Sharahili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521823403,246,1,1,22,16,2ry1fixv27p3xepazsxcuyoho,1,46.8,85.1,2023-03-18T17:53:18.257Z,2023-04-01T05:50:43Z,4106773001,141,56.1,4151233691,178,,4106773003,212,19.8,4106772999,140,44.8,4106773005,213,4.6,4106772997,56,Back,,,,,,,cq1rq8a9wnt1dxvxe6fmz9vfu,Turki Al Ammar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521823457,247,1,1,22,18,2ry1fixv27p3xepazsxcuyoho,1,44.8,56.1,2023-03-18T17:53:20.959Z,2023-04-01T05:50:47Z,4151233819,178,,4106773305,140,47.9,4106773303,56,Back,4106773311,213,4.9,4106773309,212,22.0,4106773307,141,24.1,,,,,,,2gef3rw1e1q3d7qudetpgvbop,Hassan Tambakti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521823497,248,1,1,22,22,2ry1fixv27p3xepazsxcuyoho,1,53.5,22.8,2023-03-18T17:53:24.850Z,2023-04-01T05:51:12Z,4106773569,212,44.3,4106773567,141,57.8,4106773563,56,Center,4106773571,213,0.6,4106773573,1,,4106773561,155,,4151234343,178,,4106773565,140,89.1,bepcao7uiozczrxbhc7fjjis5,Iago Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521823501,249,50,1,22,26,2ry1fixv27p3xepazsxcuyoho,1,89.4,56,2023-03-18T17:53:28.258Z,2023-04-01T05:54:16Z,4106773585,56,Center,4106773763,233,150,4106773587,286,,,,,,,,,,,,,,,,,cq1rq8a9wnt1dxvxe6fmz9vfu,Turki Al Ammar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521823521,150,7,1,22,27,6ttwlm6op92r4670oayg5md7h,0,10.6,44,2023-03-18T17:53:29.297Z,2023-04-01T05:54:22Z,4106773663,56,Back,4106773727,233,249,4106773667,285,,4115487533,385,,4151238187,178,,,,,,,,,,,7a8ee7ohk4hnmaaw1imxeqsid,Mohammed Al Dossary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521823555,250,15,1,22,28,2ry1fixv27p3xepazsxcuyoho,1,88.2,54.6,2023-03-18T17:53:30.591Z,2023-04-01T05:54:27Z,4106773803,17,,4151238271,178,,4106773799,22,,4106774455,215,,4106774449,102,51.6,4106774451,103,25.9,4106774487,233,152,4106773955,72,,cq1rq8a9wnt1dxvxe6fmz9vfu,Turki Al Ammar,4106950779,79,,4106773807,56,Center,,4106774463,147,50.9,4106774457,108,,4106774461,146,97.8,4106774459,458,,,,,,,,,,,,,,,,,,,
2521823611,152,10,1,22,29,6ttwlm6op92r4670oayg5md7h,1,1.3,47.5,2023-03-18T17:53:31.127Z,2023-04-01T05:54:30Z,4106774069,182,,4106774067,178,,4106774071,56,Back,4106774065,177,,4115489169,378,,4106774107,233,250,,,,,,,6veqhleq95267xca919eg02j9,S. Lung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521823605,151,52,1,22,29,6ttwlm6op92r4670oayg5md7h,1,1.3,47.5,2023-03-18T17:53:31.234Z,2023-04-01T05:54:48Z,4151238565,388,,4115489247,378,,,,,,,,,,,,,,,,,,,,6veqhleq95267xca919eg02j9,S. Lung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521823643,153,1,1,22,33,6ttwlm6op92r4670oayg5md7h,1,5.8,52.5,2023-03-18T17:53:35.831Z,2023-04-01T05:54:52Z,4151238601,178,,4106774181,1,,4106774177,212,38.6,4106774179,213,0.9,4106774175,141,96.8,4106774171,56,Back,4106774199,287,,4106774173,140,28.8,6veqhleq95267xca919eg02j9,S. Lung,4106774169,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521823689,154,1,1,22,37,6ttwlm6op92r4670oayg5md7h,1,28.8,96.8,2023-03-18T17:53:39.132Z,2023-04-01T05:54:57Z,4151238633,178,,4106774415,140,30.0,4106774413,56,Back,4106774421,213,4.8,4106774417,141,68.8,4106774419,212,19.1,,,,,,,6yaoc71surv8vh9hjfli7dwid,Awad Al Faraj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521823733,155,3,1,22,38,6ttwlm6op92r4670oayg5md7h,1,34.6,71.8,2023-03-18T17:53:40.670Z,2023-04-01T05:55:04Z,4151238681,178,,4106774633,56,Back,4106774661,286,,4106774657,233,251,4115489717,464,,,,,,,,,,,6bl8ekn7ahyf7z4ri1cknbnfu,Sultan Al Farhan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521823739,251,45,1,22,38,2ry1fixv27p3xepazsxcuyoho,0,65.4,28.2,2023-03-18T17:53:40.670Z,2023-04-01T05:55:04Z,4106774655,285,,4106774653,56,Center,4106774693,233,155,,,,,,,,,,,,,,,,8sllxmpst47s6c46fgtv1q47p,G. Krychowiak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521823753,156,1,1,22,42,6ttwlm6op92r4670oayg5md7h,1,43.6,85.3,2023-03-18T17:53:44.640Z,2023-04-01T05:55:11Z,4106774731,141,71.8,4106774733,212,20.5,4106774735,213,5.8,4106774729,140,61.1,4151238737,178,,4106774727,56,Center,,,,,,,6bl8ekn7ahyf7z4ri1cknbnfu,Sultan Al Farhan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521823759,157,1,1,22,44,6ttwlm6op92r4670oayg5md7h,0,61.9,72.1,2023-03-18T17:53:46.496Z,2023-04-01T05:55:15Z,4106774759,56,Center,4106774761,140,75.6,4106774763,141,69.1,4106774767,213,6.1,4151238749,178,,4106774765,212,14.5,,,,,,,9yceimet7wbytfai5ivr0v4k5,A. Mitriță,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521823785,252,49,1,22,44,2ry1fixv27p3xepazsxcuyoho,1,31.4,25.5,2023-03-18T17:53:46.987Z,2023-04-01T05:55:21Z,,,,,,,,,,,,,,,,,,,,,,,,,bepcao7uiozczrxbhc7fjjis5,Iago Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521823861,253,1,1,22,46,2ry1fixv27p3xepazsxcuyoho,1,31.6,21.9,2023-03-18T17:53:48.460Z,2023-04-01T05:55:32Z,4106775275,56,Right,4151238905,178,,4106775283,213,5.8,4106775281,212,26.0,4106775277,140,53.4,4106775279,141,3.8,,,,,,,bepcao7uiozczrxbhc7fjjis5,Iago Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521823909,254,1,1,22,51,2ry1fixv27p3xepazsxcuyoho,1,68.2,21.9,2023-03-18T17:53:53.462Z,2023-04-01T05:55:39Z,4106775565,56,Right,4106775575,212,16.7,4151238949,178,,4106775571,141,11.0,4106775581,213,5.8,4106775567,140,82.5,,,,,,,ytjrtqtximxhs52bfsezogk5,C. Guanca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521823945,255,1,1,22,57,2ry1fixv27p3xepazsxcuyoho,1,85,23.6,2023-03-18T17:53:59.230Z,2023-04-01T05:57:39Z,4106777713,210,15,4151239029,178,,4106775775,140,77.9,4106775777,141,46.5,4106775779,212,17.3,4106775781,213,2.0,4106775773,56,Center,,,,bjprfeyv38xb284im3yuu3u21,A. Boupendza,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521823947,256,15,1,22,59,2ry1fixv27p3xepazsxcuyoho,1,80.6,39,2023-03-18T17:54:01.696Z,2023-04-01T05:57:40Z,4106777733,230,97.2,4106775789,18,,4106777113,82,,4106777719,55,255,4106777127,233,158,4106777735,231,46.9,4106777729,146,84.3,4106775787,22,,cq1rq8a9wnt1dxvxe6fmz9vfu,Turki Al Ammar,4106777731,147,41.3,4106777725,103,19,,4106777717,29,,4106777723,102,51.1,4106775791,56,Center,4106777715,78,4151239049,178,4106777727,215,,4106777109,20,,,,,,,,,,,,
2521824115,258,2,1,22,59,2ry1fixv27p3xepazsxcuyoho,1,80.4,39.6,2023-03-18T17:54:01.741Z,2023-04-01T05:56:36Z,4106776711,7,ytjrtqtximxhs52bfsezogk5,4106776713,56,Center,4106776717,141,50.5,4106776709,8,,4151239317,178,,4106776715,140,91.6,,,,,,,cq1rq8a9wnt1dxvxe6fmz9vfu,Turki Al Ammar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521865291,349,55,1,22,59,6ttwlm6op92r4670oayg5md7h,1,13.7,66.8,2023-03-18T17:54:01.742Z,2023-04-01T05:56:36Z,,,,,,,,,,,,,,,,,,,,,,,,,a04wl977uhtaea8pztvmdag2d,Pablo Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521823971,158,10,1,22,59,6ttwlm6op92r4670oayg5md7h,1,16.3,57.8,2023-03-18T17:54:01.806Z,2023-04-01T05:56:46Z,4106777141,233,256,4151239191,178,,4106775913,56,Back,4106775911,94,,,,,,,,,,,,,,829ypq99t1vn90xey32mwt7th,Mohammed Salem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521824001,257,43,1,23,3,2ry1fixv27p3xepazsxcuyoho,1,0,0,2023-03-18T17:54:05.387Z,2023-03-18T17:54:10Z,4106776079,22,0,4106776081,16,0,4106776083,56,Center,4106776311,144,38,,,,,,,,,,,,,ytjrtqtximxhs52bfsezogk5,C. Guanca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521824485,159,1,1,23,36,6ttwlm6op92r4670oayg5md7h,1,8.5,46.9,2023-03-18T17:54:38.350Z,2023-04-01T06:09:28Z,4151254079,178,,4106778825,212,72.2,4106778819,56,Center,4115494671,189,,4106778817,157,,4106778821,140,75.6,4106787137,152,,4106778823,141,23.9,6veqhleq95267xca919eg02j9,S. Lung,4106787135,5,,4106778827,213,6.1,,4106778829,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521824495,160,3,1,23,41,6ttwlm6op92r4670oayg5md7h,1,79.2,22.5,2023-03-18T17:54:43.870Z,2023-04-01T06:09:33Z,4106778905,56,Center,4151254265,178,,4106778951,233,259,4115494973,464,,4106778907,286,,,,,,,,,,,7a8ee7ohk4hnmaaw1imxeqsid,Mohammed Al Dossary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521824473,259,45,1,23,41,2ry1fixv27p3xepazsxcuyoho,0,20.8,77.5,2023-03-18T17:54:43.870Z,2023-04-01T06:09:33Z,4106778767,285,,4106778765,56,Back,4106778973,233,160,,,,,,,,,,,,,,,,cq1rq8a9wnt1dxvxe6fmz9vfu,Turki Al Ammar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521824573,161,3,1,23,45,6ttwlm6op92r4670oayg5md7h,1,77.5,32.6,2023-03-18T17:54:47.862Z,2023-04-01T06:09:47Z,4151254759,178,,4115495291,464,,4106779291,286,,4106779289,56,Center,4106779345,233,260,,,,,,,,,,7a8ee7ohk4hnmaaw1imxeqsid,Mohammed Al Dossary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521824519,260,45,1,23,45,2ry1fixv27p3xepazsxcuyoho,0,22.5,67.4,2023-03-18T17:54:47.862Z,2023-04-01T06:09:47Z,4106779009,285,,4106779369,233,161,4106779005,56,Back,,,,,,,,,,,,,,,,d5e7ou0odurdq9omp4tk16ck4,Hussain Al Sibyani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521824607,162,1,1,23,49,6ttwlm6op92r4670oayg5md7h,1,76.9,42.7,2023-03-18T17:54:51.472Z,2023-04-01T06:09:52Z,4151254901,178,,4106779489,141,54.5,4106779491,212,17.8,4106779493,213,2.7,4106779487,140,61.8,4106779485,56,Center,,,,,,,7a8ee7ohk4hnmaaw1imxeqsid,Mohammed Al Dossary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521824645,163,1,1,23,52,6ttwlm6op92r4670oayg5md7h,1,62.6,54.2,2023-03-18T17:54:54.529Z,2023-04-01T06:09:57Z,4106779695,141,50.1,4106779691,56,Center,4106779693,140,51.6,4151255019,178,,4106779697,212,11.9,4106779699,213,3.4,,,,,,,6bl8ekn7ahyf7z4ri1cknbnfu,Sultan Al Farhan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521824691,164,1,1,23,54,6ttwlm6op92r4670oayg5md7h,1,51.6,50.1,2023-03-18T17:54:56.576Z,2023-04-01T06:10:03Z,4106779969,141,15.8,4106779977,213,5.2,4106779973,212,26.8,4106779961,56,Right,4151255355,178,,4106779965,140,64.2,,,,,,,829ypq99t1vn90xey32mwt7th,Mohammed Salem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521824723,165,1,1,23,57,6ttwlm6op92r4670oayg5md7h,1,64.2,15.8,2023-03-18T17:54:59.562Z,2023-04-01T06:10:09Z,4106780135,213,0.7,4106780129,140,72.3,4151255581,178,,4106780127,56,Center,4106780131,141,26.4,4106780133,212,11.1,,,,,,,3nahof9wwcvyylv87fjhhpt5h,Abdullah Al Fahad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521824761,166,1,1,24,0,6ttwlm6op92r4670oayg5md7h,1,78.5,26.5,2023-03-18T17:55:02.857Z,2023-04-01T06:10:15Z,4106780325,141,12.9,4106780323,140,91.2,4151255797,178,,4106780321,56,Right,4106780329,213,5.7,4106780327,212,16.2,,,,,,,7a8ee7ohk4hnmaaw1imxeqsid,Mohammed Al Dossary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521824801,167,1,1,24,2,6ttwlm6op92r4670oayg5md7h,1,86.3,13.7,2023-03-18T17:55:04.150Z,2023-04-01T06:10:28Z,4106780519,141,46.2,4106780517,140,89.5,4106780521,212,22.4,4115496733,224,,4106785213,210,16,4106780523,213,1.4,4115496735,20,,4106785215,154,,2neoemoj0t2ssvjhhii62rvje,K. El Berkaoui,4106785217,22,,4151255891,178,,,4106780511,2,,4106780515,56,Center,,,,,,,,,,,,,,,,,,1,,,,,,
2521824805,168,16,1,24,3,6ttwlm6op92r4670oayg5md7h,1,89.8,44.3,2023-03-18T17:55:05.789Z,2023-04-01T06:10:29Z,4115498393,396,50.9,4106785319,230,98.6,4106785321,231,48.2,4106781859,375,24:03.168,4106780549,56,Center,4106781851,20,,4106785301,29,,4106785311,102,47.3,1l0bb9txaodn0kqc5rca35rdh,Júlio Tavares,4106785299,80,,4106785307,55,167,,4106785317,328,,4115498391,395,98.5,4106780547,17,,4106780545,22,4106785313,103,4106785303,154,,4151256117,178,4106781855,374,4106785315,214,,,4.4,2023-03-18 17:55:05.190,4106785305,133,,
2521825653,261,1,1,25,8,2ry1fixv27p3xepazsxcuyoho,1,50.1,50,2023-03-18T17:56:10.296Z,2023-04-01T06:10:32Z,4106785175,279,G,4106785165,56,Back,4106785173,213,2.6,4106785171,212,11.3,4151256245,178,,4106785167,140,41.1,4106785169,141,59.2,,,,ytjrtqtximxhs52bfsezogk5,C. Guanca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521825699,262,1,1,25,10,2ry1fixv27p3xepazsxcuyoho,1,41.1,58.7,2023-03-18T17:56:12.743Z,2023-04-01T06:10:35Z,4106785419,56,Back,4106785429,213,1.2,4106785421,140,48.1,4106785423,141,89.0,4151256361,178,,4106785425,212,21.9,,,,,,,8sllxmpst47s6c46fgtv1q47p,G. Krychowiak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521825735,263,1,1,25,15,2ry1fixv27p3xepazsxcuyoho,1,51.9,92,2023-03-18T17:56:17.312Z,2023-04-01T06:10:39Z,4106785567,141,91.1,4106785569,212,11.7,4106785571,213,3.2,4106785563,56,Back,4106785565,140,40.8,4151256473,178,,,,,,,,cq1rq8a9wnt1dxvxe6fmz9vfu,Turki Al Ammar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521825753,264,1,1,25,17,2ry1fixv27p3xepazsxcuyoho,1,42.4,84.1,2023-03-18T17:56:19.685Z,2023-04-01T06:10:43Z,4106785687,56,Back,4106785693,212,16.9,4151256577,178,,4106785691,141,60.1,4106785689,140,38.4,4106785695,213,4.5,,,,,,,d5e7ou0odurdq9omp4tk16ck4,Hussain Al Sibyani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521825775,265,1,1,25,20,2ry1fixv27p3xepazsxcuyoho,1,38.4,60.1,2023-03-18T17:56:22.269Z,2023-04-01T06:10:46Z,4106785829,212,20.7,4106785827,141,29.9,4106785823,56,Back,4151256669,178,,4106785825,140,41.2,4106785831,213,4.9,,,,,,,2gef3rw1e1q3d7qudetpgvbop,Hassan Tambakti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521825797,266,1,1,25,23,2ry1fixv27p3xepazsxcuyoho,1,41.3,29.3,2023-03-18T17:56:25.057Z,2023-04-01T06:10:52Z,4106785943,213,5.4,4106785935,56,Right,4106785941,212,20.9,4106785937,140,53.3,4151256861,178,,4106785939,141,4.7,,,,,,,bepcao7uiozczrxbhc7fjjis5,Iago Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521825841,267,1,1,25,24,2ry1fixv27p3xepazsxcuyoho,1,53.9,3.2,2023-03-18T17:56:26.194Z,2023-04-01T06:10:55Z,4151257053,178,,4106786135,140,45.9,4106786141,213,2.2,4106786137,141,20.1,4106786139,212,14.2,4106786133,56,Back,,,,,,,btjt8zqd248l6mk9b2obdsr1l,Riyadh Sharahili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521825879,268,1,1,25,27,2ry1fixv27p3xepazsxcuyoho,1,45.6,22.8,2023-03-18T17:56:29.137Z,2023-04-01T06:10:58Z,4151257101,178,,4106786325,213,1.8,4106786319,140,42.6,4106786317,56,Back,4106786321,141,46.6,4106786323,212,16.5,,,,,,,bepcao7uiozczrxbhc7fjjis5,Iago Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521825897,269,1,1,25,29,2ry1fixv27p3xepazsxcuyoho,1,46.4,47.7,2023-03-18T17:56:31.870Z,2023-04-01T06:11:01Z,4106786435,213,1.3,4106786429,140,55.5,4106786427,56,Left,4106786431,141,95.3,4106786433,212,33.7,4106786437,1,,4151257223,178,,,,,2gef3rw1e1q3d7qudetpgvbop,Hassan Tambakti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521825951,270,1,1,25,32,2ry1fixv27p3xepazsxcuyoho,1,56.8,94,2023-03-18T17:56:34.898Z,2023-04-01T06:11:04Z,4106786701,141,96.6,4106786703,212,12.8,4151257395,178,,4106786697,56,Left,4106786699,140,68.9,4106786705,213,0.1,,,,,,,d5e7ou0odurdq9omp4tk16ck4,Hussain Al Sibyani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521825961,271,3,1,25,34,2ry1fixv27p3xepazsxcuyoho,0,71,95.8,2023-03-18T17:56:36.992Z,2023-04-01T06:11:07Z,4115514921,465,,4151257539,178,,4106786749,286,,4106786747,56,Left,4106786819,233,169,,,,,,,,,,cq1rq8a9wnt1dxvxe6fmz9vfu,Turki Al Ammar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521825965,169,7,1,25,35,6ttwlm6op92r4670oayg5md7h,0,29,4.2,2023-03-18T17:56:37.032Z,2023-04-01T06:11:11Z,4151257709,178,,4106786765,56,Back,4115515289,385,,4106786767,285,,4106786763,167,,4106786799,233,271,,,,,,,7a8ee7ohk4hnmaaw1imxeqsid,Mohammed Al Dossary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521826001,273,61,1,25,35,2ry1fixv27p3xepazsxcuyoho,1,67.7,97.1,2023-03-18T17:56:37.038Z,2023-04-01T06:11:16Z,4151257867,178,,4106786935,56,Left,,,,,,,,,,,,,,,,,,,cq1rq8a9wnt1dxvxe6fmz9vfu,Turki Al Ammar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521825973,170,5,1,25,35,6ttwlm6op92r4670oayg5md7h,1,29.6,-1.4,2023-03-18T17:56:37.307Z,2023-04-01T06:11:21Z,4106786795,347,,4106786793,56,Back,4106787935,233,272,,,,,,,,,,,,,,,,7a8ee7ohk4hnmaaw1imxeqsid,Mohammed Al Dossary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521825977,272,5,1,25,35,2ry1fixv27p3xepazsxcuyoho,0,70.4,101.4,2023-03-18T17:56:37.307Z,2023-04-01T06:11:20Z,4106787945,233,170,4106786803,56,Left,4106786805,347,,,,,,,,,,,,,,,,,cq1rq8a9wnt1dxvxe6fmz9vfu,Turki Al Ammar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521826211,171,1,1,25,51,6ttwlm6op92r4670oayg5md7h,1,34.5,0,2023-03-18T17:56:53.475Z,2023-04-01T06:11:27Z,4106788065,56,Back,4106788073,213,1.6,4106788063,107,,4106788071,212,8.2,4106788067,140,34.3,4106788069,141,11.2,,,,,,,7a8ee7ohk4hnmaaw1imxeqsid,Mohammed Al Dossary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521826223,172,1,1,25,52,6ttwlm6op92r4670oayg5md7h,1,35.3,10.6,2023-03-18T17:56:54.236Z,2023-04-01T06:11:32Z,4106788149,212,4.5,4106788147,141,4.0,4151258417,178,,4106788151,213,4.7,4106788143,56,Back,4106788145,140,35.2,,,,,,,6bl8ekn7ahyf7z4ri1cknbnfu,Sultan Al Farhan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523470297,713,1,1,25,53,6ttwlm6op92r4670oayg5md7h,1,34.9,3.8,2023-03-18T17:56:55.152Z,2023-04-01T06:11:37Z,4115518367,140,24.5,4115518369,141,8.9,4115518373,213,2.8,4115518371,212,11.5,4151258613,178,,4115518365,56,Back,,,,,,,7a8ee7ohk4hnmaaw1imxeqsid,Mohammed Al Dossary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521826237,173,1,1,25,54,6ttwlm6op92r4670oayg5md7h,1,22,9.1,2023-03-18T17:56:56.894Z,2023-04-01T06:11:42Z,4151258905,178,,4106788243,212,21.8,4106788241,141,40.9,4106788237,56,Back,4106788239,140,19.7,4106788245,213,1.7,,,,,,,3nahof9wwcvyylv87fjhhpt5h,Abdullah Al Fahad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521826277,174,1,1,25,58,6ttwlm6op92r4670oayg5md7h,1,19.7,40.9,2023-03-18T17:57:00.388Z,2023-04-01T06:11:47Z,4151259049,178,,4106788465,141,77.2,4106788469,213,1.4,4106788467,212,25.0,4106788463,140,23.6,4106788461,56,Back,,,,,,,829ypq99t1vn90xey32mwt7th,Mohammed Salem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521826311,175,1,1,26,2,6ttwlm6op92r4670oayg5md7h,1,32.3,75.7,2023-03-18T17:57:04.521Z,2023-04-01T06:11:55Z,4106788713,212,12.4,4106788711,141,66.3,4106788707,56,Back,4106788709,140,42.4,4106788715,213,5.7,4151259353,178,,,,,,,,a04wl977uhtaea8pztvmdag2d,Pablo Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526306827,1756,83,1,26,5,2ry1fixv27p3xepazsxcuyoho,1,54.7,33.4,2023-03-18T17:57:07.435Z,2023-04-01T07:33:31Z,4151380215,399,439430,,,,,,,,,,,,,,,,,,,,,,btjt8zqd248l6mk9b2obdsr1l,Riyadh Sharahili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521826351,176,1,1,26,6,6ttwlm6op92r4670oayg5md7h,1,52.6,66.1,2023-03-18T17:57:08.873Z,2023-04-01T06:11:58Z,4151259461,178,,4106788955,212,35.8,4106788947,155,,4106788959,1,,4106788957,213,5.3,4106788949,56,Center,4106788953,141,22.8,4106788951,140,72.0,6bl8ekn7ahyf7z4ri1cknbnfu,Sultan Al Farhan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526310173,1870,83,1,26,11,2ry1fixv27p3xepazsxcuyoho,1,29.2,88,2023-03-18T17:57:13.935Z,2023-04-01T07:46:03Z,4151397771,399,476016,,,,,,,,,,,,,,,,,,,,,,d5e7ou0odurdq9omp4tk16ck4,Hussain Al Sibyani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
