id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,assist,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,keyPass,qualifier/13/value,qualifier/15/value,qualifier/12/value,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/21/id,qualifier/21/qualifierId
2496736683,211,1,1,23,41,7dkxxicrwn77jpdfkwpnlnnyn,0,61.3,63.7,2023-01-12T12:54:11.341Z,2023-01-14T11:36:42Z,3974511995,141,42.2,3974511997,212,20.9,3976413471,178,,3974511993,140,75.5,3974511999,213,5.5,3974511991,56,Center,,,,,,,7rno5g3b18rzi95yfx6u9bs9h,Vitinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497104457,1110,67,1,23,43,aekjg4wbxaixtwu4aicmiju92,1,24.9,65.6,2023-01-12T12:54:12.916Z,2023-01-14T12:32:40Z,3976462433,233,1005,,,,,,,,,,,,,,,,,,,,,,7tct6lamqw703ndfo60ruh6fp,Tawfiq Buhumaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497104451,1005,67,1,23,43,7dkxxicrwn77jpdfkwpnlnnyn,0,75.1,34.4,2023-01-12T12:54:12.917Z,2023-01-14T12:03:58Z,3976462455,233,1110,,,,,,,,,,,,,,,,,,,,,,1imyf62l4rk4oyith29w5bhzp,Mohammed Al Kuwaykibi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496736685,195,8,1,23,43,aekjg4wbxaixtwu4aicmiju92,1,27,66.4,2023-01-12T12:54:13.021Z,2023-01-14T12:32:40Z,3976413723,389,,3974512001,56,Back,3975349345,385,,,,,,,,,,,,,,,,,7tct6lamqw703ndfo60ruh6fp,Tawfiq Buhumaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496736689,212,1,1,23,44,7dkxxicrwn77jpdfkwpnlnnyn,0,73.6,46.1,2023-01-12T12:54:14.692Z,2023-01-14T11:36:54Z,3974512563,343,2,3974512019,141,55.7,3976413867,178,,3974512015,56,Center,3974512017,140,84.2,3974512021,212,12.9,3974512023,213,0.5,,,,1imyf62l4rk4oyith29w5bhzp,Mohammed Al Kuwaykibi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496736691,196,8,1,23,46,aekjg4wbxaixtwu4aicmiju92,1,16.7,43.1,2023-01-12T12:54:16.020Z,2023-01-14T11:37:54Z,3975349359,385,,3974512025,56,Back,3976415541,389,,,,,,,,,,,,,,,,,6y9gieuehyt2l41jeh0cucrmd,M. Saâdane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496736699,213,13,1,23,47,7dkxxicrwn77jpdfkwpnlnnyn,1,77.3,57.6,2023-01-12T12:54:17.277Z,2023-01-14T11:38:00Z,3974512045,18,,3976415721,178,,3974512095,328,,3974512101,231,50.2,3974512087,81,,3974512089,102,40.3,3974512047,56,Center,3974512097,458,,7rno5g3b18rzi95yfx6u9bs9h,Vitinho,3974512043,22,,,3974512091,103,88.9,3974512099,230,98.1,3974512067,20,,3974512093,215,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496736697,197,5,1,23,48,aekjg4wbxaixtwu4aicmiju92,1,-1.2,54.4,2023-01-12T12:54:18.214Z,2023-01-14T11:38:06Z,3974512037,56,Back,3974512059,233,214,3974512039,346,,,,,,,,,,,,,,,,,6y9gieuehyt2l41jeh0cucrmd,M. Saâdane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496736701,214,5,1,23,48,7dkxxicrwn77jpdfkwpnlnnyn,0,101.2,45.6,2023-01-12T12:54:18.214Z,2023-01-14T11:38:06Z,3974512063,233,197,3974512057,346,,3974512055,56,Center,,,,,,,,,,,,,,,,7rno5g3b18rzi95yfx6u9bs9h,Vitinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496736775,215,27,1,24,43,7dkxxicrwn77jpdfkwpnlnnyn,1,0,0,2023-01-12T12:55:12.922Z,2023-01-14T11:38:15Z,3974512503,364,,3974512501,207,,3974512499,201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496736787,216,65,1,25,25,7dkxxicrwn77jpdfkwpnlnnyn,1,0,0,2023-01-12T12:55:54.932Z,2023-01-14T11:38:18Z,3974512645,335,,3974512569,365,212,3974512567,331,,,,,,,,,,,,,,,,,bia0lpc5wkxjcyc92d12apas5,R. Quaison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496736801,217,28,1,26,0,7dkxxicrwn77jpdfkwpnlnnyn,1,0,0,2023-01-12T12:56:30.809Z,2023-01-14T11:38:20Z,3974512641,55,215,3974512639,364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496736807,198,1,1,26,14,aekjg4wbxaixtwu4aicmiju92,1,4.4,39.4,2023-01-12T12:56:44.459Z,2023-01-14T11:38:34Z,3974512771,189,,3974512727,140,49.6,3974512731,212,48.4,3974512725,56,Back,3974512739,74,,3974512733,213,6.1,3974512729,141,25.8,3974512723,124,,jzdzefumhn1ch49i21rc2385,Mustafa Malayekah,3974512735,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496739871,408,45,1,26,19,7dkxxicrwn77jpdfkwpnlnnyn,0,48.6,79.4,2023-01-12T12:56:49.220Z,2023-01-14T11:39:10Z,3974529513,233,420,3974529491,285,,3974529489,56,Back,,,,,,,,,,,,,,,,a7sgm3cmjoxjjxanrad02l2lm,Ibrahim Mahnashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496739803,420,3,1,26,19,aekjg4wbxaixtwu4aicmiju92,1,51.4,20.6,2023-01-12T12:56:49.220Z,2023-01-14T11:39:10Z,3974529155,56,Right,3974529157,286,,3976417701,178,,3974529493,233,408,3975349901,464,,,,,,,,,,,6b717wlx0q8d73hsbgsp90no5,Petros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496736809,199,50,1,26,24,aekjg4wbxaixtwu4aicmiju92,1,57.6,6.8,2023-01-12T12:56:53.839Z,2023-01-14T11:39:24Z,3974512743,286,,3974512741,56,Right,3975437037,233,218,,,,,,,,,,,,,,,,6b717wlx0q8d73hsbgsp90no5,Petros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496736815,218,7,1,26,24,7dkxxicrwn77jpdfkwpnlnnyn,0,42.4,93.2,2023-01-12T12:56:53.871Z,2023-01-14T11:39:30Z,3976418511,178,,3974512753,285,,3975350097,385,,3974512751,56,Back,3974512755,233,199,,,,,,,,,,bia0lpc5wkxjcyc92d12apas5,R. Quaison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496736811,200,61,1,26,24,aekjg4wbxaixtwu4aicmiju92,1,59.9,2.2,2023-01-12T12:56:53.979Z,2023-01-14T11:39:38Z,3976418797,178,,3974512745,56,Right,,,,,,,,,,,,,,,,,,,6b717wlx0q8d73hsbgsp90no5,Petros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496736813,201,5,1,26,25,aekjg4wbxaixtwu4aicmiju92,0,60.6,-1.2,2023-01-12T12:56:55.370Z,2023-01-14T11:39:42Z,3974512773,233,219,3974512749,347,,3974512747,56,Right,,,,,,,,,,,,,,,,6b717wlx0q8d73hsbgsp90no5,Petros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496736817,219,5,1,26,25,7dkxxicrwn77jpdfkwpnlnnyn,1,39.4,101.2,2023-01-12T12:56:55.370Z,2023-01-14T11:39:42Z,3974512767,233,201,3974512763,56,Back,3974512765,347,,,,,,,,,,,,,,,,,bia0lpc5wkxjcyc92d12apas5,R. Quaison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496736823,220,1,1,26,42,7dkxxicrwn77jpdfkwpnlnnyn,1,42.5,100,2023-01-12T12:57:12.347Z,2023-01-14T11:39:47Z,3974512799,107,,3974512807,212,22.3,3974512805,141,95.0,3974512809,213,3.4,3974512803,140,21.7,3974512811,1,,3974512801,56,Back,,,,d597taqcmedln0e50xgdyt8gk,Sanousi Al Hawsawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496736825,221,1,1,26,45,7dkxxicrwn77jpdfkwpnlnnyn,1,21.5,95.1,2023-01-12T12:57:15.140Z,2023-01-14T11:39:53Z,3974512819,141,73.2,3976419441,178,,3974512817,140,7.5,3974512821,212,20.9,3974512815,56,Back,3974512823,213,3.9,,,,,,,9kbzdpxg4ud1m8wppt1s1roq,Abdullah Khateeb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496736829,222,1,1,26,51,7dkxxicrwn77jpdfkwpnlnnyn,0,7.7,73.2,2023-01-12T12:57:20.946Z,2023-01-14T11:39:56Z,3974512829,155,,3974512841,1,,3974512835,141,93.8,3974512837,212,53.7,3974512831,56,Left,3974512839,213,0.3,3976419517,178,,3974512833,140,57.1,77988i6l4je97ycm9rthdims5,Paulo Victor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496736827,202,61,1,26,54,aekjg4wbxaixtwu4aicmiju92,1,45.5,9.1,2023-01-12T12:57:24.224Z,2023-01-14T11:40:05Z,3974512827,56,Back,3976419901,15,,3976419903,388,,,,,,,,,,,,,,,,,85oc68xls37jerkaimzc1lv8q,Nawaf Boushal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496736839,203,49,1,26,57,aekjg4wbxaixtwu4aicmiju92,1,33.6,5,2023-01-12T12:57:27.085Z,2023-01-14T11:40:09Z,,,,,,,,,,,,,,,,,,,,,,,,,eznzwuryd9khv90y1it9dey1h,Ammar Al Duhaim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496736841,204,1,1,26,57,aekjg4wbxaixtwu4aicmiju92,1,29.7,4.3,2023-01-12T12:57:27.154Z,2023-01-14T11:40:12Z,3974512853,140,7.6,3974512859,213,2.5,3974512851,56,Back,3974512857,212,28.5,3976420175,178,,3974512855,141,28.6,,,,,,,eznzwuryd9khv90y1it9dey1h,Ammar Al Duhaim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496736843,205,1,1,27,0,aekjg4wbxaixtwu4aicmiju92,1,5,28.3,2023-01-12T12:57:30.443Z,2023-01-14T11:40:34Z,3974512865,140,14.7,3974512867,141,44.2,3976420997,178,,3974512871,213,0.8,3974512869,212,14.9,3974512863,56,Back,,,,,,,jzdzefumhn1ch49i21rc2385,Mustafa Malayekah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496736845,206,1,1,27,3,aekjg4wbxaixtwu4aicmiju92,1,14.2,40.3,2023-01-12T12:57:32.994Z,2023-01-14T11:40:38Z,3974512925,141,34.5,3974512927,212,15.5,3976421125,178,,3974512923,140,28.5,3974512929,213,6.0,3974512921,56,Back,,,,,,,6y9gieuehyt2l41jeh0cucrmd,M. Saâdane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496736847,207,1,1,27,4,aekjg4wbxaixtwu4aicmiju92,1,28,33.3,2023-01-12T12:57:34.115Z,2023-01-14T11:40:43Z,3974512941,213,3.7,3974512937,141,16.2,3974512935,140,12.1,3976421291,178,,3974512939,212,20.3,3974512933,56,Back,,,,,,,6b717wlx0q8d73hsbgsp90no5,Petros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496736849,208,1,1,27,6,aekjg4wbxaixtwu4aicmiju92,1,13.1,14,2023-01-12T12:57:36.764Z,2023-01-14T11:40:45Z,3976421345,178,,3974512947,140,25.0,3974512945,56,Back,3974512953,213,5.8,3974512951,212,14.5,3974512949,141,3.2,,,,,,,eznzwuryd9khv90y1it9dey1h,Ammar Al Duhaim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496736851,209,1,1,27,9,aekjg4wbxaixtwu4aicmiju92,1,26.9,6.7,2023-01-12T12:57:39.003Z,2023-01-14T11:40:49Z,3974512961,140,27.8,3976421511,178,,3974512965,212,10.7,3974512959,56,Back,3974512967,213,1.5,3974512963,141,22.4,,,,,,,85oc68xls37jerkaimzc1lv8q,Nawaf Boushal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496736853,210,1,1,27,10,aekjg4wbxaixtwu4aicmiju92,0,27.9,22.4,2023-01-12T12:57:39.980Z,2023-01-14T11:40:52Z,3974512975,140,50.8,3974512977,141,27.1,3976421561,178,,3974512981,213,0.1,3974512973,56,Center,3974512979,212,24.3,3974512971,155,,,,,6b717wlx0q8d73hsbgsp90no5,Petros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496736859,223,1,1,27,11,7dkxxicrwn77jpdfkwpnlnnyn,1,48.4,73.9,2023-01-12T12:57:41.647Z,2023-01-14T11:40:56Z,3974513003,56,Back,3974513009,212,13.0,3976421653,388,,3974513001,3,,3974513011,213,4.1,3974513005,140,41.1,3974513007,141,58.4,,,,1x2kly8qv2vxujs6d0tgdt0id,M. Tisserand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496736863,224,49,1,27,13,7dkxxicrwn77jpdfkwpnlnnyn,1,40.5,57.6,2023-01-12T12:57:43.067Z,2023-01-14T11:40:59Z,,,,,,,,,,,,,,,,,,,,,,,,,9brcp1e0kz59x1g4j73a54m50,Saad Al Mosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496736865,225,1,1,27,18,7dkxxicrwn77jpdfkwpnlnnyn,1,35.1,36.4,2023-01-12T12:57:48.476Z,2023-01-14T11:41:02Z,3974513029,212,25.5,3974513023,56,Back,3976421825,178,,3974513031,213,2.9,3974513025,140,11.4,3974513027,141,44.6,,,,,,,9brcp1e0kz59x1g4j73a54m50,Saad Al Mosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496736869,226,1,1,27,22,7dkxxicrwn77jpdfkwpnlnnyn,1,11.4,45.2,2023-01-12T12:57:52.333Z,2023-01-14T11:41:04Z,3974513045,213,6.0,3974513047,1,,3974513039,140,41.8,3974513043,212,33.2,3976421953,178,,3974513035,155,,3974513037,56,Back,3974513041,141,31.6,77988i6l4je97ycm9rthdims5,Paulo Victor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496736871,227,1,1,27,26,7dkxxicrwn77jpdfkwpnlnnyn,1,42.8,17.6,2023-01-12T12:57:56.575Z,2023-01-14T11:41:08Z,3974513051,56,Center,3976422151,178,,3974513059,213,0.5,3974513053,140,53.2,3974513055,141,26.4,3974513057,212,12.5,,,,,,,6q8kbaw3h6n77ekwl6fr0e9qt,Ali Abdullah Hazzazi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496736877,228,1,1,27,29,7dkxxicrwn77jpdfkwpnlnnyn,1,49.2,40.7,2023-01-12T12:57:59.684Z,2023-01-14T11:41:17Z,3974513081,140,72.9,3974513077,155,,3974513083,141,89.9,3976422373,178,,3974513089,1,,3974513085,212,41.7,3974513087,213,0.9,3974513079,56,Left,1imyf62l4rk4oyith29w5bhzp,Mohammed Al Kuwaykibi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496736879,229,61,1,27,32,7dkxxicrwn77jpdfkwpnlnnyn,0,73.2,89.9,2023-01-12T12:58:02.306Z,2023-01-14T11:41:33Z,3976422877,388,,3974513093,56,Left,,,,,,,,,,,,,,,,,,,d597taqcmedln0e50xgdyt8gk,Sanousi Al Hawsawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496736873,211,49,1,27,33,aekjg4wbxaixtwu4aicmiju92,1,19.1,14.7,2023-01-12T12:58:03.402Z,2023-01-14T11:41:37Z,,,,,,,,,,,,,,,,,,,,,,,,,85oc68xls37jerkaimzc1lv8q,Nawaf Boushal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496736881,212,1,1,27,35,aekjg4wbxaixtwu4aicmiju92,0,15.3,3.1,2023-01-12T12:58:05.463Z,2023-01-14T11:41:44Z,3974513103,213,0.2,3974513097,140,29.1,3974513095,56,Back,3974513101,212,14.7,3976423243,178,,3974513099,141,6.8,,,,,,,85oc68xls37jerkaimzc1lv8q,Nawaf Boushal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496736887,230,49,1,27,36,7dkxxicrwn77jpdfkwpnlnnyn,1,71.4,94.7,2023-01-12T12:58:06.734Z,2023-01-14T11:41:48Z,,,,,,,,,,,,,,,,,,,,,,,,,7rno5g3b18rzi95yfx6u9bs9h,Vitinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496736901,231,1,1,27,43,7dkxxicrwn77jpdfkwpnlnnyn,1,95.5,94.1,2023-01-12T12:58:13.524Z,2023-01-14T11:41:53Z,3975351977,72,,3975351975,224,,3974513183,56,Center,3974513189,212,28.7,3974513191,213,4.4,3974513181,155,,3974513185,140,86.0,3974513187,141,54.6,7rno5g3b18rzi95yfx6u9bs9h,Vitinho,3974513179,2,,,3976423537,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496736903,232,61,1,27,45,7dkxxicrwn77jpdfkwpnlnnyn,0,86,54.6,2023-01-12T12:58:15.107Z,2023-01-14T11:42:00Z,3976423841,178,,3974513195,56,Center,,,,,,,,,,,,,,,,,,,1imyf62l4rk4oyith29w5bhzp,Mohammed Al Kuwaykibi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496736907,213,49,1,27,46,aekjg4wbxaixtwu4aicmiju92,1,13.2,51.9,2023-01-12T12:58:16.703Z,2023-01-14T11:42:16Z,,,,,,,,,,,,,,,,,,,,,,,,,6y9gieuehyt2l41jeh0cucrmd,M. Saâdane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496736911,214,1,1,27,47,aekjg4wbxaixtwu4aicmiju92,1,13.2,51.9,2023-01-12T12:58:17.535Z,2023-01-14T11:42:20Z,3976424411,178,,3974513215,140,19.2,3974513221,213,1.0,3974513217,141,67.3,3974513213,56,Back,3974513219,212,12.2,,,,,,,6y9gieuehyt2l41jeh0cucrmd,M. Saâdane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496736915,215,1,1,27,49,aekjg4wbxaixtwu4aicmiju92,0,21.5,67.5,2023-01-12T12:58:18.983Z,2023-01-14T11:42:23Z,3974513247,212,33.4,3974513245,141,97.5,3974513241,56,Back,3974513243,140,46.7,3976424497,178,,3974513251,1,,3974513249,213,0.7,,,,etvu2javyjbzekaw2ro994iqd,Housain Al Moqahwi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496736917,233,49,1,27,53,7dkxxicrwn77jpdfkwpnlnnyn,1,38.5,2.9,2023-01-12T12:58:23.148Z,2023-01-14T11:42:26Z,,,,,,,,,,,,,,,,,,,,,,,,,9brcp1e0kz59x1g4j73a54m50,Saad Al Mosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496736925,234,1,1,27,54,7dkxxicrwn77jpdfkwpnlnnyn,1,38.5,2.9,2023-01-12T12:58:24.448Z,2023-01-14T11:42:30Z,3974513295,141,24.4,3974513297,212,14.9,3976424711,178,,3974513291,56,Back,3974513293,140,35.7,3974513299,213,1.8,,,,,,,9brcp1e0kz59x1g4j73a54m50,Saad Al Mosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496736929,235,1,1,27,56,7dkxxicrwn77jpdfkwpnlnnyn,1,35.7,24.4,2023-01-12T12:58:26.195Z,2023-01-14T11:42:34Z,3974513309,141,4.0,3974513313,213,5.7,3974513311,212,25.0,3974513307,140,55.5,3974513305,56,Right,3976424881,178,,,,,,,,1x2kly8qv2vxujs6d0tgdt0id,M. Tisserand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496736931,236,1,1,27,59,7dkxxicrwn77jpdfkwpnlnnyn,0,56.7,3.5,2023-01-12T12:58:29.615Z,2023-01-14T11:42:40Z,3974513325,213,0.1,3974513319,140,65.2,3976425005,178,,3974513323,212,8.9,3974513321,141,4.4,3974513317,56,Right,,,,,,,9brcp1e0kz59x1g4j73a54m50,Saad Al Mosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496736933,216,49,1,28,0,aekjg4wbxaixtwu4aicmiju92,1,32,93.2,2023-01-12T12:58:30.388Z,2023-01-14T11:42:47Z,,,,,,,,,,,,,,,,,,,,,,,,,7tct6lamqw703ndfo60ruh6fp,Tawfiq Buhumaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496736935,217,1,1,28,2,aekjg4wbxaixtwu4aicmiju92,1,35.1,92.4,2023-01-12T12:58:32.544Z,2023-01-14T11:42:53Z,3974513339,141,73.3,3974513335,56,Back,3974513337,140,36.8,3974513341,212,13.1,3974513343,213,4.8,3976425363,178,,,,,,,,7tct6lamqw703ndfo60ruh6fp,Tawfiq Buhumaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496736939,218,1,1,28,5,aekjg4wbxaixtwu4aicmiju92,1,34.2,63.1,2023-01-12T12:58:35.571Z,2023-01-14T11:43:06Z,3976425707,178,,3974513429,140,28.1,3974513435,213,4.1,3974513427,56,Back,3974513431,141,51.0,3974513433,212,10.4,,,,,,,6b717wlx0q8d73hsbgsp90no5,Petros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496736945,219,1,1,28,10,aekjg4wbxaixtwu4aicmiju92,1,28.7,45.4,2023-01-12T12:58:40.021Z,2023-01-14T11:43:20Z,3974513471,141,55.7,3974513473,212,9.2,3974513469,140,34.4,3976426307,178,,3974513475,213,0.9,3974513467,56,Back,,,,,,,eznzwuryd9khv90y1it9dey1h,Ammar Al Duhaim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496736951,220,1,1,28,16,aekjg4wbxaixtwu4aicmiju92,1,35.4,61.2,2023-01-12T12:58:45.925Z,2023-01-14T11:43:22Z,3976426425,178,,3974513487,212,14.0,3974513485,141,81.7,3974513489,213,1.5,3974513483,140,36.0,3974513481,56,Back,,,,,,,6b717wlx0q8d73hsbgsp90no5,Petros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496736953,221,1,1,28,20,aekjg4wbxaixtwu4aicmiju92,1,36.7,74.5,2023-01-12T12:58:50.424Z,2023-01-14T11:43:40Z,3974513499,141,64.6,3976427123,178,,3974513501,212,8.3,3974513497,140,41.3,3974513495,56,Back,3974513503,213,5.3,,,,,,,6y9gieuehyt2l41jeh0cucrmd,M. Saâdane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496736955,222,1,1,28,22,aekjg4wbxaixtwu4aicmiju92,1,39,63.9,2023-01-12T12:58:52.415Z,2023-01-14T11:43:52Z,3974513511,140,32.2,3974513509,56,Back,3974513513,141,45.8,3976427529,178,,3974513515,212,14.2,3974513517,213,4.2,,,,,,,6b717wlx0q8d73hsbgsp90no5,Petros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496736959,223,1,1,28,25,aekjg4wbxaixtwu4aicmiju92,1,31.4,30.4,2023-01-12T12:58:55.206Z,2023-01-14T11:43:57Z,3974513531,141,3.8,3974513527,56,Back,3974513533,212,21.3,3976427693,178,,3974513529,140,42.2,3974513535,213,5.3,,,,,,,eznzwuryd9khv90y1it9dey1h,Ammar Al Duhaim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496736961,224,1,1,28,29,aekjg4wbxaixtwu4aicmiju92,1,53.2,4.1,2023-01-12T12:58:59.780Z,2023-01-14T11:44:00Z,3976427803,178,,3974513543,141,17.7,3974513541,140,38.1,3974513545,212,18.4,3974513547,213,2.6,3974513539,56,Back,,,,,,,85oc68xls37jerkaimzc1lv8q,Nawaf Boushal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496736963,225,1,1,28,32,aekjg4wbxaixtwu4aicmiju92,1,34.3,15,2023-01-12T12:59:02.567Z,2023-01-14T11:44:03Z,3974513551,56,Back,3976427887,178,,3974513553,140,41.5,3974513559,213,0.9,3974513557,212,11.6,3974513555,141,28.0,,,,,,,eznzwuryd9khv90y1it9dey1h,Ammar Al Duhaim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496736965,226,1,1,28,35,aekjg4wbxaixtwu4aicmiju92,1,40.8,24.6,2023-01-12T12:59:05.741Z,2023-01-14T11:44:07Z,3976428037,178,,3974513563,56,Back,3974513569,212,11.8,3974513571,213,4.0,3974513567,141,11.7,3974513565,140,33.3,,,,,,,6b717wlx0q8d73hsbgsp90no5,Petros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496736969,227,1,1,28,37,aekjg4wbxaixtwu4aicmiju92,1,33.3,11.7,2023-01-12T12:59:07.725Z,2023-01-14T11:44:10Z,3974513591,212,21.6,3974513589,141,13.7,3974513593,213,0.1,3976428141,178,,3974513587,140,53.8,3974513585,56,Right,,,,,,,eznzwuryd9khv90y1it9dey1h,Ammar Al Duhaim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
