id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/8/value,keyPass,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/9/value,qualifier/11/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/13/value,qualifier/14/value,assist
2475885655,1006,83,1,0,27,7dkxxicrwn77jpdfkwpnlnnyn,1,36.3,69.3,2022-10-16T17:30:41.496Z,2022-10-22T21:03:45Z,3864653621,399,523953,,,,,,,,,,,,,,,,,,,,,,5brwa0y63724t6s3y6gtz28yx,B. Özdemir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473160195,9,1,1,0,27,o1iwuxbv233ayidxpibbxy59,1,63.2,30.4,2022-10-16T17:30:41.535Z,2022-10-22T19:53:21Z,3850257099,212,11.6,3864371035,178,,3850257097,141,13.6,3850257093,56,Right,3850257095,140,65.3,3850257101,213,4.9,,,,,,,9etkdqceb3wo5zh0oktt0r85w,Saad Al Nasser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473160259,10,1,1,0,30,o1iwuxbv233ayidxpibbxy59,0,65.2,17.8,2022-10-16T17:30:44.909Z,2022-10-22T19:53:28Z,3855443533,72,,3850257419,2,,3850257427,141,44.8,3850257423,56,Center,3850257431,213,0.5,3850257429,212,37.9,3855443531,223,,3850257425,140,96.8,2xkudoxz92f1vgbjlsbfum3f9,A. Gamarra,3850257433,1,3864371643,178,3850257421,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473160235,3,52,1,0,33,7dkxxicrwn77jpdfkwpnlnnyn,1,3.1,58.4,2022-10-16T17:30:47.263Z,2022-10-22T19:53:35Z,3855443577,376,,3864371989,178,,,,,,,,,,,,,,,,,,,,77988i6l4je97ycm9rthdims5,Paulo Victor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473160375,4,1,1,0,44,7dkxxicrwn77jpdfkwpnlnnyn,1,11.1,54.2,2022-10-16T17:30:58.437Z,2022-10-22T19:53:37Z,3850258091,1,,3850258083,140,41.4,3850258079,123,,3850258085,141,88.7,3864372217,178,,3850258081,56,Back,3850258115,287,,3850258089,213,0.6,77988i6l4je97ycm9rthdims5,Paulo Victor,3850258087,212,,,,,39.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473160397,5,1,1,0,46,7dkxxicrwn77jpdfkwpnlnnyn,0,41.5,89.1,2022-10-16T17:31:00.750Z,2022-10-22T19:53:44Z,3864372843,178,,3850258187,212,5.2,3850258197,156,,3850258189,213,3.4,3850258181,56,Back,3850258185,141,86.9,3850258183,140,36.8,,,,4dgh6inzkttm82amjagcy62mt,N. Sliti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473160441,6,43,1,0,47,7dkxxicrwn77jpdfkwpnlnnyn,1,0,0,2022-10-16T17:31:01.530Z,2022-10-16T18:25:05Z,3850258413,56,Back,3850458247,144,61,,,,,,,,,,,,,,,,,,,5brwa0y63724t6s3y6gtz28yx,B. Özdemir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473160421,11,3,1,0,47,o1iwuxbv233ayidxpibbxy59,0,59.4,28.2,2022-10-16T17:31:01.842Z,2022-10-22T19:56:01Z,3850258299,56,Center,3850277137,233,33,3864382647,178,,3855443941,465,,3850276337,286,,,,,,,,,,,c8sryc7a76ov57x24tv80swr9,A. El Mahdioui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473163765,33,7,1,0,47,7dkxxicrwn77jpdfkwpnlnnyn,1,40.6,71.8,2022-10-16T17:31:01.925Z,2022-10-22T19:56:07Z,3850276795,56,Back,3855443993,384,,3850277121,233,11,3850276797,285,,3864383033,178,,,,,,,,,,,5brwa0y63724t6s3y6gtz28yx,B. Özdemir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473160497,7,1,1,0,50,7dkxxicrwn77jpdfkwpnlnnyn,1,43.6,67.9,2022-10-16T17:31:04.527Z,2022-10-22T19:56:14Z,3850258677,141,44.9,3850258681,213,4.7,3850258679,212,15.6,3864383475,178,,3850258675,140,44.1,3850258673,56,Back,,,,,,,4dgh6inzkttm82amjagcy62mt,N. Sliti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473160521,8,1,1,0,54,7dkxxicrwn77jpdfkwpnlnnyn,1,44.5,35.5,2022-10-16T17:31:08.212Z,2022-10-22T19:56:21Z,3850258823,141,10.4,3850258825,212,20.7,3850258821,140,55.6,3850258819,56,Right,3850258827,213,5.3,3864383893,178,,,,,,,,4c540mry6f9esodej103n6xka,Faisal Al Ghamdi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473160575,9,1,1,0,56,7dkxxicrwn77jpdfkwpnlnnyn,1,57.4,10.4,2022-10-16T17:31:10.535Z,2022-10-22T19:56:30Z,3850259111,213,0.8,3850259105,140,65.0,3850259103,56,Center,3864384239,178,,3850259107,141,21.5,3850259911,210,15,3850259109,212,11.0,,,,1imyf62l4rk4oyith29w5bhzp,Mohammed Al Kuwaykibi,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473160579,10,15,1,1,1,7dkxxicrwn77jpdfkwpnlnnyn,1,73.3,28.6,2022-10-16T17:31:15.394Z,2022-10-22T19:56:31Z,3850259123,18,,3850259591,20,,3850259953,147,32.3,3850259121,22,,3850259951,146,78.6,3864384567,178,,3850259941,55,9,3850259957,231,48.0,7rno5g3b18rzi95yfx6u9bs9h,Vitinho,3850259613,233,3850259937,80,3850259947,103,12,,19,3850259595,82,3850259125,56,Center,3850259949,215,3850259939,29,3850259945,102,47.1,3850259955,230,99.1,,,,,,,,,,,
2473160603,12,10,1,1,1,o1iwuxbv233ayidxpibbxy59,1,22.6,73.4,2022-10-16T17:31:15.544Z,2022-10-22T19:56:44Z,3850259291,94,,3850259643,233,10,3864385273,178,,3850259293,56,Back,,,,,,,,,,,,,95zoygnjudd2lmvc38oyuhwid,Hassan Kadesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473160609,11,6,1,1,2,7dkxxicrwn77jpdfkwpnlnnyn,1,75.4,27.6,2022-10-16T17:31:16.930Z,2022-10-22T19:56:50Z,3850259341,75,,3850259487,233,13,3850259339,56,Center,,,,,,,,,,,,,,,,7rno5g3b18rzi95yfx6u9bs9h,Vitinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473160631,13,6,1,1,2,o1iwuxbv233ayidxpibbxy59,0,24.6,72.4,2022-10-16T17:31:16.930Z,2022-10-22T19:56:49Z,3850259459,56,Back,3850259461,73,,3850259533,233,11,,,,,,,,,,,,,,,,95zoygnjudd2lmvc38oyuhwid,Hassan Kadesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473160995,12,1,1,1,36,7dkxxicrwn77jpdfkwpnlnnyn,1,99.5,0.5,2022-10-16T17:31:50.829Z,2022-10-22T20:37:17Z,3850261465,56,Center,3850261471,212,27.4,3850533775,210,15,3850261461,155,,3850261459,6,,3850261469,141,40.3,3864386193,178,,3850261463,223,,1imyf62l4rk4oyith29w5bhzp,Mohammed Al Kuwaykibi,3850261457,2,3850261473,213,3855444581,72,,1,,3850261467,140,3850533777,154,,,,,,,,,,,,1.7,95.7,,,,,,,,,
2473161077,13,44,1,1,37,7dkxxicrwn77jpdfkwpnlnnyn,1,92.1,38.6,2022-10-16T17:31:52.076Z,2022-10-22T20:37:16Z,3850261863,286,,3850261861,56,Center,3850281441,233,59,,,,,,,,,,,,,,,,5brwa0y63724t6s3y6gtz28yx,B. Özdemir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473164569,59,44,1,1,37,o1iwuxbv233ayidxpibbxy59,0,7.9,61.4,2022-10-16T17:31:52.077Z,2022-10-22T19:57:00Z,3850281005,56,Back,3850281473,233,13,3850281011,285,,,,,,,,,,,,,,,,,8j0yhxinglb5o5dpe2qd232dx,Naldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473165119,54,15,1,1,38,7dkxxicrwn77jpdfkwpnlnnyn,1,97.4,44,2022-10-16T17:31:52.131Z,2022-10-22T20:37:17Z,3850533497,25,,3850533787,154,,3850533801,147,45.8,3864388119,388,,3850533793,102,46.6,3850533803,230,99.9,3850533789,55,12,3850533499,15,,5brwa0y63724t6s3y6gtz28yx,B. Özdemir,3850533529,233,3850533785,29,3850533505,82,60,,,3850533805,231,3850533797,100,,3850533783,80,3850533503,328,3850533221,60,,3850533799,146,99.3,,48.9,3850284053,56,Center,3850533795,103,19,,,
2473164581,60,10,1,1,38,o1iwuxbv233ayidxpibbxy59,1,11.5,62.9,2022-10-16T17:31:52.192Z,2022-10-22T19:57:29Z,3850281097,56,Back,3864388805,388,,3850533103,233,54,3850533033,94,,3864388807,15,,,,,,,,,,,8j0yhxinglb5o5dpe2qd232dx,Naldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473161003,14,43,1,1,39,o1iwuxbv233ayidxpibbxy59,1,0,0,2022-10-16T17:31:53.615Z,2022-10-16T17:37:12Z,3850282703,144,61,3850261515,56,Back,,,,,,,,,,,,,,,,,,,8j0yhxinglb5o5dpe2qd232dx,Naldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473161091,15,12,1,1,39,o1iwuxbv233ayidxpibbxy59,1,10.2,45.2,2022-10-16T17:31:53.790Z,2022-10-22T19:57:52Z,3850261931,56,Back,3850261937,212,28.2,3864390429,178,,3850261935,141,68.9,3850261939,213,0.6,3850261933,140,32.2,,,,,,,2xkudoxz92f1vgbjlsbfum3f9,A. Gamarra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473161079,14,15,1,1,42,7dkxxicrwn77jpdfkwpnlnnyn,1,72.6,32.2,2022-10-16T17:31:56.205Z,2022-10-22T19:58:04Z,3850265343,328,,3850265353,231,48.4,3850264935,82,,3850265351,230,98.6,3850265341,215,,3864391235,178,,3850264977,233,16,3850265347,146,84.1,2xoesy83pz2opdvnkdbraacph,Saeed Al Muwallad,3850265337,102,3850264929,25,3850261871,56,48.8,,Center,3850265339,103,3850265349,147,39.2,3850264931,20,3850265345,458,3850265335,78,,3850261869,18,,,19,,,,,,,,,
2473161093,16,10,1,1,42,o1iwuxbv233ayidxpibbxy59,1,19.4,65.4,2022-10-16T17:31:56.657Z,2022-10-22T19:58:18Z,3850264997,233,14,3864392467,178,,3850261941,94,,3850261943,56,Back,,,,,,,,,,,,,c8sryc7a76ov57x24tv80swr9,A. El Mahdioui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473161157,15,5,1,1,46,7dkxxicrwn77jpdfkwpnlnnyn,1,59.8,-1,2022-10-16T17:32:00.856Z,2022-10-22T19:58:22Z,3850262371,233,17,3850262301,56,Right,3850262303,347,,,,,,,,,,,,,,,,,1imyf62l4rk4oyith29w5bhzp,Mohammed Al Kuwaykibi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473161113,17,5,1,1,46,o1iwuxbv233ayidxpibbxy59,0,40.2,101,2022-10-16T17:32:00.856Z,2022-10-22T19:58:22Z,3850262383,233,15,3850262051,56,Back,3850262053,347,,,,,,,,,,,,,,,,,95zoygnjudd2lmvc38oyuhwid,Hassan Kadesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473161187,16,1,1,1,51,7dkxxicrwn77jpdfkwpnlnnyn,1,58.4,0,2022-10-16T17:32:05.132Z,2022-10-22T19:58:26Z,3850262499,141,13.5,3850262497,140,44.4,3850262493,107,,3850262501,212,17.7,3850262495,56,Back,3850262503,213,2.5,,,,,,,4dgh6inzkttm82amjagcy62mt,N. Sliti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473161253,17,1,1,1,54,7dkxxicrwn77jpdfkwpnlnnyn,1,43.9,14.6,2022-10-16T17:32:08.709Z,2022-10-22T19:58:32Z,3864393447,178,,3850262821,213,2.3,3850262815,140,32.6,3850262813,56,Back,3850262817,141,35.8,3850262819,212,18.7,,,,,,,4c540mry6f9esodej103n6xka,Faisal Al Ghamdi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473161287,18,1,1,2,0,7dkxxicrwn77jpdfkwpnlnnyn,0,36.8,30.1,2022-10-16T17:32:14.817Z,2022-10-22T19:58:36Z,3850262997,212,31.3,3850262989,155,,3864393749,178,,3850262999,213,5.9,3850262991,56,Right,3850262993,140,64.9,3850262995,141,14.7,,,,a7sgm3cmjoxjjxanrad02l2lm,Ibrahim Mahnashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473161305,19,1,1,2,2,7dkxxicrwn77jpdfkwpnlnnyn,1,64.9,14.7,2022-10-16T17:32:16.266Z,2022-10-22T19:58:43Z,3850263129,56,Right,3850263137,213,5.3,3850263127,3,,3864394333,388,,3850263131,140,68.5,3850263133,141,6.5,3850263135,212,6.7,,,,1imyf62l4rk4oyith29w5bhzp,Mohammed Al Kuwaykibi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473161471,21,3,1,2,3,7dkxxicrwn77jpdfkwpnlnnyn,0,69,5,2022-10-16T17:32:17.946Z,2022-11-05T09:48:57Z,3850264119,286,,3855446235,464,,3864395801,178,,3850264117,56,Right,3850264469,233,18,,,,,,,,,,4dgh6inzkttm82amjagcy62mt,N. Sliti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473161313,18,7,1,2,4,o1iwuxbv233ayidxpibbxy59,1,31,95,2022-10-16T17:32:18.170Z,2022-11-05T09:48:59Z,3850263165,285,,3855446261,383,,3850263163,56,Back,3864396717,178,,3850263181,233,21,,,,,,,,,,7l1lhluaxnuy4cun3omcva4us,Saad Yaslam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473161317,19,49,1,2,5,o1iwuxbv233ayidxpibbxy59,1,27.3,97.2,2022-10-16T17:32:19.150Z,2022-10-22T19:59:23Z,,,,,,,,,,,,,,,,,,,,,,,,,7l1lhluaxnuy4cun3omcva4us,Saad Yaslam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473161355,20,4,1,2,5,o1iwuxbv233ayidxpibbxy59,1,29.4,95.4,2022-10-16T17:32:19.244Z,2022-10-22T20:00:30Z,3850263379,152,,3850263381,285,,3850263377,56,Back,3850263375,10,,3850263663,233,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473161309,20,4,1,2,5,7dkxxicrwn77jpdfkwpnlnnyn,0,70.6,4.6,2022-10-16T17:32:19.245Z,2022-10-22T20:00:29Z,3850263157,286,,3864402073,178,,3850263683,233,20,3850263641,10,,3850263155,56,Right,3850263645,152,,,,,,,,4dgh6inzkttm82amjagcy62mt,N. Sliti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473161631,21,1,1,2,31,o1iwuxbv233ayidxpibbxy59,1,32.5,89.7,2022-10-16T17:32:45.584Z,2022-10-22T20:00:38Z,3850265017,140,29.4,3850265019,141,54.0,3850265011,5,,3850265021,212,24.5,3850265023,213,4.6,3850265013,152,,3864402859,178,,3850265015,56,Back,95zoygnjudd2lmvc38oyuhwid,Hassan Kadesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473161709,22,1,1,2,37,o1iwuxbv233ayidxpibbxy59,1,31.2,46.9,2022-10-16T17:32:51.762Z,2022-10-22T20:01:07Z,3850265421,141,66.8,3864404517,178,,3850265425,213,1.5,3850265423,212,13.5,3850265417,56,Back,3850265419,140,31.8,,,,,,,8j0yhxinglb5o5dpe2qd232dx,Naldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473161737,23,1,1,2,44,o1iwuxbv233ayidxpibbxy59,1,41.8,74.9,2022-10-16T17:32:58.303Z,2022-10-22T20:01:14Z,3864405075,178,,3850265599,213,1.9,3850265597,212,7.1,3850265595,141,84.9,3850265593,140,39.9,3850265591,56,Back,,,,,,,95zoygnjudd2lmvc38oyuhwid,Hassan Kadesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473161781,24,1,1,2,46,o1iwuxbv233ayidxpibbxy59,1,44.2,77.9,2022-10-16T17:33:00.628Z,2022-10-22T20:01:18Z,3850265837,1,,3850265829,140,66.4,3850265821,155,,3850265833,212,51.5,3850265825,196,,3850265827,56,Right,3850265835,213,5.2,3864405237,178,,cmijbwv0ine68v0y6kf9cuehh,Álvaro Medrán,3850265831,141,,,,,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473161805,25,1,1,2,49,o1iwuxbv233ayidxpibbxy59,1,66.6,10.9,2022-10-16T17:33:03.740Z,2022-10-22T20:01:23Z,3850265927,56,Center,3864405511,178,,3850265929,140,69.7,3850265935,213,1.3,3850265933,212,13.9,3850265931,141,30.8,,,,,,,2xkudoxz92f1vgbjlsbfum3f9,A. Gamarra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473161811,26,1,1,2,51,o1iwuxbv233ayidxpibbxy59,1,70.1,31.3,2022-10-16T17:33:05.200Z,2022-10-22T20:01:29Z,3850266003,213,4.9,3850265995,56,Center,3850266001,212,4.3,3850265997,140,71.0,3864405981,178,,3850265999,141,25.1,,,,,,,9etkdqceb3wo5zh0oktt0r85w,Saad Al Nasser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
