id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,assist,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,keyPass,qualifier/13/value,qualifier/17/value,qualifier/16/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2472376539,4,5,1,0,10,2ry1fixv27p3xepazsxcuyoho,0,8.2,101.4,2022-10-15T17:45:26.069Z,2022-10-23T16:27:43Z,3846104283,347,,3846104981,233,7,3846104281,56,Back,,,,,,,,,,,,,,,,2gef3rw1e1q3d7qudetpgvbop,Hassan Tambakti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472376661,7,5,1,0,10,7w4300dn2tnd0eqmbtk531tkx,1,91.8,-1.4,2022-10-15T17:45:26.069Z,2022-10-23T16:27:43Z,3846104951,233,4,3846104931,56,Right,3846104933,347,,,,,,,,,,,,,,,,,ds9mymwdsucrwhkrwxpe2ymll,Hassan Al Majhad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472376767,8,1,1,0,16,7w4300dn2tnd0eqmbtk531tkx,1,89.9,0,2022-10-15T17:45:31.796Z,2022-10-23T16:27:48Z,3846105499,213,2.8,3846105493,140,76.8,3846105495,141,6.9,3846105497,212,14.7,3846105491,56,Right,3846105489,107,,,,,,,,7q7awmtwv66htmei0xy1hzdn9,A. Biyogo Poko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472376841,9,1,1,0,20,7w4300dn2tnd0eqmbtk531tkx,1,74.6,3.7,2022-10-15T17:45:35.957Z,2022-10-23T16:27:53Z,3846105869,212,45.5,3852096385,155,,3846105871,213,2.2,3846105863,56,Back,3846105865,140,48.7,3846105873,1,,3867646667,178,,3846105867,141,57.3,4k6v874ygp633amqtbp1g9nth,Lucas Souza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472376919,10,1,1,0,24,7w4300dn2tnd0eqmbtk531tkx,1,48.6,57.6,2022-10-15T17:45:39.729Z,2022-10-23T16:27:58Z,3846106325,56,Left,3846106333,213,1.2,3846106329,141,92.4,3867647219,178,,3846106331,212,24.9,3846106327,140,56.1,,,,,,,anje77akol69g67tssc9p2bpx,D. Benlamri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472377025,11,1,1,0,28,7w4300dn2tnd0eqmbtk531tkx,1,55.7,92.2,2022-10-15T17:45:44.071Z,2022-10-23T16:28:03Z,3846106973,56,Back,3846106975,140,36.0,3867647601,178,,3846106983,213,3.3,3846106977,141,86.1,3846106981,212,21.1,,,,,,,73n9fjkvpac4i2s9kn6j86evp,Morato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472377079,12,1,1,0,33,7w4300dn2tnd0eqmbtk531tkx,0,38.6,89.3,2022-10-15T17:45:49.110Z,2022-10-23T16:28:06Z,3846107209,56,Center,3846107217,212,49.8,3846107221,1,,3867647887,178,,3846107205,155,,3846107219,213,6.0,3846107213,140,84.5,3846107215,141,71.0,anje77akol69g67tssc9p2bpx,D. Benlamri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472377089,6,52,1,0,37,2ry1fixv27p3xepazsxcuyoho,1,15.1,32.8,2022-10-15T17:45:52.690Z,2022-10-23T16:28:09Z,3867648081,178,,3852098279,376,,,,,,,,,,,,,,,,,,,,86gtnji8gzd7t05si9bzdhcyd,Kim Seung-Gyu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472377187,7,1,1,0,40,2ry1fixv27p3xepazsxcuyoho,1,14,40.1,2022-10-15T17:45:55.808Z,2022-10-23T16:28:14Z,3846107799,140,28.4,3867648407,178,,3846107805,213,0.8,3846107803,212,22.9,3846107795,123,,3846107801,141,65.4,3846107797,56,Back,,,,86gtnji8gzd7t05si9bzdhcyd,Kim Seung-Gyu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472377219,8,1,1,0,43,2ry1fixv27p3xepazsxcuyoho,1,28.5,68,2022-10-15T17:45:58.928Z,2022-10-23T16:28:17Z,3846107979,213,0.8,3846107975,141,91.2,3846107973,140,42.6,3867648603,178,,3846107971,56,Back,3846107977,212,21.6,,,,,,,2gef3rw1e1q3d7qudetpgvbop,Hassan Tambakti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472377281,9,1,1,0,45,2ry1fixv27p3xepazsxcuyoho,1,44.6,90,2022-10-15T17:46:00.890Z,2022-10-23T16:28:23Z,3846108289,140,35.2,3846108291,141,70.8,3846108297,213,4.1,3846108287,56,Back,3846108293,212,16.4,3867648933,178,,,,,,,,2evokue4swxl64cxjuc21u2qy,Moteb Al Harbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472377369,10,1,1,0,48,2ry1fixv27p3xepazsxcuyoho,1,33.3,65.1,2022-10-15T17:46:04.071Z,2022-10-23T16:28:26Z,3846108637,140,30.2,3846108641,212,21.8,3846108643,213,4.6,3846108639,141,33.4,3846108635,56,Back,3867649171,178,,,,,,,,2gef3rw1e1q3d7qudetpgvbop,Hassan Tambakti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472377395,11,1,1,0,51,2ry1fixv27p3xepazsxcuyoho,1,30.7,31.3,2022-10-15T17:46:06.572Z,2022-10-23T16:28:29Z,3846108791,141,17.8,3846108789,140,39.6,3867649459,178,,3846108795,213,5.5,3846108793,212,13.1,3846108787,56,Back,,,,,,,7ipoeovwu083w9os88ajsr36x,Saeed Al Rubaie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472377465,12,1,1,0,53,2ry1fixv27p3xepazsxcuyoho,1,41.3,16.9,2022-10-15T17:46:09.071Z,2022-10-23T16:28:32Z,3867649737,178,,3846109187,141,8.0,3846109185,140,57.4,3846109183,56,Right,3846109191,213,5.9,3846109189,212,18.0,,,,,,,8sllxmpst47s6c46fgtv1q47p,G. Krychowiak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472377473,13,3,1,0,56,2ry1fixv27p3xepazsxcuyoho,0,64.2,10,2022-10-15T17:46:11.569Z,2022-10-23T16:28:37Z,3852141327,233,13,3867650149,178,,3852099639,464,,3846109223,56,Right,3846109225,286,,,,,,,,,,,f33frpvsvjp7a8od35j7oxjh1,Fawaz Al Saqour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472377499,13,7,1,0,56,7w4300dn2tnd0eqmbtk531tkx,0,35.8,90,2022-10-15T17:46:11.761Z,2022-10-23T16:28:57Z,3846109387,233,13,3846109375,285,,3846109373,56,Back,3852099739,385,,3867650501,178,,,,,,,,,,,73n9fjkvpac4i2s9kn6j86evp,Morato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472377483,14,61,1,0,56,2ry1fixv27p3xepazsxcuyoho,1,59.6,15.4,2022-10-15T17:46:11.840Z,2022-10-23T16:28:53Z,3867650809,178,,3846109273,56,Right,,,,,,,,,,,,,,,,,,,f33frpvsvjp7a8od35j7oxjh1,Fawaz Al Saqour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481145197,1238,83,1,1,1,7w4300dn2tnd0eqmbtk531tkx,1,54.6,56.8,2022-10-15T17:46:17.017Z,2022-11-04T06:17:31Z,3892450009,399,49309,,,,,,,,,,,,,,,,,,,,,,3par6lcu330qnblngnl7b209h,Mohammed Al Khabrani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472377625,15,1,1,1,2,2ry1fixv27p3xepazsxcuyoho,1,43.5,49.9,2022-10-15T17:46:18.233Z,2022-10-23T16:29:03Z,3846110003,213,1.7,3846109999,141,69.6,3867651793,178,,3846109993,56,Back,3846109997,140,42.1,3846110001,212,13.5,,,,,,,68cm9uvlgmi1q5xfki3g31i39,É. Banega,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476524071,1174,43,1,1,4,2ry1fixv27p3xepazsxcuyoho,1,0,0,2022-10-15T17:46:19.611Z,2022-11-04T06:17:45Z,3892450259,144,82,3867967375,178,0,,,,,,,,,,,,,,,,,,,2gef3rw1e1q3d7qudetpgvbop,Hassan Tambakti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472377685,16,1,1,1,4,2ry1fixv27p3xepazsxcuyoho,1,43.2,70.1,2022-10-15T17:46:20.319Z,2022-10-23T16:29:08Z,3846110261,212,24.5,3846110253,56,Left,3867652151,178,,3846110255,140,58.9,3846110257,141,96.8,3846110265,213,0.8,,,,,,,2gef3rw1e1q3d7qudetpgvbop,Hassan Tambakti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472377723,17,1,1,1,9,2ry1fixv27p3xepazsxcuyoho,1,58.9,93.2,2022-10-15T17:46:24.905Z,2022-10-23T16:29:11Z,3867652445,178,,3846110451,141,75.2,3846110447,140,41.0,3846110459,213,3.7,3846110443,56,Back,3846110455,212,22.4,,,,,,,2evokue4swxl64cxjuc21u2qy,Moteb Al Harbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472377781,18,1,1,1,11,2ry1fixv27p3xepazsxcuyoho,1,39.8,72.8,2022-10-15T17:46:27.049Z,2022-10-23T16:29:17Z,3846110747,141,42.7,3846110751,213,4.9,3867652875,178,,3846110749,212,20.8,3846110743,56,Back,3846110745,140,43.3,,,,,,,2gef3rw1e1q3d7qudetpgvbop,Hassan Tambakti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472377835,19,1,1,1,15,2ry1fixv27p3xepazsxcuyoho,1,47.5,33.7,2022-10-15T17:46:31.281Z,2022-10-23T16:29:22Z,3846111057,56,Right,3846111063,212,21.6,3846111065,213,5.6,3846111059,140,63.6,3867653237,178,,3846111061,141,14.0,,,,,,,7ipoeovwu083w9os88ajsr36x,Saeed Al Rubaie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472377865,20,1,1,1,19,2ry1fixv27p3xepazsxcuyoho,1,72.8,10.1,2022-10-15T17:46:34.549Z,2022-10-23T16:29:26Z,3846111269,141,12.2,3846111265,56,Right,3867653627,178,,3846111271,212,25.0,3846111273,213,0.1,3846111267,140,96.6,,,,,,,ytjrtqtximxhs52bfsezogk5,C. Guanca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472377911,21,1,1,1,21,2ry1fixv27p3xepazsxcuyoho,1,96.6,12.2,2022-10-15T17:46:37.071Z,2022-10-23T16:30:02Z,3846111493,2,,3846111501,141,36.8,3852102025,224,,3846111499,140,93.0,3846111505,213,1.8,3846111503,212,17.1,3852102027,20,,3852104013,218,,f33frpvsvjp7a8od35j7oxjh1,Fawaz Al Saqour,3867653951,178,3846111497,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472377937,22,1,1,1,23,2ry1fixv27p3xepazsxcuyoho,1,93.5,41.2,2022-10-15T17:46:38.517Z,2022-10-23T16:30:02Z,3846113111,140,90.3,3846113117,213,2.3,3846116737,154,,3846111673,56,Center,3846116739,22,,3867655337,178,,3846116735,210,16,3846113115,212,5.0,93ysty1r8uw717axrz77q88ut,Santi Mina,3846113113,141,,,,1,46.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472377961,23,16,1,1,24,2ry1fixv27p3xepazsxcuyoho,1,90.4,46.6,2022-10-15T17:46:40.320Z,2022-10-23T16:30:03Z,3852104019,216,21,3846111785,22,,3846116809,102,52.8,3852104023,395,98.4,3846116803,154,,3852104017,217,,3846116817,230,97.6,3846111787,17,,bdtfe5xkr2grbxqkgpntbypjp,Carlos,3846116801,29,3846116811,103,1.3,,,3846114339,374,2022-10-15 18:46:39.598,3846116821,231,48.7,3846114345,375,01:24.089,3846116799,76,3852104025,396,50.9,3846116805,55,22,3846114333,20,3867656165,178,3846111789,56,Center,,,,,,,
2472378819,14,1,1,2,24,7w4300dn2tnd0eqmbtk531tkx,1,50.2,50.3,2022-10-15T17:47:40.322Z,2022-10-23T16:30:07Z,3846116711,213,3.8,3846116709,212,23.1,3846116705,140,33.0,3846116703,56,Back,3846117949,189,,3846116707,141,29.2,3867656425,178,,3846116713,279,G,22cd6gzfwo341qai1o6014251,S. Çikalleshi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472378881,15,2,1,2,24,7w4300dn2tnd0eqmbtk531tkx,1,33,29.2,2022-10-15T17:47:40.359Z,2022-10-23T16:30:10Z,3846117073,1,,3846117067,141,28.2,3867656697,178,,3846118665,7,22cd6gzfwo341qai1o6014251,3846117063,56,Center,3846117065,140,86.0,,,,,,,94pujujlsh98axp2fdflycahg,Abdullah Al Shanqiti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472379029,25,55,1,2,24,2ry1fixv27p3xepazsxcuyoho,1,23.6,52.6,2022-10-15T17:47:40.360Z,2022-10-23T16:30:10Z,,,,,,,,,,,,,,,,,,,,,,,,,7ipoeovwu083w9os88ajsr36x,Saeed Al Rubaie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472378889,16,43,1,2,31,7w4300dn2tnd0eqmbtk531tkx,1,0,0,2022-10-15T17:47:46.600Z,2022-10-15T17:48:02Z,3846117113,63,0,3846117115,56,Center,3846118071,144,39,3846117111,22,0,3846117121,249,0,,,,,,,,,,22cd6gzfwo341qai1o6014251,S. Çikalleshi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472378863,24,43,1,2,31,2ry1fixv27p3xepazsxcuyoho,1,0,0,2022-10-15T17:47:46.928Z,2022-10-15T17:48:02Z,3846116969,178,0,3846116971,182,0,3846116973,56,Back,3846118069,144,63,3846116967,173,0,,,,,,,,,,86gtnji8gzd7t05si9bzdhcyd,Kim Seung-Gyu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472379635,30,1,1,2,48,2ry1fixv27p3xepazsxcuyoho,1,26.5,68.4,2022-10-15T17:48:04.321Z,2022-10-23T16:30:14Z,3846121469,189,,3846121231,56,Back,3846121665,152,,3846121663,5,,3867656977,178,,3846121239,213,1.2,3846121237,212,18.7,3846121233,140,33.3,2gef3rw1e1q3d7qudetpgvbop,Hassan Tambakti,3846121235,141,,,,,93.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472379217,26,1,1,2,56,2ry1fixv27p3xepazsxcuyoho,0,30.3,83.3,2022-10-15T17:48:11.573Z,2022-10-23T16:30:18Z,3846118959,140,21.1,3846118967,1,,3846118961,141,0.0,3846118953,196,,3846118965,213,4.5,3846118963,212,58.5,3846118957,56,Back,3867657195,178,,68cm9uvlgmi1q5xfki3g31i39,É. Banega,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476524895,954,43,1,2,58,7w4300dn2tnd0eqmbtk531tkx,1,0,0,2022-10-15T17:48:13.939Z,2022-10-23T17:42:30Z,3867972651,144,82,3867972195,178,0,,,,,,,,,,,,,,,,,,,22cd6gzfwo341qai1o6014251,S. Çikalleshi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472379381,17,5,1,3,0,7w4300dn2tnd0eqmbtk531tkx,1,79.4,101,2022-10-15T17:48:16.323Z,2022-10-23T16:30:22Z,3846119835,233,27,3846119803,347,,3846119801,56,Left,,,,,,,,,,,,,,,,22cd6gzfwo341qai1o6014251,S. Çikalleshi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472379221,27,5,1,3,0,2ry1fixv27p3xepazsxcuyoho,0,20.6,-1,2022-10-15T17:48:16.323Z,2022-10-23T16:30:22Z,3846118983,347,,3846119885,233,17,3846118981,56,Back,,,,,,,,,,,,,,,,2gef3rw1e1q3d7qudetpgvbop,Hassan Tambakti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472379433,18,1,1,3,14,7w4300dn2tnd0eqmbtk531tkx,1,76.8,100,2022-10-15T17:48:29.824Z,2022-10-23T16:30:26Z,3846120113,140,97.5,3846120115,141,91.0,3846120119,213,6.0,3846120109,107,,3846120117,212,22.7,3846120121,1,,3846120111,56,Left,,,,73n9fjkvpac4i2s9kn6j86evp,Morato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472379439,19,61,1,3,16,7w4300dn2tnd0eqmbtk531tkx,0,97.6,91.2,2022-10-15T17:48:32.283Z,2022-10-23T16:30:34Z,3846120133,56,Left,3867658417,178,,,,,,,,,,,,,,,,,,,,22cd6gzfwo341qai1o6014251,S. Çikalleshi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481145465,1504,67,1,3,17,2ry1fixv27p3xepazsxcuyoho,1,5.2,12,2022-10-15T17:48:33.231Z,2022-11-04T07:04:44Z,3892450975,233,1239,,,,,,,,,,,,,,,,,,,,,,7ipoeovwu083w9os88ajsr36x,Saeed Al Rubaie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481145459,1239,67,1,3,17,7w4300dn2tnd0eqmbtk531tkx,0,94.8,88,2022-10-15T17:48:33.232Z,2022-11-04T06:18:29Z,3892450983,233,1504,,,,,,,,,,,,,,,,,,,,,,22cd6gzfwo341qai1o6014251,S. Çikalleshi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472379445,28,12,1,3,17,2ry1fixv27p3xepazsxcuyoho,1,3.4,11.5,2022-10-15T17:48:33.245Z,2022-11-04T07:04:45Z,3846120173,56,Back,3846120175,140,2.8,3846120243,167,,3846120179,212,8.5,3867658797,178,,3846120181,213,4.6,3846120177,141,0.0,,,,7ipoeovwu083w9os88ajsr36x,Saeed Al Rubaie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472379723,20,5,1,3,18,7w4300dn2tnd0eqmbtk531tkx,1,96.8,101,2022-10-15T17:48:33.823Z,2022-10-23T16:30:44Z,3846121703,347,,3846121699,56,Left,3846121717,233,29,,,,,,,,,,,,,,,,22cd6gzfwo341qai1o6014251,S. Çikalleshi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472379453,29,5,1,3,18,2ry1fixv27p3xepazsxcuyoho,0,3.2,-1,2022-10-15T17:48:33.823Z,2022-10-23T16:30:44Z,3846120217,347,,3846121729,233,20,3846120215,56,Back,,,,,,,,,,,,,,,,7ipoeovwu083w9os88ajsr36x,Saeed Al Rubaie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
