id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,keyPass,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,assist,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/12/value,qualifier/18/value,qualifier/17/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2451031523,3,49,1,0,15,cq4rdp1mkan8zhaw7bmzjdaqk,1,25,15.1,2022-08-26T15:47:14.882Z,2022-09-01T12:27:45Z,,,,,,,,,,,,,,,,,,,,,,,,,ewpdng8x72853r8jkxv5z949h,M. Angha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451031531,4,1,1,0,16,cq4rdp1mkan8zhaw7bmzjdaqk,1,25,15.1,2022-08-26T15:47:15.274Z,2022-09-01T12:27:48Z,3732473649,213,2.5,3732473645,141,34.9,3732473643,140,8.3,3732473647,212,22.1,3749385699,178,,3732473641,56,Back,,,,,,,ewpdng8x72853r8jkxv5z949h,M. Angha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451031547,5,1,1,0,19,cq4rdp1mkan8zhaw7bmzjdaqk,1,8.3,34.9,2022-08-26T15:47:18.851Z,2022-09-01T12:27:55Z,3732473735,212,18.4,3732473731,141,59.3,3732473729,140,15.8,3749385847,178,,3732473739,213,1.1,3732473727,56,Back,,,,,,,ajtqeot5t9kv6mrtpdudlwmvp,M. Mijatović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451031555,6,1,1,0,23,cq4rdp1mkan8zhaw7bmzjdaqk,1,16,60,2022-08-26T15:47:22.406Z,2022-09-01T12:28:02Z,3749385931,178,,3732473809,141,60.8,3732473805,56,Back,3732473811,212,14.5,3732473807,140,29.8,3732473813,213,0.0,,,,,,,c3ly1ivtw40f1rjqbbk9ublqt,Murtadha Al Burayh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451031563,7,1,1,0,26,cq4rdp1mkan8zhaw7bmzjdaqk,1,32.8,68.9,2022-08-26T15:47:25.408Z,2022-09-01T12:28:06Z,3732473869,141,90.5,3732473867,140,38.3,3732473871,212,15.8,3732473873,213,1.2,3732473865,56,Back,3749385973,178,,,,,,,,vgyj638vzzteqqyxcdte3sgl,Édson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451031579,8,1,1,0,30,cq4rdp1mkan8zhaw7bmzjdaqk,1,35.3,87,2022-08-26T15:47:29.452Z,2022-09-01T12:28:11Z,3732473961,212,9.1,3732473963,213,3.8,3732473959,141,78.9,3749386039,178,,3732473955,56,Back,3732473957,140,28.4,,,,,,,3od5vsqck7ir6xf4kk2f5wbth,Abdullah Al Yousef,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451031611,9,1,1,0,35,cq4rdp1mkan8zhaw7bmzjdaqk,1,24.4,74.1,2022-08-26T15:47:34.161Z,2022-09-01T12:29:19Z,3732474163,141,49.6,3749386809,178,,3732474159,56,Back,3732474165,212,21.3,3732474161,140,11.8,3732474167,213,4.0,,,,,,,c3ly1ivtw40f1rjqbbk9ublqt,Murtadha Al Burayh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451031625,10,1,1,0,40,cq4rdp1mkan8zhaw7bmzjdaqk,0,13.9,42.5,2022-08-26T15:47:39.069Z,2022-09-01T12:29:25Z,3732474237,155,,3732474249,1,,3732474247,213,5.9,3732474239,56,Right,3749386877,178,,3732474241,140,57.7,3732474245,212,49.2,3732474243,141,17.0,ajtqeot5t9kv6mrtpdudlwmvp,M. Mijatović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451031617,9,44,1,0,43,2kzl64gp8x37bon8tyxojqrr1,1,42.4,85.1,2022-08-26T15:47:41.987Z,2022-09-04T21:16:06Z,3732474195,285,,3732474193,56,Back,3732474257,233,11,,,,,,,,,,,,,,,,82t3ag5zwejftjmznthvsjtn9,Ahmed Sharahili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451031627,11,44,1,0,43,cq4rdp1mkan8zhaw7bmzjdaqk,0,57.6,14.9,2022-08-26T15:47:41.988Z,2022-09-01T12:29:33Z,3732474273,233,9,3732474255,286,,3732474253,56,Right,,,,,,,,,,,,,,,,si3wcnvnhiukn1novyv1su6t,R. Lenis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451031621,10,1,1,0,43,2kzl64gp8x37bon8tyxojqrr1,0,42.5,87.2,2022-08-26T15:47:42.001Z,2022-09-04T21:16:06Z,3732474219,212,19.0,3749387055,388,,3732474211,3,,3732474217,141,85.4,3732474221,213,6.2,3732474213,56,Left,3732474215,140,60.6,,,,82t3ag5zwejftjmznthvsjtn9,Ahmed Sharahili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451031639,12,1,1,0,45,cq4rdp1mkan8zhaw7bmzjdaqk,1,38,27.7,2022-08-26T15:47:44.579Z,2022-09-01T12:29:41Z,3732474325,140,35.4,3732474323,56,Back,3732474327,141,36.4,3749387169,178,,3732474331,213,2.0,3732474329,212,6.5,,,,,,,e81tor86msoqqodyy4xhiu31l,Abdulaziz Al Jamman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451031641,13,1,1,0,48,cq4rdp1mkan8zhaw7bmzjdaqk,0,40.3,35.9,2022-08-26T15:47:47.301Z,2022-09-01T12:29:45Z,3732474343,141,42.5,3732474345,212,7.9,3732474341,140,46.5,3732474347,213,0.6,3732474339,56,Back,3749387233,178,,,,,,,,vgyj638vzzteqqyxcdte3sgl,Édson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451031643,11,8,1,0,49,2kzl64gp8x37bon8tyxojqrr1,1,43.5,54.6,2022-08-26T15:47:47.980Z,2022-09-01T12:29:48Z,3744622207,383,,3732474349,56,Back,3749387271,178,,,,,,,,,,,,,,,,,emkg78pm7xdjkkt2w0yd8vh79,Tarek Hamed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451031645,12,49,1,0,49,2kzl64gp8x37bon8tyxojqrr1,1,43.5,54.6,2022-08-26T15:47:48.723Z,2022-09-01T12:29:56Z,,,,,,,,,,,,,,,,,,,,,,,,,emkg78pm7xdjkkt2w0yd8vh79,Tarek Hamed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451031655,13,1,1,0,49,2kzl64gp8x37bon8tyxojqrr1,1,43.5,54.6,2022-08-26T15:47:48.819Z,2022-09-01T12:30:23Z,3732474415,212,10.4,3749387917,389,,3732474413,141,62.3,3732474417,213,2.6,3732474411,140,34.9,3732474409,56,Back,,,,,,,emkg78pm7xdjkkt2w0yd8vh79,Tarek Hamed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451031663,14,1,1,0,52,2kzl64gp8x37bon8tyxojqrr1,1,35.6,64.5,2022-08-26T15:47:51.051Z,2022-09-01T12:30:04Z,3749387501,178,,3732474451,213,1.2,3732474449,212,8.8,3732474443,56,Back,3732474445,140,39.0,3732474447,141,76.4,,,,,,,4upzspmuautmtl51yxe3kva39,Ahmed Hegazy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451031679,15,1,1,0,54,2kzl64gp8x37bon8tyxojqrr1,1,38.3,82.3,2022-08-26T15:47:53.008Z,2022-09-01T12:30:32Z,3732474539,213,3.1,3732474531,56,Back,3732474537,212,9.7,3732474533,140,29.1,3749388067,178,,3732474535,141,82.3,,,,,,,6lpj04km1rma60n8l66q0hd5h,Igor Coronado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451031687,16,1,1,0,56,2kzl64gp8x37bon8tyxojqrr1,1,27.4,72.9,2022-08-26T15:47:54.962Z,2022-09-01T12:30:36Z,3749388089,178,,3732474595,141,60.0,3732474593,140,24.1,3732474597,212,9.4,3732474591,56,Back,3732474599,213,4.3,,,,,,,82t3ag5zwejftjmznthvsjtn9,Ahmed Sharahili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451031701,17,1,1,0,58,2kzl64gp8x37bon8tyxojqrr1,1,27.4,54.2,2022-08-26T15:47:57.572Z,2022-09-01T12:30:40Z,3732474669,56,Back,3749388131,178,,3732474671,140,27.9,3732474677,213,4.8,3732474673,141,40.6,3732474675,212,9.3,,,,,,,4upzspmuautmtl51yxe3kva39,Ahmed Hegazy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451031707,18,1,1,1,2,2kzl64gp8x37bon8tyxojqrr1,1,34.1,32.7,2022-08-26T15:48:01.882Z,2022-09-01T12:30:44Z,3749388239,178,,3732474709,141,19.4,3732474711,212,10.3,3732474705,56,Back,3732474713,213,5.2,3732474707,140,38.7,,,,,,,8g2nbo0z5g733zb4wzuo2390q,Muhannad Al Shanqiti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451031719,19,1,1,1,5,2kzl64gp8x37bon8tyxojqrr1,0,39.8,19.8,2022-08-26T15:48:04.585Z,2022-09-01T12:30:47Z,3732474773,56,Right,3732474775,140,68.0,3732474781,213,5.8,3732474771,155,,3732474777,141,0.0,3732474783,1,,3732474779,212,32.9,3749388285,178,,emkg78pm7xdjkkt2w0yd8vh79,Tarek Hamed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451031731,14,5,1,1,7,cq4rdp1mkan8zhaw7bmzjdaqk,1,31.4,101,2022-08-26T15:48:06.808Z,2022-09-01T12:30:51Z,3732474853,56,Back,3732474867,233,20,3732474855,347,,,,,,,,,,,,,,,,,98nbel31pgxlifu6s4wqqxjv9,C. Gonzáles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451031721,20,5,1,1,7,2kzl64gp8x37bon8tyxojqrr1,0,68.6,-1,2022-08-26T15:48:06.808Z,2022-09-01T12:30:52Z,3732474785,56,Right,3732474875,233,14,3732474787,347,,,,,,,,,,,,,,,,,1omzj46rrvsev6v03nd72dgwl,Abdulrahman Al Obud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451031739,15,1,1,1,18,cq4rdp1mkan8zhaw7bmzjdaqk,1,31.9,100,2022-08-26T15:48:16.999Z,2022-09-01T12:31:22Z,3732474905,56,Back,3732474917,189,,3732474911,212,15.9,3732474903,107,,3732474907,140,20.1,3732474913,213,3.8,3732474909,141,87.0,,,,3od5vsqck7ir6xf4kk2f5wbth,Abdullah Al Yousef,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451031747,16,1,1,1,20,cq4rdp1mkan8zhaw7bmzjdaqk,1,20.1,87,2022-08-26T15:48:19.050Z,2022-09-01T12:31:27Z,3732474985,141,53.9,3749388959,178,,3732474983,140,7.2,3732474987,212,26.3,3732474981,56,Back,3732474989,213,4.2,,,,,,,c3ly1ivtw40f1rjqbbk9ublqt,Murtadha Al Burayh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451031751,17,1,1,1,25,cq4rdp1mkan8zhaw7bmzjdaqk,0,10.4,52.2,2022-08-26T15:48:24.587Z,2022-09-01T12:31:31Z,3732475051,213,0.1,3749389077,178,,3732475049,212,51.4,3732475053,1,,3732475043,56,Center,3732475045,140,59.3,3732475041,155,,3732475047,141,56.9,ajtqeot5t9kv6mrtpdudlwmvp,M. Mijatović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451031765,21,44,1,1,28,2kzl64gp8x37bon8tyxojqrr1,1,39,39.8,2022-08-26T15:48:27.590Z,2022-09-04T21:16:07Z,3732475123,56,Back,3732475125,285,,3732475507,233,18,,,,,,,,,,,,,,,,4upzspmuautmtl51yxe3kva39,Ahmed Hegazy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451031757,18,44,1,1,28,cq4rdp1mkan8zhaw7bmzjdaqk,0,61,60.2,2022-08-26T15:48:27.591Z,2022-09-01T12:31:37Z,3732475067,286,,3732475065,56,Center,3732475523,233,21,,,,,,,,,,,,,,,,9n2zj5201b83mmcm7oomygacq,L. Palacios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451031771,22,1,1,1,28,2kzl64gp8x37bon8tyxojqrr1,0,37.3,36.4,2022-08-26T15:48:27.633Z,2022-09-04T21:16:07Z,3732475141,141,33.4,3732475139,140,50.6,3732475143,212,14.1,3732475145,213,6.1,3732475137,56,Center,3749389235,388,,3732475135,3,,,,,4upzspmuautmtl51yxe3kva39,Ahmed Hegazy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451031775,19,68,1,1,39,cq4rdp1mkan8zhaw7bmzjdaqk,1,0,0,2022-08-26T15:48:38.304Z,2022-09-01T12:31:47Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451031779,23,68,1,1,39,2kzl64gp8x37bon8tyxojqrr1,0,0,0,2022-08-26T15:48:38.648Z,2022-09-01T12:31:50Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451031783,20,1,1,1,40,cq4rdp1mkan8zhaw7bmzjdaqk,1,36.9,71.3,2022-08-26T15:48:39.444Z,2022-09-01T12:31:55Z,3732475189,212,11.5,3749389529,178,,3732475187,141,88.2,3732475191,213,1.6,3732475183,56,Back,3732475185,140,36.3,,,,,,,vgyj638vzzteqqyxcdte3sgl,Édson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451031803,21,1,1,1,43,cq4rdp1mkan8zhaw7bmzjdaqk,1,36.3,88.2,2022-08-26T15:48:42.068Z,2022-09-01T12:32:01Z,3732475295,56,Back,3732475297,140,44.8,3732475301,212,9.6,3732475303,213,0.4,3749389731,178,,3732475299,141,93.3,,,,,,,3od5vsqck7ir6xf4kk2f5wbth,Abdullah Al Yousef,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451031811,22,3,1,1,46,cq4rdp1mkan8zhaw7bmzjdaqk,1,58.5,90.4,2022-08-26T15:48:45.032Z,2022-09-01T12:32:11Z,3732475361,233,24,3732475353,56,Left,3744623915,465,,3732475355,286,,3749390059,178,,,,,,,,,,,98nbel31pgxlifu6s4wqqxjv9,C. Gonzáles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451031799,24,45,1,1,46,2kzl64gp8x37bon8tyxojqrr1,0,41.5,9.6,2022-08-26T15:48:45.032Z,2022-09-01T12:32:12Z,3732475285,285,,3732475377,233,22,3732475283,56,Back,,,,,,,,,,,,,,,,29i4ruk1vkwrl1w9vg9ggqpqt,Hélder Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451031819,23,1,1,1,47,cq4rdp1mkan8zhaw7bmzjdaqk,0,60.1,95.4,2022-08-26T15:48:46.295Z,2022-09-01T12:32:28Z,3732475387,140,74.3,3732475391,212,15.4,3732475385,56,Left,3732475395,213,0.3,3732475389,141,100.0,3749390567,178,,,,,,,,98nbel31pgxlifu6s4wqqxjv9,C. Gonzáles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451031821,24,5,1,1,48,cq4rdp1mkan8zhaw7bmzjdaqk,0,70.9,101.2,2022-08-26T15:48:47.491Z,2022-09-01T12:32:39Z,3732475407,56,Left,3732475515,233,25,3732475411,347,,,,,,,,,,,,,,,,,98nbel31pgxlifu6s4wqqxjv9,C. Gonzáles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451031827,25,5,1,1,48,2kzl64gp8x37bon8tyxojqrr1,1,29.1,-1.2,2022-08-26T15:48:47.491Z,2022-09-01T12:32:38Z,3732475465,56,Back,3732475499,233,24,3732475467,347,,,,,,,,,,,,,,,,,29i4ruk1vkwrl1w9vg9ggqpqt,Hélder Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451031871,26,1,1,2,9,2kzl64gp8x37bon8tyxojqrr1,1,31.6,0,2022-08-26T15:49:08.067Z,2022-09-01T12:32:44Z,3732475829,213,0.9,3732475819,107,,3732475827,212,7.4,3732475821,56,Back,3732475825,141,6.7,3732475823,140,35.9,,,,,,,8g2nbo0z5g733zb4wzuo2390q,Muhannad Al Shanqiti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454701351,953,83,1,2,11,cq4rdp1mkan8zhaw7bmzjdaqk,1,65.9,95,2022-08-26T15:49:10.122Z,2022-09-03T06:29:15Z,3752089539,399,117348,,,,,,,,,,,,,,,,,,,,,,98nbel31pgxlifu6s4wqqxjv9,C. Gonzáles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451031881,27,1,1,2,12,2kzl64gp8x37bon8tyxojqrr1,1,36.1,6.8,2022-08-26T15:49:11.251Z,2022-09-01T12:32:59Z,3732475875,212,4.2,3749390893,178,,3732475873,141,6.8,3732475877,213,0.0,3732475871,140,40.1,3732475869,56,Back,,,,,,,1cpbxhov5ypi6ez7k09oxo5w5,Romarinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451031883,28,1,1,2,13,2kzl64gp8x37bon8tyxojqrr1,0,40.1,6.8,2022-08-26T15:49:12.522Z,2022-09-01T12:33:12Z,3732475885,141,10.0,3749391467,178,,3732475883,140,41.6,3732475887,212,2.7,3732475889,213,0.9,3732475881,56,Back,,,,,,,1omzj46rrvsev6v03nd72dgwl,Abdulrahman Al Obud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451031887,25,49,1,2,14,cq4rdp1mkan8zhaw7bmzjdaqk,1,53.7,90.2,2022-08-26T15:49:13.471Z,2022-09-01T12:33:21Z,,,,,,,,,,,,,,,,,,,,,,,,,3od5vsqck7ir6xf4kk2f5wbth,Abdullah Al Yousef,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
