id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,keyPass,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/12/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/21/id,qualifier/21/qualifierId,qualifier/21/value,qualifier/13/value,qualifier/16/value
2517489117,3,1,1,0,22,7dkxxicrwn77jpdfkwpnlnnyn,0,18,86.8,2023-03-09T13:01:31.883Z,2023-03-27T08:49:42Z,4083831675,3,,4083831683,212,19.0,4129785707,388,,4083831685,213,0.2,4083831681,141,92.6,4083831677,56,Back,4083831679,140,35.7,,,,1x2kly8qv2vxujs6d0tgdt0id,M. Tisserand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517489131,9,1,1,0,24,2xl3g56k2mbuwdbre46s29vt4,1,57.8,19.2,2023-03-09T13:01:33.483Z,2023-03-27T08:49:49Z,4083831729,140,64.9,4083831727,56,Right,4129787023,178,,4083831731,141,15.3,4083831735,213,5.9,4083831733,212,7.9,,,,,,,6wto8d6jcd41bo451wwbjng89,Alaa Hejji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517489135,10,43,1,0,26,2xl3g56k2mbuwdbre46s29vt4,1,0,0,2023-03-09T13:01:35.468Z,2023-03-14T14:09:04Z,4097897835,144,49,,,,,,,,,,,,,,,,,,,,,,2tuivjaotzbx9jv83wi7d5rrp,G. Rodrigues,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517489151,11,50,1,0,28,2xl3g56k2mbuwdbre46s29vt4,1,75.5,5.8,2023-03-09T13:01:37.784Z,2023-03-27T08:49:57Z,4083831831,233,4,4083831809,286,,4083831807,56,Right,,,,,,,,,,,,,,,,b21fztzyrqua7i6lkfk7wh979,K. Yoda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517489149,4,7,1,0,28,7dkxxicrwn77jpdfkwpnlnnyn,0,24.5,94.2,2023-03-09T13:01:38.048Z,2023-03-27T08:50:03Z,4083831815,233,11,4083831803,56,Back,4083831805,285,,4097898129,385,,4129790401,178,,,,,,,,,,,9kbzdpxg4ud1m8wppt1s1roq,Abdullah Khateeb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517489161,12,61,1,0,30,2xl3g56k2mbuwdbre46s29vt4,1,66.7,4.6,2023-03-09T13:01:39.085Z,2023-03-27T08:50:09Z,4083831853,56,Right,4129791043,178,,,,,,,,,,,,,,,,,,,,b21fztzyrqua7i6lkfk7wh979,K. Yoda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517489207,5,5,1,0,30,7dkxxicrwn77jpdfkwpnlnnyn,1,22,101.4,2023-03-09T13:01:39.811Z,2023-03-27T08:50:12Z,4083832085,56,Back,4083832087,347,,4083832089,233,13,,,,,,,,,,,,,,,,d597taqcmedln0e50xgdyt8gk,Sanousi Al Hawsawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517489169,13,5,1,0,30,2xl3g56k2mbuwdbre46s29vt4,0,78,-1.4,2023-03-09T13:01:39.811Z,2023-03-27T08:50:12Z,4083832093,233,5,4083831907,347,,4083831905,56,Right,,,,,,,,,,,,,,,,ciw54ghi1jv1xb5dmtv558xjp,F. Fajr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517489233,6,1,1,0,42,7dkxxicrwn77jpdfkwpnlnnyn,1,15.7,100,2023-03-09T13:01:51.386Z,2023-03-27T08:50:27Z,4083832211,107,,4083832215,140,22.0,4083832213,56,Back,4083832217,141,88.3,4083832219,212,11.3,4083832221,213,5.3,,,,,,,9kbzdpxg4ud1m8wppt1s1roq,Abdullah Khateeb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517489255,7,1,1,0,47,7dkxxicrwn77jpdfkwpnlnnyn,1,25.9,69.9,2023-03-09T13:01:56.656Z,2023-03-27T08:50:33Z,4083832327,140,29.4,4083832329,141,11.7,4083832333,213,4.8,4083832325,56,Back,4083832335,1,,4083832331,212,39.7,4129795537,178,,4083832323,155,,5brwa0y63724t6s3y6gtz28yx,B. Özdemir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517489273,8,1,1,0,51,7dkxxicrwn77jpdfkwpnlnnyn,1,27.7,11,2023-03-09T13:02:00.444Z,2023-03-27T08:50:39Z,4083832419,141,5.8,4083832421,212,13.3,4083832417,140,39.9,4083832423,213,6.0,4129797217,178,,4083832415,56,Back,,,,,,,d597taqcmedln0e50xgdyt8gk,Sanousi Al Hawsawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517489277,9,1,1,0,53,7dkxxicrwn77jpdfkwpnlnnyn,0,37.4,6.1,2023-03-09T13:02:02.930Z,2023-03-27T08:50:45Z,4083832447,213,3.1,4083832501,286,,4083832495,236,,4083832445,212,1.2,4083832439,56,Back,4083832441,140,36.3,4083832443,141,6.2,4129798657,178,,1imyf62l4rk4oyith29w5bhzp,Mohammed Al Kuwaykibi,4083832497,233,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517489283,14,74,1,0,53,2xl3g56k2mbuwdbre46s29vt4,1,66.3,94.1,2023-03-09T13:02:02.988Z,2023-03-27T08:50:56Z,4129801137,178,,4083832527,233,9,4083832483,285,,4083832481,56,Left,,,,,,,,,,,,,c79pr94ulryjygvurdgku45w5,Sultan Al Sawadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517489299,15,49,1,0,55,2xl3g56k2mbuwdbre46s29vt4,1,58.3,88.9,2023-03-09T13:02:04.943Z,2023-03-27T08:51:02Z,,,,,,,,,,,,,,,,,,,,,,,,,c79pr94ulryjygvurdgku45w5,Sultan Al Sawadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517489309,16,1,1,0,55,2xl3g56k2mbuwdbre46s29vt4,1,70.7,95,2023-03-09T13:02:04.966Z,2023-03-27T08:51:07Z,4083832613,212,11.0,4083832615,213,3.8,4083832611,141,84.5,4083832607,56,Left,4083832609,140,62.7,4129804269,178,,,,,,,,c79pr94ulryjygvurdgku45w5,Sultan Al Sawadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520140207,765,1,1,0,57,2xl3g56k2mbuwdbre46s29vt4,1,61.2,83.9,2023-03-09T13:02:06.774Z,2023-03-27T08:51:11Z,4097903247,140,36.7,4097903249,141,81.0,4097903253,213,3.2,4097903245,56,Back,4097903251,212,25.8,4129805365,178,,,,,,,,bl117o6ogkgnnbv2gl0ozpn85,Waleed Bakshwn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517489329,17,1,1,1,2,2xl3g56k2mbuwdbre46s29vt4,1,36.1,83.2,2023-03-09T13:02:11.471Z,2023-03-27T08:51:17Z,4083832717,212,33.9,4083832721,1,,4083832719,213,4.5,4083832711,56,Back,4083832715,141,34.3,4129806499,178,,4083832713,140,30.0,,,,a9yimyxegu9sx46hqvwswjs2d,Ó. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517489343,18,1,1,1,6,2xl3g56k2mbuwdbre46s29vt4,1,33.5,30.9,2023-03-09T13:02:16.005Z,2023-03-27T08:51:22Z,4083832771,56,Back,4083832775,141,49.0,4083832773,140,14.6,4083832777,212,23.4,4083832779,213,2.6,4129806899,178,,,,,,,,2gwlr4pwk004ck0jrgn7z6ytx,Abdullah Al Hafith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517489359,19,1,1,1,9,2xl3g56k2mbuwdbre46s29vt4,0,14.6,49,2023-03-09T13:02:18.750Z,2023-03-27T08:55:11Z,4083832851,140,62.7,4083832855,212,53.2,4129849969,178,,4083832853,141,73.5,4083832857,213,0.3,4083832849,56,Center,4083832847,157,,4083832859,1,,8qps88s8g1c8xw5uiz5gyh4ut,M. Mohamedi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517489389,10,1,1,1,13,7dkxxicrwn77jpdfkwpnlnnyn,1,33.2,13.4,2023-03-09T13:02:22.238Z,2023-03-27T08:55:15Z,4129850499,178,,4083833027,213,0.0,4083833023,141,14.3,4083833017,3,,4083833019,56,Right,4083833021,140,55.4,4083833025,212,23.3,,,,d597taqcmedln0e50xgdyt8gk,Sanousi Al Hawsawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517489393,11,4,1,1,15,7dkxxicrwn77jpdfkwpnlnnyn,1,51.4,22.1,2023-03-09T13:02:24.807Z,2023-03-27T08:55:36Z,4083833037,294,,4083833043,286,,4083833041,152,,4083833039,56,Center,4083833035,13,,4083833065,233,20,,,,,,,a7sgm3cmjoxjjxanrad02l2lm,Ibrahim Mahnashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517489397,20,4,1,1,15,2xl3g56k2mbuwdbre46s29vt4,0,48.6,77.9,2023-03-09T13:02:24.808Z,2023-03-27T08:55:35Z,4129855363,388,,4083833059,285,,4083833057,152,,4083833075,233,11,4083833053,294,,4083833051,13,,4083833055,56,Back,,,,ciw54ghi1jv1xb5dmtv558xjp,F. Fajr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517489521,12,1,1,1,50,7dkxxicrwn77jpdfkwpnlnnyn,1,55.4,26.2,2023-03-09T13:02:59.381Z,2023-03-27T08:55:39Z,4083833663,152,,4083834349,189,,4083833661,5,,4083833669,141,26.1,4083833667,140,43.0,4129856041,178,,4083833665,56,Back,4083833673,213,3.1,a7sgm3cmjoxjjxanrad02l2lm,Ibrahim Mahnashi,4083833671,212,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517489529,13,1,1,1,52,7dkxxicrwn77jpdfkwpnlnnyn,1,43.6,29.4,2023-03-09T13:03:01.429Z,2023-03-27T08:55:42Z,4129856949,178,,4083833729,212,8.9,4083833721,140,39.9,4083833733,213,2.0,4083833725,141,41.2,4083833717,56,Back,,,,,,,9brcp1e0kz59x1g4j73a54m50,Saad Al Mosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517489551,14,1,1,1,56,7dkxxicrwn77jpdfkwpnlnnyn,1,41.2,34,2023-03-09T13:03:05.478Z,2023-03-27T08:55:48Z,4129858301,178,,4083833869,140,44.0,4083833873,212,14.9,4083833871,141,12.5,4083833875,213,4.9,4083833867,56,Back,,,,,,,1x2kly8qv2vxujs6d0tgdt0id,M. Tisserand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517489559,15,2,1,2,0,7dkxxicrwn77jpdfkwpnlnnyn,1,47.2,8.5,2023-03-09T13:03:09.177Z,2023-03-27T08:55:55Z,4083833917,56,Center,4083834311,7,bia0lpc5wkxjcyc92d12apas5,4129860117,178,,4083833919,140,74.9,4083833921,141,23.1,,,,,,,,,,9brcp1e0kz59x1g4j73a54m50,Saad Al Mosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517489585,21,55,1,2,0,2xl3g56k2mbuwdbre46s29vt4,1,26.4,73,2023-03-09T13:03:09.178Z,2023-03-27T08:55:55Z,,,,,,,,,,,,,,,,,,,,,,,,,a9yimyxegu9sx46hqvwswjs2d,Ó. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517489637,22,1,1,2,10,2xl3g56k2mbuwdbre46s29vt4,1,26.4,73,2023-03-09T13:03:20.052Z,2023-03-27T08:56:00Z,4129861593,178,,4083834313,5,,4083834315,241,,4083834321,141,34.9,4083834319,140,15.4,4083834325,213,4.3,4083834317,56,Back,4083834323,212,28.4,a9yimyxegu9sx46hqvwswjs2d,Ó. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517489645,23,1,1,2,14,2xl3g56k2mbuwdbre46s29vt4,1,14.8,35.2,2023-03-09T13:03:23.775Z,2023-03-27T08:56:04Z,4083834355,140,3.2,4083834353,56,Back,4083834357,141,51.6,4083834361,213,2.4,4083834359,212,16.5,4129862737,178,,,,,,,,2gwlr4pwk004ck0jrgn7z6ytx,Abdullah Al Hafith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517489661,24,1,1,2,16,2xl3g56k2mbuwdbre46s29vt4,1,2.8,51.6,2023-03-09T13:03:25.915Z,2023-03-27T08:56:09Z,4083834437,212,21.1,4083834439,213,1.4,4083834435,141,82.3,4083834431,56,Back,4083834433,140,5.6,4129863345,178,,,,,,,,8qps88s8g1c8xw5uiz5gyh4ut,M. Mohamedi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517489687,25,1,1,2,19,2xl3g56k2mbuwdbre46s29vt4,0,5.1,95.9,2023-03-09T13:03:28.919Z,2023-03-27T08:56:13Z,4083834579,1,,4129863673,178,,4083834577,213,5.9,4083834569,56,Center,4083834573,141,68.5,4083834571,140,54.9,4083834567,155,,4083834575,212,55.5,a9yimyxegu9sx46hqvwswjs2d,Ó. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517489693,16,49,1,2,22,7dkxxicrwn77jpdfkwpnlnnyn,1,45.3,31.2,2023-03-09T13:03:31.668Z,2023-03-27T08:56:19Z,,,,,,,,,,,,,,,,,,,,,,,,,9brcp1e0kz59x1g4j73a54m50,Saad Al Mosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520140211,818,3,1,2,24,7dkxxicrwn77jpdfkwpnlnnyn,0,45.8,35.5,2023-03-09T13:03:33.101Z,2023-03-27T08:56:25Z,4129864533,178,,4097903267,467,2tuivjaotzbx9jv83wi7d5rrp,4097903263,286,,4097903265,465,,4097903261,56,Back,,,,,,,,,,9brcp1e0kz59x1g4j73a54m50,Saad Al Mosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517489715,17,4,1,2,24,7dkxxicrwn77jpdfkwpnlnnyn,1,46.5,33.2,2023-03-09T13:03:33.996Z,2023-03-27T08:56:28Z,4083834675,56,Back,4083834673,13,,4083834681,286,,4083834677,152,,4083834771,233,26,4083834679,265,,,,,,,,9brcp1e0kz59x1g4j73a54m50,Saad Al Mosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517489729,26,4,1,2,24,2xl3g56k2mbuwdbre46s29vt4,0,53.5,66.8,2023-03-09T13:03:33.997Z,2023-03-27T08:56:28Z,4129864793,178,,4083834743,56,Center,4083834741,13,,4083834775,233,17,4083834745,152,,4083834749,285,,4083834747,265,,,,,2tuivjaotzbx9jv83wi7d5rrp,G. Rodrigues,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517489809,18,27,1,2,41,7dkxxicrwn77jpdfkwpnlnnyn,1,0,0,2023-03-09T13:03:50.191Z,2023-03-27T08:56:29Z,4083835081,41,Injury,4083835085,233,27,4083835083,53,9brcp1e0kz59x1g4j73a54m50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517489801,27,27,1,2,41,2xl3g56k2mbuwdbre46s29vt4,1,0,0,2023-03-09T13:03:50.191Z,2023-03-27T08:56:30Z,4083835089,233,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517490011,19,28,1,3,28,7dkxxicrwn77jpdfkwpnlnnyn,1,0,0,2023-03-09T13:04:37.676Z,2023-03-27T08:56:32Z,4083836125,233,28,4083836077,55,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517490017,28,28,1,3,28,2xl3g56k2mbuwdbre46s29vt4,1,0,0,2023-03-09T13:04:37.676Z,2023-03-27T08:56:31Z,4083836091,55,27,4083836141,233,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517490131,20,1,1,3,46,7dkxxicrwn77jpdfkwpnlnnyn,1,50.1,32.4,2023-03-09T13:04:55.129Z,2023-03-27T08:56:36Z,4083836835,140,57.6,4129866255,178,,4083836831,152,,4083836833,56,Right,4083836837,141,6.1,4083836829,5,,4083836841,213,5.1,4083836839,212,19.5,1x2kly8qv2vxujs6d0tgdt0id,M. Tisserand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517490143,21,1,1,3,50,7dkxxicrwn77jpdfkwpnlnnyn,1,57.5,6.4,2023-03-09T13:04:59.482Z,2023-03-27T08:56:41Z,4083836921,56,Right,4083836925,141,7.9,4083836927,212,11.8,4083836929,213,0.1,4129867125,178,,4083836923,140,68.7,,,,,,,d597taqcmedln0e50xgdyt8gk,Sanousi Al Hawsawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517490147,22,50,1,3,51,7dkxxicrwn77jpdfkwpnlnnyn,1,70.1,7.2,2023-03-09T13:05:00.563Z,2023-03-27T08:56:49Z,4083836997,233,29,4083836937,56,Right,4083836939,286,,,,,,,,,,,,,,,,,1imyf62l4rk4oyith29w5bhzp,Mohammed Al Kuwaykibi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517490153,29,7,1,3,51,2xl3g56k2mbuwdbre46s29vt4,1,29.9,92.8,2023-03-09T13:05:00.881Z,2023-03-27T08:56:55Z,4083836977,233,22,4097904017,384,,4129869243,178,,4083836969,56,Back,4083836971,285,,,,,,,,,,,3a591b3l0o7ucdb8w72vjz4kp,Abdulelah Al Bukhari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
