id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/10/value,qualifier/11/value,assist,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,keyPass,qualifier/14/value,qualifier/15/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId
2498847263,200,1,1,28,15,4djrvao40r1vgr4psfl5dzc80,0,46.5,57.2,2023-01-20T15:28:30.869Z,2023-02-10T04:35:23Z,3985687557,56,Center,3985687555,168,,3985687563,212,6.0,3985687561,141,57.6,3985687559,140,52.2,3985687553,3,,3985687565,213,0.0,4021846689,388,,8cfopdu7tyfve6iu3sinme1gp,Bruno Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498847265,208,49,1,28,16,aekjg4wbxaixtwu4aicmiju92,1,50.8,35,2023-01-20T15:28:31.270Z,2023-02-10T04:35:13Z,,,,,,,,,,,,,,,,,,,,,,,,,6y9gieuehyt2l41jeh0cucrmd,M. Saâdane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498847287,209,1,1,28,21,aekjg4wbxaixtwu4aicmiju92,1,58.2,34,2023-01-20T15:28:36.183Z,2023-02-10T04:35:19Z,3985687697,213,2.1,3985687689,56,Back,3985687695,212,28.6,4021846801,178,,3985687691,140,43.9,3985687693,141,69.8,,,,,,,6y9gieuehyt2l41jeh0cucrmd,M. Saâdane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498847297,210,1,1,28,26,aekjg4wbxaixtwu4aicmiju92,1,43.7,72.5,2023-01-20T15:28:41.246Z,2023-02-10T04:35:30Z,3985687765,213,4.4,4021846891,178,,3985687757,56,Back,3985687761,141,47.2,3985687763,212,18.0,3985687759,140,38.7,,,,,,,mnfpjrfb77nre55z4ha7b9p1,Fran Vélez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498847303,211,1,1,28,31,aekjg4wbxaixtwu4aicmiju92,1,44.6,36.7,2023-01-20T15:28:46.493Z,2023-02-10T04:35:55Z,4021847109,178,,3985687785,213,5.2,3985687781,141,26.8,3985687783,212,7.5,3985687779,140,47.8,3985687777,56,Back,,,,,,,6y9gieuehyt2l41jeh0cucrmd,M. Saâdane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498847309,212,1,1,28,35,aekjg4wbxaixtwu4aicmiju92,1,48.1,26.2,2023-01-20T15:28:50.293Z,2023-02-10T04:36:03Z,3985687821,56,Back,3985687823,140,42.5,4021847165,178,,3985687831,1,,3985687825,141,90.2,3985687829,213,1.7,3985687819,196,,3985687827,212,43.9,cee8klv6kur6xp1v57uikihg5,S. Bendebka,3985687817,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498847323,201,45,1,28,39,4djrvao40r1vgr4psfl5dzc80,0,50.5,9.1,2023-01-20T15:28:54.597Z,2023-02-10T04:36:09Z,3985687867,56,Right,3985687869,285,,3985687875,233,213,,,,,,,,,,,,,,,,6yga33ui0heg0zkpe4r3kznmy,Abdulelah Al Shammry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498847315,213,3,1,28,39,aekjg4wbxaixtwu4aicmiju92,1,49.5,90.9,2023-01-20T15:28:54.597Z,2023-02-10T04:36:09Z,4021847221,178,,3985687871,233,201,3992309041,465,,3985687859,56,Back,3985687861,286,,,,,,,,,,,mnfpjrfb77nre55z4ha7b9p1,Fran Vélez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498847319,214,42,1,28,39,aekjg4wbxaixtwu4aicmiju92,1,46.1,90.3,2023-01-20T15:28:54.958Z,2023-02-10T04:36:18Z,,,,,,,,,,,,,,,,,,,,,,,,,mnfpjrfb77nre55z4ha7b9p1,Fran Vélez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498847339,215,1,1,28,41,aekjg4wbxaixtwu4aicmiju92,1,52.6,80.9,2023-01-20T15:28:56.399Z,2023-02-10T04:36:21Z,3985687885,140,71.7,3985687889,212,25.3,3985687887,141,58.2,4021847345,178,,3985687891,213,5.6,3985687883,56,Center,,,,,,,mnfpjrfb77nre55z4ha7b9p1,Fran Vélez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498847341,216,1,1,28,42,aekjg4wbxaixtwu4aicmiju92,1,71.7,58.2,2023-01-20T15:28:57.728Z,2023-02-10T04:36:26Z,3985687903,213,1.5,3985687901,212,9.8,4021847403,178,,3985687895,56,Center,3985687899,141,72.6,3985687897,140,72.3,,,,,,,3a2ef34105eqoes4s6zu1310p,Feras Al Brikan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498847345,217,1,1,28,45,aekjg4wbxaixtwu4aicmiju92,1,75.3,72.6,2023-01-20T15:29:00.948Z,2023-02-10T05:26:16Z,3985687931,213,4.9,3985687923,56,Center,3985687969,210,13,3985687925,140,77.8,3985687929,212,12.2,3985687927,141,55.1,4021847457,178,,,,,6w77bixcwoy3qlg568od8wr9,Majed Kanabah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
2505749415,996,43,1,28,47,aekjg4wbxaixtwu4aicmiju92,1,0,0,2023-01-20T15:29:01.995Z,2023-02-10T05:27:26Z,4021861391,233,969,4021867063,144,67,,,,,,,,,,,,,,,,,,,aqe0o77dv6114gsbpw3t1iymt,M. Batna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505749411,969,43,1,28,47,4djrvao40r1vgr4psfl5dzc80,1,0,0,2023-01-20T15:29:01.996Z,2023-02-10T05:27:27Z,4021861399,233,996,4021867065,144,67,,,,,,,,,,,,,,,,,,,evyk938tt0eebkhxrwejaonv9,D. Antolić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498847347,218,13,1,28,47,aekjg4wbxaixtwu4aicmiju92,1,81.3,52.6,2023-01-20T15:29:02.027Z,2023-02-10T05:26:16Z,3985687975,73,,3985687941,56,Center,3985687993,230,98.9,3985687981,55,217,3985687995,231,50.9,3985687987,103,15.3,3985687939,18,,3985687973,72,,aqe0o77dv6114gsbpw3t1iymt,M. Batna,4021847481,178,,3985687977,29,3985687991,328,,3985687985,102,,69.7,,3985687989,215,,3985687937,22,,,,,,,,,,,,,,,,,,,
2498847351,202,5,1,28,48,4djrvao40r1vgr4psfl5dzc80,1,-0.4,28.9,2023-01-20T15:29:03.341Z,2023-02-10T04:36:46Z,3985687959,346,,3985687961,233,219,3985687957,56,Back,,,,,,,,,,,,,,,,6yga33ui0heg0zkpe4r3kznmy,Abdulelah Al Shammry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498847349,219,5,1,28,48,aekjg4wbxaixtwu4aicmiju92,0,100.4,71.1,2023-01-20T15:29:03.341Z,2023-02-10T04:36:47Z,3985687949,56,Center,3985687951,346,,3985687965,233,202,,,,,,,,,,,,,,,,aqe0o77dv6114gsbpw3t1iymt,M. Batna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498847415,203,1,1,29,8,4djrvao40r1vgr4psfl5dzc80,1,4.7,42.7,2023-01-20T15:29:23.610Z,2023-02-10T05:14:34Z,3985688367,237,,3985688351,124,,3985688353,56,Back,3985688357,141,11.7,3985688355,140,30.0,3985688363,1,,3985688361,213,5.6,3985688359,212,33.9,exmyiidka52uylmreef9fpn85,M. Zeghba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498847417,204,4,1,29,12,4djrvao40r1vgr4psfl5dzc80,1,36.8,10,2023-01-20T15:29:27.607Z,2023-02-10T04:36:59Z,3985696573,286,,3985688405,189,,3985688371,56,Back,3985688373,152,,3985688375,265,,3985688369,13,,3985696569,233,220,,,,5376r1hbhrywje7cys1vcyb4l,F. Chafaï,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498847405,220,4,1,29,12,aekjg4wbxaixtwu4aicmiju92,0,63.2,90,2023-01-20T15:29:27.608Z,2023-02-10T04:36:58Z,4021847661,178,,3985696575,233,204,3985688277,56,Left,3985688283,285,,3985688315,189,,3985688275,13,,3985688279,152,,3985688281,265,,6w77bixcwoy3qlg568od8wr9,Majed Kanabah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498847435,205,2,1,29,31,4djrvao40r1vgr4psfl5dzc80,1,34.2,13.1,2023-01-20T15:29:46.243Z,2023-02-10T04:37:04Z,3985688499,1,,3985688489,56,Right,3985688721,7,1fypwti6kn4ae12fc9outj845,3985688487,152,,4021847693,178,,3985688493,141,13.7,3985688483,5,,3985688491,140,96.8,5376r1hbhrywje7cys1vcyb4l,F. Chafaï,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498847437,221,55,1,29,31,aekjg4wbxaixtwu4aicmiju92,1,2.6,69.9,2023-01-20T15:29:46.244Z,2023-02-10T04:37:04Z,,,,,,,,,,,,,,,,,,,,,,,,,7tct6lamqw703ndfo60ruh6fp,Tawfiq Buhumaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498847441,206,43,1,29,36,4djrvao40r1vgr4psfl5dzc80,1,0,0,2023-01-20T15:29:51.134Z,2023-01-20T15:30:19Z,3985688523,140,97.0,3985688521,56,Center,3985688717,144,1,3985688517,2,0,3985688527,212,12.9,3985688529,213,1.6,3985688525,141,32.7,,,,1fypwti6kn4ae12fc9outj845,H. Soudani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498847443,222,43,1,29,37,aekjg4wbxaixtwu4aicmiju92,1,0,0,2023-01-20T15:29:52.351Z,2023-01-20T15:30:19Z,3985688715,144,12,3985688537,141,100.0,3985688535,140,8.5,3985688539,212,28.8,3985688547,167,0,3985688541,213,1.4,3985688533,56,Back,,,,6y9gieuehyt2l41jeh0cucrmd,M. Saâdane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498847445,223,43,1,29,39,aekjg4wbxaixtwu4aicmiju92,1,0,0,2023-01-20T15:29:54.256Z,2023-01-20T15:30:18Z,3985688545,347,0,3985688709,144,5,3985688543,56,Back,,,,,,,,,,,,,,,,6y9gieuehyt2l41jeh0cucrmd,M. Saâdane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498847467,207,43,1,29,42,4djrvao40r1vgr4psfl5dzc80,1,0,0,2023-01-20T15:29:57.775Z,2023-01-20T15:30:17Z,3985688707,144,6,3985688639,75,0,3985688637,56,Center,,,,,,,,,,,,,,,,1fypwti6kn4ae12fc9outj845,H. Soudani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498847485,224,1,1,30,9,aekjg4wbxaixtwu4aicmiju92,0,22.1,78.6,2023-01-20T15:30:24.320Z,2023-02-10T04:26:14Z,3985688777,56,Right,3985688783,212,56.9,4021842555,178,,3985688785,213,5.5,3985688883,152,,3985688775,155,,3985688779,140,60.0,3985688781,141,18.7,26dlb4txygf7qzukjikr23mxh,J. Rinne,3985688881,5,,3985688787,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498847489,208,12,1,30,12,4djrvao40r1vgr4psfl5dzc80,1,36.6,89.4,2023-01-20T15:30:27.478Z,2023-02-10T04:26:20Z,3985688817,140,58.2,4021842615,388,,3992314451,15,,3985688819,141,100.0,3985688815,56,Left,3992314455,167,,3985688821,212,23.8,3985688823,213,0.3,5x2mcnjeclk64b5l9o2h4d5g5,Mansour Hamzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498847491,209,5,1,30,16,4djrvao40r1vgr4psfl5dzc80,0,63.6,100.8,2023-01-20T15:30:31.777Z,2023-02-10T04:26:27Z,3985688853,233,225,3985688825,56,Left,3985688827,347,,,,,,,,,,,,,,,,,820fen2dxh3d2zmcbn9ak0u6t,Abdullah Al Ammar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498847495,225,5,1,30,16,aekjg4wbxaixtwu4aicmiju92,1,36.4,-0.8,2023-01-20T15:30:31.777Z,2023-02-10T04:26:27Z,3985688847,347,,3985688849,233,209,3985688845,56,Back,,,,,,,,,,,,,,,,26dlb4txygf7qzukjikr23mxh,J. Rinne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498847539,226,1,1,30,30,aekjg4wbxaixtwu4aicmiju92,1,45.3,0,2023-01-20T15:30:45.318Z,2023-02-10T04:26:31Z,3985689119,212,14.4,3985689115,140,58.5,3985689117,141,4.1,3985689113,56,Right,3985689111,107,,3985689121,213,0.3,,,,,,,2h2r99zztgquxzs5it347aitx,Ali Al Zubaidi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505750843,1116,83,1,30,32,4djrvao40r1vgr4psfl5dzc80,1,42.4,95.5,2023-01-20T15:30:47.951Z,2023-02-10T05:33:29Z,4021868229,399,228489,,,,,,,,,,,,,,,,,,,,,,820fen2dxh3d2zmcbn9ak0u6t,Abdullah Al Ammar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498847549,227,1,1,30,34,aekjg4wbxaixtwu4aicmiju92,1,56.5,4.4,2023-01-20T15:30:49.758Z,2023-02-10T04:26:38Z,3985689161,141,35.3,3985689163,212,26.3,3985689159,140,41.4,3985689157,56,Back,4021842693,178,,3985689165,213,2.2,,,,,,,aqe0o77dv6114gsbpw3t1iymt,M. Batna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498847565,228,1,1,30,37,aekjg4wbxaixtwu4aicmiju92,0,41.7,35.3,2023-01-20T15:30:52.214Z,2023-02-10T04:26:45Z,4021842799,178,,3985689231,213,0.9,3985689223,56,Center,3985689227,141,70.2,3985689229,212,30.9,3985689225,140,60.6,,,,,,,6y9gieuehyt2l41jeh0cucrmd,M. Saâdane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498847573,210,49,1,30,39,4djrvao40r1vgr4psfl5dzc80,1,37.8,28.8,2023-01-20T15:30:54.529Z,2023-02-10T04:26:51Z,,,,,,,,,,,,,,,,,,,,,,,,,5zwi7f2u6vd88wvc00ynpv209,Abdullah Tarmin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498847583,211,1,1,30,41,4djrvao40r1vgr4psfl5dzc80,1,38.7,32.2,2023-01-20T15:30:56.060Z,2023-02-10T04:27:12Z,4021842871,178,,3985689335,141,45.5,3985689339,213,1.1,3985689337,212,10.4,3985689331,56,Back,3985689333,140,43.6,,,,,,,5zwi7f2u6vd88wvc00ynpv209,Abdullah Tarmin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498847589,212,1,1,30,43,4djrvao40r1vgr4psfl5dzc80,1,43.6,45.5,2023-01-20T15:30:58.131Z,2023-02-10T04:27:17Z,3985689373,212,15.8,3985689371,141,60.0,4021842973,178,,3985689367,56,Back,3985689369,140,31.8,3985689375,213,2.5,,,,,,,cgwl99clcp8j1z4tq5n0bh9ed,A. Maher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498847591,213,1,1,30,44,4djrvao40r1vgr4psfl5dzc80,1,31.8,60,2023-01-20T15:30:59.465Z,2023-02-10T04:27:24Z,3985689387,213,4.7,3985689385,212,18.6,4021843001,178,,3985689381,140,31.1,3985689383,141,32.7,3985689379,56,Back,,,,,,,624uaxchaea87v6na4wsd50x5,A. Bedrane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498847593,214,1,1,30,46,4djrvao40r1vgr4psfl5dzc80,1,31.1,32.7,2023-01-20T15:31:01.600Z,2023-02-10T04:27:29Z,3985689397,141,30.6,3985689395,140,38.4,3985689399,212,7.8,4021843045,178,,3985689401,213,6.1,3985689393,56,Back,,,,,,,5376r1hbhrywje7cys1vcyb4l,F. Chafaï,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498847601,215,1,1,30,49,4djrvao40r1vgr4psfl5dzc80,1,38.4,30.6,2023-01-20T15:31:04.344Z,2023-02-10T04:27:40Z,3985689447,140,28.0,3985689445,56,Back,3985689449,141,64.2,3985689451,212,25.3,4021843139,178,,3985689453,213,2.0,,,,,,,5zwi7f2u6vd88wvc00ynpv209,Abdullah Tarmin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498847617,216,1,1,30,55,4djrvao40r1vgr4psfl5dzc80,1,45.4,48.4,2023-01-20T15:31:10.340Z,2023-02-10T04:27:45Z,4021843179,178,,3985689553,140,43.5,3985689551,56,Back,3985689559,213,1.7,3985689555,141,77.3,3985689557,212,19.8,,,,,,,624uaxchaea87v6na4wsd50x5,A. Bedrane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498847633,217,1,1,30,59,4djrvao40r1vgr4psfl5dzc80,1,42.8,79.3,2023-01-20T15:31:14.702Z,2023-02-10T04:27:49Z,3985689631,56,Left,4021843249,178,,3985689633,140,59.9,3985689639,213,6.3,3985689635,141,79.1,3985689637,212,18.0,,,,,,,evyk938tt0eebkhxrwejaonv9,D. Antolić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498847635,218,4,1,31,2,4djrvao40r1vgr4psfl5dzc80,1,60.6,77.4,2023-01-20T15:31:17.252Z,2023-02-10T04:27:53Z,3985689675,233,229,3985689651,286,,3985689643,13,,3985689647,152,,3985689645,56,Center,3992315279,295,,,,,,,,5x2mcnjeclk64b5l9o2h4d5g5,Mansour Hamzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498847637,229,4,1,31,2,aekjg4wbxaixtwu4aicmiju92,0,39.4,22.6,2023-01-20T15:31:17.253Z,2023-02-10T04:27:53Z,3985689683,233,218,3985689653,13,,3985689657,152,,3985689661,285,,4021843277,178,,3992315341,295,,3985689655,56,Back,,,,eznzwuryd9khv90y1it9dey1h,Ammar Al Duhaim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498847653,219,1,1,31,12,4djrvao40r1vgr4psfl5dzc80,1,60.1,78.7,2023-01-20T15:31:27.732Z,2023-02-10T04:28:35Z,3985689769,56,Left,3985689765,5,,3985689767,152,,4021843513,178,,3985689777,213,0.9,3985689775,212,13.9,3985689773,141,94.2,3985689771,140,68.7,5x2mcnjeclk64b5l9o2h4d5g5,Mansour Hamzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498847663,220,1,1,31,16,4djrvao40r1vgr4psfl5dzc80,1,74.4,91.7,2023-01-20T15:31:31.917Z,2023-02-10T05:26:17Z,3985689817,56,Center,3985689825,213,5.2,3992315501,224,,3985689937,154,,3985689823,212,28.5,3985689819,140,87.4,3985689815,155,,3992315503,72,,evyk938tt0eebkhxrwejaonv9,D. Antolić,4021843561,178,,3985689935,210,3985689821,141,15,3985689813,2,54.9,,,,,,,,,,,,,,,,,,1,,,,,,,,
2498847665,221,44,1,31,18,4djrvao40r1vgr4psfl5dzc80,1,88.6,54.8,2023-01-20T15:31:33.036Z,2023-02-10T05:26:17Z,3985689829,56,Center,3985689831,286,,3985689853,233,230,,,,,,,,,,,,,,,,8cfopdu7tyfve6iu3sinme1gp,Bruno Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498847655,230,44,1,31,18,aekjg4wbxaixtwu4aicmiju92,0,11.4,45.2,2023-01-20T15:31:33.037Z,2023-02-10T04:28:49Z,3985689783,285,,3985689781,56,Back,3985689857,233,221,,,,,,,,,,,,,,,,6y9gieuehyt2l41jeh0cucrmd,M. Saâdane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498847669,222,15,1,31,18,4djrvao40r1vgr4psfl5dzc80,1,87.4,54.9,2023-01-20T15:31:33.092Z,2023-02-10T05:26:17Z,3985689951,103,19,3985689911,82,,3985689845,56,Center,3985689957,230,97.6,3985689843,17,,3985689941,29,,3985689943,154,,3985689905,15,,8cfopdu7tyfve6iu3sinme1gp,Bruno Duarte,3985689909,328,,3992315961,80,3985689945,55,,3985689949,102,220,47.8,,3985689953,146,90.3,3985689913,233,231,4021843615,388,3985689959,231,3985689955,147,3985689841,22,,,,50.9,53.2,,,,,
2498847667,231,10,1,31,18,aekjg4wbxaixtwu4aicmiju92,1,10.2,45.2,2023-01-20T15:31:33.157Z,2023-02-10T04:29:05Z,3985689837,56,Back,3985689835,94,,4021843651,388,,4021843653,15,,3985689917,233,222,,,,,,,,,,6y9gieuehyt2l41jeh0cucrmd,M. Saâdane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498847673,223,6,1,31,21,4djrvao40r1vgr4psfl5dzc80,1,94.6,42.6,2023-01-20T15:31:36.857Z,2023-02-10T04:29:09Z,3985689871,75,,3985689873,233,232,3985689869,56,Center,,,,,,,,,,,,,,,,8cfopdu7tyfve6iu3sinme1gp,Bruno Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498847671,232,6,1,31,21,aekjg4wbxaixtwu4aicmiju92,0,5.4,57.4,2023-01-20T15:31:36.857Z,2023-02-10T04:29:09Z,3985689867,73,,3985689889,233,223,3985689863,56,Back,,,,,,,,,,,,,,,,6y9gieuehyt2l41jeh0cucrmd,M. Saâdane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498847737,224,1,1,31,51,4djrvao40r1vgr4psfl5dzc80,0,99.5,0.5,2023-01-20T15:32:06.408Z,2023-02-10T04:29:19Z,3985690331,1,,4021843727,178,,3985690323,140,88.5,3985690321,56,Center,3985690313,2,,3992316385,20,,3985690327,212,35.8,3985690317,155,,evyk938tt0eebkhxrwejaonv9,D. Antolić,3985690325,141,50.4,3985690315,6,3985690329,213,,3985690319,224,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,
2498847739,233,12,1,31,53,aekjg4wbxaixtwu4aicmiju92,1,9.1,50.7,2023-01-20T15:32:08.023Z,2023-02-10T04:31:17Z,3985690343,15,,3985690341,213,5.9,3985690333,56,Back,4021844627,388,,3985690335,140,23.6,3985690339,212,16.4,3985690337,141,41.8,,,,2h2r99zztgquxzs5it347aitx,Ali Al Zubaidi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498847745,225,15,1,31,54,4djrvao40r1vgr4psfl5dzc80,1,79.3,68.2,2023-01-20T15:32:09.470Z,2023-02-10T04:31:21Z,3985691347,82,,3985691361,102,50.1,3985691359,78,,3985691373,230,96.7,3985690369,18,,3985717841,328,,3985691375,231,51.6,3985690371,56,Center,cgwl99clcp8j1z4tq5n0bh9ed,A. Maher,3985691367,458,,3985691363,103,3985691349,233,19,3985691357,25,234,,,4021844673,178,,3985691371,147,58.7,3985691369,146,3985691365,215,3985691343,20,,,,,90.2,,,,,,,
2498847743,234,10,1,31,54,aekjg4wbxaixtwu4aicmiju92,1,16.1,48.7,2023-01-20T15:32:09.865Z,2023-02-10T04:31:26Z,4021844713,178,,3985691353,233,225,3985690363,56,Back,3985690361,94,,,,,,,,,,,,,,cee8klv6kur6xp1v57uikihg5,S. Bendebka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498847791,226,1,1,32,2,4djrvao40r1vgr4psfl5dzc80,1,51.6,34.8,2023-01-20T15:32:17.069Z,2023-02-10T04:31:31Z,3985690601,213,0.7,3985690603,1,,3985690591,155,,3985690593,56,Center,4021844735,178,,3985690597,141,76.4,3985690599,212,43.7,3985690595,140,83.3,5zwi7f2u6vd88wvc00ynpv209,Abdullah Tarmin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498847799,227,44,1,32,4,4djrvao40r1vgr4psfl5dzc80,1,83.9,74.4,2023-01-20T15:32:19.386Z,2023-02-10T05:26:18Z,3985690615,233,235,3985690611,56,Center,3985690613,286,,,,,,,,,,,,,,,,,8cfopdu7tyfve6iu3sinme1gp,Bruno Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498847779,235,44,1,32,4,aekjg4wbxaixtwu4aicmiju92,0,16.1,25.6,2023-01-20T15:32:19.387Z,2023-02-10T04:31:43Z,3985690539,285,,3985690633,233,227,3985690537,56,Back,,,,,,,,,,,,,,,,2h2r99zztgquxzs5it347aitx,Ali Al Zubaidi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498847805,228,1,1,32,4,4djrvao40r1vgr4psfl5dzc80,0,83.3,76.3,2023-01-20T15:32:19.444Z,2023-02-10T05:26:18Z,3985690645,213,5.4,3985690639,140,93.1,3985690635,3,,3985690637,56,Center,4021845055,388,,3985690641,141,57.2,3985690643,212,16.6,,,,8cfopdu7tyfve6iu3sinme1gp,Bruno Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498847785,236,52,1,32,5,aekjg4wbxaixtwu4aicmiju92,1,7.5,48.4,2023-01-20T15:32:20.973Z,2023-02-10T04:32:14Z,4021845097,178,,3992319467,377,,,,,,,,,,,,,,,,,,,,26dlb4txygf7qzukjikr23mxh,J. Rinne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498847811,237,1,1,32,8,aekjg4wbxaixtwu4aicmiju92,1,8.1,46.9,2023-01-20T15:32:23.559Z,2023-02-10T04:32:31Z,3985690677,287,,3985690669,141,60.2,3985690665,56,Back,3985690667,140,36.0,3985690663,123,,4021845179,178,,3985690673,213,0.3,3985690671,212,30.7,26dlb4txygf7qzukjikr23mxh,J. Rinne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498847843,238,1,1,32,13,aekjg4wbxaixtwu4aicmiju92,1,42.5,42.8,2023-01-20T15:32:28.909Z,2023-02-10T04:32:36Z,3985690853,212,22.5,3985690851,141,9.8,3985690849,140,43.8,3985690847,56,Back,3985690855,213,4.8,4021845213,178,,,,,,,,6w77bixcwoy3qlg568od8wr9,Majed Kanabah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498847851,239,1,1,32,20,aekjg4wbxaixtwu4aicmiju92,1,40.3,29.7,2023-01-20T15:32:35.959Z,2023-02-10T04:32:44Z,3985690905,1,,3985690895,56,Back,4021845279,178,,3985690899,141,82.4,3985690897,140,40.0,3985690901,212,35.8,3985690903,213,1.6,,,,cee8klv6kur6xp1v57uikihg5,S. Bendebka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
