id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/10/value,qualifier/11/value,qualifier/16/value,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2460551927,93,7,1,8,31,o1iwuxbv233ayidxpibbxy59,0,42.6,16.4,2022-09-16T15:59:03.688Z,2022-09-23T11:34:57Z,3783207593,56,Back,3798721505,389,,3793871463,285,,3793946745,233,727,3793871509,385,,,,,,,,,,,1amphiae52a8rzm2ngpzffu21,Tareq Abdullah A Mohammed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460551935,78,49,1,8,33,4djrvao40r1vgr4psfl5dzc80,1,59.6,63.6,2022-09-16T15:59:05.604Z,2022-09-23T11:35:05Z,,,,,,,,,,,,,,,,,,,,,,,,,cgwl99clcp8j1z4tq5n0bh9ed,A. Maher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460551959,79,1,1,8,35,4djrvao40r1vgr4psfl5dzc80,1,66,51.3,2022-09-16T15:59:08.367Z,2022-09-23T11:35:13Z,3783207803,212,26.3,3783207797,56,Right,3798721935,178,,3783207805,213,4.9,3783207801,141,13.2,3783207799,140,70.4,,,,,,,cgwl99clcp8j1z4tq5n0bh9ed,A. Maher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460551967,80,1,1,8,40,4djrvao40r1vgr4psfl5dzc80,0,79.5,7.7,2022-09-16T15:59:13.030Z,2022-09-23T11:35:18Z,3793871723,224,,3783207843,2,,3798722055,178,,3783207847,56,Center,3793871725,20,,3783207845,155,,3783207857,1,,3783207849,140,100.0,5x2mcnjeclk64b5l9o2h4d5g5,Mansour Hamzi,3783207855,213,0.8,3783207851,141,43.4,,3783207853,212,,,,,,,,,,,,,,,,,,,,33.5,,,,,,
2460551969,81,5,1,8,42,4djrvao40r1vgr4psfl5dzc80,0,101.5,41.8,2022-09-16T15:59:14.915Z,2022-09-23T11:35:23Z,3783207865,346,,3783207885,233,94,3783207863,56,Center,,,,,,,,,,,,,,,,5x2mcnjeclk64b5l9o2h4d5g5,Mansour Hamzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460551963,94,5,1,8,42,o1iwuxbv233ayidxpibbxy59,1,-1.5,58.2,2022-09-16T15:59:14.915Z,2022-09-23T11:35:23Z,3783207877,233,81,3783207811,56,Back,3783207813,346,,,,,,,,,,,,,,,,,1amphiae52a8rzm2ngpzffu21,Tareq Abdullah A Mohammed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460552035,95,1,1,8,56,o1iwuxbv233ayidxpibbxy59,1,1.8,55.5,2022-09-16T15:59:29.179Z,2022-09-23T11:35:35Z,3783208257,124,,3783208279,237,,3783208265,212,16.6,3783208261,140,9.6,3783208271,213,5.2,3783208259,56,Back,3783208263,141,34.2,,,,2r3ppks82lf3a7aycih7rc63t,Mailson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460552043,96,1,1,9,11,o1iwuxbv233ayidxpibbxy59,1,36.4,32.2,2022-09-16T15:59:43.782Z,2022-09-23T11:35:45Z,3783208305,140,40.1,3783208307,141,3.1,3798722641,178,,3783208311,213,4.9,3783208303,56,Back,3783208309,212,20.2,,,,,,,8j0yhxinglb5o5dpe2qd232dx,Naldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460552049,97,1,1,9,13,o1iwuxbv233ayidxpibbxy59,0,40.1,3.1,2022-09-16T15:59:46.306Z,2022-09-23T11:35:51Z,3783208351,56,Right,3783208355,141,6.1,3783208357,212,23.6,3783208349,155,,3783208353,140,62.5,3798722793,178,,3783208359,213,0.1,,,,1amphiae52a8rzm2ngpzffu21,Tareq Abdullah A Mohammed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463506729,977,43,1,9,15,4djrvao40r1vgr4psfl5dzc80,1,0,0,2022-09-16T15:59:48.090Z,2022-09-23T12:30:21Z,3798831065,233,1243,3798831995,144,67,,,,,,,,,,,,,,,,,,,624uaxchaea87v6na4wsd50x5,A. Bedrane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463507013,978,67,1,9,15,4djrvao40r1vgr4psfl5dzc80,1,34.9,94,2022-09-16T15:59:48.091Z,2022-09-24T13:16:59Z,3798832483,233,1244,,,,,,,,,,,,,,,,,,,,,,624uaxchaea87v6na4wsd50x5,A. Bedrane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463506721,1243,43,1,9,15,o1iwuxbv233ayidxpibbxy59,1,0,0,2022-09-16T15:59:48.091Z,2022-09-23T12:30:22Z,3798832049,144,67,3798831095,233,977,,,,,,,,,,,,,,,,,,,7l1lhluaxnuy4cun3omcva4us,Saad Yaslam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463507005,1244,67,1,9,15,o1iwuxbv233ayidxpibbxy59,0,65.1,6,2022-09-16T15:59:48.092Z,2022-09-23T12:30:31Z,3798832515,233,978,,,,,,,,,,,,,,,,,,,,,,1amphiae52a8rzm2ngpzffu21,Tareq Abdullah A Mohammed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460552059,82,8,1,9,15,4djrvao40r1vgr4psfl5dzc80,1,31.4,93.9,2022-09-16T15:59:48.143Z,2022-09-24T13:16:59Z,3798723111,178,,3793872049,385,,3783208413,56,Back,,,,,,,,,,,,,,,,624uaxchaea87v6na4wsd50x5,A. Bedrane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460552063,83,5,1,9,16,4djrvao40r1vgr4psfl5dzc80,0,31.6,101.6,2022-09-16T15:59:49.082Z,2022-09-23T11:36:15Z,3783208521,233,98,3783208431,347,,3783208429,56,Back,,,,,,,,,,,,,,,,624uaxchaea87v6na4wsd50x5,A. Bedrane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460552075,98,5,1,9,16,o1iwuxbv233ayidxpibbxy59,1,68.4,-1.6,2022-09-16T15:59:49.082Z,2022-09-23T11:36:15Z,3783208473,56,Right,3783208489,233,83,3783208475,347,,,,,,,,,,,,,,,,,8pxv846gct3gjgrknr4glqulm,Sumayhan Al Nabit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460552095,99,1,1,9,27,o1iwuxbv233ayidxpibbxy59,1,61.5,0,2022-09-16T15:59:59.808Z,2022-09-23T11:36:22Z,3783208605,213,0.7,3783208601,141,6.4,3783208599,140,67.3,3783208603,212,8.1,3783208595,107,,3783208597,56,Right,,,,,,,1amphiae52a8rzm2ngpzffu21,Tareq Abdullah A Mohammed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460552097,100,61,1,9,28,o1iwuxbv233ayidxpibbxy59,0,67.3,6.4,2022-09-16T16:00:00.831Z,2022-09-23T11:38:05Z,3783208609,56,Right,3798725593,178,,,,,,,,,,,,,,,,,,,,8pxv846gct3gjgrknr4glqulm,Sumayhan Al Nabit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460552099,84,49,1,9,30,4djrvao40r1vgr4psfl5dzc80,1,21.2,94.8,2022-09-16T16:00:03.385Z,2022-09-23T11:38:23Z,,,,,,,,,,,,,,,,,,,,,,,,,820fen2dxh3d2zmcbn9ak0u6t,Abdullah Al Ammar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460552103,85,1,1,9,31,4djrvao40r1vgr4psfl5dzc80,1,21.2,94.8,2022-09-16T16:00:03.502Z,2022-09-23T11:38:29Z,3783208627,56,Back,3783208635,213,3.6,3783208631,141,89.7,3783208629,140,14.9,3798726163,178,,3783208633,212,7.5,,,,,,,820fen2dxh3d2zmcbn9ak0u6t,Abdullah Al Ammar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460552115,86,1,1,9,33,4djrvao40r1vgr4psfl5dzc80,1,14.9,89.7,2022-09-16T16:00:05.821Z,2022-09-23T11:38:43Z,3783208717,213,0.8,3798726427,178,,3783208711,140,19.2,3783208715,212,6.5,3783208713,141,96.5,3783208709,56,Back,,,,,,,624uaxchaea87v6na4wsd50x5,A. Bedrane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460552127,87,1,1,9,35,4djrvao40r1vgr4psfl5dzc80,0,21.2,96.6,2022-09-16T16:00:07.912Z,2022-09-23T11:38:46Z,3798726527,178,,3783208769,213,5.6,3783208765,141,58.4,3783208761,56,Center,3783208767,212,43.3,3783208759,155,,3783208771,1,,3783208763,140,54.2,820fen2dxh3d2zmcbn9ak0u6t,Abdullah Al Ammar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460552119,101,49,1,9,37,o1iwuxbv233ayidxpibbxy59,1,45.4,44.2,2022-09-16T16:00:10.418Z,2022-09-23T11:38:51Z,,,,,,,,,,,,,,,,,,,,,,,,,95zoygnjudd2lmvc38oyuhwid,Hassan Kadesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460552145,102,1,1,9,39,o1iwuxbv233ayidxpibbxy59,1,45.4,44.2,2022-09-16T16:00:12.044Z,2022-09-23T11:39:00Z,3798726713,178,,3783208869,140,35.3,3783208871,141,89.7,3783208875,213,1.9,3783208877,1,,3783208867,56,Back,3783208873,212,32.7,,,,95zoygnjudd2lmvc38oyuhwid,Hassan Kadesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460552155,103,1,1,9,44,o1iwuxbv233ayidxpibbxy59,1,32,88.3,2022-09-16T16:00:17.073Z,2022-09-23T11:39:10Z,3783208935,56,Back,3783208939,140,33.8,3798726867,178,,3783208943,212,13.0,3783208941,141,69.4,3783208945,213,4.9,,,,,,,7l1lhluaxnuy4cun3omcva4us,Saad Yaslam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460552163,104,1,1,9,48,o1iwuxbv233ayidxpibbxy59,1,32.1,63,2022-09-16T16:00:20.656Z,2022-09-23T11:39:17Z,3783208999,213,1.1,3798726993,178,,3783208997,212,17.9,3783208991,56,Back,3783208995,141,86.9,3783208993,140,39.3,,,,,,,95zoygnjudd2lmvc38oyuhwid,Hassan Kadesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460552165,105,1,1,9,51,o1iwuxbv233ayidxpibbxy59,1,41.1,92.4,2022-09-16T16:00:24.167Z,2022-09-23T11:39:24Z,3798727169,178,,3783209009,212,2.7,3783209011,213,1.2,3783209003,56,Back,3783209005,140,42.1,3783209007,141,96.0,,,,,,,7l1lhluaxnuy4cun3omcva4us,Saad Yaslam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460552191,106,1,1,9,52,o1iwuxbv233ayidxpibbxy59,1,42.1,96,2022-09-16T16:00:25.223Z,2022-09-23T11:39:36Z,3783209175,212,22.8,3783209171,140,25.3,3783209177,213,3.8,3798727439,178,,3783209173,141,74.8,3783209169,56,Back,,,,,,,cm8m8mytnpgldxvoi9or35a09,Flávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460552203,88,43,1,9,57,4djrvao40r1vgr4psfl5dzc80,1,0,0,2022-09-16T16:00:30.048Z,2022-09-16T16:00:41Z,3783209247,285,0,3783209245,56,Center,3783209361,144,7,,,,,,,,,,,,,,,,1fypwti6kn4ae12fc9outj845,H. Soudani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460552193,107,1,1,10,0,o1iwuxbv233ayidxpibbxy59,0,35,73.5,2022-09-16T16:00:32.678Z,2022-09-23T11:39:47Z,3783209279,233,89,3783209283,286,,3783209183,56,Back,3783209185,140,38.7,3783209277,236,,3783209191,213,6.2,3783209189,212,3.9,3798727601,178,,95zoygnjudd2lmvc38oyuhwid,Hassan Kadesh,3783209187,141,73.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460552207,89,74,1,10,0,4djrvao40r1vgr4psfl5dzc80,1,59,20.3,2022-09-16T16:00:32.796Z,2022-09-23T11:39:54Z,3783209285,233,107,3798727745,178,,3783209267,285,,3783209265,56,Right,,,,,,,,,,,,,1fypwti6kn4ae12fc9outj845,H. Soudani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460552213,90,49,1,10,2,4djrvao40r1vgr4psfl5dzc80,1,54.1,47.3,2022-09-16T16:00:35.322Z,2022-09-23T11:40:06Z,,,,,,,,,,,,,,,,,,,,,,,,,5yrugwes9msd3cd5hhrluivah,Ahmed Al Zain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460552219,91,1,1,10,2,4djrvao40r1vgr4psfl5dzc80,0,54.1,47.3,2022-09-16T16:00:35.436Z,2022-09-23T11:40:14Z,3783209325,213,6.1,3783209321,141,33.6,3783209319,140,95.5,3783209327,1,,3783210571,155,,3783209323,212,44.5,3783209317,56,Center,3798728081,178,,5yrugwes9msd3cd5hhrluivah,Ahmed Al Zain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460552221,108,49,1,10,7,o1iwuxbv233ayidxpibbxy59,1,4.8,70,2022-09-16T16:00:39.565Z,2022-09-23T11:40:22Z,,,,,,,,,,,,,,,,,,,,,,,,,2r3ppks82lf3a7aycih7rc63t,Mailson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460552253,109,1,1,10,9,o1iwuxbv233ayidxpibbxy59,1,7.6,65.7,2022-09-16T16:00:42.416Z,2022-09-23T11:40:40Z,3783209483,212,27.1,3798728595,178,,3783209481,141,70.3,3783209485,213,0.1,3783209479,140,33.2,3783209477,56,Back,,,,,,,2r3ppks82lf3a7aycih7rc63t,Mailson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460552261,110,1,1,10,13,o1iwuxbv233ayidxpibbxy59,1,33.2,70.3,2022-09-16T16:00:45.626Z,2022-09-23T11:40:49Z,3783209533,141,95.0,3798728689,178,,3783209537,213,1.2,3783209529,56,Back,3783209535,212,17.8,3783209531,140,38.9,,,,,,,c8sryc7a76ov57x24tv80swr9,A. El Mahdioui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460552267,111,1,1,10,16,o1iwuxbv233ayidxpibbxy59,0,41.7,92.7,2022-09-16T16:00:49.345Z,2022-09-23T11:40:55Z,3783209569,141,91.4,3793874245,155,,3783209571,212,15.9,3798728807,178,,3783209573,213,6.2,3783209567,140,56.8,3783209565,56,Left,,,,7l1lhluaxnuy4cun3omcva4us,Saad Yaslam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460552271,92,61,1,10,17,4djrvao40r1vgr4psfl5dzc80,1,45.3,5,2022-09-16T16:00:49.579Z,2022-09-23T11:41:05Z,3798728977,15,,3783209589,56,Back,3798728979,178,,,,,,,,,,,,,,,,,5x2mcnjeclk64b5l9o2h4d5g5,Mansour Hamzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460552279,93,5,1,10,20,4djrvao40r1vgr4psfl5dzc80,0,26.4,-1.2,2022-09-16T16:00:52.814Z,2022-09-23T11:41:13Z,3783209627,56,Back,3783209725,233,112,3783209629,347,,,,,,,,,,,,,,,,,5x2mcnjeclk64b5l9o2h4d5g5,Mansour Hamzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460552295,112,5,1,10,20,o1iwuxbv233ayidxpibbxy59,1,73.6,101.2,2022-09-16T16:00:52.814Z,2022-09-23T11:41:13Z,3783209719,347,,3783209721,233,93,3783209717,56,Left,,,,,,,,,,,,,,,,7l1lhluaxnuy4cun3omcva4us,Saad Yaslam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460552313,113,1,1,10,28,o1iwuxbv233ayidxpibbxy59,1,68.8,100,2022-09-16T16:01:01.322Z,2022-09-23T11:41:33Z,3783209827,107,,3783209839,1,,3783209835,212,24.6,3783209831,140,90.8,3783209829,56,Left,3783209837,213,5.9,3783209833,141,89.6,,,,7l1lhluaxnuy4cun3omcva4us,Saad Yaslam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460552317,114,1,1,10,33,o1iwuxbv233ayidxpibbxy59,1,92.2,86.6,2022-09-16T16:01:06.347Z,2022-09-23T11:41:54Z,3798729337,178,,3783210515,154,,3783209869,141,65.4,3783210513,210,15,3783209865,56,Center,3783209867,140,85.6,3783209873,213,4.3,3783209871,212,16.0,9f8pdf7j05xb111c5lunzgvyt,L. Tawamba,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460552319,115,15,1,10,35,o1iwuxbv233ayidxpibbxy59,1,85.6,65.4,2022-09-16T16:01:07.681Z,2022-09-23T11:41:54Z,3798729379,178,,3783210533,147,61.9,3783210531,146,88.9,3783209879,22,,3783210463,82,,3783209889,56,Center,3783210521,154,,3783210489,233,95,12dv2sa9xm0aedpb13ivl11wp,Fahad Al Rashidi,3783210523,55,114,3783209883,64,,,3783210529,103,3783210535,230,3783210517,78,,3783210527,102,50.2,3783210519,29,,3783210537,231,50.7,3783210459,72,,,,19,98.9,,,,,
2460552331,95,10,1,10,35,4djrvao40r1vgr4psfl5dzc80,1,8.6,40.6,2022-09-16T16:01:07.999Z,2022-09-23T11:42:01Z,3798730373,178,,3783209949,94,,3783210507,233,115,3783209951,56,Back,,,,,,,,,,,,,624uaxchaea87v6na4wsd50x5,A. Bedrane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460552347,96,61,1,10,35,4djrvao40r1vgr4psfl5dzc80,1,12.6,45.8,2022-09-16T16:01:08.300Z,2022-09-23T11:42:08Z,3798730555,178,,3783210049,56,Back,,,,,,,,,,,,,,,,,,,5376r1hbhrywje7cys1vcyb4l,F. Chafaï,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460552327,94,43,1,10,37,4djrvao40r1vgr4psfl5dzc80,1,0,0,2022-09-16T16:01:09.663Z,2022-09-16T16:01:12Z,3783209935,56,Back,3783210009,144,12,3783209933,185,0,,,,,,,,,,,,,,,,624uaxchaea87v6na4wsd50x5,A. Bedrane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460552567,104,49,1,10,37,4djrvao40r1vgr4psfl5dzc80,1,14.6,53.4,2022-09-16T16:01:10.074Z,2022-09-23T11:42:29Z,,,,,,,,,,,,,,,,,,,,,,,,,820fen2dxh3d2zmcbn9ak0u6t,Abdullah Al Ammar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460552579,105,1,1,10,37,4djrvao40r1vgr4psfl5dzc80,0,18,54.5,2022-09-16T16:01:10.236Z,2022-09-23T11:42:34Z,3783211387,213,5.2,3798731143,178,,3783211381,140,22.0,3783211385,212,8.5,3783211379,56,Back,3783211383,141,43.6,,,,,,,820fen2dxh3d2zmcbn9ak0u6t,Abdullah Al Ammar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462562503,823,49,1,10,38,o1iwuxbv233ayidxpibbxy59,1,71.5,56.5,2022-09-16T16:01:10.903Z,2022-09-23T11:42:38Z,,,,,,,,,,,,,,,,,,,,,,,,,12dv2sa9xm0aedpb13ivl11wp,Fahad Al Rashidi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460552351,116,1,1,10,42,o1iwuxbv233ayidxpibbxy59,1,70.7,72,2022-09-16T16:01:15.169Z,2022-09-23T11:42:47Z,3783210063,213,3.0,3783210059,141,75.0,3783210061,212,17.3,3783210055,56,Center,3783210057,140,54.3,3798731571,178,,,,,,,,12dv2sa9xm0aedpb13ivl11wp,Fahad Al Rashidi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460552359,117,1,1,10,44,o1iwuxbv233ayidxpibbxy59,1,54.4,75,2022-09-16T16:01:17.452Z,2022-09-23T11:42:55Z,3783210119,141,39.5,3783210121,212,27.5,3783210123,213,4.2,3798731837,178,,3783210115,56,Back,3783210117,140,41.8,,,,,,,95zoygnjudd2lmvc38oyuhwid,Hassan Kadesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460552363,118,1,1,10,48,o1iwuxbv233ayidxpibbxy59,1,41.7,38.2,2022-09-16T16:01:20.648Z,2022-09-23T11:43:03Z,3783210155,56,Right,3798732143,178,,3783210157,140,55.8,3783210163,213,5.3,3783210159,141,5.9,3783210161,212,26.5,,,,,,,8j0yhxinglb5o5dpe2qd232dx,Naldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460552375,119,1,1,10,50,o1iwuxbv233ayidxpibbxy59,1,56.3,8.8,2022-09-16T16:01:22.888Z,2022-09-23T11:43:11Z,3783210237,213,1.1,3783210235,212,11.4,3783210231,140,61.3,3783210229,56,Center,3783210233,141,23.6,3798732385,178,,,,,,,,1amphiae52a8rzm2ngpzffu21,Tareq Abdullah A Mohammed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460552385,120,1,1,10,53,o1iwuxbv233ayidxpibbxy59,1,60.9,24.6,2022-09-16T16:01:25.520Z,2022-09-23T11:43:17Z,3783210289,141,68.7,3783210285,56,Center,3783210295,1,,3783210287,140,88.0,3783210291,212,41.3,3798732515,178,,3783210293,213,0.8,3783210283,155,,c8sryc7a76ov57x24tv80swr9,A. El Mahdioui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460552387,121,50,1,10,55,o1iwuxbv233ayidxpibbxy59,1,90,71.2,2022-09-16T16:01:28.034Z,2022-09-23T11:44:25Z,3783210303,56,Center,3783210349,233,97,3783210305,286,,,,,,,,,,,,,,,,,9f8pdf7j05xb111c5lunzgvyt,L. Tawamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460552395,97,7,1,10,55,4djrvao40r1vgr4psfl5dzc80,1,10,28.8,2022-09-16T16:01:28.218Z,2022-09-23T11:44:31Z,3783210345,233,121,3793875145,385,,3798734731,178,,3783210329,56,Back,3783210331,285,,,,,,,,,,,465tn4volgmbkntekrvwuvmne,Hassan Al Shamrani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460552397,98,49,1,10,57,4djrvao40r1vgr4psfl5dzc80,1,5.7,9.8,2022-09-16T16:01:30.010Z,2022-09-23T11:44:42Z,,,,,,,,,,,,,,,,,,,,,,,,,5x2mcnjeclk64b5l9o2h4d5g5,Mansour Hamzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463509233,1281,43,1,10,57,o1iwuxbv233ayidxpibbxy59,1,0,0,2022-09-16T16:01:30.047Z,2022-09-24T11:54:23Z,3800216183,144,83,3798843937,399,444311,,,,,,,,,,,,,,,,,,,12dv2sa9xm0aedpb13ivl11wp,Fahad Al Rashidi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460552407,99,1,1,10,59,4djrvao40r1vgr4psfl5dzc80,0,4.1,2.5,2022-09-16T16:01:31.926Z,2022-09-23T11:44:52Z,3783210387,56,Back,3783210399,236,,3783210389,140,5.9,3783210393,212,1.9,3783210395,213,0.0,3783210391,141,2.6,3798735197,178,,3783210405,286,,5x2mcnjeclk64b5l9o2h4d5g5,Mansour Hamzi,3783210401,233,122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460552403,122,74,1,10,59,o1iwuxbv233ayidxpibbxy59,1,91.5,97.1,2022-09-16T16:01:32.033Z,2022-09-23T11:44:57Z,3783210365,56,Left,3783210367,285,,3798735267,178,,3783210409,233,99,,,,,,,,,,,,,7l1lhluaxnuy4cun3omcva4us,Saad Yaslam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460552411,100,61,1,10,59,4djrvao40r1vgr4psfl5dzc80,1,5.8,2.6,2022-09-16T16:01:32.166Z,2022-09-23T11:45:09Z,3783210413,56,Back,3798735475,178,,,,,,,,,,,,,,,,,,,,5x2mcnjeclk64b5l9o2h4d5g5,Mansour Hamzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460552413,101,5,1,11,1,4djrvao40r1vgr4psfl5dzc80,0,7.2,-1.6,2022-09-16T16:01:33.781Z,2022-09-23T11:45:13Z,3783210415,56,Back,3783210417,347,,3783210503,233,123,,,,,,,,,,,,,,,,5x2mcnjeclk64b5l9o2h4d5g5,Mansour Hamzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460552417,123,5,1,11,1,o1iwuxbv233ayidxpibbxy59,1,92.8,101.6,2022-09-16T16:01:33.781Z,2022-09-23T11:45:13Z,3783210445,347,,3783210479,233,101,3783210443,56,Left,,,,,,,,,,,,,,,,7l1lhluaxnuy4cun3omcva4us,Saad Yaslam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460552503,102,27,1,11,23,4djrvao40r1vgr4psfl5dzc80,1,0,0,2022-09-16T16:01:55.989Z,2022-09-23T11:45:22Z,3783217417,233,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460552483,124,27,1,11,23,o1iwuxbv233ayidxpibbxy59,1,0,0,2022-09-16T16:01:55.989Z,2022-09-23T11:45:23Z,3783210811,53,9f8pdf7j05xb111c5lunzgvyt,3783217407,233,102,3783210809,41,Injury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460552559,103,43,1,12,0,4djrvao40r1vgr4psfl5dzc80,1,0,0,2022-09-16T16:02:32.992Z,2022-09-16T16:02:49Z,3783211473,144,28,3783211285,55,102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460552597,106,28,1,12,23,4djrvao40r1vgr4psfl5dzc80,1,0,0,2022-09-16T16:02:56.068Z,2022-09-23T11:45:43Z,3783211515,233,125,3783211493,55,102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460552591,125,28,1,12,23,o1iwuxbv233ayidxpibbxy59,1,0,0,2022-09-16T16:02:56.068Z,2022-09-23T11:45:44Z,3783211467,55,124,3783211511,233,106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
