id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,keyPass,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/15/value,qualifier/10/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2493154965,3,44,1,0,16,d47tf49ishm9qnfd8zyc8wv0j,0,45.5,87.2,2022-12-25T15:00:39.935Z,2022-12-30T10:03:07Z,3955653219,56,Back,3955653221,285,,3955653241,233,8,,,,,,,,,,,,,,,,jm8cn996mibk0hwauxvsb1lh,Abdullah Al Dossary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493154973,9,1,1,0,16,cq4rdp1mkan8zhaw7bmzjdaqk,0,54.6,14.4,2022-12-25T15:00:40.061Z,2022-12-30T10:35:47Z,3960460633,388,,3955653267,212,20.0,3955653263,140,73.6,3955653265,141,14.6,3955653261,56,Right,3955653269,213,0.0,3955653259,168,,3955653257,3,,2x6zibds9jmaex2mq4o6mj9hx,Á. Plata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493154977,4,49,1,0,19,d47tf49ishm9qnfd8zyc8wv0j,1,21.6,71.8,2022-12-25T15:00:43.293Z,2022-12-30T10:03:19Z,,,,,,,,,,,,,,,,,,,,,,,,,bwew6i3fnis40s77t3e3sal0p,A. Atouchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493154995,5,1,1,0,19,d47tf49ishm9qnfd8zyc8wv0j,1,24.2,75.6,2022-12-25T15:00:43.319Z,2022-12-30T10:03:23Z,3955653357,140,8.6,3955653359,141,53.4,3955653355,56,Back,3960460799,178,,3955653361,212,22.3,3955653363,213,3.9,,,,,,,bwew6i3fnis40s77t3e3sal0p,A. Atouchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493154997,6,1,1,0,23,d47tf49ishm9qnfd8zyc8wv0j,0,4.1,52.7,2022-12-25T15:00:46.875Z,2022-12-30T10:03:26Z,3957819769,155,,3955653377,56,Back,3955653381,141,23.1,3955653385,213,5.8,3955653383,212,47.9,3955653387,1,,3955653379,140,45.5,3960460889,178,,7qirhp2v0034pkiwvnmsfd785,D. Epassy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493155005,10,1,1,0,26,cq4rdp1mkan8zhaw7bmzjdaqk,1,59,73.8,2022-12-25T15:00:50.401Z,2022-12-30T10:03:31Z,3955653433,212,15.3,3955653427,56,Center,3955653425,3,,3955653429,140,73.4,3955653431,141,70.0,3955653435,213,6.1,3960461021,388,,,,,3km030r7hwsxw849nv0qpaql0,Mohammed Al Oufi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493155007,11,49,1,0,28,cq4rdp1mkan8zhaw7bmzjdaqk,1,73.4,70,2022-12-25T15:00:51.774Z,2022-12-30T10:03:58Z,,,,,,,,,,,,,,,,,,,,,,,,,98nbel31pgxlifu6s4wqqxjv9,C. Gonzáles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493155013,12,1,1,0,28,cq4rdp1mkan8zhaw7bmzjdaqk,1,73.4,70,2022-12-25T15:00:51.807Z,2022-12-30T10:04:05Z,3955653479,212,13.1,3955653475,140,60.9,3955653473,56,Center,3955653481,213,3.1,3955653477,141,70.5,3957819949,156,,3960461663,178,,,,,98nbel31pgxlifu6s4wqqxjv9,C. Gonzáles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493155021,13,1,1,0,29,cq4rdp1mkan8zhaw7bmzjdaqk,1,60.9,70.5,2022-12-25T15:00:52.977Z,2022-12-30T10:04:11Z,3955653511,140,72.0,3955653515,212,20.0,3955653513,141,94.4,3955653517,213,0.9,3955653509,56,Left,3960461727,178,,,,,,,,99h9ihbi9zj82ubnt4pqr3s9h,Hassan Al Habib,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493155023,14,1,1,0,34,cq4rdp1mkan8zhaw7bmzjdaqk,0,77.5,95.7,2022-12-25T15:00:57.866Z,2022-12-30T10:04:19Z,3955653543,233,7,3955653533,212,2.5,3955653523,2,,3955653525,155,,3955653535,213,5.3,3957819991,224,,3955653547,286,,3960461819,178,,3km030r7hwsxw849nv0qpaql0,Mohammed Al Oufi,3955653527,56,Left,3955653529,140,78.9,3955653541,236,3955653531,141,92.7,3957819993,72,,,,,,,,,,,,,,,,,,,,,,,,
2493155025,7,12,1,0,34,d47tf49ishm9qnfd8zyc8wv0j,1,22.1,11.6,2022-12-25T15:00:57.994Z,2022-12-30T10:04:25Z,3955653537,185,,3955653539,56,Back,3955653551,233,14,3960461945,178,,,,,,,,,,,,,,btjt8zqd248l6mk9b2obdsr1l,Riyadh Sharahili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493155033,8,5,1,0,36,d47tf49ishm9qnfd8zyc8wv0j,0,21.1,-1.6,2022-12-25T15:01:00.119Z,2022-12-30T10:04:28Z,3955653587,56,Back,3955653595,233,15,3955653589,347,,,,,,,,,,,,,,,,,btjt8zqd248l6mk9b2obdsr1l,Riyadh Sharahili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493155031,15,5,1,0,36,cq4rdp1mkan8zhaw7bmzjdaqk,1,78.9,101.6,2022-12-25T15:01:00.119Z,2022-12-30T10:04:29Z,3955653571,56,Left,3955653573,347,,3955653591,233,8,,,,,,,,,,,,,,,,3km030r7hwsxw849nv0qpaql0,Mohammed Al Oufi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493155039,16,1,1,0,38,cq4rdp1mkan8zhaw7bmzjdaqk,1,78.3,100,2022-12-25T15:01:02.344Z,2022-12-30T10:05:00Z,3955653635,141,91.5,3955653631,56,Left,3955653639,213,3.7,3955653629,107,,3955653637,212,12.9,3955653633,140,67.9,,,,,,,3km030r7hwsxw849nv0qpaql0,Mohammed Al Oufi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493155043,9,43,1,0,44,d47tf49ishm9qnfd8zyc8wv0j,1,0,0,2022-12-25T15:01:07.610Z,2022-12-27T14:28:46Z,3955653655,233,17,3955653649,285,0,3957820247,144,45,3955653647,56,Back,,,,,,,,,,,,,6msbre1fcjcrvqyzoozo43sb8,Nawaf Al Saadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493155041,17,43,1,0,44,cq4rdp1mkan8zhaw7bmzjdaqk,1,0,0,2022-12-25T15:01:07.610Z,2022-12-27T14:28:48Z,3955653645,286,0,3957820303,144,3,3955653643,56,Left,,,,,,,,,,,,,,,,91e6dbk9uxyui5vbe47zdj6jt,Fahad Al Harbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493155047,10,45,1,0,44,d47tf49ishm9qnfd8zyc8wv0j,0,29.9,14,2022-12-25T15:01:08.095Z,2022-12-30T10:05:12Z,3955653661,56,Back,3955653665,285,,3955653733,233,18,,,,,,,,,,,,,,,,483n2f7a1xkseruh77bj7rxed,S. Bguir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493155049,18,3,1,0,44,cq4rdp1mkan8zhaw7bmzjdaqk,1,70.1,86,2022-12-25T15:01:08.095Z,2022-12-30T10:05:12Z,3957820337,465,,3955653677,56,Left,3960462583,178,,3955653693,233,10,3955653679,286,,,,,,,,,,,91e6dbk9uxyui5vbe47zdj6jt,Fahad Al Harbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493155053,19,1,1,0,45,cq4rdp1mkan8zhaw7bmzjdaqk,1,70.3,90,2022-12-25T15:01:08.999Z,2022-12-30T10:05:16Z,3955653709,213,4.0,3955653701,56,Left,3955653705,141,84.1,3960462639,178,,3955653703,140,66.8,3955653707,212,5.4,,,,,,,91e6dbk9uxyui5vbe47zdj6jt,Fahad Al Harbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493155071,20,1,1,0,46,cq4rdp1mkan8zhaw7bmzjdaqk,1,66.8,84.1,2022-12-25T15:01:10.024Z,2022-12-30T10:05:20Z,3955653803,56,Left,3955653807,141,95.1,3955653809,212,12.3,3955653805,140,76.1,3960462709,178,,3955653811,213,0.7,,,,,,,99h9ihbi9zj82ubnt4pqr3s9h,Hassan Al Habib,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493156025,70,3,1,0,49,cq4rdp1mkan8zhaw7bmzjdaqk,0,66.4,96.2,2022-12-25T15:01:13.002Z,2022-12-30T10:05:26Z,3955659577,286,,3957820457,465,,3960462757,178,,3955659583,233,54,3955659575,56,Left,,,,,,,,,,98nbel31pgxlifu6s4wqqxjv9,C. Gonzáles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493156017,54,7,1,0,49,d47tf49ishm9qnfd8zyc8wv0j,0,33.6,3.8,2022-12-25T15:01:13.182Z,2022-12-30T10:05:57Z,3955659217,56,Back,3955659309,285,,3960463125,389,,3957820471,385,,3957957057,233,70,,,,,,,,,,9o288vygjpcv3noeqnrnqh3ah,Saeed Al Hamsal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493155081,21,1,1,0,53,cq4rdp1mkan8zhaw7bmzjdaqk,1,87.8,93.5,2022-12-25T15:01:17.149Z,2022-12-30T10:06:06Z,3955653845,141,75.1,3955653849,213,4.1,3955653841,56,Center,3955653847,212,15.6,3955653843,140,78.9,3960463235,178,,,,,,,,98nbel31pgxlifu6s4wqqxjv9,C. Gonzáles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493155087,22,1,1,0,55,cq4rdp1mkan8zhaw7bmzjdaqk,0,78,74.7,2022-12-25T15:01:19.115Z,2022-12-30T10:06:14Z,3957820827,236,,3955653871,140,80.0,3955653875,212,2.2,3955653873,141,73.9,3955653869,56,Center,3955653877,213,6.0,3957820829,286,,3957956733,233,835,99h9ihbi9zj82ubnt4pqr3s9h,Hassan Al Habib,3960463383,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493564067,835,74,1,0,55,d47tf49ishm9qnfd8zyc8wv0j,1,22.5,29.4,2022-12-25T15:01:19.258Z,2022-12-30T10:06:21Z,3957956747,233,22,3960463491,178,,3957820777,56,Back,3957820779,285,,,,,,,,,,,,,,btjt8zqd248l6mk9b2obdsr1l,Riyadh Sharahili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493155091,11,43,1,0,56,d47tf49ishm9qnfd8zyc8wv0j,1,0,0,2022-12-25T15:01:19.897Z,2022-12-25T15:05:34Z,3955653893,56,Back,3955657807,144,61,,,,,,,,,,,,,,,,,,,btjt8zqd248l6mk9b2obdsr1l,Riyadh Sharahili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493155099,12,49,1,0,57,d47tf49ishm9qnfd8zyc8wv0j,1,21.4,32.2,2022-12-25T15:01:20.843Z,2022-12-30T10:06:27Z,,,,,,,,,,,,,,,,,,,,,,,,,btjt8zqd248l6mk9b2obdsr1l,Riyadh Sharahili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493155127,13,1,1,0,59,d47tf49ishm9qnfd8zyc8wv0j,1,21.4,32.2,2022-12-25T15:01:22.759Z,2022-12-30T10:06:36Z,3955654011,140,30.6,3955654015,212,18.1,3960463707,178,,3955654013,141,9.7,3955654017,213,5.3,3955654009,56,Back,,,,,,,btjt8zqd248l6mk9b2obdsr1l,Riyadh Sharahili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493155133,14,1,1,1,6,d47tf49ishm9qnfd8zyc8wv0j,0,48.8,16.5,2022-12-25T15:01:29.646Z,2022-12-30T10:06:42Z,3955654057,140,82.7,3955654053,155,,3960463817,178,,3955654055,56,Right,3955654059,141,17.4,3955654065,1,,3955654061,212,35.6,3955654063,213,0.0,6msbre1fcjcrvqyzoozo43sb8,Nawaf Al Saadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493155137,23,49,1,1,9,cq4rdp1mkan8zhaw7bmzjdaqk,1,13.6,76.6,2022-12-25T15:01:33.246Z,2022-12-30T10:06:52Z,,,,,,,,,,,,,,,,,,,,,,,,,c3ly1ivtw40f1rjqbbk9ublqt,Murtadha Al Burayh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493155145,24,1,1,1,10,cq4rdp1mkan8zhaw7bmzjdaqk,1,13.6,76.6,2022-12-25T15:01:34.265Z,2022-12-30T10:06:57Z,3960463997,178,,3955654129,213,4.1,3955654121,141,59.0,3955654125,212,14.8,3955654117,140,5.3,3955654115,56,Back,,,,,,,c3ly1ivtw40f1rjqbbk9ublqt,Murtadha Al Burayh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493155163,25,1,1,1,13,cq4rdp1mkan8zhaw7bmzjdaqk,0,5,59.3,2022-12-25T15:01:36.695Z,2022-12-30T10:07:02Z,3955654257,56,Back,3955654255,155,,3955654259,140,43.6,3955654265,213,0.6,3955654261,141,100.0,3955654267,1,,3955654263,212,49.7,3960464051,178,,ajtqeot5t9kv6mrtpdudlwmvp,M. Mijatović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493155175,15,5,1,1,16,d47tf49ishm9qnfd8zyc8wv0j,1,54.9,-1.8,2022-12-25T15:01:39.661Z,2022-12-30T10:07:06Z,3955654311,347,,3955654309,56,Right,3955654323,233,26,,,,,,,,,,,,,,,,6msbre1fcjcrvqyzoozo43sb8,Nawaf Al Saadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493155167,26,5,1,1,16,cq4rdp1mkan8zhaw7bmzjdaqk,0,45.1,101.8,2022-12-25T15:01:39.661Z,2022-12-30T10:07:07Z,3955654327,233,15,3955654285,56,Back,3955654287,347,,,,,,,,,,,,,,,,,ajtqeot5t9kv6mrtpdudlwmvp,M. Mijatović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493155195,16,1,1,1,26,d47tf49ishm9qnfd8zyc8wv0j,1,53.4,0,2022-12-25T15:01:50.013Z,2022-12-30T10:07:15Z,3955654459,213,2.7,3955654451,56,Back,3955654449,107,,3955654455,141,8.3,3955654453,140,39.9,3955654457,212,15.8,,,,,,,9o288vygjpcv3noeqnrnqh3ah,Saeed Al Hamsal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493155205,17,1,1,1,30,d47tf49ishm9qnfd8zyc8wv0j,1,41.3,9.5,2022-12-25T15:01:53.599Z,2022-12-30T10:07:19Z,3955654509,56,Back,3955654515,212,30.5,3955654511,140,36.6,3960464303,178,,3955654517,213,1.7,3955654513,141,53.7,,,,,,,bwew6i3fnis40s77t3e3sal0p,A. Atouchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493155229,18,1,1,1,35,d47tf49ishm9qnfd8zyc8wv0j,1,37.7,50.9,2022-12-25T15:01:58.757Z,2022-12-30T10:07:23Z,3955654617,213,5.4,3955654613,141,35.1,3960464341,178,,3955654615,212,14.3,3955654611,140,46.7,3955654609,56,Back,,,,,,,jm8cn996mibk0hwauxvsb1lh,Abdullah Al Dossary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493155235,19,1,1,1,38,d47tf49ishm9qnfd8zyc8wv0j,0,47,34.9,2022-12-25T15:02:02.134Z,2022-12-30T10:07:27Z,3955654653,213,0.2,3955654647,140,59.6,3955654649,141,39.8,3955654651,212,13.6,3955654645,56,Center,3960464373,178,,,,,,,,btjt8zqd248l6mk9b2obdsr1l,Riyadh Sharahili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493155231,27,1,1,1,39,cq4rdp1mkan8zhaw7bmzjdaqk,0,37.2,45.5,2022-12-25T15:02:02.949Z,2022-12-30T10:07:34Z,3955654631,213,5.9,3955654625,140,47.0,3955654629,212,10.9,3955654627,141,40.1,3955654623,56,Back,3960464465,178,,,,,,,,vgyj638vzzteqqyxcdte3sgl,Édson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493155239,20,1,1,1,41,d47tf49ishm9qnfd8zyc8wv0j,0,54.6,52.1,2022-12-25T15:02:05.061Z,2022-12-30T10:07:39Z,3955654671,141,47.3,3955654667,56,Center,3955654675,213,5.8,3955654669,140,60.2,3955654673,212,6.7,3960464507,178,,,,,,,,dp5fmyett2g7fvus88m85fsut,U. Matić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494065123,907,67,1,1,41,cq4rdp1mkan8zhaw7bmzjdaqk,1,38.5,48.9,2022-12-25T15:02:05.586Z,2022-12-30T11:13:19Z,3960498279,233,1069,,,,,,,,,,,,,,,,,,,,,,vgyj638vzzteqqyxcdte3sgl,Édson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494065121,1069,67,1,1,41,d47tf49ishm9qnfd8zyc8wv0j,0,61.5,51.1,2022-12-25T15:02:05.587Z,2022-12-30T10:58:00Z,3960498291,233,907,,,,,,,,,,,,,,,,,,,,,,bvmo38wfbtnrk5hdbxgczkzpx,F. Caicedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493155257,28,8,1,1,42,cq4rdp1mkan8zhaw7bmzjdaqk,1,39.8,40.7,2022-12-25T15:02:05.664Z,2022-12-30T11:13:19Z,3955654745,56,Back,3960464577,178,,3957821471,384,,,,,,,,,,,,,,,,,vgyj638vzzteqqyxcdte3sgl,Édson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494085395,1338,83,1,1,45,cq4rdp1mkan8zhaw7bmzjdaqk,1,37.8,27.1,2022-12-25T15:02:09.122Z,2022-12-30T14:09:49Z,3960597401,399,67160,,,,,,,,,,,,,,,,,,,,,,vgyj638vzzteqqyxcdte3sgl,Édson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493155297,21,1,1,1,52,d47tf49ishm9qnfd8zyc8wv0j,1,81.7,89,2022-12-25T15:02:16.328Z,2022-12-30T10:07:51Z,3955654953,213,2.9,3955654947,140,75.3,3960464687,178,,3955654949,141,91.1,3955654951,212,6.9,3955654945,56,Left,,,,,,,dp5fmyett2g7fvus88m85fsut,U. Matić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
