id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,keyPass,qualifier/9/value,qualifier/10/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/21/id,qualifier/21/qualifierId,qualifier/21/value,qualifier/22/id,qualifier/22/qualifierId,qualifier/22/value,qualifier/17/value,assist
2507464011,1,34,16,0,0,ebcxfnmnxrxvv6lcjsahgd38j,1,0,0,2023-02-13T12:39:35.218Z,2023-02-13T12:39:35Z,4030822629,30,"5hewtfw3vtddu8u3qmueyv4yd, dr0tmxtk2sx5am4xmm6qw72ll, 483s97qezyiz91n8qzwjd7uuh, 1dtpzd3m6rhsrc1vk1ddzk2jt, d3hiwrqyxc7ff8vlwk35tnsru, 9vsqe0uy76u157na942hdokx5, 61u0tfe67undvqqutes55k2xh, beeunz2xxmos83md5kmsy4hqt, 9q7c1bn4dgyhoqto46puqeevp, 9k81fwyq8bbyhckt5t80fvwet, 5zmh9fz8vr0jcgt8zic0vyve2, 85paqhbw10m5ra3set109qz9, ettpwvqyj8pyfhwpc7q84svhm, dozljiegaplgkxwywguqomeei, 6m2uqbr8e3v4hcg8r02ee1ec5, 6ryod1z32yns7blzdxvhwmzqi, 576sxo24s5ktc0t9chfh9v4d1, dybfeu5czibo3vri357z8yrpx, azjpcg32pigro8iunnll88wyd, 7qmg0s07y1tkthgu8zwa599ed",4030822643,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",4030822641,197,6685,4030822635,130,13,4030822639,194,d3hiwrqyxc7ff8vlwk35tnsru,4030822631,44,"1, 3, 3, 2, 2, 2, 3, 3, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5",4030822637,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0",4030822633,59,"88, 80, 3, 98, 4, 22, 37, 10, 23, 27, 18, 1, 2, 6, 7, 16, 17, 19, 26, 33",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507464267,1,34,16,0,0,2xl3g56k2mbuwdbre46s29vt4,1,0,0,2023-02-13T12:43:29.749Z,2023-02-13T12:53:59Z,4030823631,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0",4030823633,197,5787,4030823635,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",4030823623,30,"64122p1l6bayb1x6lfi9w85m2, dr08g6m75jde8h9p96jfwojit, 7fjkirlsme7wdpjibaw136s4, ae1vyz6x5wtwwinop1knbbzs9, 8po9k5w3ds7hoai833haglrf8, e4xmidcd1j7rhwwglaxpp3h1w, b21fztzyrqua7i6lkfk7wh979, 5fpfdgzit3468e1a04ooetsr9, 2tuivjaotzbx9jv83wi7d5rrp, c7da9wqhoce68v0tvfhb4itjo, 308e1wizusqzn9l0kbf5kzjmc, 3a591b3l0o7ucdb8w72vjz4kp, et956pmx883y3lica15q6zxii, 83slqifjhhsntty78s4747xed, 62djy11vo0hkzbi61dedtfkes, dz4xdo5gmktlnxquf68ruvn55, 6rsym2764y5k4vw569ab62x3o, bx7lsguu67h38eanl7xf0hclw, c79pr94ulryjygvurdgku45w5, a9xl33f68np358angkw5o606i",4030823627,59,"13, 23, 27, 35, 2, 42, 74, 87, 10, 90, 57, 3, 7, 12, 15, 21, 24, 29, 49, 80",4030827089,194,5fpfdgzit3468e1a04ooetsr9,4030823629,130,2,4030823625,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507464761,2,32,1,0,0,ebcxfnmnxrxvv6lcjsahgd38j,1,0,0,2023-02-13T12:50:28.522Z,2023-02-22T13:42:59Z,4030825439,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507464765,2,32,1,0,0,2xl3g56k2mbuwdbre46s29vt4,1,0,0,2023-02-13T12:50:28.522Z,2023-02-13T12:50:30Z,4030825449,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507464767,3,1,1,0,0,2xl3g56k2mbuwdbre46s29vt4,1,50.1,49.7,2023-02-13T12:50:28.868Z,2023-02-23T08:46:31Z,4030825461,212,4.8,4050420051,178,,4030825463,213,1.1,4030825457,140,52.3,4030825495,189,,4030825459,141,55.9,4030825455,56,Center,4030825465,279,S,c7da9wqhoce68v0tvfhb4itjo,Hazzaa Ahmed Al Ghamdi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507464773,4,1,1,0,1,2xl3g56k2mbuwdbre46s29vt4,0,53,47.5,2023-02-13T12:50:30.134Z,2023-02-23T08:46:57Z,4030825483,213,1.0,4030825477,140,55.7,4030825481,212,5.4,4050420111,178,,4030825475,56,Center,4030825479,141,54.2,,,,,,,b21fztzyrqua7i6lkfk7wh979,K. Yoda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507464771,3,8,1,0,2,ebcxfnmnxrxvv6lcjsahgd38j,1,41.7,41.6,2023-02-13T12:50:30.721Z,2023-02-23T08:47:08Z,4032283957,383,,4050420265,178,,4030825473,56,Back,,,,,,,,,,,,,,,,61u0tfe67undvqqutes55k2xh,Ricardo Ryller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507464775,4,49,1,0,2,ebcxfnmnxrxvv6lcjsahgd38j,1,48.9,39.4,2023-02-13T12:50:31.404Z,2023-02-23T08:47:10Z,,,,,,,,,,,,,,,,,,,,,,,,,61u0tfe67undvqqutes55k2xh,Ricardo Ryller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507464781,5,1,1,0,5,ebcxfnmnxrxvv6lcjsahgd38j,1,53.3,24.9,2023-02-13T12:50:33.993Z,2023-02-23T08:47:14Z,4050420313,178,,4030825497,56,Back,4030825499,140,46.1,4030825505,213,4.2,4030825503,212,15.1,4030825501,141,5.6,,,,,,,61u0tfe67undvqqutes55k2xh,Ricardo Ryller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507464783,6,1,1,0,7,ebcxfnmnxrxvv6lcjsahgd38j,1,46.2,5.5,2023-02-13T12:50:35.671Z,2023-02-23T08:47:17Z,4030825511,140,54.5,4030825509,56,Right,4030825517,213,6.2,4030825513,141,3.8,4030825515,212,8.8,4050420341,178,,,,,,,,dr0tmxtk2sx5am4xmm6qw72ll,Osama Al Khalaf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507464787,7,1,1,0,8,ebcxfnmnxrxvv6lcjsahgd38j,1,54.3,3.5,2023-02-13T12:50:36.536Z,2023-02-23T08:47:28Z,4050420415,178,,4030825527,140,45.4,4030825525,56,Back,4030825529,141,3.7,4030825533,213,3.1,4030825531,212,9.3,,,,,,,9k81fwyq8bbyhckt5t80fvwet,Sultan Mandash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507464795,8,1,1,0,9,ebcxfnmnxrxvv6lcjsahgd38j,1,40,3.7,2023-02-13T12:50:37.991Z,2023-02-23T08:47:34Z,4030825561,56,Back,4030825567,212,9.2,4030825563,140,33.4,4030825569,213,2.4,4030825565,141,12.5,4050420455,178,,,,,,,,dr0tmxtk2sx5am4xmm6qw72ll,Osama Al Khalaf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507464797,9,1,1,0,15,ebcxfnmnxrxvv6lcjsahgd38j,1,30.3,18.9,2023-02-13T12:50:43.976Z,2023-02-23T08:47:38Z,4030825573,56,Back,4030825577,141,7.3,4050420475,178,,4030825581,213,5.5,4030825579,212,11.1,4030825575,140,37.8,,,,,,,9vsqe0uy76u157na942hdokx5,Mohammed Al Baqawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507464803,10,1,1,0,18,ebcxfnmnxrxvv6lcjsahgd38j,0,39.6,7.1,2023-02-13T12:50:46.895Z,2023-02-23T08:47:49Z,4050420535,178,,4030825597,155,,4030825599,56,Center,4030825603,141,33.1,4030825607,213,0.5,4030825601,140,69.9,4030825605,212,36.4,4030825609,1,,dr0tmxtk2sx5am4xmm6qw72ll,Osama Al Khalaf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507464807,5,44,1,0,20,2xl3g56k2mbuwdbre46s29vt4,1,29.9,64.5,2023-02-13T12:50:48.992Z,2023-02-23T14:51:09Z,4030825619,285,,4030825625,233,11,4030825617,56,Back,,,,,,,,,,,,,,,,e4xmidcd1j7rhwwglaxpp3h1w,Fahad Aljayzani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507464805,11,44,1,0,20,ebcxfnmnxrxvv6lcjsahgd38j,0,70.1,35.5,2023-02-13T12:50:48.993Z,2023-02-23T08:47:58Z,4030825613,56,Center,4030825645,233,5,4030825615,286,,,,,,,,,,,,,,,,,9q7c1bn4dgyhoqto46puqeevp,M. Pavkov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507464811,6,1,1,0,20,2xl3g56k2mbuwdbre46s29vt4,1,29.8,61.5,2023-02-13T12:50:49.142Z,2023-02-23T14:51:09Z,4030825629,3,,4030825633,140,31.8,4030825637,212,6.9,4030825631,56,Back,4050420629,388,,4030825639,213,5.0,4030825635,141,51.8,,,,e4xmidcd1j7rhwwglaxpp3h1w,Fahad Aljayzani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511171551,827,67,1,0,22,2xl3g56k2mbuwdbre46s29vt4,1,32.8,53.7,2023-02-13T12:50:51.062Z,2023-02-23T14:51:09Z,4050433489,233,963,,,,,,,,,,,,,,,,,,,,,,ae1vyz6x5wtwwinop1knbbzs9,Yousef Saad Al Harbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511171547,963,67,1,0,22,ebcxfnmnxrxvv6lcjsahgd38j,0,67.2,46.3,2023-02-13T12:50:51.063Z,2023-02-23T09:22:03Z,4050433493,233,827,,,,,,,,,,,,,,,,,,,,,,5zmh9fz8vr0jcgt8zic0vyve2,Paulinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507464813,7,1,1,0,22,2xl3g56k2mbuwdbre46s29vt4,0,34.7,57.2,2023-02-13T12:50:51.129Z,2023-02-23T14:51:10Z,4030825657,212,4.8,4030825653,140,31.7,4030825651,56,Back,4030825659,213,4.0,4030825655,141,51.8,4050420665,178,,,,,,,,ae1vyz6x5wtwwinop1knbbzs9,Yousef Saad Al Harbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507464815,12,61,1,0,22,ebcxfnmnxrxvv6lcjsahgd38j,1,67.6,39.7,2023-02-13T12:50:51.149Z,2023-02-23T08:48:13Z,4030825661,56,Center,4050420715,178,,,,,,,,,,,,,,,,,,,,5zmh9fz8vr0jcgt8zic0vyve2,Paulinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507464817,8,49,1,0,23,2xl3g56k2mbuwdbre46s29vt4,1,28.9,55.7,2023-02-13T12:50:51.868Z,2023-02-23T08:48:17Z,,,,,,,,,,,,,,,,,,,,,,,,,8po9k5w3ds7hoai833haglrf8,Ali Makki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507464821,9,1,1,0,23,2xl3g56k2mbuwdbre46s29vt4,0,28.9,55.7,2023-02-13T12:50:51.943Z,2023-02-23T08:48:21Z,4030825675,140,53.6,4030825679,212,26.9,4030825683,1,,4030825671,157,,4030825677,141,66.0,4030825681,213,0.3,4030825673,56,Center,4050420761,178,,8po9k5w3ds7hoai833haglrf8,Ali Makki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507464827,13,1,1,0,25,ebcxfnmnxrxvv6lcjsahgd38j,1,46.8,30.9,2023-02-13T12:50:54.174Z,2023-02-23T08:48:25Z,4030825703,56,Center,4030825707,141,62.7,4030825701,157,,4030825709,212,27.1,4030825705,140,62.4,4030825711,213,0.9,4050420785,178,,4030825713,1,,9vsqe0uy76u157na942hdokx5,Mohammed Al Baqawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507464829,14,49,1,0,27,ebcxfnmnxrxvv6lcjsahgd38j,1,56.6,64.6,2023-02-13T12:50:55.557Z,2023-02-23T08:48:29Z,,,,,,,,,,,,,,,,,,,,,,,,,beeunz2xxmos83md5kmsy4hqt,Víctor Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507464835,15,1,1,0,28,ebcxfnmnxrxvv6lcjsahgd38j,1,56.6,64.6,2023-02-13T12:50:56.982Z,2023-02-23T08:48:32Z,4030825729,140,45.0,4050420827,178,,4030825727,56,Back,4030825735,213,2.7,4030825733,212,13.7,4030825731,141,73.9,,,,,,,beeunz2xxmos83md5kmsy4hqt,Víctor Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507464843,16,1,1,0,31,ebcxfnmnxrxvv6lcjsahgd38j,1,45.1,73.9,2023-02-13T12:50:59.534Z,2023-02-23T08:48:35Z,4030825771,212,29.1,4030825773,213,0.6,4050420845,178,,4030825767,140,68.5,4030825765,56,Left,4030825769,141,96.8,,,,,,,1dtpzd3m6rhsrc1vk1ddzk2jt,Muhannad Al Qaydhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507464845,17,1,1,0,36,ebcxfnmnxrxvv6lcjsahgd38j,1,60.7,88.1,2023-02-13T12:51:05.342Z,2023-02-23T08:48:41Z,4030825779,140,45.5,4050420887,178,,4030825785,213,2.9,4030825777,56,Back,4030825781,141,94.7,4030825783,212,16.6,,,,,,,483s97qezyiz91n8qzwjd7uuh,Bandar Nasser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507464849,18,1,1,0,37,ebcxfnmnxrxvv6lcjsahgd38j,0,45.5,95,2023-02-13T12:51:06.257Z,2023-02-23T08:48:46Z,4050420903,178,,4030825815,141,60.8,4030825819,213,5.7,4030825809,155,,4030825811,56,Center,4030825813,140,78.4,4030825821,1,,4030825817,212,41.6,1dtpzd3m6rhsrc1vk1ddzk2jt,Muhannad Al Qaydhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
