id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/9/value,qualifier/12/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/13/value,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/18/value,assist
2458053871,8,1,1,0,26,ebcxfnmnxrxvv6lcjsahgd38j,1,46.5,56.6,2022-09-10T15:46:25.482Z,2022-09-22T04:46:30Z,3769854559,213,5.1,3769854551,56,Right,3769854557,212,34.7,3797132371,178,,3769854553,140,58.5,3769854555,141,9.1,3769854561,1,,,,,9q7c1bn4dgyhoqto46puqeevp,M. Pavkov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458053895,9,1,1,0,32,ebcxfnmnxrxvv6lcjsahgd38j,1,64.5,10,2022-09-10T15:46:31.312Z,2022-09-22T04:46:36Z,3797132435,178,,3769854697,56,Center,3769854699,140,67.8,3769854701,141,22.3,3769854705,213,1.2,3769854703,212,9.1,,,,,,,azjpcg32pigro8iunnll88wyd,Ali Al Zaqan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458053909,10,1,1,0,35,ebcxfnmnxrxvv6lcjsahgd38j,0,69,25.6,2022-09-10T15:46:34.043Z,2022-09-22T04:46:46Z,3769854757,141,34.7,3769854759,212,6.3,3797132533,178,,3769854755,140,70.3,3769854753,56,Center,3769854761,213,1.4,,,,,,,5zmh9fz8vr0jcgt8zic0vyve2,Paulinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458053917,10,8,1,0,35,o1iwuxbv233ayidxpibbxy59,1,23,68.5,2022-09-10T15:46:34.188Z,2022-09-22T04:46:51Z,3779482661,384,,3797132593,178,,3769854797,56,Back,,,,,,,,,,,,,,,,c8sryc7a76ov57x24tv80swr9,A. El Mahdioui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458053929,11,61,1,0,35,o1iwuxbv233ayidxpibbxy59,1,24.4,67.9,2022-09-10T15:46:34.332Z,2022-09-22T04:46:55Z,3797132625,178,,3769854837,56,Back,,,,,,,,,,,,,,,,,,,cmijbwv0ine68v0y6kf9cuehh,Álvaro Medrán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458053941,12,49,1,0,36,o1iwuxbv233ayidxpibbxy59,1,15.2,60,2022-09-10T15:46:35.211Z,2022-09-22T04:47:03Z,,,,,,,,,,,,,,,,,,,,,,,,,8j0yhxinglb5o5dpe2qd232dx,Naldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458053947,13,1,1,0,36,o1iwuxbv233ayidxpibbxy59,0,15.2,60,2022-09-10T15:46:35.249Z,2022-09-22T04:47:09Z,3769854955,212,11.5,3769854949,56,Back,3769854953,141,59.0,3797132775,178,,3769854957,213,6.2,3769854951,140,26.1,,,,,,,8j0yhxinglb5o5dpe2qd232dx,Naldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459858789,656,49,1,0,37,ebcxfnmnxrxvv6lcjsahgd38j,1,75.7,42.1,2022-09-10T15:46:36.064Z,2022-09-22T04:47:17Z,,,,,,,,,,,,,,,,,,,,,,,,,beeunz2xxmos83md5kmsy4hqt,Víctor Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458053983,11,1,1,0,38,ebcxfnmnxrxvv6lcjsahgd38j,1,75.1,40.4,2022-09-10T15:46:36.717Z,2022-09-22T04:47:29Z,3769855131,213,2.3,3769859521,210,15,3769855127,212,12.0,3769855115,56,Center,3769855123,141,53.8,3797132933,178,,3769855119,140,67.7,,,,beeunz2xxmos83md5kmsy4hqt,Víctor Ruiz,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458053985,12,15,1,0,40,ebcxfnmnxrxvv6lcjsahgd38j,1,66.6,57.2,2022-09-10T15:46:38.855Z,2022-09-22T04:47:30Z,3769855143,22,,3769859551,78,,3769855145,19,,3769859555,55,11,3769859283,20,,3769855147,56,Center,3769859553,29,,3769859305,233,14,61u0tfe67undvqqutes55k2xh,Ricardo Ryller,,3769859569,230,97.7,3797132975,178,3769859559,102,50.2,3769859565,146,82.0,3769859563,215,3769859291,82,3769859567,147,54.0,3769859561,103,19,3769859575,231,50.7,,,,,,,,,,,,,
2458053963,14,10,1,0,40,o1iwuxbv233ayidxpibbxy59,1,18.1,48.7,2022-09-10T15:46:39.419Z,2022-09-22T04:47:36Z,3797133053,21,,3769855029,56,Back,3797133051,178,,3769859333,233,12,3769855025,94,,,,,,,,,,,8j0yhxinglb5o5dpe2qd232dx,Naldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458054033,13,5,1,0,44,ebcxfnmnxrxvv6lcjsahgd38j,1,74.5,101.6,2022-09-10T15:46:43.515Z,2022-09-22T04:47:39Z,3769855441,233,15,3769855409,347,,3769855407,56,Left,,,,,,,,,,,,,,,,5zmh9fz8vr0jcgt8zic0vyve2,Paulinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458054015,15,5,1,0,44,o1iwuxbv233ayidxpibbxy59,0,25.5,-1.6,2022-09-10T15:46:43.515Z,2022-09-22T04:47:39Z,3769855453,233,13,3769855311,347,,3769855309,56,Back,,,,,,,,,,,,,,,,8j0yhxinglb5o5dpe2qd232dx,Naldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458054051,14,1,1,0,46,ebcxfnmnxrxvv6lcjsahgd38j,1,72.8,100,2022-09-10T15:46:45.046Z,2022-09-22T04:47:43Z,3769855539,140,65.3,3769855537,56,Left,3769855541,141,89.4,3769855535,107,,3769855543,212,11.4,3769855545,213,4.0,,,,,,,483s97qezyiz91n8qzwjd7uuh,Bandar Nasser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458054095,15,1,1,0,48,ebcxfnmnxrxvv6lcjsahgd38j,1,65.3,89.4,2022-09-10T15:46:47.565Z,2022-09-22T04:47:47Z,3769855785,140,44.7,3769855791,213,3.4,3769855783,56,Back,3797133153,178,,3769855787,141,81.9,3769855789,212,22.2,,,,,,,61u0tfe67undvqqutes55k2xh,Ricardo Ryller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458054123,16,1,1,0,51,ebcxfnmnxrxvv6lcjsahgd38j,1,43.6,77.3,2022-09-10T15:46:50.435Z,2022-09-22T04:47:51Z,3769855933,212,14.3,3769855935,213,4.4,3769855931,141,57.6,3769855927,56,Back,3797133203,178,,3769855929,140,38.9,,,,,,,1dtpzd3m6rhsrc1vk1ddzk2jt,Muhannad Al Qaydhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458054165,17,1,1,0,54,ebcxfnmnxrxvv6lcjsahgd38j,1,38.9,57.6,2022-09-10T15:46:53.170Z,2022-09-22T04:47:55Z,3769856191,212,20.5,3797133245,178,,3769856185,56,Back,3769856193,213,4.9,3769856189,141,27.7,3769856187,140,41.6,,,,,,,d3hiwrqyxc7ff8vlwk35tnsru,Sami Al Khaibari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458054189,18,1,1,0,58,ebcxfnmnxrxvv6lcjsahgd38j,1,41.6,27.7,2022-09-10T15:46:57.373Z,2022-09-22T04:47:58Z,3797133283,178,,3769856321,213,2.1,3769856315,141,47.6,3769856309,140,33.2,3769856303,56,Back,3769856319,212,16.2,,,,,,,9vsqe0uy76u157na942hdokx5,Mohammed Al Baqawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458054261,19,1,1,1,0,ebcxfnmnxrxvv6lcjsahgd38j,1,33.4,48.2,2022-09-10T15:46:59.368Z,2022-09-22T04:48:03Z,3769856695,56,Back,3769856703,213,1.4,3769856697,140,35.7,3769856699,141,76.2,3769856701,212,19.2,3797133331,178,,,,,,,,d3hiwrqyxc7ff8vlwk35tnsru,Sami Al Khaibari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458054299,20,1,1,1,5,ebcxfnmnxrxvv6lcjsahgd38j,1,38.3,77.7,2022-09-10T15:47:04.638Z,2022-09-22T04:48:06Z,3769856981,212,18.4,3769856971,56,Back,3769856979,141,51.2,3769856977,140,34.9,3797133383,178,,3769856983,213,4.5,,,,,,,1dtpzd3m6rhsrc1vk1ddzk2jt,Muhannad Al Qaydhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458054321,21,1,1,1,10,ebcxfnmnxrxvv6lcjsahgd38j,0,35.5,49.9,2022-09-10T15:47:09.696Z,2022-09-22T04:48:11Z,3797133445,178,,3769857089,213,0.6,3769857081,56,Center,3769857087,212,30.9,3769857083,140,60.5,3769857085,141,74.0,,,,,,,d3hiwrqyxc7ff8vlwk35tnsru,Sami Al Khaibari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458054323,16,49,1,1,11,o1iwuxbv233ayidxpibbxy59,1,42.6,21.9,2022-09-10T15:47:10.529Z,2022-09-22T04:48:24Z,,,,,,,,,,,,,,,,,,,,,,,,,12dv2sa9xm0aedpb13ivl11wp,Fahad Al Rashidi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458054349,17,1,1,1,14,o1iwuxbv233ayidxpibbxy59,1,42.2,24.9,2022-09-10T15:47:12.721Z,2022-09-22T04:48:28Z,3769857241,213,2.0,3769857237,141,36.0,3769857239,212,8.2,3797133649,178,,3769857235,140,39.1,3769857233,56,Back,,,,,,,12dv2sa9xm0aedpb13ivl11wp,Fahad Al Rashidi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458054381,18,1,1,1,15,o1iwuxbv233ayidxpibbxy59,1,39.2,35.1,2022-09-10T15:47:13.868Z,2022-09-22T04:48:36Z,3769857435,141,17.6,3797133727,178,,3769857427,56,Back,3769857431,140,31.5,3769857439,213,4.1,3769857437,212,14.4,,,,,,,9etkdqceb3wo5zh0oktt0r85w,Saad Al Nasser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458054397,19,1,1,1,17,o1iwuxbv233ayidxpibbxy59,1,30.1,18.5,2022-09-10T15:47:15.972Z,2022-09-22T04:48:41Z,3769857493,141,29.4,3769857487,56,Back,3769857495,212,8.2,3797133797,178,,3769857491,140,33.4,3769857497,213,1.1,,,,,,,1amphiae52a8rzm2ngpzffu21,Tareq Abdullah A Mohammed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458054469,20,1,1,1,19,o1iwuxbv233ayidxpibbxy59,1,38.4,34,2022-09-10T15:47:18.629Z,2022-09-22T04:48:46Z,3769857919,56,Back,3769857925,212,25.4,3769857923,141,70.3,3797133869,178,,3769857927,213,1.8,3769857921,140,32.9,,,,,,,c8sryc7a76ov57x24tv80swr9,A. El Mahdioui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458054497,21,1,1,1,24,o1iwuxbv233ayidxpibbxy59,1,36.9,86.2,2022-09-10T15:47:23.383Z,2022-09-22T04:48:51Z,3769858065,140,44.3,3769858063,56,Back,3769858071,213,5.7,3797133957,178,,3769858067,141,78.8,3769858069,212,9.3,,,,,,,95zoygnjudd2lmvc38oyuhwid,Hassan Kadesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458054519,22,1,1,1,25,o1iwuxbv233ayidxpibbxy59,1,44.3,78.8,2022-09-10T15:47:24.309Z,2022-09-22T04:48:55Z,3769858189,212,18.6,3769858187,141,51.5,3769858191,213,4.7,3769858183,56,Back,3769858185,140,44.9,3797134021,178,,,,,,,,8pxv846gct3gjgrknr4glqulm,Sumayhan Al Nabit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458054527,23,1,1,1,28,o1iwuxbv233ayidxpibbxy59,1,44.9,51.5,2022-09-10T15:47:27.005Z,2022-09-22T04:49:02Z,3769858303,212,18.2,3769858305,213,5.3,3769858297,56,Center,3769858299,140,55.0,3769858301,141,29.7,3797134081,178,,,,,,,,c8sryc7a76ov57x24tv80swr9,A. El Mahdioui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458054533,24,1,1,1,30,o1iwuxbv233ayidxpibbxy59,0,55,29.2,2022-09-10T15:47:28.992Z,2022-09-22T04:49:10Z,3769858327,140,62.5,3769858329,141,39.1,3769858331,212,10.4,3769858333,213,0.7,3769858325,56,Center,3797134167,178,,,,,,,,9etkdqceb3wo5zh0oktt0r85w,Saad Al Nasser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458054559,22,1,1,1,30,ebcxfnmnxrxvv6lcjsahgd38j,0,37.8,63.5,2022-09-10T15:47:29.559Z,2022-09-22T04:49:17Z,3769858519,212,18.4,3769858511,157,,3769858517,141,89.9,3769858523,1,,3769858513,56,Back,3769858515,140,41.5,3769858521,213,1.4,3797134249,178,,d3hiwrqyxc7ff8vlwk35tnsru,Sami Al Khaibari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458054635,25,61,1,1,33,o1iwuxbv233ayidxpibbxy59,0,68,8.2,2022-09-10T15:47:32.600Z,2022-09-22T04:49:28Z,3797134361,178,,3769858833,56,Right,,,,,,,,,,,,,,,,,,,1amphiae52a8rzm2ngpzffu21,Tareq Abdullah A Mohammed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458054659,23,12,1,1,37,ebcxfnmnxrxvv6lcjsahgd38j,1,35,90.2,2022-09-10T15:47:36.056Z,2022-09-22T04:49:34Z,3797134419,178,,3769859013,167,,3769858975,212,8.8,3769858973,141,100.0,3769858977,213,1.1,3769858971,140,38.6,3769858969,56,Back,,,,1dtpzd3m6rhsrc1vk1ddzk2jt,Muhannad Al Qaydhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458054663,24,5,1,1,37,ebcxfnmnxrxvv6lcjsahgd38j,0,32.8,101.2,2022-09-10T15:47:36.578Z,2022-09-22T04:49:39Z,3769858997,347,,3769858995,56,Back,3769859653,233,26,,,,,,,,,,,,,,,,5zmh9fz8vr0jcgt8zic0vyve2,Paulinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458054797,26,5,1,1,37,o1iwuxbv233ayidxpibbxy59,1,67.2,-1.2,2022-09-10T15:47:36.578Z,2022-09-22T04:49:39Z,3769859621,347,,3769859625,233,24,3769859619,56,Right,,,,,,,,,,,,,,,,1amphiae52a8rzm2ngpzffu21,Tareq Abdullah A Mohammed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458054855,27,1,1,1,50,o1iwuxbv233ayidxpibbxy59,1,73,0,2022-09-10T15:47:49.395Z,2022-09-22T04:49:44Z,3769859911,213,1.6,3769859901,107,,3769859909,212,8.4,3769859907,141,11.9,3769859903,56,Right,3769859905,140,72.9,,,,,,,1amphiae52a8rzm2ngpzffu21,Tareq Abdullah A Mohammed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458054861,28,1,1,1,52,o1iwuxbv233ayidxpibbxy59,1,72.9,11.9,2022-09-10T15:47:50.968Z,2022-09-22T06:47:23Z,3769859941,140,69.6,3769859947,213,4.1,3769859939,56,Right,3797134559,178,,3769859943,141,4.6,3769859945,212,6.1,,,,,,,9etkdqceb3wo5zh0oktt0r85w,Saad Al Nasser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
