id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,keyPass,qualifier/9/value,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,assist,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/17/value
2494320295,7,6,1,0,10,dbhdov3cc47kcr1hjg5qr5qg7,1,98.2,77.3,2022-12-31T12:31:04.045Z,2023-01-05T10:58:11Z,3961834765,73,,3961834763,56,Center,3961834775,233,4,,,,,,,,,,,,,,,,8btwu0jixlrcl9gj51uepz21g,Yousef Fawaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494320375,8,1,1,0,32,dbhdov3cc47kcr1hjg5qr5qg7,0,99.5,99.5,2022-12-31T12:31:26.556Z,2023-01-05T10:58:19Z,3965338843,20,,3961835119,56,Center,3961835111,2,,3961835125,212,29.4,3961835115,155,,3961835121,140,93.9,3961835127,213,4.5,3966262699,178,,8btwu0jixlrcl9gj51uepz21g,Yousef Fawaz,3961835123,141,3961835113,6,57.2,3961835117,223,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494320367,5,44,1,0,33,f0zsn74nz0o01gr30weun240i,1,6.6,44,2022-12-31T12:31:27.721Z,2023-01-05T12:23:54Z,3961835089,56,Back,3961835177,233,9,3961835091,285,,,,,,,,,,,,,,,,,7ieikgigejp7rmvrsra8mj1lh,Dener,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494320379,9,44,1,0,33,dbhdov3cc47kcr1hjg5qr5qg7,0,93.4,56,2022-12-31T12:31:27.722Z,2023-01-05T10:58:27Z,3961835157,56,Center,3961835159,286,,3961835181,233,5,,,,,,,,,,,,,,,,5etucjhifze9cu3fecy68dg16,Mohammed Naji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494320377,6,12,1,0,33,f0zsn74nz0o01gr30weun240i,1,7.1,45.1,2022-12-31T12:31:27.794Z,2023-01-05T12:23:55Z,3966262739,388,,3961835395,15,,3961835141,56,Back,3961835145,141,79.1,3961835149,213,1.3,3961835147,212,23.9,3961835143,140,12.7,,,,7ieikgigejp7rmvrsra8mj1lh,Dener,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494320413,10,1,1,0,40,dbhdov3cc47kcr1hjg5qr5qg7,0,91.6,7.9,2022-12-31T12:31:34.887Z,2023-01-05T10:58:53Z,3961835321,140,92.8,3961835335,233,7,3961835315,2,,3961835325,212,2.6,3965339065,224,,3961835319,56,Right,3961835339,286,,3966262801,178,,drlzps89wgzfvjmmvqnshmrkk,Mohammed Fraih Al Shammari,3965339067,20,3961835317,155,,3961835333,236,3961835323,141,11.3,3961835327,213,1.1,,,,,,,,,,,,,,,,,,,,,,
2494320415,7,12,1,0,41,f0zsn74nz0o01gr30weun240i,1,3.4,89.9,2022-12-31T12:31:35.201Z,2023-01-05T10:59:03Z,3961835329,185,,3961835351,233,10,3966262827,178,,3961835331,56,Back,,,,,,,,,,,,,bhdvvtp8iu46et3iqfn6c8f3e,Hussain Qasim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494320421,8,6,1,0,42,f0zsn74nz0o01gr30weun240i,0,5.3,89.3,2022-12-31T12:31:36.402Z,2023-01-06T06:19:17Z,3961835443,233,11,3961835359,56,Back,3961835361,73,,,,,,,,,,,,,,,,,bkpoy149cdahszf7g50fdox04,Hassan Al Jubairi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494320441,11,6,1,0,42,dbhdov3cc47kcr1hjg5qr5qg7,1,94.7,10.7,2022-12-31T12:31:36.402Z,2023-01-06T06:19:17Z,3961835431,56,Right,3961835439,233,8,3961835433,75,,,,,,,,,,,,,,,,,drlzps89wgzfvjmmvqnshmrkk,Mohammed Fraih Al Shammari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494320493,12,1,1,1,8,dbhdov3cc47kcr1hjg5qr5qg7,1,99.5,0.5,2022-12-31T12:32:02.640Z,2023-01-05T12:23:56Z,3961835643,2,,3961835647,155,,3961883649,154,,3961835661,1,,3965339261,72,,3961835657,212,32.2,3961835653,140,91.8,3961835699,233,9,5jf9ehsqbdmxlcan1tjm7gmqc,Abdul Al Jumaili,3961835651,56,3961835655,141,Center,3961883647,210,3961835649,223,,3961835645,6,,1,46.3,15,3961835659,213,1.8,3966262863,178,,,,,,,,,,,,,,
2494320575,14,44,1,1,10,dbhdov3cc47kcr1hjg5qr5qg7,1,91.9,46.8,2022-12-31T12:32:04.318Z,2023-01-05T12:23:55Z,3961835965,56,Center,3961836361,233,913,3961835967,286,,,,,,,,,,,,,,,,,bgzn0qcq2tcobzu1odwyaeeei,Yousef Al Shammari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494343207,913,44,1,1,10,f0zsn74nz0o01gr30weun240i,0,8.1,53.2,2022-12-31T12:32:04.319Z,2023-01-05T10:59:29Z,3961960909,285,,3961960907,56,Back,3961960993,233,14,,,,,,,,,,,,,,,,c2mhdatj96x8eug6mekactrkl,Victor Braga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494328825,371,15,1,1,10,dbhdov3cc47kcr1hjg5qr5qg7,1,91.9,46.4,2022-12-31T12:32:04.366Z,2023-01-05T12:23:56Z,3961883463,17,,3961883513,328,,3961883661,154,,3961883663,55,12,3961883515,233,11,3961883465,56,Center,3961883509,15,,3961883655,25,,bgzn0qcq2tcobzu1odwyaeeei,Yousef Al Shammari,3966262973,388,3961883657,79,,3961883669,103,3961883671,146,94.1,3961883659,29,,,,23.4,3961883667,102,49.2,3961883673,147,47.5,,,,,,,,,,,,,
2494320683,11,10,1,1,10,f0zsn74nz0o01gr30weun240i,1,5.9,52.9,2022-12-31T12:32:04.375Z,2023-01-05T11:00:46Z,3961882741,173,,3961883523,233,371,3965339647,378,,3961882743,181,,3961836343,56,Back,,,,,,,,,,c2mhdatj96x8eug6mekactrkl,Victor Braga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494328893,423,61,1,1,10,f0zsn74nz0o01gr30weun240i,1,9.1,57,2022-12-31T12:32:04.431Z,2023-01-05T11:01:20Z,3961884191,56,Back,3966263315,388,,,,,,,,,,,,,,,,,,,,7ieikgigejp7rmvrsra8mj1lh,Dener,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494320503,9,61,1,1,10,f0zsn74nz0o01gr30weun240i,1,5.8,49.9,2022-12-31T12:32:04.668Z,2023-01-05T11:01:18Z,3966263309,388,,3961835687,56,Back,,,,,,,,,,,,,,,,,,,c2mhdatj96x8eug6mekactrkl,Victor Braga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494320579,15,61,1,1,10,dbhdov3cc47kcr1hjg5qr5qg7,1,90.3,46,2022-12-31T12:32:04.806Z,2023-01-05T11:01:14Z,3966263301,21,,3961835977,56,Center,3966263303,178,,,,,,,,,,,,,,,,,bgzn0qcq2tcobzu1odwyaeeei,Yousef Al Shammari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494320525,10,12,1,1,11,f0zsn74nz0o01gr30weun240i,1,9,58.2,2022-12-31T12:32:05.552Z,2023-01-05T11:01:30Z,3961835773,140,61.1,3961835783,213,6.0,3961835777,141,33.1,3961835769,56,Center,3961835779,212,57.3,3966263363,178,,,,,,,,egk2nnpvvup731trr0x2kj696,G. Mbenza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494320573,13,1,1,1,17,dbhdov3cc47kcr1hjg5qr5qg7,1,36.6,68.4,2022-12-31T12:32:11.767Z,2023-01-05T11:01:44Z,3966263405,178,,3961835953,56,Left,3961835957,141,85.4,3961835959,212,23.6,3961835955,140,56.2,3961835961,213,0.5,,,,,,,96locb7oipzlke997xnx6ii38,Mohammed Bassam Al Hurayji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494320701,16,68,1,2,0,dbhdov3cc47kcr1hjg5qr5qg7,1,0,0,2022-12-31T12:32:54.819Z,2023-01-05T11:01:54Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494320707,12,68,1,2,0,f0zsn74nz0o01gr30weun240i,0,0,0,2022-12-31T12:32:54.917Z,2023-01-06T06:21:38Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494320715,17,1,1,2,2,dbhdov3cc47kcr1hjg5qr5qg7,1,54.3,72.9,2022-12-31T12:32:56.162Z,2023-01-05T11:02:04Z,3961836471,56,Back,3966263463,178,,3961836475,141,87.1,3961836479,213,2.6,3961836477,212,18.9,3961836473,140,38.8,,,,,,,exs0tbl2thbcz163r3vas74es,Tariq Al Mutairi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494320725,18,1,1,2,4,dbhdov3cc47kcr1hjg5qr5qg7,1,34.4,87.2,2022-12-31T12:32:58.792Z,2023-01-05T11:02:08Z,3961836515,141,96.2,3961836511,56,Left,3966263481,178,,3961836513,140,59.8,3961836517,212,27.4,3961836519,213,0.2,,,,,,,3wpliz4y0ex8jxtlt2enirc9h,Maurício Antônio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494320729,19,1,1,2,10,dbhdov3cc47kcr1hjg5qr5qg7,1,58,95.7,2022-12-31T12:33:04.055Z,2023-01-05T11:02:14Z,3961836531,140,43.7,3961836535,212,17.0,3966263505,178,,3961836537,213,3.6,3961836533,141,83.9,3961836529,56,Back,,,,,,,bgzn0qcq2tcobzu1odwyaeeei,Yousef Al Shammari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494320733,20,1,1,2,11,dbhdov3cc47kcr1hjg5qr5qg7,1,43.4,84.1,2022-12-31T12:33:05.318Z,2023-01-05T11:02:20Z,3961836545,56,Back,3961836553,213,2.7,3966263529,178,,3961836547,140,35.0,3961836551,212,9.7,3961836549,141,90.2,,,,,,,exs0tbl2thbcz163r3vas74es,Tariq Al Mutairi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494320751,21,1,1,2,13,dbhdov3cc47kcr1hjg5qr5qg7,1,35,90.2,2022-12-31T12:33:07.519Z,2023-01-05T11:02:26Z,3961836645,141,93.6,3961836639,155,,3966263545,178,,3961836641,56,Left,3961836647,212,55.1,3961836651,1,,3961836643,140,87.4,3961836649,213,0.0,3wpliz4y0ex8jxtlt2enirc9h,Maurício Antônio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495246297,960,43,1,2,18,dbhdov3cc47kcr1hjg5qr5qg7,1,0,0,2022-12-31T12:33:12.077Z,2023-01-06T04:32:02Z,3966712165,233,1319,3966724337,144,67,,,,,,,,,,,,,,,,,,,8btwu0jixlrcl9gj51uepz21g,Yousef Fawaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495246295,1319,43,1,2,18,f0zsn74nz0o01gr30weun240i,1,0,0,2022-12-31T12:33:12.078Z,2023-01-06T04:32:01Z,3966712169,233,960,3966724325,144,67,,,,,,,,,,,,,,,,,,,3hzwwygv4u0vn68g4z3taqj1l,Alfa Semedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494320759,22,3,1,2,18,dbhdov3cc47kcr1hjg5qr5qg7,0,86.4,91.9,2022-12-31T12:33:12.086Z,2023-01-05T11:02:54Z,3965340077,465,,3961836671,233,13,3966263573,178,,3961836665,286,,3961836663,56,Left,,,,,,,,,,8btwu0jixlrcl9gj51uepz21g,Yousef Fawaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494320753,13,7,1,2,18,f0zsn74nz0o01gr30weun240i,1,13.6,8.1,2022-12-31T12:33:12.221Z,2023-01-05T11:03:00Z,3961836655,56,Back,3965340117,383,,3961836667,233,22,3961836657,285,,3966263593,178,,,,,,,,,,,3hzwwygv4u0vn68g4z3taqj1l,Alfa Semedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494320755,14,49,1,2,20,f0zsn74nz0o01gr30weun240i,1,14.3,11.2,2022-12-31T12:33:14.180Z,2023-01-05T11:03:06Z,,,,,,,,,,,,,,,,,,,,,,,,,3hzwwygv4u0vn68g4z3taqj1l,Alfa Semedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494320761,15,1,1,2,20,f0zsn74nz0o01gr30weun240i,0,14.8,11.5,2022-12-31T12:33:14.243Z,2023-01-05T11:03:11Z,3961836679,140,38.1,3961836683,212,31.7,3961836677,56,Back,3961836687,1,,3961836681,141,41.2,3966263619,178,,3961836675,157,,3961836685,213,0.7,3hzwwygv4u0vn68g4z3taqj1l,Alfa Semedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494320765,23,1,1,2,22,dbhdov3cc47kcr1hjg5qr5qg7,1,65,48.5,2022-12-31T12:33:16.401Z,2023-01-05T11:03:31Z,3961836711,141,64.9,3966263709,178,,3961836705,56,Center,3961836715,213,1.3,3961836707,140,67.9,3961836713,212,11.6,,,,,,,5etucjhifze9cu3fecy68dg16,Mohammed Naji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494320769,24,49,1,2,23,dbhdov3cc47kcr1hjg5qr5qg7,1,67.9,64.9,2022-12-31T12:33:17.895Z,2023-01-05T11:03:39Z,,,,,,,,,,,,,,,,,,,,,,,,,exs0tbl2thbcz163r3vas74es,Tariq Al Mutairi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494320771,25,3,1,2,23,dbhdov3cc47kcr1hjg5qr5qg7,0,66.2,64.1,2022-12-31T12:33:17.946Z,2023-01-05T11:03:43Z,3965340141,464,,3961836733,56,Center,3966263757,178,,3961885527,233,16,3961836735,286,,,,,,,,,,,exs0tbl2thbcz163r3vas74es,Tariq Al Mutairi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494320773,16,7,1,2,23,f0zsn74nz0o01gr30weun240i,0,33.8,35.9,2022-12-31T12:33:17.985Z,2023-01-05T11:03:50Z,3961836745,233,25,3965340153,383,,3961836741,56,Back,3961836743,285,,3966263799,178,,,,,,,,,,,9i2vkt05nwdi1v6iqiyv3hl91,Mohammed Harzan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494320775,26,3,1,2,25,dbhdov3cc47kcr1hjg5qr5qg7,0,69.9,62.4,2022-12-31T12:33:19.709Z,2023-01-05T11:04:06Z,3966263865,178,,3965360385,233,17,3961836749,56,Center,3965340171,465,,3961836751,286,,,,,,,,,,,exs0tbl2thbcz163r3vas74es,Tariq Al Mutairi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494320777,17,7,1,2,25,f0zsn74nz0o01gr30weun240i,1,30.1,37.6,2022-12-31T12:33:19.762Z,2023-01-05T11:04:11Z,3966263881,178,,3961836769,233,26,3961836765,285,,3961836763,56,Back,3965340199,384,,,,,,,,,,,7ieikgigejp7rmvrsra8mj1lh,Dener,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494320779,18,49,1,2,27,f0zsn74nz0o01gr30weun240i,1,28.4,46.1,2022-12-31T12:33:21.365Z,2023-01-05T11:04:42Z,,,,,,,,,,,,,,,,,,,,,,,,,7ieikgigejp7rmvrsra8mj1lh,Dener,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495246529,1332,67,1,2,27,f0zsn74nz0o01gr30weun240i,1,28.9,43,2022-12-31T12:33:21.391Z,2023-01-06T04:32:17Z,3966712757,233,963,,,,,,,,,,,,,,,,,,,,,,7ieikgigejp7rmvrsra8mj1lh,Dener,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495246527,963,67,1,2,27,dbhdov3cc47kcr1hjg5qr5qg7,0,71.1,57,2022-12-31T12:33:21.392Z,2023-01-06T04:01:40Z,3966712765,233,1332,,,,,,,,,,,,,,,,,,,,,,exs0tbl2thbcz163r3vas74es,Tariq Al Mutairi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494320781,19,1,1,2,28,f0zsn74nz0o01gr30weun240i,1,28.4,46.1,2022-12-31T12:33:22.524Z,2023-01-05T11:04:46Z,3961836777,56,Back,3966264033,178,,3961836783,212,8.7,3961836779,140,24.3,3961836785,213,2.1,3961836781,141,57.3,,,,,,,7ieikgigejp7rmvrsra8mj1lh,Dener,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494320787,20,1,1,2,30,f0zsn74nz0o01gr30weun240i,1,24.3,57.3,2022-12-31T12:33:24.603Z,2023-01-05T11:04:51Z,3961836817,212,24.4,3961836813,140,41.8,3966264051,178,,3961836819,213,0.7,3961836815,141,81.0,3961836811,56,Back,,,,,,,bhdvvtp8iu46et3iqfn6c8f3e,Hussain Qasim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494985305,914,3,1,2,33,f0zsn74nz0o01gr30weun240i,0,44.4,89.3,2022-12-31T12:33:27.600Z,2023-01-05T11:05:05Z,3966264107,178,,3965340541,56,Back,3965340545,464,,3965340543,286,,3965340547,467,5etucjhifze9cu3fecy68dg16,,,,,,,,,,egk2nnpvvup731trr0x2kj696,G. Mbenza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494320789,21,1,1,2,35,f0zsn74nz0o01gr30weun240i,0,41.2,89.9,2022-12-31T12:33:29.266Z,2023-01-05T11:05:10Z,3961836825,56,Back,3966264119,178,,3961836831,212,5.3,3961836827,140,37.2,3961836833,213,3.8,3961836829,141,85.2,,,,,,,egk2nnpvvup731trr0x2kj696,G. Mbenza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494320791,27,61,1,2,35,dbhdov3cc47kcr1hjg5qr5qg7,1,66,5.6,2022-12-31T12:33:29.645Z,2023-01-05T11:05:18Z,3966264151,178,,3961836837,56,Right,,,,,,,,,,,,,,,,,,,drlzps89wgzfvjmmvqnshmrkk,Mohammed Fraih Al Shammari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494320793,22,1,1,2,38,f0zsn74nz0o01gr30weun240i,1,33.2,92,2022-12-31T12:33:32.740Z,2023-01-05T11:05:27Z,3961836843,56,Back,3961836845,140,18.2,3961836847,141,67.8,3961836851,213,3.9,3966264179,178,,3961836849,212,22.8,,,,,,,7ieikgigejp7rmvrsra8mj1lh,Dener,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
