id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/8/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/9/value,qualifier/10/value,qualifier/11/value,keyPass,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/14/value,qualifier/15/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,assist,qualifier/17/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2507731265,216,80,1,23,46,2ry1fixv27p3xepazsxcuyoho,0,13.3,48.1,2023-02-14T15:24:05.532Z,2023-03-03T07:03:57Z,4067670141,178,,,,,,,,,,,,,,,,,,,,,,,86gtnji8gzd7t05si9bzdhcyd,Kim Seung-Gyu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507731271,217,1,1,23,47,2ry1fixv27p3xepazsxcuyoho,1,12,49.4,2023-02-14T15:24:06.200Z,2023-03-03T07:04:02Z,4032247873,213,1.8,4032247869,141,73.1,4032247867,140,9.1,4032247871,212,16.4,4067670163,178,,4032247865,56,Back,,,,,,,86gtnji8gzd7t05si9bzdhcyd,Kim Seung-Gyu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507731279,218,1,1,23,50,2ry1fixv27p3xepazsxcuyoho,1,9.9,68.7,2023-02-14T15:24:09.123Z,2023-03-03T07:04:04Z,4032247941,212,19.1,4032247935,56,Back,4032247937,140,14.9,4067670191,178,,4032247939,141,95.7,4032247943,213,1.3,,,,,,,2gef3rw1e1q3d7qudetpgvbop,Hassan Tambakti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507731285,219,1,1,23,52,2ry1fixv27p3xepazsxcuyoho,0,15,95.8,2023-02-14T15:24:11.520Z,2023-03-03T07:04:06Z,4032247985,212,15.7,4032247983,141,100.0,4067670199,178,,4032247979,56,Back,4032247981,140,29.6,4032247987,213,0.2,,,,,,,2evokue4swxl64cxjuc21u2qy,Moteb Al Harbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507731287,220,43,1,23,53,2ry1fixv27p3xepazsxcuyoho,1,0,0,2023-02-14T15:24:12.335Z,2023-02-14T15:25:01Z,4032247995,56,Back,4032249107,144,61,,,,,,,,,,,,,,,,,,,68cm9uvlgmi1q5xfki3g31i39,É. Banega,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507731309,194,5,1,23,53,d47tf49ishm9qnfd8zyc8wv0j,1,79,-0.6,2023-02-14T15:24:12.423Z,2023-03-03T07:04:11Z,4032248149,56,Right,4032248151,347,,4032248161,233,221,,,,,,,,,,,,,,,,dxy1gb64e1hokq26qqnigirpx,Saad Natiq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507731289,221,5,1,23,53,2ry1fixv27p3xepazsxcuyoho,0,21,100.6,2023-02-14T15:24:12.423Z,2023-03-03T07:04:12Z,4032248001,56,Back,4032248169,233,194,4032248003,347,,,,,,,,,,,,,,,,,68cm9uvlgmi1q5xfki3g31i39,É. Banega,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507731319,195,1,1,24,2,d47tf49ishm9qnfd8zyc8wv0j,1,79.6,0,2023-02-14T15:24:21.562Z,2023-03-03T07:04:15Z,4032248199,141,21.7,4032248201,212,15.3,4032248197,140,76.1,4032248195,56,Center,4032248203,213,1.8,4032248193,107,,,,,,,,1qt77p34tr6jf5vl5pzbh8zfu,Fahad Al Jumayah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507731323,196,1,1,24,4,d47tf49ishm9qnfd8zyc8wv0j,1,74.3,21.5,2023-02-14T15:24:23.034Z,2023-03-03T07:04:22Z,4032248223,141,11.5,4032248225,212,6.8,4032248217,56,Right,4067670291,178,,4032248227,213,4.7,4032248221,140,73.9,,,,,,,17rl734wbbzbxvj33id7j9l62,Abdulfattah Adam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507731327,197,3,1,24,5,d47tf49ishm9qnfd8zyc8wv0j,1,77.5,15.8,2023-02-14T15:24:24.340Z,2023-03-03T07:04:35Z,4032248245,56,Right,4032248307,233,222,4032248247,286,,4037324421,464,,4067670419,178,,,,,,,,,,,1qt77p34tr6jf5vl5pzbh8zfu,Fahad Al Jumayah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507731335,222,45,1,24,5,2ry1fixv27p3xepazsxcuyoho,0,22.5,84.2,2023-02-14T15:24:24.340Z,2023-03-03T07:04:36Z,4032248313,233,197,4032248269,56,Back,4032248271,285,,,,,,,,,,,,,,,,,bdtfe5xkr2grbxqkgpntbypjp,Carlos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507731337,198,1,1,24,6,d47tf49ishm9qnfd8zyc8wv0j,1,73.5,11.3,2023-02-14T15:24:25.469Z,2023-03-03T07:04:40Z,4032248277,140,68.6,4067670479,178,,4032248281,212,13.6,4032248279,141,29.8,4032248275,56,Center,4032248283,213,2.0,,,,,,,1qt77p34tr6jf5vl5pzbh8zfu,Fahad Al Jumayah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514432905,1084,83,1,24,8,2ry1fixv27p3xepazsxcuyoho,1,30.4,68.4,2023-02-14T15:24:26.935Z,2023-03-03T07:36:36Z,4067696323,399,444683,,,,,,,,,,,,,,,,,,,,,,dcl1lgczly52fg4f7oh8se6l1,Hussain Al Qahtani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507731349,199,1,1,24,8,d47tf49ishm9qnfd8zyc8wv0j,1,69.7,29.5,2023-02-14T15:24:26.981Z,2023-03-03T07:36:20Z,4067670527,178,,4032248343,212,9.6,4032248339,140,74.2,4032248345,213,1.1,4032248337,56,Center,4032248341,141,41.8,,,,,,,17rl734wbbzbxvj33id7j9l62,Abdulfattah Adam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507731361,200,1,1,24,9,d47tf49ishm9qnfd8zyc8wv0j,1,74.2,41.8,2023-02-14T15:24:28.160Z,2023-03-03T07:04:50Z,4032248395,213,2.7,4032248393,212,8.6,4032248387,56,Center,4032248391,141,47.5,4032248389,140,66.9,4067670553,178,,,,,,,,6fy868uh27umb1dafjy7tk2xh,Saleh  Al Amri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507731373,201,1,1,24,12,d47tf49ishm9qnfd8zyc8wv0j,1,64.7,50.7,2023-02-14T15:24:31.394Z,2023-03-03T07:05:10Z,4032248453,140,54.1,4032248455,141,57.6,4067670681,178,,4032248459,213,2.7,4032248451,56,Center,4032248457,212,12.1,,,,,,,dp5fmyett2g7fvus88m85fsut,U. Matić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507731379,202,1,1,24,15,d47tf49ishm9qnfd8zyc8wv0j,1,54.2,55.1,2023-02-14T15:24:34.328Z,2023-03-03T07:05:18Z,4032248531,212,18.3,4032248529,141,40.4,4032248527,140,68.8,4067670731,178,,4032248533,213,5.7,4032248525,56,Center,,,,,,,bwew6i3fnis40s77t3e3sal0p,A. Atouchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507731383,203,1,1,24,17,d47tf49ishm9qnfd8zyc8wv0j,0,68.9,39.7,2023-02-14T15:24:36.239Z,2023-03-03T07:05:21Z,4032248557,213,4.2,4032248553,141,31.1,4032248549,56,Center,4032248555,212,6.5,4032248551,140,66.1,4067670759,178,,,,,,,,483n2f7a1xkseruh77bj7rxed,S. Bguir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507731399,224,49,1,24,18,2ry1fixv27p3xepazsxcuyoho,1,38.5,70.8,2023-02-14T15:24:36.693Z,2023-03-03T07:05:27Z,,,,,,,,,,,,,,,,,,,,,,,,,68cm9uvlgmi1q5xfki3g31i39,É. Banega,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507731391,223,43,1,24,20,2ry1fixv27p3xepazsxcuyoho,1,0,0,2023-02-14T15:24:38.991Z,2023-02-17T15:12:46Z,4032248595,56,Back,4037325185,144,8,,,,,,,,,,,,,,,,,,,68cm9uvlgmi1q5xfki3g31i39,É. Banega,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507731417,225,1,1,24,22,2ry1fixv27p3xepazsxcuyoho,1,32.9,74.6,2023-02-14T15:24:41.024Z,2023-03-03T07:05:30Z,4032248719,1,,4032248711,140,78.8,4032248707,155,,4067670903,178,,4032248717,213,6.3,4032248709,56,Center,4032248715,212,48.2,4032248713,141,73.5,68cm9uvlgmi1q5xfki3g31i39,É. Banega,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507731437,226,1,1,24,27,2ry1fixv27p3xepazsxcuyoho,1,88.5,67.1,2023-02-14T15:24:46.447Z,2023-03-03T07:05:43Z,4032248803,213,4.1,4067671127,178,,4032248797,140,83.3,4032248799,141,56.3,4032248801,212,9.2,4032248795,56,Center,,,,,,,93ysty1r8uw717axrz77q88ut,Santi Mina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514433367,1183,83,1,24,29,d47tf49ishm9qnfd8zyc8wv0j,1,17.3,44.8,2023-02-14T15:24:48.361Z,2023-03-03T07:38:48Z,4067698215,399,432578,,,,,,,,,,,,,,,,,,,,,,dxy1gb64e1hokq26qqnigirpx,Saad Natiq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507731441,227,61,1,24,29,2ry1fixv27p3xepazsxcuyoho,0,83,58.8,2023-02-14T15:24:48.425Z,2023-03-03T07:06:16Z,4067671257,178,,4032248821,56,Center,,,,,,,,,,,,,,,,,,,dcl1lgczly52fg4f7oh8se6l1,Hussain Al Qahtani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507731435,204,61,1,24,30,d47tf49ishm9qnfd8zyc8wv0j,1,17,41.2,2023-02-14T15:24:48.764Z,2023-03-03T07:06:19Z,4032248791,56,Back,4067671571,178,,,,,,,,,,,,,,,,,,,,1qt77p34tr6jf5vl5pzbh8zfu,Fahad Al Jumayah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507731465,228,1,1,24,32,2ry1fixv27p3xepazsxcuyoho,1,79.5,70.1,2023-02-14T15:24:51.488Z,2023-03-03T07:06:24Z,4032248951,141,57.2,4032248955,213,3.9,4067671733,178,,4032248949,140,69.9,4032248953,212,13.4,4032248947,56,Center,,,,,,,dcl1lgczly52fg4f7oh8se6l1,Hussain Al Qahtani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507731477,229,1,1,24,34,2ry1fixv27p3xepazsxcuyoho,0,73.5,63.5,2023-02-14T15:24:53.688Z,2023-03-03T07:06:33Z,4032248999,140,90.4,4067672121,178,,4032248997,56,Center,4032249001,141,30.7,4032248995,155,,4032249003,212,28.5,4032249005,213,5.4,,,,68cm9uvlgmi1q5xfki3g31i39,É. Banega,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507731469,205,44,1,24,36,d47tf49ishm9qnfd8zyc8wv0j,1,8.7,67.3,2023-02-14T15:24:55.299Z,2023-03-03T07:49:36Z,4032248965,56,Back,4032249049,233,230,4032248967,285,,,,,,,,,,,,,,,,,jm8cn996mibk0hwauxvsb1lh,Abdullah Al Dossary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507731481,230,44,1,24,36,2ry1fixv27p3xepazsxcuyoho,0,91.3,32.7,2023-02-14T15:24:55.300Z,2023-03-03T07:06:36Z,4032249013,286,,4032249057,233,205,4032249011,56,Center,,,,,,,,,,,,,,,,ytjrtqtximxhs52bfsezogk5,C. Guanca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507731475,206,12,1,24,36,d47tf49ishm9qnfd8zyc8wv0j,1,7.8,65.3,2023-02-14T15:24:55.369Z,2023-03-03T07:49:37Z,4032249009,15,,4067672157,388,,4032248987,140,0.0,4032248991,212,19.9,4032248989,141,91.1,4032249029,167,,4032248993,213,2.1,4032248985,56,Back,jm8cn996mibk0hwauxvsb1lh,Abdullah Al Dossary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507731485,207,6,1,24,39,d47tf49ishm9qnfd8zyc8wv0j,0,4.2,80.2,2023-02-14T15:24:57.970Z,2023-03-03T07:06:41Z,4032249069,233,231,4032249025,73,,4032249023,56,Back,,,,,,,,,,,,,,,,jm8cn996mibk0hwauxvsb1lh,Abdullah Al Dossary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507731493,231,6,1,24,39,2ry1fixv27p3xepazsxcuyoho,1,95.8,19.8,2023-02-14T15:24:57.970Z,2023-03-03T07:06:40Z,4032249065,233,207,4032249061,56,Right,4032249063,75,,,,,,,,,,,,,,,,,68cm9uvlgmi1q5xfki3g31i39,É. Banega,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507731605,232,1,1,25,17,2ry1fixv27p3xepazsxcuyoho,1,99.5,0.5,2023-02-14T15:25:36.295Z,2023-03-03T07:06:47Z,4032249509,140,93.7,4067672249,178,,4032249511,141,7.6,4032249507,56,Right,4032249505,6,,4032249513,212,7.8,4032249515,213,2.5,,,,ytjrtqtximxhs52bfsezogk5,C. Guanca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507731621,233,1,1,25,18,2ry1fixv27p3xepazsxcuyoho,1,94.3,7.4,2023-02-14T15:25:37.402Z,2023-03-03T07:06:55Z,4037327009,196,,4032249731,210,13,4032249591,212,44.6,4067672273,178,,4032249593,213,1.9,4032249595,1,,4032249583,56,Center,4032249587,140,81.3,68cm9uvlgmi1q5xfki3g31i39,É. Banega,4032249733,154,4032249589,141,4032249579,155,,,,,,,69.8,,,1,,,,,,,,,,,,,,,,,,,,,,
2507731625,234,13,1,25,21,2ry1fixv27p3xepazsxcuyoho,1,81.5,67.8,2023-02-14T15:25:40.519Z,2023-03-03T07:06:55Z,4032249751,215,,4032249739,29,,4032249743,55,233,4032249669,25,,4032249761,231,49.6,4032249737,73,,4032249607,18,,4032249749,103,37.5,2evokue4swxl64cxjuc21u2qy,Moteb Al Harbi,4032249609,56,4032249747,102,4067672313,178,Center,4032249759,230,4032249757,391,,59.8,,98.6,,4032249755,328,,4032249753,108,4032249741,154,4032249671,72,,,,,,,,,,,,,
2507731617,208,5,1,25,23,d47tf49ishm9qnfd8zyc8wv0j,1,-0.7,41.9,2023-02-14T15:25:42.457Z,2023-03-03T07:06:59Z,4032249563,56,Back,4032249565,346,,4032249627,233,235,,,,,,,,,,,,,,,,6msbre1fcjcrvqyzoozo43sb8,Nawaf Al Saadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507731629,235,5,1,25,23,2ry1fixv27p3xepazsxcuyoho,0,100.7,58.1,2023-02-14T15:25:42.457Z,2023-03-03T07:06:58Z,4032249623,346,,4032249635,233,208,4032249621,56,Center,,,,,,,,,,,,,,,,2evokue4swxl64cxjuc21u2qy,Moteb Al Harbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507731663,209,1,1,25,35,d47tf49ishm9qnfd8zyc8wv0j,1,4.7,44,2023-02-14T15:25:54.547Z,2023-03-03T07:07:22Z,4032249795,124,,4032249811,237,,4032249801,141,27.4,4032250859,189,,4032249799,140,9.3,4032249803,212,12.3,4032249805,213,5.1,4032249797,56,Back,7qirhp2v0034pkiwvnmsfd785,D. Epassy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507731665,210,1,1,25,38,d47tf49ishm9qnfd8zyc8wv0j,1,9.3,27.4,2023-02-14T15:25:57.174Z,2023-03-03T07:07:25Z,4032249823,56,Back,4032249825,140,4.3,4032249827,141,47.6,4032249831,213,1.9,4067672551,178,,4032249829,212,14.7,,,,,,,dxy1gb64e1hokq26qqnigirpx,Saad Natiq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507731689,211,1,1,25,40,d47tf49ishm9qnfd8zyc8wv0j,1,4.3,47.6,2023-02-14T15:25:59.173Z,2023-03-03T07:07:29Z,4032249917,140,7.1,4032249923,213,1.4,4032249919,141,74.6,4032249921,212,18.6,4067672581,178,,4032249915,56,Back,,,,,,,7qirhp2v0034pkiwvnmsfd785,D. Epassy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507731695,212,1,1,25,48,d47tf49ishm9qnfd8zyc8wv0j,1,11.6,70.2,2023-02-14T15:26:06.893Z,2023-03-03T07:07:32Z,4032249937,140,21.4,4067672611,178,,4032249939,141,97.1,4032249943,213,1.1,4032249935,56,Back,4032249941,212,21.0,,,,,,,bwew6i3fnis40s77t3e3sal0p,A. Atouchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507731715,213,1,1,25,50,d47tf49ishm9qnfd8zyc8wv0j,1,21.4,97.1,2023-02-14T15:26:09.381Z,2023-03-03T07:07:35Z,4032250067,212,13.9,4032250061,56,Back,4032250069,213,3.8,4067672635,178,,4032250065,141,84.9,4032250063,140,10.8,,,,,,,jm8cn996mibk0hwauxvsb1lh,Abdullah Al Dossary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507731717,214,1,1,25,52,d47tf49ishm9qnfd8zyc8wv0j,1,10.8,84.9,2023-02-14T15:26:11.660Z,2023-03-03T07:07:49Z,4032250881,189,,4032250077,141,82.2,4032250079,212,14.0,4032250081,213,6.2,4032250073,56,Back,4032250075,140,24.0,4067672667,178,,,,,bwew6i3fnis40s77t3e3sal0p,A. Atouchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507731723,215,1,1,25,55,d47tf49ishm9qnfd8zyc8wv0j,1,24,82.2,2023-02-14T15:26:13.779Z,2023-03-03T07:07:59Z,4032250107,212,11.7,4032250109,213,2.9,4032250101,56,Back,4032250103,140,13.3,4032250105,141,87.0,4067672795,178,,,,,,,,6fy868uh27umb1dafjy7tk2xh,Saleh  Al Amri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507731725,216,1,1,25,57,d47tf49ishm9qnfd8zyc8wv0j,1,13.3,87,2023-02-14T15:26:15.880Z,2023-03-03T07:08:04Z,4032250121,141,85.4,4032250119,140,24.0,4032250117,56,Back,4032250125,213,6.2,4067672837,178,,4032250123,212,11.3,,,,,,,bwew6i3fnis40s77t3e3sal0p,A. Atouchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507731735,217,1,1,25,59,d47tf49ishm9qnfd8zyc8wv0j,1,24.7,88.1,2023-02-14T15:26:18.079Z,2023-03-03T07:08:09Z,4032250177,213,0.2,4067672867,178,,4032250171,140,43.0,4032250169,56,Back,4032250175,212,19.7,4032250173,141,94.5,,,,,,,dp5fmyett2g7fvus88m85fsut,U. Matić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507731739,218,1,1,26,1,d47tf49ishm9qnfd8zyc8wv0j,1,43.2,94.5,2023-02-14T15:26:19.986Z,2023-03-03T07:08:14Z,4067672903,178,,4032250195,56,Back,4032250205,213,4.5,4032250197,140,39.9,4032250199,141,73.4,4032250201,212,14.8,,,,,,,17rl734wbbzbxvj33id7j9l62,Abdulfattah Adam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507731755,219,1,1,26,3,d47tf49ishm9qnfd8zyc8wv0j,1,39.9,73.4,2023-02-14T15:26:21.882Z,2023-03-03T07:08:16Z,4067672921,178,,4032250261,213,3.6,4032250257,141,68.4,4032250259,212,8.2,4032250253,56,Back,4032250255,140,32.8,,,,,,,483n2f7a1xkseruh77bj7rxed,S. Bguir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507731757,220,1,1,26,4,d47tf49ishm9qnfd8zyc8wv0j,1,32.8,68.4,2023-02-14T15:26:22.851Z,2023-03-03T07:08:19Z,4032250267,56,Back,4032250273,212,16.3,4032250269,140,45.8,4032250275,213,5.7,4067672941,178,,4032250265,155,,4032250271,141,55.4,,,,bwew6i3fnis40s77t3e3sal0p,A. Atouchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507731763,221,3,1,26,7,d47tf49ishm9qnfd8zyc8wv0j,1,39.9,65.8,2023-02-14T15:26:26.065Z,2023-03-03T07:08:35Z,4032250339,233,236,4037329549,464,,4067672991,178,,4032250287,56,Back,4032250289,286,,,,,,,,,,,6msbre1fcjcrvqyzoozo43sb8,Nawaf Al Saadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507731771,236,45,1,26,7,2ry1fixv27p3xepazsxcuyoho,0,60.1,34.2,2023-02-14T15:26:26.065Z,2023-03-03T07:08:35Z,4032250333,285,,4032250331,56,Center,4032250343,233,221,,,,,,,,,,,,,,,,btjt8zqd248l6mk9b2obdsr1l,Riyadh Sharahili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514434115,1182,83,1,26,8,2ry1fixv27p3xepazsxcuyoho,1,46.7,31,2023-02-14T15:26:27.349Z,2023-03-03T07:53:37Z,4067700837,399,536431,,,,,,,,,,,,,,,,,,,,,,2evokue4swxl64cxjuc21u2qy,Moteb Al Harbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507731783,222,1,1,26,8,d47tf49ishm9qnfd8zyc8wv0j,1,53.7,71.7,2023-02-14T15:26:27.358Z,2023-03-03T07:08:41Z,4032250403,140,60.8,4032250405,141,90.2,4032250407,212,14.6,4067673097,178,,4032250401,56,Left,4032250409,213,1.0,,,,,,,6msbre1fcjcrvqyzoozo43sb8,Nawaf Al Saadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507731797,223,1,1,26,12,d47tf49ishm9qnfd8zyc8wv0j,1,69.5,90.3,2023-02-14T15:26:30.823Z,2023-03-03T07:08:51Z,4032250455,141,88.7,4032250453,140,80.8,4067673159,178,,4032250457,212,11.9,4032250459,213,6.2,4032250451,56,Left,,,,,,,6fy868uh27umb1dafjy7tk2xh,Saleh  Al Amri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507731803,224,1,1,26,14,d47tf49ishm9qnfd8zyc8wv0j,1,80.8,88.7,2023-02-14T15:26:32.738Z,2023-03-03T07:08:55Z,4032250491,213,4.2,4067673207,178,,4032250489,212,8.2,4032250487,141,78.3,4032250483,56,Center,4032250485,140,76.8,,,,,,,6msbre1fcjcrvqyzoozo43sb8,Nawaf Al Saadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507731807,225,61,1,26,15,d47tf49ishm9qnfd8zyc8wv0j,0,76.8,78.2,2023-02-14T15:26:33.717Z,2023-03-03T07:08:58Z,4032250507,56,Center,4067673223,178,,,,,,,,,,,,,,,,,,,,483n2f7a1xkseruh77bj7rxed,S. Bguir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507731809,237,49,1,26,16,2ry1fixv27p3xepazsxcuyoho,1,25.4,28.9,2023-02-14T15:26:35.050Z,2023-03-03T07:09:02Z,,,,,,,,,,,,,,,,,,,,,,,,,dcl1lgczly52fg4f7oh8se6l1,Hussain Al Qahtani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507731813,238,1,1,26,16,2ry1fixv27p3xepazsxcuyoho,1,25.4,28.9,2023-02-14T15:26:35.123Z,2023-03-03T07:09:04Z,4032250541,140,39.8,4032250547,213,5.9,4067673279,178,,4032250543,141,19.4,4032250539,56,Back,4032250545,212,16.4,,,,,,,dcl1lgczly52fg4f7oh8se6l1,Hussain Al Qahtani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507731819,239,1,1,26,17,2ry1fixv27p3xepazsxcuyoho,1,39.8,19.4,2023-02-14T15:26:36.117Z,2023-03-03T07:09:08Z,4032250577,140,31.9,4032250579,141,14.3,4032250581,212,9.0,4032250591,156,,4067673305,178,,4032250575,56,Back,4032250583,213,3.5,,,,ytjrtqtximxhs52bfsezogk5,C. Guanca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507731833,240,1,1,26,20,2ry1fixv27p3xepazsxcuyoho,1,44.6,23.8,2023-02-14T15:26:39.504Z,2023-03-03T07:09:15Z,4032250663,141,72.5,4032250665,212,34.0,4032250659,56,Back,4032250667,213,1.8,4067673357,178,,4032250657,155,,4032250669,1,,4032250661,140,37.4,68cm9uvlgmi1q5xfki3g31i39,É. Banega,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507731847,241,1,1,26,25,2ry1fixv27p3xepazsxcuyoho,1,40.7,74.4,2023-02-14T15:26:43.853Z,2023-03-03T07:09:19Z,4067673381,178,,4032250719,141,65.4,4032250717,140,38.5,4032250723,213,4.4,4032250715,56,Back,4032250721,212,6.5,,,,,,,bdtfe5xkr2grbxqkgpntbypjp,Carlos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507731851,242,1,1,26,25,2ry1fixv27p3xepazsxcuyoho,1,39.6,68.1,2023-02-14T15:26:44.650Z,2023-03-03T07:09:23Z,4032250745,212,9.0,4032250743,141,80.3,4032250739,56,Back,4032250747,213,1.2,4032250741,140,42.8,4067673413,178,,,,,,,,btjt8zqd248l6mk9b2obdsr1l,Riyadh Sharahili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507731853,243,1,1,26,27,2ry1fixv27p3xepazsxcuyoho,1,42.2,84.2,2023-02-14T15:26:46.352Z,2023-03-03T07:09:27Z,4067673445,178,,4032250755,141,70.7,4032250753,140,28.5,4032250757,212,17.1,4032250759,213,3.7,4032250751,56,Back,,,,,,,bdtfe5xkr2grbxqkgpntbypjp,Carlos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507731859,244,1,1,26,29,2ry1fixv27p3xepazsxcuyoho,1,28.7,72.3,2023-02-14T15:26:48.214Z,2023-03-03T07:09:29Z,4032250779,56,Back,4032250781,140,30.6,4067673457,178,,4032250787,213,4.9,4032250783,141,51.5,4032250785,212,14.3,,,,,,,2evokue4swxl64cxjuc21u2qy,Moteb Al Harbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
