id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/8/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/9/value,qualifier/13/value,assist,qualifier/12/value,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/17/value,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2505883919,7,1,1,0,16,2kzl64gp8x37bon8tyxojqrr1,1,38.9,88.3,2023-02-10T17:31:19.884Z,2023-02-25T09:30:25Z,4022576761,56,Back,4022576763,140,30.2,4022576765,141,74.7,4053815291,178,,4022576767,212,13.0,4022576769,213,3.9,,,,,,,emkg78pm7xdjkkt2w0yd8vh79,Tarek Hamed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505883951,9,1,1,0,21,2kzl64gp8x37bon8tyxojqrr1,1,38.7,74.4,2023-02-10T17:31:25.021Z,2023-02-25T09:30:28Z,4022576963,56,Back,4053815359,178,,4022576967,141,91.4,4022576965,140,37.4,4022576969,212,11.6,4022576971,213,1.7,,,,,,,4upzspmuautmtl51yxe3kva39,Ahmed Hegazy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505883973,10,1,1,0,24,2kzl64gp8x37bon8tyxojqrr1,1,37,92.6,2023-02-10T17:31:27.805Z,2023-02-25T09:30:30Z,4053815391,178,,4022577091,56,Back,4022577093,140,30.1,4022577099,213,4.3,4022577095,141,69.1,4022577097,212,17.5,,,,,,,emkg78pm7xdjkkt2w0yd8vh79,Tarek Hamed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505884023,11,1,1,0,27,2kzl64gp8x37bon8tyxojqrr1,1,33.2,65.4,2023-02-10T17:31:30.533Z,2023-02-25T09:30:34Z,4053815445,178,,4022577323,141,28.0,4022577321,140,41.1,4022577319,56,Back,4022577327,213,5.0,4022577325,212,26.8,,,,,,,4upzspmuautmtl51yxe3kva39,Ahmed Hegazy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505884069,12,1,1,0,32,2kzl64gp8x37bon8tyxojqrr1,1,42.8,23.3,2023-02-10T17:31:35.309Z,2023-02-25T09:30:37Z,4022577575,56,Right,4022577577,140,82.3,4022577579,141,4.7,4022577585,1,,4022577573,155,,4022577583,213,6.0,4053815485,178,,4022577581,212,43.4,cfjp3mf7meekpcsx7hjrql79,Bruno Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505884111,14,44,1,0,34,2kzl64gp8x37bon8tyxojqrr1,1,82,7.6,2023-02-10T17:31:37.548Z,2023-02-27T07:04:40Z,4022577773,286,,4022577771,56,Right,4022577775,233,3,,,,,,,,,,,,,,,,56umgnm066b18r5v5m7xduead,Madallah Al Olayan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505884065,3,44,1,0,34,cq4rdp1mkan8zhaw7bmzjdaqk,0,18,92.4,2023-02-10T17:31:37.549Z,2023-02-25T09:30:50Z,4022577561,285,,4022577791,233,14,4022577559,56,Back,,,,,,,,,,,,,,,,idjs50cwxlt56rylhn3znt62,Ali Al Salem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505884071,13,1,1,0,34,2kzl64gp8x37bon8tyxojqrr1,0,82.2,4.7,2023-02-10T17:31:37.574Z,2023-02-27T07:04:40Z,4022577591,56,Right,4022577593,140,82.1,4053815733,388,,4022577599,213,1.7,4022577595,141,5.9,4022577597,212,0.8,4022577589,3,,,,,56umgnm066b18r5v5m7xduead,Madallah Al Olayan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505884079,4,49,1,0,38,cq4rdp1mkan8zhaw7bmzjdaqk,1,6.7,92.2,2023-02-10T17:31:41.325Z,2023-02-25T09:30:57Z,,,,,,,,,,,,,,,,,,,,,,,,,idjs50cwxlt56rylhn3znt62,Ali Al Salem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505884101,5,1,1,0,41,cq4rdp1mkan8zhaw7bmzjdaqk,0,8.5,93.4,2023-02-10T17:31:44.679Z,2023-02-25T09:31:01Z,4022577745,140,41.7,4022577747,141,68.5,4053815963,178,,4022577751,213,5.8,4022577749,212,38.8,4022577753,1,,4022577741,155,,4022577743,56,Back,idjs50cwxlt56rylhn3znt62,Ali Al Salem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505884119,15,1,1,0,43,2kzl64gp8x37bon8tyxojqrr1,0,55.9,36,2023-02-10T17:31:46.695Z,2023-02-25T09:31:06Z,4053816065,388,,4022577837,213,0.3,4022577835,212,3.5,4022577829,56,Center,4022577833,141,37.3,4022577827,3,,4022577831,140,59.1,,,,emkg78pm7xdjkkt2w0yd8vh79,Tarek Hamed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505884131,6,1,1,0,45,cq4rdp1mkan8zhaw7bmzjdaqk,0,43,55.2,2023-02-10T17:31:48.883Z,2023-02-25T09:31:09Z,4022577889,212,20.0,4053816119,388,,4022577887,141,65.0,4022577885,140,61.0,4022577891,213,0.3,4022577883,56,Center,4022577881,3,,,,,si3wcnvnhiukn1novyv1su6t,R. Lenis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505884143,16,49,1,0,49,2kzl64gp8x37bon8tyxojqrr1,1,39,29.4,2023-02-10T17:31:52.390Z,2023-02-25T09:31:16Z,,,,,,,,,,,,,,,,,,,,,,,,,eqdev00exzhrls89wj77cdzp,Omar Hawsawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505884175,17,1,1,0,49,2kzl64gp8x37bon8tyxojqrr1,1,35.7,28.5,2023-02-10T17:31:52.484Z,2023-02-25T09:31:19Z,4022578137,212,29.1,4022578135,141,48.1,4022578139,213,2.7,4022578133,140,11.1,4022578131,56,Back,4053816343,178,,,,,,,,eqdev00exzhrls89wj77cdzp,Omar Hawsawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505884217,18,1,1,0,52,2kzl64gp8x37bon8tyxojqrr1,1,12.5,49.9,2023-02-10T17:31:55.902Z,2023-02-25T09:31:22Z,4022578319,212,21.8,4053816397,178,,4022578315,140,24.5,4022578317,141,76.1,4022578321,213,1.0,4022578313,56,Back,,,,,,,5il4uc7d941ndwjl0qu97y7dh,Marcelo Grohe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505884263,19,1,1,0,57,2kzl64gp8x37bon8tyxojqrr1,1,33,88.1,2023-02-10T17:32:00.909Z,2023-02-25T09:31:25Z,4053816455,178,,4022578583,213,0.4,4022578581,212,7.2,4022578575,56,Back,4022578577,140,39.3,4022578579,141,92.3,,,,,,,4upzspmuautmtl51yxe3kva39,Ahmed Hegazy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505884281,20,1,1,1,0,2kzl64gp8x37bon8tyxojqrr1,1,34.5,69.6,2023-02-10T17:32:03.693Z,2023-02-25T09:31:30Z,4022578689,212,18.2,4022578687,141,44.3,4022578685,140,28.9,4053816527,178,,4022578691,213,4.4,4022578683,56,Back,,,,,,,6lpj04km1rma60n8l66q0hd5h,Igor Coronado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505884295,21,1,1,1,3,2kzl64gp8x37bon8tyxojqrr1,1,28.9,44.3,2023-02-10T17:32:06.384Z,2023-02-25T09:31:33Z,4022578767,141,28.3,4022578769,212,12.8,4022578771,213,5.3,4022578763,140,35.4,4053816583,178,,4022578761,56,Back,,,,,,,eqdev00exzhrls89wj77cdzp,Omar Hawsawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505884327,22,1,1,1,5,2kzl64gp8x37bon8tyxojqrr1,1,35.4,28.3,2023-02-10T17:32:08.968Z,2023-02-25T09:31:36Z,4022578903,56,Back,4053816629,178,,4022578907,141,33.7,4022578905,140,46.4,4022578909,212,12.1,4022578911,213,0.3,,,,,,,cfjp3mf7meekpcsx7hjrql79,Bruno Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505884345,23,1,1,1,9,2kzl64gp8x37bon8tyxojqrr1,1,52.6,28.6,2023-02-10T17:32:13.095Z,2023-02-25T09:31:39Z,4022579021,141,4.6,4022579023,212,17.9,4022579025,213,5.1,4022579019,140,59.5,4053816705,178,,4022579017,56,Right,,,,,,,1cpbxhov5ypi6ez7k09oxo5w5,Romarinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505884355,24,1,1,1,12,2kzl64gp8x37bon8tyxojqrr1,1,59.4,7.6,2023-02-10T17:32:15.862Z,2023-02-25T09:31:44Z,4022579091,141,19.4,4022579093,212,8.1,4022579095,213,1.7,4022579089,140,58.5,4053816781,178,,4022579087,56,Right,,,,,,,du6wgayjqw7jqjh770c43vvmd,Abdulaziz Al Bishi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505884369,25,1,1,1,13,2kzl64gp8x37bon8tyxojqrr1,1,58.1,20.3,2023-02-10T17:32:16.480Z,2023-02-25T09:31:50Z,4022579161,141,5.9,4022579165,213,4.2,4022579159,140,53.1,4022579163,212,11.1,4053816847,178,,4022579157,56,Right,,,,,,,1cpbxhov5ypi6ez7k09oxo5w5,Romarinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505884375,26,1,1,1,16,2kzl64gp8x37bon8tyxojqrr1,1,53.2,8,2023-02-10T17:32:20.047Z,2023-02-25T09:31:55Z,4022579197,141,16.8,4053816925,178,,4022579195,140,56.9,4022579199,212,7.1,4022579201,213,1.0,4022579193,56,Right,,,,,,,cfjp3mf7meekpcsx7hjrql79,Bruno Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505884451,27,1,1,1,18,2kzl64gp8x37bon8tyxojqrr1,1,57.1,17.6,2023-02-10T17:32:21.407Z,2023-02-25T09:31:58Z,4022579579,213,4.9,4022579577,212,8.9,4022579575,141,4.6,4053816975,178,,4022579573,140,58.3,4022579571,56,Right,,,,,,,1cpbxhov5ypi6ez7k09oxo5w5,Romarinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505884461,28,1,1,1,20,2kzl64gp8x37bon8tyxojqrr1,1,54.6,4.9,2023-02-10T17:32:23.175Z,2023-02-25T09:32:05Z,4022579623,212,30.2,4022579621,141,39.1,4022579617,56,Back,4053817107,178,,4022579619,140,36.2,4022579625,213,2.3,,,,,,,56umgnm066b18r5v5m7xduead,Madallah Al Olayan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505884513,29,1,1,1,22,2kzl64gp8x37bon8tyxojqrr1,1,33.8,43.9,2023-02-10T17:32:26.134Z,2023-02-25T09:32:11Z,4053817263,178,,4022579851,140,40.8,4022579853,141,76.0,4022579849,56,Back,4022579855,212,23.0,4022579857,213,1.2,,,,,,,eqdev00exzhrls89wj77cdzp,Omar Hawsawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505884539,30,1,1,1,30,2kzl64gp8x37bon8tyxojqrr1,1,45.6,70.9,2023-02-10T17:32:33.831Z,2023-02-25T09:32:21Z,4022579989,141,57.0,4022579985,56,Back,4022579987,140,41.4,4053817459,178,,4022579991,212,10.4,4022579993,213,4.3,,,,,,,4upzspmuautmtl51yxe3kva39,Ahmed Hegazy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505884555,31,1,1,1,33,2kzl64gp8x37bon8tyxojqrr1,1,43.6,51.9,2023-02-10T17:32:36.902Z,2023-02-25T09:32:24Z,4022580059,140,48.3,4022580065,213,5.0,4022580057,56,Back,4022580063,212,16.2,4022580061,141,29.2,4053817539,178,,,,,,,,emkg78pm7xdjkkt2w0yd8vh79,Tarek Hamed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505884581,32,1,1,1,36,2kzl64gp8x37bon8tyxojqrr1,1,53.8,25.9,2023-02-10T17:32:40.046Z,2023-02-25T09:32:28Z,4022580173,56,Center,4022580181,213,0.3,4022580175,140,59.5,4022580177,141,28.3,4053817605,178,,4022580179,212,6.2,,,,,,,cfjp3mf7meekpcsx7hjrql79,Bruno Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505884583,33,1,1,1,37,2kzl64gp8x37bon8tyxojqrr1,0,60.5,29.2,2023-02-10T17:32:40.891Z,2023-02-25T09:33:06Z,4022580193,213,3.4,4022580191,212,7.8,4022580189,141,26.5,4022580217,156,,4022580187,140,53.3,4022580185,56,Center,4053817905,178,,,,,du6wgayjqw7jqjh770c43vvmd,Abdulaziz Al Bishi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505884585,7,49,1,1,38,cq4rdp1mkan8zhaw7bmzjdaqk,1,44.5,68,2023-02-10T17:32:42.134Z,2023-02-25T09:33:13Z,,,,,,,,,,,,,,,,,,,,,,,,,15o6hxjc62wgd0ej4dxtxczpx,Abdularahman Al Hurayb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505884597,8,1,1,1,39,cq4rdp1mkan8zhaw7bmzjdaqk,1,44.5,68,2023-02-10T17:32:42.214Z,2023-02-25T09:33:18Z,4022580261,56,Back,4022580263,140,44.1,4053818655,178,,4022580265,141,74.2,4022580267,212,4.2,4022580269,213,1.7,,,,,,,15o6hxjc62wgd0ej4dxtxczpx,Abdularahman Al Hurayb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505884625,9,1,1,1,40,cq4rdp1mkan8zhaw7bmzjdaqk,1,44.1,74.2,2023-02-10T17:32:43.591Z,2023-02-25T09:33:29Z,4022580409,213,4.7,4053818897,178,,4022580407,212,13.8,4022580405,141,53.9,4022580403,140,43.7,4022580401,56,Back,,,,,,,daqggbwzctkpojr1kn1l2sm39,D. Tijanič,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505884641,10,1,1,1,43,cq4rdp1mkan8zhaw7bmzjdaqk,0,43.7,53.9,2023-02-10T17:32:46.463Z,2023-02-25T09:33:35Z,4053818991,178,,4022580481,213,0.8,4022580483,1,,4022580473,56,Left,4022580471,155,,4022580479,212,46.8,4022580477,141,100.0,4022580475,140,75.9,vgyj638vzzteqqyxcdte3sgl,Édson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505884649,11,5,1,1,46,cq4rdp1mkan8zhaw7bmzjdaqk,0,75.6,101.6,2023-02-10T17:32:49.975Z,2023-02-25T09:33:40Z,4022580607,233,34,4022580503,56,Left,4022580505,347,,,,,,,,,,,,,,,,,vgyj638vzzteqqyxcdte3sgl,Édson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505884661,34,5,1,1,46,2kzl64gp8x37bon8tyxojqrr1,1,24.4,-1.6,2023-02-10T17:32:49.975Z,2023-02-25T09:33:39Z,4022580587,56,Back,4022580591,233,11,4022580589,347,,,,,,,,,,,,,,,,,56umgnm066b18r5v5m7xduead,Madallah Al Olayan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505884685,35,1,1,1,51,2kzl64gp8x37bon8tyxojqrr1,1,24.8,0,2023-02-10T17:32:54.358Z,2023-02-25T09:33:44Z,4022580719,141,13.2,4022580715,56,Back,4022580717,140,12.9,4022580721,212,16.1,4022580723,213,2.5,4022580713,107,,,,,,,,56umgnm066b18r5v5m7xduead,Madallah Al Olayan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505884693,36,1,1,1,53,2kzl64gp8x37bon8tyxojqrr1,1,12.9,13.2,2023-02-10T17:32:56.888Z,2023-02-25T09:33:47Z,4022580771,56,Back,4022580773,140,20.9,4022580779,213,5.6,4022580775,141,2.5,4053819183,178,,4022580777,212,11.1,,,,,,,eqdev00exzhrls89wj77cdzp,Omar Hawsawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505884709,37,1,1,1,54,2kzl64gp8x37bon8tyxojqrr1,1,20.9,2.5,2023-02-10T17:32:57.789Z,2023-02-25T09:33:50Z,4022580863,140,25.5,4022580861,56,Back,4022580869,213,0.9,4053819233,178,,4022580867,212,8.0,4022580865,141,11.9,,,,,,,56umgnm066b18r5v5m7xduead,Madallah Al Olayan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505884771,38,1,1,1,58,2kzl64gp8x37bon8tyxojqrr1,1,23.5,24.9,2023-02-10T17:33:01.286Z,2023-02-25T09:33:57Z,4022581155,212,20.3,4053819317,178,,4022581157,213,1.8,4022581151,140,19.8,4022581153,141,54.2,4022581149,56,Back,,,,,,,cfjp3mf7meekpcsx7hjrql79,Bruno Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505884785,39,1,1,2,9,2kzl64gp8x37bon8tyxojqrr1,1,42.3,66.9,2023-02-10T17:33:12.510Z,2023-02-25T09:34:12Z,4022581237,140,41.8,4022581235,56,Back,4022581241,212,21.2,4022581239,141,35.7,4053819651,178,,4022581243,213,4.7,,,,,,,4upzspmuautmtl51yxe3kva39,Ahmed Hegazy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505884799,40,1,1,2,12,2kzl64gp8x37bon8tyxojqrr1,1,43,34.2,2023-02-10T17:33:15.643Z,2023-02-25T09:34:16Z,4022581303,56,Back,4022581311,213,5.0,4022581309,212,20.0,4022581305,140,48.2,4053819753,178,,4022581307,141,5.9,,,,,,,cfjp3mf7meekpcsx7hjrql79,Bruno Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505884821,41,1,1,2,15,2kzl64gp8x37bon8tyxojqrr1,1,48.2,5.9,2023-02-10T17:33:18.694Z,2023-02-25T09:34:19Z,4022581369,212,14.0,4022581371,213,6.2,4053819845,178,,4022581367,141,3.8,4022581365,140,61.5,4022581363,56,Right,,,,,,,56umgnm066b18r5v5m7xduead,Madallah Al Olayan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
